2018-01-06,Milwaukee,Horizon,A,Cleveland State,W,67,63,22,43,7,22,16,22,4,33,16,5,5,18,16,24,60,8,27,7,8,6,24,12,6,1,11,21
2018-01-10,Milwaukee,Horizon,A,IUPUI,L,71,72,27,53,8,19,9,13,8,30,10,3,2,13,12,25,55,14,25,8,12,8,26,15,8,6,9,15
2018-01-12,Milwaukee,Horizon,A,UIC,L,73,88,25,65,6,22,17,24,13,32,13,7,5,9,13,34,66,8,21,12,15,9,31,18,5,8,11,19
2018-01-15,Milwaukee,Horizon,A,Green Bay,L,92,99,34,75,11,29,13,24,10,39,20,7,4,12,23,32,71,11,26,24,29,10,43,17,8,3,15,18
2018-01-18,Milwaukee,Horizon,H,Northern Kentucky,L,64,91,23,56,6,21,12,16,5,21,13,6,3,12,13,36,60,10,21,9,11,5,35,20,6,5,13,18
2018-01-20,Milwaukee,Horizon,H,Wright State,W,66,61,23,49,7,13,13,16,6,29,10,6,3,15,16,24,62,6,21,7,9,13,30,10,6,4,12,16
2018-01-25,Milwaukee,Horizon,H,Youngstown State,W,66,55,25,45,3,11,13,27,3,33,17,5,5,16,13,20,63,7,22,8,10,7,27,9,10,1,11,24
2018-01-27,Milwaukee,Horizon,H,Cleveland State,W,70,47,26,54,7,17,11,16,8,38,12,4,3,12,12,17,50,6,22,7,11,2,25,10,6,5,9,15
2018-01-29,Milwaukee,Horizon,H,UIC,L,56,74,20,57,6,18,10,17,8,35,9,5,2,17,15,26,57,10,20,12,15,6,35,9,10,5,17,19
2018-02-02,Milwaukee,Horizon,H,Green Bay,W,76,58,31,65,6,24,8,10,11,37,13,9,6,10,13,21,51,8,20,8,10,2,25,9,4,4,20,16
2018-02-08,Milwaukee,Horizon,A,Northern Kentucky,L,52,54,21,59,6,24,4,8,13,35,10,2,0,11,12,21,51,6,21,6,8,6,29,15,7,5,9,15
2018-02-10,Milwaukee,Horizon,A,Wright State,W,74,73,29,49,12,22,4,11,2,28,17,5,3,13,22,24,58,7,20,18,24,9,32,10,6,0,8,15
2018-02-16,Milwaukee,Horizon,H,IUPUI,L,71,76,25,61,6,22,15,21,14,35,14,6,9,10,17,32,70,6,16,6,12,17,41,10,7,8,10,19
2018-02-22,Milwaukee,Horizon,A,Detroit,W,72,49,27,58,7,18,11,15,8,39,15,5,6,8,17,18,63,5,26,8,12,10,32,6,3,4,8,12
2018-02-24,Milwaukee,Horizon,A,Oakland,L,70,72,26,60,10,24,8,9,9,28,17,8,0,13,18,24,50,11,25,13,15,5,27,21,4,3,15,14
2018-03-04,Milwaukee,Horizon,N,UIC,W,80,75,28,60,4,13,20,25,7,30,16,12,3,8,22,23,55,9,21,20,24,9,35,15,3,8,16,16
2018-03-05,Milwaukee,Horizon,N,Wright State,L,53,59,20,62,6,25,7,10,7,32,3,7,6,8,18,18,55,6,22,17,20,10,42,8,2,2,10,11
2017-11-10,NC State,ACC,H,VMI,W,102,67,37,73,6,18,22,30,14,37,18,10,6,9,23,18,50,4,20,27,35,5,25,9,6,2,19,25
2017-11-12,NC State,ACC,H,Charleston Southern,W,78,56,25,52,9,23,19,32,10,31,13,9,2,15,18,21,52,6,18,8,13,11,31,11,5,5,23,25
2017-11-14,NC State,ACC,H,Bryant,W,95,72,36,79,3,18,20,26,14,34,15,14,4,7,17,27,52,8,18,10,15,3,28,20,3,2,26,22
2017-11-16,NC State,ACC,H,Presbyterian,W,86,68,33,61,1,13,19,24,9,24,16,13,5,8,20,24,49,6,17,14,17,8,24,14,3,3,22,20
2017-11-22,NC State,ACC,N,Arizona,W,90,84,27,55,8,20,28,35,6,30,17,4,4,10,26,29,62,2,17,24,35,14,37,13,5,4,8,22
2017-11-23,NC State,ACC,N,Northern Iowa,L,60,64,22,65,8,30,8,13,19,39,7,6,4,13,19,21,55,5,18,17,22,12,36,6,6,1,10,13
2017-11-24,NC State,ACC,N,Tennessee,L,58,67,21,55,3,16,13,22,11,36,9,9,1,20,22,20,53,8,18,19,28,14,34,14,13,9,16,22
2017-11-29,NC State,ACC,H,Penn State,W,85,78,25,57,10,16,25,37,11,33,14,6,7,14,21,29,67,5,13,15,23,17,40,12,8,5,16,29
2017-12-02,NC State,ACC,H,South Carolina State,W,103,71,41,65,9,21,12,17,9,35,31,8,4,15,15,28,63,6,21,9,12,7,24,11,9,1,17,16
2017-12-09,NC State,ACC,H,UMKC,W,88,69,33,68,7,24,15,22,16,48,16,8,4,15,16,28,68,5,27,8,16,10,32,11,9,5,10,16
2017-12-16,NC State,ACC,H,UNC Greensboro,L,76,81,25,50,7,20,19,28,4,25,17,7,2,9,16,31,60,12,24,7,13,10,32,16,8,1,12,20
2017-12-19,NC State,ACC,H,Robert Morris,W,81,69,25,58,2,14,29,41,14,46,10,7,4,12,17,23,66,10,31,13,22,13,33,14,6,3,13,28
2017-12-22,NC State,ACC,H,Jacksonville,W,116,64,42,73,19,38,13,20,16,40,28,11,4,10,14,25,60,5,18,9,11,12,27,10,4,1,17,13
2017-12-30,NC State,ACC,A,Clemson,L,62,78,23,66,5,22,11,15,12,41,9,3,6,14,15,29,67,7,19,13,15,8,38,17,4,10,9,12
2018-01-03,NC State,ACC,A,Notre Dame,L,58,88,22,60,6,18,8,15,11,28,12,8,1,15,21,29,56,11,25,19,25,10,41,20,9,5,12,14
2018-01-06,NC State,ACC,H,Duke,W,96,85,34,67,5,14,23,25,11,30,17,7,3,10,19,31,60,3,15,20,23,9,28,10,7,5,16,21
2018-01-11,NC State,ACC,H,Clemson,W,78,77,28,67,10,21,12,20,8,25,15,11,5,4,17,28,53,6,16,15,22,9,40,10,0,7,16,17
2018-01-14,NC State,ACC,A,Virginia,L,51,68,23,56,2,16,3,5,13,25,7,8,1,14,18,23,41,8,14,14,16,5,26,16,8,2,14,10
2018-01-18,NC State,ACC,H,Wake Forest,W,72,63,26,62,7,26,13,20,10,40,18,6,4,12,17,25,65,4,17,9,15,9,33,13,9,5,12,18
2018-01-21,NC State,ACC,H,Miami (FL),L,81,86,31,57,7,18,12,16,7,26,22,4,3,15,12,34,59,10,19,8,12,2,20,26,9,2,10,16
2018-01-24,NC State,ACC,A,Pitt,W,72,68,24,71,9,35,15,15,13,38,21,8,6,10,14,23,55,8,29,14,15,5,29,13,3,7,13,14
2018-01-27,NC State,ACC,A,UNC,W,95,91,34,76,15,30,12,18,11,30,20,6,2,9,18,38,72,4,19,11,20,12,41,20,5,7,14,18
2018-02-03,NC State,ACC,H,Notre Dame,W,76,58,30,60,6,18,10,14,9,34,20,8,6,13,14,21,54,8,24,8,14,6,24,13,6,4,15,13
2018-02-07,NC State,ACC,A,Virginia Tech,L,75,85,27,62,10,31,11,16,11,31,17,4,4,15,23,33,52,3,10,16,29,4,26,12,6,0,11,16
2018-02-10,NC State,ACC,H,UNC,L,89,96,35,64,7,13,12,19,5,20,17,12,5,11,15,40,71,6,17,10,13,13,37,16,7,5,19,16
2018-02-14,NC State,ACC,A,Syracuse,W,74,70,27,49,10,23,10,13,7,20,17,5,3,17,26,23,44,5,14,19,27,9,23,15,11,3,14,16
2018-02-17,NC State,ACC,A,Wake Forest,W,90,84,30,59,11,24,19,31,9,32,13,7,5,12,21,32,71,5,19,15,22,15,42,13,3,2,15,24
2018-02-20,NC State,ACC,H,Boston College,W,82,66,29,52,11,21,13,17,3,35,19,4,4,16,15,29,76,4,25,4,12,14,35,8,7,3,12,18
2018-02-25,NC State,ACC,H,Florida State,W,92,72,33,66,13,22,13,17,10,31,18,7,3,9,21,27,56,0,15,18,25,7,28,13,6,7,14,19
2018-03-01,NC State,ACC,A,Georgia Tech,L,75,78,29,65,7,14,10,12,11,26,15,7,1,11,18,32,62,6,12,8,17,10,30,18,6,7,14,10
2018-03-03,NC State,ACC,H,Louisville,W,76,69,26,59,8,19,16,26,6,27,12,9,6,4,13,25,56,5,18,14,15,6,34,12,3,5,14,19
2018-03-07,NC State,ACC,N,Boston College,L,87,91,34,64,11,21,8,15,6,27,17,4,3,12,18,34,67,7,21,16,19,12,37,19,5,1,10,14
2018-03-15,NC State,ACC,N,Seton Hall,L,83,94,28,61,11,30,16,27,10,33,14,4,0,10,30,28,58,7,21,31,39,10,38,12,6,2,7,23
2017-11-10,Iowa State,Big 12,A,Missouri,L,59,74,24,61,6,19,5,11,7,21,11,7,1,13,13,27,51,10,23,10,13,7,37,17,8,4,17,18
2017-11-13,Iowa State,Big 12,H,Milwaukee,L,56,74,16,42,3,15,21,28,6,29,5,3,2,18,24,24,50,7,19,19,28,5,29,15,11,0,10,24
2017-11-16,Iowa State,Big 12,N,Appalachian State,W,104,98,33,64,10,23,28,35,8,36,15,4,4,11,30,27,69,15,40,29,40,8,30,20,5,4,8,25
2017-11-17,Iowa State,Big 12,N,Tulsa,W,80,78,27,61,12,28,14,20,10,30,14,5,5,12,19,29,57,8,18,12,19,5,26,11,5,5,11,17
2017-11-19,Iowa State,Big 12,N,Boise State,W,75,64,30,63,5,18,10,13,7,38,14,5,2,7,8,25,62,11,30,3,6,7,28,9,6,3,10,17
2017-11-25,Iowa State,Big 12,H,Western Illinois,W,70,45,28,65,10,30,4,9,10,42,17,8,0,12,9,19,58,5,25,2,2,3,31,12,3,3,13,12
2017-12-04,Iowa State,Big 12,H,Northern Illinois,W,94,80,34,66,14,26,12,16,8,34,22,7,11,8,14,33,67,7,16,7,13,6,33,9,6,4,11,19
2017-12-07,Iowa State,Big 12,H,Iowa,W,84,78,30,65,9,27,15,20,6,30,16,9,1,8,13,33,74,11,36,1,8,20,52,23,2,3,17,19
2017-12-10,Iowa State,Big 12,H,Alcorn State,W,78,58,26,64,11,28,15,17,21,46,15,2,5,12,12,23,56,8,26,4,8,6,22,10,9,3,9,19
2017-12-16,Iowa State,Big 12,N,Northern Iowa,W,76,65,25,58,7,19,19,24,9,39,9,4,4,9,16,23,64,9,26,10,14,9,32,9,4,0,9,21
2017-12-20,Iowa State,Big 12,H,Maryland-Eastern Shore,W,55,49,23,51,4,17,5,9,7,37,12,6,6,15,10,19,65,5,22,6,7,10,32,4,5,1,11,12
2017-12-29,Iowa State,Big 12,H,Kansas State,L,75,91,23,51,4,15,25,37,12,33,10,7,4,13,19,32,58,13,26,14,21,9,31,15,10,3,12,27
2018-01-01,Iowa State,Big 12,H,Texas,L,70,74,28,76,7,27,7,9,16,47,15,5,6,6,15,25,64,13,32,11,16,8,37,14,5,4,12,14
2018-01-06,Iowa State,Big 12,A,Oklahoma State,L,87,96,28,69,6,18,25,30,8,37,16,6,5,15,25,33,71,6,20,24,31,9,38,18,5,6,13,23
2018-01-09,Iowa State,Big 12,A,Kansas,L,78,83,30,67,11,27,7,11,9,37,13,4,1,17,16,32,67,14,36,5,13,5,30,17,10,8,9,12
2018-01-13,Iowa State,Big 12,H,Baylor,W,75,65,26,63,9,28,14,19,11,38,18,6,7,8,14,23,67,4,18,15,19,18,45,12,3,4,12,18
2018-01-17,Iowa State,Big 12,A,TCU,L,73,96,30,59,8,16,5,8,8,27,17,1,3,10,13,38,63,12,25,8,12,6,27,29,5,4,3,11
2018-01-20,Iowa State,Big 12,H,Texas Tech,W,70,52,27,57,8,21,8,11,8,31,13,6,7,10,13,20,59,6,26,6,10,13,34,14,1,4,14,13
2018-01-22,Iowa State,Big 12,A,Texas,L,57,73,21,54,6,17,9,12,7,27,8,4,4,13,16,25,57,8,20,15,18,9,32,12,7,3,8,16
2018-01-27,Iowa State,Big 12,H,Tennessee,L,45,68,17,51,4,17,7,17,7,29,9,6,3,11,14,24,62,12,30,8,10,12,45,14,6,1,11,21
2018-01-31,Iowa State,Big 12,H,West Virginia,W,93,77,36,58,10,18,11,15,9,31,20,1,6,8,15,29,67,9,26,10,14,17,29,14,2,2,9,15
2018-02-03,Iowa State,Big 12,A,Baylor,L,67,81,23,67,9,20,12,17,16,31,13,2,8,14,22,30,60,2,14,19,25,13,39,8,8,5,16,20
2018-02-07,Iowa State,Big 12,A,Texas Tech,L,58,76,22,57,4,14,10,17,14,34,8,5,3,15,24,29,59,2,11,16,19,8,29,15,7,5,8,16
2018-02-10,Iowa State,Big 12,H,Oklahoma,W,88,80,30,65,7,17,21,27,13,35,19,12,5,10,19,27,63,6,27,20,22,9,36,15,9,4,16,22
2018-02-13,Iowa State,Big 12,H,Kansas,L,77,83,29,59,3,16,16,22,6,35,16,2,4,12,18,30,62,9,26,14,21,4,26,14,5,4,7,20
2018-02-17,Iowa State,Big 12,A,Kansas State,L,66,78,25,56,7,19,9,13,9,26,16,5,2,12,14,31,60,10,25,6,8,10,31,20,7,2,10,14
2018-02-21,Iowa State,Big 12,H,TCU,L,83,89,29,63,9,25,16,19,6,23,13,5,3,8,19,33,57,7,20,16,20,7,33,16,4,3,13,18
2018-02-24,Iowa State,Big 12,A,West Virginia,L,70,85,24,56,9,22,13,22,3,23,15,4,4,8,21,30,66,5,18,20,23,13,42,14,3,6,8,23
2018-02-27,Iowa State,Big 12,H,Oklahoma State,L,71,80,25,63,13,27,8,13,9,36,11,4,5,13,16,29,67,12,28,10,17,13,44,19,5,4,9,13
2018-03-02,Iowa State,Big 12,A,Oklahoma,L,60,81,21,65,3,23,15,27,13,48,7,0,4,14,16,29,72,7,29,16,20,10,42,11,7,4,5,21
2018-03-07,Iowa State,Big 12,N,Texas,L,64,68,27,54,6,16,4,9,7,30,16,4,4,17,11,25,62,8,31,10,16,14,35,15,12,1,9,13
2017-11-10,Albany (NY),AEC,H,Iona,W,69,67,24,62,4,15,17,19,18,44,6,1,0,11,16,26,59,4,22,11,14,5,21,14,6,3,7,21
2017-11-13,Albany (NY),AEC,A,Boston University,W,88,74,32,56,3,5,21,29,9,33,11,2,1,11,15,29,65,8,27,8,11,7,26,13,7,4,7,21
2017-11-17,Albany (NY),AEC,H,Yale,W,80,72,32,59,3,14,13,19,9,35,16,4,3,14,15,28,67,7,28,9,13,11,27,10,6,5,13,17
2017-11-22,Albany (NY),AEC,A,Dartmouth,W,91,73,34,64,8,17,15,16,14,27,13,8,0,12,13,27,49,8,17,11,12,8,23,11,5,7,20,19
2017-11-25,Albany (NY),AEC,A,Holy Cross,W,78,62,31,58,10,21,6,10,8,29,18,5,1,7,15,24,48,5,18,9,14,3,18,11,3,4,9,14
2017-11-27,Albany (NY),AEC,A,Monmouth,L,73,81,26,54,3,11,18,28,7,34,5,2,3,15,23,28,56,8,18,17,24,2,26,12,7,4,8,24
2017-11-29,Albany (NY),AEC,H,Colgate,W,75,69,25,59,6,18,19,23,11,32,14,7,1,10,15,25,55,8,22,11,16,5,22,9,7,1,9,20
2017-12-02,Albany (NY),AEC,H,Columbia,W,86,82,28,62,6,13,24,29,12,35,13,11,1,9,15,31,62,9,21,11,18,9,34,19,3,3,16,25
2017-12-06,Albany (NY),AEC,H,Bryant,W,84,68,33,61,9,17,9,13,9,33,21,2,2,14,14,24,61,11,26,9,16,7,21,21,10,4,9,16
2017-12-09,Albany (NY),AEC,A,Siena,W,74,69,26,55,5,15,17,25,8,26,11,8,1,12,15,24,50,9,20,12,17,5,26,10,5,3,16,22
2017-12-12,Albany (NY),AEC,A,Memphis,L,58,67,21,61,4,17,12,15,12,35,8,4,2,14,18,23,49,4,17,17,24,6,31,10,7,11,12,16
2017-12-16,Albany (NY),AEC,H,Canisius,W,68,65,26,53,2,10,14,20,6,29,11,2,3,12,11,28,61,6,22,3,7,7,24,19,8,1,10,20
2017-12-20,Albany (NY),AEC,A,Louisville,L,68,70,27,74,6,20,8,12,19,50,9,2,2,9,19,24,57,9,21,13,21,7,36,11,4,10,7,19
2017-12-28,Albany (NY),AEC,H,Kent State,W,78,68,23,46,7,18,25,32,8,27,20,4,4,11,18,28,68,3,20,9,13,17,32,13,4,2,11,25
2018-01-03,Albany (NY),AEC,H,Hartford,L,64,72,23,54,8,19,10,14,7,22,14,7,3,12,16,25,50,9,18,13,13,4,24,15,8,9,13,18
2018-01-06,Albany (NY),AEC,A,New Hampshire,L,61,64,20,49,4,14,17,27,7,31,10,4,2,10,16,25,62,10,24,4,6,12,40,13,4,0,10,22
2018-01-10,Albany (NY),AEC,H,Stony Brook,W,78,65,29,55,6,9,14,17,7,33,20,2,8,10,11,25,60,10,20,5,8,8,27,17,5,5,8,18
2018-01-13,Albany (NY),AEC,A,Maine,W,84,66,21,58,7,17,35,44,11,37,13,3,6,8,23,21,56,6,22,18,27,8,34,14,4,4,12,32
2018-01-15,Albany (NY),AEC,A,Binghamton,L,66,79,24,59,5,16,13,16,9,31,9,4,2,11,22,24,52,6,16,25,32,8,33,12,4,4,9,15
2018-01-18,Albany (NY),AEC,H,UMass-Lowell,W,70,62,24,52,3,12,19,22,7,29,15,10,5,14,14,25,54,7,21,5,8,4,23,19,6,3,18,19
2018-01-21,Albany (NY),AEC,H,UMBC,W,83,39,33,57,9,17,8,10,6,36,20,8,2,11,14,17,54,2,20,3,7,4,19,12,6,4,15,14
2018-01-24,Albany (NY),AEC,A,Vermont,L,50,61,20,51,1,11,9,12,7,26,3,2,6,11,17,22,51,6,16,11,16,9,32,9,3,6,10,14
2018-01-27,Albany (NY),AEC,A,Stony Brook,W,57,50,18,50,4,13,17,21,8,36,7,5,3,15,17,21,57,6,22,2,5,4,26,6,6,4,13,22
2018-02-03,Albany (NY),AEC,H,New Hampshire,W,83,74,25,48,8,17,25,33,5,28,13,1,2,8,17,27,56,6,25,14,21,8,29,19,3,2,8,23
2018-02-08,Albany (NY),AEC,H,Vermont,L,67,72,27,61,5,15,8,11,9,29,19,4,3,6,19,24,52,4,12,20,20,6,27,15,0,4,8,14
2018-02-11,Albany (NY),AEC,A,Hartford,W,69,63,21,48,6,16,21,32,9,33,9,4,3,10,17,24,56,4,18,11,15,8,28,9,7,2,10,24
2018-02-15,Albany (NY),AEC,A,UMass-Lowell,W,91,81,34,57,10,17,13,16,9,31,11,5,4,16,18,33,60,7,21,8,15,7,23,16,9,2,11,14
2018-02-18,Albany (NY),AEC,A,UMBC,L,60,68,22,58,8,23,8,9,13,32,9,3,2,14,15,24,49,7,18,13,15,4,21,15,6,2,11,15
2018-02-24,Albany (NY),AEC,H,Maine,W,89,79,27,65,6,16,29,37,18,42,12,11,1,13,17,31,59,6,16,11,17,6,25,17,6,9,19,27
2018-02-27,Albany (NY),AEC,H,Binghamton,W,71,54,28,61,5,18,10,17,10,40,18,5,4,9,13,22,57,4,22,6,11,4,27,13,6,4,11,18
2018-03-03,Albany (NY),AEC,H,Stony Brook,L,60,69,18,57,6,20,18,24,11,36,10,6,11,14,16,25,59,6,19,13,19,8,36,16,8,6,10,18
2017-11-10,Cal State Fullerton,Big West,A,USC,L,42,84,14,60,2,19,12,29,12,40,4,4,3,19,19,28,68,10,24,18,25,11,46,11,6,9,13,25
2017-11-15,Cal State Fullerton,Big West,A,Saint Mary's,L,57,76,22,50,1,11,12,19,10,32,10,4,6,21,19,27,56,7,18,15,17,5,22,17,9,4,8,21
2017-11-23,Cal State Fullerton,Big West,H,Georgia,L,57,64,16,45,5,18,20,28,2,17,8,2,2,9,23,19,45,4,12,22,29,11,38,9,1,3,15,21
2017-11-24,Cal State Fullerton,Big West,N,Sacramento State,W,68,63,22,42,4,9,20,23,3,30,15,6,5,16,15,26,64,7,22,4,7,8,28,19,4,1,12,18
2017-11-26,Cal State Fullerton,Big West,H,Harvard,W,70,61,21,39,5,14,23,30,3,27,12,7,3,18,14,24,56,8,22,5,11,6,22,15,3,2,16,21
2017-12-06,Cal State Fullerton,Big West,A,Portland,W,76,66,25,54,6,14,20,27,5,30,12,8,5,15,22,23,53,5,24,15,22,5,26,15,6,7,16,22
2017-12-09,Cal State Fullerton,Big West,H,Utah Valley,W,91,83,31,57,10,19,19,30,8,29,16,10,0,13,21,30,54,9,23,14,24,7,31,14,6,2,17,25
2017-12-16,Cal State Fullerton,Big West,A,California,L,89,95,29,60,12,24,19,25,8,34,14,6,4,18,28,28,64,7,19,32,42,14,39,15,10,5,14,22
2017-12-22,Cal State Fullerton,Big West,A,Loyola Marymount,W,88,80,28,49,6,16,26,31,10,29,20,13,4,20,17,28,64,7,22,17,20,14,28,14,8,4,19,23
2017-12-30,Cal State Fullerton,Big West,A,Utah Valley,L,78,87,18,53,3,13,39,47,9,35,9,6,4,14,24,24,60,9,24,30,36,7,33,17,6,5,11,26
2018-01-03,Cal State Fullerton,Big West,H,UC-Riverside,W,68,65,27,50,3,13,11,13,5,33,15,4,4,13,15,20,59,10,22,15,17,9,24,12,2,6,7,20
2018-01-06,Cal State Fullerton,Big West,A,Cal Poly,W,101,97,36,62,3,8,26,42,10,40,11,4,4,15,19,31,73,19,39,16,19,9,31,15,7,9,12,27
2018-01-11,Cal State Fullerton,Big West,A,UC-Irvine,W,67,64,19,42,6,16,23,31,3,27,9,6,1,16,12,24,54,7,14,9,12,4,29,13,9,3,14,22
2018-01-13,Cal State Fullerton,Big West,H,UC-Davis,W,85,70,28,57,10,20,19,25,8,29,15,6,2,11,24,22,52,3,15,23,31,8,30,9,4,5,18,22
2018-01-17,Cal State Fullerton,Big West,A,UCSB,L,64,83,21,46,7,15,15,21,4,24,13,2,1,15,12,34,61,9,21,6,9,8,28,23,8,2,7,14
2018-01-20,Cal State Fullerton,Big West,A,Long Beach State,L,73,81,29,66,6,17,9,13,12,30,7,8,3,12,18,29,62,11,21,12,17,13,37,15,9,3,15,15
2018-01-25,Cal State Fullerton,Big West,H,UCSB,L,65,70,22,53,4,16,17,23,7,34,16,3,4,16,20,20,57,4,17,26,30,10,35,8,6,1,11,17
2018-01-28,Cal State Fullerton,Big West,A,Hawaii,W,69,66,27,44,8,15,7,12,0,21,10,6,3,14,15,25,57,6,17,10,12,10,29,10,5,2,10,15
2018-02-03,Cal State Fullerton,Big West,H,UC-Irvine,L,58,63,19,58,5,18,15,20,10,32,8,8,2,10,19,22,57,3,14,16,19,9,38,14,7,4,13,23
2018-02-08,Cal State Fullerton,Big West,H,Cal Poly,W,75,59,27,53,5,13,16,19,5,28,16,14,5,12,13,22,56,5,17,10,12,6,22,10,4,4,16,13
2018-02-10,Cal State Fullerton,Big West,A,UC-Davis,W,68,66,23,41,7,16,15,20,2,31,8,5,7,19,18,24,59,2,16,16,19,5,22,9,10,0,7,16
2018-02-17,Cal State Fullerton,Big West,H,Cal State Northridge,W,88,70,30,60,7,16,21,26,10,32,21,8,2,8,14,27,51,8,13,8,14,6,26,15,2,2,18,25
2018-02-21,Cal State Fullerton,Big West,A,UC-Riverside,L,65,69,24,53,2,13,15,22,9,33,7,6,4,19,24,22,55,4,15,21,28,9,24,9,7,6,10,21
2018-02-24,Cal State Fullerton,Big West,H,Long Beach State,W,81,71,30,57,6,17,15,17,4,27,16,6,5,11,21,25,60,5,16,16,22,13,34,10,3,3,13,18
2018-02-28,Cal State Fullerton,Big West,A,Cal State Northridge,W,102,76,40,70,4,10,18,24,14,45,20,11,2,9,10,28,64,9,26,11,12,4,20,14,7,4,13,14
2018-03-03,Cal State Fullerton,Big West,H,Hawaii,L,60,68,21,52,2,17,16,21,4,29,8,3,3,13,19,22,53,8,19,16,24,10,36,14,5,1,11,20
2018-03-08,Cal State Fullerton,Big West,N,Long Beach State,W,76,74,27,50,2,8,20,25,3,29,16,7,4,15,25,22,63,5,11,25,32,15,38,8,5,2,13,20
2018-03-09,Cal State Fullerton,Big West,N,UC-Davis,W,55,52,20,47,1,13,14,20,7,35,12,6,2,15,17,19,52,7,18,7,12,8,31,7,4,1,12,23
2018-03-10,Cal State Fullerton,Big West,N,UC-Irvine,W,71,55,24,57,7,16,16,20,4,34,11,7,3,5,12,19,61,5,19,12,14,9,39,8,2,6,11,17
2018-03-16,Cal State Fullerton,Big West,N,Purdue,L,48,74,18,50,4,18,8,16,2,28,7,3,5,16,24,23,59,9,22,19,27,9,41,10,5,4,9,18
2017-11-15,Western Illinois,Summit,H,Eastern Illinois,W,56,54,20,54,7,22,9,12,8,35,11,8,8,14,14,19,55,8,21,8,14,10,37,12,7,2,18,13
2017-11-22,Western Illinois,Summit,A,SIU-Edwardsville,W,69,67,22,46,9,19,16,24,4,30,10,4,5,16,16,24,64,10,28,9,14,6,26,13,6,1,8,21
2017-11-25,Western Illinois,Summit,A,Iowa State,L,45,70,19,58,5,25,2,2,3,31,12,3,3,13,12,28,65,10,30,4,9,10,42,17,8,0,12,9
2017-11-28,Western Illinois,Summit,H,IUPUI,W,90,77,29,48,10,17,22,26,5,30,14,3,8,14,14,29,73,9,30,10,18,16,32,14,8,2,10,21
2017-12-02,Western Illinois,Summit,H,Miami (OH),L,73,76,28,67,11,30,6,9,8,37,11,5,2,18,19,28,66,9,28,11,18,9,39,13,11,1,14,16
2017-12-06,Western Illinois,Summit,H,American,W,69,56,26,46,6,17,11,14,2,33,13,5,8,19,12,21,59,6,26,8,11,5,24,12,9,1,10,15
2017-12-09,Western Illinois,Summit,H,Milwaukee,W,90,69,31,53,16,26,12,17,2,35,24,7,4,16,11,27,68,7,26,8,9,9,31,18,8,1,13,20
2017-12-19,Western Illinois,Summit,A,Eastern Illinois,L,77,78,28,51,10,22,11,14,7,29,13,3,0,16,22,27,55,5,13,19,28,9,25,11,7,3,8,15
2017-12-21,Western Illinois,Summit,A,Butler,L,46,107,20,61,1,15,5,6,9,26,5,3,4,19,15,37,66,18,31,15,18,9,39,23,12,9,8,13
2018-01-03,Western Illinois,Summit,A,South Dakota,L,50,62,18,55,4,24,10,16,8,33,6,5,1,13,24,19,57,3,20,21,31,14,45,5,7,1,10,15
