Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1892-10-15,Brown,Ind,M. Howland,H,MIT,Ind,,L,6,30
1892-10-22,Brown,Ind,M. Howland,H,Tufts,Ind,A.G. Baillet,L,4,24
1892-11-02,Brown,Ind,M. Howland,H,MIT,Ind,,L,6,12
1892-11-05,Brown,Ind,M. Howland,H,Trinity (CT),Ind,,T,0,0
1892-11-19,Brown,Ind,M. Howland,H,Wesleyan (CT),Ind,,W,6,0
1892-10-01,Trinity (CT),Ind,,A,Massachusetts,Ind,,W,6,0
1892-10-08,Trinity (CT),Ind,,A,MIT,Ind,,L,6,12
1892-10-15,Trinity (CT),Ind,,A,Amherst,Ind,,L,0,26
1892-10-29,Trinity (CT),Ind,,N,Army,Ind,Dennis Michie,L,0,24
1892-11-05,Trinity (CT),Ind,,A,Brown,Ind,M. Howland,T,0,0
1892-11-12,Trinity (CT),Ind,,H,Amherst,Ind,,L,8,21
1892-10-05,Yale,Ind,Walter Camp,H,Wesleyan (CT),Ind,,W,6,0
1892-10-12,Yale,Ind,Walter Camp,H,Williams,Ind,,W,32,0
1892-10-19,Yale,Ind,Walter Camp,H,Amherst,Ind,,W,29,0
1892-10-26,Yale,Ind,Walter Camp,A,Springfield,Ind,,W,50,0
1892-10-29,Yale,Ind,Walter Camp,H,Tufts,Ind,A.G. Baillet,W,44,0
1892-11-05,Yale,Ind,Walter Camp,H,Wesleyan (CT),Ind,,W,72,0
1892-11-12,Yale,Ind,Walter Camp,N,Pennsylvania,Ind,George Woodruff,W,28,0
1892-11-19,Yale,Ind,Walter Camp,N,Harvard,Ind,George Stewart,W,6,0
1892-11-24,Yale,Ind,Walter Camp,N,Princeton,Ind,,W,12,0
1892-10-05,Lehigh,Ind,J.A. Harwell,H,Princeton,Ind,,L,0,16
1892-10-19,Lehigh,Ind,J.A. Harwell,A,Princeton,Ind,,L,0,50
1892-10-22,Lehigh,Ind,J.A. Harwell,H,Cornell,Ind,,L,0,76
1892-11-05,Lehigh,Ind,J.A. Harwell,A,Lafayette,Ind,Wallace Moyle,L,0,4
1892-11-08,Lehigh,Ind,J.A. Harwell,A,Pennsylvania,Ind,George Woodruff,L,0,4
1892-11-19,Lehigh,Ind,J.A. Harwell,H,Lafayette,Ind,Wallace Moyle,W,15,6
1892-10-08,Purdue,Ind,Knowlton Ames,A,Illinois,Ind,E.K. Hall,W,12,6
1892-10-19,Purdue,Ind,Knowlton Ames,H,Wisconsin,Ind,Frank Crawford,W,32,4
1892-10-24,Purdue,Ind,Knowlton Ames,H,Michigan,Ind,Frank Barbour,W,24,0
1892-11-19,Purdue,Ind,Knowlton Ames,H,Chicago,Ind,Amos Alonzo Stagg,W,38,0
1892-10-01,Harvard,Ind,George Stewart,H,Dartmouth,Ind,,W,48,0
1892-10-08,Harvard,Ind,George Stewart,H,Amherst,Ind,,W,26,0
1892-10-15,Harvard,Ind,George Stewart,H,Williams,Ind,,W,55,0
1892-10-29,Harvard,Ind,George Stewart,H,MIT,Ind,,W,34,0
1892-11-02,Harvard,Ind,George Stewart,H,Amherst,Ind,,W,32,10
1892-11-05,Harvard,Ind,George Stewart,N,Cornell,Ind,,W,20,14
1892-11-19,Harvard,Ind,George Stewart,N,Yale,Ind,Walter Camp,L,0,6
1892-10-05,Williams,Ind,,H,Amherst,Ind,,L,0,60
1892-10-12,Williams,Ind,,A,Yale,Ind,Walter Camp,L,0,32
1892-10-15,Williams,Ind,,A,Harvard,Ind,George Stewart,L,0,55
1892-10-21,Williams,Ind,,A,Pennsylvania,Ind,George Woodruff,L,0,50
1892-10-29,Williams,Ind,,H,Cornell,Ind,,L,12,24
1892-11-13,Williams,Ind,,H,Springfield,Ind,,L,10,12
1892-11-19,Williams,Ind,,A,Dartmouth,Ind,,L,12,24
1892-10-01,Massachusetts,Ind,,H,Trinity (CT),Ind,,L,0,6
1892-10-12,Massachusetts,Ind,,A,Amherst,Ind,,L,10,58
1892-10-22,Massachusetts,Ind,,H,Amherst,Ind,,L,0,4
1892-11-05,Massachusetts,Ind,,A,Amherst,Ind,,L,4,22
1892-11-19,Massachusetts,Ind,,A,Springfield,Ind,,L,16,18
1892-10-15,Wisconsin,Ind,Frank Crawford,H,Michigan,Ind,Frank Barbour,L,6,10
1892-10-19,Wisconsin,Ind,Frank Crawford,A,Purdue,Ind,Knowlton Ames,L,4,32
1892-10-29,Wisconsin,Ind,Frank Crawford,H,Minnesota,Ind,,L,4,32
1892-11-19,Wisconsin,Ind,Frank Crawford,A,Northwestern,Ind,Knowlton Ames,W,26,6
1892-11-24,Wisconsin,Ind,Frank Crawford,N,Northwestern,Ind,Knowlton Ames,W,20,6
1892-10-08,Army,Ind,Dennis Michie,H,Wesleyan (CT),Ind,,T,6,6
1892-10-29,Army,Ind,Dennis Michie,N,Trinity (CT),Ind,,W,24,0
1892-11-26,Army,Ind,Dennis Michie,H,Navy,Ind,,L,4,12
1892-10-05,Wesleyan (CT),Ind,,A,Yale,Ind,Walter Camp,L,0,6
1892-10-08,Wesleyan (CT),Ind,,A,Army,Ind,Dennis Michie,T,6,6
1892-10-15,Wesleyan (CT),Ind,,H,Springfield,Ind,,W,6,0
1892-10-19,Wesleyan (CT),Ind,,A,Tufts,Ind,A.G. Baillet,L,10,16
1892-10-26,Wesleyan (CT),Ind,,H,Dartmouth,Ind,,L,8,20
1892-10-29,Wesleyan (CT),Ind,,N,Princeton,Ind,,L,0,60
1892-11-05,Wesleyan (CT),Ind,,A,Yale,Ind,Walter Camp,L,0,72
1892-11-19,Wesleyan (CT),Ind,,A,Brown,Ind,M. Howland,L,0,6
1892-11-24,Wesleyan (CT),Ind,,A,Pennsylvania,Ind,George Woodruff,L,0,34
1892-10-01,Dartmouth,Ind,,A,Harvard,Ind,George Stewart,L,0,48
1892-10-08,Dartmouth,Ind,,H,Springfield,Ind,,W,10,8
1892-10-26,Dartmouth,Ind,,A,Wesleyan (CT),Ind,,W,20,8
1892-11-05,Dartmouth,Ind,,H,Tufts,Ind,A.G. Baillet,W,12,10
1892-11-19,Dartmouth,Ind,,H,Williams,Ind,,W,24,12
1892-11-24,Dartmouth,Ind,,A,Amherst,Ind,,L,2,30
1892-10-01,Princeton,Ind,,H,Rutgers,Ind,,W,30,0
1892-10-05,Princeton,Ind,,A,Lehigh,Ind,J.A. Harwell,W,16,0
1892-10-08,Princeton,Ind,,H,Lafayette,Ind,Wallace Moyle,W,40,0
1892-10-15,Princeton,Ind,,A,Navy,Ind,,W,28,0
1892-10-19,Princeton,Ind,,H,Lehigh,Ind,J.A. Harwell,W,50,0
