Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2009-11-28,Syracuse,Big East,Doug Marrone,A,Connecticut,Big East,Randy Edsall,L,31,56,31,41,360,3,36,129,1,19,6,6,48,2,0
2009-09-05,Arizona,Pac-10,Mike Stoops,H,Central Michigan,MAC,Steve Stripling,W,19,6,19,30,202,0,46,246,1,9,15,5,45,1,1
2009-09-19,Arizona,Pac-10,Mike Stoops,A,Iowa,Big Ten,Kirk Ferentz,L,17,27,10,26,105,1,25,148,0,4,3,4,41,0,1
2009-09-26,Arizona,Pac-10,Mike Stoops,A,Oregon State,Pac-10,Mike Riley,W,37,32,25,34,254,3,33,134,2,13,8,6,48,0,0
2009-10-10,Arizona,Pac-10,Mike Stoops,A,Washington,Pac-10,Steve Sarkisian,L,33,36,39,53,384,1,30,77,2,18,6,8,81,0,2
2009-10-17,Arizona,Pac-10,Mike Stoops,H,Stanford,Pac-10,Jim Harbaugh,W,43,38,40,52,415,3,14,138,2,17,4,9,56,2,0
2009-10-24,Arizona,Pac-10,Mike Stoops,H,UCLA,Pac-10,Rick Neuheisel,W,27,13,22,35,247,2,46,209,2,13,14,2,11,2,3
2009-11-07,Arizona,Pac-10,Mike Stoops,H,Washington State,Pac-10,Paul Wulff,W,48,7,15,24,177,1,54,294,3,7,18,5,54,0,0
2009-11-14,Arizona,Pac-10,Mike Stoops,A,California,Pac-10,Jeff Tedford,L,16,24,25,41,202,1,28,72,1,11,4,8,65,1,1
2009-11-21,Arizona,Pac-10,Mike Stoops,H,Oregon,Pac-10,Chip Kelly,L,41,44,30,47,314,4,35,127,1,11,7,8,50,1,1
2009-11-28,Arizona,Pac-10,Mike Stoops,A,Arizona State,Pac-10,Dennis Erickson,W,20,17,24,43,148,0,23,117,1,8,4,3,13,0,0
2009-12-05,Arizona,Pac-10,Mike Stoops,A,USC,Pac-10,Pete Carroll,W,21,17,22,40,239,2,29,82,1,11,6,6,35,0,1
2009-12-30,Arizona,Pac-10,Mike Stoops,N,Nebraska,Big 12,Bo Pelini,L,0,33,10,31,46,0,20,63,0,2,3,2,25,0,1
2009-09-05,Western Kentucky,Sun Belt,David Elson,A,Tennessee,SEC,Lane Kiffin,L,7,63,9,16,49,0,30,34,1,1,4,9,74,2,1
2009-09-12,Western Kentucky,Sun Belt,David Elson,H,South Florida,Big East,Jim Leavitt,L,13,35,13,26,84,0,37,200,1,4,11,13,124,0,1
2009-09-26,Western Kentucky,Sun Belt,David Elson,A,Navy,Ind,Ken Niumatalolo,L,22,38,22,29,276,2,33,158,1,13,9,10,57,1,2
2009-10-10,Western Kentucky,Sun Belt,David Elson,H,Florida International,Sun Belt,Mario Cristobal,L,20,37,16,26,118,0,43,263,3,5,14,9,81,1,1
2009-10-17,Western Kentucky,Sun Belt,David Elson,H,Louisiana,Sun Belt,Rickey Bustle,L,22,30,9,17,141,2,33,167,1,7,7,2,15,1,2
2009-10-24,Western Kentucky,Sun Belt,David Elson,A,Middle Tennessee State,Sun Belt,Rick Stockstill,L,24,62,10,23,150,2,40,100,1,6,7,5,49,3,1
2009-10-31,Western Kentucky,Sun Belt,David Elson,A,North Texas,Sun Belt,Todd Dodge,L,49,68,15,20,144,2,38,281,5,8,10,7,56,1,1
2009-11-07,Western Kentucky,Sun Belt,David Elson,H,Troy,Sun Belt,Larry Blakeney,L,20,40,20,35,196,1,39,226,1,8,14,10,64,1,0
2009-11-14,Western Kentucky,Sun Belt,David Elson,A,Louisiana-Monroe,Sun Belt,Charlie Weatherbie,L,18,21,18,36,188,0,37,195,1,9,9,5,30,0,0
2009-11-28,Western Kentucky,Sun Belt,David Elson,A,Florida Atlantic,Sun Belt,Howard Schnellenberger,L,23,29,20,30,167,2,29,201,0,9,8,4,34,2,1
2009-12-03,Western Kentucky,Sun Belt,David Elson,H,Arkansas State,Sun Belt,Steve Roberts,L,20,24,12,19,121,0,46,103,2,5,9,6,50,2,1
2009-09-05,Penn State,Big Ten,Joe Paterno,H,Akron,MAC,J.D. Brookhart,W,31,7,32,44,379,3,30,136,1,17,7,3,20,1,1
2009-09-12,Penn State,Big Ten,Joe Paterno,H,Syracuse,Big East,Doug Marrone,W,28,7,20,31,240,3,35,78,1,14,7,2,15,2,1
2009-09-19,Penn State,Big Ten,Joe Paterno,H,Temple,MAC,Al Golden,W,31,6,17,29,173,2,36,186,2,6,13,6,55,0,1
2009-09-26,Penn State,Big Ten,Joe Paterno,H,Iowa,Big Ten,Kirk Ferentz,L,10,21,12,32,198,1,33,109,0,8,6,4,21,1,3
2009-10-03,Penn State,Big Ten,Joe Paterno,A,Illinois,Big Ten,Ron Zook,W,35,17,17,25,175,0,40,338,5,10,15,4,45,1,0
2009-10-17,Penn State,Big Ten,Joe Paterno,H,Minnesota,Big Ten,Tim Brewster,W,20,0,21,32,287,1,43,177,1,14,6,9,76,0,0
2009-10-24,Penn State,Big Ten,Joe Paterno,A,Michigan,Big Ten,Rich Rodriguez,W,35,10,16,27,230,4,40,166,0,8,9,5,35,0,0
2009-10-31,Penn State,Big Ten,Joe Paterno,A,Northwestern,Big Ten,Pat Fitzgerald,W,34,13,22,31,274,1,27,163,3,13,7,5,41,0,0
2009-11-07,Penn State,Big Ten,Joe Paterno,H,Ohio State,Big Ten,Jim Tressel,L,7,24,12,28,125,0,30,76,1,5,2,4,31,0,1
2009-11-14,Penn State,Big Ten,Joe Paterno,H,Indiana,Big Ten,Bill Lynch,W,31,20,17,29,194,1,39,181,2,9,11,2,10,2,2
2009-11-21,Penn State,Big Ten,Joe Paterno,A,Michigan State,Big Ten,Mark Dantonio,W,42,14,20,28,324,5,38,188,1,16,7,6,27,0,0
2010-01-01,Penn State,Big Ten,Joe Paterno,N,LSU,SEC,Les Miles,W,19,17,18,35,216,1,40,124,0,10,8,2,10,0,0
2009-09-12,Vanderbilt,SEC,Bobby Johnson,A,LSU,SEC,Les Miles,L,9,23,11,24,88,0,39,122,1,6,6,7,52,0,1
2009-09-19,Vanderbilt,SEC,Bobby Johnson,H,Mississippi State,SEC,Dan Mullen,L,3,15,12,32,124,0,29,33,0,6,2,3,15,1,1
2009-09-26,Vanderbilt,SEC,Bobby Johnson,A,Rice,CUSA,David Bailiff,W,36,17,23,41,268,0,43,216,4,11,11,9,74,0,1
2009-10-03,Vanderbilt,SEC,Bobby Johnson,H,Ole Miss,SEC,Houston Nutt,L,7,23,10,27,69,1,38,171,0,2,10,12,74,0,1
2009-10-10,Vanderbilt,SEC,Bobby Johnson,A,Army,Ind,Rich Ellerson,L,13,16,11,24,144,0,37,160,0,7,6,12,99,1,2
2009-10-17,Vanderbilt,SEC,Bobby Johnson,H,Georgia,SEC,Mark Richt,L,10,34,17,34,174,1,36,122,0,8,7,4,42,0,1
2009-10-24,Vanderbilt,SEC,Bobby Johnson,A,South Carolina,SEC,Steve Spurrier,L,10,14,16,33,132,0,36,141,0,4,10,6,53,0,0
2009-10-31,Vanderbilt,SEC,Bobby Johnson,H,Georgia Tech,ACC,Paul Johnson,L,31,56,14,24,179,1,29,218,2,8,7,8,67,3,0
2009-11-07,Vanderbilt,SEC,Bobby Johnson,A,Florida,SEC,Urban Meyer,L,3,27,13,29,100,0,27,99,0,8,3,2,15,0,1
2009-11-14,Vanderbilt,SEC,Bobby Johnson,H,Kentucky,SEC,Rich Brooks,L,13,24,11,24,117,1,34,82,0,7,4,3,35,0,1
2009-11-21,Vanderbilt,SEC,Bobby Johnson,A,Tennessee,SEC,Lane Kiffin,L,16,31,19,35,174,1,33,123,0,7,9,6,50,0,1
2009-09-05,Kentucky,SEC,Rich Brooks,N,Miami (OH),MAC,Michael Haywood,W,42,0,20,31,243,2,49,245,3,10,16,3,20,0,0
2009-09-19,Kentucky,SEC,Rich Brooks,H,Louisville,Big East,Steve Kragthorpe,W,31,27,20,28,178,1,33,168,2,10,8,8,95,2,1
2009-09-26,Kentucky,SEC,Rich Brooks,H,Florida,SEC,Urban Meyer,L,7,41,14,31,93,1,32,86,0,5,6,9,69,0,2
2009-10-03,Kentucky,SEC,Rich Brooks,H,Alabama,SEC,Nick Saban,L,20,38,17,32,168,1,38,133,1,9,10,7,78,1,3
2009-10-10,Kentucky,SEC,Rich Brooks,A,South Carolina,SEC,Steve Spurrier,L,26,28,11,22,155,1,47,205,2,5,11,7,46,0,0
2009-10-17,Kentucky,SEC,Rich Brooks,A,Auburn,SEC,Gene Chizik,W,21,14,9,22,75,0,49,282,3,5,15,0,0,0,0
2009-10-24,Kentucky,SEC,Rich Brooks,H,Louisiana-Monroe,Sun Belt,Charlie Weatherbie,W,36,13,13,23,145,1,32,185,2,8,9,3,25,1,2
2009-10-31,Kentucky,SEC,Rich Brooks,H,Mississippi State,SEC,Dan Mullen,L,24,31,11,19,119,0,48,189,3,7,11,2,20,2,1
2009-11-14,Kentucky,SEC,Rich Brooks,A,Vanderbilt,SEC,Bobby Johnson,W,24,13,7,15,91,0,58,308,3,4,17,4,30,0,2
2009-11-21,Kentucky,SEC,Rich Brooks,A,Georgia,SEC,Mark Richt,W,34,27,9,17,137,3,41,123,2,6,7,3,20,0,0
2009-11-28,Kentucky,SEC,Rich Brooks,H,Tennessee,SEC,Lane Kiffin,L,24,30,11,25,100,0,38,161,2,3,10,6,64,2,0
2009-12-27,Kentucky,SEC,Rich Brooks,N,Clemson,ACC,Dabo Swinney,L,13,21,15,26,110,1,42,167,0,4,11,3,15,1,0
2009-09-05,California,Pac-10,Jeff Tedford,H,Maryland,ACC,Ralph Friedgen,W,52,13,17,27,298,4,36,246,3,14,10,4,25,0,0
2009-09-19,California,Pac-10,Jeff Tedford,A,Minnesota,Big Ten,Tim Brewster,W,35,21,16,25,252,0,44,163,5,10,8,4,45,1,0
2009-09-26,California,Pac-10,Jeff Tedford,A,Oregon,Pac-10,Chip Kelly,L,3,42,13,36,130,0,32,77,0,6,6,5,45,2,0
2009-10-03,California,Pac-10,Jeff Tedford,H,USC,Pac-10,Pete Carroll,L,3,30,15,40,199,0,25,86,0,10,5,3,25,1,1
2009-10-17,California,Pac-10,Jeff Tedford,A,UCLA,Pac-10,Rick Neuheisel,W,45,26,14,23,205,3,41,289,2,5,11,7,79,0,0
2009-10-24,California,Pac-10,Jeff Tedford,H,Washington State,Pac-10,Paul Wulff,W,49,17,15,21,250,3,39,309,3,11,14,7,60,0,1
2009-10-31,California,Pac-10,Jeff Tedford,A,Arizona State,Pac-10,Dennis Erickson,W,23,21,27,45,351,2,30,57,0,18,2,12,115,2,0
2009-11-07,California,Pac-10,Jeff Tedford,H,Oregon State,Pac-10,Mike Riley,L,14,31,19,34,200,1,24,39,1,10,2,5,32,0,1
2009-11-14,California,Pac-10,Jeff Tedford,H,Arizona,Pac-10,Mike Stoops,W,24,16,13,22,181,1,40,176,1,8,8,6,75,0,2
2009-11-21,California,Pac-10,Jeff Tedford,A,Stanford,Pac-10,Jim Harbaugh,W,34,28,17,31,235,1,57,242,3,14,14,2,23,0,1
