Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1879-11-08,Harvard,Ind,,A,Yale,Ind,,T,0,0
1879-11-15,Harvard,Ind,,N,Princeton,Ind,,L,0,1
1879-10-25,Columbia,Ind,,A,Stevens,Ind,,T,0,0
1879-11-01,Columbia,Ind,,A,Princeton,Ind,,L,0,2
1879-11-08,Columbia,Ind,,A,Pennsylvania,Ind,,L,0,1
1879-11-20,Columbia,Ind,,H,Rutgers,Ind,,T,0,0
1879-11-22,Columbia,Ind,,H,Yale,Ind,,L,0,2
1879-10-18,Princeton,Ind,,H,Pennsylvania,Ind,,W,6,0
1879-11-01,Princeton,Ind,,H,Columbia,Ind,,W,2,0
1879-11-08,Princeton,Ind,,H,Stevens,Ind,,W,7,0
1879-11-15,Princeton,Ind,,N,Harvard,Ind,,W,1,0
1879-11-27,Princeton,Ind,,N,Yale,Ind,,T,0,0
1879-10-25,Stevens,Ind,,H,Columbia,Ind,,T,0,0
1879-11-08,Stevens,Ind,,A,Princeton,Ind,,L,0,7
1879-11-11,Stevens,Ind,,H,Rutgers,Ind,,L,0,1
1879-11-23,Stevens,Ind,,A,Rutgers,Ind,,T,3,3
1879-11-25,Stevens,Ind,,A,Rutgers,Ind,,W,3,1
1879-12-13,Stevens,Ind,,H,Rutgers,Ind,,T,0,0
1879-11-11,Rutgers,Ind,,A,Stevens,Ind,,W,1,0
1879-11-15,Rutgers,Ind,,A,Yale,Ind,,L,0,5
1879-11-20,Rutgers,Ind,,A,Columbia,Ind,,T,0,0
1879-11-23,Rutgers,Ind,,H,Stevens,Ind,,T,3,3
1879-11-25,Rutgers,Ind,,H,Stevens,Ind,,L,1,3
1879-12-13,Rutgers,Ind,,A,Stevens,Ind,,T,0,0
1879-11-01,Yale,Ind,,N,Pennsylvania,Ind,,W,3,0
1879-11-08,Yale,Ind,,H,Harvard,Ind,,T,0,0
1879-11-15,Yale,Ind,,H,Rutgers,Ind,,W,5,0
1879-11-22,Yale,Ind,,A,Columbia,Ind,,W,2,0
1879-11-27,Yale,Ind,,N,Princeton,Ind,,T,0,0
1879-10-18,Pennsylvania,Ind,,A,Princeton,Ind,,L,0,6
1879-11-01,Pennsylvania,Ind,,N,Yale,Ind,,L,0,3
1879-11-08,Pennsylvania,Ind,,H,Columbia,Ind,,W,1,0
