Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1897-10-02,Penn State,Ind,Samuel Newton,A,Lafayette,Ind,Parke Davis,L,0,24
1897-10-13,Penn State,Ind,Samuel Newton,A,Princeton,Ind,,L,0,34
1897-10-20,Penn State,Ind,Samuel Newton,A,Pennsylvania,Ind,George Woodruff,L,0,24
1897-10-23,Penn State,Ind,Samuel Newton,A,Navy,Ind,,L,0,4
1897-10-30,Penn State,Ind,Samuel Newton,A,Cornell,Ind,Pop Warner,L,0,45
1897-11-13,Penn State,Ind,Samuel Newton,N,Bucknell,Ind,George Jennings,W,27,4
1897-11-25,Penn State,Ind,Samuel Newton,N,Dickinson,Ind,N.P. Stauffer,L,0,6
1897-10-02,Wesleyan (CT),Ind,,A,Yale,Ind,Frank Butterworth,L,0,30
1897-10-06,Wesleyan (CT),Ind,,A,Brown,Ind,Wallace Moyle,L,12,24
1897-10-09,Wesleyan (CT),Ind,,A,Army,Ind,Herman Koehler,L,9,12
1897-10-13,Wesleyan (CT),Ind,,H,Amherst,Ind,,W,24,0
1897-10-23,Wesleyan (CT),Ind,,H,Williams,Ind,,W,22,0
1897-10-27,Wesleyan (CT),Ind,,A,Amherst,Ind,,W,14,0
1897-11-06,Wesleyan (CT),Ind,,A,Harvard,Ind,W. Cameron Forbes,L,0,34
1897-11-10,Wesleyan (CT),Ind,,A,Trinity (CT),Ind,Everett Lake,W,6,4
1897-11-13,Wesleyan (CT),Ind,,A,Pennsylvania,Ind,George Woodruff,L,0,22
1897-11-20,Wesleyan (CT),Ind,,A,Lafayette,Ind,Parke Davis,L,6,41
1897-11-24,Wesleyan (CT),Ind,,H,Tufts,Ind,J.D. Upton,W,6,0
1897-11-27,Wesleyan (CT),Ind,,A,Brown,Ind,Wallace Moyle,L,4,12
1897-10-02,Dartmouth,Ind,,A,Harvard,Ind,W. Cameron Forbes,L,0,13
1897-10-16,Dartmouth,Ind,,A,Pennsylvania,Ind,George Woodruff,L,0,34
1897-10-30,Dartmouth,Ind,,A,Princeton,Ind,,L,0,30
1897-11-03,Dartmouth,Ind,,H,Amherst,Ind,,W,54,0
1897-11-13,Dartmouth,Ind,,A,Williams,Ind,,W,52,0
1897-10-02,Princeton,Ind,,H,Lehigh,Ind,S.M. Hammond,W,43,0
1897-10-09,Princeton,Ind,,A,Navy,Ind,,W,28,0
1897-10-13,Princeton,Ind,,H,Penn State,Ind,Samuel Newton,W,34,0
1897-10-16,Princeton,Ind,,H,Carlisle,Ind,William Bull,W,18,0
1897-10-20,Princeton,Ind,,H,Franklin & Marshall,Ind,,W,54,0
1897-10-23,Princeton,Ind,,A,Cornell,Ind,Pop Warner,W,10,0
1897-10-30,Princeton,Ind,,H,Dartmouth,Ind,,W,30,0
1897-11-06,Princeton,Ind,,H,Lafayette,Ind,Parke Davis,W,57,0
1897-11-20,Princeton,Ind,,A,Yale,Ind,Frank Butterworth,L,0,6
1897-10-23,Chicago,Western,Amos Alonzo Stagg,H,Northwestern,Western,Jesse Van Doozer,W,21,6
1897-10-30,Chicago,Western,Amos Alonzo Stagg,A,Illinois,Western,George Huff,W,18,12
1897-11-13,Chicago,Western,Amos Alonzo Stagg,H,Wisconsin,Western,Phil King,L,8,23
1897-11-25,Chicago,Western,Amos Alonzo Stagg,H,Michigan,Western,Gustave Ferbert,W,21,12
1897-10-23,Northwestern,Western,Jesse Van Doozer,A,Chicago,Western,Amos Alonzo Stagg,L,6,21
1897-11-25,Northwestern,Western,Jesse Van Doozer,H,Wisconsin,Western,Phil King,L,0,22
1897-10-30,Minnesota,Western,Alexander Jerrems,H,Wisconsin,Western,Phil King,L,0,39
1897-11-13,Minnesota,Western,Alexander Jerrems,A,Michigan,Western,Gustave Ferbert,L,0,14
1897-11-20,Minnesota,Western,Alexander Jerrems,A,Purdue,Western,Bill Church,L,0,6
1897-11-06,Michigan,Western,Gustave Ferbert,H,Purdue,Western,Bill Church,W,34,4
1897-11-13,Michigan,Western,Gustave Ferbert,H,Minnesota,Western,Alexander Jerrems,W,14,0
1897-11-25,Michigan,Western,Gustave Ferbert,A,Chicago,Western,Amos Alonzo Stagg,L,12,21
1897-09-22,Pennsylvania,Ind,George Woodruff,A,Bucknell,Ind,George Jennings,W,17,0
1897-09-25,Pennsylvania,Ind,George Woodruff,H,Franklin & Marshall,Ind,,W,33,0
1897-10-02,Pennsylvania,Ind,George Woodruff,H,Bucknell,Ind,George Jennings,W,33,0
1897-10-09,Pennsylvania,Ind,George Woodruff,H,Lehigh,Ind,S.M. Hammond,W,58,0
1897-10-16,Pennsylvania,Ind,George Woodruff,H,Dartmouth,Ind,,W,34,0
1897-10-20,Pennsylvania,Ind,George Woodruff,H,Penn State,Ind,Samuel Newton,W,24,0
1897-10-23,Pennsylvania,Ind,George Woodruff,H,Lafayette,Ind,Parke Davis,W,46,0
1897-10-30,Pennsylvania,Ind,George Woodruff,A,Brown,Ind,Wallace Moyle,W,40,0
1897-11-06,Pennsylvania,Ind,George Woodruff,H,Carlisle,Ind,William Bull,W,20,10
1897-11-13,Pennsylvania,Ind,George Woodruff,H,Wesleyan (CT),Ind,,W,22,0
1897-11-20,Pennsylvania,Ind,George Woodruff,H,Harvard,Ind,W. Cameron Forbes,W,15,6
1897-11-25,Pennsylvania,Ind,George Woodruff,H,Cornell,Ind,Pop Warner,W,4,0
1897-10-09,Navy,Ind,,H,Princeton,Ind,,L,0,28
1897-10-23,Navy,Ind,,H,Penn State,Ind,Samuel Newton,W,4,0
1897-11-20,Navy,Ind,,H,Lehigh,Ind,S.M. Hammond,W,28,6
1897-09-25,Tufts,Ind,J.D. Upton,A,Brown,Ind,Wallace Moyle,L,0,24
1897-10-09,Tufts,Ind,J.D. Upton,A,Cornell,Ind,Pop Warner,L,0,15
1897-10-23,Tufts,Ind,J.D. Upton,A,Army,Ind,Herman Koehler,L,0,30
1897-10-30,Tufts,Ind,J.D. Upton,H,Trinity (CT),Ind,Everett Lake,W,18,10
1897-11-24,Tufts,Ind,J.D. Upton,A,Wesleyan (CT),Ind,,L,0,6
1897-10-06,Amherst,Ind,,A,Yale,Ind,Frank Butterworth,L,0,18
1897-10-09,Amherst,Ind,,A,Harvard,Ind,W. Cameron Forbes,L,0,38
1897-10-13,Amherst,Ind,,A,Wesleyan (CT),Ind,,L,0,24
1897-10-27,Amherst,Ind,,H,Wesleyan (CT),Ind,,L,0,14
1897-10-30,Amherst,Ind,,H,Williams,Ind,,T,6,6
1897-11-03,Amherst,Ind,,A,Dartmouth,Ind,,L,0,54
1897-11-06,Amherst,Ind,,H,Trinity (CT),Ind,Everett Lake,L,0,18
1897-10-02,Lafayette,Ind,Parke Davis,H,Penn State,Ind,Samuel Newton,W,24,0
1897-10-06,Lafayette,Ind,Parke Davis,A,Franklin & Marshall,Ind,,W,8,0
1897-10-16,Lafayette,Ind,Parke Davis,H,Cornell,Ind,Pop Warner,T,4,4
1897-10-23,Lafayette,Ind,Parke Davis,A,Pennsylvania,Ind,George Woodruff,L,0,46
1897-10-30,Lafayette,Ind,Parke Davis,H,Lehigh,Ind,S.M. Hammond,W,34,0
1897-11-06,Lafayette,Ind,Parke Davis,A,Princeton,Ind,,L,0,57
1897-11-13,Lafayette,Ind,Parke Davis,H,Dickinson,Ind,N.P. Stauffer,W,19,0
1897-11-20,Lafayette,Ind,Parke Davis,H,Wesleyan (CT),Ind,,W,41,6
1897-11-25,Lafayette,Ind,Parke Davis,A,Lehigh,Ind,S.M. Hammond,W,22,0
1897-10-23,Illinois,Western,George Huff,H,Purdue,Western,Bill Church,W,34,4
1897-10-30,Illinois,Western,George Huff,H,Chicago,Western,Amos Alonzo Stagg,L,12,18
1897-11-20,Illinois,Western,George Huff,H,Carlisle,Ind,William Bull,L,6,23
1897-10-09,Cornell,Ind,Pop Warner,H,Tufts,Ind,J.D. Upton,W,15,0
1897-10-16,Cornell,Ind,Pop Warner,A,Lafayette,Ind,Parke Davis,T,4,4
1897-10-23,Cornell,Ind,Pop Warner,H,Princeton,Ind,,L,0,10
1897-10-27,Cornell,Ind,Pop Warner,A,Harvard,Ind,W. Cameron Forbes,L,5,24
1897-10-30,Cornell,Ind,Pop Warner,H,Penn State,Ind,Samuel Newton,W,45,0
1897-11-06,Cornell,Ind,Pop Warner,A,Williams,Ind,,W,42,0
1897-11-25,Cornell,Ind,Pop Warner,A,Pennsylvania,Ind,George Woodruff,L,0,4
