Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2007-08-30,Miami (OH),MAC,Shane Montgomery,A,Ball State,MAC,Brady Hoke,W,14,13,14,24,118,0,38,178,2,4,11,6,60,0,2
2007-09-08,Miami (OH),MAC,Shane Montgomery,A,Minnesota,Big Ten,Tim Brewster,L,35,41,30,54,418,3,34,159,1,17,7,6,36,1,2
2007-09-15,Miami (OH),MAC,Shane Montgomery,H,Cincinnati,Big East,Brian Kelly,L,10,47,27,54,267,1,24,56,0,11,8,5,25,1,3
2007-09-22,Miami (OH),MAC,Shane Montgomery,A,Colorado,Big 12,Dan Hawkins,L,0,42,11,32,95,0,17,44,0,4,2,5,45,0,0
2007-09-29,Miami (OH),MAC,Shane Montgomery,H,Syracuse,Big East,Greg Robinson,W,17,14,13,26,150,0,50,286,2,5,13,10,89,0,3
2007-10-06,Miami (OH),MAC,Shane Montgomery,A,Kent State,MAC,Doug Martin,W,20,13,16,22,310,1,36,101,1,10,4,3,35,2,0
2007-10-13,Miami (OH),MAC,Shane Montgomery,H,Bowling Green State,MAC,Gregg Brandon,W,47,14,16,24,237,1,53,262,5,10,16,5,40,1,0
2007-10-20,Miami (OH),MAC,Shane Montgomery,A,Temple,MAC,Al Golden,L,17,24,33,59,314,2,27,56,0,13,5,10,76,1,2
2007-10-27,Miami (OH),MAC,Shane Montgomery,A,Vanderbilt,SEC,Bobby Johnson,L,13,24,18,37,212,1,27,26,0,11,3,3,41,0,0
2007-11-03,Miami (OH),MAC,Shane Montgomery,H,Buffalo,MAC,Turner Gill,W,31,28,20,26,259,2,39,216,2,11,9,5,50,2,0
2007-11-14,Miami (OH),MAC,Shane Montgomery,H,Akron,MAC,J.D. Brookhart,W,7,0,16,31,189,0,37,131,0,11,7,1,10,1,3
2007-11-24,Miami (OH),MAC,Shane Montgomery,A,Ohio,MAC,Frank Solich,L,29,38,22,45,247,1,41,132,1,13,7,9,85,0,2
2007-12-01,Miami (OH),MAC,Shane Montgomery,N,Central Michigan,MAC,Butch Jones,L,10,35,29,50,254,1,25,52,0,12,3,3,20,0,2
2007-09-08,Indiana,Big Ten,Bill Lynch,A,Western Michigan,MAC,Bill Cubit,W,37,27,20,40,221,3,53,221,0,7,11,11,93,0,1
2007-09-15,Indiana,Big Ten,Bill Lynch,H,Akron,MAC,J.D. Brookhart,W,41,24,19,24,137,3,49,338,2,6,16,5,63,0,1
2007-09-22,Indiana,Big Ten,Bill Lynch,H,Illinois,Big Ten,Ron Zook,L,14,27,26,52,263,2,35,134,0,15,9,4,40,3,1
2007-09-29,Indiana,Big Ten,Bill Lynch,A,Iowa,Big Ten,Kirk Ferentz,W,38,20,19,26,322,3,35,73,2,11,3,4,30,1,1
2007-10-06,Indiana,Big Ten,Bill Lynch,H,Minnesota,Big Ten,Tim Brewster,W,40,20,24,36,235,1,42,228,3,10,11,3,30,0,1
2007-10-13,Indiana,Big Ten,Bill Lynch,A,Michigan State,Big Ten,Mark Dantonio,L,27,52,13,19,171,1,17,22,1,6,1,5,50,2,0
2007-10-20,Indiana,Big Ten,Bill Lynch,H,Penn State,Big Ten,Joe Paterno,L,31,36,30,48,318,3,30,68,1,18,4,2,30,4,0
2007-10-27,Indiana,Big Ten,Bill Lynch,A,Wisconsin,Big Ten,Bret Bielema,L,3,33,17,33,113,0,31,145,0,7,5,5,50,3,2
2007-11-03,Indiana,Big Ten,Bill Lynch,H,Ball State,MAC,Brady Hoke,W,38,20,22,35,354,4,31,108,0,12,7,8,70,2,1
2007-11-10,Indiana,Big Ten,Bill Lynch,A,Northwestern,Big Ten,Pat Fitzgerald,L,28,31,18,28,204,2,27,94,1,12,4,7,57,1,1
2007-11-17,Indiana,Big Ten,Bill Lynch,H,Purdue,Big Ten,Joe Tiller,W,27,24,23,39,216,1,41,219,2,11,12,4,41,1,1
2007-12-31,Indiana,Big Ten,Bill Lynch,N,Oklahoma State,Big 12,Mike Gundy,L,33,49,23,44,220,2,33,179,2,10,9,10,80,0,0
2007-09-03,Florida State,ACC,Bobby Bowden,A,Clemson,ACC,Tommy Bowden,L,18,24,17,35,142,1,28,114,1,4,4,8,45,1,0
2007-09-08,Florida State,ACC,Bobby Bowden,H,UAB,CUSA,Neil Callaway,W,34,24,22,35,332,3,46,188,1,13,8,12,131,2,1
2007-09-15,Florida State,ACC,Bobby Bowden,A,Colorado,Big 12,Dan Hawkins,W,16,6,8,18,126,0,37,95,1,6,3,10,86,0,0
2007-09-29,Florida State,ACC,Bobby Bowden,N,Alabama,SEC,Nick Saban,W,21,14,19,30,266,2,35,82,1,6,9,9,54,0,1
2007-10-06,Florida State,ACC,Bobby Bowden,H,North Carolina State,ACC,Tom O'Brien,W,27,10,16,28,257,1,35,124,1,9,5,11,91,0,0
2007-10-11,Florida State,ACC,Bobby Bowden,A,Wake Forest,ACC,Jim Grobe,L,21,24,24,48,283,2,24,47,1,10,3,10,76,2,2
2007-10-20,Florida State,ACC,Bobby Bowden,H,Miami (FL),ACC,Randy Shannon,L,29,37,14,33,208,0,47,158,1,11,8,7,62,3,2
2007-10-27,Florida State,ACC,Bobby Bowden,H,Duke,ACC,Ted Roof,W,25,6,35,47,339,1,39,195,1,18,11,8,60,2,0
2007-11-03,Florida State,ACC,Bobby Bowden,A,Boston College,ACC,Jeff Jagodzinski,W,27,17,30,46,371,2,31,81,0,18,5,10,58,0,0
2007-11-10,Florida State,ACC,Bobby Bowden,A,Virginia Tech,ACC,Frank Beamer,L,21,40,13,33,151,1,28,116,0,8,4,7,45,1,2
2007-11-17,Florida State,ACC,Bobby Bowden,H,Maryland,ACC,Ralph Friedgen,W,24,16,16,26,204,1,38,154,2,7,10,3,37,1,0
2007-11-24,Florida State,ACC,Bobby Bowden,A,Florida,SEC,Urban Meyer,L,12,45,20,37,188,0,25,99,0,8,7,3,23,0,0
2007-12-31,Florida State,ACC,Bobby Bowden,N,Kentucky,SEC,Rich Brooks,L,28,35,22,50,276,1,33,204,2,14,8,10,102,0,2
2007-08-30,Iowa State,Big 12,Gene Chizik,H,Kent State,MAC,Doug Martin,L,14,23,14,23,148,1,39,158,1,9,8,6,44,1,2
2007-09-15,Iowa State,Big 12,Gene Chizik,H,Iowa,Big Ten,Kirk Ferentz,W,15,13,21,29,157,0,39,143,0,8,8,3,30,1,0
2007-09-22,Iowa State,Big 12,Gene Chizik,A,Toledo,MAC,Tom Amstutz,L,35,36,24,33,251,3,52,146,2,12,10,4,45,2,1
2007-09-29,Iowa State,Big 12,Gene Chizik,A,Nebraska,Big 12,Bill Callahan,L,17,35,26,51,281,0,51,134,2,16,9,1,5,1,3
2007-10-06,Iowa State,Big 12,Gene Chizik,A,Texas Tech,Big 12,Mike Leach,L,17,42,15,26,187,1,46,100,1,7,9,4,33,2,0
2007-10-13,Iowa State,Big 12,Gene Chizik,H,Texas,Big 12,Mack Brown,L,3,56,19,37,135,0,29,93,0,8,5,4,38,1,2
2007-10-20,Iowa State,Big 12,Gene Chizik,H,Oklahoma,Big 12,Bob Stoops,L,7,17,19,32,174,0,34,95,1,8,6,5,45,0,1
2007-10-27,Iowa State,Big 12,Gene Chizik,A,Missouri,Big 12,Gary Pinkel,L,28,42,33,48,237,1,39,152,2,15,9,8,77,1,0
2007-11-03,Iowa State,Big 12,Gene Chizik,H,Kansas State,Big 12,Ron Prince,W,31,20,17,26,228,1,40,120,2,8,5,5,47,0,1
2007-11-10,Iowa State,Big 12,Gene Chizik,H,Colorado,Big 12,Dan Hawkins,W,31,28,13,27,189,2,42,162,2,8,8,5,36,0,1
2007-11-17,Iowa State,Big 12,Gene Chizik,A,Kansas,Big 12,Mark Mangino,L,7,45,24,43,182,0,26,52,1,7,5,10,104,0,1
2007-09-06,Cincinnati,Big East,Brian Kelly,H,Oregon State,Pac-10,Mike Riley,W,34,3,15,23,199,2,33,30,1,7,5,6,60,2,0
2007-09-15,Cincinnati,Big East,Brian Kelly,A,Miami (OH),MAC,Shane Montgomery,W,47,10,26,37,297,2,42,141,3,14,9,9,90,0,0
2007-09-22,Cincinnati,Big East,Brian Kelly,H,Marshall,CUSA,Mark Snyder,W,40,14,20,27,219,3,39,217,2,11,9,10,80,0,0
2007-09-29,Cincinnati,Big East,Brian Kelly,A,San Diego State,MWC,Chuck Long,W,52,23,21,32,284,4,50,263,2,13,15,10,78,0,3
2007-10-06,Cincinnati,Big East,Brian Kelly,A,Rutgers,Big East,Greg Schiano,W,28,23,20,37,257,3,40,150,1,15,6,9,52,2,1
2007-10-13,Cincinnati,Big East,Brian Kelly,H,Louisville,Big East,Steve Kragthorpe,L,24,28,26,46,324,3,33,136,0,15,5,11,85,2,2
2007-10-20,Cincinnati,Big East,Brian Kelly,A,Pitt,Big East,Dave Wannstedt,L,17,24,21,32,237,0,28,121,2,10,7,12,98,2,1
2007-11-03,Cincinnati,Big East,Brian Kelly,A,South Florida,Big East,Jim Leavitt,W,38,33,14,32,238,3,38,137,0,7,6,9,65,1,1
2007-11-10,Cincinnati,Big East,Brian Kelly,H,Connecticut,Big East,Randy Edsall,W,27,3,21,33,276,3,39,144,1,11,6,10,105,0,0
2007-11-17,Cincinnati,Big East,Brian Kelly,H,West Virginia,Big East,Rich Rodriguez,L,23,28,19,34,323,2,30,84,1,10,7,5,62,2,0
2007-11-24,Cincinnati,Big East,Brian Kelly,A,Syracuse,Big East,Greg Robinson,W,52,31,29,43,431,4,32,113,2,16,7,12,108,1,0
2007-12-22,Cincinnati,Big East,Brian Kelly,N,Southern Mississippi,CUSA,Jeff Bower,W,31,21,30,52,334,4,26,71,0,16,2,8,51,1,3
2007-09-01,Arizona State,Pac-10,Dennis Erickson,H,San Jose State,WAC,Dick Tomey,W,45,3,23,32,270,3,53,250,3,16,16,6,45,1,0
2007-09-08,Arizona State,Pac-10,Dennis Erickson,H,Colorado,Big 12,Dan Hawkins,W,33,14,19,37,269,3,44,138,1,13,9,12,136,2,1
2007-09-15,Arizona State,Pac-10,Dennis Erickson,H,San Diego State,MWC,Chuck Long,W,34,13,16,22,211,2,40,268,2,11,14,8,73,0,1
2007-09-22,Arizona State,Pac-10,Dennis Erickson,H,Oregon State,Pac-10,Mike Riley,W,44,32,25,36,361,4,36,35,1,15,3,6,60,1,1
2007-09-29,Arizona State,Pac-10,Dennis Erickson,A,Stanford,Pac-10,Jim Harbaugh,W,41,3,21,28,266,1,41,174,2,9,9,6,49,0,1
2007-10-06,Arizona State,Pac-10,Dennis Erickson,A,Washington State,Pac-10,Bill Doba,W,23,20,19,27,217,2,45,79,0,12,7,6,75,0,2
2007-10-13,Arizona State,Pac-10,Dennis Erickson,H,Washington,Pac-10,Tyrone Willingham,W,44,20,20,31,227,2,49,296,2,11,11,6,58,0,1
2007-10-27,Arizona State,Pac-10,Dennis Erickson,H,California,Pac-10,Jeff Tedford,W,31,20,17,29,219,1,53,144,3,12,10,8,60,1,0
2007-11-03,Arizona State,Pac-10,Dennis Erickson,A,Oregon,Pac-10,Mike Bellotti,L,23,35,22,37,379,2,41,110,0,13,10,4,45,1,1
2007-11-10,Arizona State,Pac-10,Dennis Erickson,A,UCLA,Pac-10,DeWayne Walker,W,24,20,16,31,200,1,45,152,2,9,8,5,41,2,0
2007-11-22,Arizona State,Pac-10,Dennis Erickson,H,USC,Pac-10,Pete Carroll,L,24,44,22,31,243,1,35,16,1,10,5,3,20,1,0
2007-12-01,Arizona State,Pac-10,Dennis Erickson,H,Arizona,Pac-10,Mike Stoops,W,20,17,20,37,247,2,40,97,0,10,7,5,27,1,0
2007-12-27,Arizona State,Pac-10,Dennis Erickson,N,Texas,Big 12,Mack Brown,L,34,52,25,50,305,3,27,22,1,14,6,6,50,2,3
2007-08-30,Utah,MWC,Kyle Whittingham,A,Oregon State,Pac-10,Mike Riley,L,7,24,17,37,178,1,30,18,0,7,3,7,70,0,0
2007-09-08,Utah,MWC,Kyle Whittingham,H,Air Force,MWC,Troy Calhoun,L,12,20,20,39,240,1,33,73,0,10,4,7,71,0,2
2007-09-15,Utah,MWC,Kyle Whittingham,H,UCLA,Pac-10,DeWayne Walker,W,44,6,19,33,264,4,37,122,1,13,5,4,30,1,0
2007-09-22,Utah,MWC,Kyle Whittingham,A,Nevada-Las Vegas,MWC,Mike Sanford,L,0,27,23,40,195,0,32,105,0,9,6,5,61,3,1
2007-09-29,Utah,MWC,Kyle Whittingham,H,Utah State,WAC,Brent Guy,W,34,18,18,29,181,2,36,144,1,10,6,4,30,0,2
2007-10-05,Utah,MWC,Kyle Whittingham,A,Louisville,Big East,Steve Kragthorpe,W,44,35,25,33,322,1,49,260,5,16,12,5,25,1,0
2007-10-13,Utah,MWC,Kyle Whittingham,H,San Diego State,MWC,Chuck Long,W,23,7,24,32,232,2,46,282,0,9,18,8,84,1,1
2007-10-18,Utah,MWC,Kyle Whittingham,A,Texas Christian,MWC,Gary Patterson,W,27,20,13,20,120,1,50,107,1,5,9,10,98,0,1
2007-10-27,Utah,MWC,Kyle Whittingham,A,Colorado State,MWC,Sonny Lubick,W,27,3,14,22,130,2,49,322,1,7,16,3,42,1,1
2007-11-10,Utah,MWC,Kyle Whittingham,H,Wyoming,MWC,Joe Glenn,W,50,0,19,32,227,1,51,278,5,8,14,11,90,0,1
2007-11-17,Utah,MWC,Kyle Whittingham,H,New Mexico,MWC,Rocky Long,W,28,10,17,28,172,2,44,138,1,7,10,4,30,1,1
2007-11-24,Utah,MWC,Kyle Whittingham,A,Brigham Young,MWC,Bronco Mendenhall,L,10,17,17,29,129,0,39,115,1,8,5,10,94,0,2
2007-12-20,Utah,MWC,Kyle Whittingham,N,Navy,Ind,Ken Niumatalolo,W,35,32,22,27,238,1,45,213,4,15,11,4,37,1,1
2007-08-31,Syracuse,Big East,Greg Robinson,H,Washington,Pac-10,Tyrone Willingham,L,12,42,20,32,199,1,29,8,0,9,3,7,45,1,0
2007-09-08,Syracuse,Big East,Greg Robinson,A,Iowa,Big Ten,Kirk Ferentz,L,0,35,7,20,79,0,30,24,0,3,2,6,40,0,1
2007-09-15,Syracuse,Big East,Greg Robinson,H,Illinois,Big Ten,Ron Zook,L,20,41,19,29,223,1,34,63,1,8,6,5,55,0,0
2007-09-22,Syracuse,Big East,Greg Robinson,A,Louisville,Big East,Steve Kragthorpe,W,38,35,17,26,423,4,35,42,0,14,2,11,96,2,0
2007-09-29,Syracuse,Big East,Greg Robinson,A,Miami (OH),MAC,Shane Montgomery,L,14,17,17,36,236,2,26,66,0,10,4,7,40,1,0
2007-10-06,Syracuse,Big East,Greg Robinson,H,West Virginia,Big East,Rich Rodriguez,L,14,55,6,16,108,1,37,94,1,4,5,6,55,1,2
2007-10-13,Syracuse,Big East,Greg Robinson,H,Rutgers,Big East,Greg Schiano,L,14,38,15,32,158,1,28,112,1,7,7,7,55,1,1
2007-10-20,Syracuse,Big East,Greg Robinson,H,Buffalo,MAC,Turner Gill,W,20,12,15,28,265,1,42,179,1,11,13,7,62,0,2
2007-11-03,Syracuse,Big East,Greg Robinson,A,Pitt,Big East,Dave Wannstedt,L,17,20,19,37,235,2,31,30,0,11,4,3,25,0,0
2007-11-10,Syracuse,Big East,Greg Robinson,H,South Florida,Big East,Jim Leavitt,L,10,41,21,38,276,1,17,15,0,12,1,8,60,2,2
2007-11-17,Syracuse,Big East,Greg Robinson,A,Connecticut,Big East,Randy Edsall,L,7,30,15,38,120,1,32,135,0,5,10,9,79,1,2
2007-11-24,Syracuse,Big East,Greg Robinson,H,Cincinnati,Big East,Brian Kelly,L,31,52,31,51,428,3,34,-15,1,18,1,9,95,1,0
2007-09-01,Arizona,Pac-10,Mike Stoops,A,Brigham Young,MWC,Bronco Mendenhall,L,7,20,28,38,223,1,19,32,0,8,0,7,56,0,0
2007-09-15,Arizona,Pac-10,Mike Stoops,H,New Mexico,MWC,Rocky Long,L,27,29,30,53,446,3,21,38,0,20,3,9,76,2,1
2007-09-22,Arizona,Pac-10,Mike Stoops,A,California,Pac-10,Jeff Tedford,L,27,45,42,62,309,1,20,21,2,13,6,8,73,2,2
2007-09-29,Arizona,Pac-10,Mike Stoops,H,Washington State,Pac-10,Bill Doba,W,48,20,22,31,346,5,45,221,1,12,15,4,50,1,0
2007-10-06,Arizona,Pac-10,Mike Stoops,A,Oregon State,Pac-10,Mike Riley,L,16,31,18,38,222,0,27,9,0,8,5,3,35,0,3
2007-10-13,Arizona,Pac-10,Mike Stoops,A,USC,Pac-10,Pete Carroll,L,13,20,30,43,233,0,16,22,1,11,1,8,55,3,0
2007-10-20,Arizona,Pac-10,Mike Stoops,H,Stanford,Pac-10,Jim Harbaugh,L,20,21,28,41,239,1,32,130,1,9,7,7,65,2,1
2007-10-27,Arizona,Pac-10,Mike Stoops,A,Washington,Pac-10,Tyrone Willingham,W,48,41,38,51,510,5,24,25,1,19,3,4,20,1,1
2007-11-03,Arizona,Pac-10,Mike Stoops,H,UCLA,Pac-10,DeWayne Walker,W,34,27,21,35,341,3,34,128,1,11,6,5,40,0,0
2007-11-15,Arizona,Pac-10,Mike Stoops,H,Oregon,Pac-10,Mike Bellotti,W,34,24,21,39,266,2,30,56,0,9,5,4,31,1,1
2007-12-01,Arizona,Pac-10,Mike Stoops,A,Arizona State,Pac-10,Dennis Erickson,L,17,20,28,52,272,2,19,44,0,13,3,8,65,1,2
2007-09-01,Western Kentucky,Ind,David Elson,A,Florida,SEC,Urban Meyer,L,3,49,15,21,156,0,32,48,0,8,3,5,45,0,0
2007-09-20,Western Kentucky,Ind,David Elson,A,Middle Tennessee State,Sun Belt,Rick Stockstill,W,20,17,9,15,112,1,49,234,1,3,13,10,70,2,1
2007-09-29,Western Kentucky,Ind,David Elson,A,Bowling Green State,MAC,Gregg Brandon,L,21,41,14,23,102,1,46,311,2,7,10,10,95,1,4
2007-10-13,Western Kentucky,Ind,David Elson,A,Ball State,MAC,Brady Hoke,L,12,35,22,33,189,1,54,222,0,9,13,10,109,0,3
2007-11-10,Western Kentucky,Ind,David Elson,H,Troy,Sun Belt,Larry Blakeney,L,17,21,12,23,160,1,49,256,1,7,13,8,75,1,2
2007-11-24,Western Kentucky,Ind,David Elson,A,North Texas,Sun Belt,Todd Dodge,L,26,27,15,23,123,0,46,226,2,5,12,11,118,2,0
2007-09-01,Penn State,Big Ten,Joe Paterno,H,Florida International,Sun Belt,Mario Cristobal,W,59,0,25,41,313,3,48,236,5,15,12,5,50,2,0
2007-09-08,Penn State,Big Ten,Joe Paterno,H,Notre Dame,Ind,Charlie Weis,W,31,10,12,22,131,1,46,164,2,6,10,7,65,2,1
2007-09-15,Penn State,Big Ten,Joe Paterno,H,Buffalo,MAC,Turner Gill,W,45,24,20,27,202,4,39,191,2,9,13,2,9,2,0
2007-09-22,Penn State,Big Ten,Joe Paterno,A,Michigan,Big Ten,Lloyd Carr,L,9,14,15,31,169,0,29,101,0,8,5,3,18,2,0
2007-09-29,Penn State,Big Ten,Joe Paterno,A,Illinois,Big Ten,Ron Zook,L,20,27,21,38,298,1,36,129,1,12,6,4,20,1,3
2007-10-06,Penn State,Big Ten,Joe Paterno,H,Iowa,Big Ten,Kirk Ferentz,W,27,7,18,32,233,1,50,256,2,11,14,5,42,1,2
2007-10-13,Penn State,Big Ten,Joe Paterno,H,Wisconsin,Big Ten,Bret Bielema,W,38,7,16,29,216,1,47,221,4,11,15,1,10,1,0
2007-10-20,Penn State,Big Ten,Joe Paterno,A,Indiana,Big Ten,Bill Lynch,W,36,31,22,32,195,2,47,192,2,13,12,6,59,1,1
2007-10-27,Penn State,Big Ten,Joe Paterno,H,Ohio State,Big Ten,Jim Tressel,L,17,37,16,26,124,0,23,139,1,7,7,2,9,1,1
2007-11-03,Penn State,Big Ten,Joe Paterno,H,Purdue,Big Ten,Joe Tiller,W,26,19,22,36,210,1,41,251,2,12,13,13,88,1,0
2007-11-10,Penn State,Big Ten,Joe Paterno,A,Temple,MAC,Al Golden,W,31,0,22,33,260,3,41,202,1,13,12,3,15,1,1
2007-11-17,Penn State,Big Ten,Joe Paterno,A,Michigan State,Big Ten,Mark Dantonio,L,31,35,16,37,188,1,40,167,3,10,9,5,46,0,0
2007-12-29,Penn State,Big Ten,Joe Paterno,N,Texas A&M,Big 12,Dennis Franchione,W,24,17,15,31,143,1,41,270,2,6,16,2,15,1,1
2007-09-08,Vanderbilt,SEC,Bobby Johnson,H,Alabama,SEC,Nick Saban,L,10,24,18,41,175,1,26,57,0,8,5,5,50,0,1
2007-09-15,Vanderbilt,SEC,Bobby Johnson,H,Ole Miss,SEC,Ed Orgeron,W,31,17,18,26,200,0,49,183,4,13,12,5,49,1,0
2007-09-29,Vanderbilt,SEC,Bobby Johnson,H,Eastern Michigan,MAC,Jeff Genyk,W,30,7,14,28,168,2,44,173,0,8,10,9,87,0,4
2007-10-06,Vanderbilt,SEC,Bobby Johnson,A,Auburn,SEC,Tommy Tuberville,L,7,35,12,31,88,0,38,133,1,4,9,7,45,0,1
2007-10-13,Vanderbilt,SEC,Bobby Johnson,H,Georgia,SEC,Mark Richt,L,17,20,9,15,131,1,38,179,1,5,8,4,16,2,0
2007-10-20,Vanderbilt,SEC,Bobby Johnson,A,South Carolina,SEC,Steve Spurrier,W,17,6,8,16,123,2,47,146,0,6,6,2,10,1,1
2007-10-27,Vanderbilt,SEC,Bobby Johnson,H,Miami (OH),MAC,Shane Montgomery,W,24,13,11,19,121,0,54,290,3,5,18,4,38,3,1
2007-11-03,Vanderbilt,SEC,Bobby Johnson,A,Florida,SEC,Urban Meyer,L,22,49,18,35,162,0,33,93,2,9,3,4,20,1,2
2007-11-10,Vanderbilt,SEC,Bobby Johnson,H,Kentucky,SEC,Rich Brooks,L,20,27,20,34,193,2,48,239,1,11,13,8,66,1,0
2007-11-17,Vanderbilt,SEC,Bobby Johnson,A,Tennessee,SEC,Phillip Fulmer,L,24,25,14,26,139,3,41,131,0,7,5,4,34,0,0
2007-11-24,Vanderbilt,SEC,Bobby Johnson,H,Wake Forest,ACC,Jim Grobe,L,17,31,32,58,333,2,28,16,0,13,4,3,35,3,2
2007-09-08,Kentucky,SEC,Rich Brooks,H,Kent State,MAC,Doug Martin,W,56,20,15,22,218,2,39,266,6,9,14,5,35,0,0
2007-09-15,Kentucky,SEC,Rich Brooks,H,Louisville,Big East,Steve Kragthorpe,W,40,34,30,46,275,4,35,185,1,13,11,5,65,0,0
2007-09-22,Kentucky,SEC,Rich Brooks,A,Arkansas,SEC,Reggie Herring,W,42,29,21,39,265,2,36,170,3,11,9,7,60,3,0
2007-09-29,Kentucky,SEC,Rich Brooks,H,Florida Atlantic,Sun Belt,Howard Schnellenberger,W,45,17,27,35,305,5,40,209,0,15,13,6,90,1,1
2007-10-04,Kentucky,SEC,Rich Brooks,A,South Carolina,SEC,Steve Spurrier,L,23,38,23,40,227,2,38,157,0,13,11,5,49,3,1
2007-10-13,Kentucky,SEC,Rich Brooks,H,LSU,SEC,Les Miles,W,43,37,21,38,250,3,41,125,2,13,8,7,62,0,2
2007-10-20,Kentucky,SEC,Rich Brooks,H,Florida,SEC,Urban Meyer,L,37,45,35,50,415,5,35,97,0,19,10,4,26,0,0
2007-10-27,Kentucky,SEC,Rich Brooks,H,Mississippi State,SEC,Sylvester Croom,L,14,31,24,42,230,2,27,89,0,10,8,5,21,3,3
2007-11-10,Kentucky,SEC,Rich Brooks,A,Vanderbilt,SEC,Bobby Johnson,W,27,20,17,29,222,1,37,129,2,9,9,13,122,1,0
2007-11-17,Kentucky,SEC,Rich Brooks,A,Georgia,SEC,Mark Richt,L,13,24,24,42,268,1,29,29,0,12,5,7,37,0,1
2007-11-24,Kentucky,SEC,Rich Brooks,H,Tennessee,SEC,Phillip Fulmer,L,50,52,39,62,430,6,48,134,1,27,8,5,40,1,2
2007-12-31,Kentucky,SEC,Rich Brooks,N,Florida State,ACC,Bobby Bowden,W,35,28,32,50,358,4,36,143,1,19,7,7,45,3,1
2007-09-01,California,Pac-10,Jeff Tedford,H,Tennessee,SEC,Phillip Fulmer,W,45,31,19,28,241,2,37,230,2,10,12,7,52,1,0
2007-09-08,California,Pac-10,Jeff Tedford,A,Colorado State,MWC,Sonny Lubick,W,34,28,19,29,146,0,31,245,4,5,9,6,49,0,0
2007-09-15,California,Pac-10,Jeff Tedford,H,Louisiana Tech,WAC,Derek Dooley,W,42,12,22,36,230,2,36,217,3,12,11,8,65,0,1
2007-09-22,California,Pac-10,Jeff Tedford,H,Arizona,Pac-10,Mike Stoops,W,45,27,16,30,235,1,38,186,4,10,11,14,121,1,1
2007-09-29,California,Pac-10,Jeff Tedford,A,Oregon,Pac-10,Mike Bellotti,W,31,24,28,43,285,2,33,115,2,15,6,5,45,0,0
2007-10-13,California,Pac-10,Jeff Tedford,H,Oregon State,Pac-10,Mike Riley,L,28,31,20,37,294,2,39,184,2,10,10,6,60,2,1
2007-10-20,California,Pac-10,Jeff Tedford,A,UCLA,Pac-10,DeWayne Walker,L,21,30,22,34,232,3,30,67,0,11,5,8,57,1,3
2007-10-27,California,Pac-10,Jeff Tedford,A,Arizona State,Pac-10,Dennis Erickson,L,20,31,18,36,275,1,25,84,0,12,5,11,78,0,2
2007-11-03,California,Pac-10,Jeff Tedford,H,Washington State,Pac-10,Bill Doba,W,20,17,27,40,179,0,41,166,2,13,8,3,35,2,1
2007-11-10,California,Pac-10,Jeff Tedford,H,USC,Pac-10,Pete Carroll,L,17,24,13,29,199,1,45,200,1,9,14,6,50,1,2
2007-11-17,California,Pac-10,Jeff Tedford,A,Washington,Pac-10,Tyrone Willingham,L,23,37,20,28,236,3,27,147,0,8,8,6,54,2,1
