Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1966-09-17,North Carolina,ACC,James Hickey,A,Kentucky,SEC,Charley Bradshaw,L,0,10
1966-09-24,North Carolina,ACC,James Hickey,H,North Carolina State,ACC,Earle Edwards,W,10,7
1966-10-01,North Carolina,ACC,James Hickey,A,Michigan,Big Ten,Bump Elliott,W,21,7
1966-10-15,North Carolina,ACC,James Hickey,A,Notre Dame,Ind,Ara Parseghian,L,0,32
1966-10-22,North Carolina,ACC,James Hickey,H,Wake Forest,ACC,William Tate,L,0,3
1966-10-29,North Carolina,ACC,James Hickey,A,Georgia,SEC,Vince Dooley,L,3,28
1966-11-05,North Carolina,ACC,James Hickey,A,Clemson,ACC,Frank Howard,L,3,27
1966-11-12,North Carolina,ACC,James Hickey,H,Air Force,Ind,Ben Martin,L,14,20
1966-11-19,North Carolina,ACC,James Hickey,H,Duke,ACC,Tom Harp,L,25,41
1966-11-26,North Carolina,ACC,James Hickey,H,Virginia,ACC,George Blackburn,L,14,21
1966-09-17,Miami (OH),MAC,Bo Schembechler,A,Indiana,Big Ten,John Pont,W,20,10
1966-09-24,Miami (OH),MAC,Bo Schembechler,A,Xavier,Ind,Edward Biles,W,27,3
1966-10-01,Miami (OH),MAC,Bo Schembechler,H,Western Michigan,MAC,Bill Doolittle,W,26,7
1966-10-08,Miami (OH),MAC,Bo Schembechler,H,Kent State,MAC,Leo Strang,W,7,0
1966-10-15,Miami (OH),MAC,Bo Schembechler,A,Marshall,MAC,Charlie Snyder,W,12,0
1966-10-22,Miami (OH),MAC,Bo Schembechler,A,Ohio,MAC,Bill Hess,W,33,13
1966-10-29,Miami (OH),MAC,Bo Schembechler,H,Bowling Green State,MAC,Bob Gibson,L,14,17
1966-11-05,Miami (OH),MAC,Bo Schembechler,A,Toledo,MAC,Frank Lauterbur,W,24,12
1966-11-12,Miami (OH),MAC,Bo Schembechler,H,Dayton,Ind,John McVay,W,38,6
1966-11-26,Miami (OH),MAC,Bo Schembechler,A,Cincinnati,MVC,Charles Studley,W,28,8
1966-09-17,Indiana,Big Ten,John Pont,H,Miami (OH),MAC,Bo Schembechler,L,10,20
1966-09-24,Indiana,Big Ten,John Pont,A,Northwestern,Big Ten,Alex Agase,W,26,14
1966-10-01,Indiana,Big Ten,John Pont,A,Texas,SWC,Darrell Royal,L,0,35
1966-10-08,Indiana,Big Ten,John Pont,H,Minnesota,Big Ten,Murray Warmath,T,7,7
1966-10-15,Indiana,Big Ten,John Pont,H,Illinois,Big Ten,Pete Elliott,L,10,24
1966-10-21,Indiana,Big Ten,John Pont,A,Miami (FL),Ind,Charlie Tate,L,7,14
1966-10-29,Indiana,Big Ten,John Pont,A,Iowa,Big Ten,Ray Nagel,L,19,20
1966-11-05,Indiana,Big Ten,John Pont,A,Ohio State,Big Ten,Woody Hayes,L,0,7
1966-11-12,Indiana,Big Ten,John Pont,H,Michigan State,Big Ten,Duffy Daugherty,L,19,37
1966-11-19,Indiana,Big Ten,John Pont,A,Purdue,Big Ten,Jack Mollenkopf,L,6,51
1966-09-17,Florida State,Ind,Bill Peterson,H,Houston,Ind,Bill Yeoman,L,13,21
1966-09-24,Florida State,Ind,Bill Peterson,A,Miami (FL),Ind,Charlie Tate,W,23,20
1966-10-08,Florida State,Ind,Bill Peterson,H,Florida,SEC,Ray Graves,L,19,22
1966-10-15,Florida State,Ind,Bill Peterson,A,Texas Tech,SWC,J.T. King,W,42,33
1966-10-22,Florida State,Ind,Bill Peterson,H,Mississippi State,SEC,Paul Davis,W,10,0
1966-10-29,Florida State,Ind,Bill Peterson,A,Virginia Tech,Ind,Jerry Claiborne,L,21,23
1966-11-05,Florida State,Ind,Bill Peterson,A,South Carolina,ACC,Paul Dietzel,W,32,10
1966-11-12,Florida State,Ind,Bill Peterson,A,Syracuse,Ind,Ben Schwartzwalder,L,21,37
1966-11-19,Florida State,Ind,Bill Peterson,H,Wake Forest,ACC,William Tate,W,28,0
1966-11-26,Florida State,Ind,Bill Peterson,H,Maryland,ACC,Lou Saban,W,45,21
1966-12-24,Florida State,Ind,Bill Peterson,N,Wyoming,WAC,Lloyd Eaton,L,20,28
1966-09-17,Iowa State,Big 8,Clay Stapleton,A,Wisconsin,Big Ten,Milt Bruhn,L,10,20
1966-09-24,Iowa State,Big 8,Clay Stapleton,H,Oklahoma,Big 8,Jim MacKenzie,L,11,33
1966-10-01,Iowa State,Big 8,Clay Stapleton,H,Nebraska,Big 8,Bob Devaney,L,6,12
1966-10-08,Iowa State,Big 8,Clay Stapleton,H,Kansas,Big 8,Jack Mitchell,W,24,7
1966-10-15,Iowa State,Big 8,Clay Stapleton,H,Colorado,Big 8,Eddie Crowder,L,21,41
1966-10-22,Iowa State,Big 8,Clay Stapleton,A,Missouri,Big 8,Dan Devine,T,10,10
1966-10-29,Iowa State,Big 8,Clay Stapleton,A,Oklahoma State,Big 8,Phil Cutchin,T,14,14
1966-11-12,Iowa State,Big 8,Clay Stapleton,A,Kansas State,Big 8,Doug Weaver,W,30,13
1966-11-19,Iowa State,Big 8,Clay Stapleton,A,Arizona,WAC,Jim LaRue,L,24,27
1966-11-26,Iowa State,Big 8,Clay Stapleton,A,Colorado State,Ind,Milo Lude,L,10,34
1966-09-24,Cincinnati,MVC,Charles Studley,H,Dayton,Ind,John McVay,L,7,23
1966-10-01,Cincinnati,MVC,Charles Studley,A,Wichita State,MVC,George Karras,W,20,6
1966-10-08,Cincinnati,MVC,Charles Studley,H,Xavier,Ind,Edward Biles,L,13,25
1966-10-15,Cincinnati,MVC,Charles Studley,A,Tulane,Ind,Jim Pittman,L,21,28
1966-10-22,Cincinnati,MVC,Charles Studley,H,Kansas State,Big 8,Doug Weaver,W,28,14
1966-10-29,Cincinnati,MVC,Charles Studley,H,Tulsa,MVC,Glenn Dobbs,L,0,13
1966-11-05,Cincinnati,MVC,Charles Studley,A,North Texas,MVC,Odus Mitchell,L,13,35
1966-11-12,Cincinnati,MVC,Charles Studley,H,Louisville,MVC,Frank Camp,W,17,3
1966-11-19,Cincinnati,MVC,Charles Studley,A,Memphis,Ind,Billy Murphy,L,14,26
1966-11-26,Cincinnati,MVC,Charles Studley,H,Miami (OH),MAC,Bo Schembechler,L,8,28
1966-09-17,Arizona State,WAC,Frank Kush,H,UTEP,Ind,Robert Dobbs,W,30,26
1966-09-24,Arizona State,WAC,Frank Kush,A,Wyoming,WAC,Lloyd Eaton,L,6,23
1966-10-01,Arizona State,WAC,Frank Kush,H,West Texas A&M,Ind,Joe Kerbel,L,20,21
1966-10-09,Arizona State,WAC,Frank Kush,A,Washington State,AAWU,Bert Clark,L,15,24
1966-10-14,Arizona State,WAC,Frank Kush,A,Brigham Young,WAC,Tommy Hudspeth,W,10,7
1966-10-22,Arizona State,WAC,Frank Kush,H,Oregon State,AAWU,Dee Andros,L,17,18
1966-11-05,Arizona State,WAC,Frank Kush,H,Utah,WAC,Mike Giddings,L,6,21
1966-11-12,Arizona State,WAC,Frank Kush,H,Oregon,AAWU,Len Casanova,W,14,10
1966-11-19,Arizona State,WAC,Frank Kush,H,New Mexico,WAC,Bill Weeks,W,28,7
1966-11-26,Arizona State,WAC,Frank Kush,A,Arizona,WAC,Jim LaRue,W,20,17
1966-09-24,Furman,Southern,Robert King,N,Davidson,Southern,Homer Smith,W,28,26
1966-10-01,Furman,Southern,Robert King,A,East Carolina,Southern,Clarence Stasavich,L,0,17
1966-10-15,Furman,Southern,Robert King,A,Tampa,Ind,,L,2,41
1966-10-29,Furman,Southern,Robert King,A,George Washington,Southern,Jim Camp,L,28,49
1966-11-05,Furman,Southern,Robert King,A,Richmond,Southern,Frank Jones,L,14,24
1966-11-19,Furman,Southern,Robert King,H,Citadel,Southern,Red Parker,L,6,10
1966-09-24,Utah,WAC,Mike Giddings,A,Oregon,AAWU,Len Casanova,W,17,14
1966-10-08,Utah,WAC,Mike Giddings,A,Wyoming,WAC,Lloyd Eaton,L,7,40
1966-10-15,Utah,WAC,Mike Giddings,H,Washington State,AAWU,Bert Clark,W,26,15
1966-10-22,Utah,WAC,Mike Giddings,A,Arizona,WAC,Jim LaRue,W,24,19
1966-10-29,Utah,WAC,Mike Giddings,H,New Mexico,WAC,Bill Weeks,W,27,0
1966-11-05,Utah,WAC,Mike Giddings,A,Arizona State,WAC,Frank Kush,W,21,6
1966-11-12,Utah,WAC,Mike Giddings,H,Brigham Young,WAC,Tommy Hudspeth,L,13,35
1966-11-19,Utah,WAC,Mike Giddings,H,Utah State,Ind,Tony Knap,L,7,13
1966-11-26,Utah,WAC,Mike Giddings,A,UTEP,Ind,Robert Dobbs,L,20,27
1966-12-03,Utah,WAC,Mike Giddings,A,Houston,Ind,Bill Yeoman,L,14,34
1966-10-01,Wichita State,MVC,George Karras,H,Cincinnati,MVC,Charles Studley,L,6,20
1966-10-15,Wichita State,MVC,George Karras,A,New Mexico State,Ind,Warren Woodson,L,17,45
1966-10-22,Wichita State,MVC,George Karras,A,Arkansas,SWC,Frank Broyles,L,0,41
1966-10-29,Wichita State,MVC,George Karras,H,Louisville,MVC,Frank Camp,W,9,2
1966-11-05,Wichita State,MVC,George Karras,H,Wyoming,WAC,Lloyd Eaton,L,0,55
1966-11-12,Wichita State,MVC,George Karras,H,North Texas,MVC,Odus Mitchell,L,13,30
1966-11-19,Wichita State,MVC,George Karras,H,Colorado State,Ind,Milo Lude,W,37,23
1966-11-24,Wichita State,MVC,George Karras,A,Tulsa,MVC,Glenn Dobbs,L,14,47
1966-09-17,Villanova,Ind,Alex Bell,H,Virginia Military Institute,Southern,Vito Ragazzo,L,13,14
1966-09-24,Villanova,Ind,Alex Bell,H,Toledo,MAC,Frank Lauterbur,W,20,11
