Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1880-11-13,Brown,Ind,,A,Yale,Ind,,L,0,8
1880-11-06,Harvard,Ind,,A,Columbia,Ind,,W,3,0
1880-11-13,Harvard,Ind,,N,Princeton,Ind,,L,1,2
1880-11-20,Harvard,Ind,,H,Yale,Ind,,L,0,1
1880-11-06,Columbia,Ind,,H,Harvard,Ind,,L,0,3
1880-11-10,Columbia,Ind,,A,Yale,Ind,,L,0,13
1880-11-13,Columbia,Ind,,H,Rutgers,Ind,,W,3,0
1880-10-23,Princeton,Ind,,H,Stevens,Ind,,W,6,0
1880-10-30,Princeton,Ind,,H,Pennsylvania,Ind,,W,1,0
1880-11-02,Princeton,Ind,,H,Rutgers,Ind,,W,8,0
1880-11-13,Princeton,Ind,,N,Harvard,Ind,,W,2,1
1880-11-25,Princeton,Ind,,N,Yale,Ind,,T,0,0
1880-10-09,Stevens,Ind,,A,Rutgers,Ind,,L,1,5
1880-10-16,Stevens,Ind,,H,Rutgers,Ind,,L,0,1
1880-10-23,Stevens,Ind,,A,Princeton,Ind,,L,0,6
1880-11-06,Stevens,Ind,,A,Pennsylvania,Ind,,L,0,3
1880-11-13,Stevens,Ind,,H,Pennsylvania,Ind,,L,0,5
1880-10-09,Rutgers,Ind,,H,Stevens,Ind,,W,5,1
1880-10-16,Rutgers,Ind,,A,Stevens,Ind,,W,1,0
1880-11-02,Rutgers,Ind,,A,Princeton,Ind,,L,0,8
1880-11-13,Rutgers,Ind,,A,Columbia,Ind,,L,0,3
1880-11-10,Yale,Ind,,H,Columbia,Ind,,W,13,0
1880-11-13,Yale,Ind,,H,Brown,Ind,,W,8,0
1880-11-17,Yale,Ind,,N,Pennsylvania,Ind,,W,8,0
1880-11-20,Yale,Ind,,A,Harvard,Ind,,W,1,0
1880-11-25,Yale,Ind,,N,Princeton,Ind,,T,0,0
1880-10-30,Pennsylvania,Ind,,A,Princeton,Ind,,L,0,1
1880-11-06,Pennsylvania,Ind,,H,Stevens,Ind,,W,3,0
1880-11-13,Pennsylvania,Ind,,A,Stevens,Ind,,W,5,0
1880-11-17,Pennsylvania,Ind,,N,Yale,Ind,,L,0,8
