Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1999-10-02,Florida State,ACC,Bobby Bowden,H,Duke,ACC,Carl Franks,W,51,23
1999-10-09,Florida State,ACC,Bobby Bowden,H,Miami (FL),Big East,Butch Davis,W,31,21
1999-10-16,Florida State,ACC,Bobby Bowden,H,Wake Forest,ACC,Jim Caldwell,W,33,10
1999-10-23,Florida State,ACC,Bobby Bowden,A,Clemson,ACC,Tommy Bowden,W,17,14
1999-10-30,Florida State,ACC,Bobby Bowden,A,Virginia,ACC,George Welsh,W,35,10
1999-11-13,Florida State,ACC,Bobby Bowden,H,Maryland,ACC,Ron Vanderlinden,W,49,10
1999-11-20,Florida State,ACC,Bobby Bowden,A,Florida,SEC,Steve Spurrier,W,30,23
2000-01-04,Florida State,ACC,Bobby Bowden,N,Virginia Tech,Big East,Frank Beamer,W,46,29
1999-09-11,Iowa State,Big 12,Dan McCarney,H,Iowa,Big Ten,Kirk Ferentz,W,17,10
1999-09-18,Iowa State,Big 12,Dan McCarney,A,Nevada-Las Vegas,MWC,John Robinson,W,24,0
1999-09-25,Iowa State,Big 12,Dan McCarney,H,Kansas State,Big 12,Bill Snyder,L,28,35
1999-10-09,Iowa State,Big 12,Dan McCarney,A,Nebraska,Big 12,Frank Solich,L,14,49
1999-10-16,Iowa State,Big 12,Dan McCarney,A,Missouri,Big 12,Larry Smith,W,24,21
1999-10-23,Iowa State,Big 12,Dan McCarney,H,Colorado,Big 12,Gary Barnett,L,12,16
1999-10-30,Iowa State,Big 12,Dan McCarney,H,Texas,Big 12,Mack Brown,L,41,44
1999-11-06,Iowa State,Big 12,Dan McCarney,A,Texas Tech,Big 12,Spike Dykes,L,16,28
1999-11-13,Iowa State,Big 12,Dan McCarney,H,Oklahoma,Big 12,Bob Stoops,L,10,31
1999-11-20,Iowa State,Big 12,Dan McCarney,A,Kansas,Big 12,Terry Allen,L,28,31
1999-09-04,Cincinnati,CUSA,Rick Minter,H,Kent State,MAC,Dean Pees,W,41,3
1999-09-18,Cincinnati,CUSA,Rick Minter,H,Wisconsin,Big Ten,Barry Alvarez,W,17,12
1999-09-25,Cincinnati,CUSA,Rick Minter,A,Ohio State,Big Ten,John Cooper,L,20,34
1999-10-09,Cincinnati,CUSA,Rick Minter,A,Houston,CUSA,Kim Helton,L,20,23
1999-10-16,Cincinnati,CUSA,Rick Minter,H,UAB,CUSA,Watson Brown,L,21,24
1999-10-23,Cincinnati,CUSA,Rick Minter,A,Southern Mississippi,CUSA,Jeff Bower,L,20,28
1999-10-30,Cincinnati,CUSA,Rick Minter,A,Miami (OH),MAC,Terry Hoeppner,W,52,42
1999-11-06,Cincinnati,CUSA,Rick Minter,H,Louisville,CUSA,John Smith,L,13,23
1999-11-13,Cincinnati,CUSA,Rick Minter,A,East Carolina,CUSA,Steve Logan,L,34,48
1999-11-20,Cincinnati,CUSA,Rick Minter,H,Memphis,CUSA,Rip Scherer,L,13,21
1999-09-06,Arizona State,Pac-10,Bruce Snyder,H,Texas Tech,Big 12,Spike Dykes,W,31,13
1999-09-18,Arizona State,Pac-10,Bruce Snyder,H,New Mexico State,Big West,Tony Samuel,L,7,35
1999-09-25,Arizona State,Pac-10,Bruce Snyder,A,California,Pac-10,Tom Holmoe,L,23,24
1999-10-02,Arizona State,Pac-10,Bruce Snyder,H,UCLA,Pac-10,Bob Toledo,W,28,27
1999-10-09,Arizona State,Pac-10,Bruce Snyder,A,Notre Dame,Ind,Bob Davie,L,17,48
1999-10-16,Arizona State,Pac-10,Bruce Snyder,A,Washington,Pac-10,Rick Neuheisel,W,28,7
1999-10-23,Arizona State,Pac-10,Bruce Snyder,H,Washington State,Pac-10,Mike Price,W,33,21
1999-10-30,Arizona State,Pac-10,Bruce Snyder,A,Oregon,Pac-10,Mike Bellotti,L,17,20
1999-11-06,Arizona State,Pac-10,Bruce Snyder,A,USC,Pac-10,Paul Hackett,W,26,16
1999-11-13,Arizona State,Pac-10,Bruce Snyder,H,Stanford,Pac-10,Tyrone Willingham,L,30,50
1999-11-27,Arizona State,Pac-10,Bruce Snyder,H,Arizona,Pac-10,Dick Tomey,W,42,27
1999-12-25,Arizona State,Pac-10,Bruce Snyder,N,Wake Forest,ACC,Jim Caldwell,L,3,23
1999-09-04,Utah,MWC,Ron McBride,A,Washington State,Pac-10,Mike Price,W,27,7
1999-09-18,Utah,MWC,Ron McBride,H,Utah State,Big West,Dave Arslanian,W,38,18
1999-09-25,Utah,MWC,Ron McBride,A,Nevada-Las Vegas,MWC,John Robinson,W,52,14
1999-10-02,Utah,MWC,Ron McBride,A,Boise State,Big West,Dirk Koetter,L,20,26
1999-10-09,Utah,MWC,Ron McBride,H,Louisiana-Monroe,Ind,Bobby Keasler,W,42,0
1999-10-16,Utah,MWC,Ron McBride,A,Air Force,MWC,Fisher DeBerry,W,21,15
1999-10-23,Utah,MWC,Ron McBride,H,San Diego State,MWC,Ted Tollner,W,38,16
1999-10-28,Utah,MWC,Ron McBride,A,Colorado State,MWC,Sonny Lubick,L,24,31
1999-11-06,Utah,MWC,Ron McBride,H,Wyoming,MWC,Dana Dimel,L,29,43
1999-11-13,Utah,MWC,Ron McBride,H,New Mexico,MWC,Rocky Long,W,52,7
1999-11-20,Utah,MWC,Ron McBride,A,Brigham Young,MWC,LaVell Edwards,W,20,17
1999-12-18,Utah,MWC,Ron McBride,N,Fresno State,WAC,Pat Hill,W,17,16
1999-09-02,Syracuse,Big East,Paul Pasqualoni,A,Toledo,MAC,Gary Pinkel,W,35,12
1999-09-11,Syracuse,Big East,Paul Pasqualoni,H,Central Michigan,MAC,Dick Flynn,W,47,7
1999-09-18,Syracuse,Big East,Paul Pasqualoni,H,Michigan,Big Ten,Lloyd Carr,L,13,18
1999-09-25,Syracuse,Big East,Paul Pasqualoni,H,West Virginia,Big East,Don Nehlen,W,30,7
1999-10-02,Syracuse,Big East,Paul Pasqualoni,H,Tulane,CUSA,Chris Scelfo,W,47,17
1999-10-07,Syracuse,Big East,Paul Pasqualoni,A,Pitt,Big East,Walt Harris,W,24,17
1999-10-16,Syracuse,Big East,Paul Pasqualoni,A,Virginia Tech,Big East,Frank Beamer,L,0,62
1999-10-30,Syracuse,Big East,Paul Pasqualoni,H,Boston College,Big East,Tom O'Brien,L,23,24
1999-11-06,Syracuse,Big East,Paul Pasqualoni,H,Temple,Big East,Bobby Wallace,W,27,10
1999-11-13,Syracuse,Big East,Paul Pasqualoni,A,Rutgers,Big East,Terry Shea,L,21,24
1999-11-27,Syracuse,Big East,Paul Pasqualoni,A,Miami (FL),Big East,Butch Davis,L,13,45
1999-12-29,Syracuse,Big East,Paul Pasqualoni,N,Kentucky,SEC,Hal Mumme,W,20,13
1999-08-28,Arizona,Pac-10,Dick Tomey,A,Penn State,Big Ten,Joe Paterno,L,7,41
1999-09-05,Arizona,Pac-10,Dick Tomey,A,Texas Christian,WAC,Dennis Franchione,W,35,31
1999-09-11,Arizona,Pac-10,Dick Tomey,H,Middle Tennessee State,Ind,Andy McCollum,W,34,19
1999-09-18,Arizona,Pac-10,Dick Tomey,H,Stanford,Pac-10,Tyrone Willingham,L,22,50
1999-09-25,Arizona,Pac-10,Dick Tomey,A,Washington State,Pac-10,Mike Price,W,30,24
1999-10-09,Arizona,Pac-10,Dick Tomey,H,USC,Pac-10,Paul Hackett,W,31,24
1999-10-16,Arizona,Pac-10,Dick Tomey,H,UTEP,WAC,Charlie Bailey,W,34,21
1999-10-23,Arizona,Pac-10,Dick Tomey,H,Oregon,Pac-10,Mike Bellotti,L,41,44
1999-10-30,Arizona,Pac-10,Dick Tomey,A,UCLA,Pac-10,Bob Toledo,W,33,7
1999-11-06,Arizona,Pac-10,Dick Tomey,H,Washington,Pac-10,Rick Neuheisel,L,25,33
1999-11-13,Arizona,Pac-10,Dick Tomey,A,Oregon State,Pac-10,Dennis Erickson,L,20,28
1999-11-27,Arizona,Pac-10,Dick Tomey,A,Arizona State,Pac-10,Bruce Snyder,L,27,42
1999-08-28,Penn State,Big Ten,Joe Paterno,H,Arizona,Pac-10,Dick Tomey,W,41,7
1999-09-04,Penn State,Big Ten,Joe Paterno,H,Akron,MAC,Lee Owens,W,70,24
1999-09-11,Penn State,Big Ten,Joe Paterno,H,Pitt,Big East,Walt Harris,W,20,17
1999-09-18,Penn State,Big Ten,Joe Paterno,A,Miami (FL),Big East,Butch Davis,W,27,23
1999-09-25,Penn State,Big Ten,Joe Paterno,H,Indiana,Big Ten,Cam Cameron,W,45,24
1999-10-09,Penn State,Big Ten,Joe Paterno,A,Iowa,Big Ten,Kirk Ferentz,W,31,7
1999-10-16,Penn State,Big Ten,Joe Paterno,H,Ohio State,Big Ten,John Cooper,W,23,10
1999-10-23,Penn State,Big Ten,Joe Paterno,A,Purdue,Big Ten,Joe Tiller,W,31,25
1999-10-30,Penn State,Big Ten,Joe Paterno,A,Illinois,Big Ten,Ron Turner,W,27,7
1999-11-06,Penn State,Big Ten,Joe Paterno,H,Minnesota,Big Ten,Glen Mason,L,23,24
1999-11-13,Penn State,Big Ten,Joe Paterno,H,Michigan,Big Ten,Lloyd Carr,L,27,31
1999-11-20,Penn State,Big Ten,Joe Paterno,A,Michigan State,Big Ten,Bobby Williams,L,28,35
1999-12-28,Penn State,Big Ten,Joe Paterno,N,Texas A&M,Big 12,R.C. Slocum,W,24,0
1999-09-04,Vanderbilt,SEC,Woody Widenhofer,H,Alabama,SEC,Mike DuBose,L,17,28
1999-09-11,Vanderbilt,SEC,Woody Widenhofer,H,Northern Illinois,MAC,Joe Novak,W,34,31
1999-09-18,Vanderbilt,SEC,Woody Widenhofer,A,Ole Miss,SEC,David Cutcliffe,W,37,34
1999-09-25,Vanderbilt,SEC,Woody Widenhofer,A,Duke,ACC,Carl Franks,W,31,14
1999-10-02,Vanderbilt,SEC,Woody Widenhofer,H,Mississippi State,SEC,Jackie Sherrill,L,14,42
1999-10-16,Vanderbilt,SEC,Woody Widenhofer,H,Georgia,SEC,Jim Donnan,L,17,27
1999-10-23,Vanderbilt,SEC,Woody Widenhofer,A,South Carolina,SEC,Lou Holtz,W,11,10
1999-11-06,Vanderbilt,SEC,Woody Widenhofer,A,Florida,SEC,Steve Spurrier,L,6,13
1999-11-13,Vanderbilt,SEC,Woody Widenhofer,H,Kentucky,SEC,Hal Mumme,L,17,19
1999-11-27,Vanderbilt,SEC,Woody Widenhofer,A,Tennessee,SEC,Phillip Fulmer,L,10,38
1999-09-04,Kentucky,SEC,Hal Mumme,H,Louisville,CUSA,John Smith,L,28,56
1999-09-18,Kentucky,SEC,Hal Mumme,A,Indiana,Big Ten,Cam Cameron,W,44,35
1999-09-25,Kentucky,SEC,Hal Mumme,H,Florida,SEC,Steve Spurrier,L,10,38
1999-10-02,Kentucky,SEC,Hal Mumme,H,Arkansas,SEC,Houston Nutt,W,31,20
1999-10-09,Kentucky,SEC,Hal Mumme,A,South Carolina,SEC,Lou Holtz,W,30,10
1999-10-16,Kentucky,SEC,Hal Mumme,H,LSU,SEC,Gerry DiNardo,W,31,5
1999-10-23,Kentucky,SEC,Hal Mumme,A,Georgia,SEC,Jim Donnan,L,34,49
1999-11-04,Kentucky,SEC,Hal Mumme,A,Mississippi State,SEC,Jackie Sherrill,L,22,23
1999-11-13,Kentucky,SEC,Hal Mumme,A,Vanderbilt,SEC,Woody Widenhofer,W,19,17
1999-11-20,Kentucky,SEC,Hal Mumme,H,Tennessee,SEC,Phillip Fulmer,L,21,56
1999-12-29,Kentucky,SEC,Hal Mumme,N,Syracuse,Big East,Paul Pasqualoni,L,13,20
1999-09-04,California,Pac-10,Tom Holmoe,H,Rutgers,Big East,Terry Shea,W,21,7
1999-09-11,California,Pac-10,Tom Holmoe,A,Nebraska,Big 12,Frank Solich,L,0,45
1999-09-25,California,Pac-10,Tom Holmoe,H,Arizona State,Pac-10,Bruce Snyder,W,24,23
1999-10-02,California,Pac-10,Tom Holmoe,A,Washington State,Pac-10,Mike Price,L,7,31
1999-10-09,California,Pac-10,Tom Holmoe,A,Brigham Young,MWC,LaVell Edwards,L,28,38
1999-10-16,California,Pac-10,Tom Holmoe,A,UCLA,Pac-10,Bob Toledo,W,17,0
1999-10-23,California,Pac-10,Tom Holmoe,H,Washington,Pac-10,Rick Neuheisel,L,27,31
1999-10-30,California,Pac-10,Tom Holmoe,H,USC,Pac-10,Paul Hackett,W,17,7
1999-11-06,California,Pac-10,Tom Holmoe,A,Oregon State,Pac-10,Dennis Erickson,L,7,17
1999-11-13,California,Pac-10,Tom Holmoe,H,Oregon,Pac-10,Mike Bellotti,L,19,24
1999-11-20,California,Pac-10,Tom Holmoe,A,Stanford,Pac-10,Tyrone Willingham,L,13,31
1999-09-04,Florida,SEC,Steve Spurrier,H,Western Michigan,MAC,Gary Darnell,W,55,26
1999-09-11,Florida,SEC,Steve Spurrier,H,UCF,Ind,Mike Kruczek,W,58,27
1999-09-18,Florida,SEC,Steve Spurrier,H,Tennessee,SEC,Phillip Fulmer,W,23,21
1999-09-25,Florida,SEC,Steve Spurrier,A,Kentucky,SEC,Hal Mumme,W,38,10
1999-10-02,Florida,SEC,Steve Spurrier,H,Alabama,SEC,Mike DuBose,L,39,40
1999-10-09,Florida,SEC,Steve Spurrier,A,LSU,SEC,Gerry DiNardo,W,31,10
1999-10-16,Florida,SEC,Steve Spurrier,A,Auburn,SEC,Tommy Tuberville,W,32,14
1999-10-30,Florida,SEC,Steve Spurrier,N,Georgia,SEC,Jim Donnan,W,30,14
1999-11-06,Florida,SEC,Steve Spurrier,H,Vanderbilt,SEC,Woody Widenhofer,W,13,6
1999-11-13,Florida,SEC,Steve Spurrier,A,South Carolina,SEC,Lou Holtz,W,20,3
1999-11-20,Florida,SEC,Steve Spurrier,H,Florida State,ACC,Bobby Bowden,L,23,30
1999-12-04,Florida,SEC,Steve Spurrier,N,Alabama,SEC,Mike DuBose,L,7,34
2000-01-01,Florida,SEC,Steve Spurrier,N,Michigan State,Big Ten,Bobby Williams,L,34,37
1999-09-04,Stanford,Pac-10,Tyrone Willingham,A,Texas,Big 12,Mack Brown,L,17,69
1999-09-11,Stanford,Pac-10,Tyrone Willingham,H,Washington State,Pac-10,Mike Price,W,54,17
1999-09-18,Stanford,Pac-10,Tyrone Willingham,A,Arizona,Pac-10,Dick Tomey,W,50,22
1999-09-25,Stanford,Pac-10,Tyrone Willingham,H,UCLA,Pac-10,Bob Toledo,W,42,32
1999-10-02,Stanford,Pac-10,Tyrone Willingham,H,San Jose State,WAC,Dave Baldwin,L,39,44
1999-10-16,Stanford,Pac-10,Tyrone Willingham,H,Oregon State,Pac-10,Dennis Erickson,W,21,17
1999-10-23,Stanford,Pac-10,Tyrone Willingham,A,USC,Pac-10,Paul Hackett,W,35,31
1999-10-30,Stanford,Pac-10,Tyrone Willingham,A,Washington,Pac-10,Rick Neuheisel,L,30,35
1999-11-13,Stanford,Pac-10,Tyrone Willingham,A,Arizona State,Pac-10,Bruce Snyder,W,50,30
1999-11-20,Stanford,Pac-10,Tyrone Willingham,H,California,Pac-10,Tom Holmoe,W,31,13
1999-11-27,Stanford,Pac-10,Tyrone Willingham,H,Notre Dame,Ind,Bob Davie,W,40,37
2000-01-01,Stanford,Pac-10,Tyrone Willingham,N,Wisconsin,Big Ten,Barry Alvarez,L,9,17
1999-09-04,Washington State,Pac-10,Mike Price,H,Utah,MWC,Ron McBride,L,7,27
1999-09-11,Washington State,Pac-10,Mike Price,A,Stanford,Pac-10,Tyrone Willingham,L,17,54
1999-09-18,Washington State,Pac-10,Mike Price,N,Idaho,Big West,Chris Tormey,L,17,28
1999-09-25,Washington State,Pac-10,Mike Price,H,Arizona,Pac-10,Dick Tomey,L,24,30
1999-10-02,Washington State,Pac-10,Mike Price,H,California,Pac-10,Tom Holmoe,W,31,7
1999-10-09,Washington State,Pac-10,Mike Price,H,Louisiana,Ind,Jerry Baldwin,W,44,0
1999-10-23,Washington State,Pac-10,Mike Price,A,Arizona State,Pac-10,Bruce Snyder,L,21,33
1999-10-30,Washington State,Pac-10,Mike Price,H,Oregon State,Pac-10,Dennis Erickson,L,13,27
1999-11-06,Washington State,Pac-10,Mike Price,A,Oregon,Pac-10,Mike Bellotti,L,10,52
1999-11-13,Washington State,Pac-10,Mike Price,H,USC,Pac-10,Paul Hackett,L,28,31
1999-11-20,Washington State,Pac-10,Mike Price,A,Washington,Pac-10,Rick Neuheisel,L,14,24
1999-11-27,Washington State,Pac-10,Mike Price,A,Hawaii,WAC,June Jones,W,22,14
1999-09-04,Illinois,Big Ten,Ron Turner,H,Arkansas State,Big West,Joe Hollis,W,41,3
1999-09-11,Illinois,Big Ten,Ron Turner,H,San Diego State,MWC,Ted Tollner,W,38,10
1999-09-18,Illinois,Big Ten,Ron Turner,A,Louisville,CUSA,John Smith,W,41,36
1999-09-25,Illinois,Big Ten,Ron Turner,H,Michigan State,Big Ten,Bobby Williams,L,10,27
1999-10-02,Illinois,Big Ten,Ron Turner,A,Indiana,Big Ten,Cam Cameron,L,31,34
1999-10-16,Illinois,Big Ten,Ron Turner,H,Minnesota,Big Ten,Glen Mason,L,7,37
1999-10-23,Illinois,Big Ten,Ron Turner,A,Michigan,Big Ten,Lloyd Carr,W,35,29
1999-10-30,Illinois,Big Ten,Ron Turner,H,Penn State,Big Ten,Joe Paterno,L,7,27
1999-11-06,Illinois,Big Ten,Ron Turner,A,Iowa,Big Ten,Kirk Ferentz,W,40,24
1999-11-13,Illinois,Big Ten,Ron Turner,A,Ohio State,Big Ten,John Cooper,W,46,20
1999-11-20,Illinois,Big Ten,Ron Turner,H,Northwestern,Big Ten,Randy Walker,W,29,7
1999-12-30,Illinois,Big Ten,Ron Turner,N,Virginia,ACC,George Welsh,W,63,21
1999-09-04,UAB,CUSA,Watson Brown,A,Missouri,Big 12,Larry Smith,L,28,31
1999-09-11,UAB,CUSA,Watson Brown,A,Virginia Tech,Big East,Frank Beamer,L,10,31
1999-09-25,UAB,CUSA,Watson Brown,H,Houston,CUSA,Kim Helton,W,29,10
1999-10-02,UAB,CUSA,Watson Brown,H,Louisiana-Monroe,Ind,Bobby Keasler,W,47,0
1999-10-09,UAB,CUSA,Watson Brown,H,Memphis,CUSA,Rip Scherer,L,14,38
1999-10-16,UAB,CUSA,Watson Brown,A,Cincinnati,CUSA,Rick Minter,W,24,21
1999-10-23,UAB,CUSA,Watson Brown,A,Wake Forest,ACC,Jim Caldwell,L,3,47
1999-10-30,UAB,CUSA,Watson Brown,A,Louisville,CUSA,John Smith,L,14,23
1999-11-06,UAB,CUSA,Watson Brown,H,East Carolina,CUSA,Steve Logan,W,36,17
1999-11-13,UAB,CUSA,Watson Brown,H,Louisiana Tech,Ind,Jack Bicknell,L,20,41
1999-11-20,UAB,CUSA,Watson Brown,A,Tulane,CUSA,Chris Scelfo,W,23,20
1999-09-04,Baylor,Big 12,Kevin Steele,A,Boston College,Big East,Tom O'Brien,L,29,30
1999-09-11,Baylor,Big 12,Kevin Steele,H,Nevada-Las Vegas,MWC,John Robinson,L,24,27
1999-09-18,Baylor,Big 12,Kevin Steele,A,Oklahoma,Big 12,Bob Stoops,L,10,41
1999-09-25,Baylor,Big 12,Kevin Steele,H,Texas,Big 12,Mack Brown,L,0,62
1999-10-02,Baylor,Big 12,Kevin Steele,H,North Texas,Big West,Darrell Dickey,W,23,10
1999-10-09,Baylor,Big 12,Kevin Steele,A,Texas A&M,Big 12,R.C. Slocum,L,13,45
1999-10-23,Baylor,Big 12,Kevin Steele,H,Texas Tech,Big 12,Spike Dykes,L,7,35
1999-10-30,Baylor,Big 12,Kevin Steele,A,Kansas State,Big 12,Bill Snyder,L,7,48
1999-11-06,Baylor,Big 12,Kevin Steele,A,Kansas,Big 12,Terry Allen,L,10,45
1999-11-13,Baylor,Big 12,Kevin Steele,H,Colorado,Big 12,Gary Barnett,L,0,37
1999-11-20,Baylor,Big 12,Kevin Steele,H,Oklahoma State,Big 12,Bob Simmons,L,14,34
1999-09-04,SMU,WAC,Mike Cavan,H,Arkansas,SEC,Houston Nutt,L,0,26
1999-09-11,SMU,WAC,Mike Cavan,A,Tulane,CUSA,Chris Scelfo,L,19,53
1999-09-25,SMU,WAC,Mike Cavan,H,Hawaii,WAC,June Jones,L,0,20
1999-10-02,SMU,WAC,Mike Cavan,A,Kansas,Big 12,Terry Allen,L,9,27
1999-10-09,SMU,WAC,Mike Cavan,A,UTEP,WAC,Charlie Bailey,L,28,42
1999-10-14,SMU,WAC,Mike Cavan,H,Fresno State,WAC,Pat Hill,W,24,14
1999-10-30,SMU,WAC,Mike Cavan,H,Rice,WAC,Ken Hatfield,W,27,2
1999-11-20,SMU,WAC,Mike Cavan,A,Tulsa,WAC,David Rader,W,28,14
1999-11-26,SMU,WAC,Mike Cavan,A,Texas Christian,WAC,Dennis Franchione,L,0,21
1999-09-04,Georgia,SEC,Jim Donnan,H,Utah State,Big West,Dave Arslanian,W,38,7
1999-09-11,Georgia,SEC,Jim Donnan,H,South Carolina,SEC,Lou Holtz,W,24,9
1999-09-25,Georgia,SEC,Jim Donnan,H,UCF,Ind,Mike Kruczek,W,24,23
1999-10-02,Georgia,SEC,Jim Donnan,H,LSU,SEC,Gerry DiNardo,W,23,22
1999-10-09,Georgia,SEC,Jim Donnan,A,Tennessee,SEC,Phillip Fulmer,L,20,37
1999-10-16,Georgia,SEC,Jim Donnan,A,Vanderbilt,SEC,Woody Widenhofer,W,27,17
1999-10-23,Georgia,SEC,Jim Donnan,H,Kentucky,SEC,Hal Mumme,W,49,34
1999-10-30,Georgia,SEC,Jim Donnan,N,Florida,SEC,Steve Spurrier,L,14,30
1999-11-13,Georgia,SEC,Jim Donnan,H,Auburn,SEC,Tommy Tuberville,L,21,38
1999-11-20,Georgia,SEC,Jim Donnan,A,Ole Miss,SEC,David Cutcliffe,W,20,17
1999-11-27,Georgia,SEC,Jim Donnan,A,Georgia Tech,ACC,George O'Leary,L,48,51
2000-01-01,Georgia,SEC,Jim Donnan,N,Purdue,Big Ten,Joe Tiller,W,28,25
1999-09-02,Maryland,ACC,Ron Vanderlinden,A,Temple,Big East,Bobby Wallace,W,6,0
1999-09-18,Maryland,ACC,Ron Vanderlinden,H,West Virginia,Big East,Don Nehlen,W,33,0
1999-09-30,Maryland,ACC,Ron Vanderlinden,A,Georgia Tech,ACC,George O'Leary,L,31,49
1999-10-09,Maryland,ACC,Ron Vanderlinden,A,Wake Forest,ACC,Jim Caldwell,W,17,14
1999-10-16,Maryland,ACC,Ron Vanderlinden,H,Clemson,ACC,Tommy Bowden,L,30,42
1999-10-23,Maryland,ACC,Ron Vanderlinden,H,North Carolina,ACC,Carl Torbush,W,45,7
1999-10-30,Maryland,ACC,Ron Vanderlinden,H,Duke,ACC,Carl Franks,L,22,25
1999-11-06,Maryland,ACC,Ron Vanderlinden,A,North Carolina State,ACC,Mike O'Cain,L,17,30
1999-11-13,Maryland,ACC,Ron Vanderlinden,A,Florida State,ACC,Bobby Bowden,L,10,49
1999-11-20,Maryland,ACC,Ron Vanderlinden,H,Virginia,ACC,George Welsh,L,30,34
1999-09-04,Virginia,ACC,George Welsh,A,North Carolina,ACC,Carl Torbush,W,20,17
1999-09-11,Virginia,ACC,George Welsh,A,Clemson,ACC,Tommy Bowden,L,14,33
1999-09-18,Virginia,ACC,George Welsh,H,Wake Forest,ACC,Jim Caldwell,W,35,7
1999-09-25,Virginia,ACC,George Welsh,A,Brigham Young,MWC,LaVell Edwards,W,45,40
1999-10-02,Virginia,ACC,George Welsh,H,Virginia Tech,Big East,Frank Beamer,L,7,31
1999-10-09,Virginia,ACC,George Welsh,H,Duke,ACC,Carl Franks,L,17,24
1999-10-16,Virginia,ACC,George Welsh,A,North Carolina State,ACC,Mike O'Cain,W,47,26
1999-10-30,Virginia,ACC,George Welsh,H,Florida State,ACC,Bobby Bowden,L,10,35
