Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1938-10-01,Stanford,PCC,Tiny Thornhill,H,Santa Clara,Ind,Buck Shaw,L,0,22
1938-10-08,Stanford,PCC,Tiny Thornhill,H,Washington State,PCC,O.E. Hollingbery,W,8,0
1938-10-15,Stanford,PCC,Tiny Thornhill,H,Oregon,PCC,Tex Oliver,W,27,16
1938-10-22,Stanford,PCC,Tiny Thornhill,H,USC,PCC,Howard Jones,L,2,13
1938-10-29,Stanford,PCC,Tiny Thornhill,A,UCLA,PCC,William Spaulding,L,0,6
1938-11-05,Stanford,PCC,Tiny Thornhill,H,Washington,PCC,James Phelan,L,7,10
1938-11-12,Stanford,PCC,Tiny Thornhill,A,Oregon State,PCC,Lon Stiner,L,0,6
1938-11-19,Stanford,PCC,Tiny Thornhill,A,California,PCC,Stub Allison,L,0,6
1938-11-26,Stanford,PCC,Tiny Thornhill,H,Dartmouth,Ind,Red Blaik,W,23,13
1938-10-08,Creighton,MVC,Marchy Schwartz,H,Oklahoma State,MVC,Ted Cox,W,16,7
1938-10-15,Creighton,MVC,Marchy Schwartz,A,Drake,MVC,Vee Green,T,7,7
1938-10-22,Creighton,MVC,Marchy Schwartz,H,West Virginia,Ind,Marshall Glenn,L,13,20
1938-09-24,Washington State,PCC,O.E. Hollingbery,H,Oregon,PCC,Tex Oliver,L,2,10
1938-10-01,Washington State,PCC,O.E. Hollingbery,H,California,PCC,Stub Allison,L,3,27
1938-10-08,Washington State,PCC,O.E. Hollingbery,A,Stanford,PCC,Tiny Thornhill,L,0,8
1938-10-15,Washington State,PCC,O.E. Hollingbery,A,USC,PCC,Howard Jones,L,6,19
1938-10-22,Washington State,PCC,O.E. Hollingbery,A,Oregon State,PCC,Lon Stiner,L,6,7
1938-10-29,Washington State,PCC,O.E. Hollingbery,A,Gonzaga,Ind,Mike Pecarovich,W,15,13
1938-11-05,Washington State,PCC,O.E. Hollingbery,H,UCLA,PCC,William Spaulding,L,0,21
1938-11-12,Washington State,PCC,O.E. Hollingbery,A,Idaho,PCC,Ted Bank,W,12,0
1938-11-26,Washington State,PCC,O.E. Hollingbery,A,Washington,PCC,James Phelan,L,0,26
1938-12-03,Washington State,PCC,O.E. Hollingbery,A,Oklahoma,Big 6,Tom Stidham,L,0,28
1938-10-08,Illinois,Western,Robert Zuppke,H,Indiana,Western,Bo McMillin,W,12,2
1938-10-15,Illinois,Western,Robert Zuppke,A,Notre Dame,Ind,Elmer Layden,L,6,14
1938-10-22,Illinois,Western,Robert Zuppke,H,Northwestern,Western,Pappy Waldorf,L,0,13
1938-10-29,Illinois,Western,Robert Zuppke,A,Michigan,Western,Fritz Crisler,L,0,14
1938-11-12,Illinois,Western,Robert Zuppke,H,Ohio State,Western,Francis Schmidt,L,14,32
1938-11-19,Illinois,Western,Robert Zuppke,A,Chicago,Western,Clark Shaughnessy,W,34,0
1938-10-01,Baylor,SWC,Morley Jennings,H,Oklahoma State,MVC,Ted Cox,W,20,6
1938-10-08,Baylor,SWC,Morley Jennings,A,Arkansas,SWC,Fred Thomsen,W,9,6
1938-10-22,Baylor,SWC,Morley Jennings,H,Texas A&M,SWC,Homer Norton,T,6,6
1938-10-29,Baylor,SWC,Morley Jennings,A,Texas Christian,SWC,Dutch Meyer,L,7,39
1938-11-05,Baylor,SWC,Morley Jennings,A,Texas,SWC,Dana Bible,W,14,3
1938-11-11,Baylor,SWC,Morley Jennings,A,Loyola Marymount,Ind,Tom Lieb,W,35,2
1938-11-19,Baylor,SWC,Morley Jennings,H,SMU,SWC,Madison Bell,L,6,21
1938-11-26,Baylor,SWC,Morley Jennings,A,Rice,SWC,Jimmy Kitts,W,21,6
1938-12-03,Baylor,SWC,Morley Jennings,H,Centenary (LA),Ind,Curtis Player,W,14,0
1938-10-08,Manhattan,Ind,Herb Kopf,A,Holy Cross,Ind,Edward Anderson,L,6,19
1938-10-22,Manhattan,Ind,Herb Kopf,H,Georgetown,Ind,Jack Hagerty,L,13,14
1938-11-05,Manhattan,Ind,Herb Kopf,H,North Carolina State,Southern,,W,3,0
1938-11-19,Manhattan,Ind,Herb Kopf,H,West Virginia,Ind,Marshall Glenn,W,13,0
1938-11-24,Manhattan,Ind,Herb Kopf,H,Villanova,Ind,,L,0,20
1938-10-01,SMU,SWC,Madison Bell,H,Arizona,BIAA,Orian Landreth,W,29,7
1938-10-07,SMU,SWC,Madison Bell,A,Marquette,Ind,Paddy Driscoll,L,0,7
1938-10-22,SMU,SWC,Madison Bell,A,Pitt,Ind,Jock Sutherland,L,7,34
1938-10-30,SMU,SWC,Madison Bell,H,Texas,SWC,Dana Bible,W,7,6
1938-11-05,SMU,SWC,Madison Bell,H,Texas A&M,SWC,Homer Norton,W,10,7
1938-11-12,SMU,SWC,Madison Bell,H,Arkansas,SWC,Fred Thomsen,W,19,6
1938-11-19,SMU,SWC,Madison Bell,A,Baylor,SWC,Morley Jennings,W,21,6
1938-11-26,SMU,SWC,Madison Bell,H,Texas Christian,SWC,Dutch Meyer,L,7,20
1938-12-03,SMU,SWC,Madison Bell,A,Rice,SWC,Jimmy Kitts,L,14,25
1938-09-27,Georgia,SEC,Joel Hunt,H,Citadel,Southern,Tatum Gressette,W,20,12
1938-10-01,Georgia,SEC,Joel Hunt,A,South Carolina,Southern,Rex Enright,W,7,6
1938-10-09,Georgia,SEC,Joel Hunt,H,Furman,Southern,,W,38,7
1938-10-26,Georgia,SEC,Joel Hunt,A,Holy Cross,Ind,Edward Anderson,L,6,29
1938-11-05,Georgia,SEC,Joel Hunt,N,Florida,SEC,Josh Cody,W,19,6
1938-11-12,Georgia,SEC,Joel Hunt,A,Tulane,SEC,Red Dawson,L,6,28
1938-11-19,Georgia,SEC,Joel Hunt,N,Auburn,SEC,Jack Meagher,L,14,23
1938-11-27,Georgia,SEC,Joel Hunt,H,Georgia Tech,SEC,William Alexander,T,0,0
1938-12-02,Georgia,SEC,Joel Hunt,A,Miami (FL),Ind,Jack Harding,L,7,13
1938-09-24,Maryland,Southern,Frank Dobson,H,Richmond,Southern,Glenn Thistlethwaite,L,6,19
1938-10-01,Maryland,Southern,Frank Dobson,A,Penn State,Ind,Bob Higgins,L,0,33
1938-10-08,Maryland,Southern,Frank Dobson,A,Syracuse,Ind,Ossie Solem,L,0,53
1938-10-22,Maryland,Southern,Frank Dobson,H,Virginia,Ind,Frank Murray,L,19,27
1938-10-29,Maryland,Southern,Frank Dobson,H,Virginia Military Institute,Southern,,L,14,47
1938-11-12,Maryland,Southern,Frank Dobson,A,Florida,SEC,Josh Cody,L,7,21
1938-11-19,Maryland,Southern,Frank Dobson,H,Georgetown,Ind,Jack Hagerty,L,7,14
1938-11-24,Maryland,Southern,Frank Dobson,H,Washington & Lee,Southern,Tex Tilson,W,19,13
1938-09-24,Virginia,Ind,Frank Murray,H,Virginia Military Institute,Southern,,T,12,12
1938-10-01,Virginia,Ind,Frank Murray,H,Washington & Lee,Southern,Tex Tilson,W,13,0
1938-10-08,Virginia,Ind,Frank Murray,A,Navy,Ind,Hank Hardwick,L,0,33
1938-10-15,Virginia,Ind,Frank Murray,A,Virginia Tech,Southern,Henry Redd,W,14,6
1938-10-22,Virginia,Ind,Frank Murray,A,Maryland,Southern,Frank Dobson,W,27,19
1938-10-29,Virginia,Ind,Frank Murray,H,William & Mary,Southern,,W,34,0
1938-11-05,Virginia,Ind,Frank Murray,A,Columbia,Ind,Lou Little,L,0,39
1938-11-12,Virginia,Ind,Frank Murray,A,Harvard,Ind,Dick Harlow,L,13,40
1938-11-24,Virginia,Ind,Frank Murray,H,North Carolina,Southern,Raymond Wolf,L,0,20
1938-09-24,Idaho,PCC,Ted Bank,A,Oregon State,PCC,Lon Stiner,W,13,0
1938-10-01,Idaho,PCC,Ted Bank,A,Washington,PCC,James Phelan,T,12,12
1938-10-15,Idaho,PCC,Ted Bank,A,Gonzaga,Ind,Mike Pecarovich,W,26,12
1938-10-22,Idaho,PCC,Ted Bank,A,UCLA,PCC,William Spaulding,L,0,33
1938-10-29,Idaho,PCC,Ted Bank,H,Montana,PCC,Doug Fessenden,W,19,6
1938-11-05,Idaho,PCC,Ted Bank,A,Oregon,PCC,Tex Oliver,L,6,19
1938-11-12,Idaho,PCC,Ted Bank,H,Washington State,PCC,O.E. Hollingbery,L,0,12
1938-11-19,Idaho,PCC,Ted Bank,H,Utah State,MSAC,E. Lowell Romney,W,14,0
1938-11-24,Idaho,PCC,Ted Bank,A,Utah,MSAC,Ike Armstrong,W,16,0
1938-09-24,Northern Arizona,BIAA,Garrett Arbelbide,A,Brigham Young,MSAC,Edwin Kimball,L,0,19
1938-10-15,Northern Arizona,BIAA,Garrett Arbelbide,H,Arizona State,BIAA,Dixie Howell,W,19,13
1938-10-22,Northern Arizona,BIAA,Garrett Arbelbide,H,New Mexico,BIAA,Ted Shipkey,L,0,20
1938-10-28,Northern Arizona,BIAA,Garrett Arbelbide,A,New Mexico State,BIAA,Gerald Hines,L,0,34
1938-09-17,Citadel,Southern,Tatum Gressette,H,Davidson,Southern,Gene McEver,L,6,12
1938-09-27,Citadel,Southern,Tatum Gressette,A,Georgia,SEC,Joel Hunt,L,12,20
1938-09-30,Citadel,Southern,Tatum Gressette,N,Wake Forest,Southern,D.C. Walker,L,0,31
1938-10-15,Citadel,Southern,Tatum Gressette,A,Furman,Southern,,W,9,6
1938-10-22,Citadel,Southern,Tatum Gressette,A,Tennessee,SEC,Bob Neyland,L,0,44
1938-11-05,Citadel,Southern,Tatum Gressette,H,Richmond,Southern,Glenn Thistlethwaite,W,6,0
1938-12-03,Citadel,Southern,Tatum Gressette,N,North Carolina State,Southern,,L,6,14
1938-10-01,Oklahoma,Big 6,Tom Stidham,A,Rice,SWC,Jimmy Kitts,W,7,6
1938-10-08,Oklahoma,Big 6,Tom Stidham,N,Texas,SWC,Dana Bible,W,13,0
1938-10-15,Oklahoma,Big 6,Tom Stidham,A,Kansas,Big 6,Adrian Lindsey,W,19,0
1938-10-22,Oklahoma,Big 6,Tom Stidham,H,Nebraska,Big 6,Biff Jones,W,14,0
1938-10-29,Oklahoma,Big 6,Tom Stidham,H,Tulsa,MVC,Vic Hurt,W,28,6
1938-11-05,Oklahoma,Big 6,Tom Stidham,H,Kansas State,Big 6,Wesley Fry,W,26,0
1938-11-12,Oklahoma,Big 6,Tom Stidham,H,Missouri,Big 6,Don Faurot,W,21,0
1938-11-19,Oklahoma,Big 6,Tom Stidham,A,Iowa State,Big 6,Jim Yeager,W,10,0
1938-11-24,Oklahoma,Big 6,Tom Stidham,A,Oklahoma State,MVC,Ted Cox,W,19,0
1938-12-03,Oklahoma,Big 6,Tom Stidham,H,Washington State,PCC,O.E. Hollingbery,W,28,0
1939-01-02,Oklahoma,Big 6,Tom Stidham,N,Tennessee,SEC,Bob Neyland,L,0,17
1938-09-24,Virginia Tech,Southern,Henry Redd,A,Duke,Southern,Wallace Wade,L,0,18
1938-10-01,Virginia Tech,Southern,Henry Redd,A,Army,Ind,William Wood,L,0,39
1938-10-08,Virginia Tech,Southern,Henry Redd,N,William & Mary,Southern,,W,27,0
1938-10-15,Virginia Tech,Southern,Henry Redd,H,Virginia,Ind,Frank Murray,L,6,14
1938-10-22,Virginia Tech,Southern,Henry Redd,A,Washington & Lee,Southern,Tex Tilson,L,0,6
1938-10-29,Virginia Tech,Southern,Henry Redd,H,North Carolina State,Southern,,W,7,0
1938-11-05,Virginia Tech,Southern,Henry Redd,A,North Carolina,Southern,Raymond Wolf,L,0,7
1938-11-11,Virginia Tech,Southern,Henry Redd,A,Richmond,Southern,Glenn Thistlethwaite,T,0,0
1938-11-24,Virginia Tech,Southern,Henry Redd,N,Virginia Military Institute,Southern,,T,2,2
1938-09-24,Arkansas,SWC,Fred Thomsen,H,Oklahoma State,MVC,Ted Cox,W,27,7
1938-10-01,Arkansas,SWC,Fred Thomsen,A,Texas Christian,SWC,Dutch Meyer,L,14,21
1938-10-08,Arkansas,SWC,Fred Thomsen,H,Baylor,SWC,Morley Jennings,L,6,9
1938-10-15,Arkansas,SWC,Fred Thomsen,H,Texas,SWC,Dana Bible,W,42,6
1938-10-22,Arkansas,SWC,Fred Thomsen,A,Santa Clara,Ind,Buck Shaw,L,6,21
1938-10-29,Arkansas,SWC,Fred Thomsen,A,Texas A&M,SWC,Homer Norton,L,7,13
1938-11-05,Arkansas,SWC,Fred Thomsen,H,Rice,SWC,Jimmy Kitts,L,0,3
1938-11-12,Arkansas,SWC,Fred Thomsen,A,SMU,SWC,Madison Bell,L,6,19
1938-11-16,Arkansas,SWC,Fred Thomsen,N,Ole Miss,SEC,Harry Mehre,L,14,20
1938-11-24,Arkansas,SWC,Fred Thomsen,A,Tulsa,MVC,Vic Hurt,T,6,6
1938-09-24,Clemson,Southern,Jess Neely,A,Tulane,SEC,Red Dawson,W,13,10
1938-10-01,Clemson,Southern,Jess Neely,A,Tennessee,SEC,Bob Neyland,L,7,20
1938-10-08,Clemson,Southern,Jess Neely,H,Virginia Military Institute,Southern,,T,7,7
1938-10-20,Clemson,Southern,Jess Neely,A,South Carolina,Southern,Rex Enright,W,34,12
1938-10-28,Clemson,Southern,Jess Neely,A,Wake Forest,Southern,D.C. Walker,W,7,0
1938-11-05,Clemson,Southern,Jess Neely,H,George Washington,Ind,,W,27,0
1938-11-12,Clemson,Southern,Jess Neely,A,Kentucky,SEC,A.D. Kirwan,W,14,0
