Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1896-10-07,Brown,Ind,Wallace Moyle,A,Yale,Ind,Samuel Thorne,L,0,18
1896-10-10,Brown,Ind,Wallace Moyle,H,Amherst,Ind,,W,44,6
1896-10-17,Brown,Ind,Wallace Moyle,A,Harvard,Ind,,L,0,12
1896-10-24,Brown,Ind,Wallace Moyle,H,Lehigh,Ind,L.N. Morris,W,16,0
1896-10-28,Brown,Ind,Wallace Moyle,A,Pennsylvania,Ind,George Woodruff,L,0,16
1896-10-31,Brown,Ind,Wallace Moyle,H,Dartmouth,Ind,,T,10,10
1896-11-07,Brown,Ind,Wallace Moyle,H,Yale,Ind,Samuel Thorne,L,6,18
1896-11-21,Brown,Ind,Wallace Moyle,A,Army,Ind,George Dyer,L,6,8
1896-11-26,Brown,Ind,Wallace Moyle,A,Carlisle,Ind,William Hickok,W,24,12
1896-09-26,Trinity (CT),Ind,,H,Yale,Ind,Samuel Thorne,L,0,6
1896-10-03,Trinity (CT),Ind,,A,Harvard,Ind,,L,0,34
1896-10-24,Trinity (CT),Ind,,H,Tufts,Ind, Newell,W,16,2
1896-10-31,Trinity (CT),Ind,,H,Amherst,Ind,,W,12,0
1896-11-11,Trinity (CT),Ind,,A,Wesleyan (CT),Ind,,L,12,24
1896-09-26,Dickinson,Ind,N.P. Stauffer,N,Carlisle,Ind,William Hickok,L,6,28
1896-10-10,Dickinson,Ind,N.P. Stauffer,A,Penn State,Ind,Samuel Newton,L,0,8
1896-10-31,Dickinson,Ind,N.P. Stauffer,A,Lafayette,Ind,Parke Davis,L,0,18
1896-11-03,Dickinson,Ind,N.P. Stauffer,A,Pennsylvania,Ind,George Woodruff,L,2,30
1896-11-21,Dickinson,Ind,N.P. Stauffer,A,Bucknell,Ind,Bill Young,L,0,6
1896-09-26,Yale,Ind,Samuel Thorne,A,Trinity (CT),Ind,,W,6,0
1896-09-30,Yale,Ind,Samuel Thorne,H,Amherst,Ind,,W,12,0
1896-10-07,Yale,Ind,Samuel Thorne,H,Brown,Ind,Wallace Moyle,W,18,0
1896-10-14,Yale,Ind,Samuel Thorne,H,Williams,Ind,,W,22,0
1896-10-17,Yale,Ind,Samuel Thorne,N,Dartmouth,Ind,,W,42,0
1896-10-21,Yale,Ind,Samuel Thorne,H,Wesleyan (CT),Ind,,W,16,0
