Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1988-09-03,North Carolina,ACC,Mack Brown,A,South Carolina,Ind,Joe Morrison,L,10,31
1988-09-10,North Carolina,ACC,Mack Brown,H,Oklahoma,Big 8,Barry Switzer,L,0,28
1988-09-24,North Carolina,ACC,Mack Brown,H,Louisville,Ind,Howard Schnellenberger,L,34,38
1988-10-01,North Carolina,ACC,Mack Brown,A,Auburn,SEC,Pat Dye,L,21,47
1988-10-08,North Carolina,ACC,Mack Brown,A,Wake Forest,ACC,Bill Dooley,L,24,42
1988-10-15,North Carolina,ACC,Mack Brown,H,North Carolina State,ACC,Dick Sheridan,L,3,48
1988-10-22,North Carolina,ACC,Mack Brown,H,Georgia Tech,ACC,Bobby Ross,W,20,17
1988-10-29,North Carolina,ACC,Mack Brown,H,Maryland,ACC,Joe Krivak,L,38,41
1988-11-05,North Carolina,ACC,Mack Brown,A,Clemson,ACC,Danny Ford,L,14,37
1988-11-12,North Carolina,ACC,Mack Brown,H,Virginia,ACC,George Welsh,L,24,27
1988-11-19,North Carolina,ACC,Mack Brown,A,Duke,ACC,Steve Spurrier,L,29,35
1988-09-03,Miami (OH),MAC,Tim Rose,A,Eastern Michigan,MAC,Jim Harkema,L,17,24
1988-09-10,Miami (OH),MAC,Tim Rose,A,Oklahoma State,Big 8,Pat Jones,L,20,52
1988-09-17,Miami (OH),MAC,Tim Rose,A,Minnesota,Big Ten,John Gutekunst,L,3,35
1988-09-24,Miami (OH),MAC,Tim Rose,H,Cincinnati,Ind,Dave Currey,L,18,34
1988-10-01,Miami (OH),MAC,Tim Rose,A,Ball State,MAC,Paul Schudel,L,14,45
1988-10-08,Miami (OH),MAC,Tim Rose,H,Western Michigan,MAC,Al Molde,L,18,41
1988-10-15,Miami (OH),MAC,Tim Rose,A,Ohio,MAC,Cleve Bryant,L,21,38
1988-10-22,Miami (OH),MAC,Tim Rose,H,Toledo,MAC,Dan Simrell,L,7,20
1988-10-29,Miami (OH),MAC,Tim Rose,A,Bowling Green State,MAC,Moe Ankney,T,21,21
1988-11-12,Miami (OH),MAC,Tim Rose,H,Kent State,MAC,Dick Crum,L,11,17
1988-11-19,Miami (OH),MAC,Tim Rose,H,Central Michigan,MAC,Herb Deromedi,L,17,34
1988-09-10,Indiana,Big Ten,Bill Mallory,A,Rice,SWC,Jerry Berndt,W,41,14
