Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1962-11-24,Kentucky,SEC,Charley Bradshaw,A,Tennessee,SEC,Bowden Wyatt,W,12,10
1962-09-22,California,AAWU,Marv Levy,H,Missouri,Big 8,Dan Devine,L,10,21
1962-09-29,California,AAWU,Marv Levy,H,San Jose State,Ind,Robert Titchenal,W,25,8
1962-10-06,California,AAWU,Marv Levy,H,Pitt,Ind,John Michelosen,L,24,26
1962-10-13,California,AAWU,Marv Levy,A,Duke,ACC,Bill Murray,L,7,21
1962-10-20,California,AAWU,Marv Levy,A,USC,AAWU,John McKay,L,6,32
1962-10-27,California,AAWU,Marv Levy,H,Penn State,Ind,Rip Engle,L,21,23
1962-11-03,California,AAWU,Marv Levy,H,UCLA,AAWU,Bill Barnes,L,16,26
1962-11-10,California,AAWU,Marv Levy,A,Washington,AAWU,Jim Owens,L,0,27
1962-11-17,California,AAWU,Marv Levy,A,Kansas,Big 8,Jack Mitchell,L,21,33
1962-11-24,California,AAWU,Marv Levy,H,Stanford,AAWU,Jack Curtice,L,13,30
1962-09-22,Florida,SEC,Ray Graves,A,Mississippi State,SEC,Paul Davis,W,19,9
1962-09-29,Florida,SEC,Ray Graves,H,Georgia Tech,SEC,Bobby Dodd,L,0,17
1962-10-06,Florida,SEC,Ray Graves,H,Duke,ACC,Bill Murray,L,21,28
1962-10-13,Florida,SEC,Ray Graves,H,Texas A&M,SWC,Hank Foldberg,W,42,6
1962-10-20,Florida,SEC,Ray Graves,H,Vanderbilt,SEC,Arthur Guepe,W,42,7
1962-10-27,Florida,SEC,Ray Graves,A,LSU,SEC,Charles McClendon,L,0,23
1962-11-03,Florida,SEC,Ray Graves,H,Auburn,SEC,Ralph Jordan,W,22,3
1962-11-10,Florida,SEC,Ray Graves,N,Georgia,SEC,Johnny Griffith,W,23,15
1962-11-17,Florida,SEC,Ray Graves,H,Florida State,Ind,Bill Peterson,W,20,7
1962-12-01,Florida,SEC,Ray Graves,A,Miami (FL),Ind,Andy Gustafson,L,15,17
1962-12-29,Florida,SEC,Ray Graves,N,Penn State,Ind,Rip Engle,W,17,7
1962-09-22,Boston University,Ind,Steve Sinko,H,Buffalo,Ind,Dick Offenhamer,L,23,27
1962-09-29,Boston University,Ind,Steve Sinko,H,Kansas,Big 8,Jack Mitchell,L,0,14
1962-10-06,Boston University,Ind,Steve Sinko,A,West Virginia,Southern,Gene Corum,L,0,7
1962-10-13,Boston University,Ind,Steve Sinko,A,George Washington,Southern,Jim Camp,L,6,14
1962-10-20,Boston University,Ind,Steve Sinko,H,Richmond,Southern,Edwin Merrick,L,7,14
1962-11-03,Boston University,Ind,Steve Sinko,H,Army,Ind,Paul Dietzel,L,0,26
1962-11-17,Boston University,Ind,Steve Sinko,A,Boston College,Ind,Jim Miller,L,25,41
1962-09-21,Stanford,AAWU,Jack Curtice,A,Tulane,SEC,Tommy O'Boyle,W,6,3
1962-09-29,Stanford,AAWU,Jack Curtice,H,Michigan State,Big Ten,Duffy Daugherty,W,16,13
1962-10-06,Stanford,AAWU,Jack Curtice,H,Oregon State,Ind,Tommy Prothro,L,0,27
1962-10-13,Stanford,AAWU,Jack Curtice,A,Washington State,AAWU,Jim Sutherland,L,6,21
1962-10-20,Stanford,AAWU,Jack Curtice,H,Washington,AAWU,Jim Owens,L,0,14
1962-10-27,Stanford,AAWU,Jack Curtice,A,UCLA,AAWU,Bill Barnes,W,17,7
1962-11-03,Stanford,AAWU,Jack Curtice,A,Oregon,Ind,Len Casanova,L,14,28
1962-11-10,Stanford,AAWU,Jack Curtice,H,USC,AAWU,John McKay,L,14,39
1962-11-17,Stanford,AAWU,Jack Curtice,H,San Jose State,Ind,Robert Titchenal,W,21,9
1962-11-24,Stanford,AAWU,Jack Curtice,A,California,AAWU,Marv Levy,W,30,13
1962-09-22,Washington State,AAWU,Jim Sutherland,H,San Jose State,Ind,Robert Titchenal,W,49,8
1962-09-29,Washington State,AAWU,Jim Sutherland,A,Wyoming,WAC,Lloyd Eaton,W,21,15
1962-10-06,Washington State,AAWU,Jim Sutherland,A,Arizona State,WAC,Frank Kush,T,24,24
1962-10-13,Washington State,AAWU,Jim Sutherland,H,Stanford,AAWU,Jack Curtice,W,21,6
1962-10-20,Washington State,AAWU,Jim Sutherland,H,Indiana,Big Ten,Phil Dickens,W,21,15
1962-10-27,Washington State,AAWU,Jim Sutherland,A,Pacific,Ind,John Rohde,L,12,13
1962-11-03,Washington State,AAWU,Jim Sutherland,H,Oregon State,Ind,Tommy Prothro,L,12,18
1962-11-10,Washington State,AAWU,Jim Sutherland,A,Oregon,Ind,Len Casanova,L,10,28
1962-11-17,Washington State,AAWU,Jim Sutherland,A,Idaho,Ind,Dee Andros,W,22,14
1962-11-24,Washington State,AAWU,Jim Sutherland,H,Washington,AAWU,Jim Owens,L,21,26
1962-09-29,Illinois,Big Ten,Pete Elliott,A,Washington,AAWU,Jim Owens,L,7,28
1962-10-06,Illinois,Big Ten,Pete Elliott,A,Northwestern,Big Ten,Ara Parseghian,L,0,45
1962-10-13,Illinois,Big Ten,Pete Elliott,H,Ohio State,Big Ten,Woody Hayes,L,15,51
1962-10-20,Illinois,Big Ten,Pete Elliott,A,Minnesota,Big Ten,Murray Warmath,L,0,17
1962-10-27,Illinois,Big Ten,Pete Elliott,H,USC,AAWU,John McKay,L,16,28
1962-11-03,Illinois,Big Ten,Pete Elliott,A,Purdue,Big Ten,Jack Mollenkopf,W,14,10
1962-11-10,Illinois,Big Ten,Pete Elliott,A,Michigan,Big Ten,Bump Elliott,L,10,14
1962-11-17,Illinois,Big Ten,Pete Elliott,H,Wisconsin,Big Ten,Milt Bruhn,L,6,35
1962-11-24,Illinois,Big Ten,Pete Elliott,H,Michigan State,Big Ten,Duffy Daugherty,W,7,6
1962-09-22,Baylor,SWC,John Bridgers,A,Houston,Ind,Bill Yeoman,L,0,19
1962-09-29,Baylor,SWC,John Bridgers,H,Pitt,Ind,John Michelosen,L,14,24
1962-10-13,Baylor,SWC,John Bridgers,A,Arkansas,SWC,Frank Broyles,L,21,28
1962-10-20,Baylor,SWC,John Bridgers,H,Texas Tech,SWC,J.T. King,W,28,6
1962-10-27,Baylor,SWC,John Bridgers,H,Texas A&M,SWC,Hank Foldberg,L,3,6
1962-11-03,Baylor,SWC,John Bridgers,A,Texas Christian,SWC,Abe Martin,L,26,28
1962-11-10,Baylor,SWC,John Bridgers,H,Texas,SWC,Darrell Royal,L,12,27
1962-11-17,Baylor,SWC,John Bridgers,A,Air Force,Ind,Ben Martin,W,10,3
1962-11-24,Baylor,SWC,John Bridgers,A,SMU,SWC,Hayden Fry,W,17,13
1962-12-01,Baylor,SWC,John Bridgers,H,Rice,SWC,Jess Neely,W,28,15
1962-09-22,SMU,SWC,Hayden Fry,A,Maryland,ACC,Thomas Nugent,L,0,7
1962-09-29,SMU,SWC,Hayden Fry,H,USC,AAWU,John McKay,L,3,33
1962-10-06,SMU,SWC,Hayden Fry,H,Air Force,Ind,Ben Martin,L,20,25
1962-10-20,SMU,SWC,Hayden Fry,H,Rice,SWC,Jess Neely,W,15,7
1962-10-27,SMU,SWC,Hayden Fry,A,Texas Tech,SWC,J.T. King,W,14,0
1962-11-03,SMU,SWC,Hayden Fry,A,Texas,SWC,Darrell Royal,L,0,6
1962-11-10,SMU,SWC,Hayden Fry,H,Texas A&M,SWC,Hank Foldberg,L,7,12
1962-11-17,SMU,SWC,Hayden Fry,A,Arkansas,SWC,Frank Broyles,L,7,9
1962-11-24,SMU,SWC,Hayden Fry,H,Baylor,SWC,John Bridgers,L,13,17
1962-12-01,SMU,SWC,Hayden Fry,H,Texas Christian,SWC,Abe Martin,L,9,14
1962-09-22,Georgia,SEC,Johnny Griffith,A,Alabama,SEC,Bear Bryant,L,0,35
1962-09-29,Georgia,SEC,Johnny Griffith,A,Vanderbilt,SEC,Arthur Guepe,W,10,0
1962-10-06,Georgia,SEC,Johnny Griffith,A,South Carolina,ACC,Marvin Bass,T,7,7
1962-10-13,Georgia,SEC,Johnny Griffith,A,Clemson,ACC,Frank Howard,W,24,16
1962-10-20,Georgia,SEC,Johnny Griffith,H,Florida State,Ind,Bill Peterson,L,0,18
1962-10-27,Georgia,SEC,Johnny Griffith,H,Kentucky,SEC,Charley Bradshaw,T,7,7
1962-11-03,Georgia,SEC,Johnny Griffith,H,North Carolina State,ACC,Earle Edwards,T,10,10
1962-11-10,Georgia,SEC,Johnny Griffith,N,Florida,SEC,Ray Graves,L,15,23
1962-11-17,Georgia,SEC,Johnny Griffith,A,Auburn,SEC,Ralph Jordan,W,30,21
1962-12-01,Georgia,SEC,Johnny Griffith,H,Georgia Tech,SEC,Bobby Dodd,L,6,37
1962-09-22,Maryland,ACC,Thomas Nugent,H,SMU,SWC,Hayden Fry,W,7,0
1962-09-29,Maryland,ACC,Thomas Nugent,A,Wake Forest,ACC,Billy Hildebrand,W,13,2
1962-10-06,Maryland,ACC,Thomas Nugent,A,North Carolina State,ACC,Earle Edwards,W,14,6
1962-10-13,Maryland,ACC,Thomas Nugent,A,North Carolina,ACC,James Hickey,W,31,13
1962-10-19,Maryland,ACC,Thomas Nugent,A,Miami (FL),Ind,Andy Gustafson,L,24,28
1962-10-27,Maryland,ACC,Thomas Nugent,H,South Carolina,ACC,Marvin Bass,W,13,11
1962-11-03,Maryland,ACC,Thomas Nugent,A,Penn State,Ind,Rip Engle,L,7,23
1962-11-10,Maryland,ACC,Thomas Nugent,A,Duke,ACC,Bill Murray,L,7,10
1962-11-17,Maryland,ACC,Thomas Nugent,H,Clemson,ACC,Frank Howard,L,14,17
1962-11-24,Maryland,ACC,Thomas Nugent,H,Virginia,ACC,William Elias,W,40,18
1962-09-22,Virginia,ACC,William Elias,A,William & Mary,Southern,Milt Drewer,W,19,7
1962-10-06,Virginia,ACC,William Elias,N,Virginia Tech,Southern,Jerry Claiborne,L,15,20
1962-10-13,Virginia,ACC,William Elias,H,Virginia Military Institute,Southern,John McKenna,W,28,6
1962-10-20,Virginia,ACC,William Elias,H,Wake Forest,ACC,Billy Hildebrand,W,14,12
1962-10-27,Virginia,ACC,William Elias,H,Davidson,Southern,,W,34,7
1962-11-03,Virginia,ACC,William Elias,A,South Carolina,ACC,Marvin Bass,L,6,40
1962-11-10,Virginia,ACC,William Elias,H,North Carolina,ACC,James Hickey,L,7,11
1962-11-17,Virginia,ACC,William Elias,A,North Carolina State,ACC,Earle Edwards,L,12,24
1962-11-24,Virginia,ACC,William Elias,A,Maryland,ACC,Thomas Nugent,L,18,40
1962-12-01,Virginia,ACC,William Elias,A,Rutgers,Ind,John Bateman,W,41,0
1962-09-22,Idaho,Ind,Dee Andros,H,Utah State,Ind,John Ralston,L,7,45
1962-10-06,Idaho,Ind,Dee Andros,A,Montana,Ind,Ray Jenkins,L,16,22
1962-10-13,Idaho,Ind,Dee Andros,A,San Jose State,Ind,Robert Titchenal,T,12,12
1962-10-27,Idaho,Ind,Dee Andros,A,Utah,WAC,Ray Nagel,L,21,25
1962-11-03,Idaho,Ind,Dee Andros,A,Arizona,WAC,Jim LaRue,W,14,12
