Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1924-10-25,Vanderbilt,Southern,Dan McGugin,H,Georgia,Southern,George Woodruff,L,0,3
1924-11-01,Vanderbilt,Southern,Dan McGugin,H,Auburn,Southern,Boozer Pitts,W,13,0
1924-11-08,Vanderbilt,Southern,Dan McGugin,H,Mississippi State,Southern,Earl Able,W,18,0
1924-11-15,Vanderbilt,Southern,Dan McGugin,A,Georgia Tech,Southern,William Alexander,W,3,0
1924-11-22,Vanderbilt,Southern,Dan McGugin,A,Minnesota,Western,William Spaulding,W,16,0
1924-11-29,Vanderbilt,Southern,Dan McGugin,H,Sewanee,Southern,M.S. Bennett,L,0,16
1924-09-27,Colorado College,RMC,Tefler Meade,H,Western State,Ind,A.C. Kruse,W,20,0
1924-10-04,Colorado College,RMC,Tefler Meade,H,BYU,RMC,Alvin Twitchell,L,0,3
1924-10-11,Colorado College,RMC,Tefler Meade,A,Utah,RMC,Thomas Fitzpatrick,W,9,0
1924-10-18,Colorado College,RMC,Tefler Meade,H,Colorado,RMC,Myron Witham,L,0,26
1924-11-01,Colorado College,RMC,Tefler Meade,A,Denver,RMC,,L,0,3
1924-11-08,Colorado College,RMC,Tefler Meade,A,Colorado State,RMC,Harry Hughes,W,7,6
1924-11-22,Colorado College,RMC,Tefler Meade,H,Wyoming,RMC,William Dietz,W,28,3
1924-11-27,Colorado College,RMC,Tefler Meade,H,Colorado Mines,RMC,William Courtright,W,14,0
1924-10-18,Kentucky,Southern,Fred Murphy,H,Washington & Lee,Southern,Jimmy DeHart,L,7,10
1924-10-25,Kentucky,Southern,Fred Murphy,H,Sewanee,Southern,M.S. Bennett,W,7,0
1924-11-01,Kentucky,Southern,Fred Murphy,H,Centre,Ind,Harold Ofstie,L,0,7
1924-11-08,Kentucky,Southern,Fred Murphy,A,Alabama,Southern,Wallace Wade,L,7,42
1924-11-15,Kentucky,Southern,Fred Murphy,H,Virginia Military Institute,Southern,,L,3,10
1924-11-27,Kentucky,Southern,Fred Murphy,A,Tennessee,Southern,Mark Banks,W,27,6
1924-10-25,California,PCC,Andy Smith,H,Washington State,PCC,Albert Exendine,W,20,7
1924-11-01,California,PCC,Andy Smith,H,USC,PCC,Gus Henderson,W,7,0
1924-11-08,California,PCC,Andy Smith,A,Washington,PCC,Enoch Bagshaw,T,7,7
1924-11-22,California,PCC,Andy Smith,H,Stanford,PCC,Pop Warner,T,20,20
1925-01-01,California,PCC,Andy Smith,H,Pennsylvania,Ind,Lou Young,W,14,0
1924-10-11,Florida,Southern,J.A. Van Fleet,A,Georgia Tech,Southern,William Alexander,T,7,7
1924-10-18,Florida,Southern,J.A. Van Fleet,H,Wake Forest,Ind,Hank Garrity,W,34,0
1924-10-25,Florida,Southern,J.A. Van Fleet,A,Texas,SWC,Edward Stewart,T,7,7
1924-11-08,Florida,Southern,J.A. Van Fleet,A,Army,Ind,John McEwan,L,7,14
1924-11-14,Florida,Southern,J.A. Van Fleet,A,Mercer,Ind,,L,0,10
1924-11-22,Florida,Southern,J.A. Van Fleet,N,Mississippi State,Southern,Earl Able,W,27,0
1924-11-27,Florida,Southern,J.A. Van Fleet,H,Drake,MVIAA,Ossie Solem,W,10,0
1924-12-06,Florida,Southern,J.A. Van Fleet,H,Washington & Lee,Southern,Jimmy DeHart,W,16,6
1924-10-04,Gonzaga,Ind,Gus Dorais,H,Idaho,PCC,Robert Mathews,T,0,0
1924-10-11,Gonzaga,Ind,Gus Dorais,A,Washington State,PCC,Albert Exendine,W,14,12
1924-11-01,Gonzaga,Ind,Gus Dorais,A,Montana,PCC,Click Clark,W,20,14
1924-11-15,Gonzaga,Ind,Gus Dorais,H,Whitman,Ind,,W,63,0
1924-11-27,Gonzaga,Ind,Gus Dorais,H,Washington State,PCC,Albert Exendine,T,0,0
1924-10-18,Boston University,Ind,Charles Whelan,A,Brown,Ind,Edward Robinson,L,0,35
1924-10-25,Boston University,Ind,Charles Whelan,A,Army,Ind,John McEwan,L,0,20
1924-11-01,Boston University,Ind,Charles Whelan,A,Harvard,Ind,Robert Fisher,L,0,13
1924-11-08,Boston University,Ind,Charles Whelan,A,Dartmouth,Ind,Jesse Hawley,L,0,38
1924-10-18,Stanford,PCC,Pop Warner,H,Oregon,PCC,Joseph Maddock,W,28,13
1924-10-25,Stanford,PCC,Pop Warner,N,Idaho,PCC,Robert Mathews,W,3,0
1924-11-08,Stanford,PCC,Pop Warner,H,Utah,RMC,Thomas Fitzpatrick,W,30,0
1924-11-15,Stanford,PCC,Pop Warner,H,Montana,PCC,Click Clark,W,41,3
1924-11-22,Stanford,PCC,Pop Warner,A,California,PCC,Andy Smith,T,20,20
1925-01-01,Stanford,PCC,Pop Warner,N,Notre Dame,Ind,Knute Rockne,L,10,27
1924-09-27,Presbyterian,Ind,Walter Johnson,H,Davidson,Ind,Monk Younger,L,3,15
1924-10-11,Presbyterian,Ind,Walter Johnson,A,Clemson,Southern,Bud Saunders,L,0,14
1924-10-17,Presbyterian,Ind,Walter Johnson,A,South Carolina,Southern,Sol Metzger,L,0,29
1924-11-01,Presbyterian,Ind,Walter Johnson,H,Newberry,Ind,Dutch McLean,L,0,10
1924-11-08,Presbyterian,Ind,Walter Johnson,A,Erskine,Ind,,W,7,0
1924-11-15,Presbyterian,Ind,Walter Johnson,A,Wofford,Ind,Rip Major,L,7,19
1924-11-29,Presbyterian,Ind,Walter Johnson,A,Citadel,Ind,Carl Prause,L,0,13
1924-10-11,Washington State,PCC,Albert Exendine,H,Gonzaga,Ind,Gus Dorais,L,12,14
1924-10-17,Washington State,PCC,Albert Exendine,A,Idaho,PCC,Robert Mathews,L,3,19
1924-10-25,Washington State,PCC,Albert Exendine,A,California,PCC,Andy Smith,L,7,20
1924-11-08,Washington State,PCC,Albert Exendine,A,Oregon State,PCC,Paul Schissler,L,13,14
1924-11-15,Washington State,PCC,Albert Exendine,A,Oregon,PCC,Joseph Maddock,T,7,7
1924-11-22,Washington State,PCC,Albert Exendine,A,Washington,PCC,Enoch Bagshaw,L,0,14
1924-11-27,Washington State,PCC,Albert Exendine,A,Gonzaga,Ind,Gus Dorais,T,0,0
1924-09-27,Western State,Ind,A.C. Kruse,A,Colorado College,RMC,Tefler Meade,L,0,20
1924-10-04,Western State,Ind,A.C. Kruse,A,Colorado,RMC,Myron Witham,L,0,31
1924-10-18,Western State,Ind,A.C. Kruse,H,Regis (CO),Ind,,W,20,0
1924-11-11,Western State,Ind,A.C. Kruse,H,BYU,RMC,Alvin Twitchell,L,0,26
1924-11-22,Western State,Ind,A.C. Kruse,H,Regis (CO),Ind,,W,12,0
1924-10-04,Illinois,Western,Robert Zuppke,A,Nebraska,MVIAA,Fred Dawson,W,9,6
1924-10-18,Illinois,Western,Robert Zuppke,H,Michigan,Western,George Little,W,39,14
1924-11-01,Illinois,Western,Robert Zuppke,H,Iowa,Western,Burton Ingwersen,W,36,0
1924-11-08,Illinois,Western,Robert Zuppke,A,Chicago,Western,Amos Alonzo Stagg,T,21,21
1924-11-15,Illinois,Western,Robert Zuppke,A,Minnesota,Western,William Spaulding,L,7,20
1924-11-22,Illinois,Western,Robert Zuppke,H,Ohio State,Western,John Wilce,W,7,0
1924-10-18,Baylor,SWC,Frank Bridges,H,Arkansas,SWC,Francis Schmidt,W,13,0
1924-11-01,Baylor,SWC,Frank Bridges,H,Texas A&M,SWC,Dana Bible,W,15,7
1924-11-08,Baylor,SWC,Frank Bridges,A,Texas,SWC,Edward Stewart,W,28,10
1924-11-15,Baylor,SWC,Frank Bridges,A,SMU,SWC,Ray Morrison,T,7,7
1924-11-27,Baylor,SWC,Frank Bridges,A,Rice,SWC,John Heisman,W,17,9
1924-10-17,SMU,SWC,Ray Morrison,H,Texas,SWC,Edward Stewart,W,10,6
1924-10-25,SMU,SWC,Ray Morrison,H,Texas A&M,SWC,Dana Bible,T,7,7
1924-11-01,SMU,SWC,Ray Morrison,A,Texas Christian,SWC,Madison Bell,W,6,0
1924-11-08,SMU,SWC,Ray Morrison,A,Arkansas,SWC,Francis Schmidt,T,14,14
1924-11-15,SMU,SWC,Ray Morrison,H,Baylor,SWC,Frank Bridges,T,7,7
1924-11-29,SMU,SWC,Ray Morrison,H,Oklahoma State,SWC,John Maulbetsch,T,13,13
1924-09-27,Georgia,Southern,George Woodruff,H,Mercer,Ind,,W,26,7
1924-10-04,Georgia,Southern,George Woodruff,H,South Carolina,Southern,Sol Metzger,W,18,0
1924-10-11,Georgia,Southern,George Woodruff,A,Yale,Ind,Tad Jones,L,6,7
1924-10-18,Georgia,Southern,George Woodruff,N,Furman,Ind,,W,23,0
1924-10-25,Georgia,Southern,George Woodruff,A,Vanderbilt,Southern,Dan McGugin,W,3,0
1924-11-01,Georgia,Southern,George Woodruff,H,Tennessee,Southern,Mark Banks,W,33,0
1924-11-08,Georgia,Southern,George Woodruff,A,Virginia,Southern,Greasy Neale,W,7,0
1924-11-15,Georgia,Southern,George Woodruff,N,Auburn,Southern,Boozer Pitts,W,6,0
1924-11-27,Georgia,Southern,George Woodruff,A,Alabama,Southern,Wallace Wade,L,0,33
1924-11-29,Georgia,Southern,George Woodruff,A,Centre,Ind,Harold Ofstie,L,7,14
1924-10-04,Maryland,Southern,Curley Byrd,N,Washington & Lee,Southern,Jimmy DeHart,L,7,19
1924-10-11,Maryland,Southern,Curley Byrd,H,Richmond,Ind,Frank Dobson,W,38,0
1924-10-18,Maryland,Southern,Curley Byrd,N,Virginia Tech,Southern,B.C. Cubbage,L,0,12
1924-10-25,Maryland,Southern,Curley Byrd,A,North Carolina,Southern,William Fetzer,W,6,0
1924-11-08,Maryland,Southern,Curley Byrd,A,Yale,Ind,Tad Jones,L,0,47
1924-11-15,Maryland,Southern,Curley Byrd,H,North Carolina State,Southern,,T,0,0
1924-10-04,Virginia,Southern,Greasy Neale,A,Harvard,Ind,Robert Fisher,L,0,14
1924-10-18,Virginia,Southern,Greasy Neale,H,Virginia Military Institute,Southern,,W,13,0
1924-10-25,Virginia,Southern,Greasy Neale,A,Pennsylvania,Ind,Lou Young,L,0,27
1924-11-01,Virginia,Southern,Greasy Neale,H,Washington & Lee,Southern,Jimmy DeHart,L,7,20
1924-11-08,Virginia,Southern,Greasy Neale,H,Georgia,Southern,George Woodruff,L,0,7
1924-11-15,Virginia,Southern,Greasy Neale,A,Virginia Tech,Southern,B.C. Cubbage,W,6,0
1924-11-27,Virginia,Southern,Greasy Neale,H,North Carolina,Southern,William Fetzer,W,7,0
1924-10-04,Idaho,PCC,Robert Mathews,A,Gonzaga,Ind,Gus Dorais,T,0,0
1924-10-11,Idaho,PCC,Robert Mathews,H,Montana,PCC,Click Clark,W,41,13
1924-10-17,Idaho,PCC,Robert Mathews,H,Washington State,PCC,Albert Exendine,W,19,3
1924-10-25,Idaho,PCC,Robert Mathews,N,Stanford,PCC,Pop Warner,L,0,3
1924-11-01,Idaho,PCC,Robert Mathews,A,Oregon State,PCC,Paul Schissler,W,22,0
1924-11-08,Idaho,PCC,Robert Mathews,H,Oregon,PCC,Joseph Maddock,W,13,0
1924-11-22,Idaho,PCC,Robert Mathews,A,USC,PCC,Gus Henderson,L,0,13
1924-10-04,Citadel,Ind,Carl Prause,H,Wofford,Ind,Rip Major,W,19,0
1924-10-11,Citadel,Ind,Carl Prause,H,Oglethorpe,Ind,Jim Robertson,L,7,10
1924-10-18,Citadel,Ind,Carl Prause,A,Newberry,Ind,Dutch McLean,L,0,14
1924-10-25,Citadel,Ind,Carl Prause,H,Furman,Ind,,W,6,0
1924-10-29,Citadel,Ind,Carl Prause,N,South Carolina,Southern,Sol Metzger,L,3,14
1924-11-08,Citadel,Ind,Carl Prause,A,Washington & Lee,Southern,Jimmy DeHart,L,7,32
1924-11-15,Citadel,Ind,Carl Prause,N,Clemson,Southern,Bud Saunders,W,20,0
1924-11-22,Citadel,Ind,Carl Prause,A,Erskine,Ind,,W,7,0
1924-11-29,Citadel,Ind,Carl Prause,H,Presbyterian,Ind,Walter Johnson,W,13,0
1924-10-11,Oklahoma,MVIAA,Bennie Owen,H,Nebraska,MVIAA,Fred Dawson,W,14,7
1924-10-25,Oklahoma,MVIAA,Bennie Owen,A,Drake,MVIAA,Ossie Solem,L,0,28
1924-11-01,Oklahoma,MVIAA,Bennie Owen,A,Oklahoma State,SWC,John Maulbetsch,L,0,6
1924-11-08,Oklahoma,MVIAA,Bennie Owen,H,Missouri,MVIAA,Gwinn Henry,L,0,10
1924-11-15,Oklahoma,MVIAA,Bennie Owen,A,Kansas,MVIAA,Potsy Clark,L,0,20
1924-11-22,Oklahoma,MVIAA,Bennie Owen,A,Washington (MO),MVIAA,Byron Wimberly,W,7,0
1924-11-26,Oklahoma,MVIAA,Bennie Owen,H,Kansas State,MVIAA,Charlie Bachman,T,7,7
1924-09-27,Virginia Tech,Southern,B.C. Cubbage,H,Richmond,Ind,Frank Dobson,W,28,0
1924-10-11,Virginia Tech,Southern,B.C. Cubbage,H,Auburn,Southern,Boozer Pitts,T,0,0
1924-10-18,Virginia Tech,Southern,B.C. Cubbage,N,Maryland,Southern,Curley Byrd,W,12,0
1924-10-25,Virginia Tech,Southern,B.C. Cubbage,N,Washington & Lee,Southern,Jimmy DeHart,T,0,0
1924-11-01,Virginia Tech,Southern,B.C. Cubbage,A,Clemson,Southern,Bud Saunders,W,50,6
1924-11-08,Virginia Tech,Southern,B.C. Cubbage,A,North Carolina State,Southern,,L,3,6
1924-11-15,Virginia Tech,Southern,B.C. Cubbage,H,Virginia,Southern,Greasy Neale,L,0,6
1924-11-27,Virginia Tech,Southern,B.C. Cubbage,N,Virginia Military Institute,Southern,,T,0,0
1924-10-04,Whitman,Ind,,H,Oregon State,PCC,Paul Schissler,L,0,41
1924-10-11,Whitman,Ind,,A,Washington,PCC,Enoch Bagshaw,L,0,55
1924-10-25,Whitman,Ind,,A,Oregon,PCC,Joseph Maddock,L,6,40
1924-11-15,Whitman,Ind,,A,Gonzaga,Ind,Gus Dorais,L,0,63
1924-11-22,Whitman,Ind,,A,Montana,PCC,Click Clark,L,0,20
1924-10-18,Arkansas,SWC,Francis Schmidt,A,Baylor,SWC,Frank Bridges,L,0,13
1924-10-25,Arkansas,SWC,Francis Schmidt,H,Ole Miss,Southern,,W,20,0
1924-11-01,Arkansas,SWC,Francis Schmidt,N,LSU,Southern,Mike Donahue,W,10,7
1924-11-08,Arkansas,SWC,Francis Schmidt,H,SMU,SWC,Ray Morrison,T,14,14
1924-11-21,Arkansas,SWC,Francis Schmidt,A,Oklahoma State,SWC,John Maulbetsch,L,0,20
1924-11-27,Arkansas,SWC,Francis Schmidt,H,Texas Christian,SWC,Madison Bell,W,20,0
1924-10-04,Clemson,Southern,Bud Saunders,A,Auburn,Southern,Boozer Pitts,L,0,13
1924-10-11,Clemson,Southern,Bud Saunders,H,Presbyterian,Ind,Walter Johnson,W,14,0
1924-10-23,Clemson,Southern,Bud Saunders,A,South Carolina,Southern,Sol Metzger,L,0,3
1924-11-01,Clemson,Southern,Bud Saunders,H,Virginia Tech,Southern,B.C. Cubbage,L,6,50
1924-11-08,Clemson,Southern,Bud Saunders,N,Davidson,Ind,Monk Younger,L,0,7
1924-11-15,Clemson,Southern,Bud Saunders,N,Citadel,Ind,Carl Prause,L,0,20
1924-11-27,Clemson,Southern,Bud Saunders,H,Furman,Ind,,L,0,3
1924-09-27,South Carolina,Southern,Sol Metzger,H,Erskine,Ind,,W,47,0
1924-10-04,South Carolina,Southern,Sol Metzger,A,Georgia,Southern,George Woodruff,L,0,18
1924-10-11,South Carolina,Southern,Sol Metzger,H,North Carolina State,Southern,,W,10,0
1924-10-17,South Carolina,Southern,Sol Metzger,H,Presbyterian,Ind,Walter Johnson,W,29,0
1924-10-23,South Carolina,Southern,Sol Metzger,H,Clemson,Southern,Bud Saunders,W,3,0
1924-10-29,South Carolina,Southern,Sol Metzger,N,Citadel,Ind,Carl Prause,W,14,3
1924-11-01,South Carolina,Southern,Sol Metzger,A,North Carolina,Southern,William Fetzer,W,10,7
1924-11-08,South Carolina,Southern,Sol Metzger,H,Furman,Ind,,L,0,10
1924-11-15,South Carolina,Southern,Sol Metzger,H,Sewanee,Southern,M.S. Bennett,L,0,10
1924-11-27,South Carolina,Southern,Sol Metzger,H,Wake Forest,Ind,Hank Garrity,W,7,0
1924-10-11,Washington,PCC,Enoch Bagshaw,H,Whitman,Ind,,W,55,0
1924-10-18,Washington,PCC,Enoch Bagshaw,H,Montana,PCC,Click Clark,W,52,7
1924-10-25,Washington,PCC,Enoch Bagshaw,H,Oregon State,PCC,Paul Schissler,W,6,3
1924-11-01,Washington,PCC,Enoch Bagshaw,A,Oregon,PCC,Joseph Maddock,L,3,7
1924-11-08,Washington,PCC,Enoch Bagshaw,H,California,PCC,Andy Smith,T,7,7
1924-11-22,Washington,PCC,Enoch Bagshaw,H,Washington State,PCC,Albert Exendine,W,14,0
1924-10-04,Utah State,RMC,,A,Colorado Mines,RMC,William Courtright,L,6,17
1924-10-25,Utah State,RMC,,A,Denver,RMC,,W,16,0
1924-11-01,Utah State,RMC,,A,Colorado State,RMC,Harry Hughes,L,13,17
1924-11-07,Utah State,RMC,,A,BYU,RMC,Alvin Twitchell,W,13,9
1924-11-19,Utah State,RMC,,H,Wyoming,RMC,William Dietz,W,25,2
1924-11-27,Utah State,RMC,,A,Utah,RMC,Thomas Fitzpatrick,T,7,7
1924-10-04,Missouri,MVIAA,Gwinn Henry,A,Chicago,Western,Amos Alonzo Stagg,W,3,0
1924-10-18,Missouri,MVIAA,Gwinn Henry,A,Iowa State,MVIAA,Sam Willaman,W,7,0
1924-10-25,Missouri,MVIAA,Gwinn Henry,H,Kansas State,MVIAA,Charlie Bachman,W,14,7
1924-11-01,Missouri,MVIAA,Gwinn Henry,A,Nebraska,MVIAA,Fred Dawson,L,6,14
1924-11-08,Missouri,MVIAA,Gwinn Henry,A,Oklahoma,MVIAA,Bennie Owen,W,10,0
1924-11-15,Missouri,MVIAA,Gwinn Henry,H,Washington (MO),MVIAA,Byron Wimberly,W,35,0
1924-11-27,Missouri,MVIAA,Gwinn Henry,H,Kansas,MVIAA,Potsy Clark,W,14,0
1924-12-25,Missouri,MVIAA,Gwinn Henry,A,USC,PCC,Gus Henderson,L,7,20
1924-10-11,Montana State,RMC,Ott Romney,H,BYU,RMC,Alvin Twitchell,W,13,0
1924-10-25,Montana State,RMC,Ott Romney,A,Northern Colorado,RMC,George Cooper,W,59,0
1924-11-05,Montana State,RMC,Ott Romney,A,Wyoming,RMC,William Dietz,L,17,18
1924-11-22,Montana State,RMC,Ott Romney,A,Denver,RMC,,T,0,0
1924-10-04,Denver,RMC,,H,Regis (CO),Ind,,W,20,0
1924-10-11,Denver,RMC,,H,Wyoming,RMC,William Dietz,W,7,0
1924-10-18,Denver,RMC,,A,Colorado Mines,RMC,William Courtright,W,6,0
1924-10-25,Denver,RMC,,H,Utah State,RMC,,L,0,16
1924-11-01,Denver,RMC,,H,Colorado College,RMC,Tefler Meade,W,3,0
1924-11-15,Denver,RMC,,H,Colorado,RMC,Myron Witham,T,0,0
1924-11-22,Denver,RMC,,H,Montana State,RMC,Ott Romney,T,0,0
1924-11-29,Denver,RMC,,H,Colorado State,RMC,Harry Hughes,L,0,19
1924-10-18,Washington & Jefferson,Ind,D.C. Morrow,A,Carnegie Mellon,Ind,Walter Steffen,W,10,0
1924-11-15,Washington & Jefferson,Ind,D.C. Morrow,A,Pitt,Ind,Jock Sutherland,W,10,0
1924-11-27,Washington & Jefferson,Ind,D.C. Morrow,A,West Virginia,Ind,,L,7,40
1924-09-20,Wofford,Ind,Rip Major,A,Virginia Military Institute,Southern,,L,0,33
1924-10-04,Wofford,Ind,Rip Major,A,Citadel,Ind,Carl Prause,L,0,19
1924-10-17,Wofford,Ind,Rip Major,H,Oglethorpe,Ind,Jim Robertson,L,0,27
1924-10-25,Wofford,Ind,Rip Major,H,Erskine,Ind,,W,3,0
1924-11-08,Wofford,Ind,Rip Major,A,Mercer,Ind,,L,0,16
1924-11-15,Wofford,Ind,Rip Major,H,Presbyterian,Ind,Walter Johnson,W,19,7
1924-11-22,Wofford,Ind,Rip Major,A,Duke,Ind,Howard Jones,L,0,12
