Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1997-11-28,Arizona,Pac-10,Dick Tomey,A,Arizona State,Pac-10,Bruce Snyder,W,28,16
1997-12-27,Arizona,Pac-10,Dick Tomey,H,New Mexico,WAC,Dennis Franchione,W,20,14
1997-09-06,Penn State,Big Ten,Joe Paterno,H,Pitt,Big East,Walt Harris,W,34,17
1997-09-13,Penn State,Big Ten,Joe Paterno,H,Temple,Big East,Ron Dickerson,W,52,10
1997-09-20,Penn State,Big Ten,Joe Paterno,A,Louisville,CUSA,Ron Cooper,W,57,21
1997-10-04,Penn State,Big Ten,Joe Paterno,A,Illinois,Big Ten,Ron Turner,W,41,6
1997-10-11,Penn State,Big Ten,Joe Paterno,H,Ohio State,Big Ten,John Cooper,W,31,27
1997-10-18,Penn State,Big Ten,Joe Paterno,H,Minnesota,Big Ten,Glen Mason,W,16,15
1997-11-01,Penn State,Big Ten,Joe Paterno,A,Northwestern,Big Ten,Gary Barnett,W,30,27
1997-11-08,Penn State,Big Ten,Joe Paterno,H,Michigan,Big Ten,Lloyd Carr,L,8,34
1997-11-15,Penn State,Big Ten,Joe Paterno,A,Purdue,Big Ten,Joe Tiller,W,42,17
1997-11-22,Penn State,Big Ten,Joe Paterno,H,Wisconsin,Big Ten,Barry Alvarez,W,35,10
1997-11-29,Penn State,Big Ten,Joe Paterno,A,Michigan State,Big Ten,Nick Saban,L,14,49
1998-01-01,Penn State,Big Ten,Joe Paterno,N,Florida,SEC,Steve Spurrier,L,6,21
1997-08-30,Vanderbilt,SEC,Woody Widenhofer,H,North Texas,Big West,Matt Simon,W,29,12
1997-09-11,Vanderbilt,SEC,Woody Widenhofer,H,Alabama,SEC,Mike DuBose,L,0,20
1997-09-20,Vanderbilt,SEC,Woody Widenhofer,H,Texas Christian,WAC,Pat Sullivan,W,40,16
1997-09-27,Vanderbilt,SEC,Woody Widenhofer,A,Ole Miss,SEC,Tommy Tuberville,L,3,15
1997-10-04,Vanderbilt,SEC,Woody Widenhofer,H,LSU,SEC,Gerry DiNardo,L,6,7
1997-10-11,Vanderbilt,SEC,Woody Widenhofer,A,Northern Illinois,MAC,Joe Novak,W,17,7
1997-10-18,Vanderbilt,SEC,Woody Widenhofer,H,Georgia,SEC,Jim Donnan,L,13,34
1997-10-25,Vanderbilt,SEC,Woody Widenhofer,A,South Carolina,SEC,Brad Scott,L,3,35
1997-11-08,Vanderbilt,SEC,Woody Widenhofer,A,Florida,SEC,Steve Spurrier,L,7,20
1997-11-15,Vanderbilt,SEC,Woody Widenhofer,H,Kentucky,SEC,Hal Mumme,L,10,21
1997-11-29,Vanderbilt,SEC,Woody Widenhofer,A,Tennessee,SEC,Phillip Fulmer,L,10,17
1997-08-30,Kentucky,SEC,Hal Mumme,H,Louisville,CUSA,Ron Cooper,W,38,24
1997-09-06,Kentucky,SEC,Hal Mumme,A,Mississippi State,SEC,Jackie Sherrill,L,27,35
1997-09-20,Kentucky,SEC,Hal Mumme,A,Indiana,Big Ten,Cam Cameron,W,49,7
1997-09-27,Kentucky,SEC,Hal Mumme,H,Florida,SEC,Steve Spurrier,L,28,55
1997-10-04,Kentucky,SEC,Hal Mumme,H,Alabama,SEC,Mike DuBose,W,40,34
1997-10-11,Kentucky,SEC,Hal Mumme,A,South Carolina,SEC,Brad Scott,L,24,38
1997-10-18,Kentucky,SEC,Hal Mumme,H,Louisiana-Monroe,Ind,Ed Zaunbrecher,W,49,14
1997-10-25,Kentucky,SEC,Hal Mumme,A,Georgia,SEC,Jim Donnan,L,13,23
1997-11-01,Kentucky,SEC,Hal Mumme,H,LSU,SEC,Gerry DiNardo,L,28,63
1997-11-15,Kentucky,SEC,Hal Mumme,A,Vanderbilt,SEC,Woody Widenhofer,W,21,10
1997-11-22,Kentucky,SEC,Hal Mumme,H,Tennessee,SEC,Phillip Fulmer,L,31,59
1997-09-06,California,Pac-10,Tom Holmoe,A,Houston,CUSA,Kim Helton,W,35,3
1997-09-20,California,Pac-10,Tom Holmoe,H,Oklahoma,Big 12,John Blake,W,40,36
1997-09-27,California,Pac-10,Tom Holmoe,H,USC,Pac-10,John Robinson,L,17,27
1997-10-04,California,Pac-10,Tom Holmoe,A,Louisiana Tech,Ind,Gary Crowton,L,34,41
1997-10-11,California,Pac-10,Tom Holmoe,H,Washington,Pac-10,Jim Lambright,L,3,30
1997-10-18,California,Pac-10,Tom Holmoe,A,Washington State,Pac-10,Mike Price,L,37,63
1997-10-25,California,Pac-10,Tom Holmoe,A,UCLA,Pac-10,Bob Toledo,L,17,35
1997-11-01,California,Pac-10,Tom Holmoe,H,Oregon State,Pac-10,Mike Riley,W,33,14
1997-11-08,California,Pac-10,Tom Holmoe,H,Arizona State,Pac-10,Bruce Snyder,L,21,28
1997-11-15,California,Pac-10,Tom Holmoe,A,Arizona,Pac-10,Dick Tomey,L,38,41
1997-11-22,California,Pac-10,Tom Holmoe,A,Stanford,Pac-10,Tyrone Willingham,L,20,21
1997-08-30,Florida,SEC,Steve Spurrier,H,Southern Mississippi,CUSA,Jeff Bower,W,21,6
1997-09-06,Florida,SEC,Steve Spurrier,H,Central Michigan,MAC,Dick Flynn,W,82,6
1997-09-20,Florida,SEC,Steve Spurrier,H,Tennessee,SEC,Phillip Fulmer,W,33,20
1997-09-27,Florida,SEC,Steve Spurrier,A,Kentucky,SEC,Hal Mumme,W,55,28
1997-10-04,Florida,SEC,Steve Spurrier,H,Arkansas,SEC,Danny Ford,W,56,7
1997-10-11,Florida,SEC,Steve Spurrier,A,LSU,SEC,Gerry DiNardo,L,21,28
1997-10-18,Florida,SEC,Steve Spurrier,A,Auburn,SEC,Terry Bowden,W,24,10
1997-11-01,Florida,SEC,Steve Spurrier,N,Georgia,SEC,Jim Donnan,L,17,37
1997-11-08,Florida,SEC,Steve Spurrier,H,Vanderbilt,SEC,Woody Widenhofer,W,20,7
1997-11-15,Florida,SEC,Steve Spurrier,A,South Carolina,SEC,Brad Scott,W,48,21
1997-11-22,Florida,SEC,Steve Spurrier,H,Florida State,ACC,Bobby Bowden,W,32,29
1998-01-01,Florida,SEC,Steve Spurrier,N,Penn State,Big Ten,Joe Paterno,W,21,6
1997-09-06,Stanford,Pac-10,Tyrone Willingham,H,San Jose State,WAC,Dave Baldwin,W,28,12
1997-09-13,Stanford,Pac-10,Tyrone Willingham,A,North Carolina,ACC,Carl Torbush,L,17,28
1997-09-20,Stanford,Pac-10,Tyrone Willingham,A,Oregon State,Pac-10,Mike Riley,W,27,24
1997-09-27,Stanford,Pac-10,Tyrone Willingham,H,Oregon,Pac-10,Mike Bellotti,W,58,49
1997-10-04,Stanford,Pac-10,Tyrone Willingham,H,Notre Dame,Ind,Bob Davie,W,33,15
1997-10-11,Stanford,Pac-10,Tyrone Willingham,A,Arizona,Pac-10,Dick Tomey,L,22,28
1997-10-18,Stanford,Pac-10,Tyrone Willingham,H,Arizona State,Pac-10,Bruce Snyder,L,14,31
1997-11-01,Stanford,Pac-10,Tyrone Willingham,H,UCLA,Pac-10,Bob Toledo,L,7,27
1997-11-08,Stanford,Pac-10,Tyrone Willingham,A,USC,Pac-10,John Robinson,L,21,45
1997-11-15,Stanford,Pac-10,Tyrone Willingham,A,Washington State,Pac-10,Mike Price,L,28,38
1997-11-22,Stanford,Pac-10,Tyrone Willingham,H,California,Pac-10,Tom Holmoe,W,21,20
1997-08-30,Washington State,Pac-10,Mike Price,H,UCLA,Pac-10,Bob Toledo,W,37,34
1997-09-13,Washington State,Pac-10,Mike Price,A,USC,Pac-10,John Robinson,W,28,21
1997-09-20,Washington State,Pac-10,Mike Price,A,Illinois,Big Ten,Ron Turner,W,35,22
1997-09-27,Washington State,Pac-10,Mike Price,H,Boise State,Big West,Houston Nutt,W,58,0
1997-10-04,Washington State,Pac-10,Mike Price,A,Oregon,Pac-10,Mike Bellotti,W,24,13
1997-10-18,Washington State,Pac-10,Mike Price,H,California,Pac-10,Tom Holmoe,W,63,37
1997-10-25,Washington State,Pac-10,Mike Price,H,Arizona,Pac-10,Dick Tomey,W,35,34
1997-11-01,Washington State,Pac-10,Mike Price,A,Arizona State,Pac-10,Bruce Snyder,L,31,44
1997-11-08,Washington State,Pac-10,Mike Price,H,Louisiana,Ind,Nelson Stokley,W,77,7
1997-11-15,Washington State,Pac-10,Mike Price,H,Stanford,Pac-10,Tyrone Willingham,W,38,28
1997-11-22,Washington State,Pac-10,Mike Price,A,Washington,Pac-10,Jim Lambright,W,41,35
1998-01-01,Washington State,Pac-10,Mike Price,N,Michigan,Big Ten,Lloyd Carr,L,16,21
1997-09-06,Illinois,Big Ten,Ron Turner,H,Southern Mississippi,CUSA,Jeff Bower,L,7,24
1997-09-13,Illinois,Big Ten,Ron Turner,A,Louisville,CUSA,Ron Cooper,L,14,26
1997-09-20,Illinois,Big Ten,Ron Turner,H,Washington State,Pac-10,Mike Price,L,22,35
1997-09-27,Illinois,Big Ten,Ron Turner,A,Iowa,Big Ten,Hayden Fry,L,10,38
1997-10-04,Illinois,Big Ten,Ron Turner,H,Penn State,Big Ten,Joe Paterno,L,6,41
1997-10-11,Illinois,Big Ten,Ron Turner,A,Wisconsin,Big Ten,Barry Alvarez,L,7,31
1997-10-25,Illinois,Big Ten,Ron Turner,H,Purdue,Big Ten,Joe Tiller,L,3,48
1997-11-01,Illinois,Big Ten,Ron Turner,A,Indiana,Big Ten,Cam Cameron,L,6,23
1997-11-08,Illinois,Big Ten,Ron Turner,H,Northwestern,Big Ten,Gary Barnett,L,21,34
1997-11-15,Illinois,Big Ten,Ron Turner,A,Ohio State,Big Ten,John Cooper,L,6,41
1997-11-22,Illinois,Big Ten,Ron Turner,H,Michigan State,Big Ten,Nick Saban,L,17,27
1997-08-28,UAB,Ind,Watson Brown,A,Kansas,Big 12,Terry Allen,L,0,24
1997-09-06,UAB,Ind,Watson Brown,A,Memphis,CUSA,Rip Scherer,L,7,28
1997-09-13,UAB,Ind,Watson Brown,A,Arizona,Pac-10,Dick Tomey,L,10,24
1997-09-27,UAB,Ind,Watson Brown,A,Louisiana,Ind,Nelson Stokley,W,42,7
1997-10-11,UAB,Ind,Watson Brown,A,Cincinnati,CUSA,Rick Minter,L,29,33
1997-11-01,UAB,Ind,Watson Brown,A,Virginia Tech,Big East,Frank Beamer,L,0,37
1997-11-08,UAB,Ind,Watson Brown,H,Louisiana Tech,Ind,Gary Crowton,L,29,32
1997-11-22,UAB,Ind,Watson Brown,A,Arkansas State,Ind,Joe Hollis,W,13,7
1997-08-30,Baylor,Big 12,Dave Roberts,H,Miami (FL),Big East,Butch Davis,L,14,45
1997-09-06,Baylor,Big 12,Dave Roberts,A,Fresno State,WAC,Pat Hill,W,37,35
1997-09-20,Baylor,Big 12,Dave Roberts,A,Michigan,Big Ten,Lloyd Carr,L,3,38
1997-10-04,Baylor,Big 12,Dave Roberts,H,Texas Tech,Big 12,Spike Dykes,L,14,35
1997-10-11,Baylor,Big 12,Dave Roberts,H,Nebraska,Big 12,Tom Osborne,L,21,49
1997-10-18,Baylor,Big 12,Dave Roberts,A,Oklahoma,Big 12,John Blake,L,23,24
1997-10-25,Baylor,Big 12,Dave Roberts,A,Iowa State,Big 12,Dan McCarney,L,17,24
1997-11-01,Baylor,Big 12,Dave Roberts,H,Texas,Big 12,John Mackovic,W,23,21
1997-11-08,Baylor,Big 12,Dave Roberts,A,Texas A&M,Big 12,R.C. Slocum,L,10,38
1997-11-15,Baylor,Big 12,Dave Roberts,A,Missouri,Big 12,Larry Smith,L,24,42
1997-11-22,Baylor,Big 12,Dave Roberts,H,Oklahoma State,Big 12,Bob Simmons,L,14,24
1997-09-06,SMU,WAC,Mike Cavan,A,Ole Miss,SEC,Tommy Tuberville,L,15,23
1997-09-13,SMU,WAC,Mike Cavan,N,Arkansas,SEC,Danny Ford,W,31,9
1997-09-20,SMU,WAC,Mike Cavan,H,Navy,Ind,Charlie Weatherbie,L,16,46
1997-09-27,SMU,WAC,Mike Cavan,H,Brigham Young,WAC,LaVell Edwards,L,16,19
1997-10-04,SMU,WAC,Mike Cavan,A,New Mexico,WAC,Dennis Franchione,L,15,22
1997-10-11,SMU,WAC,Mike Cavan,A,Utah,WAC,Ron McBride,W,20,19
1997-10-25,SMU,WAC,Mike Cavan,H,Wyoming,WAC,Dana Dimel,W,22,17
1997-11-01,SMU,WAC,Mike Cavan,H,Rice,WAC,Ken Hatfield,W,24,6
1997-11-08,SMU,WAC,Mike Cavan,H,UTEP,WAC,Charlie Bailey,W,28,14
1997-11-15,SMU,WAC,Mike Cavan,A,Tulsa,WAC,David Rader,W,42,41
1997-11-20,SMU,WAC,Mike Cavan,A,Texas Christian,WAC,Pat Sullivan,L,18,21
1997-08-30,Georgia,SEC,Jim Donnan,H,Arkansas State,Ind,Joe Hollis,W,38,7
1997-09-13,Georgia,SEC,Jim Donnan,H,South Carolina,SEC,Brad Scott,W,31,15
1997-09-20,Georgia,SEC,Jim Donnan,H,Louisiana-Monroe,Ind,Ed Zaunbrecher,W,42,3
1997-10-04,Georgia,SEC,Jim Donnan,H,Mississippi State,SEC,Jackie Sherrill,W,47,0
1997-10-11,Georgia,SEC,Jim Donnan,A,Tennessee,SEC,Phillip Fulmer,L,13,38
1997-10-18,Georgia,SEC,Jim Donnan,A,Vanderbilt,SEC,Woody Widenhofer,W,34,13
1997-10-25,Georgia,SEC,Jim Donnan,H,Kentucky,SEC,Hal Mumme,W,23,13
1997-11-01,Georgia,SEC,Jim Donnan,N,Florida,SEC,Steve Spurrier,W,37,17
1997-11-15,Georgia,SEC,Jim Donnan,H,Auburn,SEC,Terry Bowden,L,34,45
1997-11-22,Georgia,SEC,Jim Donnan,A,Ole Miss,SEC,Tommy Tuberville,W,21,14
1997-11-29,Georgia,SEC,Jim Donnan,A,Georgia Tech,ACC,George O'Leary,W,27,24
1998-01-01,Georgia,SEC,Jim Donnan,N,Wisconsin,Big Ten,Barry Alvarez,W,33,6
1997-09-06,Maryland,ACC,Ron Vanderlinden,H,Ohio,MAC,Jim Grobe,L,14,21
1997-09-13,Maryland,ACC,Ron Vanderlinden,A,Florida State,ACC,Bobby Bowden,L,7,50
1997-09-20,Maryland,ACC,Ron Vanderlinden,H,North Carolina,ACC,Carl Torbush,L,14,40
1997-09-27,Maryland,ACC,Ron Vanderlinden,A,Temple,Big East,Ron Dickerson,W,24,21
1997-10-04,Maryland,ACC,Ron Vanderlinden,H,Duke,ACC,Fred Goldsmith,W,16,10
1997-10-11,Maryland,ACC,Ron Vanderlinden,H,West Virginia,Big East,Don Nehlen,L,14,31
1997-10-18,Maryland,ACC,Ron Vanderlinden,A,Wake Forest,ACC,Jim Caldwell,L,17,35
1997-10-25,Maryland,ACC,Ron Vanderlinden,H,Clemson,ACC,Tommy West,L,9,20
1997-11-01,Maryland,ACC,Ron Vanderlinden,H,Virginia,ACC,George Welsh,L,0,45
1997-11-08,Maryland,ACC,Ron Vanderlinden,A,North Carolina State,ACC,Mike O'Cain,L,28,45
1997-11-22,Maryland,ACC,Ron Vanderlinden,A,Georgia Tech,ACC,George O'Leary,L,18,37
1997-09-04,Virginia,ACC,George Welsh,H,Auburn,SEC,Terry Bowden,L,17,28
1997-09-27,Virginia,ACC,George Welsh,A,North Carolina,ACC,Carl Torbush,L,20,48
1997-10-04,Virginia,ACC,George Welsh,H,Wake Forest,ACC,Jim Caldwell,W,21,13
1997-10-11,Virginia,ACC,George Welsh,A,Clemson,ACC,Tommy West,W,21,7
1997-10-18,Virginia,ACC,George Welsh,H,Duke,ACC,Fred Goldsmith,W,13,10
1997-10-25,Virginia,ACC,George Welsh,H,Florida State,ACC,Bobby Bowden,L,21,47
1997-11-01,Virginia,ACC,George Welsh,A,Maryland,ACC,Ron Vanderlinden,W,45,0
