Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1887-10-12,Trinity (CT),Ind,,A,Wesleyan (CT),Ind,,L,0,58
1887-10-29,Trinity (CT),Ind,,A,MIT,Ind,,L,0,72
1887-11-05,Trinity (CT),Ind,,A,Amherst,Ind,,W,22,6
1887-11-12,Trinity (CT),Ind,,H,Stevens,Ind,,W,26,0
1887-11-19,Trinity (CT),Ind,,H,Dartmouth,Ind,,L,0,66
1887-10-01,Wesleyan (CT),Ind,,H,Amherst,Ind,,W,34,0
1887-10-05,Wesleyan (CT),Ind,,A,Yale,Ind,,L,0,38
1887-10-12,Wesleyan (CT),Ind,,H,Trinity (CT),Ind,,W,58,0
1887-10-15,Wesleyan (CT),Ind,,H,Yale,Ind,,L,0,106
1887-10-26,Wesleyan (CT),Ind,,H,Williams,Ind,,W,18,6
1887-10-29,Wesleyan (CT),Ind,,A,Princeton,Ind,,L,0,69
1887-11-05,Wesleyan (CT),Ind,,A,Harvard,Ind,,L,0,110
1887-11-12,Wesleyan (CT),Ind,,A,Yale,Ind,,L,4,76
1887-11-24,Wesleyan (CT),Ind,,N,Pennsylvania,Ind,Frank Dole,W,10,4
1887-10-15,Dartmouth,Ind,,A,Tufts,Ind, Durkee,W,52,0
1887-10-22,Dartmouth,Ind,,A,Stevens,Ind,,T,4,4
1887-10-26,Dartmouth,Ind,,H,Amherst,Ind,,W,52,0
1887-11-05,Dartmouth,Ind,,A,MIT,Ind,,L,15,24
1887-11-19,Dartmouth,Ind,,A,Trinity (CT),Ind,,W,66,0
1887-10-08,Princeton,Ind,,H,Lafayette,Ind,,W,47,0
1887-10-12,Princeton,Ind,,A,Rutgers,Ind,,W,30,0
1887-10-15,Princeton,Ind,,H,Lehigh,Ind,,W,80,0
1887-10-19,Princeton,Ind,,A,Pennsylvania,Ind,Frank Dole,W,57,0
1887-10-22,Princeton,Ind,,H,Pennsylvania,Ind,Frank Dole,W,42,0
1887-10-29,Princeton,Ind,,H,Wesleyan (CT),Ind,,W,69,0
1887-11-05,Princeton,Ind,,A,Pennsylvania,Ind,Frank Dole,W,95,0
1887-11-12,Princeton,Ind,,A,Harvard,Ind,,L,0,12
1887-11-19,Princeton,Ind,,N,Yale,Ind,,L,0,12
1887-10-08,Stevens,Ind,,A,Rutgers,Ind,,L,0,26
1887-10-19,Stevens,Ind,,H,Rutgers,Ind,,L,2,5
1887-10-22,Stevens,Ind,,H,Dartmouth,Ind,,T,4,4
1887-11-12,Stevens,Ind,,A,Trinity (CT),Ind,,L,0,26
1887-11-19,Stevens,Ind,,H,MIT,Ind,,L,0,20
1887-11-24,Stevens,Ind,,A,Amherst,Ind,,L,6,16
1887-10-08,Rutgers,Ind,,H,Stevens,Ind,,W,26,0
1887-10-12,Rutgers,Ind,,H,Princeton,Ind,,L,0,30
1887-10-15,Rutgers,Ind,,A,Lafayette,Ind,,L,0,20
1887-10-19,Rutgers,Ind,,A,Stevens,Ind,,W,5,2
1887-10-29,Rutgers,Ind,,A,Williams,Ind,,L,6,12
1887-11-02,Rutgers,Ind,,A,Pennsylvania,Ind,Frank Dole,L,10,13
1887-11-05,Rutgers,Ind,,A,Yale,Ind,,L,0,74
