Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1970-09-12,North Carolina,ACC,Bill Dooley,H,Kentucky,SEC,John Ray,W,20,10
1970-09-19,North Carolina,ACC,Bill Dooley,H,North Carolina State,ACC,Earle Edwards,W,19,0
1970-09-26,North Carolina,ACC,Bill Dooley,A,Maryland,ACC,Roy Lester,W,53,20
1970-10-03,North Carolina,ACC,Bill Dooley,A,Vanderbilt,SEC,Bill Pace,W,10,7
1970-10-10,North Carolina,ACC,Bill Dooley,H,South Carolina,ACC,Paul Dietzel,L,21,35
1970-10-17,North Carolina,ACC,Bill Dooley,A,Tulane,Ind,Jim Pittman,L,17,24
1970-10-24,North Carolina,ACC,Bill Dooley,A,Wake Forest,ACC,Cal Stoll,L,13,14
1970-10-31,North Carolina,ACC,Bill Dooley,H,Virginia,ACC,George Blackburn,W,30,15
1970-11-07,North Carolina,ACC,Bill Dooley,H,Virginia Military Institute,Southern,Vito Ragazzo,W,62,13
1970-11-14,North Carolina,ACC,Bill Dooley,A,Clemson,ACC,Cecil Ingram,W,42,7
1970-11-21,North Carolina,ACC,Bill Dooley,H,Duke,ACC,Tom Harp,W,59,34
1970-12-30,North Carolina,ACC,Bill Dooley,N,Arizona State,WAC,Frank Kush,L,26,48
1970-09-19,Miami (OH),MAC,Bill Mallory,A,Xavier,Ind,Richard Selcer,W,28,7
1970-09-26,Miami (OH),MAC,Bill Mallory,H,Western Michigan,MAC,Bill Doolittle,W,23,12
1970-10-03,Miami (OH),MAC,Bill Mallory,H,Northern Illinois,Ind,Doc Urich,W,48,0
1970-10-10,Miami (OH),MAC,Bill Mallory,A,Marshall,Ind,Rick Tolley,W,19,12
1970-10-17,Miami (OH),MAC,Bill Mallory,A,Ohio,MAC,Bill Hess,L,22,23
1970-10-24,Miami (OH),MAC,Bill Mallory,H,Bowling Green State,MAC,Don Nehlen,W,7,3
1970-10-31,Miami (OH),MAC,Bill Mallory,A,Toledo,MAC,Frank Lauterbur,L,13,14
1970-11-07,Miami (OH),MAC,Bill Mallory,H,Dayton,Ind,John McVay,W,17,0
1970-11-14,Miami (OH),MAC,Bill Mallory,H,Kent State,MAC,Dave Puddington,W,10,8
1970-11-21,Miami (OH),MAC,Bill Mallory,A,Cincinnati,Ind,Ray Callahan,L,0,33
