Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1874-10-24,Columbia,Ind,,A,Rutgers,Ind,,L,1,6
1874-10-31,Columbia,Ind,,A,Stevens,Ind,,L,2,4
1874-11-07,Columbia,Ind,,A,Princeton,Ind,,L,0,6
1874-11-14,Columbia,Ind,,H,Rutgers,Ind,,W,4,1
1874-11-21,Columbia,Ind,,A,Yale,Ind,,L,1,5
1874-12-05,Columbia,Ind,,A,Yale,Ind,,L,1,6
1874-11-07,Princeton,Ind,,H,Columbia,Ind,,W,6,0
1874-11-18,Princeton,Ind,,H,Rutgers,Ind,,W,6,0
1874-10-31,Stevens,Ind,,H,Columbia,Ind,,W,4,2
1874-11-01,Stevens,Ind,,A,Rutgers,Ind,,W,6,0
1874-11-18,Stevens,Ind,,A,Yale,Ind,,L,0,6
1874-10-24,Rutgers,Ind,,H,Columbia,Ind,,W,6,1
1874-11-01,Rutgers,Ind,,H,Stevens,Ind,,L,0,6
1874-11-14,Rutgers,Ind,,A,Columbia,Ind,,L,1,4
1874-11-18,Rutgers,Ind,,A,Princeton,Ind,,L,0,6
1874-11-18,Yale,Ind,,H,Stevens,Ind,,W,6,0
1874-11-21,Yale,Ind,,H,Columbia,Ind,,W,5,1
1874-12-05,Yale,Ind,,H,Columbia,Ind,,W,6,1
