Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1983-11-26,Arizona,Pac-10,Larry Smith,A,Arizona State,Pac-10,Darryl Rogers,W,17,15
1983-08-29,Penn State,Ind,Joe Paterno,N,Nebraska,Big 8,Tom Osborne,L,6,44
1983-09-10,Penn State,Ind,Joe Paterno,H,Cincinnati,Ind,Watson Brown,L,3,14
1983-09-17,Penn State,Ind,Joe Paterno,H,Iowa,Big Ten,Hayden Fry,L,34,42
1983-09-24,Penn State,Ind,Joe Paterno,A,Temple,Ind,Bruce Arians,W,23,18
1983-10-01,Penn State,Ind,Joe Paterno,A,Rutgers,Ind,Frank Burns,W,36,25
1983-10-08,Penn State,Ind,Joe Paterno,H,Alabama,SEC,Ray Perkins,W,34,28
1983-10-15,Penn State,Ind,Joe Paterno,A,Syracuse,Ind,Dick MacPherson,W,17,6
1983-10-22,Penn State,Ind,Joe Paterno,H,West Virginia,Ind,Don Nehlen,W,41,23
1983-10-29,Penn State,Ind,Joe Paterno,A,Boston College,Ind,Jack Bicknell,L,17,27
1983-11-12,Penn State,Ind,Joe Paterno,H,Notre Dame,Ind,Gerry Faust,W,34,30
1983-11-19,Penn State,Ind,Joe Paterno,A,Pitt,Ind,Foge Fazio,T,24,24
1983-12-26,Penn State,Ind,Joe Paterno,N,Washington,Pac-10,Don James,W,13,10
1983-09-10,Vanderbilt,SEC,George MacIntyre,H,Maryland,ACC,Bobby Ross,L,14,21
1983-09-17,Vanderbilt,SEC,George MacIntyre,H,Iowa State,Big 8,Jim Criner,W,29,26
1983-09-24,Vanderbilt,SEC,George MacIntyre,H,Alabama,SEC,Ray Perkins,L,24,44
1983-10-01,Vanderbilt,SEC,George MacIntyre,A,Tulane,Ind,Wally English,W,30,17
1983-10-08,Vanderbilt,SEC,George MacIntyre,A,Florida,SEC,Charley Pell,L,10,29
1983-10-15,Vanderbilt,SEC,George MacIntyre,H,Georgia,SEC,Vince Dooley,L,13,20
1983-10-22,Vanderbilt,SEC,George MacIntyre,A,Ole Miss,SEC,Billy Brewer,L,14,21
1983-10-29,Vanderbilt,SEC,George MacIntyre,H,Memphis,Ind,Rex Dockery,L,7,24
1983-11-05,Vanderbilt,SEC,George MacIntyre,H,Kentucky,SEC,Jerry Claiborne,L,8,17
1983-11-12,Vanderbilt,SEC,George MacIntyre,A,Virginia Tech,Ind,Bill Dooley,L,10,21
1983-11-26,Vanderbilt,SEC,George MacIntyre,A,Tennessee,SEC,Johnny Majors,L,24,34
1983-09-03,Kentucky,SEC,Jerry Claiborne,H,Central Michigan,MAC,Herb Deromedi,W,31,14
1983-09-10,Kentucky,SEC,Jerry Claiborne,H,Kansas State,Big 8,Jim Dickey,W,31,12
1983-09-17,Kentucky,SEC,Jerry Claiborne,H,Indiana,Big Ten,Sam Wyche,W,24,13
1983-09-24,Kentucky,SEC,Jerry Claiborne,H,Tulane,Ind,Wally English,W,26,14
1983-10-08,Kentucky,SEC,Jerry Claiborne,H,Auburn,SEC,Pat Dye,L,21,49
1983-10-15,Kentucky,SEC,Jerry Claiborne,A,LSU,SEC,Jerry Stovall,W,21,13
1983-10-22,Kentucky,SEC,Jerry Claiborne,A,Georgia,SEC,Vince Dooley,L,21,47
1983-10-29,Kentucky,SEC,Jerry Claiborne,H,Cincinnati,Ind,Watson Brown,T,13,13
1983-11-05,Kentucky,SEC,Jerry Claiborne,A,Vanderbilt,SEC,George MacIntyre,W,17,8
1983-11-12,Kentucky,SEC,Jerry Claiborne,A,Florida,SEC,Charley Pell,L,7,24
1983-11-19,Kentucky,SEC,Jerry Claiborne,H,Tennessee,SEC,Johnny Majors,L,0,10
1983-12-22,Kentucky,SEC,Jerry Claiborne,N,West Virginia,Ind,Don Nehlen,L,16,20
1983-09-03,California,Pac-10,Joe Kapp,A,Texas A&M,SWC,Jackie Sherrill,W,19,17
1983-09-10,California,Pac-10,Joe Kapp,A,San Diego State,WAC,Doug Scovil,L,14,28
1983-09-17,California,Pac-10,Joe Kapp,H,San Jose State,PCAA,Jack Elway,W,30,9
1983-10-01,California,Pac-10,Joe Kapp,H,Arizona,Pac-10,Larry Smith,T,33,33
1983-10-08,California,Pac-10,Joe Kapp,A,Oregon,Pac-10,Rich Brooks,L,17,24
1983-10-15,California,Pac-10,Joe Kapp,H,Oregon State,Pac-10,Joe Avezzano,W,45,19
1983-10-22,California,Pac-10,Joe Kapp,A,UCLA,Pac-10,Terry Donahue,L,16,20
1983-10-29,California,Pac-10,Joe Kapp,H,USC,Pac-10,Ted Tollner,L,9,19
1983-11-05,California,Pac-10,Joe Kapp,H,Arizona State,Pac-10,Darryl Rogers,W,26,24
1983-11-12,California,Pac-10,Joe Kapp,A,Washington State,Pac-10,Jim Walden,L,6,16
1983-11-27,California,Pac-10,Joe Kapp,A,Stanford,Pac-10,Paul Wiggin,W,27,18
1983-09-03,Florida,SEC,Charley Pell,H,Miami (FL),Ind,Howard Schnellenberger,W,28,3
1983-09-10,Florida,SEC,Charley Pell,A,USC,Pac-10,Ted Tollner,T,19,19
1983-09-17,Florida,SEC,Charley Pell,H,Indiana State,MVC,,W,17,13
1983-09-24,Florida,SEC,Charley Pell,A,Mississippi State,SEC,Emory Bellard,W,35,12
1983-10-01,Florida,SEC,Charley Pell,A,LSU,SEC,Jerry Stovall,W,31,17
1983-10-08,Florida,SEC,Charley Pell,H,Vanderbilt,SEC,George MacIntyre,W,29,10
1983-10-22,Florida,SEC,Charley Pell,H,East Carolina,Ind,Ed Emory,W,24,17
1983-10-29,Florida,SEC,Charley Pell,A,Auburn,SEC,Pat Dye,L,21,28
1983-11-05,Florida,SEC,Charley Pell,N,Georgia,SEC,Vince Dooley,L,9,10
1983-11-12,Florida,SEC,Charley Pell,H,Kentucky,SEC,Jerry Claiborne,W,24,7
1983-12-03,Florida,SEC,Charley Pell,H,Florida State,Ind,Bobby Bowden,W,53,14
1983-12-30,Florida,SEC,Charley Pell,N,Iowa,Big Ten,Hayden Fry,W,14,6
1983-09-10,Stanford,Pac-10,Paul Wiggin,H,Oklahoma,Big 8,Barry Switzer,L,14,27
1983-09-17,Stanford,Pac-10,Paul Wiggin,A,Illinois,Big Ten,Mike White,L,7,17
1983-09-24,Stanford,Pac-10,Paul Wiggin,H,San Jose State,PCAA,Jack Elway,L,10,23
1983-10-01,Stanford,Pac-10,Paul Wiggin,A,Arizona State,Pac-10,Darryl Rogers,L,11,29
1983-10-08,Stanford,Pac-10,Paul Wiggin,H,UCLA,Pac-10,Terry Donahue,L,21,39
1983-10-15,Stanford,Pac-10,Paul Wiggin,A,Washington,Pac-10,Don James,L,15,32
1983-10-22,Stanford,Pac-10,Paul Wiggin,H,Arizona,Pac-10,Larry Smith,W,31,22
1983-10-29,Stanford,Pac-10,Paul Wiggin,A,Oregon State,Pac-10,Joe Avezzano,L,18,31
1983-11-05,Stanford,Pac-10,Paul Wiggin,A,USC,Pac-10,Ted Tollner,L,7,30
1983-11-12,Stanford,Pac-10,Paul Wiggin,H,Oregon,Pac-10,Rich Brooks,L,7,16
1983-11-27,Stanford,Pac-10,Paul Wiggin,H,California,Pac-10,Joe Kapp,L,18,27
1983-09-10,Washington State,Pac-10,Jim Walden,A,Michigan,Big Ten,Bo Schembechler,L,17,20
1983-09-17,Washington State,Pac-10,Jim Walden,H,Arizona,Pac-10,Larry Smith,L,6,45
1983-09-24,Washington State,Pac-10,Jim Walden,H,Nevada-Las Vegas,PCAA,Harvey Hyde,W,41,28
1983-10-08,Washington State,Pac-10,Jim Walden,A,USC,Pac-10,Ted Tollner,L,17,38
1983-10-15,Washington State,Pac-10,Jim Walden,H,UCLA,Pac-10,Terry Donahue,L,14,24
1983-10-22,Washington State,Pac-10,Jim Walden,A,Arizona State,Pac-10,Darryl Rogers,W,31,21
1983-10-29,Washington State,Pac-10,Jim Walden,H,Oregon,Pac-10,Rich Brooks,W,24,7
1983-11-05,Washington State,Pac-10,Jim Walden,A,Oregon State,Pac-10,Joe Avezzano,W,27,9
1983-11-12,Washington State,Pac-10,Jim Walden,H,California,Pac-10,Joe Kapp,W,16,6
1983-11-19,Washington State,Pac-10,Jim Walden,A,Washington,Pac-10,Don James,W,17,6
1983-09-10,Illinois,Big Ten,Mike White,A,Missouri,Big 8,Warren Powers,L,18,28
1983-09-17,Illinois,Big Ten,Mike White,H,Stanford,Pac-10,Paul Wiggin,W,17,7
1983-09-24,Illinois,Big Ten,Mike White,A,Michigan State,Big Ten,George Perles,W,20,10
1983-10-01,Illinois,Big Ten,Mike White,H,Iowa,Big Ten,Hayden Fry,W,33,0
1983-10-08,Illinois,Big Ten,Mike White,A,Wisconsin,Big Ten,Dave McClain,W,27,15
1983-10-15,Illinois,Big Ten,Mike White,H,Ohio State,Big Ten,Earle Bruce,W,17,13
1983-10-22,Illinois,Big Ten,Mike White,A,Purdue,Big Ten,Leon Burtnett,W,35,21
1983-10-29,Illinois,Big Ten,Mike White,H,Michigan,Big Ten,Bo Schembechler,W,16,6
1983-11-05,Illinois,Big Ten,Mike White,A,Minnesota,Big Ten,Joe Salem,W,50,23
1983-11-12,Illinois,Big Ten,Mike White,H,Indiana,Big Ten,Sam Wyche,W,49,21
1983-11-19,Illinois,Big Ten,Mike White,A,Northwestern,Big Ten,Dennis Green,W,56,24
1984-01-02,Illinois,Big Ten,Mike White,A,UCLA,Pac-10,Terry Donahue,L,9,45
1983-09-10,Baylor,SWC,Grant Teaff,H,Brigham Young,WAC,LaVell Edwards,W,40,36
1983-09-17,Baylor,SWC,Grant Teaff,A,UTEP,WAC,Bill Yung,W,20,6
1983-09-24,Baylor,SWC,Grant Teaff,H,Texas Tech,SWC,Jerry Moore,L,11,26
1983-10-01,Baylor,SWC,Grant Teaff,A,Houston,SWC,Bill Yeoman,W,42,21
1983-10-08,Baylor,SWC,Grant Teaff,A,SMU,SWC,Bobby Collins,L,26,42
1983-10-15,Baylor,SWC,Grant Teaff,H,Texas A&M,SWC,Jackie Sherrill,T,13,13
1983-10-22,Baylor,SWC,Grant Teaff,H,Texas Christian,SWC,Jim Wacker,W,56,21
1983-10-29,Baylor,SWC,Grant Teaff,H,Tulane,Ind,Wally English,W,24,18
1983-11-05,Baylor,SWC,Grant Teaff,A,Arkansas,SWC,Lou Holtz,W,24,21
1983-11-12,Baylor,SWC,Grant Teaff,H,Rice,SWC,Ray Alborn,W,48,14
1983-11-19,Baylor,SWC,Grant Teaff,A,Texas,SWC,Fred Akers,L,21,24
1983-12-31,Baylor,SWC,Grant Teaff,N,Oklahoma State,Big 8,Jimmy Johnson,L,14,24
1983-09-03,SMU,SWC,Bobby Collins,H,Louisville,Ind,Bob Weber,W,24,6
1983-09-24,SMU,SWC,Bobby Collins,A,Texas Christian,SWC,Jim Wacker,W,21,17
1983-10-08,SMU,SWC,Bobby Collins,H,Baylor,SWC,Grant Teaff,W,42,26
1983-10-22,SMU,SWC,Bobby Collins,H,Texas,SWC,Fred Akers,L,12,15
1983-10-29,SMU,SWC,Bobby Collins,A,Texas A&M,SWC,Jackie Sherrill,W,10,7
1983-11-05,SMU,SWC,Bobby Collins,H,Rice,SWC,Ray Alborn,W,20,6
1983-11-12,SMU,SWC,Bobby Collins,H,Texas Tech,SWC,Jerry Moore,W,33,7
1983-11-19,SMU,SWC,Bobby Collins,A,Arkansas,SWC,Lou Holtz,W,17,0
1983-11-26,SMU,SWC,Bobby Collins,N,Houston,SWC,Bill Yeoman,W,34,12
1983-12-24,SMU,SWC,Bobby Collins,N,Alabama,SEC,Ray Perkins,L,7,28
1983-09-03,Georgia,SEC,Vince Dooley,H,UCLA,Pac-10,Terry Donahue,W,19,8
1983-09-17,Georgia,SEC,Vince Dooley,A,Clemson,ACC,Danny Ford,T,16,16
1983-09-24,Georgia,SEC,Vince Dooley,H,South Carolina,Ind,Joe Morrison,W,31,13
1983-10-01,Georgia,SEC,Vince Dooley,H,Mississippi State,SEC,Emory Bellard,W,20,7
1983-10-08,Georgia,SEC,Vince Dooley,A,Ole Miss,SEC,Billy Brewer,W,36,11
1983-10-15,Georgia,SEC,Vince Dooley,A,Vanderbilt,SEC,George MacIntyre,W,20,13
1983-10-22,Georgia,SEC,Vince Dooley,H,Kentucky,SEC,Jerry Claiborne,W,47,21
1983-10-29,Georgia,SEC,Vince Dooley,H,Temple,Ind,Bruce Arians,W,31,14
1983-11-05,Georgia,SEC,Vince Dooley,N,Florida,SEC,Charley Pell,W,10,9
1983-11-12,Georgia,SEC,Vince Dooley,H,Auburn,SEC,Pat Dye,L,7,13
1983-11-26,Georgia,SEC,Vince Dooley,A,Georgia Tech,ACC,Bill Curry,W,27,24
1984-01-02,Georgia,SEC,Vince Dooley,N,Texas,SWC,Fred Akers,W,10,9
1983-09-10,Maryland,ACC,Bobby Ross,A,Vanderbilt,SEC,George MacIntyre,W,21,14
1983-09-17,Maryland,ACC,Bobby Ross,H,West Virginia,Ind,Don Nehlen,L,21,31
1983-09-24,Maryland,ACC,Bobby Ross,H,Pitt,Ind,Foge Fazio,W,13,7
1983-10-01,Maryland,ACC,Bobby Ross,H,Virginia,ACC,George Welsh,W,23,3
1983-10-08,Maryland,ACC,Bobby Ross,H,Syracuse,Ind,Dick MacPherson,W,34,13
1983-10-15,Maryland,ACC,Bobby Ross,A,Wake Forest,ACC,Al Groh,W,36,33
1983-10-22,Maryland,ACC,Bobby Ross,H,Duke,ACC,Steve Sloan,W,38,3
1983-10-29,Maryland,ACC,Bobby Ross,H,North Carolina,ACC,Dick Crum,W,28,26
1983-11-05,Maryland,ACC,Bobby Ross,A,Auburn,SEC,Pat Dye,L,23,35
1983-11-12,Maryland,ACC,Bobby Ross,A,Clemson,ACC,Danny Ford,L,27,52
1983-11-19,Maryland,ACC,Bobby Ross,A,North Carolina State,ACC,Tom Reed,W,29,6
1983-12-17,Maryland,ACC,Bobby Ross,N,Tennessee,SEC,Johnny Majors,L,23,30
1983-09-03,Virginia,ACC,George Welsh,H,Duke,ACC,Steve Sloan,W,38,30
