Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1918-10-05,Indiana,Western,Jumbo Stiehm,H,Kentucky,Ind,Andrew Gill,L,7,24
1918-11-16,Iowa State,MVIAA,,A,Iowa,Western,Howard Jones,L,0,21
1918-11-23,Iowa State,MVIAA,,A,Kansas State,MVIAA,Zora Clevenger,L,0,11
1918-10-12,Furman,Ind,,A,Georgia Tech,Ind,John Heisman,L,0,118
1918-11-16,Furman,Ind,,H,South Carolina,Ind,Frank Dobson,L,12,20
1918-11-23,Furman,Ind,,A,Clemson,Ind,Edward Donahue,L,7,68
1918-12-04,Furman,Ind,,A,Wofford,Ind,,W,7,0
1918-12-07,Furman,Ind,,H,Presbyterian,Ind,Gifford Shaw,L,7,13
1918-10-19,Washington & Lee,Ind,J.J. Fitzpatrick,N,Davidson,Ind,William Fetzer,L,0,21
1918-11-02,Washington & Lee,Ind,J.J. Fitzpatrick,N,Virginia Tech,Ind,Charles Bernier,L,0,13
1918-11-16,Washington & Lee,Ind,J.J. Fitzpatrick,H,Wake Forest,Ind,Harry Rabenhorst,W,20,7
1918-11-03,Syracuse,Ind,,A,Dartmouth,Ind,,W,34,6
1918-11-10,Syracuse,Ind,,H,Brown,Ind,Edward Robinson,W,53,0
1918-11-16,Syracuse,Ind,,A,Michigan,Western,Fielding Yost,L,0,15
1918-11-30,Syracuse,Ind,,N,Rutgers,Ind,George Sanford,W,21,0
1918-11-09,Penn State,Ind,Hugo Bezdek,H,Rutgers,Ind,George Sanford,L,3,26
1918-11-16,Penn State,Ind,Hugo Bezdek,A,Lehigh,Ind,Tom Keady,W,7,6
1918-11-28,Penn State,Ind,Hugo Bezdek,A,Pitt,Ind,Pop Warner,L,6,28
1918-11-02,Vanderbilt,Ind,Ray Morrison,H,Kentucky,Ind,Andrew Gill,W,33,0
1918-11-16,Vanderbilt,Ind,Ray Morrison,A,Auburn,Ind,Mike Donahue,W,21,0
1918-11-28,Vanderbilt,Ind,Ray Morrison,H,Sewanee,Ind,,W,40,0
1918-11-15,Colorado College,RMC,C.J. Rothget,N,Colorado Mines,RMC,Irving Barron,L,6,48
1918-11-28,Colorado College,RMC,C.J. Rothget,A,Denver,RMC,John Fike,L,0,16
1918-12-07,Colorado College,RMC,C.J. Rothget,H,Colorado,RMC,Joe Mills,W,8,7
1918-10-05,Kentucky,Ind,Andrew Gill,A,Indiana,Western,Jumbo Stiehm,W,24,7
