Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1987-10-31,Syracuse,Ind,Dick MacPherson,A,Pitt,Ind,Mike Gottfried,W,24,10
1987-11-07,Syracuse,Ind,Dick MacPherson,A,Navy,Ind,Elliot Uzelac,W,34,10
1987-11-14,Syracuse,Ind,Dick MacPherson,H,Boston College,Ind,Jack Bicknell,W,45,17
1987-11-21,Syracuse,Ind,Dick MacPherson,H,West Virginia,Ind,Don Nehlen,W,32,31
1988-01-01,Syracuse,Ind,Dick MacPherson,N,Auburn,SEC,Pat Dye,T,16,16
1987-09-12,Arizona,Pac-10,Dick Tomey,H,Iowa,Big Ten,Hayden Fry,L,14,15
1987-09-19,Arizona,Pac-10,Dick Tomey,H,New Mexico,WAC,Mike Sheppard,W,20,9
1987-09-26,Arizona,Pac-10,Dick Tomey,A,UCLA,Pac-10,Terry Donahue,L,24,34
1987-10-03,Arizona,Pac-10,Dick Tomey,H,Bowling Green State,MAC,Moe Ankney,W,45,7
1987-10-10,Arizona,Pac-10,Dick Tomey,A,California,Pac-10,Bruce Snyder,T,23,23
1987-10-17,Arizona,Pac-10,Dick Tomey,H,Oregon State,Pac-10,Dave Kragthorpe,W,31,17
1987-10-24,Arizona,Pac-10,Dick Tomey,A,Washington State,Pac-10,Dennis Erickson,L,28,45
1987-10-31,Arizona,Pac-10,Dick Tomey,A,Stanford,Pac-10,Jack Elway,W,23,13
1987-11-07,Arizona,Pac-10,Dick Tomey,H,Washington,Pac-10,Don James,T,21,21
1987-11-14,Arizona,Pac-10,Dick Tomey,A,USC,Pac-10,Larry Smith,L,10,12
1987-11-28,Arizona,Pac-10,Dick Tomey,A,Arizona State,Pac-10,John Cooper,T,24,24
1987-09-05,Penn State,Ind,Joe Paterno,H,Bowling Green State,MAC,Moe Ankney,W,45,19
1987-09-12,Penn State,Ind,Joe Paterno,H,Alabama,SEC,Bill Curry,L,13,24
1987-09-19,Penn State,Ind,Joe Paterno,H,Cincinnati,Ind,Dave Currey,W,41,0
1987-09-26,Penn State,Ind,Joe Paterno,A,Boston College,Ind,Jack Bicknell,W,27,17
1987-10-03,Penn State,Ind,Joe Paterno,H,Temple,Ind,Bruce Arians,W,27,13
1987-10-10,Penn State,Ind,Joe Paterno,H,Rutgers,Ind,Dick Anderson,W,35,21
1987-10-17,Penn State,Ind,Joe Paterno,A,Syracuse,Ind,Dick MacPherson,L,21,48
1987-10-31,Penn State,Ind,Joe Paterno,H,West Virginia,Ind,Don Nehlen,W,25,21
1987-11-07,Penn State,Ind,Joe Paterno,A,Maryland,ACC,Joe Krivak,W,21,16
1987-11-14,Penn State,Ind,Joe Paterno,A,Pitt,Ind,Mike Gottfried,L,0,10
1987-11-21,Penn State,Ind,Joe Paterno,H,Notre Dame,Ind,Lou Holtz,W,21,20
1988-01-01,Penn State,Ind,Joe Paterno,N,Clemson,ACC,Danny Ford,L,10,35
1987-09-12,Vanderbilt,SEC,Watson Brown,H,Memphis,Ind,Charlie Bailey,W,27,17
1987-09-19,Vanderbilt,SEC,Watson Brown,A,Duke,ACC,Steve Spurrier,L,31,35
1987-09-26,Vanderbilt,SEC,Watson Brown,H,Alabama,SEC,Bill Curry,L,23,30
1987-10-03,Vanderbilt,SEC,Watson Brown,A,Tulane,Ind,Mack Brown,L,17,27
1987-10-10,Vanderbilt,SEC,Watson Brown,A,Auburn,SEC,Pat Dye,L,15,48
1987-10-17,Vanderbilt,SEC,Watson Brown,H,Georgia,SEC,Vince Dooley,L,24,52
1987-10-24,Vanderbilt,SEC,Watson Brown,A,Ole Miss,SEC,Billy Brewer,L,14,42
1987-10-31,Vanderbilt,SEC,Watson Brown,H,Rutgers,Ind,Dick Anderson,W,27,13
1987-11-07,Vanderbilt,SEC,Watson Brown,H,Kentucky,SEC,Jerry Claiborne,W,38,29
1987-11-21,Vanderbilt,SEC,Watson Brown,H,Maryland,ACC,Joe Krivak,W,34,24
1987-11-28,Vanderbilt,SEC,Watson Brown,A,Tennessee,SEC,Johnny Majors,L,36,38
1987-09-12,Kentucky,SEC,Jerry Claiborne,H,Utah State,PCAA,Chuck Shelton,W,41,0
1987-09-19,Kentucky,SEC,Jerry Claiborne,H,Indiana,Big Ten,Bill Mallory,W,34,15
1987-09-26,Kentucky,SEC,Jerry Claiborne,A,Rutgers,Ind,Dick Anderson,L,18,19
1987-10-03,Kentucky,SEC,Jerry Claiborne,H,Ohio,MAC,Cleve Bryant,W,28,0
1987-10-10,Kentucky,SEC,Jerry Claiborne,H,Ole Miss,SEC,Billy Brewer,W,35,6
1987-10-17,Kentucky,SEC,Jerry Claiborne,A,LSU,SEC,Mike Archer,L,9,34
1987-10-24,Kentucky,SEC,Jerry Claiborne,A,Georgia,SEC,Vince Dooley,L,14,17
1987-10-31,Kentucky,SEC,Jerry Claiborne,H,Virginia Tech,Ind,Frank Beamer,W,14,7
1987-11-07,Kentucky,SEC,Jerry Claiborne,A,Vanderbilt,SEC,Watson Brown,L,29,38
1987-11-14,Kentucky,SEC,Jerry Claiborne,A,Florida,SEC,Galen Hall,L,14,27
1987-11-21,Kentucky,SEC,Jerry Claiborne,H,Tennessee,SEC,Johnny Majors,L,22,24
1987-09-05,California,Pac-10,Bruce Snyder,H,Pacific,PCAA,Bob Cope,W,42,0
1987-09-12,California,Pac-10,Bruce Snyder,H,San Jose State,PCAA,Claude Gilbert,L,25,27
1987-09-19,California,Pac-10,Bruce Snyder,A,Minnesota,Big Ten,John Gutekunst,L,23,32
1987-09-26,California,Pac-10,Bruce Snyder,H,USC,Pac-10,Larry Smith,L,14,31
1987-10-03,California,Pac-10,Bruce Snyder,A,Tennessee,SEC,Johnny Majors,L,12,38
1987-10-10,California,Pac-10,Bruce Snyder,H,Arizona,Pac-10,Dick Tomey,T,23,23
1987-10-24,California,Pac-10,Bruce Snyder,A,UCLA,Pac-10,Terry Donahue,L,18,42
1987-10-31,California,Pac-10,Bruce Snyder,A,Oregon,Pac-10,Rich Brooks,W,20,6
1987-11-14,California,Pac-10,Bruce Snyder,H,Arizona State,Pac-10,John Cooper,W,38,20
1987-11-21,California,Pac-10,Bruce Snyder,A,Stanford,Pac-10,Jack Elway,L,7,31
1987-11-28,California,Pac-10,Bruce Snyder,N,Washington State,Pac-10,Dennis Erickson,T,17,17
1987-09-05,Florida,SEC,Galen Hall,A,Miami (FL),Ind,Jimmy Johnson,L,4,31
1987-09-12,Florida,SEC,Galen Hall,H,Tulsa,Ind,George Henshaw,W,52,0
1987-09-19,Florida,SEC,Galen Hall,A,Alabama,SEC,Bill Curry,W,23,14
1987-09-26,Florida,SEC,Galen Hall,H,Mississippi State,SEC,Rockey Felker,W,38,3
1987-10-03,Florida,SEC,Galen Hall,A,LSU,SEC,Mike Archer,L,10,13
1987-10-10,Florida,SEC,Galen Hall,H,Cal State Fullerton,PCAA,Gene Murphy,W,65,0
1987-10-17,Florida,SEC,Galen Hall,H,Temple,Ind,Bruce Arians,W,34,3
1987-10-31,Florida,SEC,Galen Hall,A,Auburn,SEC,Pat Dye,L,6,29
1987-11-07,Florida,SEC,Galen Hall,N,Georgia,SEC,Vince Dooley,L,10,23
1987-11-14,Florida,SEC,Galen Hall,H,Kentucky,SEC,Jerry Claiborne,W,27,14
1987-11-28,Florida,SEC,Galen Hall,H,Florida State,Ind,Bobby Bowden,L,14,28
1987-12-25,Florida,SEC,Galen Hall,N,UCLA,Pac-10,Terry Donahue,L,16,20
1987-09-05,Stanford,Pac-10,Jack Elway,A,Washington,Pac-10,Don James,L,21,31
1987-09-19,Stanford,Pac-10,Jack Elway,A,Colorado,Big 8,Bill McCartney,L,17,31
1987-09-26,Stanford,Pac-10,Jack Elway,H,San Jose State,PCAA,Claude Gilbert,L,17,24
1987-10-03,Stanford,Pac-10,Jack Elway,H,UCLA,Pac-10,Terry Donahue,L,0,49
1987-10-10,Stanford,Pac-10,Jack Elway,A,Washington State,Pac-10,Dennis Erickson,W,44,7
1987-10-17,Stanford,Pac-10,Jack Elway,A,San Diego State,WAC,Dennis Stolz,W,44,40
1987-10-24,Stanford,Pac-10,Jack Elway,H,Oregon,Pac-10,Rich Brooks,W,13,10
1987-10-31,Stanford,Pac-10,Jack Elway,H,Arizona,Pac-10,Dick Tomey,L,13,23
1987-11-07,Stanford,Pac-10,Jack Elway,A,USC,Pac-10,Larry Smith,L,24,39
1987-11-14,Stanford,Pac-10,Jack Elway,A,Oregon State,Pac-10,Dave Kragthorpe,W,38,7
1987-11-21,Stanford,Pac-10,Jack Elway,H,California,Pac-10,Bruce Snyder,W,31,7
1987-09-05,Washington State,Pac-10,Dennis Erickson,H,Fresno State,PCAA,Jim Sweeney,W,41,24
1987-09-12,Washington State,Pac-10,Dennis Erickson,H,Wyoming,WAC,Paul Roach,W,43,28
1987-09-19,Washington State,Pac-10,Dennis Erickson,A,Michigan,Big Ten,Bo Schembechler,L,18,44
1987-09-26,Washington State,Pac-10,Dennis Erickson,A,Colorado,Big 8,Bill McCartney,L,17,26
1987-10-10,Washington State,Pac-10,Dennis Erickson,H,Stanford,Pac-10,Jack Elway,L,7,44
1987-10-17,Washington State,Pac-10,Dennis Erickson,A,Arizona State,Pac-10,John Cooper,L,7,38
1987-10-24,Washington State,Pac-10,Dennis Erickson,H,Arizona,Pac-10,Dick Tomey,W,45,28
1987-10-31,Washington State,Pac-10,Dennis Erickson,A,USC,Pac-10,Larry Smith,L,7,42
1987-11-14,Washington State,Pac-10,Dennis Erickson,H,Oregon,Pac-10,Rich Brooks,L,17,31
1987-11-21,Washington State,Pac-10,Dennis Erickson,A,Washington,Pac-10,Don James,L,19,34
1987-11-28,Washington State,Pac-10,Dennis Erickson,N,California,Pac-10,Bruce Snyder,T,17,17
1987-09-05,Illinois,Big Ten,Mike White,A,North Carolina,ACC,Dick Crum,L,14,34
1987-09-12,Illinois,Big Ten,Mike White,H,Arizona State,Pac-10,John Cooper,L,7,21
1987-09-19,Illinois,Big Ten,Mike White,H,East Carolina,Ind,Art Baker,W,20,10
1987-10-03,Illinois,Big Ten,Mike White,H,Ohio State,Big Ten,Earle Bruce,L,6,10
1987-10-10,Illinois,Big Ten,Mike White,A,Purdue,Big Ten,Fred Akers,L,3,9
1987-10-17,Illinois,Big Ten,Mike White,H,Wisconsin,Big Ten,Don Morton,W,16,14
1987-10-24,Illinois,Big Ten,Mike White,A,Michigan State,Big Ten,George Perles,T,14,14
1987-10-31,Illinois,Big Ten,Mike White,H,Minnesota,Big Ten,John Gutekunst,W,27,17
1987-11-07,Illinois,Big Ten,Mike White,A,Indiana,Big Ten,Bill Mallory,L,22,34
1987-11-14,Illinois,Big Ten,Mike White,H,Michigan,Big Ten,Bo Schembechler,L,14,17
1987-11-21,Illinois,Big Ten,Mike White,A,Northwestern,Big Ten,Francis Peay,L,10,28
1987-09-12,Baylor,SWC,Grant Teaff,A,Missouri,Big 8,Woody Widenhofer,L,18,23
1987-09-19,Baylor,SWC,Grant Teaff,A,Nevada-Las Vegas,PCAA,Wayne Nunnely,W,21,14
1987-09-26,Baylor,SWC,Grant Teaff,H,Texas Tech,SWC,Spike Dykes,W,36,22
1987-10-03,Baylor,SWC,Grant Teaff,A,Houston,SWC,Jack Pardee,W,30,18
1987-10-17,Baylor,SWC,Grant Teaff,H,Texas A&M,SWC,Jackie Sherrill,L,10,34
1987-10-24,Baylor,SWC,Grant Teaff,H,Texas Christian,SWC,Jim Wacker,L,0,24
1987-11-07,Baylor,SWC,Grant Teaff,A,Arkansas,SWC,Ken Hatfield,L,7,10
1987-11-14,Baylor,SWC,Grant Teaff,H,Rice,SWC,Jerry Berndt,W,34,31
1987-11-21,Baylor,SWC,Grant Teaff,A,Texas,SWC,David McWilliams,L,16,34
1987-09-05,Georgia,SEC,Vince Dooley,H,Virginia,ACC,George Welsh,W,30,22
1987-09-12,Georgia,SEC,Vince Dooley,H,Oregon State,Pac-10,Dave Kragthorpe,W,41,7
1987-09-19,Georgia,SEC,Vince Dooley,A,Clemson,ACC,Danny Ford,L,20,21
1987-09-26,Georgia,SEC,Vince Dooley,H,South Carolina,Ind,Joe Morrison,W,13,6
1987-10-03,Georgia,SEC,Vince Dooley,A,Ole Miss,SEC,Billy Brewer,W,31,14
1987-10-10,Georgia,SEC,Vince Dooley,H,LSU,SEC,Mike Archer,L,23,26
1987-10-17,Georgia,SEC,Vince Dooley,A,Vanderbilt,SEC,Watson Brown,W,52,24
1987-10-24,Georgia,SEC,Vince Dooley,H,Kentucky,SEC,Jerry Claiborne,W,17,14
1987-11-07,Georgia,SEC,Vince Dooley,N,Florida,SEC,Galen Hall,W,23,10
1987-11-14,Georgia,SEC,Vince Dooley,H,Auburn,SEC,Pat Dye,L,11,27
1987-11-28,Georgia,SEC,Vince Dooley,A,Georgia Tech,ACC,Bobby Ross,W,30,16
1987-12-29,Georgia,SEC,Vince Dooley,N,Arkansas,SWC,Ken Hatfield,W,20,17
1987-09-05,Maryland,ACC,Joe Krivak,A,Syracuse,Ind,Dick MacPherson,L,11,25
1987-09-12,Maryland,ACC,Joe Krivak,H,Virginia,ACC,George Welsh,W,21,19
1987-09-19,Maryland,ACC,Joe Krivak,H,West Virginia,Ind,Don Nehlen,W,25,20
1987-09-26,Maryland,ACC,Joe Krivak,A,North Carolina State,ACC,Dick Sheridan,L,14,42
1987-10-10,Maryland,ACC,Joe Krivak,A,Miami (FL),Ind,Jimmy Johnson,L,16,46
1987-10-17,Maryland,ACC,Joe Krivak,A,Wake Forest,ACC,Bill Dooley,W,14,0
1987-10-24,Maryland,ACC,Joe Krivak,H,Duke,ACC,Steve Spurrier,W,23,22
1987-10-31,Maryland,ACC,Joe Krivak,H,North Carolina,ACC,Dick Crum,L,14,27
1987-11-07,Maryland,ACC,Joe Krivak,H,Penn State,Ind,Joe Paterno,L,16,21
1987-11-14,Maryland,ACC,Joe Krivak,A,Clemson,ACC,Danny Ford,L,16,45
1987-11-21,Maryland,ACC,Joe Krivak,A,Vanderbilt,SEC,Watson Brown,L,24,34
1987-09-05,Virginia,ACC,George Welsh,A,Georgia,SEC,Vince Dooley,L,22,30
1987-09-12,Virginia,ACC,George Welsh,A,Maryland,ACC,Joe Krivak,L,19,21
1987-09-19,Virginia,ACC,George Welsh,H,Virginia Tech,Ind,Frank Beamer,W,14,13
1987-09-26,Virginia,ACC,George Welsh,H,Duke,ACC,Steve Spurrier,W,42,17
1987-10-10,Virginia,ACC,George Welsh,A,Clemson,ACC,Danny Ford,L,21,38
1987-10-17,Virginia,ACC,George Welsh,A,South Carolina,Ind,Joe Morrison,L,10,58
1987-10-24,Virginia,ACC,George Welsh,H,Wake Forest,ACC,Bill Dooley,W,35,21
1987-11-07,Virginia,ACC,George Welsh,A,Georgia Tech,ACC,Bobby Ross,W,23,14
1987-11-14,Virginia,ACC,George Welsh,H,North Carolina,ACC,Dick Crum,W,20,17
1987-11-21,Virginia,ACC,George Welsh,A,North Carolina State,ACC,Dick Sheridan,W,34,31
1987-12-22,Virginia,ACC,George Welsh,N,BYU,WAC,LaVell Edwards,W,22,16
1987-09-12,Oklahoma,Big 8,Barry Switzer,H,North Carolina,ACC,Dick Crum,W,28,0
1987-09-26,Oklahoma,Big 8,Barry Switzer,A,Tulsa,Ind,George Henshaw,W,65,0
1987-10-03,Oklahoma,Big 8,Barry Switzer,A,Iowa State,Big 8,Jim Walden,W,56,3
1987-10-10,Oklahoma,Big 8,Barry Switzer,N,Texas,SWC,David McWilliams,W,44,9
1987-10-17,Oklahoma,Big 8,Barry Switzer,A,Kansas State,Big 8,Stan Parrish,W,59,10
1987-10-24,Oklahoma,Big 8,Barry Switzer,H,Colorado,Big 8,Bill McCartney,W,24,6
1987-10-31,Oklahoma,Big 8,Barry Switzer,A,Kansas,Big 8,Bob Valesente,W,71,10
1987-11-07,Oklahoma,Big 8,Barry Switzer,H,Oklahoma State,Big 8,Pat Jones,W,29,10
1987-11-14,Oklahoma,Big 8,Barry Switzer,H,Missouri,Big 8,Woody Widenhofer,W,17,13
1987-11-21,Oklahoma,Big 8,Barry Switzer,A,Nebraska,Big 8,Tom Osborne,W,17,7
1988-01-01,Oklahoma,Big 8,Barry Switzer,A,Miami (FL),Ind,Jimmy Johnson,L,14,20
1987-09-12,Virginia Tech,Ind,Frank Beamer,H,Clemson,ACC,Danny Ford,L,10,22
1987-09-19,Virginia Tech,Ind,Frank Beamer,A,Virginia,ACC,George Welsh,L,13,14
1987-09-26,Virginia Tech,Ind,Frank Beamer,H,Syracuse,Ind,Dick MacPherson,L,21,35
1987-10-03,Virginia Tech,Ind,Frank Beamer,H,Navy,Ind,Elliot Uzelac,W,31,11
1987-10-10,Virginia Tech,Ind,Frank Beamer,A,South Carolina,Ind,Joe Morrison,L,10,40
1987-10-17,Virginia Tech,Ind,Frank Beamer,H,East Carolina,Ind,Art Baker,L,23,32
1987-10-24,Virginia Tech,Ind,Frank Beamer,A,Tulane,Ind,Mack Brown,L,38,57
1987-10-31,Virginia Tech,Ind,Frank Beamer,A,Kentucky,SEC,Jerry Claiborne,L,7,14
1987-11-07,Virginia Tech,Ind,Frank Beamer,A,West Virginia,Ind,Don Nehlen,L,16,28
