Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2015-02-26,Long Beach State,Big West,Dan Monson,A,Hawaii,Big West,Benjy Taylor,L,59,78,19,62,8,21,13,16,9,30,10,9,2,17,25,27,53,9,26,15,25,8,37,16,8,8,19,18
2015-02-28,Long Beach State,Big West,Dan Monson,H,Cal State Fullerton,Big West,Dedrique Taylor,W,70,47,26,56,9,26,9,11,4,36,13,6,4,12,22,15,46,2,14,15,27,6,29,6,6,3,16,13
2015-03-05,Long Beach State,Big West,Dan Monson,H,Cal State Northridge,Big West,Reggie Theus,W,69,58,27,56,7,22,8,9,8,33,17,3,5,10,19,20,53,5,16,13,21,9,27,9,6,0,12,13
2015-03-07,Long Beach State,Big West,Dan Monson,A,UC-Riverside,Big West,Dennis Cutts,W,59,58,21,56,4,22,13,18,9,32,10,3,0,10,19,21,44,8,25,8,16,3,25,15,2,4,15,21
2015-03-12,Long Beach State,Big West,Dan Monson,N,Hawaii,Big West,Benjy Taylor,L,72,79,20,54,5,18,27,36,15,40,10,4,0,16,22,30,58,6,20,13,24,10,30,15,10,4,11,25
2014-11-14,Siena,MAAC,Jimmy Patsos,A,UMass,A-10,Derek Kellogg,L,87,95,34,74,5,18,14,22,16,39,21,5,2,14,33,25,55,6,15,39,52,12,37,15,6,7,13,21
2014-11-17,Siena,MAAC,Jimmy Patsos,H,Vermont,AEC,John Becker,L,76,84,18,46,6,11,34,38,7,19,14,12,0,18,29,26,38,5,11,27,38,3,21,11,10,5,23,28
2014-11-19,Siena,MAAC,Jimmy Patsos,A,St. Bonaventure,A-10,Mark Schmidt,W,73,70,24,61,6,17,19,32,12,30,21,8,4,5,18,24,62,8,23,14,24,19,47,13,4,6,16,20
2014-11-29,Siena,MAAC,Jimmy Patsos,A,Loyola (MD),Patriot,G.G. Smith,W,81,71,27,58,5,14,22,26,10,23,18,4,3,6,25,21,48,3,14,26,33,8,25,8,3,6,13,26
2014-12-01,Siena,MAAC,Jimmy Patsos,A,Fordham,A-10,Tom Pecora,L,67,69,25,60,6,18,11,18,11,31,13,6,6,7,25,21,48,7,18,20,32,11,37,13,3,7,12,20
2014-12-05,Siena,MAAC,Jimmy Patsos,H,Quinnipiac,MAAC,Tom Moore,W,88,67,32,59,7,16,17,30,11,31,20,12,3,8,27,18,50,7,19,24,34,12,31,8,3,5,16,25
2014-12-07,Siena,MAAC,Jimmy Patsos,A,Rider,MAAC,Kevin Baggett,L,68,80,23,50,4,17,18,22,7,24,12,12,2,17,20,28,58,6,18,18,24,15,36,15,9,0,20,20
2014-12-13,Siena,MAAC,Jimmy Patsos,H,Albany (NY),AEC,Will Brown,L,68,77,23,57,7,25,15,24,13,25,14,8,3,7,24,20,37,8,16,29,32,5,25,7,3,2,16,18
2014-12-19,Siena,MAAC,Jimmy Patsos,A,Radford,Big South,Mike Jones,L,66,76,21,69,5,20,19,28,21,37,8,12,2,10,20,25,53,5,17,21,27,11,39,13,5,10,14,23
2014-12-23,Siena,MAAC,Jimmy Patsos,H,Cornell,Ivy,Bill Courtney,L,57,75,16,52,5,20,20,28,6,29,13,5,3,10,18,23,49,4,11,25,28,4,35,9,5,4,14,21
2014-12-28,Siena,MAAC,Jimmy Patsos,H,Bucknell,Patriot,Dave Paulsen,W,73,71,26,47,3,9,18,25,6,27,10,5,1,9,13,27,61,8,21,9,11,10,27,10,5,1,9,21
2015-01-02,Siena,MAAC,Jimmy Patsos,A,Fairfield,MAAC,Sydney Johnson,W,68,67,26,60,3,7,13,22,11,28,12,8,2,8,17,23,44,7,15,14,22,4,28,11,5,1,16,20
2015-01-04,Siena,MAAC,Jimmy Patsos,H,Iona,MAAC,Tim Cluess,L,72,86,26,55,5,15,15,20,14,29,10,6,5,17,20,29,54,11,25,17,25,6,24,13,11,0,12,23
2015-01-08,Siena,MAAC,Jimmy Patsos,H,Niagara,MAAC,Chris Casey,W,79,69,27,51,3,13,22,29,7,29,12,5,8,11,22,20,54,5,18,24,32,12,31,7,3,1,14,25
2015-01-11,Siena,MAAC,Jimmy Patsos,H,Fairfield,MAAC,Sydney Johnson,L,67,79,24,50,4,10,15,24,4,23,15,6,3,15,22,26,47,9,17,18,30,7,26,17,7,7,10,21
2015-01-16,Siena,MAAC,Jimmy Patsos,A,Canisius,MAAC,Jim Baron,L,49,83,15,51,3,15,16,26,17,40,6,2,1,22,16,28,57,8,23,19,23,6,24,15,13,1,9,24
2015-01-18,Siena,MAAC,Jimmy Patsos,A,Niagara,MAAC,Chris Casey,W,74,70,24,48,3,7,23,33,14,36,11,4,5,18,16,26,65,7,16,11,17,15,28,18,9,1,14,22
2015-01-23,Siena,MAAC,Jimmy Patsos,H,Marist,MAAC,Mike Maker,W,69,60,21,46,7,12,20,32,13,36,10,7,3,15,17,20,59,10,29,10,15,14,32,11,10,4,13,27
2015-01-25,Siena,MAAC,Jimmy Patsos,H,St. Peter's,MAAC,John Dunne,L,55,69,16,46,5,16,18,20,6,23,8,7,4,17,12,27,51,6,10,9,15,11,29,14,10,4,15,15
2015-01-30,Siena,MAAC,Jimmy Patsos,A,Manhattan,MAAC,Steve Masiello,L,79,87,26,53,9,16,18,24,13,30,19,7,2,22,26,25,46,9,15,28,39,7,24,18,13,2,16,20
2015-02-02,Siena,MAAC,Jimmy Patsos,H,Rider,MAAC,Kevin Baggett,W,79,72,24,50,6,15,25,32,4,26,12,6,2,5,21,24,53,6,18,18,28,6,32,13,4,5,9,23
2015-02-06,Siena,MAAC,Jimmy Patsos,A,Iona,MAAC,Tim Cluess,L,83,87,30,72,6,15,17,23,21,40,17,10,4,9,24,24,57,9,25,30,35,13,32,15,5,3,12,19
2015-02-09,Siena,MAAC,Jimmy Patsos,A,St. Peter's,MAAC,John Dunne,L,57,65,20,44,2,12,15,18,8,25,12,5,3,15,23,21,54,1,13,22,26,14,29,9,7,4,9,18
2015-02-12,Siena,MAAC,Jimmy Patsos,A,Marist,MAAC,Mike Maker,W,66,64,27,56,5,14,7,11,8,23,14,12,0,13,16,23,44,5,19,13,15,6,23,9,5,5,18,12
2015-02-14,Siena,MAAC,Jimmy Patsos,H,Monmouth,MAAC,King Rice,L,64,83,21,53,3,17,19,28,12,25,11,5,4,10,21,27,51,6,12,23,26,11,32,9,4,1,9,20
2015-02-19,Siena,MAAC,Jimmy Patsos,H,Canisius,MAAC,Jim Baron,L,63,69,24,53,6,15,9,9,3,20,16,10,4,12,17,25,48,7,17,12,15,5,23,15,5,5,15,14
2015-02-21,Siena,MAAC,Jimmy Patsos,H,Manhattan,MAAC,Steve Masiello,L,74,80,22,62,3,13,27,37,15,33,9,9,5,13,23,24,54,7,22,25,36,12,37,15,6,8,18,28
2015-02-27,Siena,MAAC,Jimmy Patsos,A,Quinnipiac,MAAC,Tom Moore,L,63,73,24,72,3,12,12,23,15,41,9,11,5,10,25,20,66,6,22,27,31,21,53,15,5,13,18,22
2015-03-01,Siena,MAAC,Jimmy Patsos,A,Monmouth,MAAC,King Rice,L,57,63,22,55,7,16,6,8,8,25,14,9,12,16,19,19,61,4,18,21,28,17,39,9,12,4,14,11
2015-03-05,Siena,MAAC,Jimmy Patsos,H,Niagara,MAAC,Chris Casey,W,71,54,29,58,7,20,6,7,9,31,14,9,7,10,14,20,50,1,11,13,14,8,24,6,7,4,14,8
2015-03-07,Siena,MAAC,Jimmy Patsos,N,Iona,MAAC,Tim Cluess,L,71,74,31,68,3,13,6,8,12,28,16,6,3,8,18,25,51,10,28,14,21,12,33,12,3,7,15,12
2014-11-14,Alabama A&M,SWAC,Willie Hayes,A,Dayton,A-10,Archie Miller,L,52,76,16,49,7,19,13,18,7,22,10,3,3,12,22,24,51,8,20,20,29,11,37,17,6,2,11,19
2014-11-18,Alabama A&M,SWAC,Willie Hayes,A,Georgia Tech,ACC,Brian Gregory,L,46,66,17,47,7,26,5,12,7,21,8,5,4,20,22,24,56,3,16,15,27,19,42,9,11,2,14,17
2014-11-25,Alabama A&M,SWAC,Willie Hayes,H,Jacksonville State,OVC,James Green,L,61,67,21,57,4,18,15,23,14,38,16,7,3,19,22,23,55,6,19,15,24,8,31,9,12,2,13,24
2014-11-29,Alabama A&M,SWAC,Willie Hayes,A,Southeast Missouri State,OVC,Dickey Nutt,L,51,85,15,48,1,12,20,41,12,34,4,4,5,19,29,25,59,7,20,28,46,16,46,13,8,5,11,27
2014-12-06,Alabama A&M,SWAC,Willie Hayes,A,Bowling Green State,MAC,Chris Jans,L,47,64,17,48,7,20,6,9,8,24,13,5,1,10,15,25,50,6,17,8,10,8,27,19,5,0,8,15
2014-12-14,Alabama A&M,SWAC,Willie Hayes,A,Virginia Tech,ACC,Buzz Williams,L,55,65,20,54,5,23,10,16,19,40,12,7,1,18,21,25,52,5,17,10,20,11,25,13,5,3,8,20
2014-12-19,Alabama A&M,SWAC,Willie Hayes,A,Marquette,Big East,Steve Wojciechowski,L,49,83,18,51,4,21,9,17,7,22,11,6,1,15,19,30,49,5,13,18,21,5,32,23,12,5,10,15
2014-12-22,Alabama A&M,SWAC,Willie Hayes,A,Western Michigan,MAC,Steve Hawkins,L,62,71,24,47,10,21,4,6,8,24,19,3,0,20,23,23,42,5,10,20,26,4,16,14,8,2,13,10
2014-12-30,Alabama A&M,SWAC,Willie Hayes,A,Murray State,OVC,Steve Prohm,L,39,76,11,45,4,13,13,18,5,24,7,4,2,12,18,29,55,9,23,9,16,12,41,20,9,5,6,15
2015-01-03,Alabama A&M,SWAC,Willie Hayes,H,Jackson State,SWAC,Wayne Brent,L,67,70,21,47,6,21,19,29,9,22,15,4,3,13,26,22,50,6,16,20,26,10,30,11,2,2,11,24
2015-01-05,Alabama A&M,SWAC,Willie Hayes,H,Grambling,SWAC,Shawn Walker,W,67,46,24,49,5,17,14,18,8,28,17,5,1,9,18,17,47,2,8,10,17,12,25,6,3,0,14,19
2015-01-10,Alabama A&M,SWAC,Willie Hayes,A,Mississippi Valley State,SWAC,Andre Payne,W,86,73,26,49,10,18,24,31,10,30,7,5,1,8,14,28,61,6,18,11,16,14,29,8,2,1,12,22
2015-01-12,Alabama A&M,SWAC,Willie Hayes,A,Arkansas-Pine Bluff,SWAC,George Ivory,W,51,48,17,51,9,23,8,15,11,29,11,3,1,12,11,22,48,1,10,3,12,10,36,4,7,6,12,15
2015-01-17,Alabama A&M,SWAC,Willie Hayes,H,Alabama State,SWAC,Lewis Jackson,L,56,59,21,55,8,25,6,13,13,38,12,2,2,21,19,24,58,2,11,9,21,14,34,9,13,0,12,14
2015-01-24,Alabama A&M,SWAC,Willie Hayes,H,Southern,SWAC,Roman Banks,L,58,65,22,61,7,25,7,17,17,37,14,9,6,15,25,19,47,3,8,24,30,7,32,7,9,3,13,17
2015-01-26,Alabama A&M,SWAC,Willie Hayes,H,Alcorn State,SWAC,Luther Riley,W,78,66,27,54,6,15,18,31,10,41,22,5,3,14,21,24,68,6,20,12,27,16,34,14,9,1,11,20
2015-01-31,Alabama A&M,SWAC,Willie Hayes,A,Prairie View,SWAC,Byron Rimm,L,63,89,23,57,1,16,16,28,14,35,9,8,0,21,19,36,65,7,15,10,14,9,31,17,11,4,14,22
2015-02-02,Alabama A&M,SWAC,Willie Hayes,A,Texas Southern,SWAC,Mike Davis,L,65,68,24,68,4,17,13,16,16,35,9,9,4,7,18,24,51,8,19,12,18,9,30,11,4,8,13,13
2015-02-07,Alabama A&M,SWAC,Willie Hayes,H,Mississippi Valley State,SWAC,Andre Payne,W,74,68,24,59,9,26,17,28,13,40,16,8,2,14,16,29,68,3,13,7,16,15,40,11,7,0,17,22
2015-02-09,Alabama A&M,SWAC,Willie Hayes,H,Arkansas-Pine Bluff,SWAC,George Ivory,L,42,56,12,43,2,20,16,28,11,30,8,7,4,16,17,18,45,7,20,13,19,7,24,13,10,3,12,19
2015-02-14,Alabama A&M,SWAC,Willie Hayes,A,Alabama State,SWAC,Lewis Jackson,W,80,71,26,56,6,19,22,34,10,32,13,6,2,9,20,24,59,7,19,16,23,11,32,13,2,1,12,24
2015-02-21,Alabama A&M,SWAC,Willie Hayes,A,Southern,SWAC,Roman Banks,L,63,72,21,55,5,21,16,24,11,32,8,10,4,8,19,30,59,6,20,6,19,12,32,12,4,5,12,24
2015-02-23,Alabama A&M,SWAC,Willie Hayes,A,Alcorn State,SWAC,Luther Riley,W,73,69,24,56,6,19,19,26,10,37,10,3,1,8,17,22,62,7,18,18,29,7,30,9,4,2,5,19
2015-02-28,Alabama A&M,SWAC,Willie Hayes,H,Prairie View,SWAC,Byron Rimm,L,72,75,22,62,3,23,25,33,18,40,11,4,3,11,25,24,52,4,13,23,32,11,30,6,7,3,9,31
2015-03-02,Alabama A&M,SWAC,Willie Hayes,H,Texas Southern,SWAC,Mike Davis,L,75,77,25,46,7,20,18,22,5,25,16,4,3,15,20,28,55,8,15,13,20,9,21,9,7,2,11,17
2015-03-05,Alabama A&M,SWAC,Willie Hayes,A,Jackson State,SWAC,Wayne Brent,L,54,72,15,51,9,27,15,17,9,22,10,5,1,13,20,28,56,4,14,12,20,16,43,15,5,5,13,17
2015-03-07,Alabama A&M,SWAC,Willie Hayes,A,Grambling,SWAC,Shawn Walker,W,70,66,24,63,5,12,17,25,16,36,16,9,2,11,13,26,58,4,20,10,16,10,31,15,5,10,13,17
2015-03-12,Alabama A&M,SWAC,Willie Hayes,N,Southern,SWAC,Roman Banks,L,60,64,22,46,4,17,12,18,5,22,13,8,3,17,24,21,43,3,13,19,34,7,26,9,8,1,17,18
2014-11-16,Seton Hall,Big East,Kevin Willard,H,Mercer,Southern,Bob Hoffman,W,63,47,23,58,8,20,9,19,9,32,11,9,4,9,12,20,54,3,15,4,10,12,37,7,3,3,18,19
2014-11-21,Seton Hall,Big East,Kevin Willard,N,Nevada,MWC,David Carter,W,68,60,23,57,6,17,16,27,15,32,12,5,1,9,17,19,49,4,13,18,22,8,27,7,3,5,12,25
2014-11-23,Seton Hall,Big East,Kevin Willard,N,Gardner-Webb,Big South,Tim Craft,W,85,67,31,68,9,20,14,22,13,41,19,10,8,14,26,21,57,5,21,20,33,8,32,10,9,0,16,21
2014-11-24,Seton Hall,Big East,Kevin Willard,N,Illinois State,MVC,Dan Muller,W,84,80,22,43,12,18,28,38,6,23,13,4,4,20,20,27,64,10,18,16,21,12,29,15,8,4,14,31
2014-11-29,Seton Hall,Big East,Kevin Willard,H,George Washington,A-10,Mike Lonergan,W,58,54,19,49,2,14,18,24,13,29,10,9,4,14,18,19,47,2,8,14,19,13,31,7,4,1,17,20
2014-12-02,Seton Hall,Big East,Kevin Willard,H,Mount St. Mary's,NEC,Jamion Christian,W,78,55,33,51,3,8,9,13,9,35,14,8,5,13,14,21,61,9,34,4,6,7,16,13,6,3,9,14
2014-12-06,Seton Hall,Big East,Kevin Willard,H,Rutgers,Big Ten,Eddie Jordan,W,81,54,29,60,10,24,13,22,10,43,17,9,7,12,16,20,66,3,13,11,16,16,40,7,9,4,14,16
2014-12-09,Seton Hall,Big East,Kevin Willard,A,Wichita State,MVC,Gregg Marshall,L,68,77,24,51,8,20,12,21,7,25,6,6,4,18,20,29,55,6,13,13,23,9,29,15,10,1,12,21
2014-12-14,Seton Hall,Big East,Kevin Willard,H,St. Peter's,MAAC,John Dunne,W,67,52,23,53,6,19,15,24,13,34,15,5,6,8,18,19,52,2,12,12,19,11,31,5,5,2,10,17
2014-12-18,Seton Hall,Big East,Kevin Willard,A,South Florida,AAC,Orlando Antigua,W,89,69,28,52,11,20,22,31,3,32,18,5,3,13,22,27,63,0,9,15,28,9,30,20,7,4,10,17
2014-12-21,Seton Hall,Big East,Kevin Willard,A,Georgia,SEC,Mark Fox,L,47,65,16,54,3,20,12,21,8,29,7,6,3,14,21,22,53,5,20,16,26,12,48,14,10,8,17,20
2014-12-27,Seton Hall,Big East,Kevin Willard,H,Maine,AEC,Bob Walsh,W,72,43,28,57,7,21,9,22,17,44,10,15,9,15,12,17,56,3,19,6,8,10,30,12,5,1,19,17
2014-12-31,Seton Hall,Big East,Kevin Willard,H,St. John's (NY),Big East,Steve Lavin,W,78,67,23,50,10,23,22,31,9,33,18,5,2,7,16,26,60,5,20,10,16,13,29,7,5,6,8,25
2015-01-03,Seton Hall,Big East,Kevin Willard,H,Villanova,Big East,Jay Wright,W,66,61,22,62,2,15,20,26,11,38,8,9,7,9,27,18,58,5,24,20,35,19,47,10,5,4,15,21
2015-01-07,Seton Hall,Big East,Kevin Willard,A,Xavier,Big East,Chris Mack,L,58,69,23,56,7,26,5,8,12,27,13,5,1,11,18,26,52,3,15,14,16,9,31,16,7,2,9,11
2015-01-10,Seton Hall,Big East,Kevin Willard,A,Creighton,Big East,Greg McDermott,W,68,67,25,58,9,26,9,14,14,31,10,4,4,7,16,24,47,6,15,13,21,8,28,13,3,2,9,16
2015-01-13,Seton Hall,Big East,Kevin Willard,H,Butler,Big East,Chris Holtmann,L,75,79,25,64,8,21,17,23,13,35,8,5,4,9,21,27,64,5,18,20,31,14,40,9,3,4,9,22
2015-01-22,Seton Hall,Big East,Kevin Willard,H,DePaul,Big East,Oliver Purnell,L,60,64,18,60,1,16,23,35,17,43,6,3,4,14,26,21,56,3,17,19,33,13,39,4,6,4,13,29
2015-01-25,Seton Hall,Big East,Kevin Willard,A,Butler,Big East,Chris Holtmann,L,57,77,22,60,4,24,9,17,9,32,9,2,4,7,25,27,55,7,17,16,31,5,32,20,5,7,5,18
2015-01-28,Seton Hall,Big East,Kevin Willard,A,Marquette,Big East,Steve Wojciechowski,W,80,70,29,58,13,26,9,13,10,34,23,2,3,14,13,28,66,9,29,5,11,10,30,26,8,2,8,16
2015-01-31,Seton Hall,Big East,Kevin Willard,H,Xavier,Big East,Chris Mack,W,90,82,28,61,9,24,25,35,11,36,14,9,2,7,24,30,58,1,19,21,28,5,31,18,3,5,11,26
2015-02-03,Seton Hall,Big East,Kevin Willard,A,DePaul,Big East,Oliver Purnell,L,62,75,18,50,3,15,23,26,9,26,5,7,4,10,14,30,59,5,21,10,13,11,33,14,9,6,12,18
2015-02-07,Seton Hall,Big East,Kevin Willard,H,Marquette,Big East,Steve Wojciechowski,L,54,57,18,59,7,18,11,20,16,39,11,5,5,14,23,22,47,1,10,12,22,6,32,8,10,8,14,18
2015-02-10,Seton Hall,Big East,Kevin Willard,H,Georgetown,Big East,John Thompson,L,67,86,20,52,8,17,19,31,12,33,12,4,4,15,18,32,61,8,19,14,18,10,38,18,10,2,9,27
2015-02-14,Seton Hall,Big East,Kevin Willard,A,Providence,Big East,Ed Cooley,L,62,69,19,52,5,17,19,25,11,35,8,6,4,19,25,24,63,4,15,17,25,14,32,13,11,3,13,19
2015-02-16,Seton Hall,Big East,Kevin Willard,A,Villanova,Big East,Jay Wright,L,54,80,20,62,9,28,5,9,11,30,13,4,1,10,13,26,53,12,27,16,19,8,35,22,8,6,8,10
2015-02-21,Seton Hall,Big East,Kevin Willard,A,St. John's (NY),Big East,Steve Lavin,L,72,85,28,70,7,24,9,13,15,33,16,6,2,13,19,30,62,11,26,14,19,10,36,20,5,6,11,14
2015-02-28,Seton Hall,Big East,Kevin Willard,H,Creighton,Big East,Greg McDermott,W,67,66,27,58,5,11,8,10,10,35,14,4,6,13,14,26,64,8,23,6,8,9,28,14,10,5,8,13
2015-03-04,Seton Hall,Big East,Kevin Willard,H,Providence,Big East,Ed Cooley,L,66,79,24,52,10,23,8,13,4,20,15,5,5,11,24,23,51,4,11,29,33,12,38,12,5,1,9,16
2015-03-07,Seton Hall,Big East,Kevin Willard,A,Georgetown,Big East,John Thompson,L,67,73,27,58,6,13,7,17,12,27,15,7,1,15,22,22,45,5,14,24,37,8,31,12,11,3,12,18
2015-03-11,Seton Hall,Big East,Kevin Willard,N,Marquette,Big East,Steve Wojciechowski,L,56,78,20,50,5,21,11,14,6,22,14,2,6,10,21,29,51,13,22,7,16,8,31,23,4,4,11,14
2014-11-14,Jacksonville State,OVC,James Green,A,Marshall,CUSA,Dan D'Antoni,L,55,74,20,54,10,29,5,12,7,30,11,7,2,17,18,28,56,8,22,10,14,4,27,19,8,2,10,17
2014-11-17,Jacksonville State,OVC,James Green,A,Louisville,ACC,Rick Pitino,L,39,88,14,50,5,26,6,12,7,24,12,5,1,19,21,35,74,5,26,13,27,29,59,15,12,4,12,16
2014-11-19,Jacksonville State,OVC,James Green,A,Cleveland State,Horizon,Gary Waters,L,46,60,16,45,3,14,11,18,6,18,6,5,4,12,18,20,50,6,19,14,17,14,36,13,4,3,13,21
2014-11-25,Jacksonville State,OVC,James Green,A,Alabama A&M,SWAC,Willie Hayes,W,67,61,23,55,6,19,15,24,8,31,9,12,2,13,24,21,57,4,18,15,23,14,38,16,7,3,19,22
2014-11-28,Jacksonville State,OVC,James Green,H,Savannah State,MEAC,Horace Broadnax,W,74,71,21,52,3,13,29,33,8,28,14,12,5,13,21,25,52,5,12,16,25,9,32,14,8,6,15,24
2014-12-03,Jacksonville State,OVC,James Green,H,Winthrop,Big South,Pat Kelsey,W,79,76,27,65,8,26,17,26,17,36,16,9,5,9,28,24,49,8,16,20,26,7,30,15,2,6,15,22
2014-12-06,Jacksonville State,OVC,James Green,A,Alabama State,SWAC,Lewis Jackson,L,55,80,18,59,3,19,16,28,13,34,9,4,5,13,21,31,60,4,9,14,25,11,45,14,3,2,10,22
2014-12-14,Jacksonville State,OVC,James Green,H,Dartmouth,Ivy,Paul Cormier,W,79,67,22,52,5,14,30,41,12,33,14,3,4,8,13,25,56,3,14,14,18,11,31,18,5,2,13,27
2014-12-16,Jacksonville State,OVC,James Green,H,UNC Asheville,Big South,Nick McDevitt,W,64,55,18,49,5,13,23,34,14,39,11,4,4,18,15,21,59,4,15,9,12,6,24,7,11,5,11,24
2014-12-20,Jacksonville State,OVC,James Green,A,Northern Colorado,Big Sky,B.J. Hill,L,60,69,22,49,7,19,9,16,9,23,14,6,3,14,22,26,49,3,10,14,21,7,27,11,8,2,15,17
2014-12-22,Jacksonville State,OVC,James Green,A,Air Force,MWC,Dave Pilipovich,L,65,66,25,66,9,25,6,7,9,33,14,2,1,7,16,22,45,10,23,12,18,1,31,17,1,8,10,12
2014-12-27,Jacksonville State,OVC,James Green,A,Jacksonville,A-Sun,Tony Jasick,L,61,75,22,63,6,25,11,17,13,29,11,5,3,12,23,24,41,3,4,24,38,9,34,5,5,5,14,17
2015-01-01,Jacksonville State,OVC,James Green,A,SIU-Edwardsville,OVC,Lennox Forrester,L,57,73,20,59,5,19,12,20,10,31,10,7,3,13,23,26,48,6,15,15,24,5,33,12,5,3,18,19
2015-01-03,Jacksonville State,OVC,James Green,A,Eastern Illinois,OVC,Jay Spoonhour,L,50,59,16,58,5,24,13,16,13,40,8,2,6,13,18,21,55,3,17,14,24,10,36,13,5,4,11,16
2015-01-08,Jacksonville State,OVC,James Green,H,Austin Peay,OVC,Dave Loos,W,71,59,24,58,4,13,19,21,9,34,16,12,6,10,19,23,61,2,14,11,18,16,36,15,6,7,15,18
2015-01-11,Jacksonville State,OVC,James Green,H,Murray State,OVC,Steve Prohm,L,57,84,19,60,5,23,14,19,4,19,9,3,5,4,20,29,54,6,15,20,27,12,47,18,3,3,8,18
2015-01-14,Jacksonville State,OVC,James Green,H,Southeast Missouri State,OVC,Dickey Nutt,L,52,69,16,55,3,14,17,21,12,29,11,6,0,9,18,22,50,9,22,16,22,11,36,14,4,6,12,21
2015-01-17,Jacksonville State,OVC,James Green,A,UT-Martin,OVC,Heath Schroyer,L,52,55,19,54,9,22,5,10,6,30,9,8,3,8,16,22,46,6,10,5,13,6,34,10,4,3,12,11
2015-01-22,Jacksonville State,OVC,James Green,H,Eastern Kentucky,OVC,Jeff Neubauer,W,71,67,23,46,4,12,21,24,8,25,15,11,7,15,18,25,52,9,20,8,10,6,20,15,6,4,17,20
2015-01-24,Jacksonville State,OVC,James Green,H,Morehead State,OVC,Sean Woods,L,63,66,18,46,3,15,24,28,6,21,9,7,2,9,18,19,41,11,16,17,20,7,30,15,4,3,17,23
2015-01-29,Jacksonville State,OVC,James Green,A,Belmont,OVC,Rick Byrd,L,82,103,32,67,8,25,10,11,4,25,15,8,7,9,29,32,60,17,24,22,33,12,40,17,4,5,12,13
2015-01-31,Jacksonville State,OVC,James Green,A,Tennessee State,OVC,Dana Ford,L,43,45,15,48,5,24,8,14,10,36,9,2,5,13,26,12,44,4,12,17,30,9,35,3,2,6,6,18
2015-02-04,Jacksonville State,OVC,James Green,A,Memphis,AAC,Josh Pastner,L,48,74,16,49,6,11,10,14,5,25,8,2,2,14,12,30,61,5,13,9,13,12,37,20,7,9,3,14
2015-02-07,Jacksonville State,OVC,James Green,A,Tennessee Tech,OVC,Steve Payne,L,59,72,17,47,2,12,23,34,6,28,2,5,2,10,25,23,59,3,18,23,33,18,46,12,3,4,11,23
2015-02-11,Jacksonville State,OVC,James Green,H,Belmont,OVC,Rick Byrd,W,72,70,28,60,4,11,12,18,13,30,18,11,7,13,14,30,55,5,17,5,9,8,31,18,8,2,16,16
2015-02-14,Jacksonville State,OVC,James Green,H,Tennessee Tech,OVC,Steve Payne,W,82,68,26,55,7,19,23,28,4,26,18,7,3,4,19,23,55,4,11,18,26,14,38,9,3,3,11,21
2015-02-21,Jacksonville State,OVC,James Green,H,Tennessee State,OVC,Dana Ford,W,55,50,17,49,3,17,18,24,9,32,11,4,5,9,13,19,46,3,17,9,10,3,25,8,6,3,13,19
2015-02-26,Jacksonville State,OVC,James Green,A,Eastern Kentucky,OVC,Jeff Neubauer,L,57,63,22,50,12,28,1,6,6,27,16,6,2,17,17,22,47,4,17,15,16,5,27,10,11,2,11,11
2015-02-28,Jacksonville State,OVC,James Green,A,Morehead State,OVC,Sean Woods,L,55,87,17,51,10,28,11,14,3,32,12,6,11,21,15,34,82,9,28,10,18,21,49,24,15,3,7,18
2014-11-15,St. Bonaventure,A-10,Mark Schmidt,H,Dartmouth,Ivy,Paul Cormier,W,77,57,26,64,9,21,16,22,12,35,15,12,4,7,19,19,53,6,16,13,19,13,35,9,0,3,19,22
2014-11-19,St. Bonaventure,A-10,Mark Schmidt,H,Siena,MAAC,Jimmy Patsos,L,70,73,24,62,8,23,14,24,19,47,13,4,6,16,20,24,61,6,17,19,32,12,30,21,8,4,5,18
2014-11-22,St. Bonaventure,A-10,Mark Schmidt,H,Canisius,MAAC,Jim Baron,W,59,53,18,48,7,21,16,21,7,35,15,4,5,13,12,19,60,10,25,5,9,13,34,10,6,3,9,19
2014-11-25,St. Bonaventure,A-10,Mark Schmidt,H,Jackson State,SWAC,Wayne Brent,W,79,71,20,45,8,21,31,43,12,40,12,3,6,18,18,23,57,7,19,18,20,6,24,11,9,4,11,33
2014-11-29,St. Bonaventure,A-10,Mark Schmidt,N,Niagara,MAAC,Chris Casey,W,74,59,26,56,3,12,19,25,11,35,14,11,8,15,19,19,52,7,17,14,22,11,34,11,7,1,20,18
2014-12-03,St. Bonaventure,A-10,Mark Schmidt,H,Buffalo,MAC,Bobby Hurley,W,72,63,27,58,5,14,13,26,7,33,12,8,4,8,21,22,57,8,23,11,13,6,33,14,2,5,15,23
2014-12-06,St. Bonaventure,A-10,Mark Schmidt,A,Ohio,MAC,Saul Phillips,W,80,70,26,56,6,13,22,28,10,33,5,4,5,7,17,25,61,5,19,15,22,12,33,9,5,4,12,23
