Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1972-09-23,Arizona State,WAC,Frank Kush,H,Kansas State,Big 8,Vince Gibson,W,56,14
1972-09-30,Arizona State,WAC,Frank Kush,A,Wyoming,WAC,Fritz Shurmur,L,43,45
1972-10-07,Arizona State,WAC,Frank Kush,H,Oregon State,Pac-8,Dee Andros,W,38,7
1972-10-14,Arizona State,WAC,Frank Kush,H,Utah,WAC,Bill Meek,W,59,48
1972-10-21,Arizona State,WAC,Frank Kush,A,BYU,WAC,LaVell Edwards,W,49,17
1972-10-28,Arizona State,WAC,Frank Kush,H,Air Force,Ind,Ben Martin,L,31,39
1972-11-04,Arizona State,WAC,Frank Kush,A,UTEP,WAC,Tommy Hudspeth,W,55,14
1972-11-11,Arizona State,WAC,Frank Kush,H,New Mexico,WAC,Rudy Feldman,W,60,7
1972-11-18,Arizona State,WAC,Frank Kush,H,San Jose State,PCAA,DeWayne King,W,51,21
1972-11-25,Arizona State,WAC,Frank Kush,A,Arizona,WAC,Bob Weber,W,38,21
1972-12-23,Arizona State,WAC,Frank Kush,H,Missouri,Big 8,Al Onofrio,W,49,35
1972-09-09,Furman,Southern,Robert King,A,William & Mary,Southern,James Root,L,7,31
1972-09-30,Furman,Southern,Robert King,A,Appalachian State,Southern,Jim Brakefield,W,20,17
1972-10-14,Furman,Southern,Robert King,A,Davidson,Southern,David Fagg,L,35,51
1972-10-21,Furman,Southern,Robert King,H,Richmond,Southern,Frank Jones,L,0,37
1972-10-28,Furman,Southern,Robert King,H,East Carolina,Southern,Sonny Randle,L,21,27
1972-11-04,Furman,Southern,Robert King,A,Virginia Military Institute,Southern,Bob Thalman,L,7,31
1972-11-11,Furman,Southern,Robert King,H,Citadel,Southern,Red Parker,L,13,19
1972-09-16,Utah,WAC,Bill Meek,A,Texas Tech,SWC,Jim Carlen,L,2,45
1972-09-23,Utah,WAC,Bill Meek,A,Iowa State,Big 8,Johnny Majors,L,22,44
1972-09-30,Utah,WAC,Bill Meek,A,Washington State,Pac-8,Jim Sweeney,W,44,25
1972-10-07,Utah,WAC,Bill Meek,H,UTEP,WAC,Tommy Hudspeth,W,39,20
1972-10-14,Utah,WAC,Bill Meek,A,Arizona State,WAC,Frank Kush,L,48,59
1972-10-21,Utah,WAC,Bill Meek,A,Wyoming,WAC,Fritz Shurmur,W,27,6
1972-10-28,Utah,WAC,Bill Meek,H,New Mexico,WAC,Rudy Feldman,W,59,14
1972-11-04,Utah,WAC,Bill Meek,H,Arizona,WAC,Bob Weber,W,28,27
1972-11-11,Utah,WAC,Bill Meek,A,Utah State,Ind,Chuck Mills,L,16,44
1972-11-18,Utah,WAC,Bill Meek,H,BYU,WAC,LaVell Edwards,L,7,16
1972-11-25,Utah,WAC,Bill Meek,H,Colorado State,WAC,Jerry Wampfler,W,62,36
1972-09-09,Wichita State,MVC,Bob Seaman,H,Texas A&M,SWC,Emory Bellard,L,13,36
1972-09-16,Wichita State,MVC,Bob Seaman,A,Tulsa,MVC,F. Dry,L,9,10
1972-09-30,Wichita State,MVC,Bob Seaman,H,Southern Illinois,Ind,,W,12,0
1972-10-07,Wichita State,MVC,Bob Seaman,H,North Texas,MVC,Rod Rust,W,23,6
1972-10-14,Wichita State,MVC,Bob Seaman,H,Cincinnati,Ind,Ray Callahan,W,20,17
1972-10-21,Wichita State,MVC,Bob Seaman,H,Louisville,MVC,Lee Corso,L,3,46
1972-10-28,Wichita State,MVC,Bob Seaman,A,West Texas A&M,MVC,Gene Mayfield,L,16,21
1972-11-04,Wichita State,MVC,Bob Seaman,A,Memphis,MVC,Fred Pancoast,L,14,58
1972-11-18,Wichita State,MVC,Bob Seaman,A,New Mexico State,MVC,Jim Wood,W,23,20
1972-09-09,Villanova,Ind,Lou Ferry,A,West Virginia,Ind,Bobby Bowden,L,6,25
1972-09-16,Villanova,Ind,Lou Ferry,A,Kentucky,SEC,John Ray,L,7,25
1972-09-23,Villanova,Ind,Lou Ferry,H,William & Mary,Southern,James Root,W,20,17
1972-09-30,Villanova,Ind,Lou Ferry,A,Cincinnati,Ind,Ray Callahan,L,7,14
1972-10-07,Villanova,Ind,Lou Ferry,H,Boston College,Ind,Joseph Yukica,L,20,21
1972-10-14,Villanova,Ind,Lou Ferry,A,Maryland,ACC,Jerry Claiborne,L,7,37
1972-10-28,Villanova,Ind,Lou Ferry,A,Holy Cross,Ind,Edward Doherty,L,9,26
1972-11-11,Villanova,Ind,Lou Ferry,H,Xavier,Ind,Thomas Cecchini,W,40,13
1972-11-18,Villanova,Ind,Lou Ferry,H,Temple,Ind,Wayne Hardin,L,10,12
1972-09-09,Syracuse,Ind,Ben Schwartzwalder,H,Temple,Ind,Wayne Hardin,W,17,10
1972-09-16,Syracuse,Ind,Ben Schwartzwalder,A,North Carolina State,ACC,Lou Holtz,L,20,43
1972-09-23,Syracuse,Ind,Ben Schwartzwalder,A,Wisconsin,Big Ten,John Jardine,L,7,31
1972-09-30,Syracuse,Ind,Ben Schwartzwalder,H,Maryland,ACC,Jerry Claiborne,W,16,12
1972-10-07,Syracuse,Ind,Ben Schwartzwalder,H,Indiana,Big Ten,John Pont,L,2,10
1972-10-14,Syracuse,Ind,Ben Schwartzwalder,H,Navy,Ind,Rick Forzano,W,30,14
1972-10-21,Syracuse,Ind,Ben Schwartzwalder,A,Penn State,Ind,Joe Paterno,L,0,17
1972-10-28,Syracuse,Ind,Ben Schwartzwalder,H,Pitt,Ind,Carl DePasqua,W,10,6
1972-11-04,Syracuse,Ind,Ben Schwartzwalder,A,Boston College,Ind,Joseph Yukica,L,0,37
1972-11-11,Syracuse,Ind,Ben Schwartzwalder,H,Army,Ind,Thomas Cahill,W,27,6
1972-11-18,Syracuse,Ind,Ben Schwartzwalder,A,West Virginia,Ind,Bobby Bowden,L,12,43
1972-09-09,Arizona,WAC,Bob Weber,H,Colorado State,WAC,Jerry Wampfler,W,17,0
1972-09-16,Arizona,WAC,Bob Weber,A,Oregon,Pac-8,Dick Enright,L,7,34
1972-09-23,Arizona,WAC,Bob Weber,H,Washington State,Pac-8,Jim Sweeney,L,6,28
1972-10-07,Arizona,WAC,Bob Weber,A,UCLA,Pac-8,Pepper Rodgers,L,31,42
1972-10-14,Arizona,WAC,Bob Weber,A,New Mexico,WAC,Rudy Feldman,W,27,15
1972-10-21,Arizona,WAC,Bob Weber,A,Texas Tech,SWC,Jim Carlen,L,10,35
1972-10-28,Arizona,WAC,Bob Weber,H,UTEP,WAC,Tommy Hudspeth,W,45,22
1972-11-04,Arizona,WAC,Bob Weber,A,Utah,WAC,Bill Meek,L,27,28
1972-11-11,Arizona,WAC,Bob Weber,H,BYU,WAC,LaVell Edwards,W,21,7
1972-11-18,Arizona,WAC,Bob Weber,H,Wyoming,WAC,Fritz Shurmur,L,14,22
1972-11-25,Arizona,WAC,Bob Weber,H,Arizona State,WAC,Frank Kush,L,21,38
1972-09-16,Penn State,Ind,Joe Paterno,A,Tennessee,SEC,Bill Battle,L,21,28
1972-09-23,Penn State,Ind,Joe Paterno,H,Navy,Ind,Rick Forzano,W,21,10
1972-09-30,Penn State,Ind,Joe Paterno,H,Iowa,Big Ten,Frank Lauterbur,W,14,10
1972-10-07,Penn State,Ind,Joe Paterno,A,Illinois,Big Ten,Bob Blackman,W,35,17
1972-10-14,Penn State,Ind,Joe Paterno,A,Army,Ind,Thomas Cahill,W,45,0
1972-10-21,Penn State,Ind,Joe Paterno,H,Syracuse,Ind,Ben Schwartzwalder,W,17,0
1972-10-28,Penn State,Ind,Joe Paterno,A,West Virginia,Ind,Bobby Bowden,W,28,19
1972-11-04,Penn State,Ind,Joe Paterno,H,Maryland,ACC,Jerry Claiborne,W,46,16
1972-11-11,Penn State,Ind,Joe Paterno,H,North Carolina State,ACC,Lou Holtz,W,37,22
1972-11-18,Penn State,Ind,Joe Paterno,A,Boston College,Ind,Joseph Yukica,W,45,26
1972-11-25,Penn State,Ind,Joe Paterno,H,Pitt,Ind,Carl DePasqua,W,49,27
1972-12-31,Penn State,Ind,Joe Paterno,N,Oklahoma,Big 8,Chuck Fairbanks,L,0,14
1972-09-30,Princeton,Ivy,Jake McCandless,H,Rutgers,Ind,John Bateman,W,7,6
1972-10-07,Princeton,Ivy,Jake McCandless,H,Columbia,Ivy,Frank Navarro,T,0,0
1972-10-14,Princeton,Ivy,Jake McCandless,A,Dartmouth,Ivy,John Crouthamel,L,14,35
1972-10-21,Princeton,Ivy,Jake McCandless,H,Colgate,Ind,Neil Wheelwright,L,26,35
1972-10-28,Princeton,Ivy,Jake McCandless,A,Pennsylvania,Ivy,Harry Gamble,L,10,15
1972-11-04,Princeton,Ivy,Jake McCandless,A,Brown,Ivy,Leonard Jardine,W,31,10
1972-11-11,Princeton,Ivy,Jake McCandless,H,Harvard,Ivy,Joseph Restic,W,10,7
1972-11-18,Princeton,Ivy,Jake McCandless,A,Yale,Ivy,Carmen Cozza,L,7,31
1972-11-25,Princeton,Ivy,Jake McCandless,H,Cornell,Ivy,Jack Musick,L,15,22
1972-09-09,Vanderbilt,SEC,Bill Pace,H,Chattanooga,Ind,Harold Wilkes,W,24,7
1972-09-23,Vanderbilt,SEC,Bill Pace,H,Mississippi State,SEC,Charles Shira,L,6,10
1972-09-30,Vanderbilt,SEC,Bill Pace,A,Alabama,SEC,Bear Bryant,L,21,48
1972-10-07,Vanderbilt,SEC,Bill Pace,H,Virginia,ACC,Don Lawrence,W,10,7
1972-10-14,Vanderbilt,SEC,Bill Pace,A,William & Mary,Southern,James Root,W,21,17
1972-10-21,Vanderbilt,SEC,Bill Pace,A,Georgia,SEC,Vince Dooley,L,3,28
1972-10-28,Vanderbilt,SEC,Bill Pace,H,Ole Miss,SEC,Billy Kinard,L,7,31
1972-11-11,Vanderbilt,SEC,Bill Pace,A,Kentucky,SEC,John Ray,L,13,14
1972-11-18,Vanderbilt,SEC,Bill Pace,H,Tulane,Ind,Bennie Ellender,L,7,21
1972-11-25,Vanderbilt,SEC,Bill Pace,A,Tampa,Ind,,L,7,30
1972-12-02,Vanderbilt,SEC,Bill Pace,H,Tennessee,SEC,Bill Battle,L,10,30
1972-09-16,Kentucky,SEC,John Ray,H,Villanova,Ind,Lou Ferry,W,25,7
1972-09-23,Kentucky,SEC,John Ray,A,Alabama,SEC,Bear Bryant,L,0,35
1972-09-30,Kentucky,SEC,John Ray,H,Indiana,Big Ten,John Pont,L,34,35
1972-10-07,Kentucky,SEC,John Ray,H,Mississippi State,SEC,Charles Shira,W,17,13
1972-10-14,Kentucky,SEC,John Ray,A,North Carolina,ACC,Bill Dooley,L,20,31
1972-10-21,Kentucky,SEC,John Ray,A,LSU,SEC,Charles McClendon,L,0,10
1972-10-28,Kentucky,SEC,John Ray,H,Georgia,SEC,Vince Dooley,L,7,13
1972-11-04,Kentucky,SEC,John Ray,A,Tulane,Ind,Bennie Ellender,L,7,18
1972-11-11,Kentucky,SEC,John Ray,H,Vanderbilt,SEC,Bill Pace,W,14,13
1972-11-18,Kentucky,SEC,John Ray,A,Florida,SEC,Doug Dickey,L,0,40
1972-11-25,Kentucky,SEC,John Ray,A,Tennessee,SEC,Bill Battle,L,7,17
1972-09-09,California,Pac-8,Mike White,A,Colorado,Big 8,Eddie Crowder,L,10,20
1972-09-16,California,Pac-8,Mike White,H,Washington State,Pac-8,Jim Sweeney,W,37,23
1972-09-23,California,Pac-8,Mike White,H,San Jose State,PCAA,DeWayne King,L,10,17
1972-09-30,California,Pac-8,Mike White,A,Missouri,Big 8,Al Onofrio,L,27,34
1972-10-07,California,Pac-8,Mike White,H,Ohio State,Big Ten,Woody Hayes,L,18,35
1972-10-14,California,Pac-8,Mike White,A,USC,Pac-8,John McKay,L,14,42
1972-10-21,California,Pac-8,Mike White,H,UCLA,Pac-8,Pepper Rodgers,L,13,49
1972-10-28,California,Pac-8,Mike White,A,Washington,Pac-8,Jim Owens,L,21,35
1972-11-04,California,Pac-8,Mike White,H,Oregon,Pac-8,Dick Enright,W,31,12
1972-11-11,California,Pac-8,Mike White,A,Oregon State,Pac-8,Dee Andros,L,23,26
1972-11-18,California,Pac-8,Mike White,H,Stanford,Pac-8,Jack Christiansen,W,24,21
1972-09-23,Florida,SEC,Doug Dickey,H,SMU,SWC,Hayden Fry,L,14,21
1972-09-30,Florida,SEC,Doug Dickey,H,Mississippi State,SEC,Charles Shira,W,28,13
1972-10-07,Florida,SEC,Doug Dickey,A,Florida State,Ind,Larry Jones,W,42,13
1972-10-14,Florida,SEC,Doug Dickey,A,Alabama,SEC,Bear Bryant,L,7,24
1972-10-21,Florida,SEC,Doug Dickey,A,Ole Miss,SEC,Billy Kinard,W,16,0
1972-11-04,Florida,SEC,Doug Dickey,H,Auburn,SEC,Ralph Jordan,L,20,26
1972-11-11,Florida,SEC,Doug Dickey,N,Georgia,SEC,Vince Dooley,L,7,10
1972-11-18,Florida,SEC,Doug Dickey,H,Kentucky,SEC,John Ray,W,40,0
1972-11-25,Florida,SEC,Doug Dickey,H,LSU,SEC,Charles McClendon,T,3,3
1972-12-02,Florida,SEC,Doug Dickey,H,Miami (FL),Ind,Fran Curci,W,17,6
1972-12-09,Florida,SEC,Doug Dickey,H,North Carolina,ACC,Bill Dooley,L,24,28
1972-09-16,Stanford,Pac-8,Jack Christiansen,H,San Jose State,PCAA,DeWayne King,W,44,0
1972-09-23,Stanford,Pac-8,Jack Christiansen,A,Duke,ACC,Mike McGee,W,10,6
1972-09-30,Stanford,Pac-8,Jack Christiansen,H,West Virginia,Ind,Bobby Bowden,W,41,35
1972-10-07,Stanford,Pac-8,Jack Christiansen,H,USC,Pac-8,John McKay,L,21,30
1972-10-14,Stanford,Pac-8,Jack Christiansen,H,Washington,Pac-8,Jim Owens,W,24,0
1972-10-21,Stanford,Pac-8,Jack Christiansen,A,Oregon,Pac-8,Dick Enright,L,13,15
1972-10-28,Stanford,Pac-8,Jack Christiansen,H,Oregon State,Pac-8,Dee Andros,W,17,11
1972-11-04,Stanford,Pac-8,Jack Christiansen,A,UCLA,Pac-8,Pepper Rodgers,L,23,28
1972-11-11,Stanford,Pac-8,Jack Christiansen,A,Washington State,Pac-8,Jim Sweeney,L,13,27
1972-11-18,Stanford,Pac-8,Jack Christiansen,A,California,Pac-8,Mike White,L,21,24
1972-09-09,Washington State,Pac-8,Jim Sweeney,A,Kansas,Big 8,Don Fambrough,W,18,17
1972-09-16,Washington State,Pac-8,Jim Sweeney,A,California,Pac-8,Mike White,L,23,37
1972-09-23,Washington State,Pac-8,Jim Sweeney,A,Arizona,WAC,Bob Weber,W,28,6
1972-09-30,Washington State,Pac-8,Jim Sweeney,H,Utah,WAC,Bill Meek,L,25,44
1972-10-07,Washington State,Pac-8,Jim Sweeney,H,Idaho,Ind,Don Robbins,W,35,14
1972-10-14,Washington State,Pac-8,Jim Sweeney,A,Oregon,Pac-8,Dick Enright,W,31,14
1972-10-21,Washington State,Pac-8,Jim Sweeney,H,Oregon State,Pac-8,Dee Andros,W,37,7
1972-10-28,Washington State,Pac-8,Jim Sweeney,A,UCLA,Pac-8,Pepper Rodgers,L,20,35
1972-11-04,Washington State,Pac-8,Jim Sweeney,H,USC,Pac-8,John McKay,L,3,44
1972-11-11,Washington State,Pac-8,Jim Sweeney,H,Stanford,Pac-8,Jack Christiansen,W,27,13
1972-11-18,Washington State,Pac-8,Jim Sweeney,H,Washington,Pac-8,Jim Owens,W,27,10
1972-09-16,Illinois,Big Ten,Bob Blackman,H,Michigan State,Big Ten,Duffy Daugherty,L,0,24
1972-09-23,Illinois,Big Ten,Bob Blackman,H,USC,Pac-8,John McKay,L,20,55
1972-09-30,Illinois,Big Ten,Bob Blackman,A,Washington,Pac-8,Jim Owens,L,11,31
1972-10-07,Illinois,Big Ten,Bob Blackman,H,Penn State,Ind,Joe Paterno,L,17,35
1972-10-14,Illinois,Big Ten,Bob Blackman,A,Ohio State,Big Ten,Woody Hayes,L,7,26
1972-10-21,Illinois,Big Ten,Bob Blackman,H,Michigan,Big Ten,Bo Schembechler,L,7,31
1972-10-28,Illinois,Big Ten,Bob Blackman,A,Purdue,Big Ten,Bob DeMoss,L,14,20
1972-11-04,Illinois,Big Ten,Bob Blackman,A,Northwestern,Big Ten,Alex Agase,W,43,13
1972-11-11,Illinois,Big Ten,Bob Blackman,H,Indiana,Big Ten,John Pont,W,37,20
1972-11-18,Illinois,Big Ten,Bob Blackman,H,Wisconsin,Big Ten,John Jardine,W,27,7
1972-11-25,Illinois,Big Ten,Bob Blackman,A,Iowa,Big Ten,Frank Lauterbur,L,14,15
1972-09-16,Baylor,SWC,Grant Teaff,A,Georgia,SEC,Vince Dooley,L,14,24
1972-09-23,Baylor,SWC,Grant Teaff,A,Missouri,Big 8,Al Onofrio,W,27,0
1972-10-07,Baylor,SWC,Grant Teaff,H,Miami (FL),Ind,Fran Curci,W,10,3
1972-10-14,Baylor,SWC,Grant Teaff,A,Arkansas,SWC,Frank Broyles,L,20,31
1972-10-21,Baylor,SWC,Grant Teaff,A,Oklahoma State,Big 8,Dave Smith,L,7,20
1972-10-28,Baylor,SWC,Grant Teaff,H,Texas A&M,SWC,Emory Bellard,W,15,13
1972-11-04,Baylor,SWC,Grant Teaff,A,Texas Christian,SWC,Billy Tohill,W,42,9
1972-11-11,Baylor,SWC,Grant Teaff,H,Texas,SWC,Darrell Royal,L,3,17
1972-11-18,Baylor,SWC,Grant Teaff,H,Texas Tech,SWC,Jim Carlen,L,7,13
1972-11-25,Baylor,SWC,Grant Teaff,A,SMU,SWC,Hayden Fry,L,7,12
1972-12-02,Baylor,SWC,Grant Teaff,H,Rice,SWC,Al Conover,W,28,14
1972-09-16,SMU,SWC,Hayden Fry,H,Wake Forest,ACC,Tom Harper,W,56,10
1972-09-23,SMU,SWC,Hayden Fry,A,Florida,SEC,Doug Dickey,W,21,14
1972-09-30,SMU,SWC,Hayden Fry,A,Virginia Tech,Ind,Charles Coffey,L,10,13
1972-10-07,SMU,SWC,Hayden Fry,H,New Mexico State,MVC,Jim Wood,W,55,6
1972-10-21,SMU,SWC,Hayden Fry,H,Rice,SWC,Al Conover,W,29,14
1972-10-28,SMU,SWC,Hayden Fry,H,Texas Tech,SWC,Jim Carlen,L,3,17
1972-11-04,SMU,SWC,Hayden Fry,A,Texas,SWC,Darrell Royal,L,9,17
1972-11-11,SMU,SWC,Hayden Fry,H,Texas A&M,SWC,Emory Bellard,L,17,27
1972-11-18,SMU,SWC,Hayden Fry,A,Arkansas,SWC,Frank Broyles,W,22,7
1972-11-25,SMU,SWC,Hayden Fry,H,Baylor,SWC,Grant Teaff,W,12,7
1972-12-02,SMU,SWC,Hayden Fry,A,Texas Christian,SWC,Billy Tohill,W,35,22
1972-09-16,Georgia,SEC,Vince Dooley,H,Baylor,SWC,Grant Teaff,W,24,14
1972-09-23,Georgia,SEC,Vince Dooley,A,Tulane,Ind,Bennie Ellender,L,13,24
1972-09-30,Georgia,SEC,Vince Dooley,H,North Carolina State,ACC,Lou Holtz,W,28,22
1972-10-07,Georgia,SEC,Vince Dooley,H,Alabama,SEC,Bear Bryant,L,7,25
1972-10-14,Georgia,SEC,Vince Dooley,A,Ole Miss,SEC,Billy Kinard,W,14,13
1972-10-21,Georgia,SEC,Vince Dooley,H,Vanderbilt,SEC,Bill Pace,W,28,3
1972-10-28,Georgia,SEC,Vince Dooley,A,Kentucky,SEC,John Ray,W,13,7
1972-11-04,Georgia,SEC,Vince Dooley,H,Tennessee,SEC,Bill Battle,L,0,14
1972-11-11,Georgia,SEC,Vince Dooley,N,Florida,SEC,Doug Dickey,W,10,7
1972-11-18,Georgia,SEC,Vince Dooley,A,Auburn,SEC,Ralph Jordan,L,10,27
1972-12-02,Georgia,SEC,Vince Dooley,H,Georgia Tech,Ind,Bill Fulcher,W,27,7
1972-09-09,Maryland,ACC,Jerry Claiborne,A,North Carolina State,ACC,Lou Holtz,T,24,24
1972-09-16,Maryland,ACC,Jerry Claiborne,H,North Carolina,ACC,Bill Dooley,L,26,31
1972-09-23,Maryland,ACC,Jerry Claiborne,H,Virginia Military Institute,Southern,Bob Thalman,W,28,16
1972-09-30,Maryland,ACC,Jerry Claiborne,A,Syracuse,Ind,Ben Schwartzwalder,L,12,16
1972-10-07,Maryland,ACC,Jerry Claiborne,H,Wake Forest,ACC,Tom Harper,W,23,0
1972-10-14,Maryland,ACC,Jerry Claiborne,H,Villanova,Ind,Lou Ferry,W,37,7
1972-10-21,Maryland,ACC,Jerry Claiborne,A,Duke,ACC,Mike McGee,L,14,20
1972-10-28,Maryland,ACC,Jerry Claiborne,A,Virginia,ACC,Don Lawrence,W,24,23
1972-11-04,Maryland,ACC,Jerry Claiborne,A,Penn State,Ind,Joe Paterno,L,16,46
1972-11-11,Maryland,ACC,Jerry Claiborne,H,Clemson,ACC,Cecil Ingram,W,31,6
