Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2014-03-06,La Salle,A-10,John Giannini,H,George Mason,A-10,Paul Hewitt,L,57,59,19,56,7,20,12,13,7,32,9,8,3,11,15,22,61,1,11,14,17,14,43,15,8,3,11,13
2014-03-09,La Salle,A-10,John Giannini,A,St. Joseph's,A-10,Phil Martelli,W,71,63,21,53,4,12,25,31,7,32,12,11,2,5,20,22,55,7,22,12,22,11,37,15,0,3,14,20
2014-03-13,La Salle,A-10,John Giannini,N,St. Bonaventure,A-10,Mark Schmidt,L,72,82,26,48,5,18,15,22,9,23,11,2,2,10,13,30,56,4,7,18,20,12,28,11,6,2,6,18
2013-11-08,Mercer,A-Sun,Bob Hoffman,A,Texas,Big 12,Rick Barnes,L,73,76,25,63,10,30,13,21,12,32,17,7,4,13,22,26,59,7,15,17,28,11,38,14,4,7,13,18
2013-11-16,Mercer,A-Sun,Bob Hoffman,H,Seton Hall,Big East,Kevin Willard,W,77,74,28,61,8,22,13,18,7,31,13,6,6,21,20,26,59,5,20,17,30,10,34,11,15,1,23,22
2013-11-18,Mercer,A-Sun,Bob Hoffman,A,Evansville,MVC,Marty Simmons,L,76,89,25,58,7,21,19,25,10,27,14,6,1,12,28,27,50,4,10,31,38,7,32,17,3,3,11,23
2013-11-23,Mercer,A-Sun,Bob Hoffman,H,Yale,Ivy,James Jones,W,81,54,29,53,12,23,11,15,5,33,18,5,7,14,19,20,52,2,12,12,21,7,24,7,12,1,11,17
2013-11-26,Mercer,A-Sun,Bob Hoffman,A,Ohio,MAC,Jim Christian,L,67,76,22,51,5,16,18,24,5,24,11,5,2,14,23,22,58,5,20,27,32,16,38,12,4,3,9,20
2013-11-29,Mercer,A-Sun,Bob Hoffman,A,Valparaiso,Horizon,Bryce Drew,W,117,108,36,78,10,21,35,41,12,37,28,9,4,14,28,35,74,9,29,29,32,10,40,19,6,0,20,29
2013-12-02,Mercer,A-Sun,Bob Hoffman,A,Oklahoma,Big 12,Lon Kruger,L,82,96,27,62,8,28,20,23,13,34,17,2,1,12,21,30,59,10,22,26,30,8,31,17,8,1,8,21
2013-12-07,Mercer,A-Sun,Bob Hoffman,H,Denver,Summit,Joe Scott,W,64,63,25,52,4,15,10,17,9,40,15,3,6,14,20,22,56,7,23,12,23,7,24,14,7,5,5,18
2013-12-16,Mercer,A-Sun,Bob Hoffman,H,Alcorn State,SWAC,Luther Riley,W,70,44,23,44,5,12,19,24,4,38,18,4,7,13,12,15,62,3,20,11,18,13,29,2,6,8,11,20
2013-12-22,Mercer,A-Sun,Bob Hoffman,A,Ole Miss,SEC,Andy Kennedy,W,79,76,26,60,6,20,21,26,10,31,12,4,3,13,20,27,61,7,24,15,23,15,35,14,4,9,13,19
2013-12-30,Mercer,A-Sun,Bob Hoffman,A,Jacksonville,A-Sun,Cliff Warren,W,86,49,31,45,10,16,14,21,4,36,21,6,4,17,19,16,59,1,17,16,20,10,25,9,7,3,10,18
2014-01-01,Mercer,A-Sun,Bob Hoffman,A,North Florida,A-Sun,Matthew Driscoll,L,83,89,29,64,8,18,17,27,11,33,10,5,3,11,29,27,50,10,19,25,42,11,38,17,5,2,16,25
2014-01-04,Mercer,A-Sun,Bob Hoffman,H,USC Upstate,A-Sun,Eddie Payne,W,62,60,23,57,6,20,10,17,7,28,15,4,3,11,15,21,54,7,20,11,17,15,40,13,6,4,16,20
2014-01-06,Mercer,A-Sun,Bob Hoffman,H,ETSU,A-Sun,Murry Bartow,W,73,63,20,46,8,21,25,31,8,33,12,4,6,13,17,23,58,4,17,13,21,11,31,13,6,3,10,24
2014-01-10,Mercer,A-Sun,Bob Hoffman,H,Kennesaw State,A-Sun,Lewis Preston,W,83,46,28,62,11,27,16,25,13,33,18,10,5,2,15,16,37,4,12,10,17,2,24,9,1,4,19,23
2014-01-16,Mercer,A-Sun,Bob Hoffman,A,Northern Kentucky,A-Sun,Dave Bezold,W,74,58,27,50,7,17,13,17,8,26,14,4,6,8,10,21,50,9,25,7,9,7,22,9,6,1,11,15
2014-01-18,Mercer,A-Sun,Bob Hoffman,A,Lipscomb,A-Sun,Casey Alexander,W,87,66,31,55,13,25,12,17,9,40,23,5,2,18,20,19,55,12,34,16,24,6,23,11,7,1,10,17
2014-01-23,Mercer,A-Sun,Bob Hoffman,H,Florida Gulf Coast,A-Sun,Joe Dooley,W,68,55,24,58,8,25,12,20,8,37,17,10,5,13,17,21,60,1,17,12,16,9,35,9,6,4,15,18
2014-01-25,Mercer,A-Sun,Bob Hoffman,H,Stetson,A-Sun,Corey Williams,W,87,49,31,54,11,22,14,16,9,33,24,9,5,11,13,17,49,6,21,9,14,5,18,9,3,2,13,9
2014-01-31,Mercer,A-Sun,Bob Hoffman,A,ETSU,A-Sun,Murry Bartow,W,90,77,32,58,14,27,12,19,12,37,22,6,3,10,16,28,60,8,19,13,18,7,19,10,6,3,7,16
2014-02-02,Mercer,A-Sun,Bob Hoffman,A,USC Upstate,A-Sun,Eddie Payne,L,61,80,21,60,5,23,14,20,13,33,10,12,3,16,25,22,50,6,23,30,40,12,39,12,8,7,17,19
2014-02-07,Mercer,A-Sun,Bob Hoffman,A,Kennesaw State,A-Sun,Lewis Preston,W,75,68,24,60,6,21,21,27,11,33,10,6,6,8,22,23,52,2,13,20,29,6,30,7,5,3,12,21
2014-02-14,Mercer,A-Sun,Bob Hoffman,H,Lipscomb,A-Sun,Casey Alexander,W,79,48,30,62,10,25,9,13,13,39,20,6,7,11,18,14,57,9,29,11,18,9,27,11,3,4,11,15
2014-02-16,Mercer,A-Sun,Bob Hoffman,H,Northern Kentucky,A-Sun,Dave Bezold,W,89,67,30,51,16,27,13,17,6,33,22,5,6,11,18,23,53,8,21,13,18,6,21,16,6,1,9,19
2014-02-21,Mercer,A-Sun,Bob Hoffman,A,Florida Gulf Coast,A-Sun,Joe Dooley,L,61,75,21,61,5,20,14,22,9,25,9,7,2,8,24,23,50,5,17,24,37,12,44,9,1,2,13,18
2014-02-23,Mercer,A-Sun,Bob Hoffman,A,Stetson,A-Sun,Corey Williams,W,73,52,29,50,6,16,9,12,6,31,15,10,3,18,17,20,57,5,22,7,11,11,24,12,11,3,15,15
2014-02-27,Mercer,A-Sun,Bob Hoffman,H,North Florida,A-Sun,Matthew Driscoll,L,76,79,29,68,4,14,14,18,12,34,10,11,3,13,19,28,58,7,21,16,22,9,35,16,8,3,19,20
2014-03-01,Mercer,A-Sun,Bob Hoffman,H,Jacksonville,A-Sun,Cliff Warren,W,69,55,25,51,5,15,14,22,9,28,16,4,5,11,12,20,50,8,23,7,11,7,28,12,6,2,21,22
2014-03-04,Mercer,A-Sun,Bob Hoffman,H,Jacksonville,A-Sun,Cliff Warren,W,85,64,28,56,10,21,19,23,8,34,16,9,4,8,20,20,48,10,21,14,24,7,29,13,3,5,14,18
2014-03-06,Mercer,A-Sun,Bob Hoffman,H,USC Upstate,A-Sun,Eddie Payne,W,78,75,25,61,14,31,14,18,8,28,15,3,4,9,14,28,66,8,24,11,14,10,36,16,5,4,9,17
2014-03-09,Mercer,A-Sun,Bob Hoffman,A,Florida Gulf Coast,A-Sun,Joe Dooley,W,68,60,22,60,4,20,20,24,15,33,9,5,4,6,18,24,58,2,16,10,18,15,35,10,2,4,12,20
2014-03-21,Mercer,A-Sun,Bob Hoffman,N,Duke,ACC,Mike Krzyzewski,W,78,71,25,45,5,13,23,28,2,24,16,3,0,8,15,22,62,15,37,12,13,15,33,15,6,1,12,22
2014-03-23,Mercer,A-Sun,Bob Hoffman,N,Tennessee,SEC,Cuonzo Martin,L,63,83,24,53,8,22,7,9,6,17,11,3,4,4,21,27,55,6,22,23,26,16,39,15,2,0,7,14
2013-11-08,Loyola Marymount,WCC,Max Good,N,Grand Canyon,WAC,Dan Majerle,W,78,75,28,62,5,15,17,23,10,30,12,8,4,15,20,25,54,5,18,20,24,5,28,10,2,5,19,22
2013-11-09,Loyola Marymount,WCC,Max Good,N,South Dakota State,Summit,Scott Nagy,W,98,89,34,59,5,16,25,31,9,28,16,12,4,18,37,23,55,6,18,37,50,17,33,9,9,2,21,25
2013-11-14,Loyola Marymount,WCC,Max Good,A,Long Beach State,Big West,Dan Monson,W,74,73,23,61,2,21,26,34,17,41,7,7,0,14,21,27,52,3,16,16,23,5,28,12,10,5,15,26
2013-11-17,Loyola Marymount,WCC,Max Good,H,Northern Arizona,Big Sky,Jack Murphy,W,90,78,36,65,5,16,13,14,12,35,26,9,4,12,19,29,62,3,12,17,24,10,25,17,7,3,13,15
2013-11-22,Loyola Marymount,WCC,Max Good,N,Northern Iowa,MVC,Ben Jacobson,L,81,90,30,72,6,15,15,21,15,35,9,5,4,9,27,25,49,12,21,28,39,4,31,16,4,3,12,19
2013-11-23,Loyola Marymount,WCC,Max Good,N,Marist,MAAC,Jeff Bower,W,76,70,28,56,5,13,15,23,10,35,13,7,1,11,22,21,55,6,18,22,28,10,31,10,3,7,10,18
2013-11-25,Loyola Marymount,WCC,Max Good,N,Vanderbilt,SEC,Kevin Stallings,L,68,77,25,62,4,18,14,21,10,28,7,7,2,9,23,25,52,3,10,24,32,9,35,13,3,1,13,19
2013-12-02,Loyola Marymount,WCC,Max Good,A,UC-Riverside,Big West,Dennis Cutts,W,73,69,24,63,4,14,21,29,19,43,12,5,6,13,14,29,70,2,11,9,14,15,38,13,8,6,15,23
2013-12-06,Loyola Marymount,WCC,Max Good,A,Pitt,ACC,Jamie Dixon,L,68,85,26,67,3,12,13,15,15,32,10,4,2,11,20,35,60,1,8,14,23,8,31,23,5,6,10,15
2013-12-14,Loyola Marymount,WCC,Max Good,A,Valparaiso,Horizon,Bryce Drew,L,73,80,26,59,2,10,19,28,15,32,14,5,6,13,26,21,55,6,17,32,41,17,32,13,7,5,13,20
2013-12-17,Loyola Marymount,WCC,Max Good,H,Cal Poly,Big West,Joe Callero,W,79,59,26,53,4,17,23,26,9,33,19,9,2,13,9,23,60,4,20,9,9,8,26,8,11,2,15,16
2013-12-28,Loyola Marymount,WCC,Max Good,H,BYU,WCC,Dave Rose,W,87,76,29,69,8,17,21,27,10,36,19,9,4,6,20,28,63,3,10,17,26,9,38,14,4,2,13,21
2013-12-30,Loyola Marymount,WCC,Max Good,H,San Diego,WCC,Bill Grier,W,65,62,25,54,4,14,11,14,6,24,19,9,3,9,11,24,52,10,21,4,7,6,30,15,6,3,14,15
2014-01-02,Loyola Marymount,WCC,Max Good,A,San Francisco,WCC,Rex Walters,L,61,75,18,48,3,13,22,26,7,25,6,7,3,13,23,25,52,8,18,17,28,13,37,11,4,1,13,22
2014-01-04,Loyola Marymount,WCC,Max Good,A,Santa Clara,WCC,Kerry Keating,L,81,86,34,69,0,7,13,19,11,39,17,4,5,10,23,26,63,10,25,24,27,11,35,18,8,4,10,17
2014-01-09,Loyola Marymount,WCC,Max Good,A,San Diego,WCC,Bill Grier,L,67,74,25,52,6,15,11,15,7,20,8,3,6,13,21,24,54,3,3,23,29,10,30,8,4,7,15,19
2014-01-11,Loyola Marymount,WCC,Max Good,A,BYU,WCC,Dave Rose,L,68,91,27,56,6,16,8,14,4,20,13,8,3,16,28,29,57,3,11,30,38,13,36,14,10,5,11,16
2014-01-16,Loyola Marymount,WCC,Max Good,H,Portland,WCC,Eric Reveno,L,57,71,21,66,3,19,12,18,17,36,9,10,5,13,21,24,51,6,12,17,25,8,36,12,8,3,17,17
2014-01-18,Loyola Marymount,WCC,Max Good,H,Gonzaga,WCC,Mark Few,L,72,82,28,66,6,15,10,13,13,26,13,9,2,12,16,33,62,5,13,11,14,13,36,18,8,7,15,15
2014-01-23,Loyola Marymount,WCC,Max Good,A,Pacific,WCC,Ron Verlin,W,92,81,27,57,7,14,31,37,7,32,13,8,11,6,18,27,68,10,27,17,21,16,42,19,2,4,11,26
2014-01-25,Loyola Marymount,WCC,Max Good,A,Saint Mary's,WCC,Randy Bennett,L,61,89,22,56,2,6,15,20,6,24,9,9,6,19,20,29,58,8,18,23,26,10,37,16,9,6,15,19
2014-02-01,Loyola Marymount,WCC,Max Good,A,Pepperdine,WCC,Marty Wilson,L,69,80,22,53,7,16,18,23,6,27,11,5,6,11,14,31,66,7,21,11,17,12,35,19,4,2,10,16
2014-02-06,Loyola Marymount,WCC,Max Good,H,Saint Mary's,WCC,Randy Bennett,L,58,77,25,58,2,10,6,11,9,24,14,8,4,16,14,31,53,6,13,9,14,5,31,15,7,2,17,12
2014-02-08,Loyola Marymount,WCC,Max Good,H,Pacific,WCC,Ron Verlin,L,72,82,25,55,9,21,13,16,6,17,13,5,2,13,21,25,50,11,26,21,26,8,31,19,7,3,11,19
2014-02-13,Loyola Marymount,WCC,Max Good,A,Portland,WCC,Eric Reveno,L,64,71,21,56,3,16,19,26,9,28,9,7,6,11,17,28,57,8,18,7,12,9,34,18,6,4,12,21
2014-02-15,Loyola Marymount,WCC,Max Good,A,Gonzaga,WCC,Mark Few,L,67,86,23,52,4,13,17,19,5,22,6,7,2,8,22,29,62,8,25,20,25,14,35,15,4,3,9,17
2014-02-20,Loyola Marymount,WCC,Max Good,H,Pepperdine,WCC,Marty Wilson,L,69,72,27,66,7,22,8,13,11,27,12,7,2,6,15,27,54,10,24,8,10,6,31,19,3,5,12,16
2014-02-27,Loyola Marymount,WCC,Max Good,H,Santa Clara,WCC,Kerry Keating,W,75,71,25,55,2,9,23,28,10,30,6,7,2,15,21,21,49,7,19,22,30,6,28,10,7,2,20,25
2014-03-01,Loyola Marymount,WCC,Max Good,H,San Francisco,WCC,Rex Walters,L,61,65,24,56,6,20,7,12,6,27,12,7,1,7,19,24,49,6,14,11,22,13,42,14,2,2,14,11
2014-03-06,Loyola Marymount,WCC,Max Good,N,Portland,WCC,Eric Reveno,W,67,64,22,62,4,16,19,24,11,30,12,8,3,6,19,23,50,7,14,11,19,8,36,13,3,2,20,22
2014-03-08,Loyola Marymount,WCC,Max Good,N,BYU,WCC,Dave Rose,L,74,85,23,62,4,18,24,30,18,40,10,3,4,16,24,30,65,0,12,25,36,18,39,9,12,2,9,21
2013-11-10,Elon,Southern,Matt Matheny,A,Marist,MAAC,Jeff Bower,W,75,48,30,60,10,27,5,9,5,30,17,8,4,11,21,15,48,0,14,18,26,7,35,1,6,0,18,15
2013-11-15,Elon,Southern,Matt Matheny,A,Charlotte,CUSA,Alan Major,L,69,83,27,65,10,27,5,6,3,22,16,9,3,12,27,28,55,4,13,23,33,10,44,11,5,3,19,12
2013-11-18,Elon,Southern,Matt Matheny,N,Drexel,CAA,Bruiser Flint,L,64,71,21,48,2,16,20,24,1,22,7,1,5,9,27,21,49,4,11,25,38,11,37,7,5,0,10,27
2013-11-19,Elon,Southern,Matt Matheny,N,Canisius,MAAC,Jim Baron,L,85,86,26,57,9,19,24,27,9,30,13,5,1,15,25,30,52,4,15,22,34,7,23,10,10,1,11,24
2013-11-26,Elon,Southern,Matt Matheny,H,Georgia State,Sun Belt,Ron Hunter,W,90,85,27,48,15,24,21,26,6,26,18,2,0,11,15,32,60,10,17,11,15,8,25,14,6,3,7,20
2013-12-01,Elon,Southern,Matt Matheny,H,Columbia,Ivy,Kyle Smith,W,68,65,25,56,6,13,12,18,4,33,8,4,7,12,15,23,55,9,22,10,16,6,33,8,5,1,17,21
2013-12-03,Elon,Southern,Matt Matheny,H,VMI,Big South,Duggar Baucom,W,87,70,30,53,6,18,21,38,7,34,15,6,2,11,16,26,66,6,21,12,15,7,29,10,5,2,12,26
2013-12-13,Elon,Southern,Matt Matheny,A,Colorado,Pac-12,Tad Boyle,L,63,80,22,59,13,32,6,15,4,27,12,10,0,10,27,24,49,5,13,27,46,14,53,13,6,3,16,18
2013-12-17,Elon,Southern,Matt Matheny,A,Georgetown,Big East,John Thompson,L,76,85,27,54,13,29,9,18,7,27,19,2,2,11,24,28,52,6,11,23,31,5,25,20,8,1,5,19
2013-12-22,Elon,Southern,Matt Matheny,A,Florida Atlantic,CUSA,Mike Jarvis,W,67,62,20,52,8,20,19,23,8,34,8,7,4,14,20,23,63,4,22,12,20,13,33,10,7,4,11,20
2013-12-31,Elon,Southern,Matt Matheny,N,Duke,ACC,Mike Krzyzewski,L,48,86,19,54,5,21,5,7,6,33,9,3,2,21,22,32,66,10,19,12,23,10,38,13,12,5,7,15
2014-01-04,Elon,Southern,Matt Matheny,A,Western Carolina,Southern,Larry Hunter,L,62,74,20,44,5,14,17,26,7,30,9,9,1,23,16,28,65,6,15,12,15,12,31,14,14,4,14,21
2014-01-06,Elon,Southern,Matt Matheny,H,Appalachian State,Southern,Jason Capel,W,75,66,29,53,3,13,14,18,11,32,17,2,3,15,19,22,47,2,10,20,29,5,17,7,8,1,11,19
2014-01-11,Elon,Southern,Matt Matheny,H,Citadel,Southern,Chuck Driesell,W,74,65,25,62,9,31,15,20,10,30,14,1,4,4,11,27,54,5,13,6,9,8,32,10,1,2,10,19
2014-01-16,Elon,Southern,Matt Matheny,A,Davidson,Southern,Bob McKillop,W,87,85,34,67,7,18,12,16,10,44,18,1,4,11,10,33,76,6,23,13,16,8,29,13,9,1,3,15
2014-01-18,Elon,Southern,Matt Matheny,H,UMass,A-10,Derek Kellogg,L,74,84,22,64,9,24,21,27,12,30,13,7,3,7,23,27,58,4,10,26,35,14,42,13,4,3,11,21
2014-01-23,Elon,Southern,Matt Matheny,A,Chattanooga,Southern,Will Wade,L,63,84,21,50,6,18,15,19,6,22,13,2,3,13,19,24,51,8,14,28,32,9,32,13,4,6,9,19
2014-01-25,Elon,Southern,Matt Matheny,A,Samford,Southern,Bennie Seltzer,L,59,62,20,51,10,26,9,12,8,23,16,6,1,12,12,23,44,5,14,11,13,6,25,19,7,4,12,13
2014-01-30,Elon,Southern,Matt Matheny,H,Western Carolina,Southern,Larry Hunter,W,74,60,26,49,9,17,13,23,10,31,12,8,2,12,7,25,62,10,23,0,0,14,28,10,8,5,14,16
2014-02-01,Elon,Southern,Matt Matheny,A,Appalachian State,Southern,Jason Capel,W,83,76,29,52,11,25,14,18,9,25,20,5,2,8,17,26,49,9,21,15,24,11,26,16,4,1,11,15
2014-02-06,Elon,Southern,Matt Matheny,H,UNC Greensboro,Southern,Wes Miller,W,72,66,25,62,2,20,20,27,15,35,8,5,6,12,19,23,64,2,13,18,25,14,37,8,6,1,11,23
2014-02-08,Elon,Southern,Matt Matheny,H,Georgia Southern,Southern,Mark Byington,W,60,59,21,63,7,33,11,18,10,38,9,4,0,11,14,24,63,3,14,8,13,12,40,9,5,3,11,19
2014-02-15,Elon,Southern,Matt Matheny,H,Samford,Southern,Bennie Seltzer,W,86,69,31,58,10,22,14,19,8,33,18,3,4,7,17,27,58,3,11,12,23,8,26,8,2,1,6,18
2014-02-19,Elon,Southern,Matt Matheny,A,UNC Greensboro,Southern,Wes Miller,W,81,68,25,52,8,17,23,26,5,35,14,4,3,14,19,25,71,2,17,16,26,15,36,6,7,3,11,21
2014-02-22,Elon,Southern,Matt Matheny,A,Georgia Southern,Southern,Mark Byington,W,66,61,26,55,10,28,4,8,11,35,15,4,4,10,13,24,61,4,19,9,16,13,30,6,6,0,9,13
2014-02-24,Elon,Southern,Matt Matheny,A,Furman,Southern,Niko Medved,W,78,49,32,59,7,18,7,11,4,33,19,8,2,9,20,15,50,6,21,13,23,6,28,10,3,1,15,12
2014-02-27,Elon,Southern,Matt Matheny,H,Wofford,Southern,Mike Young,L,59,63,18,48,3,10,20,23,10,32,5,4,5,12,18,17,45,7,19,22,27,6,25,11,7,1,10,19
2014-03-01,Elon,Southern,Matt Matheny,H,Davidson,Southern,Bob McKillop,L,69,86,23,51,5,15,18,28,4,20,9,3,0,8,19,31,50,8,17,16,22,5,31,9,1,0,11,24
2014-03-08,Elon,Southern,Matt Matheny,N,Western Carolina,Southern,Larry Hunter,L,64,66,23,53,5,19,13,22,9,30,11,6,3,13,18,24,60,4,16,14,22,16,37,10,6,8,12,19
2013-11-08,Utah Valley,WAC,Dick Hunsaker,H,IUPUI,Summit,Todd Howard,W,74,66,23,55,3,14,25,28,9,34,10,6,2,13,25,22,54,3,16,19,27,9,29,10,5,3,14,21
2013-11-11,Utah Valley,WAC,Dick Hunsaker,H,North Carolina A&T,MEAC,Cy Alexander,W,78,71,23,50,5,14,27,40,8,31,15,7,7,8,21,26,55,6,18,13,23,10,28,10,5,6,13,30
2013-11-12,Utah Valley,WAC,Dick Hunsaker,A,Oklahoma State,Big 12,Travis Ford,L,40,93,14,48,5,24,7,9,5,28,11,3,2,22,20,31,66,14,33,17,22,15,42,19,18,6,7,13
2013-11-19,Utah Valley,WAC,Dick Hunsaker,A,Oregon,Pac-12,Dana Altman,L,54,69,22,58,5,20,5,8,4,24,13,3,2,14,16,26,63,6,21,11,15,14,38,12,8,8,12,17
2013-11-23,Utah Valley,WAC,Dick Hunsaker,A,Pepperdine,WCC,Marty Wilson,L,53,58,19,60,6,22,9,14,6,29,13,9,3,6,20,18,43,5,16,17,26,4,37,9,4,4,15,12
2013-11-30,Utah Valley,WAC,Dick Hunsaker,A,Tennessee Tech,OVC,Steve Payne,L,71,74,24,46,7,17,16,22,6,22,14,8,3,15,20,25,47,8,14,16,22,7,24,9,9,4,14,18
2013-12-02,Utah Valley,WAC,Dick Hunsaker,A,South Dakota,Summit,Joey James,L,67,71,27,56,7,17,6,8,3,29,18,4,3,14,23,26,54,3,13,16,28,9,29,13,2,4,9,15
2013-12-11,Utah Valley,WAC,Dick Hunsaker,H,Weber State,Big Sky,Randy Rahe,W,62,59,23,62,5,14,11,15,15,38,12,7,2,11,16,19,50,7,20,14,18,8,29,12,5,4,12,15
2013-12-14,Utah Valley,WAC,Dick Hunsaker,A,Utah State,MWC,Stew Morrill,L,60,71,17,42,4,14,22,30,3,20,12,6,2,8,15,27,55,8,22,9,14,13,39,23,2,5,10,22
2013-12-23,Utah Valley,WAC,Dick Hunsaker,H,North Dakota State,Summit,Saul Phillips,L,70,74,21,47,11,24,17,20,8,22,15,2,1,11,13,27,51,5,12,15,18,7,24,14,9,5,8,15
2013-12-28,Utah Valley,WAC,Dick Hunsaker,H,Tennessee Tech,OVC,Steve Payne,W,75,66,22,41,6,14,25,31,5,28,12,10,3,20,19,27,58,4,15,8,20,11,28,8,12,2,14,24
2014-01-04,Utah Valley,WAC,Dick Hunsaker,A,Cal State Bakersfield,WAC,Rod Barnes,W,82,74,27,50,7,14,21,24,7,29,21,7,4,9,10,30,58,8,20,6,10,5,21,18,4,4,9,19
2014-01-11,Utah Valley,WAC,Dick Hunsaker,H,Grand Canyon,WAC,Dan Majerle,W,65,58,23,57,8,20,11,23,7,32,14,5,2,3,15,17,51,5,23,19,22,9,39,7,1,6,11,21
2014-01-16,Utah Valley,WAC,Dick Hunsaker,A,Idaho,WAC,Don Verlin,W,71,66,23,50,8,17,17,23,9,33,16,1,7,14,20,22,58,2,16,20,29,10,28,10,7,0,6,22
2014-01-19,Utah Valley,WAC,Dick Hunsaker,A,Seattle,WAC,Cameron Dollar,W,52,51,16,55,9,25,11,14,15,35,9,3,1,11,12,21,59,5,23,4,9,14,35,15,6,5,11,17
2014-01-23,Utah Valley,WAC,Dick Hunsaker,H,UMKC,WAC,Kareem Richardson,W,66,48,25,63,7,25,9,9,14,47,17,4,5,9,15,16,57,4,14,12,21,10,30,9,4,3,8,11
2014-01-25,Utah Valley,WAC,Dick Hunsaker,H,Chicago State,WAC,Tracy Dildy,W,62,55,19,41,5,18,19,34,8,41,11,4,2,11,16,21,58,5,22,8,18,12,33,8,9,2,9,24
2014-01-30,Utah Valley,WAC,Dick Hunsaker,A,Texas-Rio Grande Valley,WAC,Dan Hipsher,W,67,53,23,48,9,19,12,14,5,32,13,6,4,16,16,22,57,3,14,6,17,13,32,14,10,1,14,11
2014-02-01,Utah Valley,WAC,Dick Hunsaker,A,New Mexico State,WAC,Marvin Menzies,L,49,72,19,46,7,17,4,6,4,17,10,1,2,11,21,25,44,3,10,19,23,7,31,7,2,2,8,14
2014-02-06,Utah Valley,WAC,Dick Hunsaker,A,Grand Canyon,WAC,Dan Majerle,W,79,68,22,44,8,16,27,29,4,28,13,4,0,8,20,22,50,6,19,18,22,4,22,11,3,0,9,21
2014-02-13,Utah Valley,WAC,Dick Hunsaker,H,Seattle,WAC,Cameron Dollar,L,57,71,19,53,5,20,14,18,5,21,12,6,4,5,12,26,55,10,19,9,13,10,41,13,3,1,9,19
2014-02-15,Utah Valley,WAC,Dick Hunsaker,H,Idaho,WAC,Don Verlin,W,89,88,32,53,8,17,17,24,6,30,18,1,2,9,16,33,59,8,21,14,21,7,24,16,4,0,7,21
2014-02-20,Utah Valley,WAC,Dick Hunsaker,A,Chicago State,WAC,Tracy Dildy,W,79,70,27,53,8,25,17,21,8,34,17,3,1,9,13,27,62,8,22,8,9,7,26,10,6,2,6,16
2014-02-22,Utah Valley,WAC,Dick Hunsaker,A,UMKC,WAC,Kareem Richardson,L,56,74,21,59,6,25,8,12,8,35,11,2,0,10,19,24,48,9,20,17,25,3,30,11,9,5,8,14
2014-02-27,Utah Valley,WAC,Dick Hunsaker,H,New Mexico State,WAC,Marvin Menzies,W,66,61,21,56,0,12,24,30,11,36,11,6,2,10,21,21,56,4,15,15,30,14,39,12,4,7,13,25
2014-03-01,Utah Valley,WAC,Dick Hunsaker,H,Texas-Rio Grande Valley,WAC,Dan Hipsher,W,45,42,14,53,3,21,14,19,14,40,9,7,5,9,9,18,49,3,18,3,7,6,25,9,6,4,11,21
2014-03-07,Utah Valley,WAC,Dick Hunsaker,H,Cal State Bakersfield,WAC,Rod Barnes,W,64,55,17,49,5,21,25,32,9,31,13,7,3,7,14,22,55,4,9,7,13,11,34,7,4,5,12,25
2014-03-13,Utah Valley,WAC,Dick Hunsaker,N,Texas-Rio Grande Valley,WAC,Dan Hipsher,W,83,63,31,44,10,15,11,11,4,34,22,3,3,15,19,23,51,6,19,11,22,5,13,11,8,2,5,16
2014-03-14,Utah Valley,WAC,Dick Hunsaker,N,Idaho,WAC,Don Verlin,L,69,74,26,53,4,19,13,20,7,30,17,5,1,10,20,24,50,8,18,18,25,6,27,7,6,0,8,17
2014-03-19,Utah Valley,WAC,Dick Hunsaker,A,California,Pac-12,Mike Montgomery,L,64,77,25,61,6,18,8,13,6,30,11,3,1,6,8,32,61,7,17,6,10,3,32,20,2,7,7,14
2013-11-11,Western Carolina,Southern,Larry Hunter,H,UNC Asheville,Big South,Nick McDevitt,W,74,67,26,63,7,14,15,24,16,30,11,13,6,11,20,20,50,7,19,20,27,15,35,11,6,7,17,19
2013-11-13,Western Carolina,Southern,Larry Hunter,A,Oregon,Pac-12,Dana Altman,L,83,107,27,59,9,20,20,31,11,26,12,6,2,15,34,32,49,8,14,35,47,5,28,15,9,0,11,19
2013-11-15,Western Carolina,Southern,Larry Hunter,A,Virginia Tech,ACC,James Johnson,L,61,79,20,61,3,25,18,31,12,31,9,6,4,10,32,25,52,6,13,23,41,11,41,13,5,4,12,22
2013-11-16,Western Carolina,Southern,Larry Hunter,A,Liberty,Big South,Dale Layer,W,68,63,22,60,7,20,17,20,12,34,14,5,4,11,19,21,57,3,13,18,24,11,31,8,9,6,12,19
