Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1905-10-14,Knox,Ind,,A,Nebraska,Ind,Walter Booth,L,0,16
1905-11-11,Knox,Ind,,A,Wabash,Ind,Francis Cayou,L,0,57
1905-11-24,Knox,Ind,,A,Beloit,Ind,John Page,L,5,42
1905-11-30,Knox,Ind,,A,Washington (MO),Ind,C.A. Fairweather,L,6,17
1905-10-21,Georgia Tech,Ind,John Heisman,H,Alabama,Ind,Jack Leavenworth,W,12,5
1905-10-28,Georgia Tech,Ind,John Heisman,H,Cumberland,Ind,,W,18,0
1905-11-04,Georgia Tech,Ind,John Heisman,H,Tennessee,Ind,J.D. DePree,W,45,0
1905-11-11,Georgia Tech,Ind,John Heisman,H,Sewanee,Ind,H.C. Hyatt,T,18,18
1905-11-18,Georgia Tech,Ind,John Heisman,H,Georgia,Ind,Marvin Dickinson,W,46,0
1905-11-30,Georgia Tech,Ind,John Heisman,H,Clemson,Ind,Eddie Cochems,W,17,10
1905-09-23,Villanova,Ind,Frederick Crolius,A,Princeton,Ind,,L,0,41
1905-09-30,Villanova,Ind,Frederick Crolius,A,Carlisle,Ind,Ralph Kinney,L,0,35
1905-10-14,Villanova,Ind,Frederick Crolius,A,Georgetown,Ind,Joe Reilly,W,6,0
1905-10-28,Villanova,Ind,Frederick Crolius,A,Penn State,Ind,Tom Fennell,L,0,29
1905-11-18,Villanova,Ind,Frederick Crolius,A,Pennsylvania,Ind,,L,0,42
1905-11-25,Villanova,Ind,Frederick Crolius,N,Bucknell,Ind,George Hoskins,L,9,17
1905-10-07,Syracuse,Ind,,A,Yale,Ind,Jack Owsley,L,0,16
1905-10-21,Syracuse,Ind,,H,Colgate,Ind,Buck O'Neill,W,11,5
1905-10-28,Syracuse,Ind,,H,Lehigh,Ind,Samuel Newton,W,17,0
1905-11-04,Syracuse,Ind,,A,Brown,Ind,Edward Robinson,L,0,27
1905-11-11,Syracuse,Ind,,H,Holy Cross,Ind,Frank Cavanaugh,W,15,4
1905-11-25,Syracuse,Ind,,A,Army,Ind,Robert Boyers,L,0,17
1905-10-13,Haskell,Ind,,A,Texas,Ind,Ralph Hutchinson,W,18,0
1905-10-16,Haskell,Ind,,A,Oklahoma,Ind,Bennie Owen,L,12,18
1905-10-21,Haskell,Ind,,A,Missouri,Ind,John McLean,L,0,6
1905-11-11,Haskell,Ind,,A,Drake,Ind,Willie Heston,L,6,10
1905-11-30,Haskell,Ind,,A,Colorado,Ind,Willis Keinholtz,L,0,39
1905-10-03,Bowdoin,Ind,Roscoe McClave,A,Harvard,Ind,William Reid,L,0,16
1905-10-14,Bowdoin,Ind,Roscoe McClave,H,Amherst,Ind,Harry Smith,L,3,23
1905-10-28,Bowdoin,Ind,Roscoe McClave,A,Tufts,Ind,Charles Whelan,L,0,10
1905-11-11,Bowdoin,Ind,Roscoe McClave,A,Bates,Ind, Purinton,W,6,0
1905-11-18,Bowdoin,Ind,Roscoe McClave,A,Maine,Ind,Frank McCoy,L,0,18
1905-10-07,Georgetown,Ind,Joe Reilly,A,Princeton,Ind,,L,0,34
1905-10-14,Georgetown,Ind,Joe Reilly,H,Villanova,Ind,Frederick Crolius,L,0,6
1905-10-21,Georgetown,Ind,Joe Reilly,A,Swarthmore,Ind,George Brooke,L,0,28
1905-10-28,Georgetown,Ind,Joe Reilly,A,Washington & Jefferson,Ind,Frank Piekarski,L,0,27
1905-11-04,Georgetown,Ind,Joe Reilly,N,North Carolina,Ind,William Warner,L,0,36
1905-11-18,Georgetown,Ind,Joe Reilly,H,Bucknell,Ind,George Hoskins,L,0,18
1905-11-30,Georgetown,Ind,Joe Reilly,A,Carlisle,Ind,Ralph Kinney,L,0,76
1905-09-30,Army,Ind,Robert Boyers,H,Tufts,Ind,Charles Whelan,W,18,0
1905-10-07,Army,Ind,Robert Boyers,H,Colgate,Ind,Buck O'Neill,W,18,6
1905-10-14,Army,Ind,Robert Boyers,H,Virginia Tech,Ind,C.P. Miles,L,6,16
1905-10-21,Army,Ind,Robert Boyers,H,Harvard,Ind,William Reid,L,0,6
1905-10-28,Army,Ind,Robert Boyers,A,Yale,Ind,Jack Owsley,L,0,20
1905-11-11,Army,Ind,Robert Boyers,H,Carlisle,Ind,Ralph Kinney,L,5,6
1905-11-25,Army,Ind,Robert Boyers,H,Syracuse,Ind,,W,17,0
1905-12-02,Army,Ind,Robert Boyers,N,Navy,Ind,Paul Dashiell,T,6,6
1905-10-07,Penn State,Ind,Tom Fennell,A,Carlisle,Ind,Ralph Kinney,L,0,11
1905-10-21,Penn State,Ind,Tom Fennell,A,Yale,Ind,Jack Owsley,L,0,12
1905-10-28,Penn State,Ind,Tom Fennell,H,Villanova,Ind,Frederick Crolius,W,29,0
1905-11-04,Penn State,Ind,Tom Fennell,A,Navy,Ind,Paul Dashiell,L,5,11
1905-11-18,Penn State,Ind,Tom Fennell,N,Dickinson,Ind,J. Williams,W,6,0
1905-11-30,Penn State,Ind,Tom Fennell,A,Pitt,Ind,Arthur Mosse,W,6,0
1905-10-04,Wesleyan (CT),Ind,Howard Reiter,A,Yale,Ind,Jack Owsley,L,0,27
1905-10-07,Wesleyan (CT),Ind,Howard Reiter,A,Columbia,Ind,William Morley,T,0,0
1905-10-14,Wesleyan (CT),Ind,Howard Reiter,H,Vermont,Ind,,W,19,11
1905-11-04,Wesleyan (CT),Ind,Howard Reiter,H,Tufts,Ind,Charles Whelan,W,27,5
1905-11-18,Wesleyan (CT),Ind,Howard Reiter,A,Williams,Ind,,W,18,0
1905-11-25,Wesleyan (CT),Ind,Howard Reiter,A,Swarthmore,Ind,George Brooke,L,6,50
1905-09-23,Dartmouth,Ind,Fred Folsom,H,Massachusetts,Ind,Walter Craig,W,18,0
1905-10-04,Dartmouth,Ind,Fred Folsom,H,Vermont,Ind,,W,12,0
1905-10-07,Dartmouth,Ind,Fred Folsom,H,Holy Cross,Ind,Frank Cavanaugh,W,16,6
1905-10-21,Dartmouth,Ind,Fred Folsom,H,Williams,Ind,,W,24,0
1905-10-28,Dartmouth,Ind,Fred Folsom,H,Colgate,Ind,Buck O'Neill,L,10,16
1905-11-04,Dartmouth,Ind,Fred Folsom,A,Princeton,Ind,,W,6,0
1905-11-11,Dartmouth,Ind,Fred Folsom,A,Amherst,Ind,Harry Smith,T,0,0
1905-11-18,Dartmouth,Ind,Fred Folsom,A,Harvard,Ind,William Reid,T,6,6
1905-11-25,Dartmouth,Ind,Fred Folsom,A,Brown,Ind,Edward Robinson,W,24,6
1905-09-23,Princeton,Ind,,H,Villanova,Ind,Frederick Crolius,W,41,0
1905-09-30,Princeton,Ind,,H,Washington & Jefferson,Ind,Frank Piekarski,W,23,0
1905-10-07,Princeton,Ind,,H,Georgetown,Ind,Joe Reilly,W,34,0
1905-10-11,Princeton,Ind,,H,Lehigh,Ind,Samuel Newton,W,29,6
1905-10-14,Princeton,Ind,,H,Bucknell,Ind,George Hoskins,W,48,0
1905-10-21,Princeton,Ind,,H,Lafayette,Ind,,W,22,4
1905-10-28,Princeton,Ind,,A,Columbia,Ind,William Morley,W,12,0
1905-11-04,Princeton,Ind,,H,Dartmouth,Ind,Fred Folsom,L,0,6
1905-11-11,Princeton,Ind,,H,Cornell,Ind,Pop Warner,W,16,6
1905-11-18,Princeton,Ind,,A,Yale,Ind,Jack Owsley,L,4,23
1905-10-07,Vanderbilt,Ind,Dan McGugin,H,Alabama,Ind,Jack Leavenworth,W,34,0
1905-10-14,Vanderbilt,Ind,Dan McGugin,A,Michigan,Western,Fielding Yost,L,0,18
1905-10-21,Vanderbilt,Ind,Dan McGugin,A,Tennessee,Ind,J.D. DePree,W,45,0
1905-10-28,Vanderbilt,Ind,Dan McGugin,H,Texas,Ind,Ralph Hutchinson,W,33,0
1905-11-04,Vanderbilt,Ind,Dan McGugin,H,Auburn,Ind,Mike Donahue,W,54,0
1905-11-18,Vanderbilt,Ind,Dan McGugin,H,Clemson,Ind,Eddie Cochems,W,41,0
1905-11-30,Vanderbilt,Ind,Dan McGugin,H,Sewanee,Ind,H.C. Hyatt,W,68,4
1905-10-14,Colorado College,Ind,J.R. Richards,A,Denver,Ind,Ora Fowler,T,0,0
1905-11-04,Colorado College,Ind,J.R. Richards,H,Colorado State,Ind,John McIntosh,W,33,0
1905-11-11,Colorado College,Ind,J.R. Richards,H,Denver,Ind,Ora Fowler,W,10,0
1905-11-18,Colorado College,Ind,J.R. Richards,H,Colorado Mines,Ind,,T,0,0
1905-11-30,Colorado College,Ind,J.R. Richards,A,Washburn,Ind,John Outland,W,6,0
1905-11-04,Auburn,Ind,Mike Donahue,A,Vanderbilt,Ind,Dan McGugin,L,0,54
1905-11-11,Auburn,Ind,Mike Donahue,H,Clemson,Ind,Eddie Cochems,L,0,6
1905-11-18,Auburn,Ind,Mike Donahue,N,Alabama,Ind,Jack Leavenworth,L,0,30
1905-11-30,Auburn,Ind,Mike Donahue,A,Georgia,Ind,Marvin Dickinson,W,20,0
1905-10-07,Northwestern,Western,Walter McCornack,H,Wabash,Ind,Francis Cayou,W,5,0
1905-10-14,Northwestern,Western,Walter McCornack,A,Beloit,Ind,John Page,W,18,2
1905-10-28,Northwestern,Western,Walter McCornack,H,Chicago,Western,Amos Alonzo Stagg,L,0,32
1905-11-25,Northwestern,Western,Walter McCornack,A,Minnesota,Western,Henry Williams,L,6,72
1905-10-03,Cumberland,Ind,,A,Georgia,Ind,Marvin Dickinson,W,39,10
1905-10-06,Cumberland,Ind,,A,Virginia Tech,Ind,C.P. Miles,L,0,12
1905-10-21,Cumberland,Ind,,A,Sewanee,Ind,H.C. Hyatt,L,0,9
1905-10-28,Cumberland,Ind,,A,Georgia Tech,Ind,John Heisman,L,0,18
1905-10-21,Kansas,Ind,Doc Kennedy,H,Oklahoma,Ind,Bennie Owen,W,34,0
1905-10-28,Kansas,Ind,Doc Kennedy,A,Colorado,Ind,Willis Keinholtz,L,0,15
1905-11-04,Kansas,Ind,Doc Kennedy,H,Washington (MO),Ind,C.A. Fairweather,W,21,0
1905-11-11,Kansas,Ind,Doc Kennedy,A,Washburn,Ind,John Outland,W,18,11
1905-11-30,Kansas,Ind,Doc Kennedy,N,Missouri,Ind,John McLean,W,24,0
1905-10-07,Bates,Ind, Purinton,H,Massachusetts,Ind,Walter Craig,W,16,0
1905-10-10,Bates,Ind, Purinton,A,Harvard,Ind,William Reid,L,6,34
1905-10-14,Bates,Ind, Purinton,H,New Hampshire,Ind,,T,0,0
1905-10-28,Bates,Ind, Purinton,A,Maine,Ind,Frank McCoy,T,0,0
1905-11-11,Bates,Ind, Purinton,H,Bowdoin,Ind,Roscoe McClave,L,0,6
1905-09-30,Pennsylvania,Ind,,H,Lehigh,Ind,Samuel Newton,W,35,0
1905-10-07,Pennsylvania,Ind,,H,Swarthmore,Ind,George Brooke,W,11,4
1905-10-14,Pennsylvania,Ind,,H,North Carolina,Ind,William Warner,W,17,0
1905-10-21,Pennsylvania,Ind,,H,Brown,Ind,Edward Robinson,W,8,6
1905-10-28,Pennsylvania,Ind,,H,Carlisle,Ind,Ralph Kinney,W,6,0
1905-11-04,Pennsylvania,Ind,,H,Lafayette,Ind,,T,6,6
1905-11-11,Pennsylvania,Ind,,H,Harvard,Ind,William Reid,W,12,6
1905-11-18,Pennsylvania,Ind,,H,Villanova,Ind,Frederick Crolius,W,42,0
1905-11-25,Pennsylvania,Ind,,A,Columbia,Ind,William Morley,W,23,0
1905-11-30,Pennsylvania,Ind,,H,Cornell,Ind,Pop Warner,W,6,5
1905-09-30,Beloit,Ind,John Page,A,Purdue,Western,A.E. Hernstein,L,0,36
1905-10-04,Beloit,Ind,John Page,A,Chicago,Western,Amos Alonzo Stagg,L,0,38
1905-10-14,Beloit,Ind,John Page,H,Northwestern,Western,Walter McCornack,L,2,18
1905-10-21,Beloit,Ind,John Page,A,Lawrence,Ind,John Koehler,L,0,12
1905-11-11,Beloit,Ind,John Page,A,Wisconsin,Western,Phil King,L,0,44
1905-11-24,Beloit,Ind,John Page,H,Knox,Ind,,W,42,5
1905-09-26,Iowa,Western,John Chalmers,H,Coe,Ind,,W,27,0
1905-10-07,Iowa,Western,John Chalmers,A,Chicago,Western,Amos Alonzo Stagg,L,0,42
1905-10-21,Iowa,Western,John Chalmers,A,Minnesota,Western,Henry Williams,L,0,39
1905-11-04,Iowa,Western,John Chalmers,H,Grinnell,Ind,Tuffy Fisk,W,46,0
1905-11-18,Iowa,Western,John Chalmers,H,Drake,Ind,Willie Heston,W,44,0
1905-11-24,Iowa,Western,John Chalmers,A,Iowa State,Ind,,W,8,0
1905-10-07,Columbia,Ind,William Morley,H,Wesleyan (CT),Ind,Howard Reiter,T,0,0
1905-10-14,Columbia,Ind,William Morley,H,Williams,Ind,,W,11,5
1905-10-21,Columbia,Ind,William Morley,H,Amherst,Ind,Harry Smith,T,10,10
1905-10-28,Columbia,Ind,William Morley,H,Princeton,Ind,,L,0,12
1905-11-04,Columbia,Ind,William Morley,H,Yale,Ind,Jack Owsley,L,0,53
1905-11-18,Columbia,Ind,William Morley,A,Cornell,Ind,Pop Warner,W,12,6
1905-11-25,Columbia,Ind,William Morley,H,Pennsylvania,Ind,,L,0,23
1905-10-14,Amherst,Ind,Harry Smith,A,Bowdoin,Ind,Roscoe McClave,W,23,3
1905-10-21,Amherst,Ind,Harry Smith,A,Columbia,Ind,William Morley,T,10,10
1905-10-28,Amherst,Ind,Harry Smith,H,Vermont,Ind,,W,16,6
1905-11-04,Amherst,Ind,Harry Smith,A,Holy Cross,Ind,Frank Cavanaugh,L,0,9
1905-11-11,Amherst,Ind,Harry Smith,H,Dartmouth,Ind,Fred Folsom,T,0,0
1905-11-25,Amherst,Ind,Harry Smith,H,Williams,Ind,,W,17,0
1905-09-30,Illinois,Western,Fred Lowenthal,H,Knox,Ind,,W,6,0
1905-10-04,Illinois,Western,Fred Lowenthal,H,Wabash,Ind,Francis Cayou,W,6,0
1905-10-21,Illinois,Western,Fred Lowenthal,H,Purdue,Western,A.E. Hernstein,L,0,29
1905-11-04,Illinois,Western,Fred Lowenthal,H,Michigan,Western,Fielding Yost,L,0,33
1905-11-18,Illinois,Western,Fred Lowenthal,A,Chicago,Western,Amos Alonzo Stagg,L,0,44
1905-11-30,Illinois,Western,Fred Lowenthal,A,Nebraska,Ind,Walter Booth,L,6,24
1905-10-07,Texas,Ind,Ralph Hutchinson,H,Texas Christian,Ind,E.J. Hyde,W,11,0
1905-10-13,Texas,Ind,Ralph Hutchinson,H,Haskell,Ind,,L,0,18
1905-10-21,Texas,Ind,Ralph Hutchinson,H,Baylor,Ind,Archie Webb,W,39,0
1905-10-28,Texas,Ind,Ralph Hutchinson,A,Vanderbilt,Ind,Dan McGugin,L,0,33
1905-11-03,Texas,Ind,Ralph Hutchinson,A,Oklahoma,Ind,Bennie Owen,L,0,2
1905-11-17,Texas,Ind,Ralph Hutchinson,H,Sewanee,Ind,H.C. Hyatt,W,17,10
1905-11-22,Texas,Ind,Ralph Hutchinson,H,Texas A&M,Ind,Walter Bachman,W,27,0
1905-09-23,Texas Christian,Ind,E.J. Hyde,N,Baylor,Ind,Archie Webb,W,16,0
1905-09-30,Texas Christian,Ind,E.J. Hyde,A,Texas A&M,Ind,Walter Bachman,L,0,20
1905-10-07,Texas Christian,Ind,E.J. Hyde,A,Texas,Ind,Ralph Hutchinson,L,0,11
1905-10-28,Texas Christian,Ind,E.J. Hyde,N,Baylor,Ind,Archie Webb,L,6,10
1905-11-04,Texas Christian,Ind,E.J. Hyde,N,Texas A&M,Ind,Walter Bachman,L,11,24
1905-11-11,Texas Christian,Ind,E.J. Hyde,N,Baylor,Ind,Archie Webb,W,17,0
1905-09-23,Baylor,Ind,Archie Webb,N,Texas Christian,Ind,E.J. Hyde,L,0,16
1905-10-14,Baylor,Ind,Archie Webb,H,Texas A&M,Ind,Walter Bachman,L,0,42
1905-10-21,Baylor,Ind,Archie Webb,A,Texas,Ind,Ralph Hutchinson,L,0,39
1905-10-28,Baylor,Ind,Archie Webb,N,Texas Christian,Ind,E.J. Hyde,W,10,6
1905-11-11,Baylor,Ind,Archie Webb,N,Texas Christian,Ind,E.J. Hyde,L,0,17
1905-11-18,Baylor,Ind,Archie Webb,A,Texas A&M,Ind,Walter Bachman,L,5,17
1905-10-03,Georgia,Ind,Marvin Dickinson,H,Cumberland,Ind,,L,10,39
1905-10-21,Georgia,Ind,Marvin Dickinson,H,Clemson,Ind,Eddie Cochems,L,0,35
1905-11-04,Georgia,Ind,Marvin Dickinson,A,Alabama,Ind,Jack Leavenworth,L,0,36
1905-11-18,Georgia,Ind,Marvin Dickinson,A,Georgia Tech,Ind,John Heisman,L,0,46
1905-11-30,Georgia,Ind,Marvin Dickinson,H,Auburn,Ind,Mike Donahue,L,0,20
1905-10-14,Virginia,Ind,William Cole,H,Carlisle,Ind,Ralph Kinney,L,0,12
1905-10-21,Virginia,Ind,William Cole,H,Bucknell,Ind,George Hoskins,W,15,11
1905-11-04,Virginia,Ind,William Cole,H,Virginia Tech,Ind,C.P. Miles,L,0,11
1905-11-18,Virginia,Ind,William Cole,A,Navy,Ind,Paul Dashiell,L,0,22
1905-11-30,Virginia,Ind,William Cole,N,North Carolina,Ind,William Warner,L,0,17
1905-10-04,Vermont,Ind,,A,Dartmouth,Ind,Fred Folsom,L,0,12
1905-10-14,Vermont,Ind,,A,Wesleyan (CT),Ind,Howard Reiter,L,11,19
1905-10-21,Vermont,Ind,,H,New Hampshire,Ind,,T,0,0
1905-10-28,Vermont,Ind,,A,Amherst,Ind,Harry Smith,L,6,16
1905-11-18,Vermont,Ind,,A,Brown,Ind,Edward Robinson,L,0,56
1905-09-23,Brown,Ind,Edward Robinson,H,New Hampshire,Ind,,W,16,5
1905-09-27,Brown,Ind,Edward Robinson,H,Massachusetts,Ind,Walter Craig,W,24,0
1905-10-14,Brown,Ind,Edward Robinson,H,Maine,Ind,Frank McCoy,W,34,0
1905-10-21,Brown,Ind,Edward Robinson,A,Pennsylvania,Ind,,L,6,8
1905-10-28,Brown,Ind,Edward Robinson,A,Harvard,Ind,William Reid,L,0,10
1905-11-04,Brown,Ind,Edward Robinson,H,Syracuse,Ind,,W,27,0
1905-11-11,Brown,Ind,Edward Robinson,A,Yale,Ind,Jack Owsley,L,0,11
1905-11-18,Brown,Ind,Edward Robinson,H,Vermont,Ind,,W,56,0
1905-11-25,Brown,Ind,Edward Robinson,H,Dartmouth,Ind,Fred Folsom,L,6,24
1905-09-30,Wabash,Ind,Francis Cayou,A,Chicago,Western,Amos Alonzo Stagg,L,0,15
1905-10-04,Wabash,Ind,Francis Cayou,A,Illinois,Western,Fred Lowenthal,L,0,6
1905-10-07,Wabash,Ind,Francis Cayou,A,Northwestern,Western,Walter McCornack,L,0,5
1905-10-14,Wabash,Ind,Francis Cayou,H,Purdue,Western,A.E. Hernstein,L,0,12
1905-10-21,Wabash,Ind,Francis Cayou,A,Notre Dame,Ind,Henry McGlew,W,5,0
1905-11-11,Wabash,Ind,Francis Cayou,H,Knox,Ind,,W,57,0
1905-11-18,Wabash,Ind,Francis Cayou,A,Indiana,Western,James Sheldon,L,0,40
1905-10-07,Maine,Ind,Frank McCoy,A,Harvard,Ind,William Reid,L,0,22
1905-10-14,Maine,Ind,Frank McCoy,A,Brown,Ind,Edward Robinson,L,0,34
1905-10-21,Maine,Ind,Frank McCoy,A,Tufts,Ind,Charles Whelan,L,0,12
1905-10-28,Maine,Ind,Frank McCoy,H,Bates,Ind, Purinton,T,0,0
1905-11-04,Maine,Ind,Frank McCoy,A,New Hampshire,Ind,,W,16,0
1905-11-18,Maine,Ind,Frank McCoy,H,Bowdoin,Ind,Roscoe McClave,W,18,0
1905-10-16,Oklahoma,Ind,Bennie Owen,H,Haskell,Ind,,W,18,12
1905-10-21,Oklahoma,Ind,Bennie Owen,A,Kansas,Ind,Doc Kennedy,L,0,34
1905-10-30,Oklahoma,Ind,Bennie Owen,H,Washburn,Ind,John Outland,L,6,9
1905-11-03,Oklahoma,Ind,Bennie Owen,H,Texas,Ind,Ralph Hutchinson,W,2,0
1905-10-14,Tennessee,Ind,J.D. DePree,A,Clemson,Ind,Eddie Cochems,T,5,5
1905-10-21,Tennessee,Ind,J.D. DePree,H,Vanderbilt,Ind,Dan McGugin,L,0,45
1905-10-28,Tennessee,Ind,J.D. DePree,A,Sewanee,Ind,H.C. Hyatt,L,6,11
1905-11-04,Tennessee,Ind,J.D. DePree,A,Georgia Tech,Ind,John Heisman,L,0,45
1905-11-30,Tennessee,Ind,J.D. DePree,A,Alabama,Ind,Jack Leavenworth,L,0,29
1905-10-06,Virginia Tech,Ind,C.P. Miles,H,Cumberland,Ind,,W,12,0
1905-10-14,Virginia Tech,Ind,C.P. Miles,A,Army,Ind,Robert Boyers,W,16,6
1905-10-28,Virginia Tech,Ind,C.P. Miles,H,North Carolina,Ind,William Warner,W,35,6
1905-11-04,Virginia Tech,Ind,C.P. Miles,A,Virginia,Ind,William Cole,W,11,0
1905-11-25,Virginia Tech,Ind,C.P. Miles,A,Navy,Ind,Paul Dashiell,L,6,12
1905-09-30,Lehigh,Ind,Samuel Newton,A,Pennsylvania,Ind,,L,0,35
1905-10-11,Lehigh,Ind,Samuel Newton,A,Princeton,Ind,,L,6,29
1905-10-28,Lehigh,Ind,Samuel Newton,A,Syracuse,Ind,,L,0,17
1905-11-11,Lehigh,Ind,Samuel Newton,A,Dickinson,Ind,J. Williams,L,0,18
1905-11-15,Lehigh,Ind,Samuel Newton,H,Lafayette,Ind,,L,0,53
1905-11-30,Lehigh,Ind,Samuel Newton,A,Washington & Jefferson,Ind,Frank Piekarski,L,0,24
1905-10-07,Alabama,Ind,Jack Leavenworth,A,Vanderbilt,Ind,Dan McGugin,L,0,34
1905-10-21,Alabama,Ind,Jack Leavenworth,A,Georgia Tech,Ind,John Heisman,L,5,12
1905-10-25,Alabama,Ind,Jack Leavenworth,A,Clemson,Ind,Eddie Cochems,L,0,25
1905-11-04,Alabama,Ind,Jack Leavenworth,H,Georgia,Ind,Marvin Dickinson,W,36,0
1905-11-18,Alabama,Ind,Jack Leavenworth,N,Auburn,Ind,Mike Donahue,W,30,0
1905-11-23,Alabama,Ind,Jack Leavenworth,H,Sewanee,Ind,H.C. Hyatt,L,6,42
1905-11-30,Alabama,Ind,Jack Leavenworth,H,Tennessee,Ind,J.D. DePree,W,29,0
1905-10-14,Clemson,Ind,Eddie Cochems,H,Tennessee,Ind,J.D. DePree,T,5,5
1905-10-21,Clemson,Ind,Eddie Cochems,A,Georgia,Ind,Marvin Dickinson,W,35,0
