Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2013-01-05,Vermont,AEC,John Becker,H,Albany (NY),AEC,Will Brown,W,70,45,28,53,6,17,8,13,7,31,14,8,5,8,16,15,42,4,15,11,18,8,27,10,2,1,16,15
2013-01-08,Vermont,AEC,John Becker,A,Boston University,AEC,Joe Jones,L,53,63,15,55,5,25,18,25,13,36,6,6,3,14,16,21,47,5,15,16,23,6,33,11,6,3,15,21
2013-01-12,Vermont,AEC,John Becker,H,UMBC,AEC,Aki Thomas,W,68,53,22,50,3,13,21,39,12,36,13,10,5,6,15,16,44,5,19,16,24,5,26,7,5,3,19,30
2013-01-16,Vermont,AEC,John Becker,H,Binghamton,AEC,Tommy Dempsey,W,61,37,22,54,6,22,11,16,14,37,16,12,2,16,8,16,41,2,16,3,6,2,21,8,12,3,21,14
2013-01-18,Vermont,AEC,John Becker,H,Stony Brook,AEC,Steve Pikiell,W,81,73,26,52,4,15,25,31,9,30,10,7,2,10,19,25,59,6,22,17,20,13,31,9,5,4,14,24
2013-01-22,Vermont,AEC,John Becker,A,Maine,AEC,Ted Woodward,L,68,71,24,55,6,20,14,19,10,27,10,9,1,10,12,28,60,8,22,7,9,11,29,19,5,2,14,15
2013-01-26,Vermont,AEC,John Becker,A,Albany (NY),AEC,Will Brown,W,50,43,19,39,3,10,9,13,2,31,12,4,7,12,17,16,54,3,18,8,12,9,23,10,3,2,7,17
2013-01-30,Vermont,AEC,John Becker,A,Hartford,AEC,John Gallagher,W,49,43,18,38,3,7,10,17,6,28,8,8,1,17,15,17,50,5,29,4,10,12,27,11,8,1,15,22
2013-02-06,Vermont,AEC,John Becker,H,New Hampshire,AEC,Bill Herrion,W,63,48,21,45,7,22,14,24,8,33,14,7,3,9,16,19,49,3,14,7,11,6,24,5,3,1,10,17
2013-02-09,Vermont,AEC,John Becker,A,UMBC,AEC,Aki Thomas,W,67,55,19,46,6,16,23,33,15,40,15,5,3,14,14,20,52,7,22,8,11,7,24,11,7,2,10,24
2013-02-12,Vermont,AEC,John Becker,H,Boston University,AEC,Joe Jones,L,59,64,22,60,4,19,11,15,14,35,9,7,3,9,15,22,56,7,21,13,15,9,36,12,3,3,11,16
2013-02-15,Vermont,AEC,John Becker,A,Stony Brook,AEC,Steve Pikiell,L,48,65,18,49,5,19,7,15,13,27,12,4,2,13,17,24,50,7,17,10,18,13,32,15,3,4,7,16
2013-02-20,Vermont,AEC,John Becker,H,Maine,AEC,Ted Woodward,W,73,61,23,54,4,13,23,26,13,39,14,3,2,8,13,22,54,7,18,10,13,5,23,8,5,4,7,19
2013-02-23,Vermont,AEC,John Becker,H,Canisius,MAAC,Jim Baron,W,87,79,26,45,8,16,27,31,4,23,14,6,3,14,13,28,58,11,27,12,14,9,25,12,7,4,13,25
2013-02-28,Vermont,AEC,John Becker,A,Binghamton,AEC,Tommy Dempsey,W,78,61,28,51,6,18,16,20,6,32,14,4,5,11,17,20,58,7,22,14,21,12,28,8,7,3,8,15
2013-03-03,Vermont,AEC,John Becker,H,Hartford,AEC,John Gallagher,L,58,61,18,36,3,8,19,24,8,32,7,3,3,20,15,18,41,12,25,13,17,2,12,17,10,3,13,24
2013-03-09,Vermont,AEC,John Becker,N,New Hampshire,AEC,Bill Herrion,W,61,42,21,50,4,9,15,25,11,37,8,8,1,6,15,14,43,5,14,9,14,6,24,4,2,5,12,20
2013-03-10,Vermont,AEC,John Becker,N,UMBC,AEC,Aki Thomas,W,85,72,28,53,7,14,22,26,9,28,16,8,4,10,14,23,51,12,22,14,16,9,25,9,4,1,17,22
2013-03-16,Vermont,AEC,John Becker,H,Albany (NY),AEC,Will Brown,L,49,53,21,52,1,14,6,11,13,34,7,3,1,14,17,20,41,4,12,9,13,2,20,11,10,4,8,17
2013-03-19,Vermont,AEC,John Becker,A,Santa Clara,WCC,Kerry Keating,L,67,77,25,59,7,23,10,15,14,29,15,3,1,16,23,24,47,7,18,22,28,7,29,16,9,6,12,17
2012-11-09,St. Peter's,MAAC,John Dunne,A,Rutgers,Big East,Mike Rice,W,56,52,22,48,5,16,7,14,2,19,14,8,0,9,21,19,53,2,13,12,18,15,40,10,3,1,17,15
2012-11-12,St. Peter's,MAAC,John Dunne,H,Central Connecticut,NEC,Howie Dickenman,W,64,61,27,56,4,7,6,15,12,37,16,6,1,19,16,21,55,4,18,15,19,7,26,12,7,6,17,19
2012-11-16,St. Peter's,MAAC,John Dunne,A,Cornell,Ivy,Bill Courtney,W,68,64,27,58,7,18,7,11,5,32,9,4,5,12,16,21,58,7,22,15,18,8,32,12,5,5,9,13
2012-11-18,St. Peter's,MAAC,John Dunne,A,Binghamton,AEC,Tommy Dempsey,L,54,62,21,63,3,17,9,16,11,29,9,9,0,8,20,21,49,3,10,17,28,13,42,9,3,3,15,14
2012-11-25,St. Peter's,MAAC,John Dunne,A,Seton Hall,Big East,Kevin Willard,L,61,76,23,52,7,18,8,13,7,21,14,9,1,13,15,27,53,8,23,14,16,10,33,17,8,6,15,13
2012-11-28,St. Peter's,MAAC,John Dunne,H,Fairleigh Dickinson,NEC,Greg Vetrone,L,61,66,25,63,5,11,6,19,12,34,11,8,3,9,19,20,44,7,14,19,27,2,31,11,4,3,12,19
2012-12-01,St. Peter's,MAAC,John Dunne,H,Boston University,AEC,Joe Jones,L,66,74,19,47,6,16,22,23,6,27,9,6,4,17,16,26,53,11,22,11,15,7,28,16,10,1,13,16
2012-12-05,St. Peter's,MAAC,John Dunne,H,Iona,MAAC,Tim Cluess,W,64,62,24,60,5,16,11,15,10,33,13,11,10,17,19,22,56,4,14,14,21,11,34,10,7,2,16,14
2012-12-08,St. Peter's,MAAC,John Dunne,N,Loyola (MD),MAAC,Jimmy Patsos,L,55,61,19,49,4,15,13,22,8,23,9,7,6,10,23,20,43,3,8,18,26,10,33,11,3,8,14,16
2012-12-19,St. Peter's,MAAC,John Dunne,H,LIU,NEC,Jack Perri,W,80,67,29,53,5,11,17,23,12,32,12,4,8,11,20,22,55,7,18,16,21,13,28,12,6,2,13,21
2012-12-22,St. Peter's,MAAC,John Dunne,H,Loyola (IL),Horizon,Porter Moser,L,49,54,21,54,1,8,6,19,10,32,10,12,3,9,26,15,41,1,10,23,31,3,31,5,4,2,15,14
2012-12-29,St. Peter's,MAAC,John Dunne,A,Central Connecticut,NEC,Howie Dickenman,W,71,69,26,72,7,19,12,15,22,49,16,5,2,15,17,25,57,7,16,12,17,6,28,14,8,10,12,17
2013-01-04,St. Peter's,MAAC,John Dunne,H,Manhattan,MAAC,Steve Masiello,L,53,55,20,48,4,8,9,20,6,27,9,8,6,12,20,19,48,9,27,8,13,6,31,13,8,4,16,20
2013-01-06,St. Peter's,MAAC,John Dunne,A,Loyola (MD),MAAC,Jimmy Patsos,L,58,74,20,57,1,9,17,28,16,32,9,5,1,11,18,25,51,6,12,18,22,7,31,14,5,8,10,18
2013-01-11,St. Peter's,MAAC,John Dunne,H,Niagara,MAAC,Joe Mihalich,L,58,77,24,55,9,22,1,5,8,28,18,5,4,14,9,30,65,8,24,9,10,14,35,12,9,2,6,5
2013-01-13,St. Peter's,MAAC,John Dunne,A,Siena,MAAC,Mitch Buonaguro,L,53,66,21,53,6,18,5,12,8,24,9,5,2,19,27,17,40,5,14,27,36,5,25,8,12,2,15,17
2013-01-17,St. Peter's,MAAC,John Dunne,H,Rider,MAAC,Kevin Baggett,L,54,66,19,46,4,14,12,14,6,18,9,8,3,11,15,24,47,9,21,9,19,12,29,11,10,2,13,13
2013-01-19,St. Peter's,MAAC,John Dunne,A,Marist,MAAC,Chuck Martin,L,48,59,14,54,2,18,18,27,11,25,6,10,7,13,17,23,48,4,8,9,18,11,43,13,6,4,20,20
2013-01-25,St. Peter's,MAAC,John Dunne,A,Iona,MAAC,Tim Cluess,L,71,90,27,55,7,21,10,20,4,23,18,3,3,9,16,32,55,12,19,14,22,3,25,21,4,3,6,14
2013-01-27,St. Peter's,MAAC,John Dunne,H,Fairfield,MAAC,Sydney Johnson,L,54,61,21,53,2,8,10,14,8,24,10,5,3,8,17,22,55,5,23,12,16,15,39,10,4,3,12,18
2013-01-31,St. Peter's,MAAC,John Dunne,H,Marist,MAAC,Chuck Martin,W,70,68,28,64,8,15,6,13,9,30,14,8,4,15,21,23,49,5,20,17,20,3,30,12,6,8,20,14
2013-02-03,St. Peter's,MAAC,John Dunne,A,Manhattan,MAAC,Steve Masiello,L,49,57,19,55,4,15,7,9,7,27,12,8,6,10,24,12,37,3,14,30,36,7,32,9,3,7,19,14
2013-02-07,St. Peter's,MAAC,John Dunne,A,Fairfield,MAAC,Sydney Johnson,L,44,61,17,53,3,9,7,13,8,26,5,6,3,13,12,23,50,6,17,9,11,7,35,12,7,3,13,13
2013-02-10,St. Peter's,MAAC,John Dunne,H,Siena,MAAC,Mitch Buonaguro,W,72,62,24,50,7,13,17,23,9,27,17,11,6,15,19,21,53,4,19,16,18,10,27,7,8,2,19,17
2013-02-14,St. Peter's,MAAC,John Dunne,A,Rider,MAAC,Kevin Baggett,L,57,72,22,48,5,12,8,17,8,21,13,8,0,12,17,26,44,10,21,10,16,7,30,15,4,7,16,17
2013-02-16,St. Peter's,MAAC,John Dunne,H,Canisius,MAAC,Jim Baron,L,59,68,22,57,7,23,8,12,12,35,12,3,1,16,27,22,54,5,21,19,33,14,38,9,9,4,9,13
2013-02-23,St. Peter's,MAAC,John Dunne,A,Hampton,MEAC,Edward Joyner,W,66,59,23,55,5,14,15,22,6,30,7,9,3,10,15,21,52,3,13,14,19,8,36,9,2,4,17,18
2013-02-28,St. Peter's,MAAC,John Dunne,A,Canisius,MAAC,Jim Baron,L,65,77,27,56,7,20,4,11,13,30,12,7,4,17,23,26,54,9,17,16,23,9,28,11,7,3,11,12
2013-03-02,St. Peter's,MAAC,John Dunne,A,Niagara,MAAC,Joe Mihalich,L,61,78,23,52,4,19,11,21,10,28,8,4,3,12,21,27,51,9,21,15,21,7,25,21,4,3,8,20
2013-03-08,St. Peter's,MAAC,John Dunne,N,Fairfield,MAAC,Sydney Johnson,L,47,54,20,47,3,8,4,9,4,20,10,7,3,12,20,19,49,4,16,12,22,14,36,10,9,4,13,12
2012-11-16,Eastern Kentucky,OVC,Jeff Neubauer,H,Kennesaw State,A-Sun,Lewis Preston,W,85,71,30,57,7,25,18,21,8,24,19,10,3,9,23,23,45,4,12,21,31,9,27,10,7,1,18,16
2012-11-17,Eastern Kentucky,OVC,Jeff Neubauer,H,Towson,CAA,Pat Skerry,W,71,69,25,64,7,26,14,19,12,28,15,8,1,9,23,22,49,4,15,21,33,15,41,10,5,4,17,19
2012-11-18,Eastern Kentucky,OVC,Jeff Neubauer,H,Radford,Big South,Mike Jones,W,83,75,26,53,11,24,20,29,13,27,13,7,1,12,23,24,46,9,17,18,27,8,26,13,10,2,20,23
2012-11-24,Eastern Kentucky,OVC,Jeff Neubauer,H,Norfolk State,MEAC,Anthony Evans,W,68,44,26,51,5,17,11,12,8,25,16,10,2,10,16,16,49,4,19,8,16,13,29,10,5,5,19,15
2012-11-28,Eastern Kentucky,OVC,Jeff Neubauer,H,Delaware State,MEAC,Greg Jackson,W,84,51,34,64,11,26,5,9,14,32,26,11,2,8,14,20,46,3,14,8,10,9,25,7,3,6,20,13
2012-12-01,Eastern Kentucky,OVC,Jeff Neubauer,H,Western Carolina,Southern,Larry Hunter,W,72,70,28,52,6,21,10,16,6,24,10,8,1,9,17,24,56,7,24,15,20,15,34,15,5,3,13,13
2012-12-04,Eastern Kentucky,OVC,Jeff Neubauer,A,North Carolina Central,MEAC,LeVelle Moton,W,63,57,22,48,8,21,11,16,2,17,12,10,0,10,18,20,45,1,7,16,21,12,36,9,6,3,22,20
2012-12-08,Eastern Kentucky,OVC,Jeff Neubauer,A,Chattanooga,Southern,John Shulman,W,63,52,24,50,10,27,5,7,9,26,18,8,2,17,23,18,42,2,10,14,22,10,26,11,9,1,20,15
2012-12-16,Eastern Kentucky,OVC,Jeff Neubauer,A,Illinois,Big Ten,John Groce,L,53,66,21,58,6,22,5,13,6,20,8,8,1,10,16,25,50,6,23,10,13,10,39,16,5,9,20,15
2012-12-19,Eastern Kentucky,OVC,Jeff Neubauer,A,North Carolina A&T,MEAC,Cy Alexander,L,67,78,20,51,11,26,16,18,5,17,16,7,2,18,24,26,47,2,11,24,30,9,32,19,9,6,18,20
2012-12-21,Eastern Kentucky,OVC,Jeff Neubauer,A,High Point,Big South,Scott Cherry,W,73,70,22,50,7,23,22,29,9,30,14,7,1,12,16,25,66,5,16,15,17,18,35,17,8,2,16,23
2012-12-30,Eastern Kentucky,OVC,Jeff Neubauer,A,West Virginia,Big 12,Bob Huggins,L,67,74,25,56,11,26,6,11,8,24,15,4,2,13,28,20,49,2,12,32,39,13,38,14,3,6,13,16
2013-01-03,Eastern Kentucky,OVC,Jeff Neubauer,H,Eastern Illinois,OVC,Jay Spoonhour,W,65,54,21,46,9,23,14,17,8,25,11,5,1,8,13,21,46,5,14,7,10,9,26,9,6,0,11,15
2013-01-05,Eastern Kentucky,OVC,Jeff Neubauer,H,SIU-Edwardsville,OVC,Lennox Forrester,W,78,72,26,56,7,25,19,21,8,20,17,8,2,8,17,27,45,7,13,11,15,6,26,17,3,1,17,17
2013-01-09,Eastern Kentucky,OVC,Jeff Neubauer,A,Murray State,OVC,Steve Prohm,W,77,65,28,55,8,23,13,14,6,24,14,12,4,10,21,20,47,11,29,14,21,6,26,12,7,1,17,15
2013-01-12,Eastern Kentucky,OVC,Jeff Neubauer,H,Morehead State,OVC,Sean Woods,W,59,52,21,53,4,16,13,20,9,30,16,9,3,18,16,19,51,5,18,9,16,8,34,10,9,4,22,20
2013-01-17,Eastern Kentucky,OVC,Jeff Neubauer,A,Belmont,OVC,Rick Byrd,L,76,83,26,54,12,36,12,14,4,17,13,13,4,15,24,28,54,8,20,19,24,11,34,15,11,0,21,13
2013-01-19,Eastern Kentucky,OVC,Jeff Neubauer,A,Jacksonville State,OVC,James Green,W,73,62,23,45,6,18,21,25,6,26,13,5,3,13,22,18,58,7,26,19,27,19,32,11,8,3,10,19
2013-01-24,Eastern Kentucky,OVC,Jeff Neubauer,H,Tennessee State,OVC,Travis Williams,W,76,67,25,45,8,18,18,22,5,23,13,7,2,17,22,19,51,8,26,21,29,15,28,11,13,4,15,20
2013-01-26,Eastern Kentucky,OVC,Jeff Neubauer,H,Belmont,OVC,Rick Byrd,L,74,85,22,44,11,21,19,25,7,21,13,6,3,17,19,31,46,11,15,12,16,4,18,20,10,1,14,21
2013-01-31,Eastern Kentucky,OVC,Jeff Neubauer,A,UT-Martin,OVC,Jason James,L,65,72,23,65,12,38,7,13,5,21,17,10,2,5,24,20,47,4,14,28,34,11,44,12,2,4,13,12
2013-02-02,Eastern Kentucky,OVC,Jeff Neubauer,A,Southeast Missouri State,OVC,Dickey Nutt,W,81,72,28,53,9,19,16,18,7,28,13,5,8,9,22,25,53,4,16,18,25,13,27,16,3,6,13,15
2013-02-09,Eastern Kentucky,OVC,Jeff Neubauer,A,Morehead State,OVC,Sean Woods,W,68,47,24,51,4,20,16,18,9,28,18,9,2,10,14,14,43,4,15,15,16,8,21,8,5,1,14,18
2013-02-14,Eastern Kentucky,OVC,Jeff Neubauer,H,Tennessee Tech,OVC,Steve Payne,W,80,69,26,53,8,24,20,27,12,27,14,8,2,6,20,24,53,6,20,15,17,11,26,14,2,3,14,23
2013-02-16,Eastern Kentucky,OVC,Jeff Neubauer,H,Jacksonville State,OVC,James Green,W,80,67,31,58,9,24,9,11,7,27,20,6,1,14,15,26,55,6,15,9,12,7,23,16,9,7,12,11
2013-02-20,Eastern Kentucky,OVC,Jeff Neubauer,H,Austin Peay,OVC,Dave Loos,W,91,53,34,58,10,23,13,15,5,27,21,10,2,8,18,18,49,5,21,12,17,10,28,13,3,5,21,14
2013-02-23,Eastern Kentucky,OVC,Jeff Neubauer,A,Valparaiso,Horizon,Bryce Drew,L,60,82,20,61,7,26,13,13,7,21,8,6,0,12,19,30,44,7,17,15,18,3,32,14,8,3,18,18
2013-02-28,Eastern Kentucky,OVC,Jeff Neubauer,A,Tennessee Tech,OVC,Steve Payne,W,69,54,25,49,7,20,12,14,1,17,14,15,0,8,20,19,40,4,16,12,22,9,31,6,5,4,22,17
2013-03-02,Eastern Kentucky,OVC,Jeff Neubauer,A,Tennessee State,OVC,Travis Williams,L,81,85,24,68,13,42,20,20,9,26,15,7,2,10,21,27,51,6,15,25,32,10,40,18,7,7,19,18
2013-03-07,Eastern Kentucky,OVC,Jeff Neubauer,N,Southeast Missouri State,OVC,Dickey Nutt,W,84,69,21,54,5,24,37,45,10,40,14,10,3,12,15,25,64,3,22,16,18,10,34,18,8,3,14,28
2013-03-08,Eastern Kentucky,OVC,Jeff Neubauer,N,Murray State,OVC,Steve Prohm,L,73,81,22,56,9,27,20,24,12,28,13,4,2,6,21,29,50,7,19,16,22,6,30,20,3,3,8,18
2013-03-19,Eastern Kentucky,OVC,Jeff Neubauer,A,Gardner-Webb,Big South,Chris Holtmann,W,69,62,20,46,12,26,17,23,4,24,15,12,1,20,17,24,59,4,19,10,15,11,34,17,8,2,22,19
2013-03-23,Eastern Kentucky,OVC,Jeff Neubauer,A,Evansville,MVC,Marty Simmons,L,72,86,25,50,11,27,11,18,2,20,11,9,1,11,26,28,51,6,12,24,35,11,37,17,2,0,11,19
2012-11-10,La Salle,A-10,John Giannini,H,Delaware,CAA,Monte Ross,W,73,66,23,63,4,14,23,25,14,33,10,7,4,7,13,28,62,1,8,9,12,13,34,6,5,8,10,17
2012-11-18,La Salle,A-10,John Giannini,H,Central Connecticut,NEC,Howie Dickenman,L,74,81,28,64,9,28,9,15,11,33,17,2,4,10,13,30,62,7,14,14,16,4,30,12,8,3,7,12
2012-11-20,La Salle,A-10,John Giannini,A,Hartford,AEC,John Gallagher,W,64,51,20,42,6,15,18,29,10,36,8,7,3,18,16,19,52,6,20,7,12,7,23,9,11,3,16,21
2012-11-25,La Salle,A-10,John Giannini,H,Villanova,Big East,Jay Wright,W,77,74,26,64,9,26,16,21,10,28,15,10,3,11,19,26,55,4,12,18,26,11,36,18,5,4,17,20
2012-11-29,La Salle,A-10,John Giannini,A,Rider,MAAC,Kevin Baggett,W,63,52,22,48,7,21,12,20,5,29,12,9,6,14,17,19,48,2,7,12,22,6,30,6,5,3,18,18
2012-12-05,La Salle,A-10,John Giannini,H,Penn State,Big Ten,Patrick Chambers,W,82,57,24,49,16,31,18,24,5,23,16,5,2,4,17,22,50,3,12,10,17,10,34,11,2,0,11,20
2012-12-08,La Salle,A-10,John Giannini,A,Northeastern,CAA,Bill Coen,W,66,64,25,50,7,18,9,11,6,20,11,11,3,12,12,28,51,3,12,5,7,8,25,16,5,2,15,11
2012-12-15,La Salle,A-10,John Giannini,A,Bucknell,Patriot,Dave Paulsen,L,66,74,24,62,4,14,14,16,9,27,3,6,4,6,17,28,56,4,8,14,17,9,37,13,2,4,9,12
2012-12-20,La Salle,A-10,John Giannini,H,Iona,MAAC,Tim Cluess,W,88,74,36,71,6,17,10,18,10,40,16,8,3,13,10,31,71,5,23,7,8,7,38,11,10,2,16,18
2012-12-22,La Salle,A-10,John Giannini,H,Sacred Heart,NEC,Dave Bike,W,100,71,34,63,9,21,23,26,10,36,26,10,0,15,8,28,60,9,20,6,9,5,24,21,10,1,22,17
2012-12-29,La Salle,A-10,John Giannini,A,Siena,MAAC,Mitch Buonaguro,W,80,52,31,63,13,28,5,9,11,30,21,9,8,10,15,19,57,3,17,11,15,11,30,6,5,3,17,11
2013-01-02,La Salle,A-10,John Giannini,A,Miami (FL),ACC,Jim Larranaga,L,59,76,23,62,7,21,6,9,8,29,10,5,2,10,20,24,51,8,17,20,28,7,37,7,6,6,9,10
2013-01-05,La Salle,A-10,John Giannini,H,Penn,Ivy,Jerome Allen,W,74,57,24,55,9,22,17,26,7,32,13,11,8,13,12,22,61,5,15,8,10,9,38,15,7,4,21,22
2013-01-09,La Salle,A-10,John Giannini,A,Charlotte,A-10,Alan Major,L,65,74,25,77,4,29,11,18,21,41,9,8,2,13,26,25,52,2,8,22,31,11,41,10,3,4,21,18
2013-01-12,La Salle,A-10,John Giannini,H,Richmond,A-10,Chris Mooney,W,71,59,28,60,3,15,12,15,10,30,16,8,3,9,15,24,59,4,18,7,8,10,28,11,2,7,15,19
2013-01-16,La Salle,A-10,John Giannini,H,Dayton,A-10,Archie Miller,W,72,70,27,55,3,12,15,17,7,18,20,15,4,15,17,25,51,7,15,13,17,11,33,17,7,1,24,19
2013-01-19,La Salle,A-10,John Giannini,A,Xavier,A-10,Chris Mack,L,63,70,22,55,5,15,14,22,9,26,9,14,1,16,19,26,45,3,11,15,26,6,29,14,10,9,18,17
2013-01-23,La Salle,A-10,John Giannini,H,Butler,A-10,Brad Stevens,W,54,53,23,56,4,15,4,6,7,21,15,10,5,8,11,23,47,3,8,4,7,6,28,17,5,2,13,11
2013-01-26,La Salle,A-10,John Giannini,A,VCU,A-10,Shaka Smart,W,69,61,24,51,4,13,17,22,8,32,14,9,6,14,18,23,60,4,16,11,18,15,32,11,9,4,12,19
2013-01-30,La Salle,A-10,John Giannini,H,UMass,A-10,Derek Kellogg,L,60,61,25,59,6,17,4,6,11,30,13,8,4,14,11,26,61,4,13,5,6,11,32,7,7,6,15,11
2013-02-02,La Salle,A-10,John Giannini,A,George Washington,A-10,Mike Lonergan,W,80,71,26,61,11,25,17,19,11,26,16,9,5,9,18,26,53,3,11,16,21,8,30,13,5,7,15,14
2013-02-09,La Salle,A-10,John Giannini,H,Fordham,A-10,Tom Pecora,W,89,53,30,63,18,33,11,14,8,31,22,6,3,7,12,20,58,3,16,10,13,13,35,12,2,4,14,12
2013-02-13,La Salle,A-10,John Giannini,A,St. Bonaventure,A-10,Mark Schmidt,W,69,66,19,53,9,25,22,27,11,31,12,8,3,20,19,22,52,2,13,20,25,7,30,12,11,6,16,19
2013-02-16,La Salle,A-10,John Giannini,H,St. Joseph's,A-10,Phil Martelli,W,76,64,28,45,10,16,10,14,6,25,22,5,2,14,13,26,49,5,15,7,11,6,18,14,9,1,12,13
2013-02-21,La Salle,A-10,John Giannini,A,Temple,A-10,Fran Dunphy,L,74,82,27,60,5,17,15,19,6,24,11,6,0,6,17,30,60,5,16,17,29,15,41,19,4,3,11,18
2013-02-24,La Salle,A-10,John Giannini,A,Rhode Island,A-10,Dan Hurley,W,72,65,23,52,9,23,17,20,7,35,15,4,5,10,16,26,58,5,11,8,16,8,30,16,4,2,9,18
2013-03-02,La Salle,A-10,John Giannini,H,Duquesne,A-10,Jim Ferry,W,97,64,34,66,10,24,19,25,8,36,23,9,4,7,13,26,64,3,16,9,13,7,30,11,5,7,12,17
2013-03-06,La Salle,A-10,John Giannini,H,George Washington,A-10,Mike Lonergan,W,84,70,28,46,12,22,16,18,3,17,19,8,2,11,12,32,58,1,8,5,10,11,25,23,7,1,16,16
2013-03-09,La Salle,A-10,John Giannini,A,Saint Louis,A-10,Jim Crews,L,54,78,23,57,2,15,6,15,8,24,6,6,2,14,18,30,52,5,13,13,19,9,35,16,6,3,15,14
2013-03-15,La Salle,A-10,John Giannini,N,Butler,A-10,Brad Stevens,L,58,69,20,50,7,23,11,17,6,22,11,9,6,11,15,28,57,3,15,10,10,9,37,10,4,2,13,14
2013-03-20,La Salle,A-10,John Giannini,N,Boise State,MWC,Leon Rice,W,80,71,31,49,11,21,7,12,3,20,16,4,1,10,16,26,53,7,18,12,18,11,29,14,3,1,10,13
2013-03-22,La Salle,A-10,John Giannini,N,Kansas State,Big 12,Bruce Weber,W,63,61,21,49,7,18,14,16,6,26,12,4,5,8,13,24,57,4,13,9,17,13,30,12,6,7,9,14
2013-03-24,La Salle,A-10,John Giannini,N,Ole Miss,SEC,Andy Kennedy,W,76,74,27,55,9,23,13,18,7,24,14,8,4,12,19,30,63,4,19,10,21,13,32,14,5,4,12,18
2013-03-28,La Salle,A-10,John Giannini,N,Wichita State,MVC,Gregg Marshall,L,58,72,20,56,7,18,11,16,5,23,8,5,2,9,13,30,67,5,12,7,9,15,44,12,4,8,8,13
2012-11-16,Mercer,A-Sun,Bob Hoffman,N,George Mason,CAA,Paul Hewitt,L,49,52,16,44,5,19,12,14,8,22,7,6,4,16,20,20,42,0,8,12,17,6,25,6,4,1,19,18
2012-11-17,Mercer,A-Sun,Bob Hoffman,N,UIC,Horizon,Howard Moore,L,36,62,14,43,2,12,6,11,5,24,7,2,3,17,11,22,47,8,15,10,13,5,29,9,9,0,11,18
2012-11-19,Mercer,A-Sun,Bob Hoffman,N,Wake Forest,ACC,Jeff Bzdelik,L,71,74,25,57,9,19,12,16,10,29,14,9,4,15,28,21,50,6,13,26,41,14,34,11,9,3,14,15
2012-11-25,Mercer,A-Sun,Bob Hoffman,H,Furman,Southern,Jeff Jackson,W,73,46,25,57,7,20,16,21,9,24,17,10,1,8,17,15,39,5,15,11,23,11,34,9,2,1,25,19
2012-11-28,Mercer,A-Sun,Bob Hoffman,A,New Mexico,MWC,Steve Alford,L,58,76,22,58,7,21,7,13,7,27,14,9,4,17,25,27,60,5,19,17,26,10,40,19,6,6,15,16
2012-12-02,Mercer,A-Sun,Bob Hoffman,A,Florida State,ACC,Leonard Hamilton,W,61,56,18,48,6,16,19,23,8,30,14,10,2,15,22,17,48,6,17,16,26,10,30,11,8,3,18,20
2012-12-05,Mercer,A-Sun,Bob Hoffman,A,Denver,WAC,Joe Scott,L,40,69,15,43,2,12,8,15,6,23,7,9,2,18,13,29,52,7,18,4,6,5,27,19,9,5,13,17
2012-12-08,Mercer,A-Sun,Bob Hoffman,H,Alabama A&M,SWAC,Willie Hayes,W,65,46,22,52,4,14,17,20,12,35,18,11,4,11,14,17,48,3,18,9,16,10,27,5,4,7,17,16
2012-12-16,Mercer,A-Sun,Bob Hoffman,A,Chattanooga,Southern,John Shulman,W,63,53,21,52,11,29,10,12,8,32,13,10,3,16,17,18,54,7,26,10,16,9,29,14,5,3,13,13
2012-12-18,Mercer,A-Sun,Bob Hoffman,A,Georgia,SEC,Mark Fox,L,49,58,16,51,6,26,11,12,5,24,12,4,3,11,18,19,44,7,12,13,16,6,34,12,3,4,15,13
2012-12-22,Mercer,A-Sun,Bob Hoffman,A,Alabama,SEC,Anthony Grant,W,66,59,22,54,8,22,14,18,10,32,16,6,4,11,16,21,53,4,14,13,20,10,31,9,8,3,9,14
2012-12-31,Mercer,A-Sun,Bob Hoffman,H,Stetson,A-Sun,Casey Alexander,W,70,64,26,67,9,26,9,13,13,37,18,7,4,9,18,20,49,10,24,14,19,5,29,14,3,3,15,16
2013-01-02,Mercer,A-Sun,Bob Hoffman,H,Florida Gulf Coast,A-Sun,Andy Enfield,W,77,70,25,63,11,31,16,18,13,29,14,8,6,11,15,25,61,9,25,11,15,12,35,11,6,6,16,16
2013-01-05,Mercer,A-Sun,Bob Hoffman,A,Kennesaw State,A-Sun,Lewis Preston,L,75,83,25,54,5,23,20,24,6,25,9,6,3,11,32,18,35,9,14,38,55,5,29,12,4,1,12,25
2013-01-10,Mercer,A-Sun,Bob Hoffman,A,North Florida,A-Sun,Matthew Driscoll,W,66,47,26,51,7,16,7,9,8,34,7,10,5,15,16,17,50,10,26,3,8,10,27,8,5,3,14,14
