Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1958-09-27,Florida,SEC,Bob Woodruff,H,Mississippi State,SEC,Wade Walker,L,7,14
1958-10-10,Florida,SEC,Bob Woodruff,A,UCLA,PCC,Bill Barnes,W,21,14
1958-10-18,Florida,SEC,Bob Woodruff,H,Vanderbilt,SEC,Arthur Guepe,T,6,6
1958-10-25,Florida,SEC,Bob Woodruff,A,LSU,SEC,Paul Dietzel,L,7,10
1958-11-01,Florida,SEC,Bob Woodruff,H,Auburn,SEC,Ralph Jordan,L,5,6
1958-11-08,Florida,SEC,Bob Woodruff,N,Georgia,SEC,Wallace Butts,W,7,6
1958-11-22,Florida,SEC,Bob Woodruff,H,Florida State,Ind,Thomas Nugent,W,21,7
1958-11-29,Florida,SEC,Bob Woodruff,N,Miami (FL),Ind,Andy Gustafson,W,12,9
1958-12-27,Florida,SEC,Bob Woodruff,N,Ole Miss,SEC,John Vaught,L,3,7
1958-10-04,Boston University,Ind,Steve Sinko,H,Navy,Ind,Eddie Erdelatz,L,14,28
1958-10-11,Boston University,Ind,Steve Sinko,A,West Virginia,Southern,Art Lewis,W,36,30
1958-10-18,Boston University,Ind,Steve Sinko,H,Penn State,Ind,Rip Engle,L,0,34
1958-10-25,Boston University,Ind,Steve Sinko,A,Holy Cross,Ind,Edward Anderson,L,8,16
1958-11-01,Boston University,Ind,Steve Sinko,H,William & Mary,Southern,Milt Drewer,W,33,7
1958-11-07,Boston University,Ind,Steve Sinko,H,Syracuse,Ind,Ben Schwartzwalder,L,0,42
1958-11-15,Boston University,Ind,Steve Sinko,A,Boston College,Ind,Mike Holovak,L,13,18
1958-09-20,Stanford,PCC,Jack Curtice,A,Washington State,PCC,Jim Sutherland,L,6,40
1958-09-27,Stanford,PCC,Jack Curtice,H,Rice,SWC,Jess Neely,L,7,30
1958-10-04,Stanford,PCC,Jack Curtice,A,Northwestern,Big Ten,Ara Parseghian,L,0,28
1958-10-11,Stanford,PCC,Jack Curtice,H,Washington,PCC,Jim Owens,W,22,12
1958-10-18,Stanford,PCC,Jack Curtice,H,Air Force,Ind,Ben Martin,L,0,16
1958-10-25,Stanford,PCC,Jack Curtice,A,UCLA,PCC,Bill Barnes,W,21,19
1958-11-01,Stanford,PCC,Jack Curtice,H,USC,PCC,Don Clark,L,6,29
1958-11-08,Stanford,PCC,Jack Curtice,A,Oregon,PCC,Len Casanova,L,0,12
1958-11-15,Stanford,PCC,Jack Curtice,H,Oregon State,PCC,Tommy Prothro,L,16,24
1958-11-22,Stanford,PCC,Jack Curtice,A,California,PCC,Pete Elliott,L,15,16
1958-09-20,Washington State,PCC,Jim Sutherland,H,Stanford,PCC,Jack Curtice,W,40,6
1958-09-27,Washington State,PCC,Jim Sutherland,A,Northwestern,Big Ten,Ara Parseghian,L,28,29
1958-10-04,Washington State,PCC,Jim Sutherland,A,California,PCC,Pete Elliott,L,14,34
1958-10-11,Washington State,PCC,Jim Sutherland,A,Idaho,PCC,Skip Stahley,W,8,0
1958-10-18,Washington State,PCC,Jim Sutherland,A,Oregon,PCC,Len Casanova,W,6,0
1958-10-25,Washington State,PCC,Jim Sutherland,H,USC,PCC,Don Clark,L,6,14
1958-11-01,Washington State,PCC,Jim Sutherland,A,UCLA,PCC,Bill Barnes,W,38,20
1958-11-08,Washington State,PCC,Jim Sutherland,H,Oregon State,PCC,Tommy Prothro,W,7,0
1958-11-15,Washington State,PCC,Jim Sutherland,A,Pacific,Ind,Moose Myers,W,34,0
1958-11-22,Washington State,PCC,Jim Sutherland,H,Washington,PCC,Jim Owens,W,18,14
1958-09-27,Illinois,Big Ten,Ray Eliot,H,UCLA,PCC,Bill Barnes,L,14,18
1958-10-04,Illinois,Big Ten,Ray Eliot,A,Duke,ACC,Bill Murray,L,13,15
1958-10-11,Illinois,Big Ten,Ray Eliot,H,Ohio State,Big Ten,Woody Hayes,L,13,19
1958-10-18,Illinois,Big Ten,Ray Eliot,A,Minnesota,Big Ten,Murray Warmath,W,20,8
1958-10-25,Illinois,Big Ten,Ray Eliot,H,Michigan State,Big Ten,Duffy Daugherty,W,16,0
1958-11-01,Illinois,Big Ten,Ray Eliot,A,Purdue,Big Ten,Jack Mollenkopf,L,8,31
1958-11-08,Illinois,Big Ten,Ray Eliot,A,Michigan,Big Ten,Bennie Oosterbaan,W,21,8
1958-11-15,Illinois,Big Ten,Ray Eliot,H,Wisconsin,Big Ten,Milt Bruhn,L,12,31
1958-11-22,Illinois,Big Ten,Ray Eliot,H,Northwestern,Big Ten,Ara Parseghian,W,27,20
1958-09-20,Baylor,SWC,Sam Boyd,A,Arkansas,SWC,Frank Broyles,W,12,0
1958-09-27,Baylor,SWC,Sam Boyd,H,Hardin-Simmons,BIAA,Sammy Baugh,W,14,7
1958-10-04,Baylor,SWC,Sam Boyd,H,Miami (FL),Ind,Andy Gustafson,L,8,14
1958-10-11,Baylor,SWC,Sam Boyd,A,Duke,ACC,Bill Murray,L,7,12
1958-10-18,Baylor,SWC,Sam Boyd,A,Texas Tech,Ind,DeWitt Weaver,W,26,7
1958-10-25,Baylor,SWC,Sam Boyd,H,Texas A&M,SWC,Jim Myers,L,27,33
1958-11-01,Baylor,SWC,Sam Boyd,A,Texas Christian,SWC,Abe Martin,L,0,22
1958-11-08,Baylor,SWC,Sam Boyd,H,Texas,SWC,Darrell Royal,L,15,20
1958-11-22,Baylor,SWC,Sam Boyd,A,SMU,SWC,Bill Meek,L,29,33
1958-11-29,Baylor,SWC,Sam Boyd,H,Rice,SWC,Jess Neely,L,21,33
1958-09-27,SMU,SWC,Bill Meek,A,Ohio State,Big Ten,Woody Hayes,L,20,23
1958-10-04,SMU,SWC,Bill Meek,H,Notre Dame,Ind,Terry Brennan,L,6,14
1958-10-11,SMU,SWC,Bill Meek,A,Missouri,Big 7,Dan Devine,W,32,19
1958-10-18,SMU,SWC,Bill Meek,H,Rice,SWC,Jess Neely,L,7,13
1958-10-25,SMU,SWC,Bill Meek,H,Georgia Tech,SEC,Bobby Dodd,W,20,0
1958-11-01,SMU,SWC,Bill Meek,A,Texas,SWC,Darrell Royal,W,26,10
1958-11-08,SMU,SWC,Bill Meek,H,Texas A&M,SWC,Jim Myers,W,33,0
1958-11-15,SMU,SWC,Bill Meek,A,Arkansas,SWC,Frank Broyles,L,6,13
1958-11-22,SMU,SWC,Bill Meek,H,Baylor,SWC,Sam Boyd,W,33,29
1958-11-29,SMU,SWC,Bill Meek,H,Texas Christian,SWC,Abe Martin,W,20,13
1958-09-20,Georgia,SEC,Wallace Butts,A,Texas,SWC,Darrell Royal,L,8,13
1958-09-27,Georgia,SEC,Wallace Butts,A,Vanderbilt,SEC,Arthur Guepe,L,14,21
1958-10-04,Georgia,SEC,Wallace Butts,H,South Carolina,ACC,Warren Giese,L,14,24
1958-10-11,Georgia,SEC,Wallace Butts,A,Florida State,Ind,Thomas Nugent,W,28,13
1958-10-25,Georgia,SEC,Wallace Butts,H,Kentucky,SEC,Blanton Collier,W,28,0
1958-11-01,Georgia,SEC,Wallace Butts,A,Alabama,SEC,Bear Bryant,L,0,12
1958-11-08,Georgia,SEC,Wallace Butts,N,Florida,SEC,Bob Woodruff,L,6,7
1958-11-15,Georgia,SEC,Wallace Butts,N,Auburn,SEC,Ralph Jordan,L,6,21
1958-11-22,Georgia,SEC,Wallace Butts,H,Citadel,Southern,Eddie Teague,W,76,0
1958-11-29,Georgia,SEC,Wallace Butts,H,Georgia Tech,SEC,Bobby Dodd,W,16,3
1958-09-20,Maryland,ACC,Tommy Mont,A,Wake Forest,ACC,Paul Amen,L,0,34
1958-09-27,Maryland,ACC,Tommy Mont,A,North Carolina State,ACC,Earle Edwards,W,21,6
1958-10-04,Maryland,ACC,Tommy Mont,H,Clemson,ACC,Frank Howard,L,0,8
1958-10-11,Maryland,ACC,Tommy Mont,H,Texas A&M,SWC,Jim Myers,L,10,14
1958-10-18,Maryland,ACC,Tommy Mont,A,North Carolina,ACC,Jim Tatum,L,0,27
1958-10-25,Maryland,ACC,Tommy Mont,A,Auburn,SEC,Ralph Jordan,L,7,20
1958-11-01,Maryland,ACC,Tommy Mont,H,South Carolina,ACC,Warren Giese,W,10,6
1958-11-08,Maryland,ACC,Tommy Mont,N,Navy,Ind,Eddie Erdelatz,L,14,40
1958-11-14,Maryland,ACC,Tommy Mont,A,Miami (FL),Ind,Andy Gustafson,W,26,14
1958-11-22,Maryland,ACC,Tommy Mont,A,Virginia,ACC,Richard Voris,W,44,6
1958-09-20,Virginia,ACC,Richard Voris,A,Clemson,ACC,Frank Howard,L,15,20
1958-09-27,Virginia,ACC,Richard Voris,H,Duke,ACC,Bill Murray,W,15,12
1958-10-04,Virginia,ACC,Richard Voris,H,North Carolina State,ACC,Earle Edwards,L,14,26
1958-10-11,Virginia,ACC,Richard Voris,N,Virginia Tech,Southern,Frank Moseley,L,13,22
1958-10-18,Virginia,ACC,Richard Voris,A,Army,Ind,Red Blaik,L,6,35
1958-10-25,Virginia,ACC,Richard Voris,A,Vanderbilt,SEC,Arthur Guepe,L,6,39
1958-11-01,Virginia,ACC,Richard Voris,N,Virginia Military Institute,Southern,John McKenna,L,0,33
1958-11-08,Virginia,ACC,Richard Voris,H,North Carolina,ACC,Jim Tatum,L,0,42
1958-11-15,Virginia,ACC,Richard Voris,A,South Carolina,ACC,Warren Giese,L,14,28
1958-11-22,Virginia,ACC,Richard Voris,H,Maryland,ACC,Tommy Mont,L,6,44
1958-09-20,Idaho,PCC,Skip Stahley,A,Oregon,PCC,Len Casanova,L,0,27
1958-09-27,Idaho,PCC,Skip Stahley,A,Missouri,Big 7,Dan Devine,L,10,14
1958-10-04,Idaho,PCC,Skip Stahley,A,Utah,Skyline,Ray Nagel,W,20,0
1958-10-11,Idaho,PCC,Skip Stahley,H,Washington State,PCC,Jim Sutherland,L,0,8
1958-10-18,Idaho,PCC,Skip Stahley,H,Oregon State,PCC,Tommy Prothro,L,6,20
1958-10-25,Idaho,PCC,Skip Stahley,A,Arizona,BIAA,Edward Doherty,W,24,16
1958-11-01,Idaho,PCC,Skip Stahley,H,San Jose State,Ind,Robert Titchenal,L,6,41
1958-11-08,Idaho,PCC,Skip Stahley,A,Montana,Skyline,Ray Jenkins,W,14,6
1958-11-15,Idaho,PCC,Skip Stahley,H,Utah State,Skyline,Everett Faunce,W,34,7
1958-10-04,Citadel,Southern,Eddie Teague,H,Davidson,Southern,,L,6,8
1958-10-25,Citadel,Southern,Eddie Teague,A,Furman,Southern,Robert King,W,24,6
1958-11-01,Citadel,Southern,Eddie Teague,A,Richmond,Southern,Edwin Merrick,L,0,20
1958-11-15,Citadel,Southern,Eddie Teague,H,Virginia Military Institute,Southern,John McKenna,W,14,6
1958-11-22,Citadel,Southern,Eddie Teague,A,Georgia,SEC,Wallace Butts,L,0,76
1958-11-29,Citadel,Southern,Eddie Teague,H,George Washington,Southern,Bo Sherman,L,14,20
1958-09-27,Oklahoma,Big 7,Bud Wilkinson,H,West Virginia,Southern,Art Lewis,W,47,14
