Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2010-12-23,Washington State,Pac-10,Ken Bone,N,Baylor,Big 12,Scott Drew,W,77,71,28,49,9,18,12,18,5,23,15,9,2,12,21,22,60,4,22,23,29,18,37,6,5,2,12,19
2010-12-25,Washington State,Pac-10,Ken Bone,N,Butler,Horizon,Brad Stevens,L,68,84,24,59,7,24,13,18,5,28,10,3,2,9,20,28,56,11,27,17,24,4,33,16,3,0,11,22
2010-12-29,Washington State,Pac-10,Ken Bone,A,UCLA,Pac-10,Ben Howland,L,71,80,25,56,3,8,18,21,8,32,12,5,5,15,21,29,58,6,18,16,24,9,31,20,10,5,14,19
2010-12-31,Washington State,Pac-10,Ken Bone,A,USC,Pac-10,Kevin O'Neill,L,56,60,22,60,6,17,6,7,6,27,5,4,3,8,11,21,51,7,19,11,17,7,34,10,4,1,8,11
2011-01-06,Washington State,Pac-10,Ken Bone,H,Oregon State,Pac-10,Craig Robinson,W,84,70,26,51,11,29,21,26,7,37,18,9,6,19,20,23,68,7,21,17,24,16,35,12,12,0,15,20
2011-01-08,Washington State,Pac-10,Ken Bone,H,Oregon,Pac-10,Dana Altman,W,77,63,24,55,11,26,18,21,9,41,16,4,7,17,16,24,71,10,32,5,9,12,31,11,9,2,11,18
2011-01-13,Washington State,Pac-10,Ken Bone,A,California,Pac-10,Mike Montgomery,L,81,88,29,63,11,24,12,13,8,27,12,4,1,14,19,31,60,5,11,21,25,10,37,22,3,1,15,14
2011-01-15,Washington State,Pac-10,Ken Bone,A,Stanford,Pac-10,Johnny Dawkins,W,61,58,23,56,4,18,11,14,7,34,9,7,4,11,15,21,61,8,25,8,11,10,37,13,6,1,11,16
2011-01-20,Washington State,Pac-10,Ken Bone,H,Arizona State,Pac-10,Herb Sendek,W,78,61,30,58,9,20,9,15,8,37,19,6,8,11,11,20,61,10,29,11,16,10,30,12,6,3,9,14
2011-01-22,Washington State,Pac-10,Ken Bone,H,Arizona,Pac-10,Sean Miller,L,63,65,25,55,4,20,9,17,6,30,20,7,8,11,19,21,57,11,18,12,19,14,39,14,6,1,16,18
2011-01-30,Washington State,Pac-10,Ken Bone,H,Washington,Pac-10,Lorenzo Romar,W,87,80,30,62,8,17,19,30,5,28,18,13,3,12,21,23,62,11,31,23,29,14,44,12,8,5,24,26
2011-02-03,Washington State,Pac-10,Ken Bone,A,Oregon,Pac-10,Dana Altman,L,43,69,14,54,4,25,11,13,8,28,8,4,2,15,16,24,56,9,23,12,14,9,36,17,9,2,12,17
2011-02-05,Washington State,Pac-10,Ken Bone,A,Oregon State,Pac-10,Craig Robinson,W,61,55,20,48,3,15,18,23,8,35,10,5,2,20,21,21,51,2,17,11,23,10,28,10,11,6,12,20
2011-02-10,Washington State,Pac-10,Ken Bone,H,Stanford,Pac-10,Johnny Dawkins,L,62,75,25,52,3,18,9,19,6,25,14,5,2,12,15,25,50,9,16,16,19,6,29,20,5,2,11,17
2011-02-12,Washington State,Pac-10,Ken Bone,H,California,Pac-10,Mike Montgomery,W,75,71,23,54,6,24,23,31,6,26,9,9,4,14,18,25,61,8,21,13,17,7,33,14,6,3,15,20
2011-02-17,Washington State,Pac-10,Ken Bone,A,Arizona,Pac-10,Sean Miller,L,70,79,26,60,7,19,11,15,10,26,12,5,1,12,19,25,52,5,17,24,26,9,32,17,5,5,12,15
2011-02-19,Washington State,Pac-10,Ken Bone,A,Arizona State,Pac-10,Herb Sendek,L,69,71,23,57,9,21,14,25,16,33,15,8,2,15,19,24,47,9,24,14,18,4,28,16,9,3,18,24
2011-02-27,Washington State,Pac-10,Ken Bone,A,Washington,Pac-10,Lorenzo Romar,W,80,69,21,53,6,21,32,36,12,35,9,5,1,14,21,23,68,8,27,15,24,23,42,13,5,4,16,26
2011-03-03,Washington State,Pac-10,Ken Bone,H,USC,Pac-10,Kevin O'Neill,W,85,77,29,53,4,10,23,30,6,29,12,7,3,9,15,28,62,10,23,11,16,12,27,12,3,2,11,24
2011-03-05,Washington State,Pac-10,Ken Bone,H,UCLA,Pac-10,Ben Howland,L,54,58,21,52,4,13,8,14,4,24,15,5,2,12,14,21,54,2,17,14,15,10,34,13,4,7,13,13
2011-03-10,Washington State,Pac-10,Ken Bone,N,Washington,Pac-10,Lorenzo Romar,L,87,89,30,63,10,23,17,23,10,30,14,5,3,13,14,34,67,11,28,10,14,9,30,20,8,1,10,18
2011-03-16,Washington State,Pac-10,Ken Bone,H,Long Beach State,Big West,Dan Monson,W,85,74,29,58,8,18,19,26,10,40,17,6,8,19,17,26,69,9,30,13,22,15,36,12,8,2,15,19
2011-03-21,Washington State,Pac-10,Ken Bone,H,Oklahoma State,Big 12,Travis Ford,W,74,64,22,53,8,22,22,26,9,33,10,4,6,10,12,24,59,4,19,12,15,7,29,7,6,2,8,20
2011-03-23,Washington State,Pac-10,Ken Bone,H,Northwestern,Big Ten,Bill Carmody,W,69,66,25,60,4,17,15,22,8,35,11,6,6,8,12,24,64,10,38,8,10,8,35,14,4,5,11,19
2011-03-29,Washington State,Pac-10,Ken Bone,N,Wichita State,MVC,Gregg Marshall,L,44,75,15,51,0,10,14,21,4,21,7,7,5,9,18,31,65,3,16,10,14,15,46,19,5,4,12,17
2010-11-15,North Carolina Central,Independent,LeVelle Moton,A,Oklahoma,Big 12,Jeff Capel,L,63,71,22,50,8,18,11,17,7,30,10,10,8,20,19,22,67,4,22,23,27,21,45,12,13,3,13,15
2010-11-19,North Carolina Central,Independent,LeVelle Moton,A,Miami (FL),ACC,Frank Haith,L,65,88,26,58,5,21,8,18,5,18,14,11,1,13,24,29,58,10,22,20,25,15,47,17,7,6,19,21
2010-11-23,North Carolina Central,Independent,LeVelle Moton,A,Indiana,Big Ten,Tom Crean,L,56,72,22,46,4,10,8,14,3,26,10,6,2,21,25,24,58,5,18,19,25,12,33,13,8,6,13,14
2010-12-04,North Carolina Central,Independent,LeVelle Moton,A,South Carolina State,MEAC,Tim Carter,W,74,71,28,54,11,23,7,13,8,27,15,4,2,17,20,25,64,4,25,17,25,18,36,10,4,5,13,19
2010-12-11,North Carolina Central,Independent,LeVelle Moton,A,Air Force,MWC,Jeff Reynolds,L,56,73,20,58,6,21,10,12,7,27,12,6,5,14,21,25,52,4,16,19,26,8,38,12,5,4,13,16
2010-12-14,North Carolina Central,Independent,LeVelle Moton,A,Michigan,Big Ten,John Beilein,L,44,64,14,46,4,16,12,15,11,31,4,0,2,13,14,23,56,8,29,10,14,14,36,14,1,1,5,17
2010-12-21,North Carolina Central,Independent,LeVelle Moton,A,Florida Gulf Coast,A-Sun,Dave Balza,L,68,87,25,55,6,18,12,15,4,20,12,10,2,15,16,34,60,11,21,8,12,9,33,23,8,2,18,16
2011-01-03,North Carolina Central,Independent,LeVelle Moton,H,East Carolina,CUSA,Jeff Lebo,L,50,58,16,53,5,20,13,17,11,33,10,8,3,18,20,15,45,8,24,20,28,8,31,10,5,3,14,16
2011-01-08,North Carolina Central,Independent,LeVelle Moton,H,Delaware State,MEAC,Greg Jackson,L,59,68,24,57,5,16,6,12,13,29,8,6,2,12,20,23,49,7,16,15,18,7,29,9,8,6,13,13
2011-01-10,North Carolina Central,Independent,LeVelle Moton,H,Maryland-Eastern Shore,MEAC,Frankie Allen,W,67,61,23,53,6,19,15,18,12,32,13,12,6,20,23,20,49,5,18,16,25,8,26,15,6,0,19,17
2011-01-15,North Carolina Central,Independent,LeVelle Moton,A,Coppin State,MEAC,Fang Mitchell,W,77,71,27,56,5,22,18,22,11,33,9,10,3,18,20,27,60,3,14,14,22,11,31,8,9,1,17,18
2011-01-22,North Carolina Central,Independent,LeVelle Moton,A,Norfolk State,MEAC,Anthony Evans,L,71,74,21,52,6,16,23,31,11,29,9,5,0,16,27,21,44,8,17,24,36,8,28,12,4,8,15,23
2011-01-24,North Carolina Central,Independent,LeVelle Moton,A,North Carolina A&T,MEAC,Jerry Eaves,W,90,84,26,61,12,24,26,35,9,29,10,9,5,14,29,25,63,5,24,29,34,12,38,13,6,7,19,29
2011-01-26,North Carolina Central,Independent,LeVelle Moton,A,Western Illinois,Summit,Jim Molinari,W,66,58,22,47,10,19,12,19,6,27,12,8,2,12,19,19,48,8,23,12,16,3,23,13,3,1,11,19
2011-01-29,North Carolina Central,Independent,LeVelle Moton,H,Florida A&M,MEAC,Eugene Harris,W,61,59,22,52,4,18,13,19,10,27,8,10,1,15,21,20,51,3,16,16,24,12,34,9,6,3,17,16
2011-01-31,North Carolina Central,Independent,LeVelle Moton,H,Bethune-Cookman,MEAC,Clifford Reed,L,64,67,23,53,7,17,11,16,6,24,8,4,5,10,18,22,50,4,13,19,25,9,33,10,4,4,10,19
2011-02-05,North Carolina Central,Independent,LeVelle Moton,A,Howard,MEAC,Kevin Nickelberry,W,79,70,25,49,9,22,20,28,5,26,19,7,0,14,19,23,47,10,24,14,25,7,29,15,4,1,16,17
2011-02-07,North Carolina Central,Independent,LeVelle Moton,A,High Point,Big South,Scott Cherry,L,74,82,25,55,9,22,15,19,4,19,7,9,4,11,21,26,53,9,20,21,23,9,35,22,5,0,16,19
2011-02-14,North Carolina Central,Independent,LeVelle Moton,H,Coppin State,MEAC,Fang Mitchell,W,77,75,26,57,9,23,16,21,8,26,17,3,3,16,24,25,46,9,20,16,23,2,24,15,6,2,13,19
2011-02-17,North Carolina Central,Independent,LeVelle Moton,A,Coastal Carolina,Big South,Cliff Ellis,L,59,94,21,58,7,21,10,15,6,22,9,7,3,12,22,34,60,5,17,21,26,9,41,20,5,3,10,12
2011-02-19,North Carolina Central,Independent,LeVelle Moton,H,Norfolk State,MEAC,Anthony Evans,W,82,72,30,56,8,19,14,21,10,30,15,9,2,10,15,28,58,7,24,9,13,10,28,15,4,7,16,16
2011-02-21,North Carolina Central,Independent,LeVelle Moton,H,North Carolina A&T,MEAC,Jerry Eaves,L,67,72,23,54,12,27,9,9,10,26,18,5,3,18,22,27,50,7,16,11,19,8,28,20,3,2,15,14
2011-02-26,North Carolina Central,Independent,LeVelle Moton,A,Florida A&M,MEAC,Eugene Harris,W,58,55,18,43,4,15,18,29,6,31,3,6,1,14,18,24,61,3,21,4,12,15,34,5,7,3,15,19
2011-02-28,North Carolina Central,Independent,LeVelle Moton,A,Bethune-Cookman,MEAC,Clifford Reed,L,60,73,21,46,5,20,13,21,9,24,11,3,1,12,26,22,39,3,8,26,36,5,22,11,5,0,11,17
2011-03-03,North Carolina Central,Independent,LeVelle Moton,H,South Carolina State,MEAC,Tim Carter,W,78,62,22,48,2,10,32,38,10,28,14,10,2,19,23,24,48,4,11,10,15,6,21,9,11,3,20,26
2011-03-12,North Carolina Central,Independent,LeVelle Moton,N,Savannah State,Independent,Horace Broadnax,L,50,64,18,41,3,12,11,16,7,27,7,1,5,20,21,22,51,5,15,15,21,10,28,10,5,3,10,18
2010-11-08,Rhode Island,A-10,Jim Baron,A,Pitt,Big East,Jamie Dixon,L,75,83,24,60,14,32,13,16,9,29,16,7,6,16,25,29,64,3,15,22,30,14,41,19,8,6,14,18
2010-11-16,Rhode Island,A-10,Jim Baron,H,Brown,Ivy,Jesse Agel,W,92,67,38,66,7,21,9,12,5,27,19,15,3,9,20,22,55,6,23,17,25,11,29,15,5,0,20,16
2010-11-19,Rhode Island,A-10,Jim Baron,N,College of Charleston,Southern,Bobby Cremins,W,75,66,27,59,7,18,14,19,13,42,13,4,1,14,14,26,63,5,23,9,14,9,30,16,8,2,14,19
2010-11-20,Rhode Island,A-10,Jim Baron,A,Toledo,MAC,Tod Kowalczyk,W,76,65,25,55,10,26,16,22,11,32,12,12,1,16,24,20,47,4,15,21,29,7,27,13,5,0,17,22
2010-11-21,Rhode Island,A-10,Jim Baron,N,UIC,Horizon,Howard Moore,L,68,74,26,62,7,20,9,11,9,29,7,6,4,14,18,28,56,5,14,13,24,12,39,15,7,1,17,16
2010-11-24,Rhode Island,A-10,Jim Baron,H,Drexel,CAA,Bruiser Flint,W,74,68,27,54,4,15,16,25,10,33,9,5,4,14,21,28,67,1,11,11,24,17,38,6,8,0,13,24
2010-11-27,Rhode Island,A-10,Jim Baron,H,Davidson,Southern,Bob McKillop,W,71,58,24,52,7,13,16,23,12,34,17,6,4,15,13,23,58,5,21,7,11,12,31,12,8,2,14,23
2010-12-04,Rhode Island,A-10,Jim Baron,A,Providence,Big East,Keno Davis,L,74,87,28,72,9,26,9,14,14,33,11,6,5,14,23,28,59,5,18,26,34,11,39,17,8,10,11,16
2010-12-08,Rhode Island,A-10,Jim Baron,A,Northeastern,CAA,Bill Coen,W,79,67,24,52,5,15,26,30,13,34,9,7,3,11,22,22,48,5,17,18,33,8,26,16,5,5,15,28
2010-12-11,Rhode Island,A-10,Jim Baron,A,Quinnipiac,NEC,Tom Moore,L,66,73,24,57,5,17,13,24,11,35,8,3,1,10,16,29,67,6,17,9,11,11,33,21,5,3,10,20
2010-12-18,Rhode Island,A-10,Jim Baron,H,New Hampshire,AEC,Bill Herrion,W,64,52,21,59,9,27,13,22,12,35,11,6,6,7,14,18,48,6,19,10,15,6,32,9,3,4,17,20
2010-12-22,Rhode Island,A-10,Jim Baron,H,Lafayette,Patriot,Fran O'Hanlon,W,73,65,24,52,14,27,11,19,9,37,15,7,4,12,12,24,54,10,26,7,11,5,28,17,5,0,11,21
2010-12-29,Rhode Island,A-10,Jim Baron,H,Boston College,ACC,Steve Donahue,W,67,65,24,51,10,26,9,10,5,21,14,6,4,8,13,22,46,12,25,9,13,9,25,14,2,0,18,14
2011-01-03,Rhode Island,A-10,Jim Baron,A,Florida,SEC,Billy Donovan,L,59,84,24,64,4,23,7,8,11,29,12,5,6,11,17,31,66,8,18,14,21,15,41,19,6,4,13,11
2011-01-09,Rhode Island,A-10,Jim Baron,H,Xavier,A-10,Chris Mack,L,45,72,14,57,3,27,14,20,12,28,8,5,4,9,17,25,47,6,14,16,22,9,38,13,3,3,14,22
2011-01-13,Rhode Island,A-10,Jim Baron,A,Richmond,A-10,Chris Mooney,W,78,74,27,56,12,27,12,16,14,37,17,7,5,18,23,22,57,6,19,24,32,13,31,13,12,7,11,15
2011-01-16,Rhode Island,A-10,Jim Baron,H,St. Bonaventure,A-10,Mark Schmidt,W,56,55,21,59,3,20,11,15,14,35,12,8,2,8,18,19,50,3,14,14,18,11,37,8,2,1,13,16
2011-01-19,Rhode Island,A-10,Jim Baron,A,St. Joseph's,A-10,Phil Martelli,W,64,59,24,66,6,23,10,15,12,37,12,4,3,7,15,21,52,6,22,11,13,6,33,13,6,9,14,18
2011-01-22,Rhode Island,A-10,Jim Baron,H,La Salle,A-10,John Giannini,L,75,76,23,63,10,33,19,28,16,39,15,9,8,16,16,27,61,7,20,15,19,8,30,15,9,3,19,19
2011-01-26,Rhode Island,A-10,Jim Baron,A,Saint Louis,A-10,Rick Majerus,W,59,57,25,51,3,7,6,13,10,34,7,4,8,8,12,23,60,4,22,7,9,10,30,9,2,5,6,15
2011-01-30,Rhode Island,A-10,Jim Baron,A,UMass,A-10,Derek Kellogg,L,54,64,21,59,7,30,5,8,6,24,11,8,4,12,20,20,54,8,26,16,27,12,39,13,8,0,14,16
2011-02-02,Rhode Island,A-10,Jim Baron,H,Fordham,A-10,Tom Pecora,W,72,52,25,58,7,22,15,19,7,32,15,9,2,5,17,16,55,7,25,13,18,12,38,7,2,4,15,20
2011-02-05,Rhode Island,A-10,Jim Baron,A,Temple,A-10,Fran Dunphy,L,67,80,25,59,6,16,11,17,6,23,4,8,2,9,19,25,47,10,19,20,27,6,33,15,6,3,15,16
2011-02-09,Rhode Island,A-10,Jim Baron,H,Dayton,A-10,Brian Gregory,W,67,53,26,64,9,27,6,8,11,35,13,10,4,10,9,19,54,6,16,9,11,10,33,8,2,4,16,16
2011-02-12,Rhode Island,A-10,Jim Baron,H,Charlotte,A-10,Alan Major,W,71,70,25,64,9,34,12,19,12,32,14,8,4,14,19,23,53,8,26,16,21,8,32,13,8,4,18,21
2011-02-19,Rhode Island,A-10,Jim Baron,H,UMass,A-10,Derek Kellogg,L,60,66,17,58,1,19,25,41,15,39,7,5,2,13,21,21,48,6,20,18,27,7,37,10,9,5,16,31
2011-02-23,Rhode Island,A-10,Jim Baron,A,Duquesne,A-10,Ron Everhart,W,77,76,27,57,7,14,16,22,13,36,19,2,2,17,25,28,58,4,18,16,28,11,29,13,7,5,10,22
2011-02-26,Rhode Island,A-10,Jim Baron,N,Fordham,A-10,Tom Pecora,W,90,58,35,67,8,14,12,15,12,43,20,9,4,13,18,21,65,4,17,12,20,13,34,8,5,4,15,14
2011-03-02,Rhode Island,A-10,Jim Baron,H,George Washington,A-10,Karl Hobbs,L,55,66,23,51,3,15,6,11,7,30,7,2,2,17,19,25,52,1,13,15,25,8,30,11,7,0,10,14
2011-03-05,Rhode Island,A-10,Jim Baron,A,St. Bonaventure,A-10,Mark Schmidt,L,68,74,22,48,8,13,16,16,7,21,12,5,6,11,21,25,49,6,17,18,26,11,27,18,4,1,12,18
2011-03-08,Rhode Island,A-10,Jim Baron,H,Saint Louis,A-10,Rick Majerus,W,70,61,22,51,7,20,19,21,3,29,12,8,6,12,18,21,53,6,16,13,18,8,27,12,8,2,15,18
2011-03-11,Rhode Island,A-10,Jim Baron,N,Richmond,A-10,Chris Mooney,L,45,55,19,52,4,14,3,8,7,33,5,4,3,10,17,18,56,5,26,14,17,12,40,8,5,5,6,13
2011-03-16,Rhode Island,A-10,Jim Baron,H,Miami (OH),MAC,Charlie Coles,W,76,59,27,57,12,23,10,11,7,36,20,6,3,10,11,21,53,9,24,8,12,7,27,14,6,3,11,12
2011-03-21,Rhode Island,A-10,Jim Baron,A,UCF,CUSA,Donnie Jones,L,54,66,20,48,6,18,8,17,4,25,12,7,5,11,18,29,64,5,21,3,12,14,39,15,5,4,10,12
2010-11-12,UTEP,CUSA,Tim Floyd,H,Pacific,Big West,Bob Thomason,L,61,66,24,57,3,17,10,15,7,34,11,7,5,13,16,26,60,11,26,3,10,10,36,17,4,2,13,16
2010-11-14,UTEP,CUSA,Tim Floyd,H,Mercer,A-Sun,Bob Hoffman,W,87,74,25,49,5,12,32,44,7,34,16,7,2,15,26,22,54,8,28,22,33,9,31,11,11,3,20,31
2010-11-20,UTEP,CUSA,Tim Floyd,H,Western Carolina,Southern,Larry Hunter,W,77,65,24,45,4,6,25,34,5,29,18,9,8,22,20,22,62,8,24,13,17,16,31,11,10,1,12,25
2010-11-23,UTEP,CUSA,Tim Floyd,H,New Mexico State,WAC,Marvin Menzies,W,73,56,22,52,12,24,17,25,5,24,19,11,6,11,20,21,58,3,13,11,22,18,44,9,6,2,18,19
2010-11-26,UTEP,CUSA,Tim Floyd,N,Georgia Tech,ACC,Paul Hewitt,L,61,71,24,54,5,17,8,17,4,32,14,5,2,16,22,24,67,5,19,18,23,15,42,17,10,5,11,18
2010-11-27,UTEP,CUSA,Tim Floyd,N,Michigan,Big Ten,John Beilein,W,65,56,28,55,3,14,6,9,7,39,20,4,5,16,23,16,53,5,29,19,26,9,30,5,5,2,12,15
2010-11-30,UTEP,CUSA,Tim Floyd,A,New Mexico State,WAC,Marvin Menzies,W,74,72,27,54,7,16,13,21,6,28,14,4,3,14,18,25,61,7,18,15,26,17,42,9,8,5,12,17
2010-12-12,UTEP,CUSA,Tim Floyd,H,Arkansas-Pine Bluff,SWAC,George Ivory,W,77,54,28,50,8,19,13,20,8,37,22,11,6,23,19,21,64,1,13,11,18,12,32,9,13,4,15,17
2010-12-15,UTEP,CUSA,Tim Floyd,H,Louisiana-Monroe,Sun Belt,Keith Richard,W,79,49,26,54,7,17,20,30,9,34,19,8,3,5,17,20,50,1,11,8,12,4,28,13,2,0,15,21
2010-12-18,UTEP,CUSA,Tim Floyd,H,Texas Tech,Big 12,Pat Knight,W,82,71,28,59,6,15,20,36,7,33,12,5,5,10,17,27,68,4,14,13,19,10,35,15,4,3,8,25
2010-12-20,UTEP,CUSA,Tim Floyd,H,Stephen F. Austin,Southland,Danny Kaspar,W,61,52,19,41,2,10,21,32,3,31,12,8,4,18,19,21,55,5,19,5,13,7,29,15,6,0,16,27
2010-12-23,UTEP,CUSA,Tim Floyd,A,BYU,MWC,Dave Rose,L,68,89,28,63,2,10,10,18,10,29,9,8,4,15,20,29,64,12,25,19,22,11,39,22,7,1,14,18
2010-12-29,UTEP,CUSA,Tim Floyd,H,Air Force,MWC,Jeff Reynolds,W,71,54,28,55,9,25,6,8,6,34,16,5,5,12,18,19,53,6,18,10,12,4,25,11,6,3,11,13
2011-01-02,UTEP,CUSA,Tim Floyd,H,Sam Houston State,Southland,Jason Hooten,W,74,65,29,53,5,13,11,19,4,32,17,3,5,13,17,25,62,7,17,8,16,11,38,14,9,1,11,20
2011-01-05,UTEP,CUSA,Tim Floyd,H,Tulsa,CUSA,Doug Wojcik,W,69,59,19,50,4,11,27,35,7,23,9,12,3,5,19,17,41,8,18,17,19,7,30,11,4,4,20,27
2011-01-08,UTEP,CUSA,Tim Floyd,A,Alabama-Birmingham,CUSA,Mike Davis,L,97,100,36,79,8,22,17,26,13,41,23,8,4,16,26,34,68,12,33,20,32,8,36,20,7,1,19,22
2011-01-12,UTEP,CUSA,Tim Floyd,A,Tulane,CUSA,Ed Conroy,W,69,58,27,61,8,18,7,7,7,32,17,10,3,10,15,22,61,5,25,9,11,12,35,11,4,4,13,12
2011-01-15,UTEP,CUSA,Tim Floyd,H,Rice,CUSA,Ben Braun,W,66,43,24,51,7,13,11,17,4,30,16,11,1,6,8,18,49,6,22,1,2,5,31,13,3,2,16,16
2011-01-22,UTEP,CUSA,Tim Floyd,A,Houston,CUSA,James Dickey,W,57,52,20,56,3,13,14,22,12,40,13,4,2,6,14,21,49,6,17,4,10,2,28,10,3,8,7,18
2011-01-26,UTEP,CUSA,Tim Floyd,H,Tulane,CUSA,Ed Conroy,W,69,65,26,49,5,11,12,18,4,27,16,6,6,11,16,22,51,9,23,12,15,6,27,17,6,2,14,19
2011-01-29,UTEP,CUSA,Tim Floyd,A,Tulsa,CUSA,Doug Wojcik,L,68,69,20,52,9,26,19,23,6,22,12,5,0,7,20,27,50,5,18,10,22,10,33,13,1,6,9,17
2011-02-05,UTEP,CUSA,Tim Floyd,A,Rice,CUSA,Ben Braun,W,59,53,19,41,4,13,17,24,4,27,10,6,4,16,16,17,51,7,20,12,17,11,32,11,12,1,12,20
2011-02-12,UTEP,CUSA,Tim Floyd,H,SMU,CUSA,Matt Doherty,W,67,57,23,45,6,17,15,19,4,26,15,2,0,9,12,23,48,7,21,4,5,4,24,15,5,2,13,17
2011-02-16,UTEP,CUSA,Tim Floyd,A,Southern Miss,CUSA,Larry Eustachy,L,51,64,21,50,3,10,6,13,4,23,15,6,1,15,20,24,53,7,21,9,14,10,33,15,8,7,13,15
2011-02-19,UTEP,CUSA,Tim Floyd,H,Houston,CUSA,James Dickey,W,76,64,24,52,4,15,24,26,8,29,18,8,3,11,13,23,55,6,17,12,16,11,29,13,6,4,17,18
2011-02-21,UTEP,CUSA,Tim Floyd,H,UCF,CUSA,Donnie Jones,L,68,74,25,60,5,13,13,19,11,28,10,7,2,11,23,23,48,6,17,22,28,10,35,12,7,3,17,20
2011-02-23,UTEP,CUSA,Tim Floyd,A,East Carolina,CUSA,Jeff Lebo,L,76,83,27,63,11,28,11,17,9,33,17,11,3,13,22,21,50,6,19,35,45,10,39,13,7,3,16,14
2011-02-26,UTEP,CUSA,Tim Floyd,H,Memphis,CUSA,Josh Pastner,W,74,47,26,53,6,14,16,29,8,33,17,5,2,15,18,17,51,1,18,12,21,9,32,8,10,5,20,23
2011-03-02,UTEP,CUSA,Tim Floyd,H,Marshall,CUSA,Tom Herrion,W,82,74,31,52,5,12,15,25,4,29,18,3,3,5,20,28,72,7,28,11,17,23,43,17,1,2,10,20
2011-03-05,UTEP,CUSA,Tim Floyd,A,SMU,CUSA,Matt Doherty,W,59,56,22,52,5,12,10,15,8,28,10,7,3,15,14,20,47,9,25,7,9,4,23,17,3,6,17,15
2011-03-10,UTEP,CUSA,Tim Floyd,N,Marshall,CUSA,Tom Herrion,W,77,65,26,59,5,17,20,29,9,33,16,6,6,7,18,23,59,2,16,17,22,8,33,13,6,1,10,18
2011-03-11,UTEP,CUSA,Tim Floyd,N,Tulsa,CUSA,Doug Wojcik,W,66,54,23,41,5,9,15,23,5,25,15,3,6,11,15,21,54,5,18,7,11,11,31,9,5,1,14,20
2011-03-12,UTEP,CUSA,Tim Floyd,N,Memphis,CUSA,Josh Pastner,L,66,67,25,53,7,18,9,16,8,32,16,5,7,12,20,22,53,8,18,15,23,10,31,14,8,1,15,19
