Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2018-02-10,Seton Hall,Big East,Kevin Willard,A,Georgetown,Big East,Patrick Ewing,L,80,83,31,68,9,22,9,12,10,32,16,6,4,11,18,32,62,6,19,13,18,9,33,22,5,3,13,17
2018-02-14,Seton Hall,Big East,Kevin Willard,A,Xavier,Big East,Chris Mack,L,90,102,31,72,11,29,17,19,12,30,17,6,5,9,26,30,56,14,29,28,35,3,26,17,6,5,11,17
2018-02-18,Seton Hall,Big East,Kevin Willard,H,DePaul,Big East,Dave Leitao,W,82,77,28,65,7,24,19,27,21,47,17,8,1,14,21,30,62,5,19,12,22,8,28,17,8,2,11,23
2018-02-21,Seton Hall,Big East,Kevin Willard,A,Providence,Big East,Ed Cooley,W,89,77,29,53,7,16,24,35,3,29,9,8,2,8,19,29,62,11,26,8,18,12,32,13,3,2,12,25
2018-02-24,Seton Hall,Big East,Kevin Willard,A,St. John's (NY),Big East,Chris Mullin,W,81,74,30,61,5,21,16,20,9,39,17,5,0,13,15,29,68,5,24,11,13,9,29,14,8,3,9,19
2018-02-28,Seton Hall,Big East,Kevin Willard,H,Villanova,Big East,Jay Wright,L,68,69,25,65,5,25,13,18,8,39,15,3,1,12,15,24,66,8,36,13,16,9,41,13,7,4,9,17
2018-03-03,Seton Hall,Big East,Kevin Willard,H,Butler,Big East,LaVall Jordan,W,77,70,26,52,5,14,20,23,4,29,12,6,3,8,15,23,57,8,25,16,18,9,28,6,5,3,10,19
2018-03-08,Seton Hall,Big East,Kevin Willard,N,Butler,Big East,LaVall Jordan,L,74,75,25,54,9,18,15,19,11,34,14,0,1,13,15,30,63,6,26,9,15,8,25,10,4,1,5,16
2018-03-15,Seton Hall,Big East,Kevin Willard,N,NC State,ACC,Kevin Keatts,W,94,83,28,58,7,21,31,39,10,38,12,6,2,7,23,28,61,11,30,16,27,10,33,14,4,0,10,30
2018-03-17,Seton Hall,Big East,Kevin Willard,N,Kansas,Big 12,Bill Self,L,79,83,29,64,10,24,11,16,14,37,9,3,3,15,24,28,56,9,21,18,26,6,25,18,7,3,11,16
2017-11-13,Jacksonville State,OVC,Ray Harper,A,Richmond,A-10,Chris Mooney,W,94,61,35,61,7,18,17,22,13,39,17,6,4,9,17,21,54,4,19,15,20,7,20,11,7,3,10,22
2017-11-15,Jacksonville State,OVC,Ray Harper,A,Buffalo,MAC,Nate Oats,L,76,81,26,62,10,21,14,23,10,32,9,7,8,13,24,28,65,9,25,16,21,10,37,18,1,5,14,22
2017-11-20,Jacksonville State,OVC,Ray Harper,N,Savannah State,MEAC,Horace Broadnax,W,86,71,33,62,10,24,10,18,7,42,25,3,5,17,16,24,66,11,42,12,14,4,29,14,8,5,12,19
2017-11-21,Jacksonville State,OVC,Ray Harper,A,Chattanooga,Southern,Lamont Paris,W,77,75,30,58,6,12,11,15,11,34,13,8,5,18,21,24,49,10,22,17,24,3,18,10,6,3,12,14
2017-11-26,Jacksonville State,OVC,Ray Harper,A,Mississippi State,SEC,Ben Howland,L,56,59,22,57,6,19,6,6,9,34,10,3,2,10,13,25,56,4,18,5,13,12,35,9,2,5,12,11
2017-11-30,Jacksonville State,OVC,Ray Harper,H,Alabama State,SWAC,Lewis Jackson,W,77,69,30,56,4,17,13,19,11,35,16,7,11,16,18,22,62,5,17,20,22,11,28,8,10,3,12,17
2017-12-03,Jacksonville State,OVC,Ray Harper,H,Samford,Southern,Scott Padgett,W,89,58,33,53,11,21,12,20,4,35,23,7,2,13,18,20,60,8,31,10,15,9,29,14,7,1,18,17
2017-12-09,Jacksonville State,OVC,Ray Harper,H,Louisiana-Monroe,Sun Belt,Keith Richard,W,75,56,29,50,7,17,10,13,10,34,18,6,10,16,11,21,58,8,25,6,6,9,19,11,10,2,13,14
2017-12-12,Jacksonville State,OVC,Ray Harper,A,Oregon State,Pac-12,Wayne Tinkle,L,69,70,24,57,5,11,16,17,10,27,6,6,2,11,21,24,46,8,18,14,22,7,22,17,5,4,12,17
2017-12-16,Jacksonville State,OVC,Ray Harper,H,USC Upstate,A-Sun,Kyle Perry,W,77,61,31,62,5,15,10,16,15,40,23,5,5,9,12,22,54,9,27,8,10,6,21,13,6,2,10,13
2017-12-18,Jacksonville State,OVC,Ray Harper,H,Howard,MEAC,Kevin Nickelberry,W,62,60,21,50,3,12,17,21,4,28,14,8,9,10,12,22,56,10,20,6,9,6,31,11,6,2,15,19
2017-12-21,Jacksonville State,OVC,Ray Harper,H,Chattanooga,Southern,Lamont Paris,L,67,70,30,63,2,13,5,10,9,39,17,4,7,9,17,25,62,12,32,8,12,8,30,19,3,3,9,11
2017-12-28,Jacksonville State,OVC,Ray Harper,H,Eastern Kentucky,OVC,Dan McHale,W,76,58,25,62,3,17,23,32,18,54,17,6,6,18,16,21,58,4,22,12,19,5,22,11,7,3,11,22
2017-12-30,Jacksonville State,OVC,Ray Harper,H,Morehead State,OVC,Preston Spradlin,W,76,69,26,60,4,20,20,27,12,42,21,4,5,9,14,24,61,11,28,10,13,8,32,13,4,1,6,22
2018-01-04,Jacksonville State,OVC,Ray Harper,A,Tennessee State,OVC,Dana Ford,L,60,67,25,56,10,24,0,3,9,31,15,4,2,15,12,23,48,6,20,15,15,2,24,9,9,6,10,12
2018-01-06,Jacksonville State,OVC,Ray Harper,A,Belmont,OVC,Rick Byrd,W,64,60,27,54,4,13,6,8,5,27,14,8,4,16,18,21,59,7,34,11,15,13,33,9,12,1,18,13
2018-01-11,Jacksonville State,OVC,Ray Harper,H,Murray State,OVC,Matt McMahon,W,76,71,27,58,7,15,15,23,11,32,14,10,8,8,13,25,54,10,26,11,13,6,26,12,4,2,14,18
2018-01-13,Jacksonville State,OVC,Ray Harper,H,Austin Peay,OVC,Matt Figger,L,67,87,22,68,8,29,15,16,14,32,12,5,3,7,20,33,54,8,16,13,20,8,36,18,1,6,10,20
2018-01-18,Jacksonville State,OVC,Ray Harper,A,Morehead State,OVC,Preston Spradlin,W,58,57,22,53,5,18,9,10,9,24,9,6,1,12,19,17,51,8,20,15,18,19,38,8,6,3,15,14
2018-01-20,Jacksonville State,OVC,Ray Harper,A,Eastern Kentucky,OVC,Dan McHale,W,68,60,24,59,7,21,13,20,8,28,16,7,2,8,17,18,51,2,13,22,27,12,38,8,6,2,13,17
2018-01-25,Jacksonville State,OVC,Ray Harper,H,UT-Martin,OVC,Anthony Stewart,L,63,67,21,66,6,24,15,20,18,45,12,8,4,13,14,26,58,8,22,7,10,7,31,10,9,2,11,20
2018-01-27,Jacksonville State,OVC,Ray Harper,H,Southeast Missouri State,OVC,Rick Ray,W,78,60,28,57,7,21,15,19,13,37,19,8,3,13,21,18,47,8,25,16,23,6,19,11,6,1,16,18
2018-02-01,Jacksonville State,OVC,Ray Harper,A,Eastern Illinois,OVC,Jay Spoonhour,W,75,56,32,63,4,16,7,9,11,37,20,9,3,13,21,19,51,5,15,13,20,9,30,9,3,3,14,12
2018-02-03,Jacksonville State,OVC,Ray Harper,A,SIU-Edwardsville,OVC,Jon Harris,L,67,75,22,50,4,12,19,27,6,29,10,10,3,16,23,24,53,7,21,20,27,4,26,12,3,0,17,23
2018-02-08,Jacksonville State,OVC,Ray Harper,H,Tennessee Tech,OVC,Steve Payne,W,82,65,30,62,7,21,15,23,14,45,20,5,10,10,20,22,62,7,24,14,24,13,33,6,6,1,11,21
2018-02-10,Jacksonville State,OVC,Ray Harper,H,Tennessee State,OVC,Dana Ford,L,47,65,16,47,6,21,9,16,10,32,14,7,1,18,21,22,44,6,17,15,20,5,28,8,9,2,14,17
2018-02-15,Jacksonville State,OVC,Ray Harper,A,Murray State,OVC,Matt McMahon,L,60,68,25,58,1,11,9,11,7,27,10,3,7,12,21,23,53,8,23,14,23,9,30,13,9,3,10,15
2018-02-17,Jacksonville State,OVC,Ray Harper,A,Austin Peay,OVC,Matt Figger,L,57,60,21,49,4,18,11,22,9,33,10,4,5,14,24,20,45,4,16,16,26,6,30,9,8,1,12,22
2018-02-22,Jacksonville State,OVC,Ray Harper,H,Belmont,OVC,Rick Byrd,W,78,67,30,63,7,16,11,15,10,42,25,2,7,8,14,25,64,13,34,4,9,7,29,15,7,0,7,14
2018-02-24,Jacksonville State,OVC,Ray Harper,A,Tennessee Tech,OVC,Steve Payne,W,66,57,23,60,2,16,18,24,11,38,12,3,1,7,17,19,61,7,23,12,16,7,32,8,5,6,12,23
2018-03-01,Jacksonville State,OVC,Ray Harper,N,Tennessee Tech,OVC,Steve Payne,W,73,70,30,54,3,11,10,18,11,32,12,5,8,14,20,24,55,6,19,16,21,10,26,8,5,1,13,19
2018-03-02,Jacksonville State,OVC,Ray Harper,N,Murray State,OVC,Matt McMahon,L,63,70,27,62,3,12,6,9,9,33,11,7,7,12,16,24,51,9,19,13,22,6,34,14,6,0,13,14
2018-03-14,Jacksonville State,OVC,Ray Harper,A,Canisius,MAAC,Reggie Witherspoon,W,80,78,27,64,3,20,23,26,19,50,12,4,4,23,23,23,61,7,29,25,36,8,26,11,14,2,10,22
2018-03-19,Jacksonville State,OVC,Ray Harper,A,Central Arkansas,Southland,Russ Pennell,W,80,59,27,60,10,23,16,19,11,37,14,11,2,11,11,25,61,5,22,4,7,9,26,17,6,5,15,11
2018-03-21,Jacksonville State,OVC,Ray Harper,A,North Texas,CUSA,Grant McCasland,L,68,90,21,57,7,23,19,21,2,18,6,7,3,10,15,32,52,14,20,12,17,4,34,17,6,4,15,17
2017-11-10,St. Bonaventure,A-10,Mark Schmidt,H,Niagara,MAAC,Chris Casey,L,75,77,24,61,6,26,21,31,15,41,7,3,2,13,25,25,53,8,22,19,31,5,29,12,6,2,13,24
2017-11-18,St. Bonaventure,A-10,Mark Schmidt,H,Jackson State,SWAC,Wayne Brent,W,72,58,22,51,9,24,19,27,7,34,15,3,7,12,19,20,61,8,25,10,20,11,35,11,5,1,13,27
2017-11-20,St. Bonaventure,A-10,Mark Schmidt,H,Maryland-Eastern Shore,MEAC,Bobby Collins,W,96,48,32,52,14,24,18,23,8,30,23,16,6,10,15,18,48,4,18,8,13,8,20,8,6,1,23,16
2017-11-24,St. Bonaventure,A-10,Mark Schmidt,N,Maryland,Big Ten,Mark Turgeon,W,63,61,21,55,0,7,21,25,8,25,7,12,2,9,22,19,45,5,23,18,23,8,30,11,5,6,20,19
2017-11-25,St. Bonaventure,A-10,Mark Schmidt,N,TCU,Big 12,Jamie Dixon,L,79,89,20,43,7,20,32,44,5,18,10,8,1,11,23,30,59,7,17,22,28,16,36,17,5,3,18,27
2017-11-29,St. Bonaventure,A-10,Mark Schmidt,A,Siena,MAAC,Jimmy Patsos,W,75,55,26,56,6,15,17,30,12,38,13,8,4,7,18,18,53,4,20,15,20,10,31,8,4,4,13,22
2017-12-02,St. Bonaventure,A-10,Mark Schmidt,A,Buffalo,MAC,Nate Oats,W,73,62,25,67,5,15,18,27,12,43,9,10,4,14,26,19,56,7,29,17,30,6,33,15,7,9,16,25
2017-12-06,St. Bonaventure,A-10,Mark Schmidt,A,Canisius,MAAC,Reggie Witherspoon,W,73,65,28,61,4,15,13,14,11,32,17,9,2,12,19,21,47,8,24,15,23,9,30,12,5,2,19,17
2017-12-09,St. Bonaventure,A-10,Mark Schmidt,H,Yale,Ivy,James Jones,W,75,67,25,63,7,15,18,21,9,31,14,15,3,12,20,21,49,6,21,19,26,6,34,12,5,7,20,20
2017-12-16,St. Bonaventure,A-10,Mark Schmidt,N,Vermont,AEC,John Becker,W,81,79,29,48,8,12,15,19,5,19,19,2,6,12,20,24,51,10,21,21,25,10,25,18,4,2,10,17
2017-12-20,St. Bonaventure,A-10,Mark Schmidt,H,Northeastern,CAA,Bill Coen,W,84,65,27,56,5,12,25,28,6,35,11,9,1,11,24,21,58,6,25,17,23,10,32,12,3,3,18,21
2017-12-22,St. Bonaventure,A-10,Mark Schmidt,A,Syracuse,ACC,Jim Boeheim,W,60,57,18,55,7,18,17,23,6,32,13,4,3,15,23,18,60,3,19,18,28,10,38,9,8,9,15,22
2017-12-30,St. Bonaventure,A-10,Mark Schmidt,H,UMass,A-10,Matt McCall,W,98,78,34,64,10,18,20,25,14,40,17,5,2,8,16,30,66,8,23,10,18,15,29,14,3,3,11,20
2018-01-03,St. Bonaventure,A-10,Mark Schmidt,A,Dayton,A-10,Anthony Grant,L,72,82,25,64,8,25,14,22,12,29,15,6,2,17,26,24,43,7,21,27,34,4,29,16,7,7,17,17
2018-01-06,St. Bonaventure,A-10,Mark Schmidt,A,St. Joseph's,A-10,Phil Martelli,L,78,85,26,60,7,19,19,23,6,34,16,8,2,11,23,26,57,9,29,24,32,6,32,18,7,3,13,21
2018-01-10,St. Bonaventure,A-10,Mark Schmidt,H,Fordham,A-10,Jeff Neubauer,W,77,61,31,61,3,12,12,13,9,40,19,6,3,11,18,19,53,10,36,13,16,4,22,14,8,2,12,16
2018-01-13,St. Bonaventure,A-10,Mark Schmidt,A,Rhode Island,A-10,Dan Hurley,L,73,87,23,60,5,15,22,31,9,31,7,5,5,8,21,29,62,8,21,21,24,9,39,16,2,5,11,23
2018-01-19,St. Bonaventure,A-10,Mark Schmidt,A,Davidson,A-10,Bob McKillop,L,73,83,25,62,9,24,14,17,10,30,13,6,3,8,18,28,53,14,33,13,14,3,28,17,3,2,11,16
2018-01-24,St. Bonaventure,A-10,Mark Schmidt,H,St. Joseph's,A-10,Phil Martelli,W,70,67,26,62,7,22,11,15,13,41,17,4,6,17,26,23,58,5,18,16,28,7,29,12,11,6,11,18
2018-01-28,St. Bonaventure,A-10,Mark Schmidt,H,George Washington,A-10,Maurice Joseph,W,70,52,28,64,8,19,6,9,9,35,18,10,3,11,16,18,56,4,16,12,16,9,30,9,3,11,16,10
2018-01-31,St. Bonaventure,A-10,Mark Schmidt,A,George Mason,A-10,Dave Paulsen,W,85,69,29,49,13,23,14,21,3,31,21,5,5,13,22,24,57,6,19,15,22,6,27,7,4,1,12,17
2018-02-03,St. Bonaventure,A-10,Mark Schmidt,A,Duquesne,A-10,Keith Dambrot,W,84,81,31,64,11,23,11,18,14,30,17,2,2,9,16,30,54,6,18,15,23,7,30,13,4,5,10,21
2018-02-07,St. Bonaventure,A-10,Mark Schmidt,H,Saint Louis,A-10,Travis Ford,W,79,56,27,58,11,22,14,17,5,28,14,10,3,4,19,20,54,4,18,12,23,14,40,12,0,3,16,19
2018-02-10,St. Bonaventure,A-10,Mark Schmidt,H,Richmond,A-10,Chris Mooney,W,97,88,33,66,10,25,21,22,11,40,18,3,5,14,15,35,77,7,22,11,15,12,34,18,10,2,12,16
2018-02-13,St. Bonaventure,A-10,Mark Schmidt,A,La Salle,A-10,John Giannini,W,79,68,30,56,10,20,9,12,7,31,12,9,0,12,18,22,55,12,30,12,13,2,22,16,5,4,12,12
2018-02-16,St. Bonaventure,A-10,Mark Schmidt,H,Rhode Island,A-10,Dan Hurley,W,77,74,24,63,9,25,20,23,16,34,13,9,7,11,15,25,55,9,23,15,20,10,29,12,5,6,17,17
2018-02-21,St. Bonaventure,A-10,Mark Schmidt,H,Duquesne,A-10,Keith Dambrot,W,73,67,21,46,2,12,29,33,5,32,10,5,7,12,19,22,63,5,22,18,23,10,28,9,7,3,9,26
2018-02-24,St. Bonaventure,A-10,Mark Schmidt,A,VCU,A-10,Mike Rhoades,W,68,63,23,55,7,18,15,20,8,35,14,9,0,16,17,25,62,9,33,4,9,12,34,15,7,2,17,18
2018-02-27,St. Bonaventure,A-10,Mark Schmidt,H,Davidson,A-10,Bob McKillop,W,117,113,34,73,14,35,35,47,9,38,14,5,8,11,29,34,75,16,40,29,32,9,41,21,4,3,15,31
2018-03-03,St. Bonaventure,A-10,Mark Schmidt,A,Saint Louis,A-10,Travis Ford,W,64,56,20,45,6,14,18,23,5,31,9,6,4,12,18,20,58,3,23,13,21,15,36,10,8,6,12,17
2018-03-09,St. Bonaventure,A-10,Mark Schmidt,N,Richmond,A-10,Chris Mooney,W,83,77,29,50,13,25,12,23,6,26,17,7,5,11,21,23,54,12,29,19,24,6,26,14,6,0,13,18
2018-03-10,St. Bonaventure,A-10,Mark Schmidt,N,Davidson,A-10,Bob McKillop,L,70,82,28,61,7,24,7,13,14,32,16,3,2,6,14,28,50,16,29,10,12,1,22,23,2,0,4,14
2018-03-13,St. Bonaventure,A-10,Mark Schmidt,N,UCLA,Pac-12,Steve Alford,W,65,58,23,60,4,19,15,21,7,30,7,11,0,6,14,21,50,10,30,6,10,5,37,13,1,6,20,18
2018-03-15,St. Bonaventure,A-10,Mark Schmidt,N,Florida,SEC,Michael White,L,62,77,17,48,3,19,25,34,6,37,10,6,3,17,19,27,65,10,32,13,18,9,33,19,11,4,9,21
2017-11-10,High Point,Big South,Scott Cherry,H,William & Mary,CAA,Tony Shaver,W,100,66,37,61,8,15,18,25,8,36,16,10,1,9,25,20,53,5,22,21,27,10,28,4,3,9,15,20
2017-11-14,High Point,Big South,Scott Cherry,A,Tennessee,SEC,Rick Barnes,L,53,84,19,57,7,17,8,17,8,27,9,7,4,15,23,27,57,12,27,18,23,12,44,20,7,9,16,20
2017-11-18,High Point,Big South,Scott Cherry,H,Citadel,Southern,Duggar Baucom,L,77,79,30,65,5,12,12,12,10,34,15,12,10,18,22,27,64,10,25,15,23,9,28,13,11,5,17,14
2017-11-24,High Point,Big South,Scott Cherry,A,Charlotte,CUSA,Mark Price,L,67,70,24,52,4,14,15,21,9,31,3,8,1,20,28,23,47,4,9,20,37,8,23,10,6,3,14,23
2017-11-28,High Point,Big South,Scott Cherry,A,Pitt,ACC,Kevin Stallings,L,63,71,25,67,2,11,11,15,13,26,9,11,1,10,17,22,40,8,19,19,22,5,32,14,5,7,21,15
2017-12-04,High Point,Big South,Scott Cherry,A,College of Charleston,CAA,Earl Grant,L,58,70,23,52,7,13,5,9,5,20,11,4,2,11,16,21,45,7,18,21,25,9,29,11,5,7,13,14
2017-12-17,High Point,Big South,Scott Cherry,N,Wofford,Southern,Mike Young,L,57,70,20,42,4,10,13,21,0,22,7,5,2,9,16,23,51,9,22,15,18,8,35,11,6,1,10,20
2017-12-19,High Point,Big South,Scott Cherry,A,Western Carolina,Southern,Larry Hunter,W,72,61,24,51,5,10,19,25,6,35,12,5,2,10,18,22,68,5,29,12,16,14,31,13,5,3,10,18
2017-12-30,High Point,Big South,Scott Cherry,A,Winthrop,Big South,Pat Kelsey,L,60,76,20,63,4,18,16,25,8,27,7,19,1,12,19,24,48,6,21,22,25,7,41,8,9,7,25,21
2018-01-03,High Point,Big South,Scott Cherry,H,UNC Asheville,Big South,Nick McDevitt,W,84,74,29,63,9,20,17,26,14,35,17,5,4,12,16,25,56,9,20,15,17,5,28,9,7,4,13,22
2018-01-06,High Point,Big South,Scott Cherry,H,Charleston Southern,Big South,Barclay Radebaugh,W,80,59,29,57,10,18,12,14,5,29,15,8,3,13,14,20,59,4,18,15,18,12,33,8,7,6,14,10
2018-01-09,High Point,Big South,Scott Cherry,A,Gardner-Webb,Big South,Tim Craft,L,45,62,17,55,1,15,10,16,11,35,10,2,2,15,15,19,49,6,13,18,23,7,34,11,7,7,11,16
2018-01-12,High Point,Big South,Scott Cherry,A,Campbell,Big South,Kevin McGeehan,L,64,65,24,52,6,14,10,15,10,32,14,4,0,13,14,25,52,8,26,7,10,5,23,10,9,6,12,18
2018-01-15,High Point,Big South,Scott Cherry,H,Presbyterian,Big South,Dustin Kerns,W,73,49,26,53,5,13,16,19,10,36,15,3,4,9,17,15,50,7,22,12,17,6,21,11,4,3,7,13
2018-01-18,High Point,Big South,Scott Cherry,H,Liberty,Big South,Ritchie McKay,W,71,60,25,50,8,14,13,18,4,25,16,5,3,8,18,20,43,4,18,16,20,4,29,8,5,3,13,15
2018-01-21,High Point,Big South,Scott Cherry,A,Longwood,Big South,Jayson Gee,W,75,55,26,49,9,18,14,20,5,34,14,7,1,11,18,20,54,6,25,9,17,10,28,7,6,4,11,17
2018-01-24,High Point,Big South,Scott Cherry,H,Radford,Big South,Mike Jones,L,76,78,27,56,4,13,18,24,13,27,6,5,2,9,15,29,60,8,22,12,15,14,29,14,4,1,8,19
2018-01-27,High Point,Big South,Scott Cherry,A,UNC Asheville,Big South,Nick McDevitt,L,77,84,28,59,5,16,16,29,12,32,13,8,0,13,22,28,51,8,20,20,28,6,29,18,10,4,15,21
2018-02-01,High Point,Big South,Scott Cherry,A,Charleston Southern,Big South,Barclay Radebaugh,L,74,83,26,49,7,14,15,17,3,25,15,4,1,14,19,28,53,9,20,18,21,4,23,16,9,1,10,14
2018-02-03,High Point,Big South,Scott Cherry,H,Campbell,Big South,Kevin McGeehan,W,67,56,25,60,7,26,10,13,7,33,11,7,2,9,20,19,52,6,23,12,20,9,33,10,6,4,14,16
2018-02-07,High Point,Big South,Scott Cherry,A,Radford,Big South,Mike Jones,W,61,60,24,55,6,16,7,12,8,27,11,3,5,9,14,21,57,8,24,10,13,13,35,12,4,5,8,11
2018-02-10,High Point,Big South,Scott Cherry,H,Winthrop,Big South,Pat Kelsey,L,70,82,23,62,5,17,19,26,7,20,7,10,4,8,21,23,42,8,15,28,33,7,39,13,2,10,23,20
2018-02-15,High Point,Big South,Scott Cherry,A,Presbyterian,Big South,Dustin Kerns,L,62,69,22,50,4,16,14,18,5,23,9,4,2,13,19,23,50,11,21,12,20,9,29,13,7,2,12,12
2018-02-18,High Point,Big South,Scott Cherry,H,Gardner-Webb,Big South,Tim Craft,W,66,65,23,53,2,13,18,23,7,30,9,8,3,13,16,24,53,5,13,12,18,7,29,11,5,3,15,17
2018-02-22,High Point,Big South,Scott Cherry,H,Longwood,Big South,Jayson Gee,W,75,56,27,53,8,16,13,18,5,32,11,5,0,12,22,19,53,4,20,14,26,8,29,8,7,2,14,14
2018-02-24,High Point,Big South,Scott Cherry,A,Liberty,Big South,Ritchie McKay,L,45,65,16,52,4,22,9,11,9,32,8,2,2,14,16,25,56,7,19,8,11,7,31,14,8,5,4,13
2018-02-27,High Point,Big South,Scott Cherry,H,Longwood,Big South,Jayson Gee,L,55,68,21,53,4,17,9,19,15,36,7,6,6,16,21,22,53,7,18,17,24,8,26,9,12,4,10,16
2017-11-10,Northwestern,Big Ten,Chris Collins,H,Loyola (MD),Patriot,G.G. Smith,W,79,75,25,61,5,21,24,37,9,36,13,5,12,14,25,24,59,8,17,19,29,10,38,14,6,2,17,30
2017-11-13,Northwestern,Big Ten,Chris Collins,H,St. Peter's,MAAC,John Dunne,W,75,66,23,47,6,16,23,24,6,30,15,2,4,17,17,22,49,10,26,12,15,3,13,18,10,3,8,20
2017-11-15,Northwestern,Big Ten,Chris Collins,H,Creighton,Big East,Greg McDermott,L,88,92,32,67,12,28,12,19,7,31,16,3,7,6,19,35,68,8,16,14,16,6,36,19,1,3,9,17
2017-11-18,Northwestern,Big Ten,Chris Collins,N,La Salle,A-10,John Giannini,W,82,74,32,57,12,21,6,6,8,29,15,1,7,14,18,29,60,5,21,11,18,7,22,8,9,2,8,12
2017-11-19,Northwestern,Big Ten,Chris Collins,N,Texas Tech,Big 12,Chris Beard,L,49,85,12,45,6,23,19,27,6,19,6,5,0,17,18,29,48,10,19,17,21,6,34,14,11,3,15,24
2017-11-24,Northwestern,Big Ten,Chris Collins,H,Sacred Heart,NEC,Anthony Latina,W,81,50,27,57,9,27,18,21,7,28,19,9,2,10,15,18,42,4,16,10,21,5,27,16,5,0,21,20
2017-11-28,Northwestern,Big Ten,Chris Collins,A,Georgia Tech,ACC,Josh Pastner,L,51,52,21,58,5,23,4,5,7,27,10,6,1,6,17,16,43,4,14,16,20,7,34,14,4,4,14,10
2017-12-01,Northwestern,Big Ten,Chris Collins,H,Illinois,Big Ten,Brad Underwood,W,72,68,23,59,8,23,18,21,6,28,13,8,4,17,28,22,53,3,18,21,26,6,36,8,8,0,18,23
2017-12-03,Northwestern,Big Ten,Chris Collins,A,Purdue,Big Ten,Matt Painter,L,69,74,30,63,6,20,3,5,8,30,17,5,4,7,18,26,53,6,18,16,24,9,31,15,2,5,7,9
2017-12-11,Northwestern,Big Ten,Chris Collins,H,Chicago State,WAC,Tracy Dildy,W,96,31,27,55,12,30,30,37,7,31,20,10,5,9,20,8,40,1,6,14,20,5,25,5,3,0,24,29
2017-12-14,Northwestern,Big Ten,Chris Collins,H,Valparaiso,MVC,Matt Lottich,W,84,50,28,61,12,22,16,21,9,31,19,9,5,7,17,15,39,7,17,13,23,5,29,8,4,4,21,23
2017-12-16,Northwestern,Big Ten,Chris Collins,A,DePaul,Big East,Dave Leitao,W,62,60,24,60,11,28,3,5,10,34,13,5,4,16,25,22,53,7,20,9,24,10,33,11,6,2,14,15
2017-12-22,Northwestern,Big Ten,Chris Collins,A,Oklahoma,Big 12,Lon Kruger,L,78,104,29,65,8,28,12,19,12,30,13,3,1,13,23,33,54,17,28,21,27,6,30,22,6,2,13,18
2017-12-30,Northwestern,Big Ten,Chris Collins,H,Brown,Ivy,Mike Martin,W,95,73,33,61,6,16,23,28,8,33,19,7,9,9,18,25,64,8,21,15,19,9,26,12,4,1,11,21
2018-01-02,Northwestern,Big Ten,Chris Collins,H,Nebraska,Big Ten,Tim Miles,L,55,70,19,65,6,21,11,16,18,35,14,3,6,11,17,24,55,7,16,15,17,9,33,14,7,14,10,17
2018-01-05,Northwestern,Big Ten,Chris Collins,A,Penn State,Big Ten,Patrick Chambers,L,63,78,23,62,11,28,6,6,10,27,11,8,2,15,21,30,55,3,13,15,23,10,38,15,9,8,15,11
2018-01-10,Northwestern,Big Ten,Chris Collins,H,Minnesota,Big Ten,Richard Pitino,W,83,60,28,56,11,24,16,25,9,42,21,4,9,11,20,17,55,8,24,18,22,5,25,14,6,3,8,18
2018-01-14,Northwestern,Big Ten,Chris Collins,A,Indiana,Big Ten,Archie Miller,L,46,66,15,56,7,25,9,9,10,35,8,6,5,17,20,23,53,8,23,12,22,6,34,17,9,4,11,14
2018-01-17,Northwestern,Big Ten,Chris Collins,H,Ohio State,Big Ten,Chris Holtmann,L,65,71,26,58,8,27,5,10,4,24,19,5,6,10,14,26,55,6,17,13,17,8,36,17,7,3,11,13
2018-01-20,Northwestern,Big Ten,Chris Collins,H,Penn State,Big Ten,Patrick Chambers,W,70,61,28,65,5,19,9,14,13,27,16,5,2,6,17,22,43,7,19,10,12,6,24,11,1,6,14,18
2018-01-23,Northwestern,Big Ten,Chris Collins,A,Minnesota,Big Ten,Richard Pitino,W,77,69,27,56,5,17,18,23,10,35,15,6,7,10,17,25,59,9,24,10,16,10,29,19,8,1,11,15
2018-01-29,Northwestern,Big Ten,Chris Collins,A,Michigan,Big Ten,John Beilein,L,47,58,18,47,4,16,7,10,5,31,7,2,1,16,20,21,50,7,25,9,14,4,28,13,8,1,5,13
2018-02-01,Northwestern,Big Ten,Chris Collins,A,Wisconsin,Big Ten,Greg Gard,W,60,52,21,42,4,11,14,17,5,28,9,5,4,13,14,19,58,7,26,7,10,11,27,11,7,3,10,13
2018-02-06,Northwestern,Big Ten,Chris Collins,H,Michigan,Big Ten,John Beilein,W,61,52,20,50,8,23,13,17,6,31,12,4,2,6,16,17,44,5,22,13,19,5,27,13,4,2,8,18
