Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2008-08-30,Utah,MWC,Kyle Whittingham,A,Michigan,Big Ten,Rich Rodriguez,W,25,23,21,34,305,1,43,36,1,11,4,15,137,2,1
2008-09-06,Utah,MWC,Kyle Whittingham,H,Nevada-Las Vegas,MWC,Mike Sanford,W,42,21,16,25,215,3,36,225,3,13,7,8,67,0,1
2008-09-13,Utah,MWC,Kyle Whittingham,A,Utah State,WAC,Brent Guy,W,58,10,23,32,213,2,50,248,4,11,15,7,80,2,1
2008-09-20,Utah,MWC,Kyle Whittingham,A,Air Force,MWC,Troy Calhoun,W,30,23,16,24,243,1,53,197,3,13,11,7,40,2,1
2008-10-02,Utah,MWC,Kyle Whittingham,H,Oregon State,Pac-10,Mike Riley,W,31,28,17,31,201,2,38,136,1,10,8,4,37,1,1
2008-10-11,Utah,MWC,Kyle Whittingham,A,Wyoming,MWC,Joe Glenn,W,40,7,11,20,119,1,44,123,1,3,8,3,30,0,0
2008-10-18,Utah,MWC,Kyle Whittingham,H,Colorado State,MWC,Steve Fairchild,W,49,16,19,27,222,2,37,327,5,9,15,8,80,0,1
2008-11-01,Utah,MWC,Kyle Whittingham,A,New Mexico,MWC,Rocky Long,W,13,10,23,33,195,1,35,198,0,9,8,9,79,1,1
2008-11-06,Utah,MWC,Kyle Whittingham,H,Texas Christian,MWC,Gary Patterson,W,13,10,24,41,230,1,25,45,0,13,1,2,10,0,0
2008-11-15,Utah,MWC,Kyle Whittingham,A,San Diego State,MWC,Chuck Long,W,63,14,28,40,322,5,40,198,2,16,13,6,55,0,1
2008-11-22,Utah,MWC,Kyle Whittingham,H,Brigham Young,MWC,Bronco Mendenhall,W,48,24,31,37,307,5,35,108,1,17,8,5,51,0,0
2009-01-02,Utah,MWC,Kyle Whittingham,N,Alabama,SEC,Nick Saban,W,31,17,27,41,336,3,24,13,1,17,3,10,91,1,0
2008-08-30,Syracuse,Big East,Greg Robinson,A,Northwestern,Big Ten,Pat Fitzgerald,L,10,30,14,28,103,0,30,122,1,4,5,5,36,0,1
2008-09-06,Syracuse,Big East,Greg Robinson,H,Akron,MAC,J.D. Brookhart,L,28,42,13,20,135,3,43,218,1,7,13,1,5,1,1
2008-09-13,Syracuse,Big East,Greg Robinson,H,Penn State,Big Ten,Joe Paterno,L,13,55,13,35,110,1,25,49,0,5,2,1,15,1,1
2008-09-27,Syracuse,Big East,Greg Robinson,H,Pitt,Big East,Dave Wannstedt,L,24,34,9,17,137,2,27,126,0,5,6,4,40,1,0
2008-10-11,Syracuse,Big East,Greg Robinson,A,West Virginia,Big East,Bill Stewart,L,6,17,25,42,207,0,35,139,0,11,9,6,50,0,1
2008-10-18,Syracuse,Big East,Greg Robinson,A,South Florida,Big East,Jim Leavitt,L,13,45,11,27,129,0,27,101,1,6,3,6,52,1,0
2008-11-01,Syracuse,Big East,Greg Robinson,H,Louisville,Big East,Steve Kragthorpe,W,28,21,11,22,178,2,38,207,2,8,9,3,34,1,0
2008-11-08,Syracuse,Big East,Greg Robinson,A,Rutgers,Big East,Greg Schiano,L,17,35,5,19,35,0,26,133,1,0,5,6,41,1,0
2008-11-15,Syracuse,Big East,Greg Robinson,H,Connecticut,Big East,Randy Edsall,L,14,39,6,23,51,0,36,96,1,1,6,5,37,0,3
2008-11-22,Syracuse,Big East,Greg Robinson,A,Notre Dame,Ind,Charlie Weis,W,24,23,14,26,147,1,36,170,2,8,9,7,50,2,0
2008-11-29,Syracuse,Big East,Greg Robinson,A,Cincinnati,Big East,Brian Kelly,L,10,30,6,23,59,1,27,152,0,2,6,5,45,0,1
2008-08-30,Arizona,Pac-10,Mike Stoops,H,Idaho,WAC,Robb Akey,W,70,0,23,31,256,4,49,265,5,15,10,6,60,0,0
2008-09-06,Arizona,Pac-10,Mike Stoops,H,Toledo,MAC,Tom Amstutz,W,41,16,26,34,299,2,33,153,3,17,8,5,36,1,0
2008-09-13,Arizona,Pac-10,Mike Stoops,A,New Mexico,MWC,Rocky Long,L,28,36,27,50,321,3,24,67,1,16,4,2,20,3,2
2008-09-20,Arizona,Pac-10,Mike Stoops,A,UCLA,Pac-10,Rick Neuheisel,W,31,10,16,29,222,2,35,111,2,10,5,4,24,1,0
2008-10-04,Arizona,Pac-10,Mike Stoops,H,Washington,Pac-10,Tyrone Willingham,W,48,14,17,21,193,3,51,256,2,8,18,1,10,0,0
2008-10-11,Arizona,Pac-10,Mike Stoops,A,Stanford,Pac-10,Jim Harbaugh,L,23,24,22,34,259,0,23,77,1,11,5,6,42,0,0
2008-10-18,Arizona,Pac-10,Mike Stoops,H,California,Pac-10,Jeff Tedford,W,42,27,16,27,225,2,41,179,3,9,8,0,0,1,1
2008-10-25,Arizona,Pac-10,Mike Stoops,H,USC,Pac-10,Pete Carroll,L,10,17,14,31,88,0,30,100,1,6,6,1,15,0,1
2008-11-08,Arizona,Pac-10,Mike Stoops,A,Washington State,Pac-10,Paul Wulff,W,59,28,11,15,214,1,57,317,7,9,16,7,70,1,1
2008-11-15,Arizona,Pac-10,Mike Stoops,A,Oregon,Pac-10,Mike Bellotti,L,45,55,29,46,328,2,52,199,4,16,12,2,20,1,2
2008-11-22,Arizona,Pac-10,Mike Stoops,H,Oregon State,Pac-10,Mike Riley,L,17,19,16,22,158,1,41,139,1,8,10,4,30,0,0
2008-12-06,Arizona,Pac-10,Mike Stoops,H,Arizona State,Pac-10,Dennis Erickson,W,31,10,25,37,284,2,40,105,1,19,5,8,76,0,1
2008-12-20,Arizona,Pac-10,Mike Stoops,N,Brigham Young,MWC,Bronco Mendenhall,W,31,21,24,35,325,2,28,91,2,12,6,7,54,3,0
2008-08-30,Western Kentucky,Ind,David Elson,A,Indiana,Big Ten,Bill Lynch,L,13,31,19,31,219,1,31,63,0,9,3,2,29,1,0
2008-09-13,Western Kentucky,Ind,David Elson,A,Alabama,SEC,Nick Saban,L,7,41,14,26,116,1,22,42,0,6,2,5,27,1,1
2008-09-27,Western Kentucky,Ind,David Elson,A,Kentucky,SEC,Rich Brooks,L,3,41,6,14,15,0,37,142,0,0,8,1,15,1,0
2008-10-04,Western Kentucky,Ind,David Elson,A,Virginia Tech,ACC,Frank Beamer,L,13,27,8,20,95,1,32,148,0,3,5,13,113,0,1
2008-10-11,Western Kentucky,Ind,David Elson,H,Ball State,MAC,Stan Parrish,L,7,24,19,31,169,1,34,183,0,11,8,6,66,2,1
2008-10-18,Western Kentucky,Ind,David Elson,H,Florida Atlantic,Sun Belt,Howard Schnellenberger,L,20,24,9,17,77,0,41,240,2,3,9,4,40,0,1
2008-11-01,Western Kentucky,Ind,David Elson,H,North Texas,Sun Belt,Todd Dodge,L,40,51,13,27,190,2,42,314,4,8,13,8,67,1,3
2008-11-08,Western Kentucky,Ind,David Elson,A,Troy,Sun Belt,Larry Blakeney,L,7,17,15,33,95,0,35,121,1,4,8,2,14,0,1
2008-11-15,Western Kentucky,Ind,David Elson,H,Middle Tennessee State,Sun Belt,Rick Stockstill,L,10,21,18,30,213,1,33,68,0,9,6,4,34,1,1
2008-12-06,Western Kentucky,Ind,David Elson,A,Florida International,Sun Belt,Mario Cristobal,L,3,27,13,37,138,0,23,42,0,8,1,8,90,0,2
2008-09-06,Penn State,Big Ten,Joe Paterno,H,Oregon State,Pac-10,Mike Riley,W,45,14,14,27,215,2,38,239,4,11,10,2,15,1,0
2008-09-13,Penn State,Big Ten,Joe Paterno,A,Syracuse,Big East,Greg Robinson,W,55,13,20,39,344,5,43,216,2,16,10,7,56,2,0
2008-09-20,Penn State,Big Ten,Joe Paterno,H,Temple,MAC,Al Golden,W,45,3,18,31,238,2,45,308,4,11,13,4,50,1,1
2008-09-27,Penn State,Big Ten,Joe Paterno,H,Illinois,Big Ten,Ron Zook,W,38,24,14,20,181,2,44,241,2,10,13,1,10,1,0
2008-10-04,Penn State,Big Ten,Joe Paterno,A,Purdue,Big Ten,Joe Tiller,W,20,6,18,26,220,0,40,202,2,13,11,4,30,0,0
2008-10-11,Penn State,Big Ten,Joe Paterno,A,Wisconsin,Big Ten,Bret Bielema,W,48,7,18,30,271,1,35,106,4,14,5,1,7,0,1
2008-10-18,Penn State,Big Ten,Joe Paterno,H,Michigan,Big Ten,Rich Rodriguez,W,46,17,19,33,251,2,38,231,3,8,13,3,20,1,0
2008-10-25,Penn State,Big Ten,Joe Paterno,A,Ohio State,Big Ten,Jim Tressel,W,13,6,12,20,121,0,37,160,1,4,11,0,0,0,0
2008-11-08,Penn State,Big Ten,Joe Paterno,A,Iowa,Big Ten,Kirk Ferentz,L,23,24,10,24,109,0,46,180,2,6,15,3,35,1,1
2008-11-15,Penn State,Big Ten,Joe Paterno,H,Indiana,Big Ten,Bill Lynch,W,34,7,22,39,258,2,38,184,2,13,9,3,25,2,1
2008-11-22,Penn State,Big Ten,Joe Paterno,H,Michigan State,Big Ten,Mark Dantonio,W,49,18,19,31,419,5,35,138,2,14,4,5,38,0,0
2009-01-01,Penn State,Big Ten,Joe Paterno,A,USC,Pac-10,Pete Carroll,L,24,38,21,37,273,2,29,137,1,10,6,9,72,1,2
2008-08-28,Vanderbilt,SEC,Bobby Johnson,A,Miami (OH),MAC,Shane Montgomery,W,34,13,9,16,91,1,50,269,3,5,12,2,25,2,0
2008-09-04,Vanderbilt,SEC,Bobby Johnson,H,South Carolina,SEC,Steve Spurrier,W,24,17,8,13,90,1,41,135,2,4,9,4,35,1,0
2008-09-13,Vanderbilt,SEC,Bobby Johnson,H,Rice,CUSA,David Bailiff,W,38,21,7,16,71,0,43,273,5,4,18,3,35,0,0
2008-09-20,Vanderbilt,SEC,Bobby Johnson,A,Ole Miss,SEC,Houston Nutt,W,23,17,9,12,71,1,41,131,0,3,7,2,20,2,0
2008-10-04,Vanderbilt,SEC,Bobby Johnson,H,Auburn,SEC,Tommy Tuberville,W,14,13,16,31,157,2,32,106,0,7,4,5,37,0,1
2008-10-11,Vanderbilt,SEC,Bobby Johnson,A,Mississippi State,SEC,Sylvester Croom,L,14,17,8,20,62,0,26,45,2,3,2,10,65,0,2
2008-10-18,Vanderbilt,SEC,Bobby Johnson,A,Georgia,SEC,Mark Richt,L,14,24,16,32,131,2,26,114,0,6,4,3,31,0,2
2008-10-25,Vanderbilt,SEC,Bobby Johnson,H,Duke,ACC,David Cutcliffe,L,7,10,14,31,210,1,32,81,0,7,6,3,33,1,2
2008-11-08,Vanderbilt,SEC,Bobby Johnson,H,Florida,SEC,Urban Meyer,L,14,42,12,22,114,2,39,150,0,5,8,9,80,0,1
2008-11-15,Vanderbilt,SEC,Bobby Johnson,A,Kentucky,SEC,Rich Brooks,W,31,24,15,27,155,3,43,213,1,6,11,4,41,1,0
2008-11-22,Vanderbilt,SEC,Bobby Johnson,H,Tennessee,SEC,Phillip Fulmer,L,10,20,19,44,188,0,28,25,0,11,3,5,42,1,2
2008-11-29,Vanderbilt,SEC,Bobby Johnson,A,Wake Forest,ACC,Jim Grobe,L,10,23,14,35,133,1,34,116,0,7,7,6,29,1,2
2008-12-31,Vanderbilt,SEC,Bobby Johnson,H,Boston College,ACC,Jeff Jagodzinski,W,16,14,10,20,121,0,36,79,0,4,2,0,0,0,0
2008-08-31,Kentucky,SEC,Rich Brooks,A,Louisville,Big East,Steve Kragthorpe,W,27,2,16,31,147,0,33,63,1,5,3,9,67,1,0
2008-09-13,Kentucky,SEC,Rich Brooks,H,Middle Tennessee State,Sun Belt,Rick Stockstill,W,20,14,28,48,254,2,35,102,0,14,7,6,31,1,0
2008-09-27,Kentucky,SEC,Rich Brooks,H,Western Kentucky,Ind,David Elson,W,41,3,21,32,182,1,38,216,3,9,13,5,35,0,1
2008-10-04,Kentucky,SEC,Rich Brooks,A,Alabama,SEC,Nick Saban,L,14,17,20,42,241,2,20,35,0,9,1,9,58,1,1
2008-10-11,Kentucky,SEC,Rich Brooks,H,South Carolina,SEC,Steve Spurrier,L,17,24,24,44,156,0,22,62,1,9,1,2,20,0,2
2008-10-18,Kentucky,SEC,Rich Brooks,H,Arkansas,SEC,Bobby Petrino,W,21,20,19,35,284,3,28,88,0,10,5,5,53,2,2
2008-10-25,Kentucky,SEC,Rich Brooks,A,Florida,SEC,Urban Meyer,L,5,63,17,36,127,0,33,141,0,5,11,3,30,0,1
2008-11-01,Kentucky,SEC,Rich Brooks,A,Mississippi State,SEC,Sylvester Croom,W,14,13,16,30,146,1,36,128,1,5,9,7,64,1,1
2008-11-08,Kentucky,SEC,Rich Brooks,H,Georgia,SEC,Mark Richt,L,38,42,12,20,105,0,56,226,5,5,13,3,40,1,1
2008-11-15,Kentucky,SEC,Rich Brooks,H,Vanderbilt,SEC,Bobby Johnson,L,24,31,11,26,144,0,24,97,2,7,5,5,57,0,2
2008-11-29,Kentucky,SEC,Rich Brooks,A,Tennessee,SEC,Phillip Fulmer,L,10,28,9,14,97,0,38,96,1,3,8,8,52,0,0
2009-01-02,Kentucky,SEC,Rich Brooks,N,East Carolina,CUSA,Skip Holtz,W,25,19,19,31,204,1,37,106,0,9,7,4,35,0,1
2008-08-30,California,Pac-10,Jeff Tedford,H,Michigan State,Big Ten,Mark Dantonio,W,38,31,20,30,264,2,36,203,2,12,7,8,67,0,2
2008-09-06,California,Pac-10,Jeff Tedford,A,Washington State,Pac-10,Paul Wulff,W,66,3,14,24,114,1,40,391,7,7,11,8,66,1,0
2008-09-13,California,Pac-10,Jeff Tedford,A,Maryland,ACC,Ralph Friedgen,L,27,35,33,60,423,3,23,38,0,21,3,8,75,0,1
2008-09-27,California,Pac-10,Jeff Tedford,H,Colorado State,MWC,Steve Fairchild,W,42,7,15,26,159,3,30,189,0,9,10,4,25,2,0
2008-10-04,California,Pac-10,Jeff Tedford,H,Arizona State,Pac-10,Dennis Erickson,W,24,14,17,28,198,3,33,79,0,10,6,4,33,0,1
2008-10-18,California,Pac-10,Jeff Tedford,A,Arizona,Pac-10,Mike Stoops,L,27,42,25,56,315,2,23,110,1,12,6,6,49,0,2
2008-10-25,California,Pac-10,Jeff Tedford,H,UCLA,Pac-10,Rick Neuheisel,W,41,20,11,22,153,2,42,232,1,7,9,8,65,0,0
2008-11-01,California,Pac-10,Jeff Tedford,H,Oregon,Pac-10,Mike Bellotti,W,26,16,20,39,216,2,40,132,1,9,4,9,85,4,1
2008-11-08,California,Pac-10,Jeff Tedford,A,USC,Pac-10,Pete Carroll,L,3,17,15,31,138,0,26,27,0,8,1,8,50,0,1
2008-11-15,California,Pac-10,Jeff Tedford,A,Oregon State,Pac-10,Mike Riley,L,21,34,12,27,147,2,30,85,1,5,6,5,49,1,1
2008-11-22,California,Pac-10,Jeff Tedford,H,Stanford,Pac-10,Jim Harbaugh,W,37,16,7,11,101,3,38,287,2,4,10,3,25,0,1
