Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1937-09-25,North Carolina,Southern,Raymond Wolf,H,South Carolina,Southern,Don McCallister,T,13,13
1937-10-02,North Carolina,Southern,Raymond Wolf,A,North Carolina State,Southern,,W,20,0
1937-10-09,North Carolina,Southern,Raymond Wolf,A,New York University,Ind,Mal Stevens,W,19,6
1937-10-16,North Carolina,Southern,Raymond Wolf,A,Wake Forest,Southern,D.C. Walker,W,28,0
1937-10-23,North Carolina,Southern,Raymond Wolf,H,Tulane,SEC,Red Dawson,W,13,0
1937-10-30,North Carolina,Southern,Raymond Wolf,H,Fordham,Ind,Jimmy Crowley,L,0,14
1937-11-06,North Carolina,Southern,Raymond Wolf,A,Davidson,Southern,Gene McEver,W,26,0
1937-11-13,North Carolina,Southern,Raymond Wolf,A,Duke,Southern,Wallace Wade,W,14,6
1937-11-27,North Carolina,Southern,Raymond Wolf,H,Virginia,Ind,Frank Murray,W,40,0
1937-10-09,Indiana,Western,Bo McMillin,A,Minnesota,Western,Bernie Bierman,L,0,6
1937-10-16,Indiana,Western,Bo McMillin,H,Illinois,Western,Robert Zuppke,W,13,6
1937-10-30,Indiana,Western,Bo McMillin,A,Nebraska,Big 6,Biff Jones,L,0,7
1937-11-06,Indiana,Western,Bo McMillin,A,Ohio State,Western,Francis Schmidt,W,10,0
1937-11-13,Indiana,Western,Bo McMillin,A,Iowa,Western,Irl Tubbs,W,3,0
1937-11-20,Indiana,Western,Bo McMillin,H,Purdue,Western,Mal Elward,L,7,13
1937-10-02,Iowa State,Big 6,Jim Yeager,A,Northwestern,Western,Pappy Waldorf,L,0,33
1937-10-09,Iowa State,Big 6,Jim Yeager,H,Nebraska,Big 6,Biff Jones,L,7,20
1937-10-16,Iowa State,Big 6,Jim Yeager,A,Kansas,Big 6,Adrian Lindsey,L,6,14
1937-10-23,Iowa State,Big 6,Jim Yeager,A,Drake,MVC,Vee Green,L,0,30
1937-10-30,Iowa State,Big 6,Jim Yeager,H,Missouri,Big 6,Don Faurot,L,0,12
1937-11-06,Iowa State,Big 6,Jim Yeager,A,Oklahoma,Big 6,Tom Stidham,L,7,33
1937-11-13,Iowa State,Big 6,Jim Yeager,A,Marquette,Ind,Paddy Driscoll,W,3,0
1937-11-20,Iowa State,Big 6,Jim Yeager,H,Kansas State,Big 6,Wesley Fry,W,13,7
1937-10-16,Fordham,Ind,Jimmy Crowley,H,Pitt,Ind,Jock Sutherland,T,0,0
