Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1903-09-19,Lombard,Ind,,A,Chicago,Western,Amos Alonzo Stagg,L,0,34
1903-09-26,Lombard,Ind,,A,Illinois,Western,George Woodruff,L,0,43
1903-10-03,Lombard,Ind,,A,Northwestern,Western,Walter McCornack,L,0,23
1903-10-24,Lombard,Ind,,H,Washington (MO),Ind,L.W. Boynton,W,11,6
1903-11-03,Lombard,Ind,,H,Knox,Ind,,W,6,0
1903-10-03,Cumberland,Ind,,A,Vanderbilt,Ind,J.H. Henry,W,6,0
1903-10-10,Cumberland,Ind,,A,Sewanee,Ind,George Whitney,L,0,6
1903-11-14,Cumberland,Ind,,A,Alabama,Ind,W.B. Blount,W,44,0
1903-11-26,Cumberland,Ind,,N,Clemson,Ind,John Heisman,T,11,11
1903-10-17,Kansas,Ind,Harrison Weeks,A,Colorado,Ind,David Cropp,W,12,11
1903-10-24,Kansas,Ind,Harrison Weeks,H,Haskell,Ind,,L,6,12
1903-11-07,Kansas,Ind,Harrison Weeks,H,Oklahoma,Ind,Mark McMahon,W,17,5
1903-11-14,Kansas,Ind,Harrison Weeks,H,Nebraska,Ind,Walter Booth,L,0,6
1903-11-26,Kansas,Ind,Harrison Weeks,N,Missouri,Ind,John McLean,W,5,0
1903-09-26,Pennsylvania,Ind,,H,Dickinson,Ind,Charles Hutchins,W,27,0
1903-10-03,Pennsylvania,Ind,,H,Lehigh,Ind,Samuel Newton,W,16,0
1903-10-10,Pennsylvania,Ind,,H,Penn State,Ind,Daniel Reed,W,39,0
1903-10-17,Pennsylvania,Ind,,H,Brown,Ind,D.S. Fultz,W,30,0
1903-10-22,Pennsylvania,Ind,,A,Columbia,Ind,William Morley,L,6,18
1903-10-31,Pennsylvania,Ind,,H,Bucknell,Ind,George Hoskins,W,47,6
1903-11-07,Pennsylvania,Ind,,H,Harvard,Ind,John Cranston,L,10,17
1903-11-14,Pennsylvania,Ind,,H,Carlisle,Ind,Pop Warner,L,6,16
1903-11-26,Pennsylvania,Ind,,H,Cornell,Ind,,W,42,0
1903-10-03,Beloit,Ind,John Hollister,A,Purdue,Western,Oliver Cutts,L,0,17
1903-10-10,Beloit,Ind,John Hollister,A,Michigan,Western,Fielding Yost,L,0,79
1903-10-17,Beloit,Ind,John Hollister,A,Wisconsin,Western,Arthur Curtis,L,0,87
1903-10-24,Beloit,Ind,John Hollister,A,Minnesota,Western,Henry Williams,L,0,46
1903-11-26,Beloit,Ind,John Hollister,N,Knox,Ind,,L,0,23
1903-09-27,Iowa,Western,John Chalmers,H,Cornell College,Ind,,W,6,0
1903-10-10,Iowa,Western,John Chalmers,H,Drake,Ind,W.J. Monilaw,W,22,6
1903-10-17,Iowa,Western,John Chalmers,A,Minnesota,Western,Henry Williams,L,0,75
1903-10-24,Iowa,Western,John Chalmers,A,Grinnell,Ind,Martin Bergen,W,17,0
1903-10-31,Iowa,Western,John Chalmers,H,Nebraska,Ind,Walter Booth,L,6,17
1903-11-06,Iowa,Western,John Chalmers,H,Simpson,Ind,Graham Reid,W,35,2
1903-11-14,Iowa,Western,John Chalmers,A,Missouri,Ind,John McLean,W,16,0
1903-11-21,Iowa,Western,John Chalmers,H,Illinois,Western,George Woodruff,W,12,0
1903-11-26,Iowa,Western,John Chalmers,A,Washington (MO),Ind,L.W. Boynton,W,12,2
1903-09-26,Columbia,Ind,William Morley,H,Wesleyan (CT),Ind,Howard Reiter,W,10,0
1903-10-10,Columbia,Ind,William Morley,H,Williams,Ind,,W,5,0
1903-10-14,Columbia,Ind,William Morley,H,Swarthmore,Ind,George Brooke,W,5,0
1903-10-17,Columbia,Ind,William Morley,H,Amherst,Ind,Harry Smith,W,12,0
1903-10-22,Columbia,Ind,William Morley,H,Pennsylvania,Ind,,W,18,6
1903-10-31,Columbia,Ind,William Morley,A,Yale,Ind,George Chadwick,L,0,25
1903-11-14,Columbia,Ind,William Morley,A,Cornell,Ind,,W,17,12
1903-10-10,Amherst,Ind,Harry Smith,A,Harvard,Ind,John Cranston,W,5,0
1903-10-17,Amherst,Ind,Harry Smith,A,Columbia,Ind,William Morley,L,0,12
1903-10-24,Amherst,Ind,Harry Smith,A,Holy Cross,Ind,Frank Cavanaugh,L,0,36
1903-11-07,Amherst,Ind,Harry Smith,H,Dartmouth,Ind,Fred Folsom,L,0,18
1903-11-21,Amherst,Ind,Harry Smith,A,Massachusetts,Ind,James Halligan,W,11,6
1903-09-26,Illinois,Western,George Woodruff,H,Lombard,Ind,,W,43,0
1903-10-03,Illinois,Western,George Woodruff,H,Knox,Ind,,W,29,5
1903-10-17,Illinois,Western,George Woodruff,A,Purdue,Western,Oliver Cutts,W,24,0
1903-10-24,Illinois,Western,George Woodruff,A,Chicago,Western,Amos Alonzo Stagg,L,6,18
1903-10-31,Illinois,Western,George Woodruff,H,Northwestern,Western,Walter McCornack,L,11,12
1903-11-06,Illinois,Western,George Woodruff,A,Indiana,Western,James Horne,L,0,17
1903-11-14,Illinois,Western,George Woodruff,H,Minnesota,Western,Henry Williams,L,0,32
1903-11-21,Illinois,Western,George Woodruff,A,Iowa,Western,John Chalmers,L,0,12
1903-11-26,Illinois,Western,George Woodruff,A,Nebraska,Ind,Walter Booth,L,0,16
1903-10-09,Texas,Ind,Ralph Hutchinson,H,Haskell,Ind,,L,0,6
1903-10-17,Texas,Ind,Ralph Hutchinson,H,Oklahoma,Ind,Mark McMahon,T,6,6
1903-10-24,Texas,Ind,Ralph Hutchinson,N,Baylor,Ind,R.N. Watts,W,48,0
1903-11-06,Texas,Ind,Ralph Hutchinson,H,Vanderbilt,Ind,J.H. Henry,T,5,5
1903-11-13,Texas,Ind,Ralph Hutchinson,A,Oklahoma,Ind,Mark McMahon,W,11,5
1903-11-29,Texas,Ind,Ralph Hutchinson,H,Texas A&M,Ind,J.E. Platt,W,29,6
1903-10-03,Texas Christian,Ind,,N,Baylor,Ind,R.N. Watts,L,0,12
1903-10-10,Texas Christian,Ind,,N,Texas A&M,Ind,J.E. Platt,L,0,11
1903-10-31,Texas Christian,Ind,,N,Baylor,Ind,R.N. Watts,L,0,5
1903-11-14,Texas Christian,Ind,,A,Texas A&M,Ind,J.E. Platt,L,0,16
1903-11-28,Texas Christian,Ind,,A,Texas A&M,Ind,J.E. Platt,L,6,14
1903-10-03,Baylor,Ind,R.N. Watts,N,Texas Christian,Ind,,W,12,0
1903-10-17,Baylor,Ind,R.N. Watts,H,Texas A&M,Ind,J.E. Platt,T,0,0
1903-10-24,Baylor,Ind,R.N. Watts,N,Texas,Ind,Ralph Hutchinson,L,0,48
1903-10-31,Baylor,Ind,R.N. Watts,N,Texas Christian,Ind,,W,5,0
1903-11-07,Baylor,Ind,R.N. Watts,A,Texas A&M,Ind,J.E. Platt,L,0,16
1903-11-21,Baylor,Ind,R.N. Watts,A,Texas A&M,Ind,J.E. Platt,L,0,5
1903-10-10,Georgia,Ind,Marvin Dickinson,H,Clemson,Ind,John Heisman,L,0,29
1903-10-17,Georgia,Ind,Marvin Dickinson,H,South Carolina,Ind,C.R. Williams,L,0,17
1903-10-24,Georgia,Ind,Marvin Dickinson,A,Georgia Tech,Ind,,W,38,0
1903-10-31,Georgia,Ind,Marvin Dickinson,H,Vanderbilt,Ind,J.H. Henry,L,0,33
1903-11-07,Georgia,Ind,Marvin Dickinson,A,Tennessee,Ind,H.E. Fisher,W,5,0
1903-11-26,Georgia,Ind,Marvin Dickinson,H,Auburn,Ind,Billy Bates,W,22,13
1903-10-14,Virginia,Ind,Gresham Poe,A,Navy,Ind,,L,5,6
1903-10-24,Virginia,Ind,Gresham Poe,N,Virginia Tech,Ind,C.A. Lueder,W,21,0
1903-11-21,Virginia,Ind,Gresham Poe,H,Carlisle,Ind,Pop Warner,T,6,6
1903-11-25,Virginia,Ind,Gresham Poe,H,North Carolina,Ind,H.B. Olcott,L,0,16
1903-10-03,Vermont,Ind,,A,Yale,Ind,George Chadwick,L,0,46
1903-10-07,Vermont,Ind,,H,Dartmouth,Ind,Fred Folsom,L,0,36
1903-10-24,Vermont,Ind,,H,Massachusetts,Ind,James Halligan,L,0,5
1903-10-31,Vermont,Ind,,A,Army,Ind,Edward King,L,0,32
1903-11-07,Vermont,Ind,,A,Brown,Ind,D.S. Fultz,L,0,24
1903-10-03,Brown,Ind,D.S. Fultz,H,Wesleyan (CT),Ind,Howard Reiter,W,11,0
1903-10-10,Brown,Ind,D.S. Fultz,H,Princeton,Ind,,L,0,29
1903-10-17,Brown,Ind,D.S. Fultz,A,Pennsylvania,Ind,,L,0,30
1903-10-24,Brown,Ind,D.S. Fultz,A,Harvard,Ind,John Cranston,L,0,29
1903-10-31,Brown,Ind,D.S. Fultz,H,Williams,Ind,,W,22,0
1903-11-07,Brown,Ind,D.S. Fultz,H,Vermont,Ind,,W,24,0
1903-11-26,Brown,Ind,D.S. Fultz,N,Dartmouth,Ind,Fred Folsom,L,0,62
1903-10-17,Oklahoma,Ind,Mark McMahon,A,Texas,Ind,Ralph Hutchinson,T,6,6
1903-10-24,Oklahoma,Ind,Mark McMahon,A,Texas A&M,Ind,J.E. Platt,W,6,0
1903-11-07,Oklahoma,Ind,Mark McMahon,A,Kansas,Ind,Harrison Weeks,L,5,17
1903-11-13,Oklahoma,Ind,Mark McMahon,H,Texas,Ind,Ralph Hutchinson,L,5,11
1903-10-17,Tennessee,Ind,H.E. Fisher,A,Vanderbilt,Ind,J.H. Henry,L,0,40
1903-10-29,Tennessee,Ind,H.E. Fisher,A,South Carolina,Ind,C.R. Williams,L,0,24
1903-11-07,Tennessee,Ind,H.E. Fisher,H,Georgia,Ind,Marvin Dickinson,L,0,5
1903-11-14,Tennessee,Ind,H.E. Fisher,H,Sewanee,Ind,George Whitney,L,0,17
1903-11-21,Tennessee,Ind,H.E. Fisher,H,Georgia Tech,Ind,,W,11,0
1903-11-26,Tennessee,Ind,H.E. Fisher,A,Alabama,Ind,W.B. Blount,L,0,24
1903-10-24,Virginia Tech,Ind,C.A. Lueder,N,Virginia,Ind,Gresham Poe,L,0,21
1903-11-07,Virginia Tech,Ind,C.A. Lueder,N,North Carolina,Ind,H.B. Olcott,W,21,0
1903-11-21,Virginia Tech,Ind,C.A. Lueder,A,Navy,Ind,,W,11,0
1903-10-03,Lehigh,Ind,Samuel Newton,A,Pennsylvania,Ind,,L,0,16
1903-10-07,Lehigh,Ind,Samuel Newton,A,Swarthmore,Ind,George Brooke,W,10,5
1903-10-14,Lehigh,Ind,Samuel Newton,A,Princeton,Ind,,L,0,12
1903-10-31,Lehigh,Ind,Samuel Newton,H,Dickinson,Ind,Charles Hutchins,W,17,0
1903-11-07,Lehigh,Ind,Samuel Newton,A,Cornell,Ind,,T,0,0
1903-11-21,Lehigh,Ind,Samuel Newton,H,Lafayette,Ind,,W,12,6
1903-11-26,Lehigh,Ind,Samuel Newton,A,Georgetown,Ind,Phil King,W,12,6
1903-10-10,Alabama,Ind,W.B. Blount,A,Vanderbilt,Ind,J.H. Henry,L,0,30
1903-10-23,Alabama,Ind,W.B. Blount,N,Auburn,Ind,Billy Bates,W,18,6
1903-11-02,Alabama,Ind,W.B. Blount,H,Sewanee,Ind,George Whitney,L,0,23
1903-11-14,Alabama,Ind,W.B. Blount,H,Cumberland,Ind,,L,0,44
1903-11-26,Alabama,Ind,W.B. Blount,H,Tennessee,Ind,H.E. Fisher,W,24,0
1903-10-10,Clemson,Ind,John Heisman,A,Georgia,Ind,Marvin Dickinson,W,29,0
1903-10-17,Clemson,Ind,John Heisman,A,Georgia Tech,Ind,,W,73,0
1903-11-14,Clemson,Ind,John Heisman,A,North Carolina,Ind,H.B. Olcott,L,6,11
1903-11-26,Clemson,Ind,John Heisman,N,Cumberland,Ind,,T,11,11
1903-10-03,Purdue,Western,Oliver Cutts,H,Beloit,Ind,John Hollister,W,17,0
1903-10-10,Purdue,Western,Oliver Cutts,A,Chicago,Western,Amos Alonzo Stagg,L,0,22
1903-10-17,Purdue,Western,Oliver Cutts,H,Illinois,Western,George Woodruff,L,0,24
1903-10-10,South Carolina,Ind,C.R. Williams,H,North Carolina,Ind,H.B. Olcott,L,0,17
1903-10-17,South Carolina,Ind,C.R. Williams,A,Georgia,Ind,Marvin Dickinson,W,17,0
1903-10-29,South Carolina,Ind,C.R. Williams,H,Tennessee,Ind,H.E. Fisher,W,24,0
1903-11-26,South Carolina,Ind,C.R. Williams,A,Georgia Tech,Ind,,W,16,0
1903-10-10,Nebraska,Ind,Walter Booth,A,Denver,Ind,,W,10,0
1903-10-17,Nebraska,Ind,Walter Booth,H,Haskell,Ind,,W,16,0
1903-10-24,Nebraska,Ind,Walter Booth,H,Colorado,Ind,David Cropp,W,31,0
1903-10-31,Nebraska,Ind,Walter Booth,A,Iowa,Western,John Chalmers,W,17,6
1903-11-07,Nebraska,Ind,Walter Booth,H,Knox,Ind,,W,33,5
1903-11-14,Nebraska,Ind,Walter Booth,A,Kansas,Ind,Harrison Weeks,W,6,0
1903-11-26,Nebraska,Ind,Walter Booth,H,Illinois,Western,George Woodruff,W,16,0
1903-09-19,Holy Cross,Ind,Frank Cavanaugh,H,Massachusetts,Ind,James Halligan,W,6,0
1903-10-03,Holy Cross,Ind,Frank Cavanaugh,A,Dartmouth,Ind,Fred Folsom,L,0,18
1903-10-10,Holy Cross,Ind,Frank Cavanaugh,A,Wesleyan (CT),Ind,Howard Reiter,W,11,5
1903-10-14,Holy Cross,Ind,Frank Cavanaugh,A,Yale,Ind,George Chadwick,L,10,36
1903-10-17,Holy Cross,Ind,Frank Cavanaugh,H,Tufts,Ind,Charles Whelan,W,6,5
1903-10-24,Holy Cross,Ind,Frank Cavanaugh,H,Amherst,Ind,Harry Smith,W,36,0
1903-11-21,Holy Cross,Ind,Frank Cavanaugh,A,Tufts,Ind,Charles Whelan,W,32,0
1903-09-23,Harvard,Ind,John Cranston,H,Williams,Ind,,W,17,0
1903-10-10,Harvard,Ind,John Cranston,H,Amherst,Ind,Harry Smith,L,0,5
1903-10-14,Harvard,Ind,John Cranston,H,Wesleyan (CT),Ind,Howard Reiter,W,17,6
1903-10-17,Harvard,Ind,John Cranston,A,Army,Ind,Edward King,W,5,0
1903-10-24,Harvard,Ind,John Cranston,H,Brown,Ind,D.S. Fultz,W,29,0
1903-10-31,Harvard,Ind,John Cranston,H,Carlisle,Ind,Pop Warner,W,12,11
1903-11-07,Harvard,Ind,John Cranston,A,Pennsylvania,Ind,,W,17,10
1903-11-14,Harvard,Ind,John Cranston,H,Dartmouth,Ind,Fred Folsom,L,0,11
1903-11-21,Harvard,Ind,John Cranston,H,Yale,Ind,George Chadwick,L,0,16
1903-09-23,Williams,Ind,,A,Harvard,Ind,John Cranston,L,0,17
1903-10-07,Williams,Ind,,H,Massachusetts,Ind,James Halligan,W,17,0
1903-10-10,Williams,Ind,,A,Columbia,Ind,William Morley,L,0,5
1903-10-14,Williams,Ind,,H,Tufts,Ind,Charles Whelan,W,11,0
1903-10-17,Williams,Ind,,H,Dartmouth,Ind,Fred Folsom,L,0,17
1903-10-31,Williams,Ind,,A,Brown,Ind,D.S. Fultz,L,0,22
1903-11-07,Williams,Ind,,H,Wesleyan (CT),Ind,Howard Reiter,T,5,5
1903-10-10,Colorado,Ind,David Cropp,A,Colorado State,Ind,Matt Rothwell,W,5,0
1903-10-17,Colorado,Ind,David Cropp,H,Kansas,Ind,Harrison Weeks,L,11,12
1903-10-24,Colorado,Ind,David Cropp,A,Nebraska,Ind,Walter Booth,L,0,31
1903-10-31,Colorado,Ind,David Cropp,A,Colorado Mines,Ind,,W,17,0
1903-11-07,Colorado,Ind,David Cropp,A,Denver,Ind,,W,10,0
1903-11-14,Colorado,Ind,David Cropp,H,Colorado College,Ind,E.S. Merrill,W,31,6
1903-11-21,Colorado,Ind,David Cropp,H,Colorado Mines,Ind,,W,23,5
1903-09-19,Massachusetts,Ind,James Halligan,A,Holy Cross,Ind,Frank Cavanaugh,L,0,6
1903-09-26,Massachusetts,Ind,James Halligan,A,Dartmouth,Ind,Fred Folsom,L,0,12
1903-10-07,Massachusetts,Ind,James Halligan,A,Williams,Ind,,L,0,17
1903-10-24,Massachusetts,Ind,James Halligan,A,Vermont,Ind,,W,5,0
