Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1989-09-16,North Carolina,ACC,Mack Brown,A,Kentucky,SEC,Jerry Claiborne,L,6,13
1989-09-23,North Carolina,ACC,Mack Brown,A,North Carolina State,ACC,Dick Sheridan,L,6,40
1989-09-30,North Carolina,ACC,Mack Brown,H,Navy,Ind,Elliot Uzelac,L,7,12
1989-10-07,North Carolina,ACC,Mack Brown,H,Wake Forest,ACC,Bill Dooley,L,16,17
1989-10-14,North Carolina,ACC,Mack Brown,A,Virginia,ACC,George Welsh,L,17,50
1989-10-21,North Carolina,ACC,Mack Brown,A,Georgia Tech,ACC,Bobby Ross,L,14,17
1989-10-28,North Carolina,ACC,Mack Brown,A,Maryland,ACC,Joe Krivak,L,0,38
1989-11-04,North Carolina,ACC,Mack Brown,H,Clemson,ACC,Danny Ford,L,3,35
1989-11-11,North Carolina,ACC,Mack Brown,H,South Carolina,Ind,Sparky Woods,L,20,27
1989-11-18,North Carolina,ACC,Mack Brown,H,Duke,ACC,Steve Spurrier,L,0,41
1989-09-09,Miami (OH),MAC,Tim Rose,A,Purdue,Big Ten,Fred Akers,L,10,27
1989-09-16,Miami (OH),MAC,Tim Rose,A,Michigan State,Big Ten,George Perles,L,0,49
1989-09-23,Miami (OH),MAC,Tim Rose,H,Cincinnati,Ind,Tim Murphy,L,14,30
1989-09-30,Miami (OH),MAC,Tim Rose,H,Central Michigan,MAC,Herb Deromedi,L,7,20
1989-10-07,Miami (OH),MAC,Tim Rose,A,Ball State,MAC,Paul Schudel,L,9,37
1989-10-14,Miami (OH),MAC,Tim Rose,H,Ohio,MAC,Cleve Bryant,T,22,22
1989-10-21,Miami (OH),MAC,Tim Rose,A,Toledo,MAC,Dan Simrell,L,14,17
1989-10-28,Miami (OH),MAC,Tim Rose,H,Bowling Green State,MAC,Moe Ankney,W,17,13
1989-11-04,Miami (OH),MAC,Tim Rose,A,Eastern Michigan,MAC,Jim Harkema,L,7,20
1989-11-11,Miami (OH),MAC,Tim Rose,A,Kent State,MAC,Dick Crum,W,15,13
1989-11-18,Miami (OH),MAC,Tim Rose,H,Western Michigan,MAC,Al Molde,L,7,14
1989-09-09,Indiana,Big Ten,Bill Mallory,A,Kentucky,SEC,Jerry Claiborne,L,14,17
1989-09-16,Indiana,Big Ten,Bill Mallory,H,Missouri,Big 8,Bob Stull,W,24,7
1989-09-30,Indiana,Big Ten,Bill Mallory,H,Toledo,MAC,Dan Simrell,W,32,12
1989-10-07,Indiana,Big Ten,Bill Mallory,H,Northwestern,Big Ten,Francis Peay,W,43,11
1989-10-14,Indiana,Big Ten,Bill Mallory,A,Ohio State,Big Ten,John Cooper,L,31,35
1989-10-21,Indiana,Big Ten,Bill Mallory,H,Minnesota,Big Ten,John Gutekunst,W,28,18
1989-10-28,Indiana,Big Ten,Bill Mallory,A,Michigan,Big Ten,Bo Schembechler,L,10,38
1989-11-04,Indiana,Big Ten,Bill Mallory,H,Michigan State,Big Ten,George Perles,L,20,51
1989-11-11,Indiana,Big Ten,Bill Mallory,A,Wisconsin,Big Ten,Don Morton,W,45,17
1989-11-18,Indiana,Big Ten,Bill Mallory,A,Illinois,Big Ten,John Mackovic,L,28,41
1989-11-25,Indiana,Big Ten,Bill Mallory,H,Purdue,Big Ten,Fred Akers,L,14,15
1989-09-02,Florida State,Ind,Bobby Bowden,N,Southern Mississippi,Ind,Curley Hallman,L,26,30
1989-09-09,Florida State,Ind,Bobby Bowden,H,Clemson,ACC,Danny Ford,L,23,34
1989-09-16,Florida State,Ind,Bobby Bowden,A,LSU,SEC,Mike Archer,W,31,21
1989-09-23,Florida State,Ind,Bobby Bowden,H,Tulane,Ind,Greg Davis,W,59,9
1989-10-07,Florida State,Ind,Bobby Bowden,A,Syracuse,Ind,Dick MacPherson,W,41,10
1989-10-14,Florida State,Ind,Bobby Bowden,A,Virginia Tech,Ind,Frank Beamer,W,41,7
1989-10-21,Florida State,Ind,Bobby Bowden,H,Auburn,SEC,Pat Dye,W,22,14
1989-10-28,Florida State,Ind,Bobby Bowden,H,Miami (FL),Ind,Dennis Erickson,W,24,10
1989-11-04,Florida State,Ind,Bobby Bowden,H,South Carolina,Ind,Sparky Woods,W,35,10
1989-11-18,Florida State,Ind,Bobby Bowden,H,Memphis,Ind,Chuck Stobart,W,57,20
1989-12-02,Florida State,Ind,Bobby Bowden,A,Florida,SEC,Gary Darnell,W,24,17
1990-01-01,Florida State,Ind,Bobby Bowden,N,Nebraska,Big 8,Tom Osborne,W,41,17
1989-09-09,Iowa State,Big 8,Jim Walden,H,Ohio,MAC,Cleve Bryant,W,28,3
1989-09-16,Iowa State,Big 8,Jim Walden,H,Minnesota,Big Ten,John Gutekunst,L,20,30
