Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1923-09-29,North Carolina,Southern,William Fetzer,H,Wake Forest,Ind,Hank Garrity,W,22,0
1923-10-06,North Carolina,Southern,William Fetzer,A,Yale,Ind,Tad Jones,L,0,53
1923-10-12,North Carolina,Southern,William Fetzer,A,Duke,Ind,S.M. Alexander,W,14,6
1923-10-18,North Carolina,Southern,William Fetzer,A,North Carolina State,Southern,Harry Hartsell,W,14,0
1923-10-27,North Carolina,Southern,William Fetzer,A,Maryland,Southern,Curley Byrd,L,0,14
1923-11-03,North Carolina,Southern,William Fetzer,A,South Carolina,Southern,Sol Metzger,W,13,0
1923-11-10,North Carolina,Southern,William Fetzer,A,Virginia Military Institute,Ind,,L,0,9
1923-11-17,North Carolina,Southern,William Fetzer,H,Davidson,Ind,Monk Younger,W,14,3
1923-11-29,North Carolina,Southern,William Fetzer,H,Virginia,Southern,Greasy Neale,T,0,0
1923-10-13,Indiana,Western,William Ingram,H,Northwestern,Western,Glenn Thistlethwaite,W,7,6
1923-10-20,Indiana,Western,William Ingram,H,Wisconsin,Western,Jack Ryan,L,0,52
1923-11-10,Indiana,Western,William Ingram,A,Chicago,Western,Amos Alonzo Stagg,L,0,27
1923-11-24,Indiana,Western,William Ingram,H,Purdue,Western,James Phelan,W,3,0
1923-10-06,Iowa State,MVIAA,Sam Willaman,A,Minnesota,Western,William Spaulding,L,17,20
1923-10-13,Iowa State,MVIAA,Sam Willaman,A,Missouri,MVIAA,Gwinn Henry,W,2,0
1923-10-20,Iowa State,MVIAA,Sam Willaman,H,Kansas State,MVIAA,Charlie Bachman,T,7,7
1923-10-27,Iowa State,MVIAA,Sam Willaman,A,Washington (MO),MVIAA,Byron Wimberly,W,54,7
1923-11-03,Iowa State,MVIAA,Sam Willaman,A,Drake,MVIAA,Ossie Solem,L,0,21
1923-11-17,Iowa State,MVIAA,Sam Willaman,H,Nebraska,MVIAA,Fred Dawson,L,14,26
1923-11-24,Iowa State,MVIAA,Sam Willaman,H,Grinnell,MVIAA,Mal Elward,W,13,6
1923-09-29,Furman,Ind,,A,Virginia,Southern,Greasy Neale,W,13,10
1923-10-06,Furman,Ind,,A,Mercer,Ind,,W,13,6
1923-10-13,Furman,Ind,,H,Presbyterian,Ind,Walter Johnson,W,20,0
1923-10-20,Furman,Ind,,H,Citadel,Ind,Carl Prause,W,30,14
1923-10-24,Furman,Ind,,N,Davidson,Ind,Monk Younger,W,30,0
1923-10-27,Furman,Ind,,A,Richmond,Ind,Frank Dobson,W,22,7
1923-11-03,Furman,Ind,,H,Oglethorpe,Ind,Jim Robertson,W,29,0
1923-11-10,Furman,Ind,,H,South Carolina,Southern,Sol Metzger,W,23,3
1923-11-16,Furman,Ind,,H,Newberry,Ind,Dutch McLean,W,35,0
1923-11-29,Furman,Ind,,H,Clemson,Southern,Bud Saunders,L,6,7
1923-10-06,Utah,RMC,Thomas Fitzpatrick,A,Whitman,Ind,,W,16,0
1923-10-13,Utah,RMC,Thomas Fitzpatrick,H,Wyoming,RMC,John Corbett,W,79,0
1923-10-27,Utah,RMC,Thomas Fitzpatrick,A,Brigham Young,RMC,Alvin Twitchell,W,15,0
1923-11-10,Utah,RMC,Thomas Fitzpatrick,A,Colorado College,RMC,Tefler Meade,L,6,7
1923-11-17,Utah,RMC,Thomas Fitzpatrick,H,Colorado,RMC,Myron Witham,L,7,17
1923-11-29,Utah,RMC,Thomas Fitzpatrick,H,Utah State,RMC,,L,13,21
1923-10-21,Northern Colorado,RMC,George Cooper,A,Colorado,RMC,Myron Witham,L,0,60
1923-11-24,Northern Colorado,RMC,George Cooper,A,Montana State,RMC,Ott Romney,L,12,48
1923-10-13,Washington & Lee,Southern,Jimmy DeHart,A,Kentucky,Southern,J.J. Winn,T,6,6
1923-10-27,Washington & Lee,Southern,Jimmy DeHart,N,Virginia Tech,Southern,B.C. Cubbage,W,12,0
1923-11-03,Washington & Lee,Southern,Jimmy DeHart,H,Virginia,Southern,Greasy Neale,W,7,0
1923-11-10,Washington & Lee,Southern,Jimmy DeHart,N,West Virginia,Ind,,L,0,63
1923-11-17,Washington & Lee,Southern,Jimmy DeHart,A,South Carolina,Southern,Sol Metzger,W,13,7
1923-11-24,Washington & Lee,Southern,Jimmy DeHart,A,Centre,Ind,Charley Moran,L,0,19
1923-11-29,Washington & Lee,Southern,Jimmy DeHart,N,North Carolina State,Southern,Harry Hartsell,W,20,12
1923-10-06,Syracuse,Ind,Chick Meehan,H,William & Mary,Ind,J. Wilder Tasker,W,61,3
1923-10-13,Syracuse,Ind,Chick Meehan,H,Alabama,Southern,Wallace Wade,W,23,0
1923-10-20,Syracuse,Ind,Chick Meehan,N,Pitt,Ind,Pop Warner,W,3,0
1923-11-03,Syracuse,Ind,Chick Meehan,H,Penn State,Ind,Hugo Bezdek,W,10,0
1923-11-10,Syracuse,Ind,Chick Meehan,H,Boston University,Ind,Charles Whelan,W,49,0
1923-11-17,Syracuse,Ind,Chick Meehan,H,Colgate,Ind,Dick Harlow,L,7,16
1923-11-24,Syracuse,Ind,Chick Meehan,A,Nebraska,MVIAA,Fred Dawson,W,7,0
1923-10-13,Montana,Ind,John Stewart,H,Idaho,PCC,Robert Mathews,L,0,40
1923-10-27,Montana,Ind,John Stewart,A,Gonzaga,Ind,Gus Dorais,L,2,25
1923-11-03,Montana,Ind,John Stewart,A,Whitman,Ind,,W,16,7
1923-11-10,Montana,Ind,John Stewart,A,Washington,PCC,Enoch Bagshaw,L,14,26
1923-11-17,Montana,Ind,John Stewart,A,Montana State,RMC,Ott Romney,W,24,13
1923-10-06,Penn State,Ind,Hugo Bezdek,H,North Carolina State,Southern,Harry Hartsell,W,16,0
1923-10-20,Penn State,Ind,Hugo Bezdek,H,Navy,Ind,,W,21,3
1923-10-27,Penn State,Ind,Hugo Bezdek,N,West Virginia,Ind,,T,13,13
1923-11-03,Penn State,Ind,Hugo Bezdek,A,Syracuse,Ind,Chick Meehan,L,0,10
1923-11-10,Penn State,Ind,Hugo Bezdek,H,Georgia Tech,Southern,William Alexander,W,7,0
1923-11-17,Penn State,Ind,Hugo Bezdek,A,Pennsylvania,Ind,Lou Young,W,21,0
1923-11-29,Penn State,Ind,Hugo Bezdek,A,Pitt,Ind,Pop Warner,L,3,20
1923-10-20,Princeton,Ind,,H,Notre Dame,Ind,Knute Rockne,L,2,25
1923-10-27,Princeton,Ind,,A,Navy,Ind,,T,3,3
1923-11-10,Princeton,Ind,,H,Harvard,Ind,Robert Fisher,L,0,5
1923-11-17,Princeton,Ind,,A,Yale,Ind,Tad Jones,L,0,27
1923-10-06,Vanderbilt,Southern,Dan McGugin,H,Samford,Ind,Harris Cope,W,27,0
1923-10-13,Vanderbilt,Southern,Dan McGugin,A,Michigan,Western,Fielding Yost,L,0,3
1923-10-20,Vanderbilt,Southern,Dan McGugin,A,Texas,SWC,Edward Stewart,L,0,16
1923-10-27,Vanderbilt,Southern,Dan McGugin,H,Tulane,Southern,Clark Shaughnessy,W,17,0
1923-11-03,Vanderbilt,Southern,Dan McGugin,H,Mississippi State,Southern,Earl Able,T,0,0
1923-11-10,Vanderbilt,Southern,Dan McGugin,H,Tennessee,Southern,Mark Banks,W,51,7
1923-11-17,Vanderbilt,Southern,Dan McGugin,H,Georgia,Southern,George Woodruff,W,35,7
1923-11-24,Vanderbilt,Southern,Dan McGugin,H,Sewanee,Southern,M.S. Bennett,W,7,0
1923-10-06,Colorado College,RMC,Tefler Meade,A,Wyoming,RMC,John Corbett,W,34,7
1923-10-13,Colorado College,RMC,Tefler Meade,N,Colorado Mines,RMC,Tim Callahan,W,18,0
1923-10-20,Colorado College,RMC,Tefler Meade,H,Colorado State,RMC,Harry Hughes,T,6,6
1923-11-03,Colorado College,RMC,Tefler Meade,A,Colorado,RMC,Myron Witham,L,7,17
1923-11-10,Colorado College,RMC,Tefler Meade,H,Utah,RMC,Thomas Fitzpatrick,W,7,6
1923-11-17,Colorado College,RMC,Tefler Meade,H,Denver,RMC,,W,20,0
1923-11-24,Colorado College,RMC,Tefler Meade,H,Brigham Young,RMC,Alvin Twitchell,W,31,6
1923-10-13,Kentucky,Southern,J.J. Winn,H,Washington & Lee,Southern,Jimmy DeHart,T,6,6
1923-11-03,Kentucky,Southern,J.J. Winn,A,Centre,Ind,Charley Moran,L,0,10
1923-11-10,Kentucky,Southern,J.J. Winn,A,Alabama,Southern,Wallace Wade,L,8,16
1923-11-17,Kentucky,Southern,J.J. Winn,N,Georgia Tech,Southern,William Alexander,T,3,3
1923-11-29,Kentucky,Southern,J.J. Winn,H,Tennessee,Southern,Mark Banks,L,0,18
1923-10-20,California,PCC,Andy Smith,H,Oregon State,PCC,R.B. Rutherford,W,26,0
1923-10-27,California,PCC,Andy Smith,N,Washington State,PCC,Albert Exendine,W,9,0
1923-11-10,California,PCC,Andy Smith,A,USC,PCC,Gus Henderson,W,13,7
1923-11-17,California,PCC,Andy Smith,H,Washington,PCC,Enoch Bagshaw,W,9,0
1923-11-24,California,PCC,Andy Smith,H,Stanford,PCC,Andrew Kerr,W,9,0
1923-10-06,Florida,Southern,J.A. Van Fleet,A,Army,Ind,John McEwan,L,0,20
1923-10-13,Florida,Southern,J.A. Van Fleet,A,Georgia Tech,Southern,William Alexander,T,7,7
1923-10-27,Florida,Southern,J.A. Van Fleet,H,Wake Forest,Ind,Hank Garrity,W,16,7
1923-11-03,Florida,Southern,J.A. Van Fleet,H,Mercer,Ind,,W,19,7
1923-11-24,Florida,Southern,J.A. Van Fleet,H,Mississippi State,Southern,Earl Able,T,13,13
1923-11-29,Florida,Southern,J.A. Van Fleet,A,Alabama,Southern,Wallace Wade,W,16,6
1923-10-13,Gonzaga,Ind,Gus Dorais,H,Washington State,PCC,Albert Exendine,W,27,14
1923-10-27,Gonzaga,Ind,Gus Dorais,H,Montana,Ind,John Stewart,W,25,2
1923-11-03,Gonzaga,Ind,Gus Dorais,A,Idaho,PCC,Robert Mathews,L,0,13
1923-11-10,Gonzaga,Ind,Gus Dorais,H,Whitman,Ind,,W,53,6
1923-10-13,Boston University,Ind,Charles Whelan,A,Dartmouth,Ind,Jesse Hawley,L,0,24
1923-10-20,Boston University,Ind,Charles Whelan,A,Brown,Ind,Edward Robinson,L,3,20
1923-11-10,Boston University,Ind,Charles Whelan,A,Syracuse,Ind,Chick Meehan,L,0,49
1923-11-17,Boston University,Ind,Charles Whelan,A,Rutgers,Ind,George Sanford,L,0,61
1923-10-27,Stanford,PCC,Andrew Kerr,H,USC,PCC,Gus Henderson,L,7,14
1923-11-10,Stanford,PCC,Andrew Kerr,A,Oregon,PCC,Shy Huntington,W,14,3
1923-11-17,Stanford,PCC,Andrew Kerr,H,Idaho,PCC,Robert Mathews,W,17,7
1923-11-24,Stanford,PCC,Andrew Kerr,A,California,PCC,Andy Smith,L,0,9
1923-09-29,Presbyterian,Ind,Walter Johnson,H,Davidson,Ind,Monk Younger,L,0,3
1923-10-06,Presbyterian,Ind,Walter Johnson,A,South Carolina,Southern,Sol Metzger,W,7,3
1923-10-13,Presbyterian,Ind,Walter Johnson,A,Furman,Ind,,L,0,20
1923-10-27,Presbyterian,Ind,Walter Johnson,H,Citadel,Ind,Carl Prause,T,0,0
1923-11-03,Presbyterian,Ind,Walter Johnson,H,Wofford,Ind,Rip Major,W,26,0
1923-11-17,Presbyterian,Ind,Walter Johnson,A,Clemson,Southern,Bud Saunders,L,0,20
1923-12-01,Presbyterian,Ind,Walter Johnson,A,Newberry,Ind,Dutch McLean,W,7,0
1923-10-13,Washington State,PCC,Albert Exendine,A,Gonzaga,Ind,Gus Dorais,L,14,27
1923-10-19,Washington State,PCC,Albert Exendine,H,Idaho,PCC,Robert Mathews,L,0,14
1923-10-27,Washington State,PCC,Albert Exendine,N,California,PCC,Andy Smith,L,0,9
1923-11-03,Washington State,PCC,Albert Exendine,H,Oregon,PCC,Shy Huntington,W,13,7
1923-11-17,Washington State,PCC,Albert Exendine,H,Oregon State,PCC,R.B. Rutherford,T,3,3
1923-11-24,Washington State,PCC,Albert Exendine,A,Washington,PCC,Enoch Bagshaw,L,7,24
1923-10-06,Illinois,Western,Robert Zuppke,H,Nebraska,MVIAA,Fred Dawson,W,24,7
1923-10-20,Illinois,Western,Robert Zuppke,A,Iowa,Western,Howard Jones,W,9,6
1923-10-27,Illinois,Western,Robert Zuppke,A,Northwestern,Western,Glenn Thistlethwaite,W,29,0
1923-11-03,Illinois,Western,Robert Zuppke,H,Chicago,Western,Amos Alonzo Stagg,W,7,0
1923-11-10,Illinois,Western,Robert Zuppke,H,Wisconsin,Western,Jack Ryan,W,10,0
1923-11-17,Illinois,Western,Robert Zuppke,H,Mississippi State,Southern,Earl Able,W,27,0
1923-11-24,Illinois,Western,Robert Zuppke,A,Ohio State,Western,John Wilce,W,9,0
1923-10-20,Baylor,SWC,Frank Bridges,A,Arkansas,SWC,Francis Schmidt,W,14,0
1923-11-03,Baylor,SWC,Frank Bridges,H,Texas A&M,SWC,Dana Bible,T,0,0
1923-11-10,Baylor,SWC,Frank Bridges,H,Texas,SWC,Edward Stewart,T,7,7
1923-11-29,Baylor,SWC,Frank Bridges,A,SMU,SWC,Ray Morrison,L,0,16
1923-10-26,SMU,SWC,Ray Morrison,A,Texas A&M,SWC,Dana Bible,W,10,0
1923-11-04,SMU,SWC,Ray Morrison,H,Texas Christian,SWC,Madison Bell,W,40,0
