Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1901-11-16,Princeton,Ind,,A,Yale,Ind,George Stillman,L,0,12
1901-10-12,Northwestern,Western,Charles Hollister,H,Notre Dame,Ind,Patrick O'Dea,W,2,0
1901-10-19,Northwestern,Western,Charles Hollister,A,Michigan,Western,Fielding Yost,L,0,29
1901-10-26,Northwestern,Western,Charles Hollister,A,Illinois,Western,Edgar Holt,W,17,11
1901-11-09,Northwestern,Western,Charles Hollister,A,Chicago,Western,Amos Alonzo Stagg,W,6,5
1901-11-16,Northwestern,Western,Charles Hollister,H,Beloit,Ind,John Hollister,T,11,11
1901-11-23,Northwestern,Western,Charles Hollister,H,Minnesota,Western,Henry Williams,L,0,16
1901-11-28,Northwestern,Western,Charles Hollister,A,Purdue,Western,D.M. Balliet,W,10,5
1901-10-26,Kansas,Ind,John Outland,A,Wisconsin,Western,Phil King,L,0,50
1901-10-29,Kansas,Ind,John Outland,A,Beloit,Ind,John Hollister,T,0,0
1901-11-16,Kansas,Ind,John Outland,A,Nebraska,Ind,Walter Booth,L,5,29
1901-11-28,Kansas,Ind,John Outland,N,Missouri,Ind,Fred Murphy,L,12,18
1901-10-05,Bates,Ind,William Hoag,A,Harvard,Ind,William Reid,L,6,16
1901-10-12,Bates,Ind,William Hoag,A,Boston College,Ind,John Dunlop,W,6,0
1901-10-15,Bates,Ind,William Hoag,H,Amherst,Ind,Harry Smith,L,0,5
1901-10-22,Bates,Ind,William Hoag,A,Yale,Ind,George Stillman,L,0,21
1901-11-09,Bates,Ind,William Hoag,A,Bowdoin,Ind,,W,11,0
1901-09-28,Pennsylvania,Ind,George Woodruff,H,Lehigh,Ind,J.W.H. Pollard,W,28,0
1901-10-05,Pennsylvania,Ind,George Woodruff,H,Penn State,Ind,Pop Golden,W,23,6
1901-10-12,Pennsylvania,Ind,George Woodruff,H,Brown,Ind,Edward Robinson,W,26,0
1901-10-19,Pennsylvania,Ind,George Woodruff,H,Bucknell,Ind,George Hoskins,W,6,0
1901-10-21,Pennsylvania,Ind,George Woodruff,A,Navy,Ind,,L,5,6
1901-10-26,Pennsylvania,Ind,George Woodruff,A,Chicago,Western,Amos Alonzo Stagg,W,11,0
1901-11-02,Pennsylvania,Ind,George Woodruff,A,Columbia,Ind,George Sanford,L,0,11
1901-11-09,Pennsylvania,Ind,George Woodruff,H,Harvard,Ind,William Reid,L,6,33
1901-11-16,Pennsylvania,Ind,George Woodruff,H,Carlisle,Ind,Pop Warner,W,16,14
1901-11-23,Pennsylvania,Ind,George Woodruff,A,Army,Ind,Leon Kromer,L,0,24
1901-11-28,Pennsylvania,Ind,George Woodruff,H,Cornell,Ind,Raymond Starbuck,L,6,23
1901-10-12,Beloit,Ind,John Hollister,N,Wisconsin,Western,Phil King,L,0,40
1901-10-26,Beloit,Ind,John Hollister,H,Notre Dame,Ind,Patrick O'Dea,L,0,5
1901-10-29,Beloit,Ind,John Hollister,H,Kansas,Ind,John Outland,T,0,0
1901-11-02,Beloit,Ind,John Hollister,A,Chicago,Western,Amos Alonzo Stagg,T,17,17
1901-11-16,Beloit,Ind,John Hollister,A,Northwestern,Western,Charles Hollister,T,11,11
1901-11-23,Beloit,Ind,John Hollister,A,Michigan,Western,Fielding Yost,L,0,89
1901-10-11,Iowa,Western,Alden Knipe,A,Drake,Ind,,W,6,5
1901-10-18,Iowa,Western,Alden Knipe,H,Iowa State,Ind,,W,12,0
1901-10-26,Iowa,Western,Alden Knipe,A,Minnesota,Western,Henry Williams,L,0,16
1901-11-09,Iowa,Western,Alden Knipe,H,Illinois,Western,Edgar Holt,L,0,27
1901-11-16,Iowa,Western,Alden Knipe,H,Grinnell,Ind,Paul Tratt,W,17,11
1901-11-28,Iowa,Western,Alden Knipe,N,Michigan,Western,Fielding Yost,L,0,50
1901-10-05,Columbia,Ind,George Sanford,H,Williams,Ind,,W,5,0
1901-10-12,Columbia,Ind,George Sanford,A,Harvard,Ind,William Reid,L,0,18
1901-10-26,Columbia,Ind,George Sanford,A,Yale,Ind,George Stillman,L,5,10
1901-11-02,Columbia,Ind,George Sanford,H,Pennsylvania,Ind,George Woodruff,W,11,0
1901-11-09,Columbia,Ind,George Sanford,H,Syracuse,Ind,,L,5,11
1901-11-16,Columbia,Ind,George Sanford,H,Cornell,Ind,Raymond Starbuck,L,0,24
1901-11-22,Columbia,Ind,George Sanford,A,Navy,Ind,,W,6,5
1901-11-28,Columbia,Ind,George Sanford,H,Carlisle,Ind,Pop Warner,W,40,12
1901-10-02,Amherst,Ind,Harry Smith,A,Yale,Ind,George Stillman,L,0,6
1901-10-09,Amherst,Ind,Harry Smith,A,Harvard,Ind,William Reid,L,0,11
1901-10-15,Amherst,Ind,Harry Smith,A,Bates,Ind,William Hoag,W,5,0
1901-10-19,Amherst,Ind,Harry Smith,A,Trinity (CT),Ind,Garish Newell,T,0,0
1901-10-26,Amherst,Ind,Harry Smith,A,Syracuse,Ind,,L,17,28
1901-11-09,Amherst,Ind,Harry Smith,A,Massachusetts,Ind,James Halligan,L,0,15
1901-11-16,Amherst,Ind,Harry Smith,A,Bowdoin,Ind,,W,29,6
1901-11-23,Amherst,Ind,Harry Smith,H,Wesleyan (CT),Ind,Bert Wilson,L,11,15
1901-11-28,Amherst,Ind,Harry Smith,A,Williams,Ind,,L,5,21
1901-10-19,Illinois,Western,Edgar Holt,A,Chicago,Western,Amos Alonzo Stagg,W,24,0
1901-10-26,Illinois,Western,Edgar Holt,H,Northwestern,Western,Charles Hollister,L,11,17
1901-11-02,Illinois,Western,Edgar Holt,A,Indiana,Western,James Horne,W,18,0
1901-11-09,Illinois,Western,Edgar Holt,A,Iowa,Western,Alden Knipe,W,27,0
1901-11-16,Illinois,Western,Edgar Holt,A,Purdue,Western,D.M. Balliet,W,28,6
1901-11-28,Illinois,Western,Edgar Holt,H,Minnesota,Western,Henry Williams,L,0,16
1901-10-15,Vermont,Ind,,H,Tufts,Ind,J.C. Pearson,W,6,5
1901-10-26,Vermont,Ind,,A,Wesleyan (CT),Ind,Bert Wilson,T,0,0
1901-11-09,Vermont,Ind,,A,Dartmouth,Ind,Walter McCornack,L,0,22
1901-11-20,Vermont,Ind,,A,Syracuse,Ind,,L,0,38
1901-11-23,Vermont,Ind,,A,Cornell,Ind,Raymond Starbuck,L,0,67
1901-09-28,Brown,Ind,Edward Robinson,H,Boston College,Ind,John Dunlop,W,12,0
1901-10-05,Brown,Ind,Edward Robinson,H,Syracuse,Ind,,L,0,20
1901-10-12,Brown,Ind,Edward Robinson,A,Pennsylvania,Ind,George Woodruff,L,0,26
1901-10-19,Brown,Ind,Edward Robinson,A,Princeton,Ind,,L,0,35
1901-10-26,Brown,Ind,Edward Robinson,H,Holy Cross,Ind,Maurice Connor,T,6,6
1901-11-02,Brown,Ind,Edward Robinson,A,Harvard,Ind,William Reid,L,0,48
1901-11-09,Brown,Ind,Edward Robinson,H,Lafayette,Ind,Samuel Newton,L,6,11
1901-11-27,Brown,Ind,Edward Robinson,H,Dartmouth,Ind,Walter McCornack,L,0,22
1901-09-28,Lehigh,Ind,J.W.H. Pollard,A,Pennsylvania,Ind,George Woodruff,L,0,28
1901-10-09,Lehigh,Ind,J.W.H. Pollard,A,Princeton,Ind,,L,0,35
1901-10-19,Lehigh,Ind,J.W.H. Pollard,A,Navy,Ind,,L,0,18
1901-10-26,Lehigh,Ind,J.W.H. Pollard,H,Bucknell,Ind,George Hoskins,L,0,10
1901-11-01,Lehigh,Ind,J.W.H. Pollard,A,Lafayette,Ind,Samuel Newton,L,0,29
1901-11-09,Lehigh,Ind,J.W.H. Pollard,A,Cornell,Ind,Raymond Starbuck,L,0,30
1901-11-16,Lehigh,Ind,J.W.H. Pollard,N,Penn State,Ind,Pop Golden,L,0,38
1901-11-23,Lehigh,Ind,J.W.H. Pollard,H,Lafayette,Ind,Samuel Newton,L,0,41
1901-10-12,Purdue,Western,D.M. Balliet,A,Chicago,Western,Amos Alonzo Stagg,T,5,5
1901-10-26,Purdue,Western,D.M. Balliet,A,Indiana,Western,James Horne,L,6,11
1901-11-09,Purdue,Western,D.M. Balliet,A,Notre Dame,Ind,Patrick O'Dea,L,6,12
1901-11-16,Purdue,Western,D.M. Balliet,H,Illinois,Western,Edgar Holt,L,6,28
1901-11-28,Purdue,Western,D.M. Balliet,H,Northwestern,Western,Charles Hollister,L,5,10
1901-10-12,Nebraska,Ind,Walter Booth,A,Minnesota,Western,Henry Williams,L,0,19
1901-10-26,Nebraska,Ind,Walter Booth,H,Iowa State,Ind,,W,17,0
1901-11-02,Nebraska,Ind,Walter Booth,A,Wisconsin,Western,Phil King,L,0,18
1901-11-09,Nebraska,Ind,Walter Booth,H,Missouri,Ind,Fred Murphy,W,51,0
1901-11-16,Nebraska,Ind,Walter Booth,H,Kansas,Ind,John Outland,W,29,5
1901-09-28,Holy Cross,Ind,Maurice Connor,H,Massachusetts,Ind,James Halligan,L,0,17
1901-10-19,Holy Cross,Ind,Maurice Connor,H,Tufts,Ind,J.C. Pearson,W,12,5
1901-10-26,Holy Cross,Ind,Maurice Connor,A,Brown,Ind,Edward Robinson,T,6,6
1901-11-16,Holy Cross,Ind,Maurice Connor,H,Boston College,Ind,John Dunlop,W,11,0
1901-11-23,Holy Cross,Ind,Maurice Connor,H,Tufts,Ind,J.C. Pearson,W,17,5
1901-09-28,Harvard,Ind,William Reid,H,Williams,Ind,,W,16,0
1901-10-02,Harvard,Ind,William Reid,H,Bowdoin,Ind,,W,12,0
1901-10-05,Harvard,Ind,William Reid,H,Bates,Ind,William Hoag,W,16,6
1901-10-09,Harvard,Ind,William Reid,H,Amherst,Ind,Harry Smith,W,11,0
1901-10-12,Harvard,Ind,William Reid,H,Columbia,Ind,George Sanford,W,18,0
1901-10-16,Harvard,Ind,William Reid,H,Wesleyan (CT),Ind,Bert Wilson,W,16,0
1901-10-19,Harvard,Ind,William Reid,A,Army,Ind,Leon Kromer,W,6,0
1901-10-26,Harvard,Ind,William Reid,H,Carlisle,Ind,Pop Warner,W,29,0
1901-11-02,Harvard,Ind,William Reid,H,Brown,Ind,Edward Robinson,W,48,0
1901-11-09,Harvard,Ind,William Reid,A,Pennsylvania,Ind,George Woodruff,W,33,6
1901-11-16,Harvard,Ind,William Reid,H,Dartmouth,Ind,Walter McCornack,W,27,12
1901-11-23,Harvard,Ind,William Reid,H,Yale,Ind,George Stillman,W,22,0
1901-09-28,Williams,Ind,,A,Harvard,Ind,William Reid,L,0,16
1901-10-05,Williams,Ind,,A,Columbia,Ind,George Sanford,L,0,5
1901-10-19,Williams,Ind,,H,Dartmouth,Ind,Walter McCornack,L,2,6
1901-10-26,Williams,Ind,,A,Army,Ind,Leon Kromer,L,0,15
1901-11-09,Williams,Ind,,H,Wesleyan (CT),Ind,Bert Wilson,W,11,5
1901-11-23,Williams,Ind,,A,Massachusetts,Ind,James Halligan,W,17,0
1901-11-28,Williams,Ind,,H,Amherst,Ind,Harry Smith,W,21,5
1901-09-28,Massachusetts,Ind,James Halligan,A,Holy Cross,Ind,Maurice Connor,W,17,0
1901-10-12,Massachusetts,Ind,James Halligan,H,Wesleyan (CT),Ind,Bert Wilson,W,6,0
1901-11-09,Massachusetts,Ind,James Halligan,H,Amherst,Ind,Harry Smith,W,15,0
1901-11-16,Massachusetts,Ind,James Halligan,H,Tufts,Ind,J.C. Pearson,W,6,0
1901-11-23,Massachusetts,Ind,James Halligan,H,Williams,Ind,,L,0,17
1901-11-28,Massachusetts,Ind,James Halligan,H,Boston College,Ind,John Dunlop,W,11,0
1901-10-26,Missouri,Ind,Fred Murphy,A,Drake,Ind,,L,0,24
1901-11-09,Missouri,Ind,Fred Murphy,A,Nebraska,Ind,Walter Booth,L,0,51
1901-11-28,Missouri,Ind,Fred Murphy,N,Kansas,Ind,John Outland,W,18,12
1901-10-12,Wisconsin,Western,Phil King,N,Beloit,Ind,John Hollister,W,40,0
1901-10-26,Wisconsin,Western,Phil King,H,Kansas,Ind,John Outland,W,50,0
1901-11-02,Wisconsin,Western,Phil King,H,Nebraska,Ind,Walter Booth,W,18,0
1901-11-09,Wisconsin,Western,Phil King,H,Iowa State,Ind,,W,45,0
1901-11-16,Wisconsin,Western,Phil King,A,Minnesota,Western,Henry Williams,W,18,0
1901-11-28,Wisconsin,Western,Phil King,A,Chicago,Western,Amos Alonzo Stagg,W,35,0
1901-10-05,Bucknell,Ind,George Hoskins,A,Cornell,Ind,Raymond Starbuck,L,0,6
1901-10-12,Bucknell,Ind,George Hoskins,N,Carlisle,Ind,Pop Warner,L,5,6
1901-10-19,Bucknell,Ind,George Hoskins,A,Pennsylvania,Ind,George Woodruff,L,0,6
1901-10-26,Bucknell,Ind,George Hoskins,A,Lehigh,Ind,J.W.H. Pollard,W,10,0
1901-09-28,Boston College,Ind,John Dunlop,A,Brown,Ind,Edward Robinson,L,0,12
1901-10-09,Boston College,Ind,John Dunlop,A,Dartmouth,Ind,Walter McCornack,L,0,45
1901-10-12,Boston College,Ind,John Dunlop,H,Bates,Ind,William Hoag,L,0,6
1901-11-09,Boston College,Ind,John Dunlop,H,Tufts,Ind,J.C. Pearson,L,0,12
1901-11-16,Boston College,Ind,John Dunlop,A,Holy Cross,Ind,Maurice Connor,L,0,11
1901-11-28,Boston College,Ind,John Dunlop,A,Massachusetts,Ind,James Halligan,L,0,11
1901-10-12,Chicago,Western,Amos Alonzo Stagg,H,Purdue,Western,D.M. Balliet,T,5,5
1901-10-19,Chicago,Western,Amos Alonzo Stagg,H,Illinois,Western,Edgar Holt,L,0,24
1901-10-26,Chicago,Western,Amos Alonzo Stagg,H,Pennsylvania,Ind,George Woodruff,L,0,11
1901-11-02,Chicago,Western,Amos Alonzo Stagg,H,Beloit,Ind,John Hollister,T,17,17
1901-11-09,Chicago,Western,Amos Alonzo Stagg,H,Northwestern,Western,Charles Hollister,L,5,6
1901-11-16,Chicago,Western,Amos Alonzo Stagg,A,Michigan,Western,Fielding Yost,L,0,22
1901-11-28,Chicago,Western,Amos Alonzo Stagg,H,Wisconsin,Western,Phil King,L,0,35
1901-10-12,Minnesota,Western,Henry Williams,H,Nebraska,Ind,Walter Booth,W,19,0
1901-10-26,Minnesota,Western,Henry Williams,H,Iowa,Western,Alden Knipe,W,16,0
1901-11-16,Minnesota,Western,Henry Williams,H,Wisconsin,Western,Phil King,L,0,18
1901-11-23,Minnesota,Western,Henry Williams,A,Northwestern,Western,Charles Hollister,W,16,0
1901-11-28,Minnesota,Western,Henry Williams,A,Illinois,Western,Edgar Holt,W,16,0
1901-10-12,Michigan,Western,Fielding Yost,H,Indiana,Western,James Horne,W,33,0
1901-10-19,Michigan,Western,Fielding Yost,H,Northwestern,Western,Charles Hollister,W,29,0
1901-11-02,Michigan,Western,Fielding Yost,H,Carlisle,Ind,Pop Warner,W,22,0
1901-11-16,Michigan,Western,Fielding Yost,H,Chicago,Western,Amos Alonzo Stagg,W,22,0
1901-11-23,Michigan,Western,Fielding Yost,H,Beloit,Ind,John Hollister,W,89,0
1901-11-28,Michigan,Western,Fielding Yost,N,Iowa,Western,Alden Knipe,W,50,0
1901-10-12,Navy,Ind,,H,Yale,Ind,George Stillman,L,0,24
1901-10-19,Navy,Ind,,H,Lehigh,Ind,J.W.H. Pollard,W,18,0
1901-10-21,Navy,Ind,,H,Pennsylvania,Ind,George Woodruff,W,6,5
1901-10-26,Navy,Ind,,H,Penn State,Ind,Pop Golden,L,6,11
1901-11-02,Navy,Ind,,H,Dickinson,Ind,Ralph Hutchinson,W,12,6
1901-11-09,Navy,Ind,,H,Carlisle,Ind,Pop Warner,W,16,5
1901-11-22,Navy,Ind,,H,Columbia,Ind,George Sanford,L,5,6
1901-11-30,Navy,Ind,,N,Army,Ind,Leon Kromer,L,5,11
1901-09-28,Tufts,Ind,J.C. Pearson,H,Wesleyan (CT),Ind,Bert Wilson,W,5,0
1901-10-05,Tufts,Ind,J.C. Pearson,A,Yale,Ind,George Stillman,L,5,29
1901-10-12,Tufts,Ind,J.C. Pearson,A,Dartmouth,Ind,Walter McCornack,L,0,22
1901-10-15,Tufts,Ind,J.C. Pearson,A,Vermont,Ind,,L,5,6
1901-10-19,Tufts,Ind,J.C. Pearson,A,Holy Cross,Ind,Maurice Connor,L,5,12
1901-10-30,Tufts,Ind,J.C. Pearson,H,Trinity (CT),Ind,Garish Newell,W,21,0
1901-11-09,Tufts,Ind,J.C. Pearson,A,Boston College,Ind,John Dunlop,W,12,0
1901-11-16,Tufts,Ind,J.C. Pearson,A,Massachusetts,Ind,James Halligan,L,0,6
1901-11-23,Tufts,Ind,J.C. Pearson,A,Holy Cross,Ind,Maurice Connor,L,5,17
1901-10-12,Lafayette,Ind,Samuel Newton,A,Syracuse,Ind,,W,5,0
1901-10-26,Lafayette,Ind,Samuel Newton,A,Princeton,Ind,,L,0,6
1901-11-01,Lafayette,Ind,Samuel Newton,H,Lehigh,Ind,J.W.H. Pollard,W,29,0
1901-11-09,Lafayette,Ind,Samuel Newton,A,Brown,Ind,Edward Robinson,W,11,6
1901-11-23,Lafayette,Ind,Samuel Newton,A,Lehigh,Ind,J.W.H. Pollard,W,41,0
1901-11-28,Lafayette,Ind,Samuel Newton,H,Dickinson,Ind,Ralph Hutchinson,W,29,0
1901-10-12,Notre Dame,Ind,Patrick O'Dea,A,Northwestern,Western,Charles Hollister,L,0,2
1901-10-26,Notre Dame,Ind,Patrick O'Dea,A,Beloit,Ind,John Hollister,W,5,0
1901-11-09,Notre Dame,Ind,Patrick O'Dea,H,Purdue,Western,D.M. Balliet,W,12,6
1901-11-16,Notre Dame,Ind,Patrick O'Dea,H,Indiana,Western,James Horne,W,18,5
1901-10-05,Cornell,Ind,Raymond Starbuck,H,Bucknell,Ind,George Hoskins,W,6,0
1901-10-19,Cornell,Ind,Raymond Starbuck,H,Carlisle,Ind,Pop Warner,W,17,0
1901-11-02,Cornell,Ind,Raymond Starbuck,H,Princeton,Ind,,L,6,8
1901-11-09,Cornell,Ind,Raymond Starbuck,H,Lehigh,Ind,J.W.H. Pollard,W,30,0
1901-11-16,Cornell,Ind,Raymond Starbuck,A,Columbia,Ind,George Sanford,W,24,0
1901-11-23,Cornell,Ind,Raymond Starbuck,H,Vermont,Ind,,W,67,0
1901-11-28,Cornell,Ind,Raymond Starbuck,A,Pennsylvania,Ind,George Woodruff,W,23,6
1901-10-05,Drake,Ind,,H,Grinnell,Ind,Paul Tratt,L,5,6
1901-10-11,Drake,Ind,,H,Iowa,Western,Alden Knipe,L,5,6
1901-10-26,Drake,Ind,,H,Missouri,Ind,Fred Murphy,W,24,0
1901-11-16,Drake,Ind,,A,Iowa State,Ind,,W,12,5
1901-11-23,Drake,Ind,,H,Grinnell,Ind,Paul Tratt,L,0,5
