Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1982-09-09,North Carolina,ACC,Dick Crum,A,Pitt,Ind,Foge Fazio,L,6,7
1982-09-18,North Carolina,ACC,Dick Crum,H,Vanderbilt,SEC,George MacIntyre,W,34,10
1982-09-25,North Carolina,ACC,Dick Crum,H,Army,Ind,Ed Cavanaugh,W,62,8
1982-10-02,North Carolina,ACC,Dick Crum,H,Georgia Tech,Ind,Bill Curry,W,41,0
1982-10-09,North Carolina,ACC,Dick Crum,A,Wake Forest,ACC,Al Groh,W,24,7
1982-10-16,North Carolina,ACC,Dick Crum,H,North Carolina State,ACC,Monte Kiffin,W,41,9
1982-10-30,North Carolina,ACC,Dick Crum,H,Maryland,ACC,Bobby Ross,L,24,31
1982-11-06,North Carolina,ACC,Dick Crum,A,Clemson,ACC,Danny Ford,L,13,16
1982-11-13,North Carolina,ACC,Dick Crum,H,Virginia,ACC,George Welsh,W,27,14
1982-11-20,North Carolina,ACC,Dick Crum,A,Duke,ACC,Red Wilson,L,17,23
1982-11-25,North Carolina,ACC,Dick Crum,H,Bowling Green State,MAC,Dennis Stolz,W,33,14
1982-12-25,North Carolina,ACC,Dick Crum,N,Texas,SWC,Fred Akers,W,26,10
1982-09-11,Miami (OH),MAC,Tom Reed,H,William & Mary,Ind,Jimmye Laycock,W,35,17
1982-09-18,Miami (OH),MAC,Tom Reed,A,Northwestern,Big Ten,Dennis Green,W,27,13
1982-09-25,Miami (OH),MAC,Tom Reed,H,Eastern Michigan,MAC,Bob LaPointe,W,35,0
1982-10-02,Miami (OH),MAC,Tom Reed,A,Kent State,MAC,Ed Chlebek,W,20,0
1982-10-09,Miami (OH),MAC,Tom Reed,H,Bowling Green State,MAC,Dennis Stolz,W,17,12
1982-10-16,Miami (OH),MAC,Tom Reed,A,Western Michigan,MAC,Jack Harbaugh,L,0,10
1982-10-23,Miami (OH),MAC,Tom Reed,A,Ohio,MAC,Brian Burke,L,0,20
1982-10-30,Miami (OH),MAC,Tom Reed,H,Toledo,MAC,Dan Simrell,W,21,17
1982-11-06,Miami (OH),MAC,Tom Reed,H,Central Michigan,MAC,Herb Deromedi,W,23,0
1982-11-13,Miami (OH),MAC,Tom Reed,A,Northern Illinois,MAC,Bill Mallory,L,7,12
1982-11-18,Miami (OH),MAC,Tom Reed,A,Cincinnati,Ind,Mike Gottfried,L,10,20
1982-09-11,Indiana,Big Ten,Lee Corso,H,Northwestern,Big Ten,Dennis Green,W,30,0
1982-09-18,Indiana,Big Ten,Lee Corso,A,USC,Pac-10,John Robinson,L,7,28
1982-09-25,Indiana,Big Ten,Lee Corso,H,Syracuse,Ind,Dick MacPherson,W,17,10
1982-10-02,Indiana,Big Ten,Lee Corso,A,Michigan,Big Ten,Bo Schembechler,L,10,24
1982-10-09,Indiana,Big Ten,Lee Corso,H,Iowa,Big Ten,Hayden Fry,L,20,24
1982-10-16,Indiana,Big Ten,Lee Corso,A,Minnesota,Big Ten,Joe Salem,W,40,21
1982-10-23,Indiana,Big Ten,Lee Corso,H,Ohio State,Big Ten,Earle Bruce,L,25,49
1982-10-30,Indiana,Big Ten,Lee Corso,H,Michigan State,Big Ten,Frank Waters,L,14,22
1982-11-06,Indiana,Big Ten,Lee Corso,A,Wisconsin,Big Ten,Dave McClain,W,20,17
1982-11-13,Indiana,Big Ten,Lee Corso,H,Illinois,Big Ten,Mike White,L,7,48
1982-11-20,Indiana,Big Ten,Lee Corso,A,Purdue,Big Ten,Leon Burtnett,W,13,7
1982-09-04,Florida State,Ind,Bobby Bowden,H,Cincinnati,Ind,Mike Gottfried,W,38,31
1982-09-18,Florida State,Ind,Bobby Bowden,H,Pitt,Ind,Foge Fazio,L,17,37
1982-09-25,Florida State,Ind,Bobby Bowden,A,Southern Mississippi,Ind,Jim Carmody,W,24,17
1982-10-02,Florida State,Ind,Bobby Bowden,A,Ohio State,Big Ten,Earle Bruce,W,34,17
1982-10-09,Florida State,Ind,Bobby Bowden,H,Southern Illinois,MVC,Rey Dempsey,W,59,8
1982-10-16,Florida State,Ind,Bobby Bowden,H,East Carolina,Ind,Ed Emory,W,56,17
1982-10-30,Florida State,Ind,Bobby Bowden,A,Miami (FL),Ind,Howard Schnellenberger,W,24,7
1982-11-06,Florida State,Ind,Bobby Bowden,A,South Carolina,Ind,Richard Bell,W,56,26
1982-11-13,Florida State,Ind,Bobby Bowden,H,Louisville,Ind,Bob Weber,W,49,14
1982-11-20,Florida State,Ind,Bobby Bowden,A,LSU,SEC,Jerry Stovall,L,21,55
1982-12-04,Florida State,Ind,Bobby Bowden,H,Florida,SEC,Charley Pell,L,10,13
1982-12-30,Florida State,Ind,Bobby Bowden,N,West Virginia,Ind,Don Nehlen,W,31,12
1982-09-11,Iowa State,Big 8,Donnie Duncan,A,Tennessee,SEC,Johnny Majors,L,21,23
1982-09-18,Iowa State,Big 8,Donnie Duncan,A,Iowa,Big Ten,Hayden Fry,W,19,7
1982-09-25,Iowa State,Big 8,Donnie Duncan,H,Drake,MVC,,W,35,10
1982-10-02,Iowa State,Big 8,Donnie Duncan,H,Oklahoma,Big 8,Barry Switzer,L,3,13
1982-10-09,Iowa State,Big 8,Donnie Duncan,H,Kent State,MAC,Ed Chlebek,W,44,7
1982-10-16,Iowa State,Big 8,Donnie Duncan,A,Missouri,Big 8,Warren Powers,T,17,17
1982-10-23,Iowa State,Big 8,Donnie Duncan,A,Colorado,Big 8,Bill McCartney,W,31,14
1982-10-30,Iowa State,Big 8,Donnie Duncan,H,Kansas State,Big 8,Jim Dickey,L,3,9
1982-11-06,Iowa State,Big 8,Donnie Duncan,A,Kansas,Big 8,Don Fambrough,L,17,24
1982-11-13,Iowa State,Big 8,Donnie Duncan,H,Nebraska,Big 8,Tom Osborne,L,10,48
1982-11-20,Iowa State,Big 8,Donnie Duncan,A,Oklahoma State,Big 8,Jimmy Johnson,L,13,49
1982-09-04,Cincinnati,Ind,Mike Gottfried,A,Florida State,Ind,Bobby Bowden,L,31,38
1982-09-11,Cincinnati,Ind,Mike Gottfried,H,Louisville,Ind,Bob Weber,W,38,16
1982-10-02,Cincinnati,Ind,Mike Gottfried,A,South Carolina,Ind,Richard Bell,L,10,37
1982-10-09,Cincinnati,Ind,Mike Gottfried,H,Long Beach State,PCAA,Dave Currey,W,34,14
