Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2021-01-09,Omaha,Summit,Derrin Hansen,A,North Dakota State,Summit,David Richman,L,66,80,24,64,4,12,14,20,9,30,5,4,2,5,20,27,57,8,20,18,20,9,38,10,1,5,8,17
2021-01-29,Omaha,Summit,Derrin Hansen,A,South Dakota,Summit,Todd Lee,L,59,91,23,63,7,20,6,13,5,26,8,2,1,8,20,33,58,7,15,18,23,4,39,13,2,2,6,16
2021-01-30,Omaha,Summit,Derrin Hansen,A,South Dakota,Summit,Todd Lee,L,93,97,36,63,10,17,11,18,7,30,11,5,2,11,20,37,61,12,24,11,19,8,28,20,6,3,10,14
2021-02-05,Omaha,Summit,Derrin Hansen,H,Western Illinois,Summit,Rob Jeter,L,77,85,26,57,7,15,18,27,6,27,12,7,5,14,25,27,59,5,17,26,32,12,43,6,8,2,17,23
2021-02-06,Omaha,Summit,Derrin Hansen,H,Western Illinois,Summit,Rob Jeter,L,73,75,28,63,5,12,12,20,11,34,9,9,6,12,19,24,63,6,18,21,22,10,34,11,5,1,13,20
2020-11-25,Illinois State,MVC,Dan Muller,A,Ohio State,Big Ten,Chris Holtmann,L,67,94,22,57,9,20,14,19,5,29,12,2,5,16,26,31,64,6,18,26,36,12,38,17,8,3,10,16
2020-11-28,Illinois State,MVC,Dan Muller,N,UMass-Lowell,AEC,Pat Duquette,W,82,72,31,67,8,27,12,17,7,33,8,6,3,8,23,25,58,5,23,17,27,7,34,7,5,4,13,19
2020-12-05,Illinois State,MVC,Dan Muller,A,Murray State,OVC,Matt McMahon,L,65,76,25,62,5,23,10,21,8,28,11,2,4,11,17,29,58,9,21,9,13,7,41,20,5,2,15,21
2020-12-12,Illinois State,MVC,Dan Muller,A,Ball State,MAC,James Whitford,L,66,82,28,65,9,25,1,5,8,39,11,6,3,19,21,30,65,9,28,13,20,8,38,16,10,1,12,13
2020-12-15,Illinois State,MVC,Dan Muller,H,Chicago State,WAC,Lance Irvin,W,91,62,31,61,17,36,12,19,9,40,24,9,6,12,17,22,59,5,20,13,17,6,30,6,8,2,12,16
2020-12-27,Illinois State,MVC,Dan Muller,A,Loyola (IL),MVC,Porter Moser,L,60,90,22,52,8,19,8,14,5,21,11,4,1,16,16,34,57,12,26,10,13,8,35,21,7,3,13,14
2020-12-28,Illinois State,MVC,Dan Muller,A,Loyola (IL),MVC,Porter Moser,L,55,86,22,55,8,23,3,3,7,25,13,3,3,16,16,32,56,8,19,14,16,7,31,24,5,2,8,8
2021-01-09,Illinois State,MVC,Dan Muller,A,Evansville,MVC,Todd Lickliter,L,48,57,18,42,6,13,6,15,5,30,7,4,4,15,14,22,57,7,25,6,6,8,30,12,5,2,5,10
2021-01-10,Illinois State,MVC,Dan Muller,A,Evansville,MVC,Todd Lickliter,W,73,68,30,48,7,11,6,15,1,26,7,3,0,7,10,27,60,13,31,1,1,5,27,20,4,0,7,12
2021-01-16,Illinois State,MVC,Dan Muller,H,Indiana State,MVC,Greg Lansing,L,65,73,24,60,7,26,10,17,8,25,17,11,7,15,13,23,55,5,17,22,24,12,42,10,11,6,19,14
2021-01-17,Illinois State,MVC,Dan Muller,H,Indiana State,MVC,Greg Lansing,L,68,74,25,56,7,17,11,20,8,32,10,3,1,16,16,28,57,5,19,13,17,6,30,12,7,3,8,16
2021-01-20,Illinois State,MVC,Dan Muller,H,Bradley,MVC,Brian Wardle,W,71,56,26,60,9,24,10,14,6,36,11,10,2,10,9,24,60,6,23,2,8,8,35,16,2,5,14,12
2021-01-23,Illinois State,MVC,Dan Muller,H,Valparaiso,MVC,Matt Lottich,L,60,69,23,59,7,18,7,10,4,29,10,7,4,10,16,25,60,9,29,10,13,9,37,18,6,5,10,14
2021-01-24,Illinois State,MVC,Dan Muller,H,Valparaiso,MVC,Matt Lottich,L,66,70,25,60,7,17,9,12,7,32,9,7,4,10,14,26,65,6,23,12,16,15,39,13,7,4,10,11
2021-01-31,Illinois State,MVC,Dan Muller,A,Drake,MVC,Darian DeVries,L,76,78,26,59,9,21,15,20,8,34,11,8,4,18,15,33,76,4,30,8,10,13,37,14,11,1,12,17
2021-02-01,Illinois State,MVC,Dan Muller,A,Drake,MVC,Darian DeVries,L,60,95,24,60,6,27,6,11,10,29,11,5,4,15,12,35,68,13,31,12,14,10,34,25,12,4,7,14
2021-02-06,Illinois State,MVC,Dan Muller,H,Missouri State,MVC,Dana Ford,L,67,74,25,59,7,22,10,14,9,31,8,3,2,14,22,26,53,7,21,15,22,4,26,14,5,3,11,16
2021-02-07,Illinois State,MVC,Dan Muller,H,Missouri State,MVC,Dana Ford,L,62,72,23,63,10,27,6,7,11,36,11,5,5,8,10,27,63,11,29,7,8,8,35,19,3,1,6,11
2020-11-25,Michigan,Big Ten,Juwan Howard,H,Bowling Green State,MAC,Michael Huger,W,96,82,33,61,10,27,20,26,9,42,23,3,3,10,16,26,70,12,29,18,22,10,32,12,3,0,6,24
2020-11-29,Michigan,Big Ten,Juwan Howard,H,Oakland,Horizon,Greg Kampe,W,81,71,29,62,8,27,15,22,9,42,24,7,5,20,20,21,64,8,34,21,25,7,29,9,11,1,15,18
2020-12-02,Michigan,Big Ten,Juwan Howard,H,Ball State,MAC,James Whitford,W,84,65,33,59,4,15,14,19,9,40,12,4,4,12,18,24,61,7,20,10,16,7,26,7,5,1,13,18
2020-12-06,Michigan,Big Ten,Juwan Howard,H,UCF,AAC,Johnny Dawkins,W,80,58,32,65,9,27,7,8,12,40,18,3,4,10,14,21,60,5,16,11,11,5,24,9,5,3,8,14
2020-12-09,Michigan,Big Ten,Juwan Howard,H,Toledo,MAC,Tod Kowalczyk,W,91,71,34,59,9,16,14,18,8,32,20,7,9,8,13,26,64,9,24,10,12,9,26,12,4,1,13,19
2020-12-13,Michigan,Big Ten,Juwan Howard,H,Penn State,Big Ten,Jim Ferry,W,62,58,20,45,5,14,17,20,4,35,13,0,8,15,16,20,65,7,19,11,15,10,30,10,7,2,8,17
2020-12-25,Michigan,Big Ten,Juwan Howard,A,Nebraska,Big Ten,Fred Hoiberg,W,80,69,30,59,9,27,11,14,7,40,16,6,2,15,16,25,64,7,20,12,20,6,29,6,6,3,8,19
2020-12-31,Michigan,Big Ten,Juwan Howard,A,Maryland,Big Ten,Mark Turgeon,W,84,73,30,51,6,19,18,20,5,29,15,5,6,12,10,28,58,13,22,4,6,6,21,14,4,2,10,13
2021-01-03,Michigan,Big Ten,Juwan Howard,H,Northwestern,Big Ten,Chris Collins,W,85,66,32,64,12,27,9,14,12,41,22,4,8,11,15,26,63,5,18,9,12,5,26,12,1,1,8,14
2021-01-06,Michigan,Big Ten,Juwan Howard,H,Minnesota,Big Ten,Richard Pitino,W,82,57,33,58,4,13,12,15,9,35,17,4,4,13,10,22,68,7,28,6,6,13,28,6,7,2,11,15
2021-01-12,Michigan,Big Ten,Juwan Howard,H,Wisconsin,Big Ten,Greg Gard,W,77,54,32,62,9,16,4,4,8,41,13,6,9,8,9,20,65,9,28,5,6,7,28,8,4,2,10,6
2021-01-16,Michigan,Big Ten,Juwan Howard,A,Minnesota,Big Ten,Richard Pitino,L,57,75,22,56,6,22,7,14,12,36,16,4,1,19,15,29,62,4,18,13,15,6,34,19,12,2,7,17
2021-01-19,Michigan,Big Ten,Juwan Howard,H,Maryland,Big Ten,Mark Turgeon,W,87,63,29,56,12,24,17,22,5,34,20,6,5,9,22,21,51,4,19,17,30,3,22,9,4,1,10,15
2021-01-22,Michigan,Big Ten,Juwan Howard,A,Purdue,Big Ten,Matt Painter,W,70,53,24,55,6,15,14,17,8,37,14,6,5,14,18,20,65,2,12,11,15,18,39,11,6,6,14,16
2020-11-29,Miami (FL),ACC,Jim Larranaga,H,North Florida,A-Sun,Matthew Driscoll,W,77,59,29,59,5,16,14,23,8,44,18,11,6,16,11,21,67,12,40,5,8,9,30,15,8,6,15,17
2020-12-04,Miami (FL),ACC,Jim Larranaga,H,Stetson,A-Sun,Donnie Jones,W,82,60,28,64,8,23,18,23,10,45,18,6,3,9,12,23,59,11,31,3,8,4,28,16,5,1,14,17
2020-12-08,Miami (FL),ACC,Jim Larranaga,H,Purdue,Big Ten,Matt Painter,W,58,54,20,47,1,17,17,29,6,32,12,7,5,13,14,21,60,4,25,8,10,11,36,11,8,2,13,23
2020-12-12,Miami (FL),ACC,Jim Larranaga,H,Florida Gulf Coast,A-Sun,Michael Fly,L,62,66,25,59,3,19,9,13,11,36,8,7,8,15,15,21,56,13,30,11,16,7,24,15,8,3,12,13
2020-12-16,Miami (FL),ACC,Jim Larranaga,H,Pitt,ACC,Jeff Capel,L,55,70,17,52,5,24,16,31,6,28,7,6,5,13,14,26,54,7,17,11,16,5,34,16,8,2,15,23
2020-12-19,Miami (FL),ACC,Jim Larranaga,H,Jacksonville,A-Sun,Tony Jasick,W,73,64,23,60,6,20,21,25,17,46,9,4,5,16,20,25,58,10,28,4,10,4,22,14,6,2,10,21
2020-12-29,Miami (FL),ACC,Jim Larranaga,A,Virginia Tech,ACC,Mike Young,L,78,80,30,56,10,25,8,10,4,32,20,7,2,19,19,29,62,9,23,13,21,8,27,14,12,4,11,11
2021-01-02,Miami (FL),ACC,Jim Larranaga,H,Clemson,ACC,Brad Brownell,L,65,66,23,49,7,17,12,18,7,31,17,7,3,15,13,26,59,9,21,5,7,6,25,18,6,5,11,19
2021-01-05,Miami (FL),ACC,Jim Larranaga,H,UNC,ACC,Roy Williams,L,65,67,22,63,3,16,18,22,9,31,9,14,7,14,17,21,61,9,20,16,22,13,43,13,9,6,20,23
2021-01-09,Miami (FL),ACC,Jim Larranaga,A,NC State,ACC,Kevin Keatts,W,64,59,22,47,5,12,15,20,4,25,6,6,4,13,14,22,58,7,21,8,12,15,36,11,7,4,16,19
2021-01-12,Miami (FL),ACC,Jim Larranaga,A,Boston College,ACC,Jim Christian,L,62,84,24,53,2,16,12,18,9,34,8,4,2,12,10,30,63,18,35,6,10,10,33,16,8,7,8,15
2021-01-16,Miami (FL),ACC,Jim Larranaga,H,Louisville,ACC,Chris Mack,W,78,72,29,59,8,20,12,19,11,36,15,3,1,10,13,27,60,3,20,15,18,7,29,11,7,1,6,15
2021-01-19,Miami (FL),ACC,Jim Larranaga,A,Syracuse,ACC,Jim Boeheim,L,57,83,22,56,4,25,9,13,8,29,9,6,5,17,12,32,61,10,25,9,11,5,28,19,11,5,8,12
2021-01-24,Miami (FL),ACC,Jim Larranaga,H,Notre Dame,ACC,Mike Brey,L,59,73,24,62,3,22,8,10,7,25,9,11,3,10,13,28,52,10,18,7,11,6,33,19,8,2,15,8
2021-01-27,Miami (FL),ACC,Jim Larranaga,A,Florida State,ACC,Leonard Hamilton,L,59,81,20,54,9,23,10,17,6,21,7,10,2,13,9,32,62,6,18,11,14,15,43,11,5,4,15,14
2021-01-30,Miami (FL),ACC,Jim Larranaga,A,Wake Forest,ACC,Steve Forbes,L,54,66,22,51,9,16,1,8,3,29,13,7,6,10,12,23,56,13,29,7,11,8,37,11,6,2,10,12
2021-02-01,Miami (FL),ACC,Jim Larranaga,H,Duke,ACC,Mike Krzyzewski,W,77,75,31,59,7,13,8,13,8,28,14,9,5,14,11,29,63,5,18,12,13,10,29,8,6,6,13,13
2021-02-06,Miami (FL),ACC,Jim Larranaga,H,Virginia Tech,ACC,Mike Young,L,76,80,24,58,6,20,22,26,5,33,12,5,2,11,12,30,63,8,23,12,15,5,29,25,7,5,8,15
2020-11-25,Bradley,MVC,Brian Wardle,N,Toledo,MAC,Tod Kowalczyk,W,61,59,24,59,5,21,8,10,12,42,12,1,6,15,14,22,66,11,29,4,8,12,35,12,6,2,7,11
2020-11-26,Bradley,MVC,Brian Wardle,A,Xavier,Big East,Travis Steele,L,50,51,21,63,6,16,2,6,14,36,8,7,3,10,12,21,62,5,20,4,8,16,43,12,5,4,10,12
2020-11-27,Bradley,MVC,Brian Wardle,N,Oakland,Horizon,Greg Kampe,W,74,60,29,56,10,21,6,13,5,40,22,9,6,20,20,18,62,12,34,12,21,10,33,9,14,2,15,14
2020-12-04,Bradley,MVC,Brian Wardle,H,South Dakota State,Summit,Eric Henderson,L,84,88,30,69,8,25,16,19,10,36,21,9,4,9,18,29,59,17,26,13,17,7,34,15,4,2,13,17
2020-12-17,Bradley,MVC,Brian Wardle,H,Jackson State,SWAC,Wayne Brent,W,83,60,26,57,8,25,23,29,13,43,15,11,3,18,20,21,56,3,18,15,22,6,27,13,13,1,16,21
2020-12-19,Bradley,MVC,Brian Wardle,H,Miami (OH),MAC,Jack Owens,W,69,68,27,60,6,23,9,10,10,31,14,5,5,9,13,25,50,13,24,5,9,5,26,11,4,2,10,13
2020-12-22,Bradley,MVC,Brian Wardle,A,Missouri,SEC,Cuonzo Martin,L,53,54,23,63,2,18,5,10,13,45,10,3,6,13,22,16,63,3,21,19,26,13,40,5,4,3,8,17
2021-01-10,Bradley,MVC,Brian Wardle,A,Northern Iowa,MVC,Ben Jacobson,L,72,78,25,61,10,26,12,15,10,33,14,5,1,14,17,28,55,10,22,12,17,6,30,13,7,2,12,16
2021-01-11,Bradley,MVC,Brian Wardle,A,Northern Iowa,MVC,Ben Jacobson,W,75,73,29,57,8,22,9,15,4,24,16,8,1,9,20,23,52,12,32,15,23,10,40,15,4,2,15,17
2021-01-16,Bradley,MVC,Brian Wardle,H,Evansville,MVC,Todd Lickliter,W,69,60,27,44,3,11,12,16,9,37,12,4,5,16,18,20,53,14,34,6,11,8,18,15,6,3,7,15
2021-01-17,Bradley,MVC,Brian Wardle,H,Evansville,MVC,Todd Lickliter,W,86,55,28,57,10,20,20,23,9,36,14,9,1,6,18,17,49,9,27,12,19,8,29,7,4,1,13,18
2021-01-20,Bradley,MVC,Brian Wardle,A,Illinois State,MVC,Dan Muller,L,56,71,24,60,6,23,2,8,8,35,16,2,5,14,12,26,60,9,24,10,14,6,36,11,10,2,10,9
2021-01-24,Bradley,MVC,Brian Wardle,H,Loyola (IL),MVC,Porter Moser,L,56,69,23,51,2,11,8,13,6,26,8,3,4,15,20,28,50,3,14,10,15,6,30,15,9,0,15,16
2021-01-25,Bradley,MVC,Brian Wardle,H,Loyola (IL),MVC,Porter Moser,L,58,65,22,54,6,23,8,12,10,34,11,4,1,16,22,18,48,9,29,20,28,8,31,11,9,2,14,12
2021-01-28,Bradley,MVC,Brian Wardle,A,Valparaiso,MVC,Matt Lottich,L,85,91,36,78,4,13,9,17,11,46,13,5,3,15,30,26,71,11,34,28,38,12,40,15,4,4,11,16
2021-01-31,Bradley,MVC,Brian Wardle,A,Indiana State,MVC,Greg Lansing,L,57,60,24,53,3,16,6,7,5,28,13,1,5,14,20,20,51,7,20,13,26,11,33,15,6,2,11,9
2021-02-01,Bradley,MVC,Brian Wardle,A,Indiana State,MVC,Greg Lansing,L,55,67,22,57,4,23,7,11,7,30,15,2,2,11,16,24,50,7,16,12,17,6,27,12,2,2,9,11
2021-02-06,Bradley,MVC,Brian Wardle,H,Southern Illinois,MVC,Bryan Mullins,W,74,66,22,49,10,23,20,21,6,35,14,4,5,11,17,22,51,11,22,11,19,5,25,12,8,1,11,19
2021-02-07,Bradley,MVC,Brian Wardle,H,Southern Illinois,MVC,Bryan Mullins,L,68,69,25,55,8,24,10,12,5,26,14,8,2,10,9,27,57,11,31,4,6,8,30,18,6,0,12,10
2020-12-07,Wofford,Southern,Jay McAuley,A,Richmond,A-10,Chris Mooney,L,72,77,27,61,12,34,6,11,12,39,14,6,1,14,19,28,58,8,18,13,20,6,30,13,7,3,9,13
2020-12-12,Wofford,Southern,Jay McAuley,N,South Florida,AAC,Brian Gregory,L,56,58,20,59,10,39,6,12,7,31,12,5,3,16,19,25,59,4,17,4,10,10,37,12,8,6,18,20
2020-12-15,Wofford,Southern,Jay McAuley,H,Coastal Carolina,Sun Belt,Cliff Ellis,W,88,77,27,54,15,32,19,26,11,28,20,6,3,11,20,25,61,8,28,19,26,11,31,9,4,3,13,24
2020-12-21,Wofford,Southern,Jay McAuley,A,Texas A&M,SEC,Buzz Williams,L,52,70,18,45,12,34,4,19,8,28,16,6,2,16,25,22,45,3,11,23,35,10,31,10,7,1,11,17
2020-12-29,Wofford,Southern,Jay McAuley,A,Mercer,Southern,Greg Gary,W,78,65,32,68,9,30,5,8,11,37,16,4,1,11,16,25,63,9,27,6,11,6,29,15,5,2,12,11
2021-01-02,Wofford,Southern,Jay McAuley,H,Samford,Southern,Bucky McMillan,W,94,84,31,49,16,28,16,20,6,25,21,7,1,19,19,32,62,8,20,12,19,9,20,17,12,1,12,23
2021-01-06,Wofford,Southern,Jay McAuley,H,UNC Greensboro,Southern,Wes Miller,L,75,84,24,55,10,31,17,22,9,28,13,5,6,16,16,30,64,11,27,13,19,14,35,13,10,3,11,21
2021-01-09,Wofford,Southern,Jay McAuley,A,UNC Greensboro,Southern,Wes Miller,W,48,45,16,54,7,27,9,11,9,29,9,3,1,14,7,20,58,4,27,1,2,12,40,6,5,5,14,13
2021-01-13,Wofford,Southern,Jay McAuley,A,VMI,Southern,Dan Earl,W,80,78,30,57,14,26,6,10,4,29,12,7,2,13,18,27,57,13,29,11,17,7,30,18,5,2,12,10
2021-01-16,Wofford,Southern,Jay McAuley,A,Chattanooga,Southern,Lamont Paris,W,77,59,25,57,9,26,18,24,13,37,16,7,4,10,15,22,56,4,21,11,14,5,26,6,6,2,13,23
2021-01-23,Wofford,Southern,Jay McAuley,H,Western Carolina,Southern,Mark Prosser,W,91,78,32,53,13,29,14,16,3,23,13,3,4,9,19,31,60,7,21,9,13,7,23,19,4,0,8,13
2021-01-27,Wofford,Southern,Jay McAuley,A,Citadel,Southern,Duggar Baucom,L,69,77,24,69,5,29,16,18,8,38,9,7,2,11,17,27,61,14,27,9,18,4,38,19,7,6,11,15
2021-01-30,Wofford,Southern,Jay McAuley,H,Mercer,Southern,Greg Gary,W,72,69,30,60,8,27,4,4,4,27,11,6,3,10,16,28,58,7,17,6,12,8,30,15,5,3,12,15
2021-02-01,Wofford,Southern,Jay McAuley,H,ETSU,Southern,Jason Shay,W,67,62,25,49,12,28,5,8,8,24,9,7,0,13,13,23,57,11,31,5,6,13,31,9,9,1,14,15
2021-02-03,Wofford,Southern,Jay McAuley,H,VMI,Southern,Dan Earl,L,80,84,28,69,13,39,11,12,4,28,19,9,1,11,21,31,60,10,25,12,16,5,37,15,5,6,17,13
2021-02-06,Wofford,Southern,Jay McAuley,A,Furman,Southern,Bob Richey,W,75,67,28,57,10,25,9,13,8,34,19,12,2,14,7,26,64,12,40,3,6,12,35,15,11,3,15,17
2020-11-26,North Texas,CUSA,Grant McCasland,H,Mississippi Valley State,SWAC,Lindsey Hunter,W,116,62,41,63,21,33,13,15,5,41,28,13,3,17,17,23,63,11,33,5,9,5,22,7,12,4,22,19
2020-11-28,North Texas,CUSA,Grant McCasland,A,Arkansas,SEC,Eric Musselman,L,54,69,21,58,2,13,10,13,10,35,10,5,2,16,17,23,55,6,22,17,26,10,37,10,9,8,16,14
2020-12-04,North Texas,CUSA,Grant McCasland,A,Mississippi State,SEC,Ben Howland,L,63,69,20,56,7,23,16,20,13,31,11,2,0,8,18,26,54,1,10,16,22,11,37,6,4,7,10,21
2020-12-11,North Texas,CUSA,Grant McCasland,A,West Virginia,Big 12,Bob Huggins,L,50,62,19,55,4,19,8,13,10,30,7,9,1,14,22,23,61,3,12,13,17,20,47,13,5,2,15,12
2020-12-15,North Texas,CUSA,Grant McCasland,H,Arkansas-Pine Bluff,SWAC,George Ivory,W,81,56,32,56,8,16,9,17,6,28,13,9,4,9,12,22,55,4,13,8,8,7,29,8,4,3,19,18
2020-12-17,North Texas,CUSA,Grant McCasland,H,Houston Baptist,Southland,Ron Cottrell,W,85,55,36,59,8,18,5,10,7,37,20,7,4,11,11,19,57,9,19,8,8,6,24,9,7,3,17,10
2021-01-02,North Texas,CUSA,Grant McCasland,A,Loyola (IL),MVC,Porter Moser,L,49,57,20,45,4,15,5,6,4,25,8,7,5,18,15,20,48,4,15,13,17,8,26,12,11,1,13,12
2021-01-08,North Texas,CUSA,Grant McCasland,A,UTSA,CUSA,Steve Henson,W,77,70,27,52,10,23,13,16,5,28,20,6,5,11,13,26,63,9,26,9,12,7,25,13,8,0,9,16
2021-01-09,North Texas,CUSA,Grant McCasland,A,UTSA,CUSA,Steve Henson,L,69,77,21,54,5,22,22,25,9,34,10,8,1,11,17,28,55,10,23,11,15,5,29,11,6,2,11,19
2021-01-15,North Texas,CUSA,Grant McCasland,H,UTEP,CUSA,Rodney Terry,W,63,33,24,48,8,18,7,12,5,37,16,4,2,14,17,11,52,2,25,9,15,5,22,4,3,2,13,16
2021-01-16,North Texas,CUSA,Grant McCasland,H,UTEP,CUSA,Rodney Terry,W,74,65,25,47,8,16,16,20,4,29,13,5,5,8,13,21,56,9,24,14,19,9,27,11,2,3,8,16
2021-01-29,North Texas,CUSA,Grant McCasland,A,Rice,CUSA,Scott Pera,W,79,74,29,58,7,21,14,17,10,30,10,9,0,15,19,24,46,9,19,17,24,5,26,11,3,2,18,17
2021-01-31,North Texas,CUSA,Grant McCasland,H,Rice,CUSA,Scott Pera,W,79,53,32,56,8,19,7,7,7,32,13,8,2,11,15,20,54,3,17,10,15,9,23,8,7,1,12,10
2021-02-05,North Texas,CUSA,Grant McCasland,H,Louisiana Tech,CUSA,Eric Konkol,L,63,68,25,54,8,25,5,7,7,28,18,4,3,12,18,28,53,5,17,7,16,8,29,8,6,1,9,12
2021-02-06,North Texas,CUSA,Grant McCasland,H,Louisiana Tech,CUSA,Eric Konkol,W,57,55,19,52,6,22,13,16,8,29,7,8,6,16,18,16,46,6,17,17,23,8,29,7,10,1,17,16
2020-12-05,Binghamton,AEC,Tommy Dempsey,H,Marist,MAAC,John Dunne,L,65,68,24,67,8,28,9,19,13,42,13,6,2,14,16,23,57,6,16,16,20,7,40,8,6,2,15,20
2020-12-06,Binghamton,AEC,Tommy Dempsey,A,Marist,MAAC,John Dunne,L,60,64,22,51,8,24,8,13,5,34,16,2,5,16,13,27,62,3,15,7,11,4,29,5,8,4,9,17
2020-12-13,Binghamton,AEC,Tommy Dempsey,H,Youngstown State,Horizon,Jerrod Calhoun,L,65,79,24,52,9,28,8,12,11,35,11,5,2,18,18,31,62,8,25,9,16,12,31,11,5,2,10,15
2020-12-19,Binghamton,AEC,Tommy Dempsey,H,Stony Brook,AEC,Geno Ford,L,59,73,22,56,8,22,7,13,7,27,9,6,5,18,15,28,56,5,10,12,18,11,37,14,9,4,17,15
2020-12-20,Binghamton,AEC,Tommy Dempsey,H,Stony Brook,AEC,Geno Ford,L,70,80,28,66,11,29,3,8,9,31,13,5,4,12,22,26,58,8,19,20,27,9,36,13,5,3,12,15
2020-12-27,Binghamton,AEC,Tommy Dempsey,A,UMBC,AEC,Ryan Odom,L,67,74,22,53,12,25,11,16,7,35,9,4,3,13,15,26,59,12,23,10,17,9,34,16,9,1,9,15
2020-12-28,Binghamton,AEC,Tommy Dempsey,A,UMBC,AEC,Ryan Odom,W,75,69,25,62,15,36,10,11,15,41,14,4,2,15,18,25,55,7,18,12,17,2,21,9,8,1,11,15
2021-01-02,Binghamton,AEC,Tommy Dempsey,A,Hartford,AEC,John Gallagher,L,56,76,20,61,9,31,7,11,11,30,11,6,1,11,12,29,53,8,18,10,16,6,34,11,7,3,13,16
2021-01-03,Binghamton,AEC,Tommy Dempsey,A,Hartford,AEC,John Gallagher,L,74,77,29,49,9,16,7,8,4,22,8,6,1,15,13,27,52,13,22,10,12,6,19,17,10,2,10,11
2021-01-09,Binghamton,AEC,Tommy Dempsey,H,Vermont,AEC,John Becker,L,60,76,23,52,8,26,6,12,3,21,11,5,0,10,18,28,55,6,19,14,17,10,35,17,4,2,9,13
2021-01-10,Binghamton,AEC,Tommy Dempsey,H,Vermont,AEC,John Becker,L,44,84,14,62,2,28,14,20,15,32,5,3,1,9,16,28,54,11,27,17,20,6,37,20,7,2,6,18
2021-01-16,Binghamton,AEC,Tommy Dempsey,H,UMass-Lowell,AEC,Pat Duquette,L,78,92,27,69,10,33,14,18,11,25,13,4,2,8,21,32,51,10,19,18,28,6,35,16,5,6,13,17
2021-01-17,Binghamton,AEC,Tommy Dempsey,H,UMass-Lowell,AEC,Pat Duquette,L,67,77,23,50,9,19,12,18,8,33,8,5,6,14,17,26,62,9,20,16,19,12,33,14,8,3,7,18
2021-01-30,Binghamton,AEC,Tommy Dempsey,H,New Hampshire,AEC,Bill Herrion,W,65,44,24,53,7,18,10,16,7,43,11,8,8,14,16,15,58,4,23,10,17,8,29,4,7,2,11,15
2021-01-31,Binghamton,AEC,Tommy Dempsey,H,New Hampshire,AEC,Bill Herrion,L,65,71,24,67,7,28,10,12,12,39,11,6,2,15,22,24,62,7,22,16,22,12,41,11,6,5,12,18
2020-11-27,Boise State,MWC,Leon Rice,A,Houston,AAC,Kelvin Sampson,L,58,68,21,51,1,16,15,26,5,24,11,9,2,13,16,24,59,5,17,15,17,15,46,3,7,1,16,24
2020-11-29,Boise State,MWC,Leon Rice,N,Sam Houston State,Southland,Jason Hooten,W,86,55,27,68,10,35,22,25,19,46,18,7,4,14,19,19,53,3,18,14,21,9,23,8,7,2,21,23
2020-12-09,Boise State,MWC,Leon Rice,A,BYU,WCC,Mark Pope,W,74,70,27,58,6,10,14,21,6,28,12,7,0,11,23,26,52,7,21,11,18,4,30,14,2,1,12,20
2020-12-13,Boise State,MWC,Leon Rice,H,Weber State,Big Sky,Randy Rahe,W,70,59,25,61,11,26,9,13,9,38,16,9,1,12,18,19,52,6,25,15,18,5,28,11,8,3,16,17
2020-12-21,Boise State,MWC,Leon Rice,H,New Mexico,MWC,Paul Weir,W,77,53,30,52,5,15,12,20,7,33,19,10,5,12,20,19,56,5,15,10,19,10,27,8,3,1,13,18
2020-12-23,Boise State,MWC,Leon Rice,H,New Mexico,MWC,Paul Weir,W,89,52,36,60,11,22,6,9,6,34,23,8,4,13,20,18,54,1,9,15,21,7,23,3,4,2,18,13
2020-12-31,Boise State,MWC,Leon Rice,A,San Jose State,MWC,Jean Prioleau,W,106,54,35,73,11,32,25,25,10,49,17,4,2,9,19,15,63,3,26,21,27,7,32,8,5,1,15,23
2021-01-02,Boise State,MWC,Leon Rice,A,San Jose State,MWC,Jean Prioleau,W,87,86,26,62,8,24,27,34,12,39,12,8,1,7,21,29,57,14,27,14,20,3,28,14,1,2,13,24
2021-01-06,Boise State,MWC,Leon Rice,H,Air Force,MWC,Joe Scott,W,78,59,26,54,10,22,16,18,6,31,18,8,2,14,15,23,49,5,21,8,12,2,19,10,6,1,14,15
2021-01-08,Boise State,MWC,Leon Rice,H,Air Force,MWC,Joe Scott,W,80,69,31,59,7,17,11,17,11,29,13,6,3,6,18,24,45,9,20,12,13,2,19,11,2,2,12,18
2021-01-11,Boise State,MWC,Leon Rice,A,Wyoming,MWC,Jeff Linder,W,83,60,34,66,7,21,8,13,14,44,13,2,5,8,17,21,54,6,19,12,15,2,22,9,3,3,7,15
2021-01-13,Boise State,MWC,Leon Rice,A,Wyoming,MWC,Jeff Linder,W,90,70,32,59,5,19,21,23,5,32,10,6,5,11,14,25,65,7,25,13,14,8,30,14,2,3,10,19
