Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1935-09-28,North Carolina,Southern,Carl Snavely,H,Wake Forest,Ind,Jim Weaver,W,14,0
1935-10-05,North Carolina,Southern,Carl Snavely,A,Tennessee,SEC,W.H. Britton,W,38,13
1935-10-12,North Carolina,Southern,Carl Snavely,A,Maryland,Southern,Jack Faber,W,33,0
1935-10-19,North Carolina,Southern,Carl Snavely,A,Davidson,Ind,,W,14,0
1935-10-26,North Carolina,Southern,Carl Snavely,H,Georgia Tech,SEC,William Alexander,W,19,0
1935-11-02,North Carolina,Southern,Carl Snavely,A,North Carolina State,Southern,Hunk Anderson,W,35,6
1935-11-09,North Carolina,Southern,Carl Snavely,H,Virginia Military Institute,Southern,,W,56,0
1935-11-16,North Carolina,Southern,Carl Snavely,A,Duke,Southern,Wallace Wade,L,0,25
1935-11-28,North Carolina,Southern,Carl Snavely,H,Virginia,Southern,Gus Tebell,W,61,0
1935-10-05,Indiana,Western,Bo McMillin,H,Centre,Ind,,W,14,0
1935-10-12,Indiana,Western,Bo McMillin,A,Michigan,Western,Harry Kipke,L,0,7
1935-10-26,Indiana,Western,Bo McMillin,H,Ohio State,Western,Francis Schmidt,L,6,28
1935-11-02,Indiana,Western,Bo McMillin,A,Iowa,Western,Ossie Solem,T,6,6
1935-11-09,Indiana,Western,Bo McMillin,A,Maryland,Southern,Jack Faber,W,13,7
1935-11-16,Indiana,Western,Bo McMillin,A,Chicago,Western,Clark Shaughnessy,W,24,0
1935-11-23,Indiana,Western,Bo McMillin,H,Purdue,Western,Noble Kizer,W,7,0
1935-10-05,Iowa State,Big 6,George Veenker,H,Nebraska,Big 6,Dana Bible,L,7,20
1935-10-19,Iowa State,Big 6,George Veenker,A,Oklahoma,Big 6,Biff Jones,L,0,16
1935-10-26,Iowa State,Big 6,George Veenker,H,Missouri,Big 6,Don Faurot,T,6,6
1935-11-02,Iowa State,Big 6,George Veenker,A,Marquette,Ind,Frank Murray,L,12,28
1935-11-09,Iowa State,Big 6,George Veenker,H,Kansas State,Big 6,Wesley Fry,L,0,6
1935-11-16,Iowa State,Big 6,George Veenker,A,Drake,MVC,Vee Green,T,7,7
1935-11-23,Iowa State,Big 6,George Veenker,A,Kansas,Big 6,Adrian Lindsey,W,21,12
1935-10-12,Fordham,Ind,Jimmy Crowley,H,Purdue,Western,Noble Kizer,L,0,20
1935-10-19,Fordham,Ind,Jimmy Crowley,H,Vanderbilt,SEC,Ray Morrison,W,13,7
1935-11-02,Fordham,Ind,Jimmy Crowley,H,Pitt,Ind,Jock Sutherland,T,0,0
