Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1878-10-26,Brown,Ind,,H,Amherst,Ind,,L,0,1
1878-11-09,Harvard,Ind,,A,Amherst,Ind,,W,3,0
1878-11-16,Harvard,Ind,,N,Princeton,Ind,,L,0,1
1878-11-23,Harvard,Ind,,H,Yale,Ind,,L,0,1
1878-11-05,Columbia,Ind,,H,Stevens,Ind,,T,0,0
1878-11-16,Columbia,Ind,,A,Pennsylvania,Ind,,T,0,0
1878-10-26,Amherst,Ind,,A,Brown,Ind,,W,1,0
1878-11-02,Amherst,Ind,,A,Yale,Ind,,L,0,2
1878-11-09,Amherst,Ind,,H,Harvard,Ind,,L,0,3
1878-11-16,Amherst,Ind,,N,Yale,Ind,,L,0,1
1878-10-19,Princeton,Ind,,H,Pennsylvania,Ind,,W,2,0
1878-10-26,Princeton,Ind,,H,Stevens,Ind,,W,4,0
1878-11-02,Princeton,Ind,,H,Rutgers,Ind,,W,5,0
1878-11-09,Princeton,Ind,,A,Pennsylvania,Ind,,W,2,1
1878-11-16,Princeton,Ind,,N,Harvard,Ind,,W,1,0
1878-11-28,Princeton,Ind,,N,Yale,Ind,,W,1,0
1878-10-26,Stevens,Ind,,A,Princeton,Ind,,L,0,4
1878-10-29,Stevens,Ind,,A,Rutgers,Ind,,T,0,0
1878-11-05,Stevens,Ind,,A,Columbia,Ind,,T,0,0
1878-11-09,Stevens,Ind,,H,Rutgers,Ind,,W,1,0
1878-10-29,Rutgers,Ind,,H,Stevens,Ind,,T,0,0
1878-11-02,Rutgers,Ind,,A,Princeton,Ind,,L,0,5
1878-11-09,Rutgers,Ind,,A,Stevens,Ind,,L,0,1
1878-11-02,Yale,Ind,,H,Amherst,Ind,,W,2,0
1878-11-16,Yale,Ind,,N,Amherst,Ind,,W,1,0
1878-11-23,Yale,Ind,,A,Harvard,Ind,,W,1,0
1878-11-28,Yale,Ind,,N,Princeton,Ind,,L,0,1
1878-10-19,Pennsylvania,Ind,,A,Princeton,Ind,,L,0,2
1878-11-09,Pennsylvania,Ind,,H,Princeton,Ind,,L,1,2
1878-11-16,Pennsylvania,Ind,,H,Columbia,Ind,,T,0,0
