Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1986-09-13,North Carolina,ACC,Dick Crum,A,Kansas,Big 8,Bob Valesente,W,20,0
1986-09-20,North Carolina,ACC,Dick Crum,A,Florida State,Ind,Bobby Bowden,T,10,10
1986-10-04,North Carolina,ACC,Dick Crum,H,Georgia Tech,ACC,Bill Curry,W,21,20
1986-10-11,North Carolina,ACC,Dick Crum,A,Wake Forest,ACC,Al Groh,W,40,30
1986-10-18,North Carolina,ACC,Dick Crum,H,North Carolina State,ACC,Dick Sheridan,L,34,35
1986-10-25,North Carolina,ACC,Dick Crum,A,LSU,SEC,Bill Arnsparger,L,3,30
1986-11-01,North Carolina,ACC,Dick Crum,H,Maryland,ACC,Bobby Ross,W,32,30
1986-11-08,North Carolina,ACC,Dick Crum,A,Clemson,ACC,Danny Ford,L,10,38
1986-11-15,North Carolina,ACC,Dick Crum,H,Virginia,ACC,George Welsh,W,27,7
1986-11-22,North Carolina,ACC,Dick Crum,A,Duke,ACC,Steve Sloan,W,42,35
1986-12-27,North Carolina,ACC,Dick Crum,N,Arizona,Pac-10,Larry Smith,L,21,30
1986-09-06,Miami (OH),MAC,Tim Rose,H,Ball State,MAC,Paul Schudel,W,45,7
1986-09-13,Miami (OH),MAC,Tim Rose,A,Cincinnati,Ind,Dave Currey,L,38,45
1986-09-20,Miami (OH),MAC,Tim Rose,A,LSU,SEC,Bill Arnsparger,W,21,12
1986-09-27,Miami (OH),MAC,Tim Rose,H,Bowling Green State,MAC,Moe Ankney,W,24,7
1986-10-04,Miami (OH),MAC,Tim Rose,A,Ohio,MAC,Cleve Bryant,W,34,14
1986-10-11,Miami (OH),MAC,Tim Rose,H,Toledo,MAC,Dan Simrell,W,24,8
1986-10-18,Miami (OH),MAC,Tim Rose,A,Western Michigan,MAC,Jack Harbaugh,L,17,27
1986-10-25,Miami (OH),MAC,Tim Rose,A,Northern Illinois,Ind,Jerry Pettibone,W,20,6
1986-11-01,Miami (OH),MAC,Tim Rose,H,Central Michigan,MAC,Herb Deromedi,W,59,21
1986-11-08,Miami (OH),MAC,Tim Rose,A,Kent State,MAC,Glen Mason,L,23,24
1986-11-15,Miami (OH),MAC,Tim Rose,H,Eastern Michigan,MAC,Jim Harkema,W,34,20
1986-12-13,Miami (OH),MAC,Tim Rose,N,San Jose State,PCAA,Claude Gilbert,L,7,37
1986-09-13,Indiana,Big Ten,Bill Mallory,H,Louisville,Ind,Howard Schnellenberger,W,21,0
1986-09-20,Indiana,Big Ten,Bill Mallory,H,Navy,Ind,Gary Tranquill,W,52,29
1986-09-27,Indiana,Big Ten,Bill Mallory,A,Missouri,Big 8,Woody Widenhofer,W,41,24
1986-10-04,Indiana,Big Ten,Bill Mallory,A,Northwestern,Big Ten,Francis Peay,W,24,7
1986-10-11,Indiana,Big Ten,Bill Mallory,H,Ohio State,Big Ten,Earle Bruce,L,22,24
1986-10-18,Indiana,Big Ten,Bill Mallory,A,Minnesota,Big Ten,John Gutekunst,L,17,19
1986-10-25,Indiana,Big Ten,Bill Mallory,H,Michigan,Big Ten,Bo Schembechler,L,14,38
1986-11-01,Indiana,Big Ten,Bill Mallory,H,Wisconsin,Big Ten,Jim Hilles,W,21,7
1986-11-08,Indiana,Big Ten,Bill Mallory,A,Michigan State,Big Ten,George Perles,W,17,14
1986-11-15,Indiana,Big Ten,Bill Mallory,H,Illinois,Big Ten,Mike White,L,16,21
1986-11-22,Indiana,Big Ten,Bill Mallory,A,Purdue,Big Ten,Leon Burtnett,L,15,17
1986-12-31,Indiana,Big Ten,Bill Mallory,N,Florida State,Ind,Bobby Bowden,L,13,27
1986-08-30,Florida State,Ind,Bobby Bowden,H,Toledo,MAC,Dan Simrell,W,24,0
1986-09-06,Florida State,Ind,Bobby Bowden,A,Nebraska,Big 8,Tom Osborne,L,17,34
1986-09-20,Florida State,Ind,Bobby Bowden,H,North Carolina,ACC,Dick Crum,T,10,10
1986-09-27,Florida State,Ind,Bobby Bowden,A,Michigan,Big Ten,Bo Schembechler,L,18,20
1986-10-11,Florida State,Ind,Bobby Bowden,H,Tulane,Ind,Mack Brown,W,54,21
1986-10-18,Florida State,Ind,Bobby Bowden,H,Wichita State,Ind,Ron Chismar,W,59,3
1986-10-25,Florida State,Ind,Bobby Bowden,A,Louisville,Ind,Howard Schnellenberger,W,54,18
