Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2020-12-19,Cincinnati,American,Luke Fickell,H,Tulsa,American,Philip Montgomery,W,27,24,19,29,269,1,38,151,2,11,5,12,66,2,0
2021-01-01,Cincinnati,American,Luke Fickell,N,Georgia,SEC,Kirby Smart,L,21,24,24,37,206,2,27,99,1,9,6,11,80,1,0
2020-09-12,UTSA,CUSA,Jeff Traylor,A,Texas State,Sun Belt,Jake Spavital,W,51,48,23,31,169,1,51,336,4,8,14,11,126,0,0
2020-09-25,UTSA,CUSA,Jeff Traylor,H,Middle Tennessee State,CUSA,Rick Stockstill,W,37,35,23,43,303,2,28,88,2,12,2,3,29,0,1
2020-10-03,UTSA,CUSA,Jeff Traylor,A,UAB,CUSA,Bill Clark,L,13,21,9,25,90,0,36,190,1,6,7,10,98,0,1
2020-10-10,UTSA,CUSA,Jeff Traylor,A,BYU,Ind,Kalani Sitake,L,20,27,24,33,287,2,28,72,0,12,4,9,79,0,1
2020-10-17,UTSA,CUSA,Jeff Traylor,H,Army,Ind,Jeff Monken,L,16,28,19,39,186,2,32,197,0,11,9,9,85,0,0
2020-10-24,UTSA,CUSA,Jeff Traylor,H,Louisiana Tech,CUSA,Skip Holtz,W,27,26,19,34,197,0,53,188,3,10,11,6,44,0,2
2020-10-31,UTSA,CUSA,Jeff Traylor,A,Florida Atlantic,CUSA,Willie Taggart,L,3,24,14,35,126,0,37,104,0,7,9,5,46,0,0
2020-11-14,UTSA,CUSA,Jeff Traylor,H,UTEP,CUSA,Dana Dimel,W,52,21,22,28,312,3,48,288,4,14,12,6,43,2,0
2020-11-21,UTSA,CUSA,Jeff Traylor,A,Southern Mississippi,CUSA,Tim Billings,W,23,20,12,19,71,1,47,233,2,4,12,5,51,0,1
2020-11-28,UTSA,CUSA,Jeff Traylor,H,North Texas,CUSA,Seth Littrell,W,49,17,21,26,181,2,44,443,5,9,17,5,40,0,0
2020-12-26,UTSA,CUSA,Jeff Traylor,N,Louisiana,Sun Belt,Billy Napier,L,24,31,13,21,208,2,44,223,1,10,13,7,66,1,1
2020-11-07,Arizona State,Pac-12,Herm Edwards,A,USC,Pac-12,Clay Helton,L,27,28,11,23,134,1,38,258,2,5,12,4,34,3,0
2020-12-05,Arizona State,Pac-12,Herm Edwards,H,UCLA,Pac-12,Chip Kelly,L,18,25,22,36,277,1,35,165,1,13,11,12,83,1,1
2020-12-11,Arizona State,Pac-12,Herm Edwards,A,Arizona,Pac-12,Kevin Sumlin,W,70,7,10,13,227,2,50,259,7,7,8,6,55,0,0
2020-12-19,Arizona State,Pac-12,Herm Edwards,A,Oregon State,Pac-12,Jonathan Smith,W,46,33,8,15,139,1,42,375,6,5,12,6,46,0,0
2020-11-21,Utah,Pac-12,Kyle Whittingham,H,USC,Pac-12,Clay Helton,L,17,33,19,34,216,1,28,111,0,10,6,6,52,2,3
2020-11-28,Utah,Pac-12,Kyle Whittingham,A,Washington,Pac-12,Jimmy Lake,L,21,24,16,23,144,1,42,215,2,8,10,2,25,2,2
2020-12-05,Utah,Pac-12,Kyle Whittingham,H,Oregon State,Pac-12,Jonathan Smith,W,30,24,18,27,174,1,44,229,1,8,13,11,96,0,0
2020-12-12,Utah,Pac-12,Kyle Whittingham,A,Colorado,Pac-12,Karl Dorrell,W,38,21,20,32,240,2,40,192,2,12,9,0,0,0,1
2020-12-19,Utah,Pac-12,Kyle Whittingham,H,Washington State,Pac-12,Nick Rolovich,W,45,28,22,40,305,1,37,223,4,11,10,7,65,2,1
2020-09-12,Syracuse,ACC,Dino Babers,A,North Carolina,ACC,Mack Brown,L,6,31,16,38,134,0,35,68,0,9,4,8,60,0,1
2020-09-19,Syracuse,ACC,Dino Babers,A,Pitt,ACC,Pat Narduzzi,L,10,21,13,24,120,1,34,51,0,3,6,5,53,1,1
2020-09-26,Syracuse,ACC,Dino Babers,H,Georgia Tech,ACC,Geoff Collins,W,37,20,13,24,194,2,41,163,2,7,6,7,85,0,1
2020-10-10,Syracuse,ACC,Dino Babers,H,Duke,ACC,David Cutcliffe,L,24,38,14,29,258,2,23,28,0,9,1,5,45,0,0
2020-10-17,Syracuse,ACC,Dino Babers,H,Liberty,Ind,Hugh Freeze,L,21,38,19,40,211,3,27,97,0,10,8,10,80,0,1
2020-10-24,Syracuse,ACC,Dino Babers,A,Clemson,ACC,Dabo Swinney,L,21,47,10,26,175,1,32,150,1,7,4,5,35,1,3
2020-10-31,Syracuse,ACC,Dino Babers,H,Wake Forest,ACC,Dave Clawson,L,14,38,22,34,142,2,22,79,0,6,6,8,81,1,2
2020-11-07,Syracuse,ACC,Dino Babers,H,Boston College,ACC,Jeff Hafley,L,13,16,19,30,188,1,21,52,0,8,4,7,69,1,1
2020-11-20,Syracuse,ACC,Dino Babers,A,Louisville,ACC,Scott Satterfield,L,0,30,6,16,45,0,25,92,0,2,5,8,68,2,1
2020-11-28,Syracuse,ACC,Dino Babers,H,North Carolina State,ACC,Dave Doeren,L,29,36,23,45,254,2,25,3,0,12,2,7,74,0,0
2020-12-05,Syracuse,ACC,Dino Babers,A,Notre Dame,ACC,Brian Kelly,L,21,45,18,30,185,1,35,229,2,7,7,8,90,3,1
2020-11-14,Arizona,Pac-12,Kevin Sumlin,H,USC,Pac-12,Clay Helton,L,30,34,24,36,286,3,40,158,0,12,11,7,80,0,1
2020-11-21,Arizona,Pac-12,Kevin Sumlin,A,Washington,Pac-12,Jimmy Lake,L,27,44,27,39,259,3,26,72,1,12,6,7,40,1,0
2020-11-28,Arizona,Pac-12,Kevin Sumlin,A,UCLA,Pac-12,Chip Kelly,L,10,27,18,36,153,0,39,147,1,7,9,8,54,0,2
2020-12-05,Arizona,Pac-12,Kevin Sumlin,H,Colorado,Pac-12,Karl Dorrell,L,13,24,19,32,154,0,43,268,1,8,11,6,56,0,1
2020-12-11,Arizona,Pac-12,Kevin Sumlin,H,Arizona State,Pac-12,Herm Edwards,L,7,70,26,46,213,0,36,137,1,5,13,6,64,4,3
2020-09-12,Western Kentucky,CUSA,Tyson Helton,A,Louisville,ACC,Scott Satterfield,L,21,35,10,23,129,1,35,119,2,3,8,4,23,1,0
2020-09-19,Western Kentucky,CUSA,Tyson Helton,H,Liberty,Ind,Hugh Freeze,L,24,30,18,25,193,3,28,98,0,9,6,2,19,0,0
2020-10-03,Western Kentucky,CUSA,Tyson Helton,A,Middle Tennessee State,CUSA,Rick Stockstill,W,20,17,21,36,188,2,35,146,0,10,11,5,55,1,0
2020-10-10,Western Kentucky,CUSA,Tyson Helton,H,Marshall,CUSA,Doc Holliday,L,14,38,21,39,209,1,25,85,1,11,3,0,0,3,0
2020-10-17,Western Kentucky,CUSA,Tyson Helton,A,UAB,CUSA,Bill Clark,L,14,37,16,35,162,2,32,88,0,6,8,4,39,2,2
2020-10-31,Western Kentucky,CUSA,Tyson Helton,A,BYU,Ind,Kalani Sitake,L,10,41,19,31,106,1,34,156,0,6,10,10,96,1,0
2020-11-07,Western Kentucky,CUSA,Tyson Helton,A,Florida Atlantic,CUSA,Willie Taggart,L,6,10,19,40,163,0,27,94,0,7,9,6,50,0,0
2020-11-14,Western Kentucky,CUSA,Tyson Helton,H,Southern Mississippi,CUSA,Tim Billings,W,10,7,19,30,183,0,40,121,1,8,10,3,25,0,0
2020-11-21,Western Kentucky,CUSA,Tyson Helton,H,Florida International,CUSA,Butch Davis,W,38,21,14,25,121,0,34,157,3,7,6,4,40,0,0
2020-12-06,Western Kentucky,CUSA,Tyson Helton,A,Charlotte,CUSA,Will Healy,W,37,19,18,27,218,1,37,218,1,8,12,4,28,0,0
2020-12-26,Western Kentucky,CUSA,Tyson Helton,N,Georgia State,Sun Belt,Shawn Elliott,L,21,39,17,33,180,0,26,104,3,7,7,9,81,1,2
2020-09-12,Coastal Carolina,Sun Belt,Jamey Chadwell,A,Kansas,Big 12,Les Miles,W,38,23,11,18,133,3,42,185,2,4,13,4,48,0,0
2020-10-03,Coastal Carolina,Sun Belt,Jamey Chadwell,H,Arkansas State,Sun Belt,Blake Anderson,W,52,23,20,29,322,4,51,217,3,13,12,3,31,2,1
2020-10-14,Coastal Carolina,Sun Belt,Jamey Chadwell,A,Louisiana,Sun Belt,Billy Napier,W,30,27,17,24,202,2,48,212,2,10,12,3,25,0,0
2020-10-24,Coastal Carolina,Sun Belt,Jamey Chadwell,H,Georgia Southern,Sun Belt,Chad Lunsford,W,28,14,15,28,252,3,41,130,1,9,10,5,49,0,2
2020-10-31,Coastal Carolina,Sun Belt,Jamey Chadwell,A,Georgia State,Sun Belt,Shawn Elliott,W,51,0,21,29,280,4,47,250,3,14,15,1,6,1,0
2020-11-07,Coastal Carolina,Sun Belt,Jamey Chadwell,H,South Alabama,Sun Belt,Steve Campbell,W,23,6,17,25,209,1,33,236,1,10,8,2,20,2,0
2020-11-21,Coastal Carolina,Sun Belt,Jamey Chadwell,H,Appalachian State,Sun Belt,Shawn Clark,W,34,23,12,21,200,2,34,169,2,7,8,1,5,1,0
2020-11-28,Coastal Carolina,Sun Belt,Jamey Chadwell,A,Texas State,Sun Belt,Jake Spavital,W,49,14,12,20,166,2,56,406,5,9,21,4,25,0,0
2020-12-05,Coastal Carolina,Sun Belt,Jamey Chadwell,H,BYU,Ind,Kalani Sitake,W,22,17,10,15,85,0,54,281,3,4,18,4,40,1,0
2020-12-12,Coastal Carolina,Sun Belt,Jamey Chadwell,A,Troy,Sun Belt,Chip Lindsey,W,42,38,24,29,338,3,43,176,3,17,9,6,70,0,1
2020-12-26,Coastal Carolina,Sun Belt,Jamey Chadwell,N,Liberty,Ind,Hugh Freeze,L,34,37,21,32,318,3,33,165,1,14,7,7,60,0,1
2020-10-24,Penn State,Big Ten,James Franklin,A,Indiana,Big Ten,Tom Allen,L,35,36,24,35,238,3,52,250,2,12,13,10,100,1,2
2020-10-31,Penn State,Big Ten,James Franklin,H,Ohio State,Big Ten,Ryan Day,L,25,38,18,30,281,3,27,44,0,13,4,5,31,0,1
2020-11-07,Penn State,Big Ten,James Franklin,H,Maryland,Big Ten,Mike Locksley,L,19,35,27,57,340,3,36,94,0,19,8,4,25,1,2
2020-11-14,Penn State,Big Ten,James Franklin,A,Nebraska,Big Ten,Scott Frost,L,23,30,19,39,256,0,52,245,2,12,16,4,50,1,1
2020-11-21,Penn State,Big Ten,James Franklin,H,Iowa,Big Ten,Kirk Ferentz,L,21,41,26,38,280,2,35,62,1,13,6,2,15,2,2
2020-11-28,Penn State,Big Ten,James Franklin,A,Michigan,Big Ten,Jim Harbaugh,W,27,17,17,29,163,0,50,254,3,10,15,5,30,0,0
2020-12-05,Penn State,Big Ten,James Franklin,A,Rutgers,Big Ten,Greg Schiano,W,23,7,15,22,133,1,57,248,1,7,14,2,20,1,1
2020-12-12,Penn State,Big Ten,James Franklin,H,Michigan State,Big Ten,Mel Tucker,W,39,24,20,30,286,2,40,119,2,13,8,5,45,1,0
2020-12-19,Penn State,Big Ten,James Franklin,H,Illinois,Big Ten,Rod Smith,W,56,21,19,27,327,3,53,253,4,11,16,2,19,1,0
2020-09-26,Vanderbilt,SEC,Todd Fitch,A,Texas A&M,SEC,Jimbo Fisher,L,12,17,20,29,150,1,38,105,0,9,6,3,35,0,2
2020-10-03,Vanderbilt,SEC,Todd Fitch,H,LSU,SEC,Ed Orgeron,L,7,41,11,25,113,1,43,153,0,5,11,5,24,0,2
2020-10-10,Vanderbilt,SEC,Todd Fitch,H,South Carolina,SEC,Mike Bobo,L,7,41,18,27,173,1,33,76,0,8,7,2,21,1,1
2020-10-31,Vanderbilt,SEC,Todd Fitch,H,Ole Miss,SEC,Lane Kiffin,L,21,54,31,41,319,2,34,102,1,17,4,6,50,2,1
2020-11-07,Vanderbilt,SEC,Todd Fitch,A,Mississippi State,SEC,Mike Leach,L,17,24,31,46,336,1,36,142,1,16,9,6,52,2,3
2020-11-14,Vanderbilt,SEC,Todd Fitch,A,Kentucky,SEC,Mark Stoops,L,35,38,22,35,227,3,45,180,2,12,13,6,50,0,0
2020-11-21,Vanderbilt,SEC,Todd Fitch,H,Florida,SEC,Dan Mullen,L,17,38,22,34,319,2,34,87,0,14,5,4,30,0,1
2020-11-28,Vanderbilt,SEC,Todd Fitch,A,Missouri,SEC,Eli Drinkwitz,L,0,41,15,25,103,0,35,93,0,7,6,3,21,1,0
2020-12-12,Vanderbilt,SEC,Todd Fitch,H,Tennessee,SEC,Jeremy Pruitt,L,17,42,22,39,239,2,31,53,0,8,7,7,60,0,1
2020-09-26,Kentucky,SEC,Mark Stoops,A,Auburn,SEC,Kevin Steele,L,13,29,24,38,239,1,40,145,1,10,10,4,40,2,1
2020-10-03,Kentucky,SEC,Mark Stoops,H,Ole Miss,SEC,Lane Kiffin,L,41,42,14,18,151,0,56,408,6,10,15,8,81,1,0
2020-10-10,Kentucky,SEC,Mark Stoops,H,Mississippi State,SEC,Mike Leach,W,24,2,8,21,73,1,32,84,1,4,6,3,25,1,0
2020-10-17,Kentucky,SEC,Mark Stoops,A,Tennessee,SEC,Jeremy Pruitt,W,34,7,13,16,107,1,45,187,1,7,9,1,10,1,0
2020-10-24,Kentucky,SEC,Mark Stoops,A,Missouri,SEC,Eli Drinkwitz,L,10,20,4,13,47,1,22,95,0,1,5,1,10,1,0
2020-10-31,Kentucky,SEC,Mark Stoops,H,Georgia,SEC,Kirby Smart,L,3,14,15,25,91,0,39,138,0,3,11,6,54,1,0
2020-11-14,Kentucky,SEC,Mark Stoops,H,Vanderbilt,SEC,Todd Fitch,W,38,35,16,20,150,2,35,308,3,6,16,10,89,0,0
2020-11-21,Kentucky,SEC,Mark Stoops,A,Alabama,SEC,Nick Saban,L,3,63,10,25,120,0,32,59,0,6,5,7,69,0,1
2020-11-28,Kentucky,SEC,Mark Stoops,A,Florida,SEC,Dan Mullen,L,10,34,10,19,62,1,43,159,0,4,9,8,74,0,3
2020-12-05,Kentucky,SEC,Mark Stoops,H,South Carolina,SEC,Mike Bobo,W,41,18,17,26,201,0,45,291,5,9,13,5,60,0,0
2021-01-02,Kentucky,SEC,Mark Stoops,N,North Carolina State,ACC,Dave Doeren,W,23,21,12,20,99,0,48,281,2,4,11,10,103,0,0
2020-11-15,California,Pac-12,Justin Wilcox,A,UCLA,Pac-12,Chip Kelly,L,10,34,18,34,122,0,28,54,1,5,4,5,33,0,1
2020-11-21,California,Pac-12,Justin Wilcox,A,Oregon State,Pac-12,Jonathan Smith,L,27,31,28,42,315,3,38,118,0,12,7,7,59,0,2
2020-11-27,California,Pac-12,Justin Wilcox,H,Stanford,Pac-12,David Shaw,L,23,24,19,30,151,2,35,241,1,10,8,1,10,2,0
2020-12-05,California,Pac-12,Justin Wilcox,H,Oregon,Pac-12,Mario Cristobal,W,21,17,20,32,183,1,47,88,2,10,5,4,33,0,0
2020-09-26,Florida,SEC,Dan Mullen,A,Ole Miss,SEC,Lane Kiffin,W,51,35,31,45,446,6,29,196,0,21,9,4,40,0,1
2020-10-03,Florida,SEC,Dan Mullen,H,South Carolina,SEC,Mike Bobo,W,38,24,21,29,268,4,24,80,1,11,5,4,44,1,1
2020-10-10,Florida,SEC,Dan Mullen,A,Texas A&M,SEC,Jimbo Fisher,L,38,41,23,32,312,4,24,90,1,14,5,5,32,1,0
2020-10-31,Florida,SEC,Dan Mullen,H,Missouri,SEC,Eli Drinkwitz,W,41,17,21,36,345,4,35,169,1,14,9,8,65,1,1
2020-11-07,Florida,SEC,Dan Mullen,N,Georgia,SEC,Kirby Smart,W,44,28,30,43,474,4,37,97,1,22,5,3,15,0,1
2020-11-14,Florida,SEC,Dan Mullen,H,Arkansas,SEC,Sam Pittman,W,63,35,27,38,385,7,45,208,1,18,15,3,35,0,1
2020-11-21,Florida,SEC,Dan Mullen,A,Vanderbilt,SEC,Todd Fitch,W,38,17,27,36,413,4,40,173,1,19,10,6,46,1,0
2020-11-28,Florida,SEC,Dan Mullen,H,Kentucky,SEC,Mark Stoops,W,34,10,26,32,314,3,25,104,0,12,5,5,40,2,0
2020-12-05,Florida,SEC,Dan Mullen,A,Tennessee,SEC,Jeremy Pruitt,W,31,19,35,49,433,4,17,19,0,21,1,8,85,0,0
2020-12-12,Florida,SEC,Dan Mullen,H,LSU,SEC,Ed Orgeron,L,34,37,29,48,474,2,26,135,2,19,5,4,29,1,2
2020-12-19,Florida,SEC,Dan Mullen,N,Alabama,SEC,Nick Saban,L,46,52,26,40,408,3,26,54,3,16,6,6,50,2,0
2020-12-30,Florida,SEC,Dan Mullen,N,Oklahoma,Big 12,Lincoln Riley,L,20,55,25,45,271,1,39,250,1,15,12,8,61,0,3
2020-09-19,Troy,Sun Belt,Chip Lindsey,A,Middle Tennessee State,CUSA,Rick Stockstill,W,47,14,27,38,256,3,55,240,3,14,15,4,45,1,1
2020-09-26,Troy,Sun Belt,Chip Lindsey,A,BYU,Ind,Kalani Sitake,L,7,48,21,36,162,0,18,19,1,7,1,5,50,0,0
2020-10-10,Troy,Sun Belt,Chip Lindsey,H,Texas State,Sun Belt,Jake Spavital,W,37,17,33,46,338,4,35,150,1,17,6,6,72,0,0
2020-10-24,Troy,Sun Belt,Chip Lindsey,H,Georgia State,Sun Belt,Shawn Elliott,L,34,36,32,48,407,3,19,40,0,17,3,7,61,2,2
2020-10-31,Troy,Sun Belt,Chip Lindsey,A,Arkansas State,Sun Belt,Blake Anderson,W,38,10,33,45,419,2,36,68,2,21,4,6,41,0,0
2020-11-07,Troy,Sun Belt,Chip Lindsey,A,Georgia Southern,Sun Belt,Chad Lunsford,L,13,20,21,47,201,0,14,34,0,11,2,3,27,0,2
2020-11-21,Troy,Sun Belt,Chip Lindsey,H,Middle Tennessee State,CUSA,Rick Stockstill,L,17,20,25,39,300,1,23,92,1,12,6,5,39,0,2
2020-11-28,Troy,Sun Belt,Chip Lindsey,A,Appalachian State,Sun Belt,Shawn Clark,L,10,47,13,22,125,1,33,106,0,4,7,7,57,0,1
2020-12-05,Troy,Sun Belt,Chip Lindsey,A,South Alabama,Sun Belt,Steve Campbell,W,29,0,34,42,297,3,35,117,0,16,8,1,10,0,1
2020-12-12,Troy,Sun Belt,Chip Lindsey,H,Coastal Carolina,Sun Belt,Jamey Chadwell,L,38,42,34,55,354,2,26,89,2,21,6,3,19,1,2
2020-11-07,Stanford,Pac-12,David Shaw,A,Oregon,Pac-12,Mario Cristobal,L,14,35,16,26,216,0,31,197,2,8,5,10,100,0,0
2020-11-14,Stanford,Pac-12,David Shaw,H,Colorado,Pac-12,Karl Dorrell,L,32,35,31,56,327,1,21,70,2,16,3,7,50,1,0
2020-11-27,Stanford,Pac-12,David Shaw,A,California,Pac-12,Justin Wilcox,W,24,23,24,32,205,1,35,95,2,9,6,6,75,0,0
2020-12-05,Stanford,Pac-12,David Shaw,A,Washington,Pac-12,Jimmy Lake,W,31,26,20,31,252,1,40,191,3,14,9,3,25,1,0
2020-12-12,Stanford,Pac-12,David Shaw,A,Oregon State,Pac-12,Jonathan Smith,W,27,24,21,29,292,1,35,116,2,14,7,4,35,0,0
2020-12-19,Stanford,Pac-12,David Shaw,A,UCLA,Pac-12,Chip Kelly,W,48,47,32,47,428,3,36,132,4,21,8,4,25,0,3
2020-09-05,Texas State,Sun Belt,Jake Spavital,H,SMU,American,Sonny Dykes,L,24,31,21,39,227,2,38,189,1,11,9,4,43,1,1
2020-09-12,Texas State,Sun Belt,Jake Spavital,H,UTSA,CUSA,Jeff Traylor,L,48,51,27,40,349,4,37,131,2,12,10,6,60,0,2
2020-09-19,Texas State,Sun Belt,Jake Spavital,A,Louisiana-Monroe,Sun Belt,Matt Viator,W,38,17,14,21,256,2,38,142,2,8,11,6,70,1,0
2020-09-26,Texas State,Sun Belt,Jake Spavital,A,Boston College,ACC,Jeff Hafley,L,21,24,19,29,229,2,40,128,1,10,8,7,61,0,1
