Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1964-10-17,Florida State,Ind,Bill Peterson,A,Georgia,SEC,Vince Dooley,W,17,14
1964-10-24,Florida State,Ind,Bill Peterson,A,Virginia Tech,Southern,Jerry Claiborne,L,11,20
1964-10-31,Florida State,Ind,Bill Peterson,H,Southern Mississippi,Ind,Pie Vann,W,34,0
1964-11-07,Florida State,Ind,Bill Peterson,A,Houston,Ind,Bill Yeoman,T,13,13
1964-11-14,Florida State,Ind,Bill Peterson,H,North Carolina State,ACC,Earle Edwards,W,28,6
1964-11-21,Florida State,Ind,Bill Peterson,H,Florida,SEC,Ray Graves,W,16,7
1965-01-02,Florida State,Ind,Bill Peterson,N,Oklahoma,Big 8,Gomer Jones,W,36,19
1964-09-26,Iowa State,Big 8,Clay Stapleton,A,Oklahoma State,Big 8,Phil Cutchin,L,14,29
1964-10-03,Iowa State,Big 8,Clay Stapleton,H,Nebraska,Big 8,Bob Devaney,L,7,14
1964-10-10,Iowa State,Big 8,Clay Stapleton,H,Kansas,Big 8,Jack Mitchell,L,6,42
1964-10-17,Iowa State,Big 8,Clay Stapleton,H,Colorado,Big 8,Eddie Crowder,L,7,14
1964-10-24,Iowa State,Big 8,Clay Stapleton,A,Missouri,Big 8,Dan Devine,L,0,10
1964-10-31,Iowa State,Big 8,Clay Stapleton,A,Army,Ind,Paul Dietzel,L,7,9
1964-11-07,Iowa State,Big 8,Clay Stapleton,A,Oklahoma,Big 8,Gomer Jones,L,0,30
1964-11-14,Iowa State,Big 8,Clay Stapleton,A,Kansas State,Big 8,Doug Weaver,L,6,7
1964-11-21,Iowa State,Big 8,Clay Stapleton,A,Arizona,WAC,Jim LaRue,T,0,0
1964-09-26,Cincinnati,MVC,Charles Studley,H,Dayton,Ind,William Ankney,W,20,10
1964-10-02,Cincinnati,MVC,Charles Studley,A,Detroit Mercy,Ind,John Idzik,W,19,0
1964-10-10,Cincinnati,MVC,Charles Studley,H,Xavier,Ind,Edward Biles,W,35,6
1964-10-17,Cincinnati,MVC,Charles Studley,A,Boston College,Ind,Jim Miller,L,0,10
1964-10-24,Cincinnati,MVC,Charles Studley,H,Tulsa,MVC,Glenn Dobbs,W,28,23
1964-10-31,Cincinnati,MVC,Charles Studley,H,George Washington,Southern,Jim Camp,L,15,17
1964-11-07,Cincinnati,MVC,Charles Studley,A,North Texas,MVC,Odus Mitchell,W,27,6
1964-11-14,Cincinnati,MVC,Charles Studley,A,Wichita State,MVC,Chelo Huerta,W,19,7
1964-11-21,Cincinnati,MVC,Charles Studley,H,Miami (OH),MAC,Bo Schembechler,W,28,14
1964-11-28,Cincinnati,MVC,Charles Studley,A,Houston,Ind,Bill Yeoman,W,20,6
1964-09-19,Arizona State,WAC,Frank Kush,H,Utah State,Ind,Tony Knap,W,24,8
1964-09-26,Arizona State,WAC,Frank Kush,A,West Texas A&M,Ind,Joe Kerbel,W,34,8
1964-10-03,Arizona State,WAC,Frank Kush,H,Wichita State,MVC,Chelo Huerta,W,24,18
1964-10-10,Arizona State,WAC,Frank Kush,H,UTEP,Ind,Warren Harper,W,42,13
1964-10-24,Arizona State,WAC,Frank Kush,A,Utah,WAC,Ray Nagel,L,3,16
1964-10-31,Arizona State,WAC,Frank Kush,H,Colorado State,Ind,Milo Lude,W,34,6
1964-11-07,Arizona State,WAC,Frank Kush,H,Kansas State,Big 8,Doug Weaver,W,21,10
1964-11-14,Arizona State,WAC,Frank Kush,H,San Jose State,Ind,Robert Titchenal,W,28,16
1964-11-21,Arizona State,WAC,Frank Kush,H,Idaho,Ind,Dee Andros,W,14,0
1964-11-28,Arizona State,WAC,Frank Kush,A,Arizona,WAC,Jim LaRue,L,6,30
1964-09-19,Furman,Southern,Robert King,A,Clemson,ACC,Frank Howard,L,0,28
1964-10-02,Furman,Southern,Robert King,A,George Washington,Southern,Jim Camp,L,14,34
1964-10-10,Furman,Southern,Robert King,A,William & Mary,Southern,Marv Levy,L,14,21
1964-10-24,Furman,Southern,Robert King,H,Citadel,Southern,Eddie Teague,L,0,17
1964-10-31,Furman,Southern,Robert King,A,Davidson,Southern,,L,0,23
1964-11-14,Furman,Southern,Robert King,A,Richmond,Southern,Edwin Merrick,W,19,18
1964-09-19,Utah,WAC,Ray Nagel,H,New Mexico,WAC,Bill Weeks,W,16,0
1964-09-26,Utah,WAC,Ray Nagel,A,Missouri,Big 8,Dan Devine,L,6,23
1964-10-03,Utah,WAC,Ray Nagel,H,Idaho,Ind,Dee Andros,W,22,0
1964-10-10,Utah,WAC,Ray Nagel,A,Wyoming,WAC,Lloyd Eaton,L,13,14
1964-10-17,Utah,WAC,Ray Nagel,A,Colorado State,Ind,Milo Lude,W,13,3
1964-10-24,Utah,WAC,Ray Nagel,H,Arizona State,WAC,Frank Kush,W,16,3
1964-10-31,Utah,WAC,Ray Nagel,A,UTEP,Ind,Warren Harper,W,41,0
1964-11-07,Utah,WAC,Ray Nagel,H,Brigham Young,WAC,Tommy Hudspeth,W,47,13
1964-11-14,Utah,WAC,Ray Nagel,A,California,AAWU,Ray Willsey,W,14,0
1964-11-21,Utah,WAC,Ray Nagel,H,Utah State,Ind,Tony Knap,W,14,6
1964-12-19,Utah,WAC,Ray Nagel,N,West Virginia,Southern,Gene Corum,W,32,6
1964-10-03,Wichita State,MVC,Chelo Huerta,A,Arizona State,WAC,Frank Kush,L,18,24
1964-10-10,Wichita State,MVC,Chelo Huerta,A,Utah State,Ind,Tony Knap,L,7,51
1964-10-17,Wichita State,MVC,Chelo Huerta,H,Detroit Mercy,Ind,John Idzik,W,8,7
1964-10-24,Wichita State,MVC,Chelo Huerta,A,Arkansas,SWC,Frank Broyles,L,0,17
1964-10-31,Wichita State,MVC,Chelo Huerta,H,Louisville,MVC,Frank Camp,W,23,15
1964-11-07,Wichita State,MVC,Chelo Huerta,A,Oklahoma State,Big 8,Phil Cutchin,L,7,31
1964-11-14,Wichita State,MVC,Chelo Huerta,H,Cincinnati,MVC,Charles Studley,L,7,19
1964-11-21,Wichita State,MVC,Chelo Huerta,H,North Texas,MVC,Odus Mitchell,W,14,6
1964-11-26,Wichita State,MVC,Chelo Huerta,A,Tulsa,MVC,Glenn Dobbs,L,7,21
1964-09-19,Villanova,Ind,Alex Bell,A,Toledo,MAC,Frank Lauterbur,W,22,6
1964-09-26,Villanova,Ind,Alex Bell,A,Holy Cross,Ind,Edward Anderson,W,32,0
1964-10-03,Villanova,Ind,Alex Bell,H,Virginia Military Institute,Southern,John McKenna,W,27,7
1964-10-10,Villanova,Ind,Alex Bell,H,Detroit Mercy,Ind,John Idzik,W,34,0
1964-10-31,Villanova,Ind,Alex Bell,H,Xavier,Ind,Edward Biles,W,31,13
1964-11-07,Villanova,Ind,Alex Bell,H,Boston College,Ind,Jim Miller,L,7,8
1964-11-14,Villanova,Ind,Alex Bell,A,George Washington,Southern,Jim Camp,L,6,13
1964-09-19,Syracuse,Ind,Ben Schwartzwalder,A,Boston College,Ind,Jim Miller,L,14,21
1964-09-26,Syracuse,Ind,Ben Schwartzwalder,H,Kansas,Big 8,Jack Mitchell,W,38,6
1964-10-03,Syracuse,Ind,Ben Schwartzwalder,A,Holy Cross,Ind,Edward Anderson,W,34,8
1964-10-10,Syracuse,Ind,Ben Schwartzwalder,H,UCLA,AAWU,Bill Barnes,W,39,0
1964-10-17,Syracuse,Ind,Ben Schwartzwalder,A,Penn State,Ind,Rip Engle,W,21,14
1964-10-24,Syracuse,Ind,Ben Schwartzwalder,A,Oregon State,AAWU,Tommy Prothro,L,13,31
1964-10-31,Syracuse,Ind,Ben Schwartzwalder,H,Pitt,Ind,John Michelosen,W,21,6
1964-11-07,Syracuse,Ind,Ben Schwartzwalder,A,Army,Ind,Paul Dietzel,W,27,15
1964-11-14,Syracuse,Ind,Ben Schwartzwalder,H,Virginia Tech,Southern,Jerry Claiborne,W,20,15
1964-11-21,Syracuse,Ind,Ben Schwartzwalder,A,West Virginia,Southern,Gene Corum,L,27,28
1965-01-01,Syracuse,Ind,Ben Schwartzwalder,N,LSU,SEC,Charles McClendon,L,10,13
1964-09-26,Arizona,WAC,Jim LaRue,H,Brigham Young,WAC,Tommy Hudspeth,W,39,6
1964-10-03,Arizona,WAC,Jim LaRue,H,Washington State,AAWU,Bert Clark,W,28,12
1964-10-10,Arizona,WAC,Jim LaRue,A,New Mexico,WAC,Bill Weeks,L,7,10
1964-10-17,Arizona,WAC,Jim LaRue,A,Oregon,AAWU,Len Casanova,L,0,21
1964-10-24,Arizona,WAC,Jim LaRue,H,Wyoming,WAC,Lloyd Eaton,W,15,7
1964-10-31,Arizona,WAC,Jim LaRue,A,Air Force,Ind,Ben Martin,L,0,7
1964-11-07,Arizona,WAC,Jim LaRue,H,Idaho,Ind,Dee Andros,W,14,7
1964-11-14,Arizona,WAC,Jim LaRue,A,UTEP,Ind,Warren Harper,W,14,0
1964-11-21,Arizona,WAC,Jim LaRue,H,Iowa State,Big 8,Clay Stapleton,T,0,0
1964-11-28,Arizona,WAC,Jim LaRue,H,Arizona State,WAC,Frank Kush,W,30,6
1964-09-19,Penn State,Ind,Rip Engle,H,Navy,Ind,Wayne Hardin,L,8,21
1964-09-26,Penn State,Ind,Rip Engle,A,UCLA,AAWU,Bill Barnes,L,14,21
1964-10-03,Penn State,Ind,Rip Engle,H,Oregon,AAWU,Len Casanova,L,14,22
1964-10-10,Penn State,Ind,Rip Engle,A,Army,Ind,Paul Dietzel,W,6,2
1964-10-17,Penn State,Ind,Rip Engle,H,Syracuse,Ind,Ben Schwartzwalder,L,14,21
1964-10-24,Penn State,Ind,Rip Engle,A,West Virginia,Southern,Gene Corum,W,37,8
1964-10-31,Penn State,Ind,Rip Engle,H,Maryland,ACC,Thomas Nugent,W,17,9
1964-11-07,Penn State,Ind,Rip Engle,A,Ohio State,Big Ten,Woody Hayes,W,27,0
1964-11-14,Penn State,Ind,Rip Engle,A,Houston,Ind,Bill Yeoman,W,24,7
1964-11-21,Penn State,Ind,Rip Engle,H,Pitt,Ind,John Michelosen,W,28,0
1964-09-26,Princeton,Ivy,Richard Colman,H,Rutgers,Ind,John Bateman,W,10,7
1964-10-03,Princeton,Ivy,Richard Colman,H,Columbia,Ivy,Aldo Donelli,W,23,13
1964-10-10,Princeton,Ivy,Richard Colman,A,Dartmouth,Ivy,Bob Blackman,W,37,7
1964-10-17,Princeton,Ivy,Richard Colman,H,Colgate,Ind,Hal Lahar,W,9,0
1964-10-24,Princeton,Ivy,Richard Colman,A,Pennsylvania,Ivy,John Stiegman,W,55,0
1964-10-31,Princeton,Ivy,Richard Colman,A,Brown,Ivy,John McLaughry,W,14,0
1964-11-07,Princeton,Ivy,Richard Colman,H,Harvard,Ivy,John Yovicsin,W,16,0
1964-11-14,Princeton,Ivy,Richard Colman,A,Yale,Ivy,John Pont,W,35,14
1964-11-21,Princeton,Ivy,Richard Colman,H,Cornell,Ivy,Tom Harp,W,17,12
1964-09-19,Vanderbilt,SEC,Jack Green,A,Georgia Tech,Ind,Bobby Dodd,L,2,14
1964-09-26,Vanderbilt,SEC,Jack Green,H,Georgia,SEC,Vince Dooley,L,0,7
1964-10-03,Vanderbilt,SEC,Jack Green,A,Alabama,SEC,Bear Bryant,L,0,24
1964-10-10,Vanderbilt,SEC,Jack Green,H,Wake Forest,ACC,William Tate,W,9,6
1964-10-17,Vanderbilt,SEC,Jack Green,A,George Washington,Southern,Jim Camp,W,14,0
1964-10-24,Vanderbilt,SEC,Jack Green,H,Ole Miss,SEC,John Vaught,T,7,7
1964-11-07,Vanderbilt,SEC,Jack Green,A,Kentucky,SEC,Charley Bradshaw,L,21,22
1964-11-14,Vanderbilt,SEC,Jack Green,H,Tulane,SEC,Tommy O'Boyle,L,2,7
1964-11-20,Vanderbilt,SEC,Jack Green,A,Miami (FL),Ind,Charlie Tate,L,17,35
1964-11-28,Vanderbilt,SEC,Jack Green,H,Tennessee,SEC,Doug Dickey,W,7,0
1964-09-19,Kentucky,SEC,Charley Bradshaw,H,Detroit Mercy,Ind,John Idzik,W,13,6
1964-09-26,Kentucky,SEC,Charley Bradshaw,A,Ole Miss,SEC,John Vaught,W,27,21
1964-10-03,Kentucky,SEC,Charley Bradshaw,H,Auburn,SEC,Ralph Jordan,W,20,0
1964-10-10,Kentucky,SEC,Charley Bradshaw,A,Florida State,Ind,Bill Peterson,L,6,48
1964-10-17,Kentucky,SEC,Charley Bradshaw,H,LSU,SEC,Charles McClendon,L,7,27
1964-10-24,Kentucky,SEC,Charley Bradshaw,A,Georgia,SEC,Vince Dooley,L,7,21
1964-10-31,Kentucky,SEC,Charley Bradshaw,A,West Virginia,Southern,Gene Corum,L,21,26
1964-11-07,Kentucky,SEC,Charley Bradshaw,H,Vanderbilt,SEC,Jack Green,W,22,21
1964-11-14,Kentucky,SEC,Charley Bradshaw,H,Baylor,SWC,John Bridgers,L,15,17
1964-11-21,Kentucky,SEC,Charley Bradshaw,A,Tennessee,SEC,Doug Dickey,W,12,7
1964-09-19,California,AAWU,Ray Willsey,H,Missouri,Big 8,Dan Devine,W,21,14
1964-09-26,California,AAWU,Ray Willsey,H,Illinois,Big Ten,Pete Elliott,L,14,20
1964-10-03,California,AAWU,Ray Willsey,H,Minnesota,Big Ten,Murray Warmath,L,20,26
1964-10-09,California,AAWU,Ray Willsey,A,Miami (FL),Ind,Charlie Tate,W,9,7
1964-10-17,California,AAWU,Ray Willsey,H,Navy,Ind,Wayne Hardin,W,27,13
1964-10-24,California,AAWU,Ray Willsey,A,USC,AAWU,John McKay,L,21,26
1964-10-31,California,AAWU,Ray Willsey,H,UCLA,AAWU,Bill Barnes,L,21,25
1964-11-07,California,AAWU,Ray Willsey,A,Washington,AAWU,Jim Owens,L,16,21
1964-11-14,California,AAWU,Ray Willsey,H,Utah,WAC,Ray Nagel,L,0,14
1964-11-21,California,AAWU,Ray Willsey,H,Stanford,AAWU,John Ralston,L,3,21
1964-09-19,Florida,SEC,Ray Graves,H,SMU,SWC,Hayden Fry,W,24,8
1964-09-26,Florida,SEC,Ray Graves,A,Mississippi State,SEC,Paul Davis,W,16,13
1964-10-10,Florida,SEC,Ray Graves,H,Ole Miss,SEC,John Vaught,W,30,14
1964-10-17,Florida,SEC,Ray Graves,H,South Carolina,ACC,Marvin Bass,W,37,0
1964-10-24,Florida,SEC,Ray Graves,A,Alabama,SEC,Bear Bryant,L,14,17
1964-10-31,Florida,SEC,Ray Graves,H,Auburn,SEC,Ralph Jordan,W,14,0
1964-11-07,Florida,SEC,Ray Graves,N,Georgia,SEC,Vince Dooley,L,7,14
1964-11-21,Florida,SEC,Ray Graves,A,Florida State,Ind,Bill Peterson,L,7,16
1964-11-28,Florida,SEC,Ray Graves,H,Miami (FL),Ind,Charlie Tate,W,12,10
1964-12-05,Florida,SEC,Ray Graves,A,LSU,SEC,Charles McClendon,W,20,6
1964-09-19,Boston University,Ind,Warren Schmakel,H,Buffalo,Ind,Dick Offenhamer,L,0,35
1964-09-26,Boston University,Ind,Warren Schmakel,H,George Washington,Southern,Jim Camp,W,15,7
1964-10-03,Boston University,Ind,Warren Schmakel,A,Dartmouth,Ivy,Bob Blackman,L,6,28
1964-10-31,Boston University,Ind,Warren Schmakel,A,Rutgers,Ind,John Bateman,L,0,9
1964-11-14,Boston University,Ind,Warren Schmakel,H,Holy Cross,Ind,Edward Anderson,L,0,32
1964-09-19,Stanford,AAWU,John Ralston,A,Washington State,AAWU,Bert Clark,L,23,29
1964-09-26,Stanford,AAWU,John Ralston,H,San Jose State,Ind,Robert Titchenal,W,10,8
1964-10-03,Stanford,AAWU,John Ralston,A,UCLA,AAWU,Bill Barnes,L,20,27
1964-10-10,Stanford,AAWU,John Ralston,H,Rice,SWC,Jess Neely,W,34,7
1964-10-17,Stanford,AAWU,John Ralston,H,Washington,AAWU,Jim Owens,L,0,6
1964-10-24,Stanford,AAWU,John Ralston,A,Notre Dame,Ind,Ara Parseghian,L,6,28
1964-10-31,Stanford,AAWU,John Ralston,A,Oregon,AAWU,Len Casanova,W,10,8
1964-11-07,Stanford,AAWU,John Ralston,H,USC,AAWU,John McKay,L,10,15
1964-11-14,Stanford,AAWU,John Ralston,H,Oregon State,AAWU,Tommy Prothro,W,16,7
1964-11-21,Stanford,AAWU,John Ralston,A,California,AAWU,Ray Willsey,W,21,3
1964-09-19,Washington State,AAWU,Bert Clark,H,Stanford,AAWU,John Ralston,W,29,23
1964-09-26,Washington State,AAWU,Bert Clark,H,Wyoming,WAC,Lloyd Eaton,L,7,28
1964-10-03,Washington State,AAWU,Bert Clark,A,Arizona,WAC,Jim LaRue,L,12,28
1964-10-10,Washington State,AAWU,Bert Clark,H,Pacific,Ind,Don Campora,W,50,0
1964-10-17,Washington State,AAWU,Bert Clark,A,San Jose State,Ind,Robert Titchenal,W,16,14
1964-10-24,Washington State,AAWU,Bert Clark,A,Idaho,Ind,Dee Andros,L,13,28
1964-10-31,Washington State,AAWU,Bert Clark,H,Oregon State,AAWU,Tommy Prothro,L,7,24
1964-11-07,Washington State,AAWU,Bert Clark,A,Oregon,AAWU,Len Casanova,T,21,21
1964-11-14,Washington State,AAWU,Bert Clark,A,Texas Tech,SWC,J.T. King,L,10,28
1964-11-21,Washington State,AAWU,Bert Clark,H,Washington,AAWU,Jim Owens,L,0,14
1964-09-26,Illinois,Big Ten,Pete Elliott,A,California,AAWU,Ray Willsey,W,20,14
1964-10-03,Illinois,Big Ten,Pete Elliott,A,Northwestern,Big Ten,Alex Agase,W,17,6
1964-10-10,Illinois,Big Ten,Pete Elliott,H,Ohio State,Big Ten,Woody Hayes,L,0,26
1964-10-17,Illinois,Big Ten,Pete Elliott,A,Minnesota,Big Ten,Murray Warmath,W,14,0
1964-10-24,Illinois,Big Ten,Pete Elliott,H,UCLA,AAWU,Bill Barnes,W,26,7
1964-10-31,Illinois,Big Ten,Pete Elliott,A,Purdue,Big Ten,Jack Mollenkopf,L,14,26
1964-11-07,Illinois,Big Ten,Pete Elliott,A,Michigan,Big Ten,Bump Elliott,L,6,21
1964-11-14,Illinois,Big Ten,Pete Elliott,H,Wisconsin,Big Ten,Milt Bruhn,W,29,0
1964-11-21,Illinois,Big Ten,Pete Elliott,H,Michigan State,Big Ten,Duffy Daugherty,W,16,0
1964-09-24,Baylor,SWC,John Bridgers,A,Washington,AAWU,Jim Owens,L,14,35
1964-10-03,Baylor,SWC,John Bridgers,H,Oregon State,AAWU,Tommy Prothro,L,6,13
1964-10-10,Baylor,SWC,John Bridgers,A,Arkansas,SWC,Frank Broyles,L,6,17
1964-10-17,Baylor,SWC,John Bridgers,H,Texas Tech,SWC,J.T. King,W,28,10
1964-10-24,Baylor,SWC,John Bridgers,H,Texas A&M,SWC,Hank Foldberg,W,20,16
1964-10-31,Baylor,SWC,John Bridgers,A,Texas Christian,SWC,Abe Martin,L,14,17
1964-11-07,Baylor,SWC,John Bridgers,H,Texas,SWC,Darrell Royal,L,14,20
1964-11-14,Baylor,SWC,John Bridgers,A,Kentucky,SEC,Charley Bradshaw,W,17,15
1964-11-21,Baylor,SWC,John Bridgers,A,SMU,SWC,Hayden Fry,W,16,13
1964-11-28,Baylor,SWC,John Bridgers,H,Rice,SWC,Jess Neely,W,27,20
1964-09-19,SMU,SWC,Hayden Fry,A,Florida,SEC,Ray Graves,L,8,24
1964-09-26,SMU,SWC,Hayden Fry,A,Ohio State,Big Ten,Woody Hayes,L,8,27
1964-10-17,SMU,SWC,Hayden Fry,H,Rice,SWC,Jess Neely,L,6,7
1964-10-24,SMU,SWC,Hayden Fry,A,Texas Tech,SWC,J.T. King,L,0,12
1964-10-31,SMU,SWC,Hayden Fry,A,Texas,SWC,Darrell Royal,L,0,7
1964-11-07,SMU,SWC,Hayden Fry,H,Texas A&M,SWC,Hank Foldberg,L,0,23
1964-11-14,SMU,SWC,Hayden Fry,A,Arkansas,SWC,Frank Broyles,L,0,44
1964-11-21,SMU,SWC,Hayden Fry,H,Baylor,SWC,John Bridgers,L,13,16
1964-11-28,SMU,SWC,Hayden Fry,H,Texas Christian,SWC,Abe Martin,L,6,17
1964-09-19,Georgia,SEC,Vince Dooley,A,Alabama,SEC,Bear Bryant,L,3,31
1964-09-26,Georgia,SEC,Vince Dooley,A,Vanderbilt,SEC,Jack Green,W,7,0
1964-10-03,Georgia,SEC,Vince Dooley,A,South Carolina,ACC,Marvin Bass,T,7,7
1964-10-10,Georgia,SEC,Vince Dooley,H,Clemson,ACC,Frank Howard,W,19,7
1964-10-17,Georgia,SEC,Vince Dooley,H,Florida State,Ind,Bill Peterson,L,14,17
1964-10-24,Georgia,SEC,Vince Dooley,H,Kentucky,SEC,Charley Bradshaw,W,21,7
1964-10-31,Georgia,SEC,Vince Dooley,H,North Carolina,ACC,James Hickey,W,24,8
1964-11-07,Georgia,SEC,Vince Dooley,N,Florida,SEC,Ray Graves,W,14,7
1964-11-14,Georgia,SEC,Vince Dooley,A,Auburn,SEC,Ralph Jordan,L,7,14
1964-11-28,Georgia,SEC,Vince Dooley,H,Georgia Tech,Ind,Bobby Dodd,W,7,0
1964-12-26,Georgia,SEC,Vince Dooley,N,Texas Tech,SWC,J.T. King,W,7,0
1964-09-19,Maryland,ACC,Thomas Nugent,H,Oklahoma,Big 8,Gomer Jones,L,3,13
1964-09-26,Maryland,ACC,Thomas Nugent,H,South Carolina,ACC,Marvin Bass,W,24,6
1964-10-03,Maryland,ACC,Thomas Nugent,A,North Carolina State,ACC,Earle Edwards,L,13,14
1964-10-10,Maryland,ACC,Thomas Nugent,A,Duke,ACC,Bill Murray,L,17,24
1964-10-17,Maryland,ACC,Thomas Nugent,N,North Carolina,ACC,James Hickey,W,10,9
1964-10-24,Maryland,ACC,Thomas Nugent,H,Wake Forest,ACC,William Tate,L,17,21
1964-10-31,Maryland,ACC,Thomas Nugent,A,Penn State,Ind,Rip Engle,L,9,17
1964-11-07,Maryland,ACC,Thomas Nugent,H,Navy,Ind,Wayne Hardin,W,27,22
1964-11-14,Maryland,ACC,Thomas Nugent,H,Clemson,ACC,Frank Howard,W,34,0
1964-11-21,Maryland,ACC,Thomas Nugent,A,Virginia,ACC,William Elias,W,10,0
1964-09-19,Virginia,ACC,William Elias,H,Wake Forest,ACC,William Tate,L,21,31
1964-09-26,Virginia,ACC,William Elias,A,Duke,ACC,Bill Murray,L,0,30
1964-10-03,Virginia,ACC,William Elias,H,Virginia Tech,Southern,Jerry Claiborne,W,20,17
1964-10-11,Virginia,ACC,William Elias,N,Virginia Military Institute,Southern,John McKenna,W,20,19
1964-10-17,Virginia,ACC,William Elias,H,Army,Ind,Paul Dietzel,W,35,14
1964-10-24,Virginia,ACC,William Elias,H,North Carolina State,ACC,Earle Edwards,L,15,24
1964-10-31,Virginia,ACC,William Elias,A,Clemson,ACC,Frank Howard,L,7,29
1964-11-07,Virginia,ACC,William Elias,A,William & Mary,Southern,Marv Levy,W,14,13
1964-11-14,Virginia,ACC,William Elias,H,North Carolina,ACC,James Hickey,W,31,27
1964-11-21,Virginia,ACC,William Elias,H,Maryland,ACC,Thomas Nugent,L,0,10
1964-09-19,Idaho,Ind,Dee Andros,A,San Jose State,Ind,Robert Titchenal,W,3,0
1964-09-26,Idaho,Ind,Dee Andros,A,Iowa,Big Ten,Jerry Burns,L,24,34
1964-10-03,Idaho,Ind,Dee Andros,A,Utah,WAC,Ray Nagel,L,0,22
1964-10-10,Idaho,Ind,Dee Andros,H,Oregon,AAWU,Len Casanova,L,8,14
1964-10-17,Idaho,Ind,Dee Andros,A,Oregon State,AAWU,Tommy Prothro,L,7,10
1964-10-24,Idaho,Ind,Dee Andros,H,Washington State,AAWU,Bert Clark,W,28,13
1964-10-31,Idaho,Ind,Dee Andros,A,Pacific,Ind,Don Campora,W,40,0
1964-11-07,Idaho,Ind,Dee Andros,A,Arizona,WAC,Jim LaRue,L,7,14
1964-11-14,Idaho,Ind,Dee Andros,H,Utah State,Ind,Tony Knap,W,27,22
1964-11-21,Idaho,Ind,Dee Andros,A,Arizona State,WAC,Frank Kush,L,0,14
1964-09-19,Citadel,Southern,Eddie Teague,A,Army,Ind,Paul Dietzel,L,0,34
1964-09-26,Citadel,Southern,Eddie Teague,A,West Virginia,Southern,Gene Corum,L,3,7
