Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1907-09-28,North Carolina,Ind,Otis Lamson,A,Pennsylvania,Ind,,L,0,37
1907-10-05,North Carolina,Ind,Otis Lamson,N,Washington & Lee,Ind,R.R. Brown,T,0,0
1907-10-26,North Carolina,Ind,Otis Lamson,A,Virginia,Ind,Edward Johnson,L,4,9
1907-10-31,North Carolina,Ind,Otis Lamson,A,Clemson,Ind,Frank Shaughnessy,L,6,15
1907-11-28,North Carolina,Ind,Otis Lamson,A,Virginia Tech,Ind,C.R. Williams,L,6,20
1907-10-05,Dickinson,Ind,Joseph Pipal,A,Navy,Ind,Joe Reeves,L,0,15
1907-10-12,Dickinson,Ind,Joseph Pipal,A,Washington & Jefferson,Ind,Frank Piekarski,L,0,34
1907-10-26,Dickinson,Ind,Joseph Pipal,H,Lehigh,Ind,,T,6,6
1907-11-02,Dickinson,Ind,Joseph Pipal,N,Penn State,Ind,Tom Fennell,L,0,52
1907-11-16,Dickinson,Ind,Joseph Pipal,A,Bucknell,Ind,J.H. Costello,L,0,48
1907-11-28,Dickinson,Ind,Joseph Pipal,A,Lafayette,Ind,,L,0,31
1907-10-12,Indiana,Western,James Sheldon,A,Chicago,Western,Amos Alonzo Stagg,L,6,27
1907-11-09,Indiana,Western,James Sheldon,A,Wisconsin,Western,Charles Hutchins,L,8,11
1907-11-22,Indiana,Western,James Sheldon,H,Illinois,Western,Arthur Hall,L,6,10
1907-10-05,Yale,Ind,William Knox,H,Syracuse,Ind,,W,11,0
1907-10-19,Yale,Ind,William Knox,A,Army,Ind,Henry Smither,T,0,0
1907-10-26,Yale,Ind,William Knox,H,Villanova,Ind,Frederick Crolius,W,45,0
1907-11-02,Yale,Ind,William Knox,H,Washington & Jefferson,Ind,Frank Piekarski,W,11,0
1907-11-09,Yale,Ind,William Knox,H,Brown,Ind,Edward Robinson,W,22,0
1907-11-16,Yale,Ind,William Knox,H,Princeton,Ind,,W,12,10
1907-11-23,Yale,Ind,William Knox,A,Harvard,Ind,Joshua Crane,W,12,0
1907-10-12,Iowa State,Ind,,A,Minnesota,Western,Henry Williams,L,0,8
1907-11-02,Iowa State,Ind,,A,Nebraska,MVIAA,King Cole,L,9,10
1907-11-09,Iowa State,Ind,,A,Grinnell,Ind,C.B. Hamilton,W,49,0
1907-11-23,Iowa State,Ind,,H,Iowa,Western,Mark Catlin,W,20,14
1907-11-30,Iowa State,Ind,,A,Drake,Ind,,W,13,8
1907-09-28,Carlisle,Ind,Pop Warner,H,Villanova,Ind,Frederick Crolius,W,10,0
1907-10-05,Carlisle,Ind,Pop Warner,N,Penn State,Ind,Tom Fennell,W,18,5
1907-10-12,Carlisle,Ind,Pop Warner,A,Syracuse,Ind,,W,14,6
1907-10-19,Carlisle,Ind,Pop Warner,H,Bucknell,Ind,J.H. Costello,W,15,0
1907-10-26,Carlisle,Ind,Pop Warner,A,Pennsylvania,Ind,,W,26,6
1907-11-02,Carlisle,Ind,Pop Warner,A,Princeton,Ind,,L,0,16
1907-11-09,Carlisle,Ind,Pop Warner,A,Harvard,Ind,Joshua Crane,W,23,15
1907-11-16,Carlisle,Ind,Pop Warner,A,Minnesota,Western,Henry Williams,W,12,10
1907-11-23,Carlisle,Ind,Pop Warner,A,Chicago,Western,Amos Alonzo Stagg,W,18,4
1907-10-12,Utah,Ind,Joseph Maddock,H,Denver,Ind,John Koehler,W,24,4
1907-10-26,Utah,Ind,Joseph Maddock,H,Colorado Mines,Ind,,W,16,10
1907-11-16,Utah,Ind,Joseph Maddock,A,Colorado,Ind,Frank Castleman,L,10,24
1907-11-28,Utah,Ind,Joseph Maddock,H,Colorado College,Ind,J.R. Richards,W,13,10
1907-09-28,Grinnell,Ind,C.B. Hamilton,H,Drake,Ind,,L,0,6
1907-10-12,Grinnell,Ind,C.B. Hamilton,A,Nebraska,MVIAA,King Cole,L,4,30
1907-11-02,Grinnell,Ind,C.B. Hamilton,A,Drake,Ind,,W,10,0
1907-11-09,Grinnell,Ind,C.B. Hamilton,H,Iowa State,Ind,,L,0,49
1907-10-19,Georgia Tech,Ind,John Heisman,H,Tennessee,Ind,George Levene,W,6,4
1907-10-26,Georgia Tech,Ind,John Heisman,H,Auburn,Ind,William Kienholz,L,6,12
1907-11-02,Georgia Tech,Ind,John Heisman,H,Georgia,Ind,W.S. Whitney,W,10,6
1907-11-09,Georgia Tech,Ind,John Heisman,H,Sewanee,Ind,,L,0,18
1907-11-16,Georgia Tech,Ind,John Heisman,A,Vanderbilt,Ind,Dan McGugin,L,0,54
1907-11-28,Georgia Tech,Ind,John Heisman,H,Clemson,Ind,Frank Shaughnessy,L,5,6
1907-10-10,Mississippi State,Ind,Fred Furman,A,Sewanee,Ind,,L,0,38
1907-10-12,Mississippi State,Ind,Fred Furman,A,Samford,Ind,John Counselman,W,12,5
1907-10-30,Mississippi State,Ind,Fred Furman,H,Drury,Ind,,W,6,0
1907-11-09,Mississippi State,Ind,Fred Furman,A,LSU,Ind,,L,11,23
1907-11-16,Mississippi State,Ind,Fred Furman,N,Tennessee,Ind,George Levene,L,4,11
1907-11-28,Mississippi State,Ind,Fred Furman,N,Ole Miss,Ind,Frank Mason,W,15,0
1907-09-28,Villanova,Ind,Frederick Crolius,A,Carlisle,Ind,Pop Warner,L,0,10
1907-10-02,Villanova,Ind,Frederick Crolius,A,Pennsylvania,Ind,,L,0,16
1907-10-12,Villanova,Ind,Frederick Crolius,A,Princeton,Ind,,L,5,45
1907-10-26,Villanova,Ind,Frederick Crolius,A,Yale,Ind,William Knox,L,0,45
1907-11-02,Villanova,Ind,Frederick Crolius,A,Swarthmore,Ind,George Brooke,L,10,18
1907-10-05,Washington & Lee,Ind,R.R. Brown,N,North Carolina,Ind,Otis Lamson,T,0,0
1907-10-19,Washington & Lee,Ind,R.R. Brown,N,Virginia Tech,Ind,C.R. Williams,L,0,5
1907-11-09,Washington & Lee,Ind,R.R. Brown,A,Virginia,Ind,Edward Johnson,W,6,5
1907-11-28,Washington & Lee,Ind,R.R. Brown,H,Bucknell,Ind,J.H. Costello,L,0,2
1907-10-05,Syracuse,Ind,,A,Yale,Ind,William Knox,L,0,11
1907-10-12,Syracuse,Ind,,H,Carlisle,Ind,Pop Warner,L,6,14
1907-10-26,Syracuse,Ind,,H,Hamilton,Ind,Harold Crook,W,22,0
1907-11-02,Syracuse,Ind,,H,Bucknell,Ind,J.H. Costello,W,20,6
1907-11-16,Syracuse,Ind,,H,Lafayette,Ind,,T,4,4
1907-11-23,Syracuse,Ind,,H,Army,Ind,Henry Smither,L,4,23
1907-10-05,Haskell,Ind,,A,Arkansas,Ind,Frank Longman,T,0,0
1907-10-25,Haskell,Ind,,A,Texas,Ind,W.E. Metzenthin,L,10,45
1907-10-28,Haskell,Ind,,A,Texas A&M,Ind,L.L. Larson,L,0,5
1907-10-26,Saint Louis,Ind,Eddie Cochems,H,Arkansas,Ind,Frank Longman,W,42,6
1907-11-02,Saint Louis,Ind,Eddie Cochems,H,Washington (MO),MVIAA,J.M. Blanchard,W,78,0
1907-11-16,Saint Louis,Ind,Eddie Cochems,H,Kansas,MVIAA,Doc Kennedy,W,17,0
1907-11-28,Saint Louis,Ind,Eddie Cochems,H,Nebraska,MVIAA,King Cole,W,34,0
1907-10-05,Samford,Ind,John Counselman,A,Auburn,Ind,William Kienholz,L,0,23
1907-10-12,Samford,Ind,John Counselman,H,Mississippi State,Ind,Fred Furman,L,5,12
1907-10-26,Samford,Ind,John Counselman,A,Tulane,Ind,Joe Curtis,L,0,13
1907-10-28,Samford,Ind,John Counselman,A,LSU,Ind,,L,0,57
1907-10-19,Army,Ind,Henry Smither,H,Yale,Ind,William Knox,T,0,0
1907-11-02,Army,Ind,Henry Smither,H,Colgate,Ind,William Warner,W,6,0
1907-11-09,Army,Ind,Henry Smither,H,Cornell,Ind,Harry Schoellkopf,L,10,14
1907-11-23,Army,Ind,Henry Smither,A,Syracuse,Ind,,W,23,4
1907-11-30,Army,Ind,Henry Smither,N,Navy,Ind,Joe Reeves,L,0,6
1907-10-05,Penn State,Ind,Tom Fennell,N,Carlisle,Ind,Pop Warner,L,5,18
1907-10-19,Penn State,Ind,Tom Fennell,A,Cornell,Ind,Harry Schoellkopf,W,8,6
1907-11-02,Penn State,Ind,Tom Fennell,N,Dickinson,Ind,Joseph Pipal,W,52,0
1907-11-09,Penn State,Ind,Tom Fennell,A,Pennsylvania,Ind,,L,0,28
1907-11-16,Penn State,Ind,Tom Fennell,A,Navy,Ind,Joe Reeves,L,4,6
1907-11-28,Penn State,Ind,Tom Fennell,A,Pitt,Ind,John Moorhead,L,0,6
1907-10-09,Princeton,Ind,,H,Bucknell,Ind,J.H. Costello,W,52,0
1907-10-12,Princeton,Ind,,H,Villanova,Ind,Frederick Crolius,W,45,5
1907-10-19,Princeton,Ind,,H,Washington & Jefferson,Ind,Frank Piekarski,W,40,0
1907-10-26,Princeton,Ind,,A,Cornell,Ind,Harry Schoellkopf,L,5,6
1907-11-02,Princeton,Ind,,H,Carlisle,Ind,Pop Warner,W,16,0
1907-11-16,Princeton,Ind,,A,Yale,Ind,William Knox,L,10,12
1907-10-12,Vanderbilt,Ind,Dan McGugin,A,Navy,Ind,Joe Reeves,T,6,6
1907-11-02,Vanderbilt,Ind,Dan McGugin,H,Michigan,Ind,Fielding Yost,L,0,8
