Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1968-11-23,Indiana,Big Ten,John Pont,A,Purdue,Big Ten,Jack Mollenkopf,L,35,38
1968-09-21,Florida State,Ind,Bill Peterson,A,Maryland,ACC,Robert Ward,W,24,14
1968-09-28,Florida State,Ind,Bill Peterson,H,Florida,SEC,Ray Graves,L,3,9
1968-10-05,Florida State,Ind,Bill Peterson,H,Texas A&M,SWC,Gene Stallings,W,20,14
1968-10-19,Florida State,Ind,Bill Peterson,H,Memphis,MVC,Billy Murphy,W,20,10
1968-10-26,Florida State,Ind,Bill Peterson,A,South Carolina,ACC,Paul Dietzel,W,35,28
1968-11-02,Florida State,Ind,Bill Peterson,H,Virginia Tech,Ind,Jerry Claiborne,L,22,40
1968-11-09,Florida State,Ind,Bill Peterson,A,Mississippi State,SEC,Charles Shira,W,27,14
1968-11-16,Florida State,Ind,Bill Peterson,A,North Carolina State,ACC,Earle Edwards,W,48,7
1968-11-23,Florida State,Ind,Bill Peterson,H,Wake Forest,ACC,William Tate,W,42,24
1968-11-29,Florida State,Ind,Bill Peterson,H,Houston,Ind,Bill Yeoman,W,40,20
1968-12-30,Florida State,Ind,Bill Peterson,N,LSU,SEC,Charles McClendon,L,27,31
1968-09-14,Iowa State,Big 8,Johnny Majors,H,Buffalo,Ind,Doc Urich,W,28,10
1968-09-21,Iowa State,Big 8,Johnny Majors,H,Arizona,WAC,Darrell Mudra,L,12,21
1968-09-28,Iowa State,Big 8,Johnny Majors,A,Brigham Young,WAC,Tommy Hudspeth,W,28,20
1968-10-05,Iowa State,Big 8,Johnny Majors,H,Colorado,Big 8,Eddie Crowder,L,18,28
1968-10-12,Iowa State,Big 8,Johnny Majors,A,Kansas State,Big 8,Vince Gibson,W,23,14
1968-10-19,Iowa State,Big 8,Johnny Majors,A,Oklahoma,Big 8,Chuck Fairbanks,L,7,42
1968-10-26,Iowa State,Big 8,Johnny Majors,H,Kansas,Big 8,Pepper Rodgers,L,25,46
1968-11-02,Iowa State,Big 8,Johnny Majors,H,Nebraska,Big 8,Bob Devaney,L,13,24
1968-11-09,Iowa State,Big 8,Johnny Majors,A,Missouri,Big 8,Dan Devine,L,7,42
1968-11-16,Iowa State,Big 8,Johnny Majors,A,Oklahoma State,Big 8,Phil Cutchin,L,17,26
1968-09-21,Cincinnati,MVC,Homer Rice,A,Texas Tech,SWC,J.T. King,T,10,10
1968-09-28,Cincinnati,MVC,Homer Rice,H,Xavier,Ind,Edward Biles,W,17,14
1968-10-04,Cincinnati,MVC,Homer Rice,A,Houston,Ind,Bill Yeoman,L,33,71
1968-10-12,Cincinnati,MVC,Homer Rice,H,Tampa,Ind,,W,31,28
1968-10-19,Cincinnati,MVC,Homer Rice,A,Wichita State,MVC,Eddie Kriwiel,W,40,27
1968-10-26,Cincinnati,MVC,Homer Rice,H,Tulsa,MVC,Glenn Dobbs,L,27,34
1968-11-02,Cincinnati,MVC,Homer Rice,A,North Texas,MVC,Rod Rust,L,34,55
1968-11-09,Cincinnati,MVC,Homer Rice,H,Louisville,MVC,Frank Camp,W,37,7
1968-11-16,Cincinnati,MVC,Homer Rice,H,Ohio,MAC,Bill Hess,L,48,60
1968-11-23,Cincinnati,MVC,Homer Rice,H,Miami (OH),MAC,Bo Schembechler,W,23,21
1968-09-21,Arizona State,WAC,Frank Kush,H,Wisconsin,Big Ten,John Coatta,W,55,7
1968-09-28,Arizona State,WAC,Frank Kush,H,UTEP,WAC,Robert Dobbs,W,31,19
1968-10-05,Arizona State,WAC,Frank Kush,A,Wyoming,WAC,Lloyd Eaton,L,13,27
1968-10-12,Arizona State,WAC,Frank Kush,H,Washington State,Pac-8,Jim Sweeney,W,41,14
1968-10-19,Arizona State,WAC,Frank Kush,A,Oregon State,Pac-8,Dee Andros,L,9,28
1968-11-02,Arizona State,WAC,Frank Kush,H,New Mexico,WAC,Rudy Feldman,W,63,28
1968-11-09,Arizona State,WAC,Frank Kush,H,Utah,WAC,Bill Meek,W,59,21
1968-11-16,Arizona State,WAC,Frank Kush,A,Brigham Young,WAC,Tommy Hudspeth,W,47,12
1968-11-23,Arizona State,WAC,Frank Kush,H,San Jose State,Ind,Harry Anderson,W,66,0
1968-11-30,Arizona State,WAC,Frank Kush,A,Arizona,WAC,Darrell Mudra,W,30,7
1968-10-05,Furman,Southern,Robert King,H,Citadel,Southern,Red Parker,L,12,31
1968-10-19,Furman,Southern,Robert King,A,Richmond,Southern,Frank Jones,L,0,34
1968-10-26,Furman,Southern,Robert King,A,Davidson,Southern,Homer Smith,L,7,28
1968-11-02,Furman,Southern,Robert King,H,East Carolina,Southern,Clarence Stasavich,L,13,24
1968-09-21,Utah,WAC,Bill Meek,A,Nebraska,Big 8,Bob Devaney,L,0,31
1968-09-28,Utah,WAC,Bill Meek,H,Oregon State,Pac-8,Dee Andros,L,21,24
1968-10-05,Utah,WAC,Bill Meek,A,Washington State,Pac-8,Jim Sweeney,W,17,14
1968-10-12,Utah,WAC,Bill Meek,H,New Mexico,WAC,Rudy Feldman,W,30,7
1968-10-19,Utah,WAC,Bill Meek,A,Wyoming,WAC,Lloyd Eaton,L,9,20
1968-10-26,Utah,WAC,Bill Meek,A,Oregon,Pac-8,Jerry Frei,L,6,14
1968-11-02,Utah,WAC,Bill Meek,H,Brigham Young,WAC,Tommy Hudspeth,W,30,21
1968-11-09,Utah,WAC,Bill Meek,A,Arizona State,WAC,Frank Kush,L,21,59
1968-11-16,Utah,WAC,Bill Meek,H,Arizona,WAC,Darrell Mudra,L,15,16
1968-11-23,Utah,WAC,Bill Meek,A,Utah State,Ind,Chuck Mills,L,13,28
1968-09-21,Wichita State,MVC,Eddie Kriwiel,A,West Texas A&M,Ind,Joe Kerbel,L,0,26
1968-09-28,Wichita State,MVC,Eddie Kriwiel,A,Utah State,Ind,Chuck Mills,L,0,38
1968-10-12,Wichita State,MVC,Eddie Kriwiel,H,Colorado State,WAC,Milo Lude,L,15,37
1968-10-19,Wichita State,MVC,Eddie Kriwiel,H,Cincinnati,MVC,Homer Rice,L,27,40
1968-10-26,Wichita State,MVC,Eddie Kriwiel,H,Louisville,MVC,Frank Camp,L,14,21
1968-11-09,Wichita State,MVC,Eddie Kriwiel,A,New Mexico State,Ind,Jim Wood,L,21,47
1968-11-16,Wichita State,MVC,Eddie Kriwiel,A,Memphis,MVC,Billy Murphy,L,18,40
1968-11-23,Wichita State,MVC,Eddie Kriwiel,H,North Texas,MVC,Rod Rust,L,6,44
1968-11-28,Wichita State,MVC,Eddie Kriwiel,A,Tulsa,MVC,Glenn Dobbs,L,7,23
1968-09-21,Villanova,Ind,John Gregory,H,Toledo,MAC,Frank Lauterbur,L,21,45
1968-10-05,Villanova,Ind,John Gregory,A,Virginia Military Institute,Southern,Vito Ragazzo,W,19,13
1968-10-12,Villanova,Ind,John Gregory,A,Boston College,Ind,Joseph Yukica,L,15,28
1968-10-19,Villanova,Ind,John Gregory,A,Buffalo,Ind,Doc Urich,W,28,7
1968-10-26,Villanova,Ind,John Gregory,H,Xavier,Ind,Edward Biles,W,21,10
1968-11-02,Villanova,Ind,John Gregory,A,William & Mary,Southern,Marv Levy,L,12,33
1968-11-16,Villanova,Ind,John Gregory,A,West Virginia,Ind,Jim Carlen,L,20,30
1968-09-21,Syracuse,Ind,Ben Schwartzwalder,A,Michigan State,Big Ten,Duffy Daugherty,L,10,14
1968-09-28,Syracuse,Ind,Ben Schwartzwalder,H,Maryland,ACC,Robert Ward,W,32,14
1968-10-05,Syracuse,Ind,Ben Schwartzwalder,H,UCLA,Pac-8,Tommy Prothro,W,20,7
1968-10-12,Syracuse,Ind,Ben Schwartzwalder,H,Pitt,Ind,Dave Hart,W,50,17
1968-10-26,Syracuse,Ind,Ben Schwartzwalder,A,California,Pac-8,Ray Willsey,L,0,43
1968-11-02,Syracuse,Ind,Ben Schwartzwalder,A,Holy Cross,Ind,Tom Boisture,W,47,0
1968-11-09,Syracuse,Ind,Ben Schwartzwalder,H,William & Mary,Southern,Marv Levy,W,31,0
1968-11-16,Syracuse,Ind,Ben Schwartzwalder,H,Navy,Ind,William Elias,W,44,6
1968-11-23,Syracuse,Ind,Ben Schwartzwalder,A,West Virginia,Ind,Jim Carlen,L,6,23
1968-12-07,Syracuse,Ind,Ben Schwartzwalder,A,Penn State,Ind,Joe Paterno,L,12,30
1968-09-21,Arizona,WAC,Darrell Mudra,A,Iowa State,Big 8,Johnny Majors,W,21,12
1968-09-28,Arizona,WAC,Darrell Mudra,A,New Mexico,WAC,Rudy Feldman,W,19,8
1968-10-05,Arizona,WAC,Darrell Mudra,H,UTEP,WAC,Robert Dobbs,W,25,0
1968-10-19,Arizona,WAC,Darrell Mudra,H,Brigham Young,WAC,Tommy Hudspeth,W,19,3
1968-10-26,Arizona,WAC,Darrell Mudra,A,Indiana,Big Ten,John Pont,L,13,16
1968-11-02,Arizona,WAC,Darrell Mudra,H,Washington State,Pac-8,Jim Sweeney,W,28,14
1968-11-09,Arizona,WAC,Darrell Mudra,A,Air Force,Ind,Ben Martin,W,14,10
1968-11-16,Arizona,WAC,Darrell Mudra,A,Utah,WAC,Bill Meek,W,16,15
1968-11-23,Arizona,WAC,Darrell Mudra,H,Wyoming,WAC,Lloyd Eaton,W,14,7
1968-11-30,Arizona,WAC,Darrell Mudra,H,Arizona State,WAC,Frank Kush,L,7,30
1968-12-28,Arizona,WAC,Darrell Mudra,N,Auburn,SEC,Ralph Jordan,L,10,34
1968-09-21,Penn State,Ind,Joe Paterno,H,Navy,Ind,William Elias,W,31,6
1968-09-28,Penn State,Ind,Joe Paterno,H,Kansas State,Big 8,Vince Gibson,W,25,9
1968-10-05,Penn State,Ind,Joe Paterno,A,West Virginia,Ind,Jim Carlen,W,31,20
1968-10-12,Penn State,Ind,Joe Paterno,A,UCLA,Pac-8,Tommy Prothro,W,21,6
1968-10-26,Penn State,Ind,Joe Paterno,A,Boston College,Ind,Joseph Yukica,W,29,0
1968-11-02,Penn State,Ind,Joe Paterno,H,Army,Ind,Thomas Cahill,W,28,24
1968-11-09,Penn State,Ind,Joe Paterno,H,Miami (FL),Ind,Charlie Tate,W,22,7
1968-11-16,Penn State,Ind,Joe Paterno,A,Maryland,ACC,Robert Ward,W,57,13
1968-11-23,Penn State,Ind,Joe Paterno,A,Pitt,Ind,Dave Hart,W,65,9
1968-12-07,Penn State,Ind,Joe Paterno,H,Syracuse,Ind,Ben Schwartzwalder,W,30,12
1969-01-01,Penn State,Ind,Joe Paterno,N,Kansas,Big 8,Pepper Rodgers,W,15,14
1968-09-28,Princeton,Ivy,Richard Colman,H,Rutgers,Ind,John Bateman,L,14,20
1968-10-05,Princeton,Ivy,Richard Colman,H,Columbia,Ivy,Frank Navarro,W,44,16
1968-10-12,Princeton,Ivy,Richard Colman,A,Dartmouth,Ivy,Bob Blackman,W,34,7
1968-10-19,Princeton,Ivy,Richard Colman,H,Colgate,Ind,Neil Wheelwright,L,7,14
1968-10-26,Princeton,Ivy,Richard Colman,A,Pennsylvania,Ivy,Robert Odell,L,14,19
1968-11-02,Princeton,Ivy,Richard Colman,A,Brown,Ivy,Leonard Jardine,W,50,7
1968-11-09,Princeton,Ivy,Richard Colman,H,Harvard,Ivy,John Yovicsin,L,7,9
1968-11-16,Princeton,Ivy,Richard Colman,A,Yale,Ivy,Carmen Cozza,L,17,42
1968-11-23,Princeton,Ivy,Richard Colman,H,Cornell,Ivy,Jack Musick,W,41,13
1968-09-21,Vanderbilt,SEC,Bill Pace,H,Virginia Military Institute,Southern,Vito Ragazzo,W,25,12
1968-09-28,Vanderbilt,SEC,Bill Pace,A,Army,Ind,Thomas Cahill,W,17,13
1968-10-05,Vanderbilt,SEC,Bill Pace,H,North Carolina,ACC,Bill Dooley,L,7,8
1968-10-12,Vanderbilt,SEC,Bill Pace,A,Alabama,SEC,Bear Bryant,L,7,31
1968-10-19,Vanderbilt,SEC,Bill Pace,A,Georgia,SEC,Vince Dooley,L,6,32
1968-10-26,Vanderbilt,SEC,Bill Pace,H,Florida,SEC,Ray Graves,T,14,14
1968-11-02,Vanderbilt,SEC,Bill Pace,H,Tulane,Ind,Jim Pittman,W,21,7
1968-11-09,Vanderbilt,SEC,Bill Pace,A,Kentucky,SEC,Charley Bradshaw,W,6,0
1968-11-23,Vanderbilt,SEC,Bill Pace,A,Davidson,Southern,Homer Smith,W,53,20
1968-11-30,Vanderbilt,SEC,Bill Pace,H,Tennessee,SEC,Doug Dickey,L,7,10
1968-09-21,Kentucky,SEC,Charley Bradshaw,H,Missouri,Big 8,Dan Devine,W,12,6
1968-09-28,Kentucky,SEC,Charley Bradshaw,A,Ole Miss,SEC,John Vaught,L,14,30
1968-10-05,Kentucky,SEC,Charley Bradshaw,H,Auburn,SEC,Ralph Jordan,L,7,26
1968-10-12,Kentucky,SEC,Charley Bradshaw,H,Oregon State,Pac-8,Dee Andros,W,35,34
1968-10-19,Kentucky,SEC,Charley Bradshaw,A,LSU,SEC,Charles McClendon,L,3,13
1968-10-26,Kentucky,SEC,Charley Bradshaw,H,Georgia,SEC,Vince Dooley,L,14,35
1968-11-02,Kentucky,SEC,Charley Bradshaw,A,West Virginia,Ind,Jim Carlen,W,35,16
1968-11-09,Kentucky,SEC,Charley Bradshaw,H,Vanderbilt,SEC,Bill Pace,L,0,6
1968-11-16,Kentucky,SEC,Charley Bradshaw,H,Florida,SEC,Ray Graves,L,14,16
1968-11-23,Kentucky,SEC,Charley Bradshaw,A,Tennessee,SEC,Doug Dickey,L,7,24
1968-09-21,California,Pac-8,Ray Willsey,A,Michigan,Big Ten,Bump Elliott,W,21,7
1968-09-28,California,Pac-8,Ray Willsey,H,Colorado,Big 8,Eddie Crowder,W,10,0
1968-10-05,California,Pac-8,Ray Willsey,H,San Jose State,Ind,Harry Anderson,W,46,0
1968-10-12,California,Pac-8,Ray Willsey,A,Army,Ind,Thomas Cahill,L,7,10
1968-10-19,California,Pac-8,Ray Willsey,H,UCLA,Pac-8,Tommy Prothro,W,39,15
1968-10-26,California,Pac-8,Ray Willsey,H,Syracuse,Ind,Ben Schwartzwalder,W,43,0
1968-11-02,California,Pac-8,Ray Willsey,A,Washington,Pac-8,Jim Owens,T,7,7
1968-11-09,California,Pac-8,Ray Willsey,A,USC,Pac-8,John McKay,L,17,35
1968-11-16,California,Pac-8,Ray Willsey,H,Oregon,Pac-8,Jerry Frei,W,36,8
1968-11-23,California,Pac-8,Ray Willsey,H,Stanford,Pac-8,John Ralston,L,0,20
1968-09-21,Florida,SEC,Ray Graves,H,Air Force,Ind,Ben Martin,W,23,20
1968-09-28,Florida,SEC,Ray Graves,A,Florida State,Ind,Bill Peterson,W,9,3
1968-10-05,Florida,SEC,Ray Graves,H,Mississippi State,SEC,Charles Shira,W,31,14
1968-10-12,Florida,SEC,Ray Graves,H,Tulane,Ind,Jim Pittman,W,24,3
1968-10-19,Florida,SEC,Ray Graves,A,North Carolina,ACC,Bill Dooley,L,7,22
1968-10-26,Florida,SEC,Ray Graves,A,Vanderbilt,SEC,Bill Pace,T,14,14
1968-11-02,Florida,SEC,Ray Graves,H,Auburn,SEC,Ralph Jordan,L,13,24
1968-11-09,Florida,SEC,Ray Graves,N,Georgia,SEC,Vince Dooley,L,0,51
1968-11-16,Florida,SEC,Ray Graves,A,Kentucky,SEC,Charley Bradshaw,W,16,14
1968-11-30,Florida,SEC,Ray Graves,H,Miami (FL),Ind,Charlie Tate,W,14,10
1968-09-21,Stanford,Pac-8,John Ralston,H,San Jose State,Ind,Harry Anderson,W,68,20
1968-09-28,Stanford,Pac-8,John Ralston,A,Oregon,Pac-8,Jerry Frei,W,28,12
1968-10-05,Stanford,Pac-8,John Ralston,H,Air Force,Ind,Ben Martin,W,24,13
1968-10-12,Stanford,Pac-8,John Ralston,H,USC,Pac-8,John McKay,L,24,27
1968-10-19,Stanford,Pac-8,John Ralston,A,Washington State,Pac-8,Jim Sweeney,T,21,21
1968-10-26,Stanford,Pac-8,John Ralston,A,UCLA,Pac-8,Tommy Prothro,L,17,20
1968-11-02,Stanford,Pac-8,John Ralston,H,Oregon State,Pac-8,Dee Andros,L,7,29
1968-11-09,Stanford,Pac-8,John Ralston,H,Washington,Pac-8,Jim Owens,W,35,20
1968-11-16,Stanford,Pac-8,John Ralston,A,Pacific,Ind,Doug Scovil,W,24,0
1968-11-23,Stanford,Pac-8,John Ralston,A,California,Pac-8,Ray Willsey,W,20,0
1968-09-21,Washington State,Pac-8,Jim Sweeney,N,Idaho,Ind,Y.C. McNease,W,14,7
1968-09-28,Washington State,Pac-8,Jim Sweeney,A,UCLA,Pac-8,Tommy Prothro,L,21,31
1968-10-05,Washington State,Pac-8,Jim Sweeney,H,Utah,WAC,Bill Meek,L,14,17
1968-10-12,Washington State,Pac-8,Jim Sweeney,A,Arizona State,WAC,Frank Kush,L,14,41
1968-10-19,Washington State,Pac-8,Jim Sweeney,H,Stanford,Pac-8,John Ralston,T,21,21
1968-10-26,Washington State,Pac-8,Jim Sweeney,H,Oregon State,Pac-8,Dee Andros,L,8,16
1968-11-02,Washington State,Pac-8,Jim Sweeney,A,Arizona,WAC,Darrell Mudra,L,14,28
1968-11-09,Washington State,Pac-8,Jim Sweeney,A,Oregon,Pac-8,Jerry Frei,L,13,27
1968-11-16,Washington State,Pac-8,Jim Sweeney,A,San Jose State,Ind,Harry Anderson,W,46,0
1968-11-23,Washington State,Pac-8,Jim Sweeney,H,Washington,Pac-8,Jim Owens,W,24,0
1968-09-21,Illinois,Big Ten,James Valek,H,Kansas,Big 8,Pepper Rodgers,L,7,47
1968-09-28,Illinois,Big Ten,James Valek,H,Missouri,Big 8,Dan Devine,L,0,44
1968-10-05,Illinois,Big Ten,James Valek,A,Indiana,Big Ten,John Pont,L,14,28
1968-10-12,Illinois,Big Ten,James Valek,A,Minnesota,Big Ten,Murray Warmath,L,10,17
1968-10-19,Illinois,Big Ten,James Valek,A,Notre Dame,Ind,Ara Parseghian,L,8,58
1968-10-26,Illinois,Big Ten,James Valek,H,Ohio State,Big Ten,Woody Hayes,L,24,31
1968-11-02,Illinois,Big Ten,James Valek,A,Purdue,Big Ten,Jack Mollenkopf,L,17,35
1968-11-09,Illinois,Big Ten,James Valek,A,Michigan,Big Ten,Bump Elliott,L,0,36
1968-11-16,Illinois,Big Ten,James Valek,H,Northwestern,Big Ten,Alex Agase,W,14,0
1968-11-23,Illinois,Big Ten,James Valek,H,Iowa,Big Ten,Ray Nagel,L,13,37
1968-09-21,Baylor,SWC,John Bridgers,A,Indiana,Big Ten,John Pont,L,36,40
1968-09-28,Baylor,SWC,John Bridgers,A,Michigan State,Big Ten,Duffy Daugherty,L,10,28
1968-10-05,Baylor,SWC,John Bridgers,A,LSU,SEC,Charles McClendon,L,16,48
1968-10-12,Baylor,SWC,John Bridgers,A,Arkansas,SWC,Frank Broyles,L,19,35
1968-10-26,Baylor,SWC,John Bridgers,H,Texas A&M,SWC,Gene Stallings,W,10,9
1968-11-02,Baylor,SWC,John Bridgers,A,Texas Christian,SWC,Fred Taylor,L,14,47
1968-11-09,Baylor,SWC,John Bridgers,H,Texas,SWC,Darrell Royal,L,26,47
1968-11-16,Baylor,SWC,John Bridgers,H,Texas Tech,SWC,J.T. King,W,42,28
1968-11-23,Baylor,SWC,John Bridgers,A,SMU,SWC,Hayden Fry,L,17,33
1968-11-30,Baylor,SWC,John Bridgers,H,Rice,SWC,Bo Hagan,W,16,7
1968-09-21,SMU,SWC,Hayden Fry,A,Auburn,SEC,Ralph Jordan,W,37,28
1968-09-28,SMU,SWC,Hayden Fry,A,Ohio State,Big Ten,Woody Hayes,L,14,35
1968-10-05,SMU,SWC,Hayden Fry,H,North Carolina State,ACC,Earle Edwards,W,35,14
1968-10-12,SMU,SWC,Hayden Fry,A,Texas Christian,SWC,Fred Taylor,W,21,14
1968-10-19,SMU,SWC,Hayden Fry,H,Rice,SWC,Bo Hagan,W,32,24
1968-10-26,SMU,SWC,Hayden Fry,A,Texas Tech,SWC,J.T. King,W,39,18
1968-11-02,SMU,SWC,Hayden Fry,A,Texas,SWC,Darrell Royal,L,7,38
1968-11-09,SMU,SWC,Hayden Fry,H,Texas A&M,SWC,Gene Stallings,W,36,23
1968-11-16,SMU,SWC,Hayden Fry,A,Arkansas,SWC,Frank Broyles,L,29,35
1968-11-23,SMU,SWC,Hayden Fry,H,Baylor,SWC,John Bridgers,W,33,17
1968-12-31,SMU,SWC,Hayden Fry,N,Oklahoma,Big 8,Chuck Fairbanks,W,28,27
1968-09-14,Georgia,SEC,Vince Dooley,A,Tennessee,SEC,Doug Dickey,T,17,17
1968-09-28,Georgia,SEC,Vince Dooley,H,Clemson,ACC,Frank Howard,W,31,13
1968-10-05,Georgia,SEC,Vince Dooley,A,South Carolina,ACC,Paul Dietzel,W,21,20
1968-10-12,Georgia,SEC,Vince Dooley,H,Ole Miss,SEC,John Vaught,W,21,7
1968-10-19,Georgia,SEC,Vince Dooley,H,Vanderbilt,SEC,Bill Pace,W,32,6
1968-10-26,Georgia,SEC,Vince Dooley,A,Kentucky,SEC,Charley Bradshaw,W,35,14
1968-11-02,Georgia,SEC,Vince Dooley,H,Houston,Ind,Bill Yeoman,T,10,10
1968-11-09,Georgia,SEC,Vince Dooley,N,Florida,SEC,Ray Graves,W,51,0
1968-11-16,Georgia,SEC,Vince Dooley,A,Auburn,SEC,Ralph Jordan,W,17,3
1968-11-30,Georgia,SEC,Vince Dooley,H,Georgia Tech,Ind,Bud Carson,W,47,8
1969-01-01,Georgia,SEC,Vince Dooley,N,Arkansas,SWC,Frank Broyles,L,2,16
1968-09-21,Maryland,ACC,Robert Ward,H,Florida State,Ind,Bill Peterson,L,14,24
1968-09-28,Maryland,ACC,Robert Ward,A,Syracuse,Ind,Ben Schwartzwalder,L,14,32
1968-10-05,Maryland,ACC,Robert Ward,N,Duke,ACC,Tom Harp,L,28,30
1968-10-12,Maryland,ACC,Robert Ward,H,North Carolina,ACC,Bill Dooley,W,33,24
1968-10-19,Maryland,ACC,Robert Ward,H,South Carolina,ACC,Paul Dietzel,W,21,19
1968-10-26,Maryland,ACC,Robert Ward,A,North Carolina State,ACC,Earle Edwards,L,11,31
1968-11-02,Maryland,ACC,Robert Ward,A,Wake Forest,ACC,William Tate,L,14,38
1968-11-09,Maryland,ACC,Robert Ward,H,Clemson,ACC,Frank Howard,L,0,16
1968-11-16,Maryland,ACC,Robert Ward,H,Penn State,Ind,Joe Paterno,L,13,57
1968-11-23,Maryland,ACC,Robert Ward,A,Virginia,ACC,George Blackburn,L,23,28
1968-09-21,Virginia,ACC,George Blackburn,A,Purdue,Big Ten,Jack Mollenkopf,L,6,44
1968-09-28,Virginia,ACC,George Blackburn,H,Virginia Military Institute,Southern,Vito Ragazzo,W,47,0
1968-10-05,Virginia,ACC,George Blackburn,H,Davidson,Southern,Homer Smith,W,41,14
1968-10-12,Virginia,ACC,George Blackburn,A,Duke,ACC,Tom Harp,W,50,20
1968-10-19,Virginia,ACC,George Blackburn,A,North Carolina State,ACC,Earle Edwards,L,0,19
1968-10-26,Virginia,ACC,George Blackburn,A,Navy,Ind,William Elias,W,24,0
1968-11-02,Virginia,ACC,George Blackburn,H,South Carolina,ACC,Paul Dietzel,L,28,49
1968-11-09,Virginia,ACC,George Blackburn,A,North Carolina,ACC,Bill Dooley,W,41,6
1968-11-16,Virginia,ACC,George Blackburn,H,Tulane,Ind,Jim Pittman,W,63,47
1968-11-23,Virginia,ACC,George Blackburn,H,Maryland,ACC,Robert Ward,W,28,23
1968-09-21,Idaho,Ind,Y.C. McNease,N,Washington State,Pac-8,Jim Sweeney,L,7,14
1968-10-05,Idaho,Ind,Y.C. McNease,H,Pacific,Ind,Doug Scovil,W,31,14
1968-10-19,Idaho,Ind,Y.C. McNease,A,Oregon,Pac-8,Jerry Frei,L,8,23
1968-10-26,Idaho,Ind,Y.C. McNease,A,Washington,Pac-8,Jim Owens,L,7,37
1968-11-09,Idaho,Ind,Y.C. McNease,A,San Jose State,Ind,Harry Anderson,W,35,17
1968-11-16,Idaho,Ind,Y.C. McNease,A,Houston,Ind,Bill Yeoman,L,3,77
1968-09-21,Citadel,Southern,Red Parker,A,Army,Ind,Thomas Cahill,L,14,34
1968-10-05,Citadel,Southern,Red Parker,A,Furman,Southern,Robert King,W,31,12
1968-10-12,Citadel,Southern,Red Parker,H,Richmond,Southern,Frank Jones,L,16,21
1968-10-19,Citadel,Southern,Red Parker,H,Virginia Military Institute,Southern,Vito Ragazzo,W,13,8
1968-11-02,Citadel,Southern,Red Parker,N,Davidson,Southern,Homer Smith,W,28,21
1968-11-09,Citadel,Southern,Red Parker,H,West Virginia,Ind,Jim Carlen,L,0,17
