Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1942-10-10,Utah,MSAC,Ike Armstrong,H,Brigham Young,MSAC,Floyd Millet,L,7,12
1942-10-17,Utah,MSAC,Ike Armstrong,A,Utah State,MSAC,E. Lowell Romney,W,34,6
1942-10-24,Utah,MSAC,Ike Armstrong,H,Denver,MSAC,Ellison Ketchum,W,21,12
1942-10-31,Utah,MSAC,Ike Armstrong,H,Colorado State,MSAC,Julius Wagner,W,33,14
1942-11-07,Utah,MSAC,Ike Armstrong,A,Colorado,MSAC,Jim Yeager,W,13,0
1942-11-14,Utah,MSAC,Ike Armstrong,A,Wyoming,MSAC,Bunny Oakes,W,34,7
1942-11-26,Utah,MSAC,Ike Armstrong,H,Idaho,PCC,Francis Schmidt,W,13,7
1942-10-17,Villanova,Ind,,H,Florida,SEC,Tom Lieb,W,13,3
1942-10-23,Villanova,Ind,,A,Auburn,SEC,Jack Meagher,L,6,14
1942-11-01,Villanova,Ind,,H,Manhattan,Ind,Herb Kopf,W,32,0
1942-11-06,Villanova,Ind,,H,Iowa State,Big 6,Mike Michalske,W,32,7
1942-11-14,Villanova,Ind,,A,Detroit Mercy,Ind,Gus Dorais,L,0,9
1942-11-22,Villanova,Ind,,H,Duquesne,Ind,,L,0,6
1942-11-28,Villanova,Ind,,A,Temple,Ind,Ray Morrison,W,20,7
1942-09-26,Washington & Lee,Southern,P.A. Holstein,N,West Virginia,Ind,,L,7,21
1942-10-03,Washington & Lee,Southern,P.A. Holstein,A,Kentucky,SEC,A.D. Kirwan,L,0,53
1942-10-24,Washington & Lee,Southern,P.A. Holstein,N,Virginia Tech,Southern,Henry McEver,L,6,19
1942-10-31,Washington & Lee,Southern,P.A. Holstein,A,Richmond,Southern,John Fenlon,L,6,8
1942-11-07,Washington & Lee,Southern,P.A. Holstein,H,Virginia,Ind,Frank Murray,L,7,34
1942-11-14,Washington & Lee,Southern,P.A. Holstein,A,Davidson,Southern,Gene McEver,L,13,21
1942-11-21,Washington & Lee,Southern,P.A. Holstein,A,Maryland,Southern,Clark Shaughnessy,L,28,32
1942-10-17,Syracuse,Ind,Ossie Solem,A,Holy Cross,Ind,,W,19,0
1942-10-24,Syracuse,Ind,Ossie Solem,H,Cornell,Ind,,W,12,7
1942-10-31,Syracuse,Ind,Ossie Solem,H,North Carolina Pre-Flight,Ind,Jimmy Crowley,L,0,9
1942-11-07,Syracuse,Ind,Ossie Solem,A,Penn State,Ind,Bob Higgins,L,13,18
1942-11-14,Syracuse,Ind,Ossie Solem,H,Colgate,Ind,Andrew Kerr,L,0,14
1942-09-26,Georgia Pre-Flight,Ind,,A,Pennsylvania,Ind,George Munger,W,14,6
1942-10-02,Georgia Pre-Flight,Ind,,H,North Carolina Pre-Flight,Ind,Jimmy Crowley,T,14,14
1942-10-10,Georgia Pre-Flight,Ind,,A,Duke,Southern,,W,26,12
1942-10-24,Georgia Pre-Flight,Ind,,A,LSU,SEC,Bernie Moore,L,0,34
1942-10-30,Georgia Pre-Flight,Ind,,H,Jacksonville Naval Air Station,Ind,,W,20,6
1942-11-07,Georgia Pre-Flight,Ind,,N,Auburn,SEC,Jack Meagher,W,41,14
1942-11-14,Georgia Pre-Flight,Ind,,A,Tulane,SEC,Claude Simons,W,7,0
1942-11-28,Georgia Pre-Flight,Ind,,A,Alabama,SEC,Frank Thomas,W,35,19
1942-09-26,Arizona,BIAA,Miles Casteel,H,New Mexico State,BIAA,Julius Johnston,W,53,0
1942-10-03,Arizona,BIAA,Miles Casteel,H,Utah,MSAC,Ike Armstrong,W,14,0
1942-10-10,Arizona,BIAA,Miles Casteel,A,Arizona State,BIAA,Hilman Walker,W,23,0
1942-10-17,Arizona,BIAA,Miles Casteel,H,Oklahoma State,MVC,Jim Lookabaugh,W,20,6
1942-10-24,Arizona,BIAA,Miles Casteel,A,Marquette,Ind,Tom Stidham,L,0,39
1942-11-07,Arizona,BIAA,Miles Casteel,H,New Mexico,BIAA,Willis Barnes,W,14,13
1942-11-14,Arizona,BIAA,Miles Casteel,H,Hardin-Simmons,BIAA,Warren Woodson,L,26,34
1942-11-21,Arizona,BIAA,Miles Casteel,A,UTEP,BIAA,,W,19,7
1942-11-26,Arizona,BIAA,Miles Casteel,H,Texas Tech,BIAA,,L,7,13
1942-09-26,Georgetown,Ind,Jack Hagerty,A,Temple,Ind,Ray Morrison,W,7,0
1942-10-02,Georgetown,Ind,Jack Hagerty,H,Ole Miss,SEC,Harry Mehre,W,14,6
1942-10-10,Georgetown,Ind,Jack Hagerty,H,Manhattan,Ind,Herb Kopf,W,9,7
1942-10-17,Georgetown,Ind,Jack Hagerty,H,Auburn,SEC,Jack Meagher,T,6,6
1942-10-24,Georgetown,Ind,Jack Hagerty,A,Detroit Mercy,Ind,Gus Dorais,L,0,6
1942-10-31,Georgetown,Ind,Jack Hagerty,A,Boston College,Ind,Denny Myers,L,0,47
1942-11-07,Georgetown,Ind,Jack Hagerty,H,North Carolina Pre-Flight,Ind,Jimmy Crowley,L,7,23
1942-11-14,Georgetown,Ind,Jack Hagerty,A,North Carolina State,Southern,,W,28,20
1942-11-21,Georgetown,Ind,Jack Hagerty,H,George Washington,Southern,John Baker,W,21,0
1942-09-26,Montana,PCC,Clyde Carpenter,H,Brigham Young,MSAC,Floyd Millet,L,6,12
1942-10-10,Montana,PCC,Clyde Carpenter,A,Washington State,PCC,O.E. Hollingbery,L,16,68
1942-10-17,Montana,PCC,Clyde Carpenter,A,Washington,PCC,Ralph Welch,L,0,35
1942-10-31,Montana,PCC,Clyde Carpenter,H,Idaho,PCC,Francis Schmidt,L,0,21
1942-11-07,Montana,PCC,Clyde Carpenter,A,Oregon State,PCC,Lon Stiner,L,0,33
1942-11-14,Montana,PCC,Clyde Carpenter,A,California,PCC,Stub Allison,L,0,13
1942-12-05,Montana,PCC,Clyde Carpenter,A,USC,PCC,Jeff Cravath,L,0,38
1942-10-17,Penn State,Ind,Bob Higgins,A,Cornell,Ind,,T,0,0
1942-10-24,Penn State,Ind,Bob Higgins,H,Colgate,Ind,Andrew Kerr,W,13,10
1942-10-31,Penn State,Ind,Bob Higgins,A,West Virginia,Ind,,L,0,24
1942-11-07,Penn State,Ind,Bob Higgins,H,Syracuse,Ind,Ossie Solem,W,18,13
1942-11-14,Penn State,Ind,Bob Higgins,A,Pennsylvania,Ind,George Munger,W,13,7
1942-11-21,Penn State,Ind,Bob Higgins,H,Pitt,Ind,Charles Bowser,W,14,6
1942-10-10,Princeton,Ind,Tad Wieman,H,Navy,Ind,John Whelchel,W,10,0
1942-10-17,Princeton,Ind,Tad Wieman,A,Pennsylvania,Ind,George Munger,T,6,6
1942-10-24,Princeton,Ind,Tad Wieman,H,Brown,Ind,Skip Stahley,W,32,13
1942-10-31,Princeton,Ind,Tad Wieman,A,Harvard,Ind,,L,14,19
1942-11-07,Princeton,Ind,Tad Wieman,H,Dartmouth,Ind,,L,7,19
1942-11-14,Princeton,Ind,Tad Wieman,N,Yale,Ind,Howard Odell,L,6,13
1942-11-21,Princeton,Ind,Tad Wieman,N,Army,Ind,Red Blaik,L,7,40
1942-10-03,Vanderbilt,SEC,Red Sanders,H,Purdue,Western,Elmer Burnham,W,26,0
1942-10-10,Vanderbilt,SEC,Red Sanders,A,Kentucky,SEC,A.D. Kirwan,W,7,6
1942-10-17,Vanderbilt,SEC,Red Sanders,H,Mississippi State,SEC,Allyn McKeen,L,0,33
1942-10-31,Vanderbilt,SEC,Red Sanders,A,Tulane,SEC,Claude Simons,L,21,28
1942-11-07,Vanderbilt,SEC,Red Sanders,N,Ole Miss,SEC,Harry Mehre,W,19,0
1942-11-21,Vanderbilt,SEC,Red Sanders,A,Alabama,SEC,Frank Thomas,L,7,27
1942-11-28,Vanderbilt,SEC,Red Sanders,H,Tennessee,SEC,John Barnhill,L,7,19
1942-09-19,Kentucky,SEC,A.D. Kirwan,H,Georgia,SEC,Wallace Butts,L,6,7
1942-10-03,Kentucky,SEC,A.D. Kirwan,H,Washington & Lee,Southern,P.A. Holstein,W,53,0
1942-10-10,Kentucky,SEC,A.D. Kirwan,H,Vanderbilt,SEC,Red Sanders,L,6,7
1942-10-17,Kentucky,SEC,A.D. Kirwan,A,Virginia Tech,Southern,Henry McEver,T,21,21
1942-10-24,Kentucky,SEC,A.D. Kirwan,H,Alabama,SEC,Frank Thomas,L,0,14
1942-10-30,Kentucky,SEC,A.D. Kirwan,A,George Washington,Southern,John Baker,W,27,6
1942-11-07,Kentucky,SEC,A.D. Kirwan,A,Georgia Tech,SEC,William Alexander,L,7,47
1942-11-14,Kentucky,SEC,A.D. Kirwan,H,West Virginia,Ind,,L,0,7
1942-11-21,Kentucky,SEC,A.D. Kirwan,A,Tennessee,SEC,John Barnhill,L,0,26
1942-09-26,California,PCC,Stub Allison,H,Saint Mary's (CA),Ind,James Phelan,W,6,0
1942-10-03,California,PCC,Stub Allison,A,Oregon State,PCC,Lon Stiner,L,8,13
1942-10-10,California,PCC,Stub Allison,H,Santa Clara,Ind,Buck Shaw,L,6,7
1942-10-17,California,PCC,Stub Allison,H,UCLA,PCC,Babe Horrell,L,0,21
1942-10-24,California,PCC,Stub Allison,A,Washington,PCC,Ralph Welch,W,19,6
1942-10-31,California,PCC,Stub Allison,H,Oregon,PCC,John Warren,W,20,7
1942-11-07,California,PCC,Stub Allison,A,USC,PCC,Jeff Cravath,L,7,21
1942-11-14,California,PCC,Stub Allison,H,Montana,PCC,Clyde Carpenter,W,13,0
1942-11-21,California,PCC,Stub Allison,H,Stanford,PCC,Marchy Schwartz,L,7,26
1942-12-05,California,PCC,Stub Allison,H,Saint Mary's (CA) Pre-Flight,Ind,,W,12,6
1942-09-19,Florida,SEC,Tom Lieb,A,Jacksonville Naval Air Station,Ind,,L,7,20
1942-10-10,Florida,SEC,Tom Lieb,H,Auburn,SEC,Jack Meagher,W,6,0
1942-10-17,Florida,SEC,Tom Lieb,A,Villanova,Ind,,L,3,13
1942-10-24,Florida,SEC,Tom Lieb,H,Mississippi State,SEC,Allyn McKeen,L,12,26
1942-10-31,Florida,SEC,Tom Lieb,A,Maryland,Southern,Clark Shaughnessy,L,0,13
1942-11-07,Florida,SEC,Tom Lieb,N,Georgia,SEC,Wallace Butts,L,0,75
1942-11-14,Florida,SEC,Tom Lieb,A,Miami (FL),Ind,Jack Harding,L,0,12
1942-11-21,Florida,SEC,Tom Lieb,A,Georgia Tech,SEC,William Alexander,L,7,20
1942-09-26,Stanford,PCC,Marchy Schwartz,H,Washington State,PCC,O.E. Hollingbery,L,0,6
1942-10-03,Stanford,PCC,Marchy Schwartz,N,Santa Clara,Ind,Buck Shaw,L,6,14
1942-10-10,Stanford,PCC,Marchy Schwartz,A,Notre Dame,Ind,Frank Leahy,L,0,27
1942-10-17,Stanford,PCC,Marchy Schwartz,H,Idaho,PCC,Francis Schmidt,W,54,7
1942-10-24,Stanford,PCC,Marchy Schwartz,H,USC,PCC,Jeff Cravath,W,14,6
1942-10-31,Stanford,PCC,Marchy Schwartz,A,UCLA,PCC,Babe Horrell,L,7,21
1942-11-07,Stanford,PCC,Marchy Schwartz,H,Washington,PCC,Ralph Welch,W,20,7
1942-11-14,Stanford,PCC,Marchy Schwartz,H,Oregon State,PCC,Lon Stiner,W,49,13
1942-11-21,Stanford,PCC,Marchy Schwartz,A,California,PCC,Stub Allison,W,26,7
1942-11-28,Stanford,PCC,Marchy Schwartz,H,Saint Mary's (CA) Pre-Flight,Ind,,W,28,13
1942-10-02,Creighton,MVC,Skip Palrang,H,Washington (MO),MVC,Tom Gorman,L,12,13
1942-10-24,Creighton,MVC,Skip Palrang,A,Drake,MVC,Vee Green,W,33,14
1942-10-31,Creighton,MVC,Skip Palrang,H,Oklahoma State,MVC,Jim Lookabaugh,L,6,20
1942-11-08,Creighton,MVC,Skip Palrang,A,Saint Louis,MVC,,L,19,21
1942-11-14,Creighton,MVC,Skip Palrang,H,Texas Tech,BIAA,,W,13,6
1942-11-21,Creighton,MVC,Skip Palrang,H,Tulsa,MVC,Henry Frnka,L,19,33
1942-09-26,Washington State,PCC,O.E. Hollingbery,A,Stanford,PCC,Marchy Schwartz,W,6,0
1942-10-03,Washington State,PCC,O.E. Hollingbery,H,Oregon,PCC,John Warren,W,7,0
1942-10-10,Washington State,PCC,O.E. Hollingbery,H,Montana,PCC,Clyde Carpenter,W,68,16
1942-10-17,Washington State,PCC,O.E. Hollingbery,A,USC,PCC,Jeff Cravath,L,12,26
1942-10-24,Washington State,PCC,O.E. Hollingbery,A,Oregon State,PCC,Lon Stiner,W,26,13
1942-11-07,Washington State,PCC,O.E. Hollingbery,H,Michigan State,Ind,Charlie Bachman,W,25,13
1942-11-14,Washington State,PCC,O.E. Hollingbery,A,Idaho,PCC,Francis Schmidt,W,7,0
1942-11-28,Washington State,PCC,O.E. Hollingbery,A,Washington,PCC,Ralph Welch,T,0,0
1942-12-05,Washington State,PCC,O.E. Hollingbery,A,Texas A&M,SWC,Homer Norton,L,0,21
1942-10-10,Illinois,Western,Ray Eliot,H,Minnesota,Western,George Hauser,W,20,13
1942-10-17,Illinois,Western,Ray Eliot,A,Iowa,Western,Edward Anderson,W,12,7
1942-10-24,Illinois,Western,Ray Eliot,H,Notre Dame,Ind,Frank Leahy,L,14,21
1942-10-31,Illinois,Western,Ray Eliot,A,Michigan,Western,Fritz Crisler,L,14,28
1942-11-07,Illinois,Western,Ray Eliot,A,Northwestern,Western,Pappy Waldorf,W,14,7
1942-11-14,Illinois,Western,Ray Eliot,A,Ohio State,Western,Paul Brown,L,20,44
1942-11-21,Illinois,Western,Ray Eliot,H,Great Lakes Navy,Ind,,L,0,6
1942-09-26,Baylor,SWC,Frank Kimbrough,H,Hardin-Simmons,BIAA,Warren Woodson,L,6,13
1942-10-03,Baylor,SWC,Frank Kimbrough,A,Oklahoma State,MVC,Jim Lookabaugh,W,18,12
1942-10-10,Baylor,SWC,Frank Kimbrough,A,Arkansas,SWC,George Cole,W,20,7
1942-10-17,Baylor,SWC,Frank Kimbrough,A,Texas Tech,BIAA,,W,14,7
1942-10-24,Baylor,SWC,Frank Kimbrough,H,Texas A&M,SWC,Homer Norton,W,6,0
1942-10-31,Baylor,SWC,Frank Kimbrough,A,Texas Christian,SWC,Dutch Meyer,W,10,7
1942-11-07,Baylor,SWC,Frank Kimbrough,A,Texas,SWC,Dana Bible,L,0,20
1942-11-14,Baylor,SWC,Frank Kimbrough,A,Tulsa,MVC,Henry Frnka,L,0,24
1942-11-20,Baylor,SWC,Frank Kimbrough,H,SMU,SWC,James Stewart,T,6,6
1942-11-28,Baylor,SWC,Frank Kimbrough,H,Rice,SWC,Jess Neely,L,0,20
1942-10-10,Manhattan,Ind,Herb Kopf,A,Georgetown,Ind,Jack Hagerty,L,7,9
1942-10-16,Manhattan,Ind,Herb Kopf,H,Detroit Mercy,Ind,Gus Dorais,L,7,21
1942-10-24,Manhattan,Ind,Herb Kopf,H,Duquesne,Ind,,W,10,7
1942-11-01,Manhattan,Ind,Herb Kopf,A,Villanova,Ind,,L,0,32
1942-11-08,Manhattan,Ind,Herb Kopf,A,Marquette,Ind,Tom Stidham,L,12,27
1942-11-14,Manhattan,Ind,Herb Kopf,H,North Carolina Pre-Flight,Ind,Jimmy Crowley,L,0,17
1942-11-21,Manhattan,Ind,Herb Kopf,A,Holy Cross,Ind,,L,0,28
1942-10-03,SMU,SWC,James Stewart,A,Pitt,Ind,Charles Bowser,L,7,20
1942-10-10,SMU,SWC,James Stewart,N,Hardin-Simmons,BIAA,Warren Woodson,L,6,7
1942-10-17,SMU,SWC,James Stewart,H,Temple,Ind,Ray Morrison,T,6,6
1942-10-31,SMU,SWC,James Stewart,A,Texas,SWC,Dana Bible,L,7,21
1942-11-07,SMU,SWC,James Stewart,H,Texas A&M,SWC,Homer Norton,L,20,27
1942-11-14,SMU,SWC,James Stewart,H,Arkansas,SWC,George Cole,W,14,6
1942-11-20,SMU,SWC,James Stewart,A,Baylor,SWC,Frank Kimbrough,T,6,6
1942-11-28,SMU,SWC,James Stewart,H,Texas Christian,SWC,Dutch Meyer,L,6,14
1942-12-05,SMU,SWC,James Stewart,A,Rice,SWC,Jess Neely,L,7,13
1942-09-19,Georgia,SEC,Wallace Butts,A,Kentucky,SEC,A.D. Kirwan,W,7,6
1942-09-25,Georgia,SEC,Wallace Butts,N,Jacksonville Naval Air Station,Ind,,W,14,0
1942-10-03,Georgia,SEC,Wallace Butts,H,Furman,Southern,,W,40,7
1942-10-10,Georgia,SEC,Wallace Butts,A,Ole Miss,SEC,Harry Mehre,W,48,13
1942-10-17,Georgia,SEC,Wallace Butts,H,Tulane,SEC,Claude Simons,W,40,0
1942-10-31,Georgia,SEC,Wallace Butts,H,Alabama,SEC,Frank Thomas,W,21,10
1942-11-07,Georgia,SEC,Wallace Butts,N,Florida,SEC,Tom Lieb,W,75,0
1942-11-21,Georgia,SEC,Wallace Butts,N,Auburn,SEC,Jack Meagher,L,13,27
1942-11-28,Georgia,SEC,Wallace Butts,H,Georgia Tech,SEC,William Alexander,W,34,0
1943-01-01,Georgia,SEC,Wallace Butts,A,UCLA,PCC,Babe Horrell,W,9,0
1942-10-17,Maryland,Southern,Clark Shaughnessy,A,Virginia Military Institute,Southern,,L,0,29
1942-10-31,Maryland,Southern,Clark Shaughnessy,H,Florida,SEC,Tom Lieb,W,13,0
1942-11-07,Maryland,Southern,Clark Shaughnessy,A,Duke,Southern,,L,0,42
1942-11-14,Maryland,Southern,Clark Shaughnessy,A,Virginia,Ind,Frank Murray,W,27,12
1942-11-21,Maryland,Southern,Clark Shaughnessy,H,Washington & Lee,Southern,P.A. Holstein,W,32,28
1942-10-03,Virginia,Ind,Frank Murray,A,Navy,Ind,John Whelchel,L,0,35
1942-10-10,Virginia,Ind,Frank Murray,H,Virginia Military Institute,Southern,,L,18,38
1942-10-17,Virginia,Ind,Frank Murray,A,Richmond,Southern,John Fenlon,T,7,7
1942-10-31,Virginia,Ind,Frank Murray,N,Virginia Tech,Southern,Henry McEver,L,14,20
1942-11-07,Virginia,Ind,Frank Murray,A,Washington & Lee,Southern,P.A. Holstein,W,34,7
1942-11-14,Virginia,Ind,Frank Murray,H,Maryland,Southern,Clark Shaughnessy,L,12,27
1942-11-21,Virginia,Ind,Frank Murray,H,North Carolina,Southern,Jim Tatum,L,13,28
1942-09-26,Idaho,PCC,Francis Schmidt,H,Oregon State,PCC,Lon Stiner,L,0,32
1942-10-17,Idaho,PCC,Francis Schmidt,A,Stanford,PCC,Marchy Schwartz,L,7,54
1942-10-24,Idaho,PCC,Francis Schmidt,A,Oregon,PCC,John Warren,L,0,28
1942-10-31,Idaho,PCC,Francis Schmidt,A,Montana,PCC,Clyde Carpenter,W,21,0
1942-11-14,Idaho,PCC,Francis Schmidt,H,Washington State,PCC,O.E. Hollingbery,L,0,7
1942-11-26,Idaho,PCC,Francis Schmidt,A,Utah,MSAC,Ike Armstrong,L,7,13
1942-12-05,Idaho,PCC,Francis Schmidt,A,UCLA,PCC,Babe Horrell,L,13,40
1942-09-26,Northern Arizona,BIAA,Maurice Moulder,A,New Mexico,BIAA,Willis Barnes,L,6,26
1942-10-17,Northern Arizona,BIAA,Maurice Moulder,H,West Texas A&M,BIAA,Gus Miller,L,7,27
1942-11-07,Northern Arizona,BIAA,Maurice Moulder,A,UTEP,BIAA,,L,0,20
1942-11-21,Northern Arizona,BIAA,Maurice Moulder,A,New Mexico State,BIAA,Julius Johnston,W,3,0
1942-12-05,Northern Arizona,BIAA,Maurice Moulder,H,Arizona State,BIAA,Hilman Walker,L,2,14
1942-10-10,Citadel,Southern,Bo Rowland,A,George Washington,Southern,John Baker,W,14,2
1942-10-30,Citadel,Southern,Bo Rowland,N,South Carolina,Southern,Rex Enright,L,0,14
1942-11-07,Citadel,Southern,Bo Rowland,A,Furman,Southern,,L,0,20
1942-11-21,Citadel,Southern,Bo Rowland,H,Davidson,Southern,Gene McEver,W,21,9
1942-09-26,Oklahoma,Big 6,Snorter Luster,A,Oklahoma State,MVC,Jim Lookabaugh,T,0,0
1942-10-03,Oklahoma,Big 6,Snorter Luster,A,Tulsa,MVC,Henry Frnka,L,0,23
1942-10-10,Oklahoma,Big 6,Snorter Luster,N,Texas,SWC,Dana Bible,L,0,7
1942-10-17,Oklahoma,Big 6,Snorter Luster,A,Kansas,Big 6,Gwinn Henry,W,25,0
1942-10-24,Oklahoma,Big 6,Snorter Luster,H,Nebraska,Big 6,Glenn Presnell,L,0,7
1942-10-31,Oklahoma,Big 6,Snorter Luster,A,Iowa State,Big 6,Mike Michalske,W,14,7
1942-11-07,Oklahoma,Big 6,Snorter Luster,H,Kansas State,Big 6,Ward Haylett,W,76,0
1942-11-14,Oklahoma,Big 6,Snorter Luster,H,Missouri,Big 6,Don Faurot,T,6,6
1942-11-21,Oklahoma,Big 6,Snorter Luster,A,Temple,Ind,Ray Morrison,L,7,14
1942-11-28,Oklahoma,Big 6,Snorter Luster,H,William & Mary,Southern,,L,7,14
1942-09-26,Virginia Tech,Southern,Henry McEver,A,Furman,Southern,,W,7,6
1942-10-03,Virginia Tech,Southern,Henry McEver,H,William & Mary,Southern,,L,7,21
1942-10-10,Virginia Tech,Southern,Henry McEver,H,Davidson,Southern,Gene McEver,W,16,0
1942-10-17,Virginia Tech,Southern,Henry McEver,H,Kentucky,SEC,A.D. Kirwan,T,21,21
1942-10-24,Virginia Tech,Southern,Henry McEver,N,Washington & Lee,Southern,P.A. Holstein,W,19,6
1942-10-31,Virginia Tech,Southern,Henry McEver,N,Virginia,Ind,Frank Murray,W,20,14
1942-11-07,Virginia Tech,Southern,Henry McEver,A,Richmond,Southern,John Fenlon,W,16,7
1942-11-14,Virginia Tech,Southern,Henry McEver,A,Army,Ind,Red Blaik,L,7,19
1942-11-26,Virginia Tech,Southern,Henry McEver,N,Virginia Military Institute,Southern,,W,20,6
1942-09-19,Jacksonville Naval Air Station,Ind,,H,Florida,SEC,Tom Lieb,W,20,7
1942-09-25,Jacksonville Naval Air Station,Ind,,N,Georgia,SEC,Wallace Butts,L,0,14
1942-10-03,Jacksonville Naval Air Station,Ind,,A,Miami (FL),Ind,Jack Harding,W,14,0
1942-10-30,Jacksonville Naval Air Station,Ind,,A,Georgia Pre-Flight,Ind,,L,6,20
1942-11-14,Jacksonville Naval Air Station,Ind,,H,Clemson,Southern,Frank Howard,W,24,6
1942-11-28,Jacksonville Naval Air Station,Ind,,H,Duke,Southern,,W,13,0
