Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2002-11-23,Miami (OH),MAC,Terry Hoeppner,H,UCF,MAC,Mike Kruczek,L,31,48,27,51,328,3,35,107,1,15,9,2,15,1,2
2002-09-07,Indiana,Big Ten,Gerry DiNardo,A,Utah,MWC,Ron McBride,L,13,40,21,47,276,2,19,79,0,9,6,2,10,1,3
2002-09-14,Indiana,Big Ten,Gerry DiNardo,A,Kentucky,SEC,Guy Morriss,L,17,27,13,38,234,1,43,160,0,9,9,5,109,1,2
2002-09-21,Indiana,Big Ten,Gerry DiNardo,H,Central Michigan,MAC,Mike DeBord,W,39,29,15,24,316,1,51,215,4,10,12,6,44,1,1
2002-09-28,Indiana,Big Ten,Gerry DiNardo,A,Ohio State,Big Ten,Jim Tressel,L,17,45,19,32,283,2,28,56,0,12,5,5,56,0,0
2002-10-12,Indiana,Big Ten,Gerry DiNardo,H,Wisconsin,Big Ten,Barry Alvarez,W,32,29,24,36,310,4,35,95,0,15,6,10,79,1,1
2002-10-19,Indiana,Big Ten,Gerry DiNardo,H,Iowa,Big Ten,Kirk Ferentz,L,8,24,21,48,335,0,45,146,0,17,8,7,60,0,3
2002-10-26,Indiana,Big Ten,Gerry DiNardo,A,Illinois,Big Ten,Ron Turner,L,14,45,26,50,320,1,27,81,1,14,7,7,76,1,1
2002-11-02,Indiana,Big Ten,Gerry DiNardo,A,Northwestern,Big Ten,Randy Walker,L,37,41,13,21,150,0,56,232,4,8,12,2,10,0,1
2002-11-09,Indiana,Big Ten,Gerry DiNardo,H,Michigan State,Big Ten,Morris Watts,L,21,56,23,48,257,1,33,107,2,12,4,7,45,1,2
2002-11-16,Indiana,Big Ten,Gerry DiNardo,H,Penn State,Big Ten,Joe Paterno,L,25,58,22,39,180,2,35,95,1,10,8,2,15,1,3
2002-11-23,Indiana,Big Ten,Gerry DiNardo,A,Purdue,Big Ten,Joe Tiller,L,10,34,15,31,194,1,20,29,0,10,2,1,6,0,1
2002-08-24,Florida State,ACC,Bobby Bowden,N,Iowa State,Big 12,Dan McCarney,W,38,31,17,25,210,2,43,239,2,10,12,8,81,0,1
2002-08-31,Florida State,ACC,Bobby Bowden,H,Virginia,ACC,Al Groh,W,40,19,14,23,157,0,60,397,5,6,21,13,113,2,2
2002-09-14,Florida State,ACC,Bobby Bowden,A,Maryland,ACC,Ralph Friedgen,W,37,10,14,27,266,2,43,169,2,9,10,10,71,2,0
2002-09-21,Florida State,ACC,Bobby Bowden,H,Duke,ACC,Carl Franks,W,48,17,29,44,404,4,32,113,1,18,9,2,19,1,0
2002-09-26,Florida State,ACC,Bobby Bowden,A,Louisville,CUSA,John Smith,L,20,26,15,34,206,2,32,129,0,10,6,9,79,0,1
2002-10-03,Florida State,ACC,Bobby Bowden,H,Clemson,ACC,Tommy Bowden,W,48,31,8,20,114,1,49,272,4,6,11,6,45,0,0
2002-10-12,Florida State,ACC,Bobby Bowden,A,Miami (FL),Big East,Larry Coker,L,27,28,8,20,83,1,52,296,2,5,15,4,35,1,0
2002-10-26,Florida State,ACC,Bobby Bowden,H,Notre Dame,Ind,Tyrone Willingham,L,24,34,21,43,325,2,32,93,1,15,5,11,98,2,2
2002-11-02,Florida State,ACC,Bobby Bowden,A,Wake Forest,ACC,Jim Grobe,W,34,21,28,44,278,2,43,255,2,17,11,4,34,2,1
2002-11-09,Florida State,ACC,Bobby Bowden,A,Georgia Tech,ACC,Chan Gailey,W,21,13,8,24,139,2,33,140,0,3,8,7,69,0,0
2002-11-16,Florida State,ACC,Bobby Bowden,H,North Carolina,ACC,John Bunting,W,40,14,16,32,289,5,38,141,0,10,10,9,80,0,0
2002-11-23,Florida State,ACC,Bobby Bowden,A,North Carolina State,ACC,Chuck Amato,L,7,17,13,27,143,0,21,34,0,7,2,12,104,0,1
2002-11-30,Florida State,ACC,Bobby Bowden,H,Florida,SEC,Ron Zook,W,31,14,13,30,194,2,43,225,1,8,13,9,70,0,0
2003-01-01,Florida State,ACC,Bobby Bowden,N,Georgia,SEC,Mark Richt,L,13,26,13,26,147,2,41,115,0,6,10,5,37,1,2
2002-08-24,Iowa State,Big 12,Dan McCarney,N,Florida State,ACC,Bobby Bowden,L,31,38,22,33,313,2,38,130,2,14,6,5,34,1,1
2002-08-31,Iowa State,Big 12,Dan McCarney,H,Kansas,Big 12,Mark Mangino,W,45,3,16,25,234,0,53,277,6,11,14,7,65,0,1
2002-09-14,Iowa State,Big 12,Dan McCarney,A,Iowa,Big Ten,Kirk Ferentz,W,36,31,23,37,361,1,39,85,3,18,3,8,67,0,1
2002-09-21,Iowa State,Big 12,Dan McCarney,H,Troy,Ind,Larry Blakeney,W,42,12,17,25,295,3,35,68,1,11,4,4,30,0,0
2002-09-28,Iowa State,Big 12,Dan McCarney,H,Nebraska,Big 12,Frank Solich,W,36,14,19,32,220,1,52,192,3,8,12,4,20,1,2
2002-10-12,Iowa State,Big 12,Dan McCarney,H,Texas Tech,Big 12,Mike Leach,W,31,17,15,22,148,1,46,228,3,7,12,4,30,0,0
2002-10-19,Iowa State,Big 12,Dan McCarney,A,Oklahoma,Big 12,Bob Stoops,L,3,49,4,22,43,0,23,17,0,2,2,1,12,0,3
2002-10-26,Iowa State,Big 12,Dan McCarney,A,Texas,Big 12,Mack Brown,L,10,21,19,40,227,1,33,58,0,13,6,4,35,0,1
2002-11-02,Iowa State,Big 12,Dan McCarney,H,Missouri,Big 12,Gary Pinkel,W,42,35,31,47,425,1,39,177,4,18,10,6,52,1,0
2002-11-09,Iowa State,Big 12,Dan McCarney,A,Kansas State,Big 12,Bill Snyder,L,7,58,12,28,178,0,39,71,1,8,5,12,100,3,3
2002-11-16,Iowa State,Big 12,Dan McCarney,A,Colorado,Big 12,Gary Barnett,L,27,41,24,35,265,1,38,207,3,15,10,3,21,3,1
2002-11-23,Iowa State,Big 12,Dan McCarney,H,Connecticut,Ind,Randy Edsall,L,20,37,19,44,216,0,35,152,2,10,7,3,8,0,4
2002-12-31,Iowa State,Big 12,Dan McCarney,A,Boise State,WAC,Dan Hawkins,L,16,34,15,42,130,1,41,145,1,8,6,6,47,1,0
2002-09-02,Cincinnati,CUSA,Rick Minter,H,Texas Christian,CUSA,Gary Patterson,W,36,29,18,38,287,2,37,122,3,11,7,7,45,1,4
2002-09-14,Cincinnati,CUSA,Rick Minter,H,West Virginia,Big East,Rich Rodriguez,L,32,35,20,32,275,2,37,137,2,12,9,5,35,2,0
2002-09-21,Cincinnati,CUSA,Rick Minter,H,Ohio State,Big Ten,Jim Tressel,L,19,23,26,52,324,1,23,91,1,16,3,5,38,1,2
2002-09-28,Cincinnati,CUSA,Rick Minter,A,Temple,Big East,Bobby Wallace,W,35,22,24,39,312,3,41,83,2,13,8,4,77,0,1
2002-10-05,Cincinnati,CUSA,Rick Minter,H,Miami (OH),MAC,Terry Hoeppner,L,26,31,27,48,353,1,27,89,2,16,5,7,35,1,2
2002-10-12,Cincinnati,CUSA,Rick Minter,A,Tulane,CUSA,Chris Scelfo,L,17,35,23,38,299,2,39,136,0,12,7,8,70,2,3
2002-10-19,Cincinnati,CUSA,Rick Minter,A,Southern Mississippi,CUSA,Jeff Bower,L,14,23,13,30,146,0,60,263,1,6,16,12,104,1,1
2002-10-26,Cincinnati,CUSA,Rick Minter,H,Memphis,CUSA,Tommy West,W,48,10,21,34,225,0,53,213,5,13,13,6,50,1,1
2002-11-07,Cincinnati,CUSA,Rick Minter,A,Louisville,CUSA,John Smith,W,24,14,9,23,120,0,50,115,2,5,7,7,54,0,0
2002-11-16,Cincinnati,CUSA,Rick Minter,H,Houston,CUSA,Dana Dimel,W,47,14,16,26,287,3,42,205,2,11,10,7,91,0,1
2002-11-23,Cincinnati,CUSA,Rick Minter,A,Hawaii,WAC,June Jones,L,19,20,19,41,231,1,38,136,0,11,6,14,117,0,1
2002-11-30,Cincinnati,CUSA,Rick Minter,H,UAB,CUSA,Watson Brown,W,31,23,14,22,243,2,34,82,1,10,5,5,40,2,0
2002-12-06,Cincinnati,CUSA,Rick Minter,A,East Carolina,CUSA,Steve Logan,W,42,26,15,28,323,4,35,159,0,12,8,5,45,0,1
2002-12-17,Cincinnati,CUSA,Rick Minter,N,North Texas,Sun Belt,Darrell Dickey,L,19,24,19,34,224,1,29,85,0,8,5,10,78,0,5
2002-08-24,Arizona State,Pac-10,Dirk Koetter,A,Nebraska,Big 12,Frank Solich,L,10,48,17,41,175,0,30,83,1,9,7,5,63,0,1
2002-09-07,Arizona State,Pac-10,Dirk Koetter,H,UCF,MAC,Mike Kruczek,W,46,13,9,17,120,3,53,141,1,3,9,9,96,3,0
2002-09-14,Arizona State,Pac-10,Dirk Koetter,A,San Diego State,MWC,Tom Craft,W,39,28,14,32,258,4,30,107,0,8,4,9,67,2,0
2002-09-28,Arizona State,Pac-10,Dirk Koetter,H,Stanford,Pac-10,Buddy Teevens,W,65,24,23,39,421,5,34,114,3,15,6,6,50,0,1
2002-10-05,Arizona State,Pac-10,Dirk Koetter,H,North Carolina,ACC,John Bunting,L,35,38,27,45,474,0,35,183,5,20,13,9,100,3,2
2002-10-12,Arizona State,Pac-10,Dirk Koetter,H,Oregon State,Pac-10,Dennis Erickson,W,13,9,14,34,186,1,33,55,0,7,2,7,69,1,2
2002-10-19,Arizona State,Pac-10,Dirk Koetter,A,Oregon,Pac-10,Mike Bellotti,W,45,42,32,54,559,4,33,31,1,16,8,10,80,0,2
2002-10-26,Arizona State,Pac-10,Dirk Koetter,H,Washington,Pac-10,Rick Neuheisel,W,27,16,18,28,184,2,37,45,1,9,5,12,153,1,0
2002-11-02,Arizona State,Pac-10,Dirk Koetter,A,Washington State,Pac-10,Mike Price,L,22,44,31,52,328,2,32,37,0,14,7,5,38,2,2
2002-11-09,Arizona State,Pac-10,Dirk Koetter,H,California,Pac-10,Jeff Tedford,L,38,55,29,50,477,4,27,-2,1,15,2,11,73,4,1
2002-11-16,Arizona State,Pac-10,Dirk Koetter,A,USC,Pac-10,Pete Carroll,L,13,34,24,49,297,1,21,27,0,14,3,4,45,1,2
2002-11-29,Arizona State,Pac-10,Dirk Koetter,A,Arizona,Pac-10,John Mackovic,W,34,20,25,35,295,0,49,166,4,17,8,11,96,1,2
2002-12-27,Arizona State,Pac-10,Dirk Koetter,N,Kansas State,Big 12,Bill Snyder,L,27,34,28,57,293,2,26,17,1,15,4,4,20,0,1
2002-08-31,Utah,MWC,Ron McBride,A,Utah State,Ind,Mick Dennehy,W,23,3,16,30,165,1,53,282,2,9,16,7,55,0,0
2002-09-07,Utah,MWC,Ron McBride,H,Indiana,Big Ten,Gerry DiNardo,W,40,13,15,28,104,2,57,386,2,5,24,7,73,2,0
2002-09-14,Utah,MWC,Ron McBride,A,Arizona,Pac-10,John Mackovic,L,17,23,18,38,172,2,22,32,0,8,1,11,80,1,0
2002-09-21,Utah,MWC,Ron McBride,A,Michigan,Big Ten,Lloyd Carr,L,7,10,23,39,208,1,20,13,0,7,1,5,38,0,2
2002-09-28,Utah,MWC,Ron McBride,H,Air Force,MWC,Fisher DeBerry,L,26,30,11,20,109,0,46,181,3,4,10,13,148,4,2
2002-10-12,Utah,MWC,Ron McBride,A,San Diego State,MWC,Tom Craft,L,17,36,30,53,276,2,28,32,0,17,4,2,20,1,4
2002-10-19,Utah,MWC,Ron McBride,H,Colorado State,MWC,Sonny Lubick,L,20,28,21,41,265,0,41,216,3,9,12,8,51,0,2
2002-10-26,Utah,MWC,Ron McBride,A,New Mexico,MWC,Rocky Long,L,35,42,26,41,440,4,39,89,1,12,5,4,40,3,0
2002-11-09,Utah,MWC,Ron McBride,H,Nevada-Las Vegas,MWC,John Robinson,W,28,17,18,30,172,3,42,211,1,9,8,9,89,0,0
2002-11-16,Utah,MWC,Ron McBride,A,Wyoming,MWC,Vic Koenning,W,23,18,19,35,216,1,41,186,2,9,9,10,101,1,2
2002-11-23,Utah,MWC,Ron McBride,H,BYU,MWC,Gary Crowton,W,13,6,18,26,164,0,53,175,1,11,12,5,55,0,1
2002-08-29,Syracuse,Big East,Paul Pasqualoni,A,BYU,MWC,Gary Crowton,L,21,42,8,24,128,0,42,198,3,7,9,7,65,1,2
2002-09-07,Syracuse,Big East,Paul Pasqualoni,H,North Carolina,ACC,John Bunting,L,22,30,4,11,71,0,43,183,3,4,10,6,35,1,1
2002-09-28,Syracuse,Big East,Paul Pasqualoni,A,Auburn,SEC,Tommy Tuberville,L,34,37,15,30,163,1,44,158,2,9,5,7,43,0,3
2002-10-05,Syracuse,Big East,Paul Pasqualoni,H,Pitt,Big East,Walt Harris,L,24,48,14,29,131,1,38,144,2,7,6,3,15,4,0
2002-10-12,Syracuse,Big East,Paul Pasqualoni,A,Temple,Big East,Bobby Wallace,L,16,17,18,34,239,2,28,144,0,11,6,9,74,0,1
2002-10-19,Syracuse,Big East,Paul Pasqualoni,A,West Virginia,Big East,Rich Rodriguez,L,7,34,16,34,170,0,38,72,1,8,5,4,31,3,1
2002-10-26,Syracuse,Big East,Paul Pasqualoni,H,Rutgers,Big East,Greg Schiano,W,45,14,13,23,117,2,44,289,3,7,10,8,87,1,0
2002-11-02,Syracuse,Big East,Paul Pasqualoni,A,UCF,MAC,Mike Kruczek,W,38,35,13,19,199,2,50,197,3,7,14,7,44,0,0
2002-11-09,Syracuse,Big East,Paul Pasqualoni,H,Virginia Tech,Big East,Frank Beamer,W,50,42,24,40,403,1,60,201,5,15,12,9,93,0,3
2002-11-16,Syracuse,Big East,Paul Pasqualoni,A,Boston College,Big East,Tom O'Brien,L,20,41,14,34,131,1,48,245,1,8,14,1,5,1,1
2002-11-30,Syracuse,Big East,Paul Pasqualoni,H,Miami (FL),Big East,Larry Coker,L,7,49,19,30,151,0,45,154,1,8,8,3,25,0,1
2002-09-14,Arizona,Pac-10,John Mackovic,H,Utah,MWC,Ron McBride,W,23,17,24,35,416,2,44,43,0,16,3,7,54,2,1
2002-09-21,Arizona,Pac-10,John Mackovic,A,Wisconsin,Big Ten,Barry Alvarez,L,10,31,14,32,138,0,30,154,1,7,5,8,66,0,2
2002-09-28,Arizona,Pac-10,John Mackovic,H,North Texas,Sun Belt,Darrell Dickey,W,14,9,16,27,189,0,35,121,1,10,7,6,42,0,0
2002-10-05,Arizona,Pac-10,John Mackovic,H,Oregon,Pac-10,Mike Bellotti,L,14,31,23,41,302,2,27,30,0,16,0,6,46,0,1
2002-10-12,Arizona,Pac-10,John Mackovic,A,Washington,Pac-10,Rick Neuheisel,L,28,32,29,41,443,3,29,24,1,19,5,12,120,1,1
2002-10-19,Arizona,Pac-10,John Mackovic,A,Stanford,Pac-10,Buddy Teevens,L,6,16,19,31,244,0,23,22,0,8,6,4,20,1,3
2002-10-26,Arizona,Pac-10,John Mackovic,H,Washington State,Pac-10,Mike Price,L,13,21,22,46,224,1,21,-17,0,11,1,6,65,1,2
2002-11-02,Arizona,Pac-10,John Mackovic,A,Oregon State,Pac-10,Dennis Erickson,L,3,38,15,33,116,0,25,-23,0,7,2,10,72,2,0
2002-11-09,Arizona,Pac-10,John Mackovic,H,UCLA,Pac-10,Ed Kezirian,L,7,37,13,27,237,1,28,12,0,4,5,5,35,1,0
2002-11-16,Arizona,Pac-10,John Mackovic,A,California,Pac-10,Jeff Tedford,W,52,41,31,45,492,4,32,-5,1,17,2,5,45,1,1
2002-11-29,Arizona,Pac-10,John Mackovic,H,Arizona State,Pac-10,Dirk Koetter,L,20,34,17,31,269,1,25,62,2,12,4,12,100,2,3
2002-08-31,Penn State,Big Ten,Joe Paterno,H,UCF,MAC,Mike Kruczek,W,27,24,13,20,194,2,39,153,1,7,12,3,19,2,0
2002-09-14,Penn State,Big Ten,Joe Paterno,H,Nebraska,Big 12,Frank Solich,W,40,7,19,31,259,0,43,217,4,11,12,3,20,0,0
2002-09-21,Penn State,Big Ten,Joe Paterno,H,Louisiana Tech,WAC,Jack Bicknell,W,49,17,15,22,169,1,44,298,5,7,16,5,36,1,0
2002-09-28,Penn State,Big Ten,Joe Paterno,H,Iowa,Big Ten,Kirk Ferentz,L,35,42,23,44,399,4,27,54,1,18,3,4,32,1,2
2002-10-05,Penn State,Big Ten,Joe Paterno,A,Wisconsin,Big Ten,Barry Alvarez,W,34,31,21,37,287,0,36,149,3,17,6,5,36,0,1
2002-10-12,Penn State,Big Ten,Joe Paterno,A,Michigan,Big Ten,Lloyd Carr,L,24,27,20,34,274,2,28,81,1,11,5,6,46,0,0
2002-10-19,Penn State,Big Ten,Joe Paterno,H,Northwestern,Big Ten,Randy Walker,W,49,0,11,19,123,2,60,423,5,4,20,6,47,0,1
2002-10-26,Penn State,Big Ten,Joe Paterno,A,Ohio State,Big Ten,Jim Tressel,L,7,13,14,28,98,0,23,81,1,3,5,4,50,0,3
2002-11-02,Penn State,Big Ten,Joe Paterno,H,Illinois,Big Ten,Ron Turner,W,18,7,13,26,108,1,45,315,1,6,12,5,48,1,0
2002-11-09,Penn State,Big Ten,Joe Paterno,H,Virginia,ACC,Al Groh,W,35,14,21,32,244,2,51,289,2,14,14,9,91,1,0
2002-11-16,Penn State,Big Ten,Joe Paterno,A,Indiana,Big Ten,Gerry DiNardo,W,58,25,10,18,137,2,44,352,5,7,14,6,48,0,3
2002-11-23,Penn State,Big Ten,Joe Paterno,H,Michigan State,Big Ten,Morris Watts,W,61,7,8,13,146,1,50,390,7,6,17,1,5,0,0
2003-01-01,Penn State,Big Ten,Joe Paterno,N,Auburn,SEC,Tommy Tuberville,L,9,13,10,27,98,0,36,170,0,3,10,7,68,0,1
2002-08-31,Vanderbilt,SEC,Bobby Johnson,A,Georgia Tech,ACC,Chan Gailey,L,3,45,13,28,116,0,31,109,0,3,6,5,25,0,2
2002-09-14,Vanderbilt,SEC,Bobby Johnson,A,Auburn,SEC,Tommy Tuberville,L,6,31,13,24,127,0,42,163,0,5,12,9,60,2,2
2002-09-21,Vanderbilt,SEC,Bobby Johnson,A,Ole Miss,SEC,David Cutcliffe,L,38,45,11,21,207,2,49,257,3,8,14,2,10,3,0
2002-09-28,Vanderbilt,SEC,Bobby Johnson,H,South Carolina,SEC,Lou Holtz,L,14,20,10,19,105,2,36,136,0,6,5,6,59,0,1
2002-10-12,Vanderbilt,SEC,Bobby Johnson,H,Middle Tennessee State,Sun Belt,Andy McCollum,L,20,21,13,23,107,0,43,180,2,4,11,14,141,0,2
2002-10-19,Vanderbilt,SEC,Bobby Johnson,A,Georgia,SEC,Mark Richt,L,17,48,10,20,158,0,44,234,2,7,13,2,10,1,0
2002-10-26,Vanderbilt,SEC,Bobby Johnson,H,Connecticut,Ind,Randy Edsall,W,28,24,11,18,171,1,51,221,3,9,11,4,41,2,0
2002-11-02,Vanderbilt,SEC,Bobby Johnson,H,Alabama,SEC,Dennis Franchione,L,8,30,7,18,116,1,29,46,0,6,3,5,35,1,1
2002-11-09,Vanderbilt,SEC,Bobby Johnson,H,Florida,SEC,Ron Zook,L,17,21,10,26,94,0,41,173,2,4,10,6,55,0,2
2002-11-16,Vanderbilt,SEC,Bobby Johnson,A,Kentucky,SEC,Guy Morriss,L,21,41,11,26,176,2,40,102,1,8,8,4,29,2,0
2002-11-23,Vanderbilt,SEC,Bobby Johnson,H,Tennessee,SEC,Phillip Fulmer,L,0,24,7,18,79,0,33,117,0,3,7,9,48,1,1
2002-09-01,Kentucky,SEC,Guy Morriss,A,Louisville,CUSA,John Smith,W,22,17,13,27,195,1,42,78,1,8,5,12,89,0,0
2002-09-07,Kentucky,SEC,Guy Morriss,H,UTEP,WAC,Gary Nord,W,77,17,12,19,227,5,44,364,6,8,17,5,40,1,0
2002-09-14,Kentucky,SEC,Guy Morriss,H,Indiana,Big Ten,Gerry DiNardo,W,27,17,19,32,183,3,35,144,0,7,7,10,100,0,1
2002-09-21,Kentucky,SEC,Guy Morriss,H,Middle Tennessee State,Sun Belt,Andy McCollum,W,44,22,22,31,305,3,39,205,3,13,12,9,65,0,1
2002-09-28,Kentucky,SEC,Guy Morriss,A,Florida,SEC,Ron Zook,L,34,41,20,32,180,2,29,88,1,9,5,10,79,1,1
2002-10-12,Kentucky,SEC,Guy Morriss,H,South Carolina,SEC,Lou Holtz,L,12,16,23,39,209,1,34,118,0,8,8,7,55,2,1
2002-10-19,Kentucky,SEC,Guy Morriss,A,Arkansas,SEC,Houston Nutt,W,29,17,19,31,253,2,32,79,1,11,5,7,60,2,0
2002-10-26,Kentucky,SEC,Guy Morriss,H,Georgia,SEC,Mark Richt,L,24,52,15,31,242,2,30,130,1,9,8,10,77,0,0
2002-11-02,Kentucky,SEC,Guy Morriss,A,Mississippi State,SEC,Jackie Sherrill,W,45,24,12,26,161,1,41,105,2,7,7,12,92,0,0
2002-11-09,Kentucky,SEC,Guy Morriss,H,LSU,SEC,Nick Saban,L,30,33,14,29,221,4,35,154,0,9,8,5,49,2,0
2002-11-16,Kentucky,SEC,Guy Morriss,H,Vanderbilt,SEC,Bobby Johnson,W,41,21,14,23,128,0,40,228,4,6,12,6,54,0,2
2002-11-30,Kentucky,SEC,Guy Morriss,A,Tennessee,SEC,Phillip Fulmer,L,0,24,12,30,83,0,29,89,0,4,6,13,76,1,0
2002-08-31,California,Pac-10,Jeff Tedford,H,Baylor,Big 12,Kevin Steele,W,70,22,22,30,355,5,31,105,3,14,4,10,81,0,0
2002-09-07,California,Pac-10,Jeff Tedford,H,New Mexico State,Sun Belt,Tony Samuel,W,34,13,19,32,180,2,31,120,2,10,6,5,42,1,0
2002-09-14,California,Pac-10,Jeff Tedford,A,Michigan State,Big Ten,Morris Watts,W,46,22,20,35,246,3,36,135,1,12,8,10,108,0,1
2002-09-21,California,Pac-10,Jeff Tedford,H,Air Force,MWC,Fisher DeBerry,L,21,23,13,38,216,1,31,119,0,11,6,7,64,0,1
2002-09-28,California,Pac-10,Jeff Tedford,H,Washington State,Pac-10,Mike Price,L,38,48,29,47,371,3,27,101,2,16,7,7,68,0,2
2002-10-05,California,Pac-10,Jeff Tedford,A,Washington,Pac-10,Rick Neuheisel,W,34,27,13,24,266,5,42,125,0,8,9,10,92,1,0
2002-10-12,California,Pac-10,Jeff Tedford,A,USC,Pac-10,Pete Carroll,L,28,30,20,30,221,2,25,90,2,11,6,4,25,2,1
2002-10-19,California,Pac-10,Jeff Tedford,H,UCLA,Pac-10,Ed Kezirian,W,17,12,13,30,133,1,34,40,1,6,4,10,111,0,0
2002-10-26,California,Pac-10,Jeff Tedford,A,Oregon State,Pac-10,Dennis Erickson,L,13,24,27,51,284,0,28,16,1,12,4,10,79,1,1
2002-11-09,California,Pac-10,Jeff Tedford,A,Arizona State,Pac-10,Dirk Koetter,W,55,38,16,35,213,5,42,168,0,11,8,4,37,2,1
2002-11-16,California,Pac-10,Jeff Tedford,H,Arizona,Pac-10,John Mackovic,L,41,52,22,45,298,2,27,58,1,15,4,9,85,1,2
2002-11-23,California,Pac-10,Jeff Tedford,H,Stanford,Pac-10,Buddy Teevens,W,30,7,16,31,188,2,38,219,1,11,11,5,44,0,1
2002-08-31,Florida,SEC,Ron Zook,H,UAB,CUSA,Watson Brown,W,51,3,20,32,410,2,38,233,5,16,9,7,70,0,1
2002-09-07,Florida,SEC,Ron Zook,H,Miami (FL),Big East,Larry Coker,L,16,41,19,45,191,0,36,163,1,10,10,6,48,0,2
2002-09-14,Florida,SEC,Ron Zook,H,Ohio,MAC,Brian Knorr,W,34,6,18,31,202,1,34,163,4,10,11,5,35,1,1
2002-09-21,Florida,SEC,Ron Zook,A,Tennessee,SEC,Phillip Fulmer,W,30,13,20,35,324,3,34,94,1,14,6,6,35,1,2
2002-09-28,Florida,SEC,Ron Zook,H,Kentucky,SEC,Guy Morriss,W,41,34,28,43,375,2,46,134,3,17,9,5,66,1,0
