Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2014-11-15,Florida State,ACC,Jimbo Fisher,A,Miami (FL),ACC,Al Golden,W,30,26,25,42,304,1,19,114,2,13,6,2,15,2,1
2014-11-22,Florida State,ACC,Jimbo Fisher,H,Boston College,ACC,Steve Addazio,W,20,17,22,32,281,1,29,110,1,15,7,5,40,0,1
2014-11-29,Florida State,ACC,Jimbo Fisher,H,Florida,SEC,Will Muschamp,W,24,19,12,24,125,2,41,181,0,6,8,8,63,0,4
2014-12-06,Florida State,ACC,Jimbo Fisher,N,Georgia Tech,ACC,Paul Johnson,W,37,35,21,30,309,3,33,179,1,11,12,5,45,0,0
2015-01-01,Florida State,ACC,Jimbo Fisher,N,Oregon,Pac-12,Mark Helfrich,L,20,59,29,48,348,1,39,180,1,17,10,6,48,4,1
2014-09-06,Iowa State,Big 12,Paul Rhoads,H,Kansas State,Big 12,Bill Snyder,L,28,32,22,33,214,2,37,105,1,13,6,5,55,0,1
2014-09-13,Iowa State,Big 12,Paul Rhoads,A,Iowa,Big Ten,Kirk Ferentz,W,20,17,25,36,255,2,26,82,0,13,4,4,50,1,0
2014-09-27,Iowa State,Big 12,Paul Rhoads,H,Baylor,Big 12,Art Briles,L,28,49,17,39,212,2,34,127,2,9,6,7,45,0,1
2014-10-04,Iowa State,Big 12,Paul Rhoads,A,Oklahoma State,Big 12,Mike Gundy,L,20,37,17,39,200,2,33,122,0,8,8,3,45,0,0
2014-10-11,Iowa State,Big 12,Paul Rhoads,H,Toledo,MAC,Matt Campbell,W,37,30,37,53,351,3,34,103,1,23,7,5,50,0,0
2014-10-18,Iowa State,Big 12,Paul Rhoads,A,Texas,Big 12,Charlie Strong,L,45,48,36,55,345,3,38,179,2,18,11,5,59,1,2
2014-11-01,Iowa State,Big 12,Paul Rhoads,H,Oklahoma,Big 12,Bob Stoops,L,14,59,17,45,247,1,31,87,1,9,5,4,40,1,0
2014-11-08,Iowa State,Big 12,Paul Rhoads,A,Kansas,Big 12,Clint Bowen,L,14,34,25,50,275,2,25,98,0,11,9,4,26,1,1
2014-11-22,Iowa State,Big 12,Paul Rhoads,H,Texas Tech,Big 12,Kliff Kingsbury,L,31,34,24,38,304,2,46,265,2,12,14,3,35,1,0
2014-11-29,Iowa State,Big 12,Paul Rhoads,H,West Virginia,Big 12,Dana Holgorsen,L,24,37,26,50,275,2,40,135,1,12,8,4,35,0,2
2014-12-06,Iowa State,Big 12,Paul Rhoads,A,Texas Christian,Big 12,Gary Patterson,L,3,55,16,41,152,0,32,84,0,8,4,2,19,0,2
2014-09-12,Cincinnati,American,Tommy Tuberville,H,Toledo,MAC,Matt Campbell,W,58,34,29,42,436,6,30,148,2,21,6,2,30,0,0
2014-09-20,Cincinnati,American,Tommy Tuberville,N,Miami (OH),MAC,Chuck Martin,W,31,24,25,39,271,4,30,99,0,13,7,4,30,0,2
2014-09-27,Cincinnati,American,Tommy Tuberville,A,Ohio State,Big Ten,Urban Meyer,L,28,50,21,33,352,4,19,70,0,10,5,6,40,0,0
2014-10-04,Cincinnati,American,Tommy Tuberville,N,Memphis,American,Justin Fuente,L,14,41,16,40,255,1,25,97,1,13,4,6,55,1,1
2014-10-11,Cincinnati,American,Tommy Tuberville,A,Miami (FL),ACC,Al Golden,L,34,55,31,60,355,3,29,67,0,17,5,5,54,0,3
2014-10-18,Cincinnati,American,Tommy Tuberville,A,SMU,American,Tom Mason,W,41,3,17,27,268,1,46,240,3,12,14,6,69,0,0
2014-10-24,Cincinnati,American,Tommy Tuberville,N,South Florida,American,Willie Taggart,W,34,17,27,37,317,1,50,273,3,16,12,4,37,3,0
2014-10-31,Cincinnati,American,Tommy Tuberville,A,Tulane,American,Curtis Johnson,W,38,14,17,26,214,3,35,265,1,11,8,5,35,1,2
2014-11-13,Cincinnati,American,Tommy Tuberville,N,East Carolina,American,Ruffin McNeill,W,54,46,29,45,436,4,33,150,2,19,9,8,64,1,3
2014-11-22,Cincinnati,American,Tommy Tuberville,A,Connecticut,American,Bob Diaco,W,41,0,20,36,176,3,48,249,2,10,13,2,25,0,1
2014-11-29,Cincinnati,American,Tommy Tuberville,A,Temple,American,Matt Rhule,W,14,6,19,31,174,1,33,81,1,9,4,3,20,1,0
2014-12-06,Cincinnati,American,Tommy Tuberville,N,Houston,American,Tony Levine,W,38,31,25,38,348,2,43,152,3,20,11,1,10,0,0
2014-12-27,Cincinnati,American,Tommy Tuberville,N,Virginia Tech,ACC,Frank Beamer,L,17,33,18,37,345,2,33,144,0,14,5,7,73,1,2
2014-08-29,UTSA,CUSA,Larry Coker,A,Houston,American,Tony Levine,W,27,7,15,24,121,0,50,142,3,5,12,14,115,1,0
2014-09-04,UTSA,CUSA,Larry Coker,H,Arizona,Pac-12,Rich Rodriguez,L,23,26,22,33,228,1,39,121,2,14,6,6,53,0,1
2014-09-13,UTSA,CUSA,Larry Coker,A,Oklahoma State,Big 12,Mike Gundy,L,13,43,15,29,133,0,35,73,1,6,5,5,74,0,1
2014-09-27,UTSA,CUSA,Larry Coker,A,Florida Atlantic,CUSA,Charlie Partridge,L,37,41,20,39,272,1,40,140,3,12,10,6,50,0,2
2014-10-04,UTSA,CUSA,Larry Coker,H,New Mexico,MWC,Bob Davie,L,9,21,14,24,229,0,38,112,1,10,7,4,35,0,2
2014-10-11,UTSA,CUSA,Larry Coker,H,Florida International,CUSA,Ron Turner,W,16,13,18,26,175,0,41,142,1,9,8,8,71,3,0
2014-10-18,UTSA,CUSA,Larry Coker,A,Louisiana Tech,CUSA,Skip Holtz,L,20,27,20,33,190,1,39,134,1,10,6,8,85,1,3
2014-10-25,UTSA,CUSA,Larry Coker,H,UTEP,CUSA,Sean Kugler,L,0,34,6,20,32,0,26,38,0,1,1,4,29,1,1
2014-11-08,UTSA,CUSA,Larry Coker,A,Rice,CUSA,David Bailiff,L,7,17,17,32,153,1,23,104,0,8,8,7,70,1,0
2014-11-13,UTSA,CUSA,Larry Coker,H,Southern Mississippi,CUSA,Todd Monken,W,12,10,27,44,175,0,37,169,0,11,9,8,58,0,1
2014-11-22,UTSA,CUSA,Larry Coker,A,Western Kentucky,CUSA,Jeff Brohm,L,7,45,11,23,119,1,39,115,0,5,5,12,124,1,1
2014-11-29,UTSA,CUSA,Larry Coker,H,North Texas,CUSA,Dan McCarney,W,34,27,18,29,277,2,33,175,3,11,7,3,25,2,0
2014-09-06,Arizona State,Pac-12,Todd Graham,A,New Mexico,MWC,Bob Davie,W,58,23,12,21,198,2,48,423,6,7,18,4,30,1,0
2014-09-13,Arizona State,Pac-12,Todd Graham,A,Colorado,Pac-12,Mike MacIntyre,W,38,24,15,25,203,3,35,223,2,8,8,8,59,0,0
2014-09-25,Arizona State,Pac-12,Todd Graham,H,UCLA,Pac-12,Jim Mora,L,27,62,42,69,488,3,36,138,0,26,9,6,59,2,2
2014-10-04,Arizona State,Pac-12,Todd Graham,A,USC,Pac-12,Steve Sarkisian,W,38,34,27,46,510,5,22,31,0,19,1,5,36,0,0
2014-10-18,Arizona State,Pac-12,Todd Graham,H,Stanford,Pac-12,David Shaw,W,26,10,24,34,242,1,46,114,1,14,8,2,9,0,0
2014-10-25,Arizona State,Pac-12,Todd Graham,A,Washington,Pac-12,Chris Petersen,W,24,10,14,25,180,2,43,105,0,8,6,5,20,0,1
2014-11-01,Arizona State,Pac-12,Todd Graham,H,Utah,Pac-12,Kyle Whittingham,W,19,16,18,33,205,1,43,239,0,9,10,6,55,0,2
2014-11-08,Arizona State,Pac-12,Todd Graham,H,Notre Dame,Ind,Brian Kelly,W,55,31,17,28,224,3,45,188,2,10,10,3,19,0,1
2014-11-15,Arizona State,Pac-12,Todd Graham,A,Oregon State,Pac-12,Mike Riley,L,27,35,22,44,264,2,31,103,0,11,7,5,54,0,2
2014-11-22,Arizona State,Pac-12,Todd Graham,H,Washington State,Pac-12,Mike Leach,W,52,31,15,25,232,4,36,98,3,8,7,5,25,0,0
2014-11-28,Arizona State,Pac-12,Todd Graham,A,Arizona,Pac-12,Rich Rodriguez,L,35,42,27,44,267,4,43,113,0,13,9,3,15,1,1
2014-12-27,Arizona State,Pac-12,Todd Graham,N,Duke,ACC,David Cutcliffe,W,36,31,24,34,240,2,35,152,2,13,8,2,10,0,0
2014-09-06,Utah,Pac-12,Kyle Whittingham,H,Fresno State,MWC,Tim DeRuyter,W,59,27,15,27,268,6,54,258,2,10,14,12,118,0,0
2014-09-20,Utah,Pac-12,Kyle Whittingham,A,Michigan,Big Ten,Brady Hoke,W,26,10,18,27,205,1,37,81,0,7,6,6,50,0,1
2014-09-27,Utah,Pac-12,Kyle Whittingham,H,Washington State,Pac-12,Mike Leach,L,27,28,18,40,165,0,40,192,1,7,10,8,78,1,0
2014-10-04,Utah,Pac-12,Kyle Whittingham,A,UCLA,Pac-12,Jim Mora,W,30,28,12,18,100,1,55,242,1,3,14,4,40,0,0
2014-10-16,Utah,Pac-12,Kyle Whittingham,A,Oregon State,Pac-12,Mike Riley,W,29,23,9,18,62,0,46,253,3,3,10,6,67,1,1
2014-10-25,Utah,Pac-12,Kyle Whittingham,H,USC,Pac-12,Steve Sarkisian,W,24,21,18,32,194,1,42,137,1,11,9,4,25,2,0
2014-11-01,Utah,Pac-12,Kyle Whittingham,A,Arizona State,Pac-12,Todd Graham,L,16,19,12,22,57,1,52,184,0,4,8,6,45,0,0
2014-11-08,Utah,Pac-12,Kyle Whittingham,H,Oregon,Pac-12,Mark Helfrich,L,27,51,22,33,320,2,35,120,1,10,6,3,31,2,2
2014-11-15,Utah,Pac-12,Kyle Whittingham,A,Stanford,Pac-12,David Shaw,W,20,17,21,28,177,2,32,70,1,9,4,5,55,0,0
2014-11-22,Utah,Pac-12,Kyle Whittingham,H,Arizona,Pac-12,Rich Rodriguez,L,10,42,18,35,171,1,43,213,0,8,10,3,26,1,3
2014-11-29,Utah,Pac-12,Kyle Whittingham,A,Colorado,Pac-12,Mike MacIntyre,W,38,34,25,37,311,3,35,128,1,11,9,6,45,0,0
2014-12-20,Utah,Pac-12,Kyle Whittingham,N,Colorado State,MWC,Jim McElwain,W,45,10,19,29,189,1,48,359,5,13,15,7,68,0,1
2014-09-13,Syracuse,ACC,Scott Shafer,A,Central Michigan,MAC,Dan Enos,W,40,3,20,30,175,1,49,289,3,9,15,9,41,0,0
2014-09-20,Syracuse,ACC,Scott Shafer,H,Maryland,Big Ten,Randy Edsall,L,20,34,14,28,219,0,51,370,2,9,15,8,69,1,1
2014-09-27,Syracuse,ACC,Scott Shafer,N,Notre Dame,Ind,Brian Kelly,L,15,31,22,38,294,0,30,135,1,9,6,10,85,0,1
2014-10-03,Syracuse,ACC,Scott Shafer,H,Louisville,ACC,Bobby Petrino,L,6,28,17,37,201,0,26,44,0,7,6,7,60,0,2
2014-10-11,Syracuse,ACC,Scott Shafer,H,Florida State,ACC,Jimbo Fisher,L,20,38,21,36,256,2,31,156,0,11,8,7,64,0,3
2014-10-18,Syracuse,ACC,Scott Shafer,A,Wake Forest,ACC,Dave Clawson,W,30,7,22,32,171,0,38,199,1,9,7,6,55,0,0
2014-10-25,Syracuse,ACC,Scott Shafer,A,Clemson,ACC,Dabo Swinney,L,6,16,12,28,82,0,34,88,0,4,6,5,30,1,2
2014-11-01,Syracuse,ACC,Scott Shafer,H,North Carolina State,ACC,Dave Doeren,L,17,24,22,42,307,2,37,38,0,10,8,6,61,1,2
2014-11-08,Syracuse,ACC,Scott Shafer,H,Duke,ACC,David Cutcliffe,L,10,27,17,32,105,0,37,119,1,4,7,7,55,0,2
2014-11-22,Syracuse,ACC,Scott Shafer,A,Pitt,ACC,Paul Chryst,L,7,30,10,25,149,0,29,106,1,7,5,6,67,1,2
2014-11-29,Syracuse,ACC,Scott Shafer,A,Boston College,ACC,Steve Addazio,L,7,28,8,20,66,0,28,62,1,2,5,8,67,0,2
2014-08-29,Arizona,Pac-12,Rich Rodriguez,H,Nevada-Las Vegas,MWC,Bobby Hauck,W,58,13,26,46,434,4,48,353,3,17,13,7,63,0,0
2014-09-04,Arizona,Pac-12,Rich Rodriguez,A,UTSA,CUSA,Larry Coker,W,26,23,17,32,231,1,44,223,1,8,11,8,73,0,0
2014-09-13,Arizona,Pac-12,Rich Rodriguez,H,Nevada,MWC,Brian Polian,W,35,28,22,26,278,3,38,229,2,13,10,7,47,0,1
2014-09-20,Arizona,Pac-12,Rich Rodriguez,H,California,Pac-12,Sonny Dykes,W,49,45,47,74,520,5,32,107,1,24,8,6,65,0,2
2014-10-02,Arizona,Pac-12,Rich Rodriguez,A,Oregon,Pac-12,Mark Helfrich,W,31,24,20,31,287,1,55,208,3,13,11,9,78,1,1
2014-10-11,Arizona,Pac-12,Rich Rodriguez,H,USC,Pac-12,Steve Sarkisian,L,26,28,43,72,395,1,30,78,2,23,6,4,35,1,0
2014-10-25,Arizona,Pac-12,Rich Rodriguez,A,Washington State,Pac-12,Mike Leach,W,59,37,26,38,294,5,36,157,1,12,8,8,89,1,0
2014-11-01,Arizona,Pac-12,Rich Rodriguez,A,UCLA,Pac-12,Jim Mora,L,7,17,18,48,175,1,31,80,0,10,5,4,40,0,1
2014-11-08,Arizona,Pac-12,Rich Rodriguez,H,Colorado,Pac-12,Mike MacIntyre,W,38,20,21,38,211,4,47,288,0,11,11,8,75,0,0
2014-11-15,Arizona,Pac-12,Rich Rodriguez,H,Washington,Pac-12,Chris Petersen,W,27,26,17,40,242,0,40,133,3,10,8,2,14,1,2
2014-11-22,Arizona,Pac-12,Rich Rodriguez,A,Utah,Pac-12,Kyle Whittingham,W,42,10,11,22,222,0,47,298,4,9,12,6,57,1,0
2014-11-28,Arizona,Pac-12,Rich Rodriguez,H,Arizona State,Pac-12,Todd Graham,W,42,35,15,21,208,2,37,125,3,6,7,9,123,2,0
2014-12-05,Arizona,Pac-12,Rich Rodriguez,N,Oregon,Pac-12,Mark Helfrich,L,13,51,9,26,113,1,35,111,1,3,7,8,67,1,1
2014-12-31,Arizona,Pac-12,Rich Rodriguez,N,Boise State,MWC,Bryan Harsin,L,30,38,28,50,335,1,56,157,2,17,11,6,55,0,2
2014-08-29,Western Kentucky,CUSA,Jeff Brohm,H,Bowling Green State,MAC,Dino Babers,W,59,31,46,56,569,6,40,139,2,29,9,7,66,0,0
2014-09-06,Western Kentucky,CUSA,Jeff Brohm,A,Illinois,Big Ten,Tim Beckman,L,34,42,28,48,297,2,30,103,1,17,5,5,24,2,1
2014-09-13,Western Kentucky,CUSA,Jeff Brohm,A,Middle Tennessee State,CUSA,Rick Stockstill,L,47,50,43,66,593,4,36,125,1,22,9,10,92,0,1
2014-09-27,Western Kentucky,CUSA,Jeff Brohm,A,Navy,Ind,Ken Niumatalolo,W,36,27,38,54,387,2,34,164,1,19,11,7,66,0,1
2014-10-04,Western Kentucky,CUSA,Jeff Brohm,H,UAB,CUSA,Bill Clark,L,39,42,25,37,319,2,28,184,3,14,9,6,50,0,0
2014-10-18,Western Kentucky,CUSA,Jeff Brohm,A,Florida Atlantic,CUSA,Charlie Partridge,L,38,45,28,44,335,3,26,67,2,16,4,3,25,1,1
2014-10-25,Western Kentucky,CUSA,Jeff Brohm,H,Old Dominion,CUSA,Bobby Wilder,W,66,51,23,26,371,5,45,230,2,17,13,3,40,2,0
2014-11-01,Western Kentucky,CUSA,Jeff Brohm,A,Louisiana Tech,CUSA,Skip Holtz,L,10,59,16,39,145,1,33,152,0,6,9,8,93,1,4
2014-11-08,Western Kentucky,CUSA,Jeff Brohm,H,UTEP,CUSA,Sean Kugler,W,35,27,23,34,324,3,21,34,1,13,2,3,24,0,0
2014-11-15,Western Kentucky,CUSA,Jeff Brohm,H,Army,Ind,Jeff Monken,W,52,24,16,25,178,3,41,383,4,6,16,7,80,0,0
2014-11-22,Western Kentucky,CUSA,Jeff Brohm,H,UTSA,CUSA,Larry Coker,W,45,7,26,35,346,5,28,120,1,13,6,4,40,0,0
2014-11-28,Western Kentucky,CUSA,Jeff Brohm,A,Marshall,CUSA,Doc Holliday,W,67,66,35,51,516,8,35,222,1,22,13,4,38,0,2
2014-12-24,Western Kentucky,CUSA,Jeff Brohm,N,Central Michigan,MAC,Dan Enos,W,49,48,31,42,486,5,32,161,2,22,6,9,105,2,0
2014-08-30,Penn State,Big Ten,James Franklin,N,UCF,American,George O'Leary,W,26,24,32,47,454,1,28,57,1,14,7,9,90,1,2
2014-09-06,Penn State,Big Ten,James Franklin,H,Akron,MAC,Terry Bowden,W,21,3,22,37,319,3,31,106,0,16,7,3,25,1,2
2014-09-13,Penn State,Big Ten,James Franklin,A,Rutgers,Big Ten,Kyle Flood,W,13,10,25,44,309,0,33,64,1,13,4,5,40,0,1
2014-09-20,Penn State,Big Ten,James Franklin,H,Massachusetts,MAC,Mark Whipple,W,48,7,18,32,236,1,45,228,5,11,11,6,52,0,0
2014-09-27,Penn State,Big Ten,James Franklin,H,Northwestern,Big Ten,Pat Fitzgerald,L,6,29,22,46,216,0,25,50,0,9,3,4,35,1,1
2014-10-11,Penn State,Big Ten,James Franklin,A,Michigan,Big Ten,Brady Hoke,L,13,18,21,33,160,1,35,54,0,8,7,5,23,0,1
2014-10-25,Penn State,Big Ten,James Franklin,H,Ohio State,Big Ten,Urban Meyer,L,24,31,31,50,224,1,31,16,1,11,5,4,42,0,2
2014-11-01,Penn State,Big Ten,James Franklin,H,Maryland,Big Ten,Randy Edsall,L,19,20,18,42,177,1,41,42,0,10,4,8,64,3,1
2014-11-08,Penn State,Big Ten,James Franklin,A,Indiana,Big Ten,Kevin Wilson,W,13,7,12,29,168,0,37,162,1,7,6,7,55,0,2
2014-11-15,Penn State,Big Ten,James Franklin,H,Temple,American,Matt Rhule,W,30,13,12,26,112,0,47,254,2,5,13,5,45,1,2
2014-11-22,Penn State,Big Ten,James Franklin,A,Illinois,Big Ten,Tim Beckman,L,14,16,8,16,93,1,47,172,1,5,8,5,34,1,0
2014-11-29,Penn State,Big Ten,James Franklin,H,Michigan State,Big Ten,Mark Dantonio,L,10,34,21,45,195,0,22,38,1,11,4,4,35,1,1
2014-12-27,Penn State,Big Ten,James Franklin,N,Boston College,ACC,Steve Addazio,W,31,30,34,50,371,4,29,82,0,17,5,10,60,2,0
2014-08-28,Vanderbilt,SEC,Derek Mason,H,Temple,American,Matt Rhule,L,7,37,16,34,224,0,29,54,0,11,2,7,66,4,3
2014-09-06,Vanderbilt,SEC,Derek Mason,N,Ole Miss,SEC,Hugh Freeze,L,3,41,6,25,60,0,25,107,0,4,4,7,53,0,1
2014-09-13,Vanderbilt,SEC,Derek Mason,H,Massachusetts,MAC,Mark Whipple,W,34,31,16,23,150,1,40,160,2,8,8,9,77,0,1
2014-09-20,Vanderbilt,SEC,Derek Mason,H,South Carolina,SEC,Steve Spurrier,L,34,48,15,25,223,2,30,156,0,8,9,7,75,1,1
2014-09-27,Vanderbilt,SEC,Derek Mason,A,Kentucky,SEC,Mark Stoops,L,7,17,8,25,85,0,22,54,0,4,3,2,10,0,3
2014-10-04,Vanderbilt,SEC,Derek Mason,A,Georgia,SEC,Mark Richt,L,17,44,16,31,188,0,36,132,2,7,8,4,29,0,1
2014-10-25,Vanderbilt,SEC,Derek Mason,A,Missouri,SEC,Gary Pinkel,L,14,24,17,31,196,2,27,44,0,10,3,5,41,0,1
2014-11-01,Vanderbilt,SEC,Derek Mason,H,Old Dominion,CUSA,Bobby Wilder,W,42,28,20,29,281,5,56,243,1,12,17,4,38,2,0
2014-11-08,Vanderbilt,SEC,Derek Mason,H,Florida,SEC,Will Muschamp,L,10,34,21,45,225,1,24,83,0,11,4,6,49,2,2
2014-11-22,Vanderbilt,SEC,Derek Mason,A,Mississippi State,SEC,Dan Mullen,L,0,51,17,36,179,0,27,49,0,7,5,5,57,1,2
2014-11-29,Vanderbilt,SEC,Derek Mason,H,Tennessee,SEC,Butch Jones,L,17,24,13,30,149,1,36,123,1,6,10,7,50,0,3
2014-09-06,Kentucky,SEC,Mark Stoops,H,Ohio,MAC,Frank Solich,W,20,3,17,31,170,1,52,232,1,8,15,4,45,0,0
2014-09-13,Kentucky,SEC,Mark Stoops,A,Florida,SEC,Will Muschamp,L,30,36,24,45,369,3,33,81,0,14,6,8,61,0,3
2014-09-27,Kentucky,SEC,Mark Stoops,H,Vanderbilt,SEC,Derek Mason,W,17,7,23,30,201,1,50,183,1,10,13,5,55,2,1
2014-10-04,Kentucky,SEC,Mark Stoops,H,South Carolina,SEC,Steve Spurrier,W,45,38,20,30,208,1,36,239,4,9,12,8,80,1,0
2014-10-11,Kentucky,SEC,Mark Stoops,H,Louisiana-Monroe,Sun Belt,Todd Berry,W,48,14,16,30,216,3,29,136,1,7,6,6,54,0,1
