Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1980-09-20,Indiana,Big Ten,Lee Corso,A,Kentucky,SEC,Fran Curci,W,36,30
1980-09-27,Indiana,Big Ten,Lee Corso,A,Colorado,Big 8,Chuck Fairbanks,W,49,7
1980-10-04,Indiana,Big Ten,Lee Corso,H,Duke,ACC,Red Wilson,W,31,21
1980-10-11,Indiana,Big Ten,Lee Corso,H,Wisconsin,Big Ten,Dave McClain,W,24,0
1980-10-18,Indiana,Big Ten,Lee Corso,A,Ohio State,Big Ten,Earle Bruce,L,17,27
1980-10-25,Indiana,Big Ten,Lee Corso,A,Northwestern,Big Ten,Rick Venturi,W,35,20
1980-11-01,Indiana,Big Ten,Lee Corso,H,Michigan,Big Ten,Bo Schembechler,L,0,35
1980-11-08,Indiana,Big Ten,Lee Corso,A,Minnesota,Big Ten,Joe Salem,L,7,31
1980-11-15,Indiana,Big Ten,Lee Corso,H,Illinois,Big Ten,Mike White,W,26,24
1980-11-22,Indiana,Big Ten,Lee Corso,A,Purdue,Big Ten,Jim Young,L,23,24
1980-09-06,Florida State,Ind,Bobby Bowden,A,LSU,SEC,Jerry Stovall,W,16,0
1980-09-13,Florida State,Ind,Bobby Bowden,H,Louisville,Ind,Bob Weber,W,52,0
1980-09-20,Florida State,Ind,Bobby Bowden,H,East Carolina,Ind,Ed Emory,W,63,7
1980-09-27,Florida State,Ind,Bobby Bowden,A,Miami (FL),Ind,Howard Schnellenberger,L,9,10
1980-10-04,Florida State,Ind,Bobby Bowden,A,Nebraska,Big 8,Tom Osborne,W,18,14
1980-10-11,Florida State,Ind,Bobby Bowden,H,Pitt,Ind,Jackie Sherrill,W,36,22
1980-10-18,Florida State,Ind,Bobby Bowden,H,Boston College,Ind,Ed Chlebek,W,41,7
1980-10-25,Florida State,Ind,Bobby Bowden,A,Memphis,Ind,Richard Williamson,W,24,3
1980-11-01,Florida State,Ind,Bobby Bowden,H,Tulsa,MVC,John Cooper,W,45,2
1980-11-08,Florida State,Ind,Bobby Bowden,H,Virginia Tech,Ind,Bill Dooley,W,31,7
1980-12-06,Florida State,Ind,Bobby Bowden,H,Florida,SEC,Charley Pell,W,17,13
1981-01-01,Florida State,Ind,Bobby Bowden,N,Oklahoma,Big 8,Barry Switzer,L,17,18
1980-09-13,Iowa State,Big 8,Donnie Duncan,H,Louisiana-Monroe,Ind,John David Crow,W,42,7
1980-09-20,Iowa State,Big 8,Donnie Duncan,H,San Jose State,PCAA,Jack Elway,W,27,6
1980-09-27,Iowa State,Big 8,Donnie Duncan,A,Iowa,Big Ten,Hayden Fry,W,10,7
1980-10-04,Iowa State,Big 8,Donnie Duncan,H,Colorado State,WAC,Sarkis Arslanian,W,69,0
1980-10-11,Iowa State,Big 8,Donnie Duncan,H,Kansas State,Big 8,Jim Dickey,W,31,7
1980-10-18,Iowa State,Big 8,Donnie Duncan,A,Kansas,Big 8,Don Fambrough,L,17,28
1980-10-25,Iowa State,Big 8,Donnie Duncan,H,Oklahoma,Big 8,Barry Switzer,L,7,42
1980-11-01,Iowa State,Big 8,Donnie Duncan,A,Colorado,Big 8,Chuck Fairbanks,L,9,17
1980-11-08,Iowa State,Big 8,Donnie Duncan,A,Missouri,Big 8,Warren Powers,L,10,14
1980-11-15,Iowa State,Big 8,Donnie Duncan,H,Nebraska,Big 8,Tom Osborne,L,0,35
1980-11-22,Iowa State,Big 8,Donnie Duncan,A,Oklahoma State,Big 8,Jimmy Johnson,W,23,21
1980-09-06,Cincinnati,Ind,Ralph Staub,A,West Virginia,Ind,Don Nehlen,L,27,41
1980-09-13,Cincinnati,Ind,Ralph Staub,A,Tulsa,MVC,John Cooper,L,13,31
1980-09-20,Cincinnati,Ind,Ralph Staub,A,Rutgers,Ind,Frank Burns,L,7,24
1980-09-27,Cincinnati,Ind,Ralph Staub,H,Wichita State,MVC,Willie Jeffries,L,8,13
1980-10-04,Cincinnati,Ind,Ralph Staub,A,Villanova,Ind,Dick Bedesem,L,6,23
1980-10-18,Cincinnati,Ind,Ralph Staub,A,South Carolina,Ind,Jim Carlen,L,7,49
1980-10-25,Cincinnati,Ind,Ralph Staub,A,Temple,Ind,Wayne Hardin,L,7,23
1980-11-01,Cincinnati,Ind,Ralph Staub,A,Richmond,Ind,Dal Shealy,L,10,24
1980-11-08,Cincinnati,Ind,Ralph Staub,H,Memphis,Ind,Richard Williamson,W,14,10
1980-11-15,Cincinnati,Ind,Ralph Staub,A,Louisville,Ind,Bob Weber,L,0,20
1980-11-22,Cincinnati,Ind,Ralph Staub,H,Miami (OH),MAC,Tom Reed,W,23,13
1980-09-13,Arizona State,Pac-10,Darryl Rogers,H,Houston,SWC,Bill Yeoman,W,29,13
1980-09-20,Arizona State,Pac-10,Darryl Rogers,H,Oregon State,Pac-10,Joe Avezzano,W,42,14
1980-09-27,Arizona State,Pac-10,Darryl Rogers,A,Ohio State,Big Ten,Earle Bruce,L,21,38
1980-10-04,Arizona State,Pac-10,Darryl Rogers,A,USC,Pac-10,John Robinson,L,21,23
1980-10-11,Arizona State,Pac-10,Darryl Rogers,H,Washington State,Pac-10,Jim Walden,W,27,21
1980-10-25,Arizona State,Pac-10,Darryl Rogers,H,Pacific,PCAA,Bob Toledo,W,37,9
1980-11-01,Arizona State,Pac-10,Darryl Rogers,A,Washington,Pac-10,Don James,L,0,25
1980-11-08,Arizona State,Pac-10,Darryl Rogers,H,California,Pac-10,Roger Theder,W,34,6
1980-11-15,Arizona State,Pac-10,Darryl Rogers,H,UCLA,Pac-10,Terry Donahue,L,14,23
1980-11-22,Arizona State,Pac-10,Darryl Rogers,H,Oregon,Pac-10,Rich Brooks,W,42,37
1980-11-29,Arizona State,Pac-10,Darryl Rogers,A,Arizona,Pac-10,Larry Smith,W,44,7
1980-09-06,Furman,Southern,Dick Sheridan,A,North Carolina,ACC,Dick Crum,L,13,35
1980-09-20,Furman,Southern,Dick Sheridan,A,Western Carolina,Southern,Bob Waters,W,28,14
1980-09-27,Furman,Southern,Dick Sheridan,H,Virginia Military Institute,Southern,Bob Thalman,W,21,16
1980-10-04,Furman,Southern,Dick Sheridan,A,Chattanooga,Southern,Bill Oliver,W,42,28
1980-10-11,Furman,Southern,Dick Sheridan,A,East Tennessee State,Southern,Jack Carlisle,W,33,21
1980-10-25,Furman,Southern,Dick Sheridan,A,Appalachian State,Southern,Mike Working,W,21,20
1980-11-01,Furman,Southern,Dick Sheridan,A,Marshall,Southern,Sonny Randle,W,35,0
1980-11-22,Furman,Southern,Dick Sheridan,H,Citadel,Southern,Art Baker,W,28,15
1980-09-13,Utah,WAC,Wayne Howard,A,Nebraska,Big 8,Tom Osborne,L,9,55
1980-09-20,Utah,WAC,Wayne Howard,H,Nevada-Las Vegas,Ind,Tony Knap,W,45,29
1980-09-27,Utah,WAC,Wayne Howard,H,Fresno State,PCAA,Jim Sweeney,W,27,12
1980-10-04,Utah,WAC,Wayne Howard,A,Utah State,PCAA,Bruce Snyder,W,23,19
1980-10-11,Utah,WAC,Wayne Howard,A,UTEP,WAC,Bill Michael,W,31,7
1980-10-18,Utah,WAC,Wayne Howard,A,Wyoming,WAC,Pat Dye,L,21,24
1980-10-25,Utah,WAC,Wayne Howard,H,Colorado State,WAC,Sarkis Arslanian,T,21,21
1980-11-08,Utah,WAC,Wayne Howard,H,New Mexico,WAC,Joe Morrison,W,49,21
1980-11-22,Utah,WAC,Wayne Howard,H,BYU,WAC,LaVell Edwards,L,6,56
1980-11-29,Utah,WAC,Wayne Howard,A,San Diego State,WAC,Claude Gilbert,L,20,21
1980-09-06,Cal State Fullerton,PCAA,Gene Murphy,A,Fresno State,PCAA,Jim Sweeney,W,39,25
1980-10-04,Cal State Fullerton,PCAA,Gene Murphy,A,Nevada-Las Vegas,Ind,Tony Knap,L,17,36
1980-10-11,Cal State Fullerton,PCAA,Gene Murphy,H,Utah State,PCAA,Bruce Snyder,L,17,28
1980-11-01,Cal State Fullerton,PCAA,Gene Murphy,A,Hawaii,WAC,Dick Tomey,L,21,31
1980-11-08,Cal State Fullerton,PCAA,Gene Murphy,H,Long Beach State,PCAA,Dave Currey,L,10,20
1980-11-15,Cal State Fullerton,PCAA,Gene Murphy,A,San Jose State,PCAA,Jack Elway,L,21,33
1980-11-22,Cal State Fullerton,PCAA,Gene Murphy,A,Pacific,PCAA,Bob Toledo,L,26,32
1980-09-06,Wichita State,MVC,Willie Jeffries,H,Southern Illinois,MVC,Rey Dempsey,W,31,14
1980-09-13,Wichita State,MVC,Willie Jeffries,A,South Carolina,Ind,Jim Carlen,L,0,73
1980-09-20,Wichita State,MVC,Willie Jeffries,H,Tulsa,MVC,John Cooper,W,23,10
1980-09-27,Wichita State,MVC,Willie Jeffries,A,Cincinnati,Ind,Ralph Staub,W,13,8
1980-10-04,Wichita State,MVC,Willie Jeffries,H,Indiana State,MVC,Dennis Raetz,W,46,20
1980-10-11,Wichita State,MVC,Willie Jeffries,A,Arkansas,SWC,Lou Holtz,L,7,27
1980-10-25,Wichita State,MVC,Willie Jeffries,H,Northern Illinois,MAC,Bill Mallory,L,14,17
1980-11-01,Wichita State,MVC,Willie Jeffries,A,Drake,MVC,Chuck Shelton,L,15,38
1980-11-08,Wichita State,MVC,Willie Jeffries,H,New Mexico State,MVC,Gil Krueger,T,14,14
1980-11-15,Wichita State,MVC,Willie Jeffries,A,West Texas A&M,MVC,Bill Yung,W,20,18
1980-11-22,Wichita State,MVC,Willie Jeffries,A,Memphis,Ind,Richard Williamson,L,0,6
1980-09-13,Illinois State,Ind,Charlie Cowdrey,H,Western Michigan,MAC,Elliot Uzelac,L,17,31
1980-09-20,Illinois State,Ind,Charlie Cowdrey,A,Central Michigan,MAC,Herb Deromedi,L,0,16
1980-10-11,Illinois State,Ind,Charlie Cowdrey,A,Northern Illinois,MAC,Bill Mallory,W,28,18
1980-10-18,Illinois State,Ind,Charlie Cowdrey,H,Southern Illinois,MVC,Rey Dempsey,L,0,42
1980-10-25,Illinois State,Ind,Charlie Cowdrey,H,Indiana State,MVC,Dennis Raetz,W,9,0
1980-11-08,Illinois State,Ind,Charlie Cowdrey,A,Eastern Michigan,MAC,Mike Stock,W,15,7
1980-11-15,Illinois State,Ind,Charlie Cowdrey,A,Chattanooga,Southern,Bill Oliver,L,19,27
1980-09-06,Villanova,Ind,Dick Bedesem,A,Maryland,ACC,Jerry Claiborne,L,3,7
1980-09-13,Villanova,Ind,Dick Bedesem,H,Richmond,Ind,Dal Shealy,L,7,21
1980-09-27,Villanova,Ind,Dick Bedesem,H,Boston College,Ind,Ed Chlebek,W,20,9
1980-10-04,Villanova,Ind,Dick Bedesem,H,Cincinnati,Ind,Ralph Staub,W,23,6
1980-10-18,Villanova,Ind,Dick Bedesem,A,Navy,Ind,George Welsh,L,15,24
1980-10-25,Villanova,Ind,Dick Bedesem,A,Virginia Military Institute,Southern,Bob Thalman,W,17,6
1980-11-08,Villanova,Ind,Dick Bedesem,A,Pennsylvania,Ivy,Harry Gamble,W,34,3
1980-11-15,Villanova,Ind,Dick Bedesem,A,Holy Cross,Ind,Neil Wheelwright,W,45,13
1980-11-22,Villanova,Ind,Dick Bedesem,H,Temple,Ind,Wayne Hardin,W,23,7
1980-09-13,Syracuse,Ind,Frank Maloney,A,Ohio State,Big Ten,Earle Bruce,L,21,31
1980-09-20,Syracuse,Ind,Frank Maloney,H,Miami (OH),MAC,Tom Reed,W,36,24
1980-09-27,Syracuse,Ind,Frank Maloney,H,Northwestern,Big Ten,Rick Venturi,W,42,21
1980-10-04,Syracuse,Ind,Frank Maloney,H,Kansas,Big 8,Don Fambrough,L,8,23
1980-10-11,Syracuse,Ind,Frank Maloney,H,Temple,Ind,Wayne Hardin,W,31,7
1980-10-18,Syracuse,Ind,Frank Maloney,A,Penn State,Ind,Joe Paterno,L,7,24
1980-10-25,Syracuse,Ind,Frank Maloney,H,Rutgers,Ind,Frank Burns,W,17,9
1980-11-01,Syracuse,Ind,Frank Maloney,H,Pitt,Ind,Jackie Sherrill,L,6,43
1980-11-08,Syracuse,Ind,Frank Maloney,H,Navy,Ind,George Welsh,L,3,6
1980-11-15,Syracuse,Ind,Frank Maloney,A,Boston College,Ind,Ed Chlebek,L,16,27
1980-11-22,Syracuse,Ind,Frank Maloney,A,West Virginia,Ind,Don Nehlen,W,20,7
1980-09-20,Arizona,Pac-10,Larry Smith,H,Colorado State,WAC,Sarkis Arslanian,L,13,15
1980-09-27,Arizona,Pac-10,Larry Smith,A,California,Pac-10,Roger Theder,W,31,24
1980-10-04,Arizona,Pac-10,Larry Smith,A,Iowa,Big Ten,Hayden Fry,W,5,3
1980-10-11,Arizona,Pac-10,Larry Smith,H,USC,Pac-10,John Robinson,L,10,27
1980-10-18,Arizona,Pac-10,Larry Smith,H,Washington State,Pac-10,Jim Walden,L,14,38
1980-10-25,Arizona,Pac-10,Larry Smith,H,Notre Dame,Ind,Dan Devine,L,3,20
1980-11-01,Arizona,Pac-10,Larry Smith,H,UCLA,Pac-10,Terry Donahue,W,23,17
1980-11-08,Arizona,Pac-10,Larry Smith,A,Washington,Pac-10,Don James,L,22,45
1980-11-15,Arizona,Pac-10,Larry Smith,H,Pacific,PCAA,Bob Toledo,W,63,35
1980-11-22,Arizona,Pac-10,Larry Smith,A,Oregon State,Pac-10,Joe Avezzano,W,24,7
1980-11-29,Arizona,Pac-10,Larry Smith,H,Arizona State,Pac-10,Darryl Rogers,L,7,44
1980-09-06,Penn State,Ind,Joe Paterno,H,Colgate,Ind,Frederick Dunlap,W,54,10
1980-09-20,Penn State,Ind,Joe Paterno,A,Texas A&M,SWC,Tom Wilson,W,25,9
1980-09-27,Penn State,Ind,Joe Paterno,H,Nebraska,Big 8,Tom Osborne,L,7,21
1980-10-04,Penn State,Ind,Joe Paterno,A,Missouri,Big 8,Warren Powers,W,29,21
1980-10-11,Penn State,Ind,Joe Paterno,A,Maryland,ACC,Jerry Claiborne,W,24,10
1980-10-18,Penn State,Ind,Joe Paterno,H,Syracuse,Ind,Frank Maloney,W,24,7
1980-10-25,Penn State,Ind,Joe Paterno,A,West Virginia,Ind,Don Nehlen,W,20,15
1980-11-01,Penn State,Ind,Joe Paterno,H,Miami (FL),Ind,Howard Schnellenberger,W,27,12
1980-11-08,Penn State,Ind,Joe Paterno,H,North Carolina State,ACC,Monte Kiffin,W,21,13
1980-11-15,Penn State,Ind,Joe Paterno,A,Temple,Ind,Wayne Hardin,W,50,7
1980-11-22,Penn State,Ind,Joe Paterno,H,Pitt,Ind,Jackie Sherrill,L,9,14
1980-12-26,Penn State,Ind,Joe Paterno,N,Ohio State,Big Ten,Earle Bruce,W,31,19
1980-09-20,Princeton,Ivy,Frank Navarro,A,Cornell,Ivy,Bob Blackman,L,7,17
1980-09-27,Princeton,Ivy,Frank Navarro,A,Rutgers,Ind,Frank Burns,L,13,44
1980-10-04,Princeton,Ivy,Frank Navarro,H,Brown,Ivy,John Anderson,L,11,28
1980-10-11,Princeton,Ivy,Frank Navarro,A,Columbia,Ivy,Bob Naso,W,31,19
1980-10-18,Princeton,Ivy,Frank Navarro,H,Colgate,Ind,Frederick Dunlap,W,14,10
1980-10-25,Princeton,Ivy,Frank Navarro,H,Harvard,Ivy,Joseph Restic,W,7,3
1980-11-01,Princeton,Ivy,Frank Navarro,H,Pennsylvania,Ivy,Harry Gamble,W,28,21
1980-11-15,Princeton,Ivy,Frank Navarro,A,Yale,Ivy,Carmen Cozza,L,13,25
1980-11-22,Princeton,Ivy,Frank Navarro,H,Dartmouth,Ivy,Joseph Yukica,W,27,24
1980-09-13,Vanderbilt,SEC,George MacIntyre,A,Maryland,ACC,Jerry Claiborne,L,6,31
1980-09-20,Vanderbilt,SEC,George MacIntyre,H,Mississippi State,SEC,Emory Bellard,L,14,24
1980-09-27,Vanderbilt,SEC,George MacIntyre,A,Alabama,SEC,Bear Bryant,L,0,41
1980-10-11,Vanderbilt,SEC,George MacIntyre,H,Tulane,Ind,Vince Gibson,L,21,43
1980-10-18,Vanderbilt,SEC,George MacIntyre,A,Georgia,SEC,Vince Dooley,L,0,41
1980-10-25,Vanderbilt,SEC,George MacIntyre,H,Ole Miss,SEC,Steve Sloan,L,14,27
1980-11-01,Vanderbilt,SEC,George MacIntyre,A,Memphis,Ind,Richard Williamson,W,14,10
1980-11-08,Vanderbilt,SEC,George MacIntyre,A,Kentucky,SEC,Fran Curci,L,10,31
1980-11-15,Vanderbilt,SEC,George MacIntyre,H,Miami (FL),Ind,Howard Schnellenberger,L,17,24
1980-11-22,Vanderbilt,SEC,George MacIntyre,H,Chattanooga,Southern,Bill Oliver,W,31,29
1980-11-29,Vanderbilt,SEC,George MacIntyre,H,Tennessee,SEC,Johnny Majors,L,13,51
1980-09-06,Kentucky,SEC,Fran Curci,H,Utah State,PCAA,Bruce Snyder,W,17,10
1980-09-13,Kentucky,SEC,Fran Curci,A,Oklahoma,Big 8,Barry Switzer,L,7,29
1980-09-20,Kentucky,SEC,Fran Curci,H,Indiana,Big Ten,Lee Corso,L,30,36
1980-09-27,Kentucky,SEC,Fran Curci,H,Bowling Green State,MAC,Dennis Stolz,W,21,20
1980-10-03,Kentucky,SEC,Fran Curci,A,Alabama,SEC,Bear Bryant,L,0,45
1980-10-18,Kentucky,SEC,Fran Curci,H,LSU,SEC,Jerry Stovall,L,10,17
1980-10-25,Kentucky,SEC,Fran Curci,H,Georgia,SEC,Vince Dooley,L,0,27
1980-11-01,Kentucky,SEC,Fran Curci,A,Tulane,Ind,Vince Gibson,L,22,24
1980-11-08,Kentucky,SEC,Fran Curci,H,Vanderbilt,SEC,George MacIntyre,W,31,10
1980-11-15,Kentucky,SEC,Fran Curci,H,Florida,SEC,Charley Pell,L,15,17
1980-11-22,Kentucky,SEC,Fran Curci,A,Tennessee,SEC,Johnny Majors,L,14,45
1980-09-13,California,Pac-10,Roger Theder,A,Florida,SEC,Charley Pell,L,13,41
1980-09-20,California,Pac-10,Roger Theder,A,Army,Ind,Ed Cavanaugh,L,19,26
1980-09-27,California,Pac-10,Roger Theder,H,Arizona,Pac-10,Larry Smith,L,24,31
1980-10-04,California,Pac-10,Roger Theder,A,Michigan,Big Ten,Bo Schembechler,L,13,38
1980-10-11,California,Pac-10,Roger Theder,H,Oregon,Pac-10,Rich Brooks,W,31,6
1980-10-18,California,Pac-10,Roger Theder,H,Oregon State,Pac-10,Joe Avezzano,W,27,6
1980-10-25,California,Pac-10,Roger Theder,H,UCLA,Pac-10,Terry Donahue,L,9,32
1980-11-01,California,Pac-10,Roger Theder,A,USC,Pac-10,John Robinson,L,7,60
1980-11-08,California,Pac-10,Roger Theder,A,Arizona State,Pac-10,Darryl Rogers,L,6,34
1980-11-15,California,Pac-10,Roger Theder,H,Washington State,Pac-10,Jim Walden,L,17,31
1980-11-22,California,Pac-10,Roger Theder,H,Stanford,Pac-10,Paul Wiggin,W,28,23
1980-09-13,Florida,SEC,Charley Pell,H,California,Pac-10,Roger Theder,W,41,13
1980-09-20,Florida,SEC,Charley Pell,A,Georgia Tech,Ind,Bill Curry,W,45,12
1980-09-27,Florida,SEC,Charley Pell,H,Mississippi State,SEC,Emory Bellard,W,21,15
1980-10-04,Florida,SEC,Charley Pell,H,LSU,SEC,Jerry Stovall,L,7,24
1980-10-18,Florida,SEC,Charley Pell,A,Ole Miss,SEC,Steve Sloan,W,15,3
1980-10-25,Florida,SEC,Charley Pell,H,Louisville,Ind,Bob Weber,W,13,0
1980-11-01,Florida,SEC,Charley Pell,H,Auburn,SEC,Doug Barfield,W,21,10
1980-11-08,Florida,SEC,Charley Pell,N,Georgia,SEC,Vince Dooley,L,21,26
1980-11-15,Florida,SEC,Charley Pell,A,Kentucky,SEC,Fran Curci,W,17,15
1980-11-29,Florida,SEC,Charley Pell,H,Miami (FL),Ind,Howard Schnellenberger,L,7,31
1980-12-06,Florida,SEC,Charley Pell,A,Florida State,Ind,Bobby Bowden,L,13,17
1980-12-20,Florida,SEC,Charley Pell,N,Maryland,ACC,Jerry Claiborne,W,35,20
1980-09-06,Stanford,Pac-10,Paul Wiggin,A,Oregon,Pac-10,Rich Brooks,W,35,25
1980-09-13,Stanford,Pac-10,Paul Wiggin,H,Tulane,Ind,Vince Gibson,W,19,14
1980-09-20,Stanford,Pac-10,Paul Wiggin,A,Boston College,Ind,Ed Chlebek,L,13,30
1980-09-27,Stanford,Pac-10,Paul Wiggin,A,Oklahoma,Big 8,Barry Switzer,W,31,14
1980-10-04,Stanford,Pac-10,Paul Wiggin,H,San Jose State,PCAA,Jack Elway,W,35,21
1980-10-11,Stanford,Pac-10,Paul Wiggin,A,UCLA,Pac-10,Terry Donahue,L,21,35
1980-10-18,Stanford,Pac-10,Paul Wiggin,H,Washington,Pac-10,Don James,L,24,27
1980-10-25,Stanford,Pac-10,Paul Wiggin,A,Washington State,Pac-10,Jim Walden,W,48,34
1980-11-01,Stanford,Pac-10,Paul Wiggin,H,Oregon State,Pac-10,Joe Avezzano,W,54,13
1980-11-08,Stanford,Pac-10,Paul Wiggin,H,USC,Pac-10,John Robinson,L,9,34
1980-11-22,Stanford,Pac-10,Paul Wiggin,A,California,Pac-10,Roger Theder,L,23,28
1980-09-13,Washington State,Pac-10,Jim Walden,H,San Jose State,PCAA,Jack Elway,L,26,31
1980-09-20,Washington State,Pac-10,Jim Walden,A,Tennessee,SEC,Johnny Majors,L,23,35
1980-09-27,Washington State,Pac-10,Jim Walden,H,Army,Ind,Ed Cavanaugh,W,31,18
1980-10-04,Washington State,Pac-10,Jim Walden,H,Pacific,PCAA,Bob Toledo,L,22,24
1980-10-11,Washington State,Pac-10,Jim Walden,A,Arizona State,Pac-10,Darryl Rogers,L,21,27
1980-10-18,Washington State,Pac-10,Jim Walden,A,Arizona,Pac-10,Larry Smith,W,38,14
1980-10-25,Washington State,Pac-10,Jim Walden,H,Stanford,Pac-10,Paul Wiggin,L,34,48
1980-11-01,Washington State,Pac-10,Jim Walden,A,Oregon,Pac-10,Rich Brooks,L,10,20
1980-11-08,Washington State,Pac-10,Jim Walden,H,Oregon State,Pac-10,Joe Avezzano,W,28,7
1980-11-15,Washington State,Pac-10,Jim Walden,A,California,Pac-10,Roger Theder,W,31,17
1980-11-22,Washington State,Pac-10,Jim Walden,H,Washington,Pac-10,Don James,L,23,30
1980-09-06,Illinois,Big Ten,Mike White,H,Northwestern,Big Ten,Rick Venturi,W,35,9
1980-09-13,Illinois,Big Ten,Mike White,H,Michigan State,Big Ten,Frank Waters,W,20,17
1980-09-20,Illinois,Big Ten,Mike White,A,Missouri,Big 8,Warren Powers,L,7,52
1980-09-27,Illinois,Big Ten,Mike White,H,Air Force,WAC,Ken Hatfield,T,20,20
1980-10-04,Illinois,Big Ten,Mike White,H,Mississippi State,SEC,Emory Bellard,L,21,28
1980-10-11,Illinois,Big Ten,Mike White,A,Iowa,Big Ten,Hayden Fry,W,20,14
1980-10-18,Illinois,Big Ten,Mike White,H,Purdue,Big Ten,Jim Young,L,20,45
1980-10-25,Illinois,Big Ten,Mike White,A,Michigan,Big Ten,Bo Schembechler,L,14,45
1980-11-01,Illinois,Big Ten,Mike White,H,Minnesota,Big Ten,Joe Salem,L,18,21
1980-11-08,Illinois,Big Ten,Mike White,A,Ohio State,Big Ten,Earle Bruce,L,42,49
1980-11-15,Illinois,Big Ten,Mike White,A,Indiana,Big Ten,Lee Corso,L,24,26
1980-09-06,McNeese State,Southland,Ernie Duplechin,A,West Texas A&M,MVC,Bill Yung,W,20,17
1980-09-13,McNeese State,Southland,Ernie Duplechin,A,Toledo,MAC,Chuck Stobart,W,20,17
1980-10-04,McNeese State,Southland,Ernie Duplechin,H,Ball State,MAC,Dwight Wallace,W,24,7
1980-10-11,McNeese State,Southland,Ernie Duplechin,A,Louisiana-Monroe,Ind,John David Crow,W,48,28
1980-10-25,McNeese State,Southland,Ernie Duplechin,A,Arkansas State,Southland,Larry Lacewell,W,36,28
1980-11-01,McNeese State,Southland,Ernie Duplechin,H,Texas-Arlington,Southland,Harold Elliott,W,31,17
1980-11-08,McNeese State,Southland,Ernie Duplechin,A,Louisiana Tech,Southland,Billy Brewer,W,45,8
1980-11-15,McNeese State,Southland,Ernie Duplechin,H,Lamar,Southland,Bob Frederick,W,35,3
1980-11-22,McNeese State,Southland,Ernie Duplechin,H,Louisiana,Southland,Sam Robertson,W,14,0
1980-12-13,McNeese State,Southland,Ernie Duplechin,N,Southern Mississippi,Ind,Bobby Collins,L,14,16
1980-09-13,Baylor,SWC,Grant Teaff,A,Lamar,Southland,Bob Frederick,W,42,7
1980-09-20,Baylor,SWC,Grant Teaff,H,West Texas A&M,MVC,Bill Yung,W,43,15
1980-09-27,Baylor,SWC,Grant Teaff,A,Texas Tech,SWC,Rex Dockery,W,11,3
1980-10-04,Baylor,SWC,Grant Teaff,H,Houston,SWC,Bill Yeoman,W,24,12
1980-10-11,Baylor,SWC,Grant Teaff,H,SMU,SWC,Ron Meyer,W,32,28
1980-10-18,Baylor,SWC,Grant Teaff,A,Texas A&M,SWC,Tom Wilson,W,46,7
1980-10-25,Baylor,SWC,Grant Teaff,A,Texas Christian,SWC,F. Dry,W,21,6
