Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1906-09-29,North Carolina,Ind,W.S. Keinholz,N,Davidson,Ind,Ralph Graham,T,0,0
1906-10-06,North Carolina,Ind,W.S. Keinholz,A,Pennsylvania,Ind,,L,0,11
1906-10-20,North Carolina,Ind,W.S. Keinholz,N,Lafayette,Ind,,L,6,28
1906-10-27,North Carolina,Ind,W.S. Keinholz,A,Virginia Tech,Ind,C.P. Miles,T,0,0
1906-11-17,North Carolina,Ind,W.S. Keinholz,A,Navy,Ind,Paul Dashiell,L,0,40
1906-10-06,Dickinson,Ind,J. Williams,A,Navy,Ind,Paul Dashiell,T,0,0
1906-10-27,Dickinson,Ind,J. Williams,A,Washington & Jefferson,Ind,Frank Piekarski,L,0,2
1906-11-03,Dickinson,Ind,J. Williams,A,Lehigh,Ind,,T,0,0
1906-11-17,Dickinson,Ind,J. Williams,N,Penn State,Ind,Tom Fennell,L,0,6
1906-11-29,Dickinson,Ind,J. Williams,A,Lafayette,Ind,,L,6,26
1906-10-27,Indiana,Western,James Sheldon,A,Chicago,Western,Amos Alonzo Stagg,L,8,33
1906-11-24,Indiana,Western,James Sheldon,A,Minnesota,Western,Henry Williams,L,6,8
1906-10-06,Yale,Ind,Foster Rockwell,H,Syracuse,Ind,,W,51,0
1906-10-13,Yale,Ind,Foster Rockwell,H,Holy Cross,Ind,George King,W,17,0
1906-10-20,Yale,Ind,Foster Rockwell,H,Penn State,Ind,Tom Fennell,W,10,0
1906-10-27,Yale,Ind,Foster Rockwell,H,Amherst,Ind,Harry Smith,W,12,0
1906-11-03,Yale,Ind,Foster Rockwell,A,Army,Ind,Henry Smither,W,10,6
1906-11-10,Yale,Ind,Foster Rockwell,H,Brown,Ind,Edward Robinson,W,5,0
1906-11-17,Yale,Ind,Foster Rockwell,A,Princeton,Ind,,T,0,0
1906-11-24,Yale,Ind,Foster Rockwell,H,Harvard,Ind,William Reid,W,6,0
1906-10-20,Iowa State,Ind,,A,Nebraska,Ind,Amos Foster,W,14,2
1906-10-27,Iowa State,Ind,,A,Minnesota,Western,Henry Williams,L,4,22
1906-11-24,Iowa State,Ind,,A,Iowa,Western,Mark Catlin,W,2,0
1906-11-29,Iowa State,Ind,,A,Drake,Ind,,W,7,0
1906-09-22,Carlisle,Ind,Bemus Pierce,H,Villanova,Ind,Frederick Crolius,W,6,0
1906-10-06,Carlisle,Ind,Bemus Pierce,N,Penn State,Ind,Tom Fennell,L,0,4
1906-10-20,Carlisle,Ind,Bemus Pierce,A,Pitt,Ind,Edgar Wingard,W,22,0
1906-10-27,Carlisle,Ind,Bemus Pierce,A,Pennsylvania,Ind,,W,24,6
1906-11-03,Carlisle,Ind,Bemus Pierce,A,Syracuse,Ind,,W,9,4
1906-11-10,Carlisle,Ind,Bemus Pierce,A,Harvard,Ind,William Reid,L,0,5
1906-11-17,Carlisle,Ind,Bemus Pierce,A,Minnesota,Western,Henry Williams,W,17,0
1906-11-24,Carlisle,Ind,Bemus Pierce,A,Vanderbilt,Ind,Dan McGugin,L,0,4
1906-10-13,Utah,Ind,Joseph Maddock,A,Colorado College,Ind,J.R. Richards,L,0,6
1906-10-20,Utah,Ind,Joseph Maddock,A,Denver,Ind,John Koehler,W,24,0
1906-11-17,Utah,Ind,Joseph Maddock,H,Colorado,Ind,Frank Castleman,W,10,0
1906-09-29,Georgia Tech,Ind,John Heisman,H,Maryville (TN),Ind,Reed Dickson,T,6,6
1906-10-20,Georgia Tech,Ind,John Heisman,H,Sewanee,Ind,J.J. Quill,L,0,16
1906-10-27,Georgia Tech,Ind,John Heisman,H,Davidson,Ind,Ralph Graham,W,4,0
1906-11-03,Georgia Tech,Ind,John Heisman,H,Auburn,Ind,Mike Donahue,W,11,0
