Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1927-09-24,North Carolina,Southern,Chuck Collins,H,Wake Forest,Ind,James Baldwin,L,8,9
1927-10-01,North Carolina,Southern,Chuck Collins,H,Tennessee,Southern,Bob Neyland,L,0,26
1927-10-08,North Carolina,Southern,Chuck Collins,H,Maryland,Southern,Curley Byrd,W,7,6
1927-10-15,North Carolina,Southern,Chuck Collins,A,South Carolina,Southern,Harry Lightsey,L,6,14
1927-10-22,North Carolina,Southern,Chuck Collins,A,Georgia Tech,Southern,William Alexander,L,0,13
1927-10-29,North Carolina,Southern,Chuck Collins,A,North Carolina State,Southern,Gus Tebell,L,6,19
1927-11-05,North Carolina,Southern,Chuck Collins,A,Virginia Military Institute,Southern,,L,0,7
1927-11-12,North Carolina,Southern,Chuck Collins,H,Davidson,Ind,Monk Younger,W,27,0
1927-11-19,North Carolina,Southern,Chuck Collins,A,Duke,Ind,Jimmy DeHart,W,18,0
1927-11-24,North Carolina,Southern,Chuck Collins,H,Virginia,Southern,Greasy Neale,W,14,13
1927-10-01,Indiana,Western,Pat Page,A,Kentucky,Southern,Harry Gamage,W,21,0
1927-10-08,Indiana,Western,Pat Page,A,Chicago,Western,Amos Alonzo Stagg,L,0,13
1927-10-15,Indiana,Western,Pat Page,H,Minnesota,Western,Clarence Spears,T,14,14
1927-10-22,Indiana,Western,Pat Page,H,Notre Dame,Ind,Knute Rockne,L,6,19
1927-10-29,Indiana,Western,Pat Page,A,Harvard,Ind,,L,6,26
1927-11-05,Indiana,Western,Pat Page,H,Michigan State,Ind,Ralph Young,W,33,7
1927-11-12,Indiana,Western,Pat Page,A,Northwestern,Western,Dick Hanley,W,18,7
1927-11-19,Indiana,Western,Pat Page,H,Purdue,Western,James Phelan,L,6,21
1927-10-01,Iowa State,MVIAA,,A,Nebraska,MVIAA,Ernest Bearg,L,0,6
1927-10-15,Iowa State,MVIAA,,A,Illinois,Western,Robert Zuppke,T,12,12
1927-10-29,Iowa State,MVIAA,,H,Kansas State,MVIAA,Charlie Bachman,W,12,7
1927-11-05,Iowa State,MVIAA,,A,Drake,MVIAA,Ossie Solem,W,7,0
1927-11-11,Iowa State,MVIAA,,H,Missouri,MVIAA,Gwinn Henry,L,6,13
1927-11-19,Iowa State,MVIAA,,H,Grinnell,MVIAA,Lester Watt,W,14,0
1927-11-24,Iowa State,MVIAA,,A,Marquette,Ind,Frank Murray,L,0,34
1927-09-23,Furman,Ind,,A,Duke,Ind,Jimmy DeHart,W,13,7
1927-09-30,Furman,Ind,,H,North Carolina State,Southern,Gus Tebell,W,20,0
1927-10-15,Furman,Ind,,A,Georgia,Southern,George Woodruff,L,0,32
1927-11-05,Furman,Ind,,A,Wake Forest,Ind,James Baldwin,W,53,0
1927-11-12,Furman,Ind,,H,South Carolina,Southern,Harry Lightsey,W,33,0
1927-11-24,Furman,Ind,,H,Clemson,Southern,Josh Cody,W,28,0
1927-10-01,Utah,RMC,Ike Armstrong,H,Colorado Mines,RMC,George Allen,W,40,6
1927-10-08,Utah,RMC,Ike Armstrong,A,Northwestern,Western,Dick Hanley,L,6,13
1927-10-22,Utah,RMC,Ike Armstrong,H,Colorado,RMC,Myron Witham,W,20,13
1927-10-29,Utah,RMC,Ike Armstrong,A,Colorado State,RMC,Harry Hughes,L,0,12
1927-11-05,Utah,RMC,Ike Armstrong,H,Creighton,Ind,,L,7,16
1927-11-12,Utah,RMC,Ike Armstrong,A,BYU,RMC,C.J. Hart,W,20,0
1927-11-24,Utah,RMC,Ike Armstrong,H,Utah State,RMC,,T,0,0
1927-10-01,Northern Colorado,RMC,George Cooper,H,Colorado State,RMC,Harry Hughes,L,0,33
