Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1899-09-30,Brown,Ind,Edward Robinson,A,Holy Cross,Ind,Maurice Connor,W,19,0
1899-10-04,Brown,Ind,Edward Robinson,H,Tufts,Ind, Locke,W,6,0
1899-10-07,Brown,Ind,Edward Robinson,H,Pennsylvania,Ind,George Woodruff,T,6,6
1899-10-21,Brown,Ind,Edward Robinson,A,Harvard,Ind,,L,0,11
1899-11-04,Brown,Ind,Edward Robinson,A,Princeton,Ind,,L,6,18
1899-11-11,Brown,Ind,Edward Robinson,H,MIT,Ind,,W,38,0
1899-11-25,Brown,Ind,Edward Robinson,H,Dartmouth,Ind,,W,16,5
1899-11-30,Brown,Ind,Edward Robinson,A,Chicago,Western,Amos Alonzo Stagg,L,6,17
1899-10-04,Trinity (CT),Ind,Albert Fulton,A,Yale,Ind,James Rodgers,L,0,46
1899-10-07,Trinity (CT),Ind,Albert Fulton,A,Holy Cross,Ind,Maurice Connor,L,0,39
1899-10-11,Trinity (CT),Ind,Albert Fulton,A,Williams,Ind,,L,0,12
1899-10-18,Trinity (CT),Ind,Albert Fulton,A,Amherst,Ind,Harry Smith,T,0,0
1899-10-21,Trinity (CT),Ind,Albert Fulton,H,Massachusetts,Ind,Fred Brown,W,16,5
1899-11-11,Trinity (CT),Ind,Albert Fulton,A,Navy,Ind,,L,0,35
1899-10-21,Dickinson,Ind,N.P. Stauffer,N,Carlisle,Ind,Pop Warner,L,7,16
1899-10-28,Dickinson,Ind,N.P. Stauffer,A,Penn State,Ind,Sam Boyle,L,0,15
1899-11-22,Dickinson,Ind,N.P. Stauffer,H,Syracuse,Ind,Frank Wade,L,7,18
1899-11-30,Dickinson,Ind,N.P. Stauffer,A,Lafayette,Ind,Samuel Newton,L,0,36
1899-10-14,Indiana,Ind,James Horne,A,Illinois,Western,George Huff,W,5,0
1899-10-23,Indiana,Ind,James Horne,A,Notre Dame,Ind,James McWeeney,L,0,17
1899-11-18,Indiana,Ind,James Horne,A,Northwestern,Western,Charles Hollister,L,6,11
