Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1876-11-18,Harvard,Ind,,A,Yale,Ind,,L,0,1
1877-03-03,Harvard,Ind,,H,Princeton,Ind,,W,1,0
1876-11-04,Columbia,Ind,,A,Stevens,Ind,,L,3,5
1876-11-11,Columbia,Ind,,H,Princeton,Ind,,L,0,3
1876-11-18,Columbia,Ind,,H,Stevens,Ind,,W,4,0
1876-12-09,Columbia,Ind,,H,Yale,Ind,,L,0,2
1876-11-01,Princeton,Ind,,A,Pennsylvania,Ind,,W,6,0
1876-11-11,Princeton,Ind,,A,Columbia,Ind,,W,3,0
1876-11-25,Princeton,Ind,,H,Pennsylvania,Ind,,W,6,0
1876-11-30,Princeton,Ind,,N,Yale,Ind,,L,0,2
1877-03-03,Princeton,Ind,,A,Harvard,Ind,,L,0,1
1876-11-01,Stevens,Ind,,A,Rutgers,Ind,,L,2,3
1876-11-04,Stevens,Ind,,H,Columbia,Ind,,W,5,3
1876-11-18,Stevens,Ind,,A,Columbia,Ind,,L,0,4
1876-11-01,Rutgers,Ind,,H,Stevens,Ind,,W,3,2
1876-11-18,Yale,Ind,,H,Harvard,Ind,,W,1,0
1876-11-30,Yale,Ind,,N,Princeton,Ind,,W,2,0
1876-12-09,Yale,Ind,,A,Columbia,Ind,,W,2,0
1876-11-01,Pennsylvania,Ind,,H,Princeton,Ind,,L,0,6
1876-11-25,Pennsylvania,Ind,,A,Princeton,Ind,,L,0,6
