Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1995-10-21,Florida State,ACC,Bobby Bowden,H,Georgia Tech,ACC,George O'Leary,W,42,10
1995-11-02,Florida State,ACC,Bobby Bowden,A,Virginia,ACC,George Welsh,L,28,33
1995-11-11,Florida State,ACC,Bobby Bowden,A,North Carolina,ACC,Mack Brown,W,28,12
1995-11-18,Florida State,ACC,Bobby Bowden,H,Maryland,ACC,Mark Duffner,W,59,17
1995-11-25,Florida State,ACC,Bobby Bowden,A,Florida,SEC,Steve Spurrier,L,24,35
1996-01-01,Florida State,ACC,Bobby Bowden,N,Notre Dame,Ind,Lou Holtz,W,31,26
1995-08-31,Iowa State,Big 8,Dan McCarney,H,Ohio,MAC,Jim Grobe,W,36,21
1995-09-09,Iowa State,Big 8,Dan McCarney,A,Texas Christian,SWC,Pat Sullivan,L,10,27
1995-09-16,Iowa State,Big 8,Dan McCarney,H,Iowa,Big Ten,Hayden Fry,L,10,27
1995-09-23,Iowa State,Big 8,Dan McCarney,H,Nevada-Las Vegas,Big West,Jeff Horton,W,57,30
1995-10-07,Iowa State,Big 8,Dan McCarney,H,Oklahoma,Big 8,Howard Schnellenberger,L,26,39
1995-10-14,Iowa State,Big 8,Dan McCarney,A,Kansas,Big 8,Glen Mason,L,7,34
1995-10-21,Iowa State,Big 8,Dan McCarney,H,Colorado,Big 8,Rick Neuheisel,L,28,50
1995-10-28,Iowa State,Big 8,Dan McCarney,H,Oklahoma State,Big 8,Bob Simmons,W,38,14
1995-11-04,Iowa State,Big 8,Dan McCarney,A,Nebraska,Big 8,Tom Osborne,L,14,73
1995-11-11,Iowa State,Big 8,Dan McCarney,H,Kansas State,Big 8,Bill Snyder,L,7,49
1995-11-18,Iowa State,Big 8,Dan McCarney,A,Missouri,Big 8,Larry Smith,L,31,45
1995-09-02,Cincinnati,Ind,Rick Minter,A,Kansas,Big 8,Glen Mason,L,18,23
1995-09-09,Cincinnati,Ind,Rick Minter,H,Kansas State,Big 8,Bill Snyder,L,21,23
1995-09-16,Cincinnati,Ind,Rick Minter,A,Virginia Tech,Big East,Frank Beamer,W,16,0
1995-09-23,Cincinnati,Ind,Rick Minter,A,Miami (OH),MAC,Randy Walker,L,16,23
1995-09-30,Cincinnati,Ind,Rick Minter,H,Toledo,MAC,Gary Pinkel,L,31,45
1995-10-07,Cincinnati,Ind,Rick Minter,H,East Carolina,Ind,Steve Logan,W,13,10
1995-10-14,Cincinnati,Ind,Rick Minter,H,Southern Mississippi,Ind,Jeff Bower,W,16,13
1995-10-21,Cincinnati,Ind,Rick Minter,H,Memphis,Ind,Rip Scherer,W,28,3
1995-10-28,Cincinnati,Ind,Rick Minter,A,Northern Illinois,Big West,Charlie Sadler,W,55,19
1995-11-11,Cincinnati,Ind,Rick Minter,A,Kentucky,SEC,Bill Curry,L,14,33
1995-11-18,Cincinnati,Ind,Rick Minter,A,Tulsa,Ind,David Rader,W,24,5
1995-09-02,Arizona State,Pac-10,Bruce Snyder,A,Washington,Pac-10,Jim Lambright,L,20,23
1995-09-09,Arizona State,Pac-10,Bruce Snyder,H,UTEP,WAC,Charlie Bailey,W,45,20
1995-09-16,Arizona State,Pac-10,Bruce Snyder,A,Nebraska,Big 8,Tom Osborne,L,28,77
1995-09-23,Arizona State,Pac-10,Bruce Snyder,H,Oregon State,Pac-10,Jerry Pettibone,W,20,11
1995-09-30,Arizona State,Pac-10,Bruce Snyder,A,USC,Pac-10,John Robinson,L,0,31
1995-10-07,Arizona State,Pac-10,Bruce Snyder,H,Stanford,Pac-10,Tyrone Willingham,L,28,30
1995-10-14,Arizona State,Pac-10,Bruce Snyder,H,Brigham Young,WAC,LaVell Edwards,W,29,21
1995-10-28,Arizona State,Pac-10,Bruce Snyder,A,Oregon,Pac-10,Mike Bellotti,W,35,24
1995-11-04,Arizona State,Pac-10,Bruce Snyder,H,UCLA,Pac-10,Terry Donahue,W,37,33
1995-11-11,Arizona State,Pac-10,Bruce Snyder,A,California,Pac-10,Keith Gilbertson,W,38,29
1995-11-24,Arizona State,Pac-10,Bruce Snyder,H,Arizona,Pac-10,Dick Tomey,L,28,31
1995-09-02,Utah,WAC,Ron McBride,H,Oregon,Pac-10,Mike Bellotti,L,20,27
1995-09-09,Utah,WAC,Ron McBride,H,Stanford,Pac-10,Tyrone Willingham,L,20,27
1995-09-16,Utah,WAC,Ron McBride,A,New Mexico,WAC,Dennis Franchione,W,36,9
1995-09-23,Utah,WAC,Ron McBride,H,Fresno State,WAC,Jim Sweeney,W,25,21
1995-09-30,Utah,WAC,Ron McBride,A,UTEP,WAC,Charlie Bailey,W,34,21
1995-10-07,Utah,WAC,Ron McBride,H,San Diego State,WAC,Ted Tollner,L,21,24
1995-10-14,Utah,WAC,Ron McBride,H,Colorado State,WAC,Sonny Lubick,L,14,19
1995-10-21,Utah,WAC,Ron McBride,H,Air Force,WAC,Fisher DeBerry,W,22,21
1995-10-28,Utah,WAC,Ron McBride,H,Utah State,Big West,John Smith,W,40,20
1995-11-04,Utah,WAC,Ron McBride,A,Wyoming,WAC,Joe Tiller,W,30,24
1995-11-18,Utah,WAC,Ron McBride,A,Brigham Young,WAC,LaVell Edwards,W,34,17
1995-09-02,Syracuse,Big East,Paul Pasqualoni,A,North Carolina,ACC,Mack Brown,W,20,9
1995-09-09,Syracuse,Big East,Paul Pasqualoni,H,East Carolina,Ind,Steve Logan,L,24,27
1995-09-23,Syracuse,Big East,Paul Pasqualoni,H,Minnesota,Big Ten,Jim Wacker,W,27,17
1995-09-30,Syracuse,Big East,Paul Pasqualoni,A,Rutgers,Big East,Doug Graber,W,27,17
1995-10-07,Syracuse,Big East,Paul Pasqualoni,H,Temple,Big East,Ron Dickerson,W,31,14
1995-10-14,Syracuse,Big East,Paul Pasqualoni,H,Eastern Michigan,MAC,Rick Rasnick,W,52,24
1995-10-21,Syracuse,Big East,Paul Pasqualoni,H,West Virginia,Big East,Don Nehlen,W,22,0
1995-11-04,Syracuse,Big East,Paul Pasqualoni,A,Virginia Tech,Big East,Frank Beamer,L,7,31
1995-11-11,Syracuse,Big East,Paul Pasqualoni,A,Pitt,Big East,Johnny Majors,W,42,10
1995-11-18,Syracuse,Big East,Paul Pasqualoni,H,Boston College,Big East,Dan Henning,W,58,29
1995-11-25,Syracuse,Big East,Paul Pasqualoni,A,Miami (FL),Big East,Butch Davis,L,24,35
1996-01-01,Syracuse,Big East,Paul Pasqualoni,N,Clemson,ACC,Tommy West,W,41,0
1995-09-02,Arizona,Pac-10,Dick Tomey,H,Pacific,Big West,Chuck Shelton,W,41,9
1995-09-07,Arizona,Pac-10,Dick Tomey,H,Georgia Tech,ACC,George O'Leary,W,20,19
1995-09-16,Arizona,Pac-10,Dick Tomey,A,Illinois,Big Ten,Lou Tepper,L,7,9
1995-09-23,Arizona,Pac-10,Dick Tomey,H,USC,Pac-10,John Robinson,L,10,31
1995-09-30,Arizona,Pac-10,Dick Tomey,H,California,Pac-10,Keith Gilbertson,W,20,15
1995-10-14,Arizona,Pac-10,Dick Tomey,A,UCLA,Pac-10,Terry Donahue,L,10,17
1995-10-21,Arizona,Pac-10,Dick Tomey,H,Washington,Pac-10,Jim Lambright,L,17,31
1995-10-28,Arizona,Pac-10,Dick Tomey,A,Washington State,Pac-10,Mike Price,W,24,14
1995-11-04,Arizona,Pac-10,Dick Tomey,A,Oregon State,Pac-10,Jerry Pettibone,W,14,9
1995-11-11,Arizona,Pac-10,Dick Tomey,H,Oregon,Pac-10,Mike Bellotti,L,13,17
1995-11-24,Arizona,Pac-10,Dick Tomey,A,Arizona State,Pac-10,Bruce Snyder,W,31,28
1995-09-09,Penn State,Big Ten,Joe Paterno,H,Texas Tech,SWC,Spike Dykes,W,24,23
1995-09-16,Penn State,Big Ten,Joe Paterno,H,Temple,Big East,Ron Dickerson,W,66,14
1995-09-23,Penn State,Big Ten,Joe Paterno,A,Rutgers,Big East,Doug Graber,W,59,34
1995-09-30,Penn State,Big Ten,Joe Paterno,H,Wisconsin,Big Ten,Barry Alvarez,L,9,17
1995-10-07,Penn State,Big Ten,Joe Paterno,H,Ohio State,Big Ten,John Cooper,L,25,28
1995-10-14,Penn State,Big Ten,Joe Paterno,A,Purdue,Big Ten,Jim Colletto,W,26,23
1995-10-21,Penn State,Big Ten,Joe Paterno,A,Iowa,Big Ten,Hayden Fry,W,41,27
1995-10-28,Penn State,Big Ten,Joe Paterno,H,Indiana,Big Ten,Bill Mallory,W,45,21
1995-11-04,Penn State,Big Ten,Joe Paterno,A,Northwestern,Big Ten,Gary Barnett,L,10,21
1995-11-18,Penn State,Big Ten,Joe Paterno,H,Michigan,Big Ten,Lloyd Carr,W,27,17
1995-11-25,Penn State,Big Ten,Joe Paterno,A,Michigan State,Big Ten,Nick Saban,W,24,20
1996-01-01,Penn State,Big Ten,Joe Paterno,N,Auburn,SEC,Terry Bowden,W,43,14
1995-09-02,Vanderbilt,SEC,Ron Dowhower,H,Alabama,SEC,Gene Stallings,L,25,33
1995-09-16,Vanderbilt,SEC,Ron Dowhower,A,Notre Dame,Ind,Lou Holtz,L,0,41
1995-09-23,Vanderbilt,SEC,Ron Dowhower,H,Texas Christian,SWC,Pat Sullivan,L,3,16
1995-09-30,Vanderbilt,SEC,Ron Dowhower,H,Arkansas,SEC,Danny Ford,L,7,35
1995-10-14,Vanderbilt,SEC,Ron Dowhower,H,Georgia,SEC,Ray Goff,L,6,17
1995-10-21,Vanderbilt,SEC,Ron Dowhower,A,South Carolina,SEC,Brad Scott,L,14,52
1995-10-28,Vanderbilt,SEC,Ron Dowhower,A,Ole Miss,SEC,Tommy Tuberville,L,10,21
1995-11-04,Vanderbilt,SEC,Ron Dowhower,H,Kentucky,SEC,Bill Curry,W,14,10
1995-11-11,Vanderbilt,SEC,Ron Dowhower,H,Louisiana Tech,Big West,Joe Peace,W,29,6
1995-11-18,Vanderbilt,SEC,Ron Dowhower,A,Florida,SEC,Steve Spurrier,L,7,38
1995-11-25,Vanderbilt,SEC,Ron Dowhower,A,Tennessee,SEC,Phillip Fulmer,L,7,12
1995-09-02,Kentucky,SEC,Bill Curry,H,Louisville,Ind,Ron Cooper,L,10,13
1995-09-09,Kentucky,SEC,Bill Curry,H,Florida,SEC,Steve Spurrier,L,7,42
1995-09-16,Kentucky,SEC,Bill Curry,A,Indiana,Big Ten,Bill Mallory,W,17,10
1995-09-23,Kentucky,SEC,Bill Curry,A,South Carolina,SEC,Brad Scott,W,35,30
1995-09-30,Kentucky,SEC,Bill Curry,H,Auburn,SEC,Terry Bowden,L,21,42
1995-10-14,Kentucky,SEC,Bill Curry,H,LSU,SEC,Gerry DiNardo,W,24,16
1995-10-21,Kentucky,SEC,Bill Curry,A,Georgia,SEC,Ray Goff,L,3,12
1995-10-28,Kentucky,SEC,Bill Curry,A,Mississippi State,SEC,Jackie Sherrill,L,32,42
1995-11-04,Kentucky,SEC,Bill Curry,A,Vanderbilt,SEC,Ron Dowhower,L,10,14
1995-11-11,Kentucky,SEC,Bill Curry,H,Cincinnati,Ind,Rick Minter,W,33,14
1995-11-18,Kentucky,SEC,Bill Curry,H,Tennessee,SEC,Phillip Fulmer,L,31,34
1995-09-02,California,Pac-10,Keith Gilbertson,A,San Diego State,WAC,Ted Tollner,L,9,33
1995-09-09,California,Pac-10,Keith Gilbertson,H,Fresno State,WAC,Jim Sweeney,L,24,25
1995-09-23,California,Pac-10,Keith Gilbertson,H,San Jose State,Big West,John Ralston,W,40,7
1995-09-30,California,Pac-10,Keith Gilbertson,A,Arizona,Pac-10,Dick Tomey,L,15,20
1995-10-07,California,Pac-10,Keith Gilbertson,H,USC,Pac-10,John Robinson,L,16,26
1995-10-14,California,Pac-10,Keith Gilbertson,H,Oregon,Pac-10,Mike Bellotti,L,30,52
1995-10-21,California,Pac-10,Keith Gilbertson,A,Oregon State,Pac-10,Jerry Pettibone,W,13,12
1995-10-28,California,Pac-10,Keith Gilbertson,A,UCLA,Pac-10,Terry Donahue,L,16,33
1995-11-04,California,Pac-10,Keith Gilbertson,H,Washington State,Pac-10,Mike Price,W,27,11
1995-11-11,California,Pac-10,Keith Gilbertson,H,Arizona State,Pac-10,Bruce Snyder,L,29,38
1995-11-18,California,Pac-10,Keith Gilbertson,A,Stanford,Pac-10,Tyrone Willingham,L,24,29
1995-09-02,Florida,SEC,Steve Spurrier,H,Houston,SWC,Kim Helton,W,45,21
1995-09-09,Florida,SEC,Steve Spurrier,A,Kentucky,SEC,Bill Curry,W,42,7
1995-09-16,Florida,SEC,Steve Spurrier,H,Tennessee,SEC,Phillip Fulmer,W,62,37
1995-09-30,Florida,SEC,Steve Spurrier,H,Ole Miss,SEC,Tommy Tuberville,W,28,10
1995-10-07,Florida,SEC,Steve Spurrier,A,LSU,SEC,Gerry DiNardo,W,28,10
1995-10-14,Florida,SEC,Steve Spurrier,A,Auburn,SEC,Terry Bowden,W,49,38
1995-10-28,Florida,SEC,Steve Spurrier,A,Georgia,SEC,Ray Goff,W,52,17
1995-11-04,Florida,SEC,Steve Spurrier,H,Northern Illinois,Big West,Charlie Sadler,W,58,20
1995-11-11,Florida,SEC,Steve Spurrier,A,South Carolina,SEC,Brad Scott,W,63,7
1995-11-18,Florida,SEC,Steve Spurrier,H,Vanderbilt,SEC,Ron Dowhower,W,38,7
1995-11-25,Florida,SEC,Steve Spurrier,H,Florida State,ACC,Bobby Bowden,W,35,24
1995-12-02,Florida,SEC,Steve Spurrier,N,Arkansas,SEC,Danny Ford,W,34,3
1996-01-02,Florida,SEC,Steve Spurrier,N,Nebraska,Big 8,Tom Osborne,L,24,62
1995-09-02,Stanford,Pac-10,Tyrone Willingham,A,San Jose State,Big West,John Ralston,W,47,33
1995-09-09,Stanford,Pac-10,Tyrone Willingham,A,Utah,WAC,Ron McBride,W,27,20
1995-09-16,Stanford,Pac-10,Tyrone Willingham,H,Wisconsin,Big Ten,Barry Alvarez,T,24,24
1995-09-23,Stanford,Pac-10,Tyrone Willingham,A,Oregon,Pac-10,Mike Bellotti,W,28,21
1995-10-07,Stanford,Pac-10,Tyrone Willingham,A,Arizona State,Pac-10,Bruce Snyder,W,30,28
1995-10-14,Stanford,Pac-10,Tyrone Willingham,H,Washington,Pac-10,Jim Lambright,L,28,38
1995-10-21,Stanford,Pac-10,Tyrone Willingham,H,UCLA,Pac-10,Terry Donahue,L,28,42
1995-10-28,Stanford,Pac-10,Tyrone Willingham,H,Oregon State,Pac-10,Jerry Pettibone,W,24,3
1995-11-04,Stanford,Pac-10,Tyrone Willingham,A,USC,Pac-10,John Robinson,L,30,31
1995-11-11,Stanford,Pac-10,Tyrone Willingham,A,Washington State,Pac-10,Mike Price,W,36,24
1995-11-18,Stanford,Pac-10,Tyrone Willingham,H,California,Pac-10,Keith Gilbertson,W,29,24
1995-12-30,Stanford,Pac-10,Tyrone Willingham,N,East Carolina,Ind,Steve Logan,L,13,19
1995-09-02,Washington State,Pac-10,Mike Price,A,Pitt,Big East,Johnny Majors,L,13,17
1995-09-23,Washington State,Pac-10,Mike Price,H,UCLA,Pac-10,Terry Donahue,W,24,15
1995-09-30,Washington State,Pac-10,Mike Price,A,Nebraska,Big 8,Tom Osborne,L,21,35
1995-10-07,Washington State,Pac-10,Mike Price,H,Oregon State,Pac-10,Jerry Pettibone,W,40,14
1995-10-14,Washington State,Pac-10,Mike Price,A,USC,Pac-10,John Robinson,L,14,26
1995-10-21,Washington State,Pac-10,Mike Price,A,Oregon,Pac-10,Mike Bellotti,L,7,26
1995-10-28,Washington State,Pac-10,Mike Price,H,Arizona,Pac-10,Dick Tomey,L,14,24
1995-11-04,Washington State,Pac-10,Mike Price,A,California,Pac-10,Keith Gilbertson,L,11,27
1995-11-11,Washington State,Pac-10,Mike Price,H,Stanford,Pac-10,Tyrone Willingham,L,24,36
1995-11-18,Washington State,Pac-10,Mike Price,A,Washington,Pac-10,Jim Lambright,L,30,33
1995-09-02,Illinois,Big Ten,Lou Tepper,H,Michigan,Big Ten,Lloyd Carr,L,14,38
1995-09-09,Illinois,Big Ten,Lou Tepper,A,Oregon,Pac-10,Mike Bellotti,L,31,34
1995-09-16,Illinois,Big Ten,Lou Tepper,H,Arizona,Pac-10,Dick Tomey,W,9,7
1995-09-23,Illinois,Big Ten,Lou Tepper,H,East Carolina,Ind,Steve Logan,W,7,0
1995-10-07,Illinois,Big Ten,Lou Tepper,A,Indiana,Big Ten,Bill Mallory,W,17,10
1995-10-14,Illinois,Big Ten,Lou Tepper,H,Michigan State,Big Ten,Nick Saban,L,21,27
1995-10-28,Illinois,Big Ten,Lou Tepper,H,Northwestern,Big Ten,Gary Barnett,L,14,17
1995-11-04,Illinois,Big Ten,Lou Tepper,A,Iowa,Big Ten,Hayden Fry,W,26,7
1995-11-11,Illinois,Big Ten,Lou Tepper,A,Ohio State,Big Ten,John Cooper,L,3,41
1995-11-18,Illinois,Big Ten,Lou Tepper,H,Minnesota,Big Ten,Jim Wacker,W,48,14
1995-11-25,Illinois,Big Ten,Lou Tepper,A,Wisconsin,Big Ten,Barry Alvarez,T,3,3
1995-09-02,Baylor,SWC,Chuck Reedy,A,Tulsa,Ind,David Rader,W,37,5
1995-09-16,Baylor,SWC,Chuck Reedy,H,Mississippi State,SEC,Jackie Sherrill,L,21,30
1995-09-23,Baylor,SWC,Chuck Reedy,A,North Carolina State,ACC,Mike O'Cain,W,14,0
1995-09-30,Baylor,SWC,Chuck Reedy,H,Texas Tech,SWC,Spike Dykes,W,9,7
1995-10-14,Baylor,SWC,Chuck Reedy,A,Houston,SWC,Kim Helton,W,47,7
1995-10-21,Baylor,SWC,Chuck Reedy,H,Texas A&M,SWC,R.C. Slocum,L,9,24
1995-10-28,Baylor,SWC,Chuck Reedy,H,Texas Christian,SWC,Pat Sullivan,W,27,24
1995-11-04,Baylor,SWC,Chuck Reedy,A,Miami (FL),Big East,Butch Davis,L,14,35
1995-11-11,Baylor,SWC,Chuck Reedy,A,SMU,SWC,Tom Rossley,W,48,7
1995-11-18,Baylor,SWC,Chuck Reedy,H,Rice,SWC,Ken Hatfield,W,34,6
1995-11-23,Baylor,SWC,Chuck Reedy,A,Texas,SWC,John Mackovic,L,13,21
1995-09-02,SMU,SWC,Tom Rossley,H,Arkansas,SEC,Danny Ford,W,17,14
1995-09-09,SMU,SWC,Tom Rossley,H,Navy,Ind,Charlie Weatherbie,L,2,33
1995-09-16,SMU,SWC,Tom Rossley,A,Oklahoma,Big 8,Howard Schnellenberger,L,10,24
1995-09-23,SMU,SWC,Tom Rossley,A,Wisconsin,Big Ten,Barry Alvarez,L,0,42
1995-09-30,SMU,SWC,Tom Rossley,H,Texas,SWC,John Mackovic,L,10,35
1995-10-14,SMU,SWC,Tom Rossley,A,Texas A&M,SWC,R.C. Slocum,L,17,20
1995-10-21,SMU,SWC,Tom Rossley,A,Houston,SWC,Kim Helton,L,15,38
1995-10-28,SMU,SWC,Tom Rossley,H,Rice,SWC,Ken Hatfield,L,24,34
1995-11-04,SMU,SWC,Tom Rossley,A,Texas Christian,SWC,Pat Sullivan,L,16,19
1995-11-11,SMU,SWC,Tom Rossley,H,Baylor,SWC,Chuck Reedy,L,7,48
1995-11-18,SMU,SWC,Tom Rossley,H,Texas Tech,SWC,Spike Dykes,L,14,45
1995-09-02,Georgia,SEC,Ray Goff,H,South Carolina,SEC,Brad Scott,W,42,23
1995-09-09,Georgia,SEC,Ray Goff,A,Tennessee,SEC,Phillip Fulmer,L,27,30
1995-09-16,Georgia,SEC,Ray Goff,H,New Mexico State,Big West,Jim Hess,W,40,13
1995-09-23,Georgia,SEC,Ray Goff,A,Ole Miss,SEC,Tommy Tuberville,L,10,18
1995-09-30,Georgia,SEC,Ray Goff,H,Alabama,SEC,Gene Stallings,L,0,31
1995-10-07,Georgia,SEC,Ray Goff,A,Clemson,ACC,Tommy West,W,19,17
1995-10-14,Georgia,SEC,Ray Goff,A,Vanderbilt,SEC,Ron Dowhower,W,17,6
1995-10-21,Georgia,SEC,Ray Goff,H,Kentucky,SEC,Bill Curry,W,12,3
1995-10-28,Georgia,SEC,Ray Goff,H,Florida,SEC,Steve Spurrier,L,17,52
1995-11-11,Georgia,SEC,Ray Goff,H,Auburn,SEC,Terry Bowden,L,31,37
1995-11-23,Georgia,SEC,Ray Goff,A,Georgia Tech,ACC,George O'Leary,W,18,17
1995-12-30,Georgia,SEC,Ray Goff,N,Virginia,ACC,George Welsh,L,27,34
1995-09-02,Maryland,ACC,Mark Duffner,A,Tulane,Ind,Buddy Teevens,W,29,10
1995-09-09,Maryland,ACC,Mark Duffner,H,North Carolina,ACC,Mack Brown,W,32,18
1995-09-16,Maryland,ACC,Mark Duffner,H,West Virginia,Big East,Don Nehlen,W,31,17
1995-09-23,Maryland,ACC,Mark Duffner,H,Duke,ACC,Fred Goldsmith,W,41,28
1995-09-28,Maryland,ACC,Mark Duffner,A,Georgia Tech,ACC,George O'Leary,L,3,31
1995-10-07,Maryland,ACC,Mark Duffner,A,Wake Forest,ACC,Jim Caldwell,W,9,6
1995-10-21,Maryland,ACC,Mark Duffner,H,Clemson,ACC,Tommy West,L,0,17
1995-10-28,Maryland,ACC,Mark Duffner,A,Louisville,Ind,Ron Cooper,L,0,31
1995-11-04,Maryland,ACC,Mark Duffner,A,North Carolina State,ACC,Mike O'Cain,W,30,13
1995-11-11,Maryland,ACC,Mark Duffner,H,Virginia,ACC,George Welsh,L,18,21
1995-11-18,Maryland,ACC,Mark Duffner,A,Florida State,ACC,Bobby Bowden,L,17,59
1995-08-26,Virginia,ACC,George Welsh,A,Michigan,Big Ten,Lloyd Carr,L,17,18
1995-09-09,Virginia,ACC,George Welsh,A,North Carolina State,ACC,Mike O'Cain,W,29,24
1995-09-16,Virginia,ACC,George Welsh,H,Georgia Tech,ACC,George O'Leary,W,41,14
1995-09-23,Virginia,ACC,George Welsh,A,Clemson,ACC,Tommy West,W,22,3
1995-09-30,Virginia,ACC,George Welsh,H,Wake Forest,ACC,Jim Caldwell,W,35,17
1995-10-07,Virginia,ACC,George Welsh,A,North Carolina,ACC,Mack Brown,L,17,22
1995-10-14,Virginia,ACC,George Welsh,H,Duke,ACC,Fred Goldsmith,W,44,30
1995-10-21,Virginia,ACC,George Welsh,A,Texas,SWC,John Mackovic,L,16,17
1995-11-02,Virginia,ACC,George Welsh,H,Florida State,ACC,Bobby Bowden,W,33,28
1995-11-11,Virginia,ACC,George Welsh,A,Maryland,ACC,Mark Duffner,W,21,18
1995-11-18,Virginia,ACC,George Welsh,H,Virginia Tech,Big East,Frank Beamer,L,29,36
1995-12-30,Virginia,ACC,George Welsh,N,Georgia,SEC,Ray Goff,W,34,27
1995-09-09,Oklahoma,Big 8,Howard Schnellenberger,H,San Diego State,WAC,Ted Tollner,W,38,22
1995-09-16,Oklahoma,Big 8,Howard Schnellenberger,H,SMU,SWC,Tom Rossley,W,24,10
1995-09-23,Oklahoma,Big 8,Howard Schnellenberger,H,North Texas,Ind,Matt Simon,W,51,10
1995-09-30,Oklahoma,Big 8,Howard Schnellenberger,H,Colorado,Big 8,Rick Neuheisel,L,17,38
1995-10-07,Oklahoma,Big 8,Howard Schnellenberger,A,Iowa State,Big 8,Dan McCarney,W,39,26
1995-10-14,Oklahoma,Big 8,Howard Schnellenberger,N,Texas,SWC,John Mackovic,T,24,24
1995-10-21,Oklahoma,Big 8,Howard Schnellenberger,H,Kansas,Big 8,Glen Mason,L,17,38
1995-10-28,Oklahoma,Big 8,Howard Schnellenberger,A,Missouri,Big 8,Larry Smith,W,13,9
1995-11-04,Oklahoma,Big 8,Howard Schnellenberger,A,Kansas State,Big 8,Bill Snyder,L,10,49
