Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1914-10-08,North Carolina,Ind,T.C. Trenchard,N,Wake Forest,Ind,W.C. Smith,W,53,0
1914-10-12,North Carolina,Ind,T.C. Trenchard,H,South Carolina,Ind,N.B. Edgerton,W,48,0
1914-10-17,North Carolina,Ind,T.C. Trenchard,A,Georgia,Ind,W.A. Cunningham,W,41,6
1914-10-24,North Carolina,Ind,T.C. Trenchard,A,Vanderbilt,Ind,Dan McGugin,W,10,9
1914-10-31,North Carolina,Ind,T.C. Trenchard,N,Davidson,Ind,,W,16,3
1914-11-07,North Carolina,Ind,T.C. Trenchard,H,Virginia Military Institute,Ind,Frank Gorton,W,30,7
1914-11-14,North Carolina,Ind,T.C. Trenchard,N,Wake Forest,Ind,W.C. Smith,W,12,7
1914-11-26,North Carolina,Ind,T.C. Trenchard,A,Virginia,Ind,Joseph Wood,L,3,20
1914-10-03,Indiana,Western,Clarence Childs,A,Chicago,Western,Amos Alonzo Stagg,L,0,34
1914-10-10,Indiana,Western,Clarence Childs,A,Illinois,Western,Robert Zuppke,L,0,51
1914-10-17,Indiana,Western,Clarence Childs,H,Northwestern,Western,Fred Murphy,W,27,0
1914-11-07,Indiana,Western,Clarence Childs,H,Ohio State,Western,John Wilce,L,3,13
1914-11-21,Indiana,Western,Clarence Childs,A,Purdue,Western,Andy Smith,L,13,23
1914-10-10,Iowa State,MVIAA,Homer Hubbard,A,Minnesota,Western,Henry Williams,L,0,26
1914-10-24,Iowa State,MVIAA,Homer Hubbard,A,Missouri,MVIAA,Henry Schulte,W,6,0
1914-10-31,Iowa State,MVIAA,Homer Hubbard,A,Nebraska,MVIAA,Jumbo Stiehm,L,7,20
1914-11-14,Iowa State,MVIAA,Homer Hubbard,H,Iowa,Western,Jesse Hawley,L,6,26
1914-11-21,Iowa State,MVIAA,Homer Hubbard,A,Drake,MVIAA,John Griffith,W,52,0
1914-10-10,Utah,RMC,Nelson Norgren,H,Wyoming,RMC,Ralph Thacker,W,20,0
1914-10-17,Utah,RMC,Nelson Norgren,H,Colorado College,RMC,C.J. Rothget,L,7,46
1914-10-24,Utah,RMC,Nelson Norgren,A,Colorado Mines,RMC,William Hanley,L,6,13
1914-11-07,Utah,RMC,Nelson Norgren,A,Colorado,RMC,Fred Folsom,L,0,33
1914-11-26,Utah,RMC,Nelson Norgren,H,Utah State,RMC,,W,20,2
1914-10-17,Washington & Lee,Ind,Jogger Elcock,A,Georgetown,Ind,,W,14,0
