Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1977-09-17,Florida State,Ind,Bobby Bowden,A,Kansas State,Big 8,Ellis Rainsberger,W,18,10
1977-09-24,Florida State,Ind,Bobby Bowden,H,Miami (FL),Ind,Lou Saban,L,17,23
1977-10-01,Florida State,Ind,Bobby Bowden,A,Oklahoma State,Big 8,Jim Stanley,W,25,17
1977-10-08,Florida State,Ind,Bobby Bowden,H,Cincinnati,Ind,Ralph Staub,W,14,0
1977-10-22,Florida State,Ind,Bobby Bowden,H,Auburn,SEC,Doug Barfield,W,24,3
1977-10-29,Florida State,Ind,Bobby Bowden,H,North Texas,Ind,Hayden Fry,W,35,14
1977-11-05,Florida State,Ind,Bobby Bowden,A,Virginia Tech,Ind,Jimmy Sharpe,W,23,21
1977-11-12,Florida State,Ind,Bobby Bowden,H,Memphis,Ind,Richard Williamson,W,30,9
1977-11-19,Florida State,Ind,Bobby Bowden,A,San Diego State,Ind,Claude Gilbert,L,16,41
1977-12-03,Florida State,Ind,Bobby Bowden,A,Florida,SEC,Doug Dickey,W,37,9
1977-12-23,Florida State,Ind,Bobby Bowden,N,Texas Tech,SWC,Steve Sloan,W,40,17
1977-09-10,Iowa State,Big 8,Earle Bruce,H,Wichita State,MVC,Jim Wright,W,35,9
1977-09-17,Iowa State,Big 8,Earle Bruce,A,Iowa,Big Ten,Bob Commings,L,10,12
1977-09-24,Iowa State,Big 8,Earle Bruce,A,Bowling Green State,MAC,Dennis Stolz,W,35,21
1977-10-08,Iowa State,Big 8,Earle Bruce,H,Missouri,Big 8,Al Onofrio,W,7,0
1977-10-15,Iowa State,Big 8,Earle Bruce,A,Nebraska,Big 8,Tom Osborne,W,24,21
1977-10-22,Iowa State,Big 8,Earle Bruce,A,Oklahoma,Big 8,Barry Switzer,L,16,35
1977-10-29,Iowa State,Big 8,Earle Bruce,H,Kansas,Big 8,Bud Moore,W,41,3
1977-11-05,Iowa State,Big 8,Earle Bruce,H,Colorado,Big 8,Bill Mallory,L,7,12
1977-11-12,Iowa State,Big 8,Earle Bruce,A,Kansas State,Big 8,Ellis Rainsberger,W,22,15
1977-11-19,Iowa State,Big 8,Earle Bruce,H,Oklahoma State,Big 8,Jim Stanley,W,21,13
1977-12-31,Iowa State,Big 8,Earle Bruce,N,North Carolina State,ACC,Bo Rein,L,14,24
1977-09-10,Cincinnati,Ind,Ralph Staub,H,Northwestern State,Ind,A.L. Williams,W,41,0
1977-09-17,Cincinnati,Ind,Ralph Staub,A,Louisville,Ind,Vince Gibson,T,17,17
1977-09-24,Cincinnati,Ind,Ralph Staub,H,Louisiana-Monroe,Ind,John David Crow,W,63,0
1977-10-01,Cincinnati,Ind,Ralph Staub,H,Southern Mississippi,Ind,Bobby Collins,W,17,6
1977-10-08,Cincinnati,Ind,Ralph Staub,A,Florida State,Ind,Bobby Bowden,L,0,14
1977-10-15,Cincinnati,Ind,Ralph Staub,A,Tulane,Ind,Larry Smith,L,13,16
1977-10-22,Cincinnati,Ind,Ralph Staub,H,Tulsa,MVC,John Cooper,W,28,0
1977-10-29,Cincinnati,Ind,Ralph Staub,H,Temple,Ind,Wayne Hardin,T,17,17
1977-11-05,Cincinnati,Ind,Ralph Staub,A,Ohio,MAC,Bill Hess,W,38,26
1977-11-19,Cincinnati,Ind,Ralph Staub,A,Vanderbilt,SEC,Fred Pancoast,L,9,13
1977-11-24,Cincinnati,Ind,Ralph Staub,H,Miami (OH),MAC,Dick Crum,L,7,12
1977-09-17,Arizona State,WAC,Frank Kush,H,Northwestern,Big Ten,John Pont,W,35,3
1977-09-24,Arizona State,WAC,Frank Kush,H,Oregon State,Pac-8,Craig Fertig,W,33,31
1977-10-01,Arizona State,WAC,Frank Kush,H,Missouri,Big 8,Al Onofrio,L,0,15
1977-10-08,Arizona State,WAC,Frank Kush,A,New Mexico,WAC,Bill Mondt,W,45,24
1977-10-15,Arizona State,WAC,Frank Kush,A,Air Force,Ind,Ben Martin,W,37,14
1977-10-22,Arizona State,WAC,Frank Kush,H,UTEP,WAC,Bill Michael,W,66,3
1977-10-29,Arizona State,WAC,Frank Kush,A,Utah,WAC,Wayne Howard,W,47,19
1977-11-05,Arizona State,WAC,Frank Kush,H,Wyoming,WAC,Bill Lewis,W,45,0
1977-11-12,Arizona State,WAC,Frank Kush,H,BYU,WAC,LaVell Edwards,W,24,13
1977-11-19,Arizona State,WAC,Frank Kush,A,Colorado State,WAC,Sarkis Arslanian,L,14,25
1977-11-26,Arizona State,WAC,Frank Kush,H,Arizona,WAC,Tony Mason,W,23,7
1977-12-25,Arizona State,WAC,Frank Kush,H,Penn State,Ind,Joe Paterno,L,30,42
1977-09-10,Furman,Southern,Art Baker,A,Wake Forest,ACC,Chuck Mills,L,13,24
1977-09-24,Furman,Southern,Art Baker,A,Chattanooga,Southern,Joe Morrison,W,17,7
1977-10-01,Furman,Southern,Art Baker,H,Western Carolina,Southern,Bob Waters,T,24,24
1977-10-15,Furman,Southern,Art Baker,H,Marshall,Southern,Frank Ellwood,W,42,24
1977-10-22,Furman,Southern,Art Baker,H,Appalachian State,Southern,Jim Brakefield,W,28,20
1977-11-05,Furman,Southern,Art Baker,A,Richmond,Ind,Jim Tait,L,13,19
1977-11-12,Furman,Southern,Art Baker,H,Virginia Military Institute,Southern,Bob Thalman,L,28,31
1977-11-19,Furman,Southern,Art Baker,A,Citadel,Southern,Bobby Ross,L,3,10
1977-09-17,Utah,WAC,Wayne Howard,A,Oklahoma,Big 8,Barry Switzer,L,24,62
1977-09-24,Utah,WAC,Wayne Howard,H,Houston,SWC,Bill Yeoman,L,16,34
1977-10-01,Utah,WAC,Wayne Howard,A,Colorado State,WAC,Sarkis Arslanian,L,3,44
1977-10-08,Utah,WAC,Wayne Howard,H,Wyoming,WAC,Bill Lewis,W,23,13
1977-10-15,Utah,WAC,Wayne Howard,H,Utah State,Ind,Bruce Snyder,W,20,0
1977-10-22,Utah,WAC,Wayne Howard,A,Arizona,WAC,Tony Mason,L,17,45
1977-10-29,Utah,WAC,Wayne Howard,H,Arizona State,WAC,Frank Kush,L,19,47
1977-11-05,Utah,WAC,Wayne Howard,A,BYU,WAC,LaVell Edwards,L,8,38
1977-11-12,Utah,WAC,Wayne Howard,H,UTEP,WAC,Bill Michael,W,29,17
1977-11-19,Utah,WAC,Wayne Howard,A,Florida,SEC,Doug Dickey,L,29,38
1977-11-26,Utah,WAC,Wayne Howard,A,New Mexico,WAC,Bill Mondt,L,24,41
1977-09-10,Cal State Fullerton,PCAA,Jim Colletto,A,San Diego State,Ind,Claude Gilbert,L,17,34
1977-09-17,Cal State Fullerton,PCAA,Jim Colletto,A,Long Beach State,PCAA,Dave Currey,L,31,50
1977-09-24,Cal State Fullerton,PCAA,Jim Colletto,A,San Jose State,PCAA,Lynn Stiles,L,12,23
1977-10-08,Cal State Fullerton,PCAA,Jim Colletto,A,Louisiana-Monroe,Ind,John David Crow,W,31,10
1977-11-12,Cal State Fullerton,PCAA,Jim Colletto,H,Fresno State,PCAA,Jim Sweeney,L,19,44
1977-11-19,Cal State Fullerton,PCAA,Jim Colletto,A,Pacific,PCAA,Chester Caddas,L,7,49
1977-09-03,Wichita State,MVC,Jim Wright,H,West Texas A&M,MVC,Bill Yung,W,14,10
1977-09-10,Wichita State,MVC,Jim Wright,A,Iowa State,Big 8,Earle Bruce,L,9,35
1977-09-17,Wichita State,MVC,Jim Wright,A,New Mexico State,MVC,Jim Bradley,L,12,24
1977-09-24,Wichita State,MVC,Jim Wright,H,Kansas State,Big 8,Ellis Rainsberger,L,14,21
1977-10-01,Wichita State,MVC,Jim Wright,A,Tulsa,MVC,John Cooper,W,38,26
1977-10-15,Wichita State,MVC,Jim Wright,A,New Mexico,WAC,Bill Mondt,L,17,22
1977-10-22,Wichita State,MVC,Jim Wright,H,Drake,MVC,Chuck Shelton,W,47,17
1977-10-29,Wichita State,MVC,Jim Wright,H,Long Beach State,PCAA,Dave Currey,W,35,21
1977-11-05,Wichita State,MVC,Jim Wright,A,Louisville,Ind,Vince Gibson,L,21,51
1977-11-12,Wichita State,MVC,Jim Wright,A,Indiana State,Ind,Tom Harp,W,41,14
1977-11-19,Wichita State,MVC,Jim Wright,H,Memphis,Ind,Richard Williamson,L,14,28
1977-09-10,Illinois State,Ind,Charlie Cowdrey,A,Kent State,MAC,Dennis Fitzgerald,L,14,33
1977-09-17,Illinois State,Ind,Charlie Cowdrey,H,Central Michigan,MAC,Roy Kramer,L,7,28
1977-09-24,Illinois State,Ind,Charlie Cowdrey,H,Louisiana Tech,Southland,Maxie Lambright,T,21,21
1977-10-01,Illinois State,Ind,Charlie Cowdrey,H,Northern Illinois,MAC,Pat Culpepper,W,16,7
1977-10-08,Illinois State,Ind,Charlie Cowdrey,A,Ball State,MAC,Dave McClain,L,16,27
1977-10-15,Illinois State,Ind,Charlie Cowdrey,A,Chattanooga,Southern,Joe Morrison,L,28,31
1977-10-22,Illinois State,Ind,Charlie Cowdrey,A,Indiana State,Ind,Tom Harp,L,10,20
1977-11-05,Illinois State,Ind,Charlie Cowdrey,A,Southern Illinois,MVC,Rey Dempsey,L,17,23
1977-11-12,Illinois State,Ind,Charlie Cowdrey,A,Eastern Michigan,MAC,Ed Chlebek,L,28,41
1977-09-17,Villanova,Ind,Dick Bedesem,H,Ball State,MAC,Dave McClain,W,38,16
1977-10-01,Villanova,Ind,Dick Bedesem,A,William & Mary,Ind,James Root,L,8,28
1977-10-08,Villanova,Ind,Dick Bedesem,A,Army,Ind,Homer Smith,L,32,34
1977-10-22,Villanova,Ind,Dick Bedesem,A,Boston College,Ind,Joseph Yukica,L,0,17
1977-10-29,Villanova,Ind,Dick Bedesem,A,West Virginia,Ind,Frank Cignetti,W,41,36
1977-11-05,Villanova,Ind,Dick Bedesem,A,Maryland,ACC,Jerry Claiborne,L,13,19
1977-11-12,Villanova,Ind,Dick Bedesem,A,Holy Cross,Ind,Neil Wheelwright,W,24,0
1977-11-19,Villanova,Ind,Dick Bedesem,H,Temple,Ind,Wayne Hardin,L,15,38
1977-09-24,Mississippi Valley State,SWAC,Davis Weathersby,H,Jackson State,SWAC,W.C. Gorden,L,13,37
1977-10-01,Mississippi Valley State,SWAC,Davis Weathersby,H,Southern,SWAC,Ken Tillage,W,35,13
1977-10-15,Mississippi Valley State,SWAC,Davis Weathersby,A,Grambling State,SWAC,Eddie Robinson,L,21,42
1977-10-22,Mississippi Valley State,SWAC,Davis Weathersby,H,Texas Southern,SWAC,Wendell Mosley,L,33,35
1977-10-29,Mississippi Valley State,SWAC,Davis Weathersby,A,Prairie View A&M,SWAC,Hoover Wright,L,0,3
1977-11-05,Mississippi Valley State,SWAC,Davis Weathersby,A,Alcorn State,SWAC,Marino Casem,W,12,10
1977-09-10,Syracuse,Ind,Frank Maloney,A,Oregon State,Pac-8,Craig Fertig,L,12,24
1977-09-17,Syracuse,Ind,Frank Maloney,H,North Carolina State,ACC,Bo Rein,L,0,38
1977-09-24,Syracuse,Ind,Frank Maloney,H,Washington,Pac-8,Don James,W,22,20
1977-10-01,Syracuse,Ind,Frank Maloney,A,Illinois,Big Ten,Gary Moeller,W,30,20
1977-10-08,Syracuse,Ind,Frank Maloney,A,Maryland,ACC,Jerry Claiborne,L,10,24
1977-10-15,Syracuse,Ind,Frank Maloney,H,Penn State,Ind,Joe Paterno,L,24,31
1977-10-22,Syracuse,Ind,Frank Maloney,A,Pitt,Ind,Jackie Sherrill,L,21,28
1977-10-29,Syracuse,Ind,Frank Maloney,H,Virginia,ACC,Dick Bestwick,W,6,3
1977-11-05,Syracuse,Ind,Frank Maloney,A,Navy,Ind,George Welsh,W,45,34
1977-11-12,Syracuse,Ind,Frank Maloney,H,Boston College,Ind,Joseph Yukica,W,20,3
1977-11-19,Syracuse,Ind,Frank Maloney,H,West Virginia,Ind,Frank Cignetti,W,28,9
1977-09-10,Arizona,WAC,Tony Mason,A,Auburn,SEC,Doug Barfield,L,10,21
1977-09-17,Arizona,WAC,Tony Mason,H,San Diego State,Ind,Claude Gilbert,L,14,21
1977-09-24,Arizona,WAC,Tony Mason,A,Iowa,Big Ten,Bob Commings,W,41,7
1977-10-01,Arizona,WAC,Tony Mason,A,Wyoming,WAC,Bill Lewis,L,12,13
1977-10-08,Arizona,WAC,Tony Mason,H,Texas Tech,SWC,Steve Sloan,L,26,32
1977-10-22,Arizona,WAC,Tony Mason,H,Utah,WAC,Wayne Howard,W,45,17
1977-10-29,Arizona,WAC,Tony Mason,A,BYU,WAC,LaVell Edwards,L,14,34
1977-11-05,Arizona,WAC,Tony Mason,H,Colorado State,WAC,Sarkis Arslanian,L,14,35
1977-11-12,Arizona,WAC,Tony Mason,H,New Mexico,WAC,Bill Mondt,W,15,13
1977-11-19,Arizona,WAC,Tony Mason,A,UTEP,WAC,Bill Michael,W,41,24
1977-11-26,Arizona,WAC,Tony Mason,A,Arizona State,WAC,Frank Kush,L,7,23
1977-12-03,Arizona,WAC,Tony Mason,A,Hawaii,Ind,Dick Tomey,W,17,10
1977-09-02,Penn State,Ind,Joe Paterno,A,Rutgers,Ind,Frank Burns,W,45,7
1977-09-17,Penn State,Ind,Joe Paterno,H,Houston,SWC,Bill Yeoman,W,31,14
1977-09-24,Penn State,Ind,Joe Paterno,H,Maryland,ACC,Jerry Claiborne,W,27,9
1977-10-01,Penn State,Ind,Joe Paterno,H,Kentucky,SEC,Fran Curci,L,20,24
1977-10-08,Penn State,Ind,Joe Paterno,H,Utah State,Ind,Bruce Snyder,W,16,7
1977-10-15,Penn State,Ind,Joe Paterno,A,Syracuse,Ind,Frank Maloney,W,31,24
1977-10-22,Penn State,Ind,Joe Paterno,H,West Virginia,Ind,Frank Cignetti,W,49,28
1977-10-29,Penn State,Ind,Joe Paterno,H,Miami (FL),Ind,Lou Saban,W,49,7
1977-11-05,Penn State,Ind,Joe Paterno,A,North Carolina State,ACC,Bo Rein,W,21,17
1977-11-12,Penn State,Ind,Joe Paterno,H,Temple,Ind,Wayne Hardin,W,44,7
1977-11-26,Penn State,Ind,Joe Paterno,A,Pitt,Ind,Jackie Sherrill,W,15,13
1977-12-25,Penn State,Ind,Joe Paterno,A,Arizona State,WAC,Frank Kush,W,42,30
1977-09-17,Prairie View A&M,SWAC,Hoover Wright,H,Jackson State,SWAC,W.C. Gorden,L,2,27
1977-09-24,Prairie View A&M,SWAC,Hoover Wright,H,Southern,SWAC,Ken Tillage,L,6,46
1977-10-01,Prairie View A&M,SWAC,Hoover Wright,A,Grambling State,SWAC,Eddie Robinson,L,7,70
1977-10-29,Prairie View A&M,SWAC,Hoover Wright,H,Mississippi Valley State,SWAC,Davis Weathersby,W,3,0
1977-11-12,Prairie View A&M,SWAC,Hoover Wright,A,Alcorn State,SWAC,Marino Casem,L,12,31
1977-11-19,Prairie View A&M,SWAC,Hoover Wright,H,Texas Southern,SWAC,Wendell Mosley,L,28,29
1977-09-17,Princeton,Ivy,Robert Casciola,A,Dartmouth,Ivy,John Crouthamel,L,11,14
1977-09-24,Princeton,Ivy,Robert Casciola,H,Rutgers,Ind,Frank Burns,L,6,10
1977-10-01,Princeton,Ivy,Robert Casciola,A,Brown,Ivy,John Anderson,L,7,10
1977-10-08,Princeton,Ivy,Robert Casciola,H,Columbia,Ivy,William Campbell,W,28,7
1977-10-15,Princeton,Ivy,Robert Casciola,H,Colgate,Ind,Frederick Dunlap,L,13,31
1977-10-22,Princeton,Ivy,Robert Casciola,A,Harvard,Ivy,Joseph Restic,W,20,7
1977-10-29,Princeton,Ivy,Robert Casciola,A,Pennsylvania,Ivy,Harry Gamble,L,10,21
1977-11-05,Princeton,Ivy,Robert Casciola,H,Yale,Ivy,Carmen Cozza,L,8,44
1977-11-12,Princeton,Ivy,Robert Casciola,H,Cornell,Ivy,Bob Blackman,W,34,0
1977-09-10,Vanderbilt,SEC,Fred Pancoast,A,Oklahoma,Big 8,Barry Switzer,L,23,25
1977-09-17,Vanderbilt,SEC,Fred Pancoast,A,Wake Forest,ACC,Chuck Mills,W,3,0
1977-09-24,Vanderbilt,SEC,Fred Pancoast,H,Alabama,SEC,Bear Bryant,L,12,24
1977-10-01,Vanderbilt,SEC,Fred Pancoast,A,Tulane,Ind,Larry Smith,L,7,36
1977-10-08,Vanderbilt,SEC,Fred Pancoast,H,LSU,SEC,Charles McClendon,L,15,28
1977-10-15,Vanderbilt,SEC,Fred Pancoast,H,Georgia,SEC,Vince Dooley,L,13,24
1977-10-22,Vanderbilt,SEC,Fred Pancoast,A,Ole Miss,SEC,Ken Cooper,L,14,26
1977-11-05,Vanderbilt,SEC,Fred Pancoast,H,Kentucky,SEC,Fran Curci,L,6,28
1977-11-12,Vanderbilt,SEC,Fred Pancoast,A,Air Force,Ind,Ben Martin,L,28,34
1977-11-19,Vanderbilt,SEC,Fred Pancoast,H,Cincinnati,Ind,Ralph Staub,W,13,9
1977-11-26,Vanderbilt,SEC,Fred Pancoast,A,Tennessee,SEC,Johnny Majors,L,7,42
1977-09-10,Kentucky,SEC,Fran Curci,H,North Carolina,ACC,Bill Dooley,W,10,7
1977-09-17,Kentucky,SEC,Fran Curci,A,Baylor,SWC,Grant Teaff,L,6,21
1977-09-24,Kentucky,SEC,Fran Curci,H,West Virginia,Ind,Frank Cignetti,W,28,13
1977-10-01,Kentucky,SEC,Fran Curci,A,Penn State,Ind,Joe Paterno,W,24,20
1977-10-08,Kentucky,SEC,Fran Curci,H,Mississippi State,SEC,Bob Tyler,W,23,7
1977-10-15,Kentucky,SEC,Fran Curci,A,LSU,SEC,Charles McClendon,W,33,13
1977-10-22,Kentucky,SEC,Fran Curci,A,Georgia,SEC,Vince Dooley,W,33,0
1977-10-29,Kentucky,SEC,Fran Curci,H,Virginia Tech,Ind,Jimmy Sharpe,W,32,0
1977-11-05,Kentucky,SEC,Fran Curci,A,Vanderbilt,SEC,Fred Pancoast,W,28,6
1977-11-12,Kentucky,SEC,Fran Curci,A,Florida,SEC,Doug Dickey,W,14,7
1977-11-19,Kentucky,SEC,Fran Curci,H,Tennessee,SEC,Johnny Majors,W,21,17
1977-09-10,California,Pac-8,Mike White,A,Tennessee,SEC,Johnny Majors,W,27,17
1977-09-17,California,Pac-8,Mike White,H,Air Force,Ind,Ben Martin,W,24,14
1977-09-24,California,Pac-8,Mike White,A,Missouri,Big 8,Al Onofrio,W,28,21
1977-10-01,California,Pac-8,Mike White,H,San Jose State,PCAA,Lynn Stiles,W,52,3
1977-10-08,California,Pac-8,Mike White,A,Washington State,Pac-8,Warren Powers,L,10,17
1977-10-15,California,Pac-8,Mike White,H,Oregon State,Pac-8,Craig Fertig,W,41,17
1977-10-22,California,Pac-8,Mike White,A,UCLA,Pac-8,Terry Donahue,L,19,21
1977-10-29,California,Pac-8,Mike White,H,USC,Pac-8,John Robinson,W,17,14
1977-11-05,California,Pac-8,Mike White,H,Washington,Pac-8,Don James,L,31,50
1977-11-12,California,Pac-8,Mike White,A,Oregon,Pac-8,Rich Brooks,W,48,16
1977-11-19,California,Pac-8,Mike White,A,Stanford,Pac-8,Bill Walsh,L,3,21
1977-09-17,Florida,SEC,Doug Dickey,A,Rice,SWC,Homer Rice,W,48,3
1977-09-24,Florida,SEC,Doug Dickey,A,Mississippi State,SEC,Bob Tyler,W,24,22
1977-10-01,Florida,SEC,Doug Dickey,A,LSU,SEC,Charles McClendon,L,14,36
1977-10-08,Florida,SEC,Doug Dickey,H,Pitt,Ind,Jackie Sherrill,T,17,17
1977-10-22,Florida,SEC,Doug Dickey,H,Tennessee,SEC,Johnny Majors,W,27,17
1977-10-29,Florida,SEC,Doug Dickey,A,Auburn,SEC,Doug Barfield,L,14,29
1977-11-05,Florida,SEC,Doug Dickey,N,Georgia,SEC,Vince Dooley,W,22,17
1977-11-12,Florida,SEC,Doug Dickey,H,Kentucky,SEC,Fran Curci,L,7,14
1977-11-19,Florida,SEC,Doug Dickey,H,Utah,WAC,Wayne Howard,W,38,29
1977-11-26,Florida,SEC,Doug Dickey,A,Miami (FL),Ind,Lou Saban,W,31,14
1977-12-03,Florida,SEC,Doug Dickey,H,Florida State,Ind,Bobby Bowden,L,9,37
1977-09-10,Stanford,Pac-8,Bill Walsh,A,Colorado,Big 8,Bill Mallory,L,21,27
1977-09-17,Stanford,Pac-8,Bill Walsh,A,Tulane,Ind,Larry Smith,W,21,17
1977-09-24,Stanford,Pac-8,Bill Walsh,H,Illinois,Big Ten,Gary Moeller,W,37,24
1977-10-01,Stanford,Pac-8,Bill Walsh,H,Oregon,Pac-8,Rich Brooks,W,20,10
1977-10-08,Stanford,Pac-8,Bill Walsh,H,UCLA,Pac-8,Terry Donahue,W,32,28
1977-10-15,Stanford,Pac-8,Bill Walsh,A,Washington,Pac-8,Don James,L,21,45
1977-10-22,Stanford,Pac-8,Bill Walsh,H,Washington State,Pac-8,Warren Powers,W,31,29
1977-10-29,Stanford,Pac-8,Bill Walsh,A,Oregon State,Pac-8,Craig Fertig,W,26,7
1977-11-05,Stanford,Pac-8,Bill Walsh,A,USC,Pac-8,John Robinson,L,0,49
1977-11-12,Stanford,Pac-8,Bill Walsh,H,San Jose State,PCAA,Lynn Stiles,W,31,26
1977-11-19,Stanford,Pac-8,Bill Walsh,H,California,Pac-8,Mike White,W,21,3
1977-12-31,Stanford,Pac-8,Bill Walsh,N,LSU,SEC,Charles McClendon,W,24,14
1977-09-10,Washington State,Pac-8,Warren Powers,A,Nebraska,Big 8,Tom Osborne,W,19,10
1977-09-17,Washington State,Pac-8,Warren Powers,A,Michigan State,Big Ten,Darryl Rogers,W,23,21
1977-09-24,Washington State,Pac-8,Warren Powers,A,Kansas,Big 8,Bud Moore,L,12,14
1977-09-30,Washington State,Pac-8,Warren Powers,A,USC,Pac-8,John Robinson,L,7,41
1977-10-08,Washington State,Pac-8,Warren Powers,H,California,Pac-8,Mike White,W,17,10
1977-10-15,Washington State,Pac-8,Warren Powers,H,UCLA,Pac-8,Terry Donahue,L,16,27
1977-10-22,Washington State,Pac-8,Warren Powers,A,Stanford,Pac-8,Bill Walsh,L,29,31
1977-10-29,Washington State,Pac-8,Warren Powers,H,Oregon,Pac-8,Rich Brooks,W,56,20
1977-11-05,Washington State,Pac-8,Warren Powers,A,Oregon State,Pac-8,Craig Fertig,W,24,10
1977-11-19,Washington State,Pac-8,Warren Powers,A,Washington,Pac-8,Don James,L,15,35
1977-09-10,Illinois,Big Ten,Gary Moeller,H,Michigan,Big Ten,Bo Schembechler,L,9,37
1977-09-17,Illinois,Big Ten,Gary Moeller,H,Missouri,Big 8,Al Onofrio,W,11,7
1977-09-24,Illinois,Big Ten,Gary Moeller,A,Stanford,Pac-8,Bill Walsh,L,24,37
1977-10-01,Illinois,Big Ten,Gary Moeller,H,Syracuse,Ind,Frank Maloney,L,20,30
1977-10-08,Illinois,Big Ten,Gary Moeller,A,Wisconsin,Big Ten,John Jardine,L,0,26
1977-10-15,Illinois,Big Ten,Gary Moeller,A,Purdue,Big Ten,Jim Young,W,29,22
1977-10-22,Illinois,Big Ten,Gary Moeller,H,Indiana,Big Ten,Lee Corso,W,21,7
1977-10-29,Illinois,Big Ten,Gary Moeller,A,Michigan State,Big Ten,Darryl Rogers,L,20,49
1977-11-05,Illinois,Big Ten,Gary Moeller,H,Ohio State,Big Ten,Woody Hayes,L,0,35
1977-11-12,Illinois,Big Ten,Gary Moeller,H,Minnesota,Big Ten,Cal Stoll,L,0,21
1977-11-19,Illinois,Big Ten,Gary Moeller,A,Northwestern,Big Ten,John Pont,L,7,21
1977-09-10,McNeese State,Southland,Jack Doland,H,Indiana State,Ind,Tom Harp,W,25,7
1977-09-17,McNeese State,Southland,Jack Doland,H,West Texas A&M,MVC,Bill Yung,W,20,8
1977-09-24,McNeese State,Southland,Jack Doland,A,Eastern Michigan,MAC,Ed Chlebek,L,7,9
1977-10-01,McNeese State,Southland,Jack Doland,H,Louisiana Tech,Southland,Maxie Lambright,L,7,14
1977-10-08,McNeese State,Southland,Jack Doland,A,Texas-Arlington,Southland,Harold Elliott,L,7,24
1977-10-15,McNeese State,Southland,Jack Doland,A,Louisiana-Monroe,Ind,John David Crow,W,29,7
