Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1961-10-14,Florida State,Ind,Bill Peterson,H,Georgia,SEC,Johnny Griffith,W,3,0
1961-10-21,Florida State,Ind,Bill Peterson,H,Richmond,Southern,Edwin Merrick,W,13,7
1961-10-28,Florida State,Ind,Bill Peterson,A,Virginia Tech,Southern,Jerry Claiborne,L,7,10
1961-11-04,Florida State,Ind,Bill Peterson,A,Kentucky,SEC,Blanton Collier,L,0,20
1961-11-11,Florida State,Ind,Bill Peterson,H,Citadel,Southern,Eddie Teague,W,44,8
1961-11-25,Florida State,Ind,Bill Peterson,A,Houston,Ind,Hal Lahar,L,8,28
1961-09-23,Iowa State,Big 8,Clay Stapleton,H,Oklahoma State,Big 8,Cliff Speegle,W,14,7
1961-10-07,Iowa State,Big 8,Clay Stapleton,A,Oklahoma,Big 8,Bud Wilkinson,W,21,15
1961-10-14,Iowa State,Big 8,Clay Stapleton,A,Kansas,Big 8,Jack Mitchell,L,7,21
1961-10-21,Iowa State,Big 8,Clay Stapleton,H,Missouri,Big 8,Dan Devine,L,7,13
1961-10-28,Iowa State,Big 8,Clay Stapleton,H,Kansas State,Big 8,Doug Weaver,W,31,7
1961-11-04,Iowa State,Big 8,Clay Stapleton,A,Boston College,Ind,Ernest Hefferle,L,10,14
1961-11-11,Iowa State,Big 8,Clay Stapleton,H,Nebraska,Big 8,William Jennings,L,13,16
1961-11-18,Iowa State,Big 8,Clay Stapleton,A,Tulsa,MVC,Glenn Dobbs,W,27,6
1961-11-25,Iowa State,Big 8,Clay Stapleton,A,Colorado,Big 8,Everett Grandelius,L,0,34
1961-09-16,Cincinnati,MVC,Charles Studley,H,Dayton,Ind,Stan Zajdel,W,16,12
1961-09-23,Cincinnati,MVC,Charles Studley,A,Boston College,Ind,Ernest Hefferle,L,0,23
1961-09-30,Cincinnati,MVC,Charles Studley,A,Wichita State,MVC,Hank Foldberg,L,13,21
1961-10-07,Cincinnati,MVC,Charles Studley,H,Xavier,Ind,Edward Doherty,L,12,17
1961-10-14,Cincinnati,MVC,Charles Studley,H,Air Force,Ind,Ben Martin,L,6,8
1961-10-21,Cincinnati,MVC,Charles Studley,H,Houston,Ind,Hal Lahar,L,7,13
1961-10-28,Cincinnati,MVC,Charles Studley,H,North Texas,MVC,Odus Mitchell,W,21,9
1961-11-04,Cincinnati,MVC,Charles Studley,A,Tulsa,MVC,Glenn Dobbs,L,0,19
1961-11-25,Cincinnati,MVC,Charles Studley,H,Detroit Mercy,Ind,Jim Miller,W,19,13
1961-09-23,Arizona State,BIAA,Frank Kush,H,Wichita State,MVC,Hank Foldberg,W,21,7
1961-09-30,Arizona State,BIAA,Frank Kush,A,Colorado State,Skyline,Tuffy Mullison,W,14,6
1961-10-07,Arizona State,BIAA,Frank Kush,H,Utah,Skyline,Ray Nagel,L,26,28
1961-10-14,Arizona State,BIAA,Frank Kush,A,West Texas A&M,BIAA,Joe Kerbel,W,28,11
1961-10-21,Arizona State,BIAA,Frank Kush,H,Oregon State,Ind,Tommy Prothro,W,24,23
1961-10-28,Arizona State,BIAA,Frank Kush,H,Hardin-Simmons,BIAA,Howard McChesney,W,47,0
1961-11-04,Arizona State,BIAA,Frank Kush,A,San Jose State,Ind,Robert Titchenal,L,26,32
1961-11-11,Arizona State,BIAA,Frank Kush,A,UTEP,BIAA,Ben Collins,W,48,28
1961-11-18,Arizona State,BIAA,Frank Kush,H,Detroit Mercy,Ind,Jim Miller,W,40,6
1961-11-25,Arizona State,BIAA,Frank Kush,H,Arizona,Ind,Jim LaRue,L,13,22
1961-09-23,Furman,Southern,Robert King,H,Davidson,Southern,,W,45,19
1961-09-30,Furman,Southern,Robert King,H,George Washington,Southern,Jim Camp,W,13,9
1961-10-07,Furman,Southern,Robert King,A,William & Mary,Southern,Milt Drewer,L,6,19
1961-10-21,Furman,Southern,Robert King,A,Citadel,Southern,Eddie Teague,L,8,9
1961-11-04,Furman,Southern,Robert King,A,Memphis,Ind,Billy Murphy,W,7,6
1961-11-18,Furman,Southern,Robert King,A,Clemson,ACC,Frank Howard,L,6,35
1961-09-16,Utah,Skyline,Ray Nagel,H,Colorado State,Skyline,Tuffy Mullison,W,40,0
1961-09-23,Utah,Skyline,Ray Nagel,A,Wisconsin,Big Ten,Milt Bruhn,L,0,7
1961-09-30,Utah,Skyline,Ray Nagel,H,Oregon,Ind,Len Casanova,W,14,6
1961-10-07,Utah,Skyline,Ray Nagel,A,Arizona State,BIAA,Frank Kush,W,28,26
1961-10-14,Utah,Skyline,Ray Nagel,H,Brigham Young,Skyline,Hal Mitchell,W,21,20
1961-10-21,Utah,Skyline,Ray Nagel,A,Montana,Skyline,Ray Jenkins,W,24,12
1961-10-28,Utah,Skyline,Ray Nagel,H,Wyoming,Skyline,Bob Devaney,L,6,13
1961-11-04,Utah,Skyline,Ray Nagel,A,New Mexico,Skyline,Bill Weeks,L,16,21
1961-11-11,Utah,Skyline,Ray Nagel,A,Colorado,Big 8,Everett Grandelius,W,21,12
1961-11-18,Utah,Skyline,Ray Nagel,H,Utah State,Skyline,John Ralston,L,6,17
1961-09-23,Wichita State,MVC,Hank Foldberg,A,Arizona State,BIAA,Frank Kush,L,7,21
1961-09-30,Wichita State,MVC,Hank Foldberg,H,Cincinnati,MVC,Charles Studley,W,21,13
1961-10-07,Wichita State,MVC,Hank Foldberg,A,West Texas A&M,BIAA,Joe Kerbel,W,41,34
1961-10-14,Wichita State,MVC,Hank Foldberg,A,North Texas,MVC,Odus Mitchell,W,26,14
1961-10-21,Wichita State,MVC,Hank Foldberg,H,New Mexico State,BIAA,Warren Woodson,W,42,27
1961-10-28,Wichita State,MVC,Hank Foldberg,H,Tulsa,MVC,Glenn Dobbs,W,9,7
1961-11-04,Wichita State,MVC,Hank Foldberg,H,Oklahoma State,Big 8,Cliff Speegle,W,25,13
1961-11-18,Wichita State,MVC,Hank Foldberg,A,Dayton,Ind,Stan Zajdel,L,12,23
1961-12-30,Wichita State,MVC,Hank Foldberg,N,Villanova,Ind,Alex Bell,L,9,17
1961-09-23,Villanova,Ind,Alex Bell,H,Virginia Military Institute,Southern,John McKenna,W,22,0
1961-09-30,Villanova,Ind,Alex Bell,A,Holy Cross,Ind,Edward Anderson,W,20,6
1961-10-21,Villanova,Ind,Alex Bell,A,Boston College,Ind,Ernest Hefferle,L,6,22
1961-11-10,Villanova,Ind,Alex Bell,A,Detroit Mercy,Ind,Jim Miller,L,6,20
1961-12-30,Villanova,Ind,Alex Bell,N,Wichita State,MVC,Hank Foldberg,W,17,9
1961-09-23,Syracuse,Ind,Ben Schwartzwalder,A,Oregon State,Ind,Tommy Prothro,W,19,8
1961-09-30,Syracuse,Ind,Ben Schwartzwalder,H,West Virginia,Southern,Gene Corum,W,29,14
1961-10-07,Syracuse,Ind,Ben Schwartzwalder,A,Maryland,ACC,Thomas Nugent,L,21,22
1961-10-14,Syracuse,Ind,Ben Schwartzwalder,A,Nebraska,Big 8,William Jennings,W,28,6
1961-10-21,Syracuse,Ind,Ben Schwartzwalder,A,Penn State,Ind,Rip Engle,L,0,14
1961-10-28,Syracuse,Ind,Ben Schwartzwalder,H,Holy Cross,Ind,Edward Anderson,W,34,6
1961-11-04,Syracuse,Ind,Ben Schwartzwalder,H,Pitt,Ind,John Michelosen,W,28,9
1961-11-11,Syracuse,Ind,Ben Schwartzwalder,H,Colgate,Ind,Alva Kelley,W,51,8
1961-11-18,Syracuse,Ind,Ben Schwartzwalder,A,Notre Dame,Ind,Joe Kuharich,L,15,17
1961-11-25,Syracuse,Ind,Ben Schwartzwalder,A,Boston College,Ind,Ernest Hefferle,W,28,13
1961-12-16,Syracuse,Ind,Ben Schwartzwalder,N,Miami (FL),Ind,Andy Gustafson,W,15,14
1961-09-23,Arizona,Ind,Jim LaRue,H,Colorado State,Skyline,Tuffy Mullison,W,28,6
1961-09-30,Arizona,Ind,Jim LaRue,A,Nebraska,Big 8,William Jennings,T,14,14
1961-10-07,Arizona,Ind,Jim LaRue,H,Hardin-Simmons,BIAA,Howard McChesney,W,53,7
1961-10-14,Arizona,Ind,Jim LaRue,A,Oregon,Ind,Len Casanova,W,15,6
1961-10-21,Arizona,Ind,Jim LaRue,H,New Mexico,Skyline,Bill Weeks,W,22,21
1961-10-28,Arizona,Ind,Jim LaRue,A,West Texas A&M,BIAA,Joe Kerbel,L,23,27
1961-11-04,Arizona,Ind,Jim LaRue,H,Wyoming,Skyline,Bob Devaney,W,20,15
1961-11-11,Arizona,Ind,Jim LaRue,A,Idaho,Ind,Skip Stahley,W,43,7
1961-11-18,Arizona,Ind,Jim LaRue,H,UTEP,BIAA,Ben Collins,W,48,15
1961-11-25,Arizona,Ind,Jim LaRue,A,Arizona State,BIAA,Frank Kush,W,22,13
1961-09-16,Montana,Skyline,Ray Jenkins,H,Wyoming,Skyline,Bob Devaney,L,0,29
1961-09-23,Montana,Skyline,Ray Jenkins,A,Utah State,Skyline,John Ralston,L,6,54
1961-09-30,Montana,Skyline,Ray Jenkins,H,New Mexico,Skyline,Bill Weeks,W,40,8
1961-10-07,Montana,Skyline,Ray Jenkins,A,Brigham Young,Skyline,Hal Mitchell,L,6,7
1961-10-21,Montana,Skyline,Ray Jenkins,H,Utah,Skyline,Ray Nagel,L,12,24
1961-10-28,Montana,Skyline,Ray Jenkins,H,Colorado State,Skyline,Tuffy Mullison,W,22,19
1961-11-18,Montana,Skyline,Ray Jenkins,H,Idaho,Ind,Skip Stahley,L,14,16
1961-09-23,Penn State,Ind,Rip Engle,H,Navy,Ind,Wayne Hardin,W,20,10
1961-09-29,Penn State,Ind,Rip Engle,A,Miami (FL),Ind,Andy Gustafson,L,8,25
1961-10-06,Penn State,Ind,Rip Engle,A,Boston University,Ind,Steve Sinko,W,32,0
1961-10-14,Penn State,Ind,Rip Engle,H,Army,Ind,Dale Hall,L,6,10
1961-10-21,Penn State,Ind,Rip Engle,H,Syracuse,Ind,Ben Schwartzwalder,W,14,0
1961-10-28,Penn State,Ind,Rip Engle,H,California,AAWU,Marv Levy,W,33,16
1961-11-04,Penn State,Ind,Rip Engle,A,Maryland,ACC,Thomas Nugent,L,17,21
1961-11-11,Penn State,Ind,Rip Engle,A,West Virginia,Southern,Gene Corum,W,20,6
1961-11-18,Penn State,Ind,Rip Engle,H,Holy Cross,Ind,Edward Anderson,W,34,14
1961-11-25,Penn State,Ind,Rip Engle,A,Pitt,Ind,John Michelosen,W,47,26
1961-12-30,Penn State,Ind,Rip Engle,N,Georgia Tech,SEC,Bobby Dodd,W,30,15
1961-09-30,Princeton,Ivy,Richard Colman,H,Rutgers,Ind,John Bateman,L,13,16
1961-10-07,Princeton,Ivy,Richard Colman,A,Columbia,Ivy,Aldo Donelli,W,30,20
1961-10-14,Princeton,Ivy,Richard Colman,H,Pennsylvania,Ivy,John Stiegman,W,9,3
1961-10-21,Princeton,Ivy,Richard Colman,H,Colgate,Ind,Alva Kelley,L,0,15
1961-10-28,Princeton,Ivy,Richard Colman,H,Cornell,Ivy,Tom Harp,W,30,25
1961-11-04,Princeton,Ivy,Richard Colman,A,Brown,Ivy,John McLaughry,W,52,0
1961-11-11,Princeton,Ivy,Richard Colman,A,Harvard,Ivy,John Yovicsin,L,7,9
1961-11-18,Princeton,Ivy,Richard Colman,H,Yale,Ivy,Jordan Olivar,W,26,16
1961-11-25,Princeton,Ivy,Richard Colman,H,Dartmouth,Ivy,Bob Blackman,L,6,24
1961-09-23,Vanderbilt,SEC,Arthur Guepe,H,West Virginia,Southern,Gene Corum,W,16,6
1961-09-30,Vanderbilt,SEC,Arthur Guepe,A,Georgia,SEC,Johnny Griffith,W,21,0
1961-10-07,Vanderbilt,SEC,Arthur Guepe,H,Alabama,SEC,Bear Bryant,L,6,35
1961-10-14,Vanderbilt,SEC,Arthur Guepe,A,UCLA,AAWU,Bill Barnes,L,21,28
1961-10-21,Vanderbilt,SEC,Arthur Guepe,H,Florida,SEC,Ray Graves,L,0,7
1961-10-28,Vanderbilt,SEC,Arthur Guepe,A,Ole Miss,SEC,John Vaught,L,0,47
1961-11-11,Vanderbilt,SEC,Arthur Guepe,H,Kentucky,SEC,Blanton Collier,L,3,16
1961-11-17,Vanderbilt,SEC,Arthur Guepe,A,Tulane,SEC,Andy Pilney,L,14,17
1961-11-25,Vanderbilt,SEC,Arthur Guepe,H,South Carolina,ACC,Marvin Bass,L,7,23
1961-12-02,Vanderbilt,SEC,Arthur Guepe,A,Tennessee,SEC,Bowden Wyatt,L,7,41
1961-09-23,Kentucky,SEC,Blanton Collier,H,Miami (FL),Ind,Andy Gustafson,L,7,14
1961-09-30,Kentucky,SEC,Blanton Collier,H,Ole Miss,SEC,John Vaught,L,6,20
1961-10-07,Kentucky,SEC,Blanton Collier,A,Auburn,SEC,Ralph Jordan,W,14,12
1961-10-14,Kentucky,SEC,Blanton Collier,H,Kansas State,Big 8,Doug Weaver,W,21,8
1961-10-21,Kentucky,SEC,Blanton Collier,A,LSU,SEC,Paul Dietzel,L,14,24
1961-10-28,Kentucky,SEC,Blanton Collier,A,Georgia,SEC,Johnny Griffith,L,15,16
1961-11-04,Kentucky,SEC,Blanton Collier,H,Florida State,Ind,Bill Peterson,W,20,0
1961-11-11,Kentucky,SEC,Blanton Collier,A,Vanderbilt,SEC,Arthur Guepe,W,16,3
1961-11-18,Kentucky,SEC,Blanton Collier,H,Xavier,Ind,Edward Doherty,W,9,0
1961-11-25,Kentucky,SEC,Blanton Collier,H,Tennessee,SEC,Bowden Wyatt,L,16,26
1961-09-23,California,AAWU,Marv Levy,H,Texas,SWC,Darrell Royal,L,3,28
1961-09-30,California,AAWU,Marv Levy,A,Iowa,Big Ten,Jerry Burns,L,7,28
1961-10-07,California,AAWU,Marv Levy,A,Missouri,Big 8,Dan Devine,T,14,14
1961-10-14,California,AAWU,Marv Levy,H,Washington,AAWU,Jim Owens,W,21,14
1961-10-21,California,AAWU,Marv Levy,H,USC,AAWU,John McKay,L,14,28
1961-10-28,California,AAWU,Marv Levy,A,Penn State,Ind,Rip Engle,L,16,33
1961-11-04,California,AAWU,Marv Levy,A,UCLA,AAWU,Bill Barnes,L,15,35
1961-11-11,California,AAWU,Marv Levy,H,Air Force,Ind,Ben Martin,L,14,15
1961-11-18,California,AAWU,Marv Levy,H,Kansas,Big 8,Jack Mitchell,L,7,53
1961-11-25,California,AAWU,Marv Levy,A,Stanford,AAWU,Jack Curtice,L,7,20
1961-09-23,Florida,SEC,Ray Graves,H,Clemson,ACC,Frank Howard,W,21,17
1961-09-30,Florida,SEC,Ray Graves,H,Florida State,Ind,Bill Peterson,T,3,3
1961-10-06,Florida,SEC,Ray Graves,A,Tulane,SEC,Andy Pilney,W,14,3
1961-10-14,Florida,SEC,Ray Graves,A,Rice,SWC,Jess Neely,L,10,19
1961-10-21,Florida,SEC,Ray Graves,A,Vanderbilt,SEC,Arthur Guepe,W,7,0
1961-10-28,Florida,SEC,Ray Graves,H,LSU,SEC,Paul Dietzel,L,0,23
1961-11-04,Florida,SEC,Ray Graves,A,Georgia Tech,SEC,Bobby Dodd,L,0,20
1961-11-11,Florida,SEC,Ray Graves,N,Georgia,SEC,Johnny Griffith,W,21,14
1961-11-25,Florida,SEC,Ray Graves,A,Auburn,SEC,Ralph Jordan,L,15,32
1961-12-02,Florida,SEC,Ray Graves,H,Miami (FL),Ind,Andy Gustafson,L,6,15
1961-09-30,Boston University,Ind,Steve Sinko,A,Army,Ind,Dale Hall,L,7,31
1961-10-06,Boston University,Ind,Steve Sinko,H,Penn State,Ind,Rip Engle,L,0,32
1961-10-14,Boston University,Ind,Steve Sinko,H,Holy Cross,Ind,Edward Anderson,L,7,20
1961-10-21,Boston University,Ind,Steve Sinko,H,West Virginia,Southern,Gene Corum,W,12,6
1961-10-27,Boston University,Ind,Steve Sinko,A,George Washington,Southern,Jim Camp,W,20,6
1961-11-18,Boston University,Ind,Steve Sinko,H,Boston College,Ind,Ernest Hefferle,L,7,10
1961-09-23,Stanford,AAWU,Jack Curtice,H,Tulane,SEC,Andy Pilney,W,9,7
1961-09-30,Stanford,AAWU,Jack Curtice,A,Oregon State,Ind,Tommy Prothro,W,34,0
1961-10-07,Stanford,AAWU,Jack Curtice,A,Michigan State,Big Ten,Duffy Daugherty,L,3,31
1961-10-14,Stanford,AAWU,Jack Curtice,H,San Jose State,Ind,Robert Titchenal,W,17,6
1961-10-21,Stanford,AAWU,Jack Curtice,A,Washington,AAWU,Jim Owens,L,0,13
1961-10-28,Stanford,AAWU,Jack Curtice,H,UCLA,AAWU,Bill Barnes,L,0,20
1961-11-04,Stanford,AAWU,Jack Curtice,H,Oregon,Ind,Len Casanova,L,7,19
1961-11-11,Stanford,AAWU,Jack Curtice,A,USC,AAWU,John McKay,L,15,30
1961-11-18,Stanford,AAWU,Jack Curtice,H,Washington State,Ind,Jim Sutherland,L,0,30
1961-11-25,Stanford,AAWU,Jack Curtice,H,California,AAWU,Marv Levy,W,20,7
1961-09-23,Washington State,Ind,Jim Sutherland,A,Missouri,Big 8,Dan Devine,L,6,28
1961-09-30,Washington State,Ind,Jim Sutherland,H,Utah State,Skyline,John Ralston,L,14,34
1961-10-07,Washington State,Ind,Jim Sutherland,A,Texas,SWC,Darrell Royal,L,8,41
1961-10-14,Washington State,Ind,Jim Sutherland,H,Idaho,Ind,Skip Stahley,W,34,0
1961-10-21,Washington State,Ind,Jim Sutherland,A,Indiana,Big Ten,Phil Dickens,L,7,33
1961-10-28,Washington State,Ind,Jim Sutherland,H,San Jose State,Ind,Robert Titchenal,L,19,21
1961-11-04,Washington State,Ind,Jim Sutherland,A,Oregon State,Ind,Tommy Prothro,L,6,14
1961-11-11,Washington State,Ind,Jim Sutherland,H,Oregon,Ind,Len Casanova,W,22,21
1961-11-18,Washington State,Ind,Jim Sutherland,A,Stanford,AAWU,Jack Curtice,W,30,0
1961-11-25,Washington State,Ind,Jim Sutherland,A,Washington,AAWU,Jim Owens,L,17,21
1961-09-30,Illinois,Big Ten,Pete Elliott,H,Washington,AAWU,Jim Owens,L,7,20
1961-10-07,Illinois,Big Ten,Pete Elliott,H,Northwestern,Big Ten,Ara Parseghian,L,7,28
1961-10-14,Illinois,Big Ten,Pete Elliott,A,Ohio State,Big Ten,Woody Hayes,L,0,44
1961-10-21,Illinois,Big Ten,Pete Elliott,H,Minnesota,Big Ten,Murray Warmath,L,0,33
1961-10-28,Illinois,Big Ten,Pete Elliott,A,USC,AAWU,John McKay,L,10,14
1961-11-04,Illinois,Big Ten,Pete Elliott,H,Purdue,Big Ten,Jack Mollenkopf,L,9,23
1961-11-11,Illinois,Big Ten,Pete Elliott,H,Michigan,Big Ten,Bump Elliott,L,6,38
1961-11-18,Illinois,Big Ten,Pete Elliott,A,Wisconsin,Big Ten,Milt Bruhn,L,7,55
1961-11-25,Illinois,Big Ten,Pete Elliott,A,Michigan State,Big Ten,Duffy Daugherty,L,7,34
1961-09-23,Baylor,SWC,John Bridgers,H,Wake Forest,ACC,Billy Hildebrand,W,31,0
1961-09-30,Baylor,SWC,John Bridgers,A,Pitt,Ind,John Michelosen,W,16,13
1961-10-14,Baylor,SWC,John Bridgers,H,Arkansas,SWC,Frank Broyles,L,13,23
1961-10-21,Baylor,SWC,John Bridgers,A,Texas Tech,SWC,J.T. King,L,17,19
1961-10-28,Baylor,SWC,John Bridgers,A,Texas A&M,SWC,Jim Myers,L,0,23
1961-11-04,Baylor,SWC,John Bridgers,H,Texas Christian,SWC,Abe Martin,W,28,14
1961-11-11,Baylor,SWC,John Bridgers,A,Texas,SWC,Darrell Royal,L,7,33
1961-11-18,Baylor,SWC,John Bridgers,H,Air Force,Ind,Ben Martin,W,31,7
1961-11-25,Baylor,SWC,John Bridgers,H,SMU,SWC,Bill Meek,W,31,6
1961-12-02,Baylor,SWC,John Bridgers,A,Rice,SWC,Jess Neely,L,14,26
1961-12-09,Baylor,SWC,John Bridgers,N,Utah State,Skyline,John Ralston,W,24,9
1961-09-23,SMU,SWC,Bill Meek,H,Maryland,ACC,Thomas Nugent,L,6,14
1961-09-29,SMU,SWC,Bill Meek,A,USC,AAWU,John McKay,L,16,21
1961-10-07,SMU,SWC,Bill Meek,H,Air Force,Ind,Ben Martin,W,9,7
1961-10-21,SMU,SWC,Bill Meek,A,Rice,SWC,Jess Neely,L,0,10
1961-10-28,SMU,SWC,Bill Meek,H,Texas Tech,SWC,J.T. King,W,8,7
1961-11-04,SMU,SWC,Bill Meek,H,Texas,SWC,Darrell Royal,L,0,27
1961-11-11,SMU,SWC,Bill Meek,A,Texas A&M,SWC,Jim Myers,L,12,25
1961-11-18,SMU,SWC,Bill Meek,H,Arkansas,SWC,Frank Broyles,L,7,21
1961-11-25,SMU,SWC,Bill Meek,A,Baylor,SWC,John Bridgers,L,6,31
1961-12-02,SMU,SWC,Bill Meek,A,Texas Christian,SWC,Abe Martin,T,28,28
1961-09-23,Georgia,SEC,Johnny Griffith,H,Alabama,SEC,Bear Bryant,L,6,32
1961-09-30,Georgia,SEC,Johnny Griffith,H,Vanderbilt,SEC,Arthur Guepe,L,0,21
1961-10-07,Georgia,SEC,Johnny Griffith,H,South Carolina,ACC,Marvin Bass,W,17,14
1961-10-14,Georgia,SEC,Johnny Griffith,A,Florida State,Ind,Bill Peterson,L,0,3
1961-10-21,Georgia,SEC,Johnny Griffith,H,Mississippi State,SEC,Wade Walker,W,10,7
1961-10-28,Georgia,SEC,Johnny Griffith,H,Kentucky,SEC,Blanton Collier,W,16,15
1961-11-03,Georgia,SEC,Johnny Griffith,A,Miami (FL),Ind,Andy Gustafson,L,7,32
1961-11-11,Georgia,SEC,Johnny Griffith,N,Florida,SEC,Ray Graves,L,14,21
1961-11-18,Georgia,SEC,Johnny Griffith,H,Auburn,SEC,Ralph Jordan,L,7,10
1961-12-02,Georgia,SEC,Johnny Griffith,A,Georgia Tech,SEC,Bobby Dodd,L,7,22
1961-09-23,Maryland,ACC,Thomas Nugent,A,SMU,SWC,Bill Meek,W,14,6
1961-09-30,Maryland,ACC,Thomas Nugent,A,Clemson,ACC,Frank Howard,W,24,21
1961-10-07,Maryland,ACC,Thomas Nugent,H,Syracuse,Ind,Ben Schwartzwalder,W,22,21
1961-10-14,Maryland,ACC,Thomas Nugent,H,North Carolina,ACC,James Hickey,L,8,14
1961-10-21,Maryland,ACC,Thomas Nugent,A,Air Force,Ind,Ben Martin,W,21,0
1961-10-28,Maryland,ACC,Thomas Nugent,A,South Carolina,ACC,Marvin Bass,L,10,20
1961-11-04,Maryland,ACC,Thomas Nugent,H,Penn State,Ind,Rip Engle,W,21,17
1961-11-11,Maryland,ACC,Thomas Nugent,H,North Carolina State,ACC,Earle Edwards,W,10,7
1961-11-18,Maryland,ACC,Thomas Nugent,H,Wake Forest,ACC,Billy Hildebrand,W,10,7
1961-11-25,Maryland,ACC,Thomas Nugent,A,Virginia,ACC,William Elias,L,16,28
1961-09-23,Virginia,ACC,William Elias,H,William & Mary,Southern,Milt Drewer,W,21,6
1961-09-30,Virginia,ACC,William Elias,H,Duke,ACC,Bill Murray,L,0,42
1961-10-07,Virginia,ACC,William Elias,H,North Carolina State,ACC,Earle Edwards,L,14,21
1961-10-14,Virginia,ACC,William Elias,N,Virginia Military Institute,Southern,John McKenna,W,14,7
1961-10-21,Virginia,ACC,William Elias,N,Virginia Tech,Southern,Jerry Claiborne,L,0,20
1961-10-28,Virginia,ACC,William Elias,A,Wake Forest,ACC,Billy Hildebrand,L,15,21
1961-11-04,Virginia,ACC,William Elias,H,South Carolina,ACC,Marvin Bass,W,28,20
1961-11-18,Virginia,ACC,William Elias,A,Navy,Ind,Wayne Hardin,L,3,13
1961-11-25,Virginia,ACC,William Elias,H,Maryland,ACC,Thomas Nugent,W,28,16
1961-12-02,Virginia,ACC,William Elias,A,North Carolina,ACC,James Hickey,L,0,24
1961-09-23,Idaho,Ind,Skip Stahley,A,Oregon,Ind,Len Casanova,L,0,51
1961-09-30,Idaho,Ind,Skip Stahley,H,San Jose State,Ind,Robert Titchenal,W,27,18
1961-10-07,Idaho,Ind,Skip Stahley,A,Oregon State,Ind,Tommy Prothro,L,6,44
1961-10-14,Idaho,Ind,Skip Stahley,A,Washington State,Ind,Jim Sutherland,L,0,34
1961-10-21,Idaho,Ind,Skip Stahley,A,Army,Ind,Dale Hall,L,7,51
1961-10-28,Idaho,Ind,Skip Stahley,A,Utah State,Skyline,John Ralston,L,0,69
1961-11-04,Idaho,Ind,Skip Stahley,H,Pacific,Ind,John Rohde,L,2,27
1961-11-11,Idaho,Ind,Skip Stahley,H,Arizona,Ind,Jim LaRue,L,7,43
1961-11-18,Idaho,Ind,Skip Stahley,A,Montana,Skyline,Ray Jenkins,W,16,14
1961-09-16,Citadel,Southern,Eddie Teague,A,Memphis,Ind,Billy Murphy,L,0,40
1961-09-23,Citadel,Southern,Eddie Teague,H,George Washington,Southern,Jim Camp,L,13,17
1961-09-30,Citadel,Southern,Eddie Teague,H,Davidson,Southern,,W,20,12
1961-10-07,Citadel,Southern,Eddie Teague,H,Richmond,Southern,Edwin Merrick,W,24,6
1961-10-14,Citadel,Southern,Eddie Teague,A,William & Mary,Southern,Milt Drewer,W,10,8
1961-10-21,Citadel,Southern,Eddie Teague,H,Furman,Southern,Robert King,W,9,8
1961-10-28,Citadel,Southern,Eddie Teague,A,Xavier,Ind,Edward Doherty,W,7,6
