Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1916-10-14,Citadel,Ind,Harry O'Brien,H,Presbyterian,Ind,Walter Johnson,W,34,7
1916-10-21,Citadel,Ind,Harry O'Brien,A,Davidson,Ind,William Fetzer,T,7,7
1916-10-28,Citadel,Ind,Harry O'Brien,A,Newberry,Ind,James Driver,W,21,14
1916-11-04,Citadel,Ind,Harry O'Brien,H,Wofford,Ind,Leslie Moser,W,37,0
1916-11-16,Citadel,Ind,Harry O'Brien,N,Clemson,Ind,Wayne Hart,W,3,0
1916-11-30,Citadel,Ind,Harry O'Brien,A,South Carolina,Ind,Rice Warren,W,20,2
1916-10-21,Oklahoma,SWC,Bennie Owen,N,Texas,SWC,Conrad Van Gent,L,7,21
1916-10-28,Oklahoma,SWC,Bennie Owen,H,Missouri,MVIAA,Henry Schulte,L,14,23
1916-11-04,Oklahoma,SWC,Bennie Owen,A,Kansas,MVIAA,Herman Olcott,L,13,21
1916-11-17,Oklahoma,SWC,Bennie Owen,H,Kansas State,MVIAA,Zora Clevenger,L,13,14
1916-11-23,Oklahoma,SWC,Bennie Owen,A,Arkansas,SWC,T.T. McConnell,W,14,13
1916-11-30,Oklahoma,SWC,Bennie Owen,N,Oklahoma State,SWC,John Griffith,W,41,7
1916-10-14,Virginia Tech,Ind,Jack Ingersoll,N,West Virginia,Ind,Mont McIntire,L,0,20
1916-10-20,Virginia Tech,Ind,Jack Ingersoll,A,Yale,Ind,Tad Jones,L,0,19
1916-10-28,Virginia Tech,Ind,Jack Ingersoll,N,North Carolina State,Ind,,W,40,0
1916-11-04,Virginia Tech,Ind,Jack Ingersoll,H,North Carolina,Ind,Thomas Campbell,W,14,7
1916-11-11,Virginia Tech,Ind,Jack Ingersoll,H,Wake Forest,Ind,G.M. Billings,W,52,0
1916-11-30,Virginia Tech,Ind,Jack Ingersoll,N,Virginia Military Institute,Ind,Frank Gorton,W,23,14
1916-11-05,Arkansas,SWC,T.T. McConnell,N,LSU,Ind,Dana Bible,L,7,17
1916-11-14,Arkansas,SWC,T.T. McConnell,A,Texas,SWC,Conrad Van Gent,L,0,52
1916-11-23,Arkansas,SWC,T.T. McConnell,H,Oklahoma,SWC,Bennie Owen,L,13,14
1916-11-30,Arkansas,SWC,T.T. McConnell,N,Mississippi State,Ind,E.C. Hayes,L,7,20
1916-09-30,Clemson,Ind,Wayne Hart,H,Furman,Ind,,W,7,6
1916-10-07,Clemson,Ind,Wayne Hart,H,Georgia,Ind,W.A. Cunningham,L,0,26
1916-10-14,Clemson,Ind,Wayne Hart,H,Tennessee,Ind,John Bender,L,0,14
1916-10-20,Clemson,Ind,Wayne Hart,A,Auburn,Ind,Mike Donahue,L,0,28
1916-10-26,Clemson,Ind,Wayne Hart,A,South Carolina,Ind,Rice Warren,W,27,0
1916-11-11,Clemson,Ind,Wayne Hart,A,Virginia Military Institute,Ind,Frank Gorton,L,7,37
1916-11-16,Clemson,Ind,Wayne Hart,N,Citadel,Ind,Harry O'Brien,L,0,3
1916-11-22,Clemson,Ind,Wayne Hart,H,Presbyterian,Ind,Walter Johnson,W,40,0
1916-11-30,Clemson,Ind,Wayne Hart,N,Davidson,Ind,William Fetzer,L,0,33
1916-10-07,South Carolina,Ind,Rice Warren,H,Newberry,Ind,James Driver,L,0,10
1916-10-14,South Carolina,Ind,Rice Warren,H,Wofford,Ind,Leslie Moser,W,23,3
1916-10-21,South Carolina,Ind,Rice Warren,A,Tennessee,Ind,John Bender,L,0,26
1916-10-26,South Carolina,Ind,Rice Warren,H,Clemson,Ind,Wayne Hart,L,0,27
1916-11-04,South Carolina,Ind,Rice Warren,H,Wake Forest,Ind,G.M. Billings,L,7,33
1916-11-11,South Carolina,Ind,Rice Warren,A,Virginia,Ind,Peyton Evans,L,6,35
1916-11-23,South Carolina,Ind,Rice Warren,A,Furman,Ind,,L,0,14
1916-11-30,South Carolina,Ind,Rice Warren,H,Citadel,Ind,Harry O'Brien,L,2,20
1916-11-04,Washington,PCC,Gilmour Dobie,A,Oregon,PCC,Hugo Bezdek,T,0,0
1916-11-11,Washington,PCC,Gilmour Dobie,H,Oregon State,PCC,Joseph Pipal,W,35,0
1916-11-18,Washington,PCC,Gilmour Dobie,A,California,PCC,Andy Smith,W,13,3
1916-11-30,Washington,PCC,Gilmour Dobie,H,California,PCC,Andy Smith,W,14,7
1916-10-07,West Virginia Wesleyan,Ind,,H,Washington & Jefferson,Ind,Sol Metzger,L,0,21
1916-10-14,West Virginia Wesleyan,Ind,,A,Penn State,Ind,Dick Harlow,L,0,39
1916-11-04,West Virginia Wesleyan,Ind,,A,Georgetown,Ind,,L,0,47
1916-11-25,West Virginia Wesleyan,Ind,,A,Pennsylvania,Ind,,L,0,16
1916-11-30,West Virginia Wesleyan,Ind,,N,West Virginia,Ind,Mont McIntire,L,7,54
1916-10-14,Utah State,RMC,Jack Watson,H,Colorado State,RMC,Harry Hughes,L,0,53
1916-10-21,Utah State,RMC,Jack Watson,H,Wyoming,RMC,John Corbett,L,10,23
1916-11-11,Utah State,RMC,Jack Watson,A,Utah,RMC,Nelson Norgren,L,0,46
1916-10-14,Missouri,MVIAA,Henry Schulte,H,Washington (MO),MVIAA,W.P. Edmunds,W,13,0
1916-10-21,Missouri,MVIAA,Henry Schulte,H,Iowa State,MVIAA,,T,0,0
1916-10-28,Missouri,MVIAA,Henry Schulte,A,Oklahoma,SWC,Bennie Owen,W,23,14
1916-11-04,Missouri,MVIAA,Henry Schulte,H,Texas,SWC,Conrad Van Gent,W,3,0
1916-11-11,Missouri,MVIAA,Henry Schulte,A,Kansas State,MVIAA,Zora Clevenger,L,6,7
1916-11-18,Missouri,MVIAA,Henry Schulte,H,Drake,MVIAA,Ralph Glaze,W,14,0
1916-11-30,Missouri,MVIAA,Henry Schulte,A,Kansas,MVIAA,Herman Olcott,W,13,0
1916-10-14,Denver,RMC,John Fike,A,Wyoming,RMC,John Corbett,W,19,10
1916-10-21,Denver,RMC,John Fike,A,Colorado,RMC,Bob Evans,W,7,0
1916-11-04,Denver,RMC,John Fike,H,Colorado State,RMC,Harry Hughes,L,13,21
1916-11-18,Denver,RMC,John Fike,A,Colorado College,RMC,C.J. Rothget,L,13,35
1916-11-30,Denver,RMC,John Fike,H,Colorado Mines,RMC,F.G. Carter,W,21,0
1916-10-07,Washington & Jefferson,Ind,Sol Metzger,A,West Virginia Wesleyan,Ind,,W,21,0
1916-10-28,Washington & Jefferson,Ind,Sol Metzger,A,Yale,Ind,Tad Jones,L,14,36
1916-11-11,Washington & Jefferson,Ind,Sol Metzger,A,Pitt,Ind,Pop Warner,L,0,37
1916-11-18,Washington & Jefferson,Ind,Sol Metzger,A,Washington & Lee,Ind,Jogger Elcock,W,10,6
1916-11-30,Washington & Jefferson,Ind,Sol Metzger,A,Rutgers,Ind,George Sanford,W,12,9
1916-10-07,Wofford,Ind,Leslie Moser,H,Presbyterian,Ind,Walter Johnson,L,13,49
1916-10-14,Wofford,Ind,Leslie Moser,A,South Carolina,Ind,Rice Warren,L,3,23
1916-11-04,Wofford,Ind,Leslie Moser,A,Citadel,Ind,Harry O'Brien,L,0,37
1916-11-11,Wofford,Ind,Leslie Moser,A,Newberry,Ind,James Driver,L,0,21
1916-11-18,Wofford,Ind,Leslie Moser,A,Wake Forest,Ind,G.M. Billings,L,0,41
1916-11-25,Wofford,Ind,Leslie Moser,H,Davidson,Ind,William Fetzer,L,0,32
1916-11-30,Wofford,Ind,Leslie Moser,H,Furman,Ind,,W,9,7
1916-10-06,Mississippi College,Ind,Charles Noble,N,Mississippi State,Ind,E.C. Hayes,W,13,6
1916-10-14,Mississippi College,Ind,Charles Noble,A,Alabama,Ind,Thomas Kelley,L,7,13
1916-10-21,Mississippi College,Ind,Charles Noble,A,LSU,Ind,Dana Bible,L,7,50
1916-10-27,Mississippi College,Ind,Charles Noble,H,Tulane,Ind,Clark Shaughnessy,L,3,13
1916-11-30,Mississippi College,Ind,Charles Noble,N,Ole Miss,Ind,Fred Robbins,W,36,14
1916-10-21,Wisconsin,Western,Paul Withington,H,Haskell,Ind,,W,13,0
1916-10-28,Wisconsin,Western,Paul Withington,H,Chicago,Western,Amos Alonzo Stagg,W,30,7
1916-11-04,Wisconsin,Western,Paul Withington,A,Ohio State,Western,John Wilce,L,13,14
1916-11-18,Wisconsin,Western,Paul Withington,A,Minnesota,Western,Henry Williams,L,0,54
1916-11-25,Wisconsin,Western,Paul Withington,H,Illinois,Western,Robert Zuppke,T,0,0
1916-10-07,Bucknell,Ind,George Johnson,A,Penn State,Ind,Dick Harlow,L,7,50
1916-10-21,Bucknell,Ind,George Johnson,A,Cornell,Ind,,L,0,19
1916-11-04,Bucknell,Ind,George Johnson,A,Princeton,Ind,John Rush,L,0,42
1916-11-11,Bucknell,Ind,George Johnson,A,Washington & Lee,Ind,Jogger Elcock,L,7,55
1916-11-25,Bucknell,Ind,George Johnson,A,Georgetown,Ind,,L,0,78
1916-10-21,Colorado Mines,RMC,F.G. Carter,A,Colorado College,RMC,C.J. Rothget,L,0,54
1916-10-28,Colorado Mines,RMC,F.G. Carter,A,Wyoming,RMC,John Corbett,W,30,7
1916-11-11,Colorado Mines,RMC,F.G. Carter,H,Colorado State,RMC,Harry Hughes,T,0,0
1916-11-18,Colorado Mines,RMC,F.G. Carter,H,Colorado,RMC,Bob Evans,W,27,10
1916-11-30,Colorado Mines,RMC,F.G. Carter,A,Denver,RMC,John Fike,L,0,21
1916-10-07,North Carolina State,Ind,,A,Davidson,Ind,William Fetzer,L,0,16
1916-10-19,North Carolina State,Ind,,A,Wake Forest,Ind,G.M. Billings,W,6,0
1916-10-28,North Carolina State,Ind,,N,Virginia Tech,Ind,Jack Ingersoll,L,0,40
1916-11-11,North Carolina State,Ind,,A,Navy,Ind,Jonas Ingram,L,0,50
1916-11-18,North Carolina State,Ind,,H,Georgetown,Ind,,L,5,61
1916-11-30,North Carolina State,Ind,,H,Washington & Lee,Ind,Jogger Elcock,L,0,21
1916-10-14,Rutgers,Ind,George Sanford,H,Washington & Lee,Ind,Jogger Elcock,T,13,13
1916-10-28,Rutgers,Ind,George Sanford,A,Brown,Ind,Edward Robinson,L,3,21
1916-11-11,Rutgers,Ind,George Sanford,H,West Virginia,Ind,Mont McIntire,T,0,0
1916-11-30,Rutgers,Ind,George Sanford,H,Washington & Jefferson,Ind,Sol Metzger,L,9,12
1916-10-28,Michigan,Ind,Fielding Yost,H,Syracuse,Ind,William Hollenback,W,14,13
1916-11-04,Michigan,Ind,Fielding Yost,H,Washington (MO),MVIAA,W.P. Edmunds,W,66,7
1916-11-11,Michigan,Ind,Fielding Yost,A,Cornell,Ind,,L,20,23
1916-11-18,Michigan,Ind,Fielding Yost,H,Pennsylvania,Ind,,L,7,10
1916-10-14,Notre Dame,Ind,Jesse Harper,H,Haskell,Ind,,W,25,0
1916-11-04,Notre Dame,Ind,Jesse Harper,A,Army,Ind,Charles Daly,L,10,30
1916-11-30,Notre Dame,Ind,Jesse Harper,A,Nebraska,MVIAA,Edward Stewart,W,20,0
1916-10-14,Pitt,Ind,Pop Warner,A,Navy,Ind,Jonas Ingram,W,20,19
1916-10-21,Pitt,Ind,Pop Warner,A,Syracuse,Ind,William Hollenback,W,30,0
1916-10-28,Pitt,Ind,Pop Warner,H,Pennsylvania,Ind,,W,20,0
1916-11-11,Pitt,Ind,Pop Warner,H,Washington & Jefferson,Ind,Sol Metzger,W,37,0
1916-11-30,Pitt,Ind,Pop Warner,H,Penn State,Ind,Dick Harlow,W,31,0
1916-10-07,Newberry,Ind,James Driver,A,South Carolina,Ind,Rice Warren,W,10,0
1916-10-28,Newberry,Ind,James Driver,H,Citadel,Ind,Harry O'Brien,L,14,21
1916-11-11,Newberry,Ind,James Driver,H,Wofford,Ind,Leslie Moser,W,21,0
1916-11-30,Newberry,Ind,James Driver,A,Presbyterian,Ind,Walter Johnson,L,0,3
1916-09-30,Wyoming,RMC,John Corbett,A,Colorado State,RMC,Harry Hughes,L,0,40
1916-10-07,Wyoming,RMC,John Corbett,H,Colorado,RMC,Bob Evans,L,10,16
1916-10-14,Wyoming,RMC,John Corbett,H,Denver,RMC,John Fike,L,10,19
1916-10-21,Wyoming,RMC,John Corbett,A,Utah State,RMC,Jack Watson,W,23,10
1916-10-28,Wyoming,RMC,John Corbett,H,Colorado Mines,RMC,F.G. Carter,L,7,30
1916-10-07,Yale,Ind,Tad Jones,H,Virginia,Ind,Peyton Evans,W,61,3
1916-10-14,Yale,Ind,Tad Jones,H,Lehigh,Ind,Tom Keady,W,12,0
1916-10-20,Yale,Ind,Tad Jones,H,Virginia Tech,Ind,Jack Ingersoll,W,19,0
1916-10-28,Yale,Ind,Tad Jones,H,Washington & Jefferson,Ind,Sol Metzger,W,36,14
1916-11-04,Yale,Ind,Tad Jones,H,Colgate,Ind,Laurence Bankart,W,7,3
1916-11-11,Yale,Ind,Tad Jones,H,Brown,Ind,Edward Robinson,L,6,21
1916-11-18,Yale,Ind,Tad Jones,A,Princeton,Ind,John Rush,W,10,0
1916-11-25,Yale,Ind,Tad Jones,H,Harvard,Ind,Percy Haughton,W,6,3
1916-10-14,Georgia Tech,Ind,John Heisman,H,Davidson,Ind,William Fetzer,W,9,0
1916-10-21,Georgia Tech,Ind,John Heisman,H,North Carolina,Ind,Thomas Campbell,W,10,6
1916-10-28,Georgia Tech,Ind,John Heisman,H,Washington & Lee,Ind,Jogger Elcock,T,7,7
1916-11-04,Georgia Tech,Ind,John Heisman,H,Tulane,Ind,Clark Shaughnessy,W,45,0
1916-11-11,Georgia Tech,Ind,John Heisman,H,Alabama,Ind,Thomas Kelley,W,13,0
1916-11-18,Georgia Tech,Ind,John Heisman,A,Georgia,Ind,W.A. Cunningham,W,21,0
1916-11-30,Georgia Tech,Ind,John Heisman,H,Auburn,Ind,Mike Donahue,W,33,7
1916-09-30,Wake Forest,Ind,G.M. Billings,A,North Carolina,Ind,Thomas Campbell,L,0,20
1916-10-19,Wake Forest,Ind,G.M. Billings,H,North Carolina State,Ind,,L,0,6
1916-11-04,Wake Forest,Ind,G.M. Billings,A,South Carolina,Ind,Rice Warren,W,33,7
1916-11-11,Wake Forest,Ind,G.M. Billings,A,Virginia Tech,Ind,Jack Ingersoll,L,0,52
1916-11-18,Wake Forest,Ind,G.M. Billings,H,Wofford,Ind,Leslie Moser,W,41,0
1916-10-06,Mississippi State,Ind,E.C. Hayes,N,Mississippi College,Ind,Charles Noble,L,6,13
1916-10-28,Mississippi State,Ind,E.C. Hayes,A,Auburn,Ind,Mike Donahue,L,3,7
1916-11-03,Mississippi State,Ind,E.C. Hayes,N,Ole Miss,Ind,Fred Robbins,W,36,0
1916-11-11,Mississippi State,Ind,E.C. Hayes,H,LSU,Ind,Dana Bible,L,3,13
