Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1978-11-18,Miami (OH),MAC,Tom Reed,H,Cincinnati,Ind,Ralph Staub,W,28,24
1978-09-16,Indiana,Big Ten,Lee Corso,A,LSU,SEC,Charles McClendon,L,17,24
1978-09-23,Indiana,Big Ten,Lee Corso,H,Washington,Pac-10,Don James,W,14,7
1978-09-30,Indiana,Big Ten,Lee Corso,H,Nebraska,Big 8,Tom Osborne,L,17,69
1978-10-07,Indiana,Big Ten,Lee Corso,A,Wisconsin,Big Ten,Dave McClain,L,7,34
1978-10-14,Indiana,Big Ten,Lee Corso,H,Northwestern,Big Ten,Rick Venturi,W,38,10
1978-10-21,Indiana,Big Ten,Lee Corso,A,Michigan State,Big Ten,Darryl Rogers,L,14,49
1978-10-28,Indiana,Big Ten,Lee Corso,H,Illinois,Big Ten,Gary Moeller,W,31,10
1978-11-04,Indiana,Big Ten,Lee Corso,A,Minnesota,Big Ten,Cal Stoll,L,31,32
1978-11-11,Indiana,Big Ten,Lee Corso,H,Iowa,Big Ten,Bob Commings,W,34,14
1978-11-18,Indiana,Big Ten,Lee Corso,H,Ohio State,Big Ten,Woody Hayes,L,18,21
1978-11-25,Indiana,Big Ten,Lee Corso,A,Purdue,Big Ten,Jim Young,L,7,20
1978-09-09,Florida State,Ind,Bobby Bowden,A,Syracuse,Ind,Frank Maloney,W,28,0
1978-09-16,Florida State,Ind,Bobby Bowden,H,Oklahoma State,Big 8,Jim Stanley,W,38,20
1978-09-23,Florida State,Ind,Bobby Bowden,A,Miami (FL),Ind,Lou Saban,W,31,21
1978-09-30,Florida State,Ind,Bobby Bowden,H,Houston,SWC,Bill Yeoman,L,21,27
1978-10-07,Florida State,Ind,Bobby Bowden,H,Cincinnati,Ind,Ralph Staub,W,26,21
1978-10-14,Florida State,Ind,Bobby Bowden,A,Mississippi State,SEC,Bob Tyler,L,27,55
1978-10-21,Florida State,Ind,Bobby Bowden,A,Pitt,Ind,Jackie Sherrill,L,3,7
1978-10-28,Florida State,Ind,Bobby Bowden,A,Southern Mississippi,Ind,Bobby Collins,W,38,16
1978-11-11,Florida State,Ind,Bobby Bowden,H,Virginia Tech,Ind,Bill Dooley,W,24,14
1978-11-18,Florida State,Ind,Bobby Bowden,H,Navy,Ind,George Welsh,W,38,6
1978-11-25,Florida State,Ind,Bobby Bowden,H,Florida,SEC,Doug Dickey,W,38,21
1978-09-09,Iowa State,Big 8,Earle Bruce,A,Rice,SWC,Ray Alborn,W,23,19
1978-09-16,Iowa State,Big 8,Earle Bruce,H,San Diego State,WAC,Claude Gilbert,W,14,13
1978-09-23,Iowa State,Big 8,Earle Bruce,A,Iowa,Big Ten,Bob Commings,W,31,0
1978-09-30,Iowa State,Big 8,Earle Bruce,H,Drake,MVC,Chuck Shelton,W,35,7
1978-10-07,Iowa State,Big 8,Earle Bruce,H,Nebraska,Big 8,Tom Osborne,L,0,23
1978-10-14,Iowa State,Big 8,Earle Bruce,A,Missouri,Big 8,Warren Powers,L,13,26
1978-10-21,Iowa State,Big 8,Earle Bruce,H,Oklahoma,Big 8,Barry Switzer,L,6,34
1978-10-28,Iowa State,Big 8,Earle Bruce,A,Kansas,Big 8,Bud Moore,W,13,7
1978-11-04,Iowa State,Big 8,Earle Bruce,H,Kansas State,Big 8,Jim Dickey,W,24,0
1978-11-11,Iowa State,Big 8,Earle Bruce,A,Oklahoma State,Big 8,Jim Stanley,W,28,15
1978-11-18,Iowa State,Big 8,Earle Bruce,A,Colorado,Big 8,Bill Mallory,W,20,16
1978-12-20,Iowa State,Big 8,Earle Bruce,N,Texas A&M,SWC,Tom Wilson,L,12,28
1978-09-16,Cincinnati,Ind,Ralph Staub,H,Southern Mississippi,Ind,Bobby Collins,W,26,14
1978-09-23,Cincinnati,Ind,Ralph Staub,H,Louisville,Ind,Vince Gibson,L,14,28
1978-09-30,Cincinnati,Ind,Ralph Staub,A,Richmond,Ind,Jim Tait,L,28,51
1978-10-07,Cincinnati,Ind,Ralph Staub,A,Florida State,Ind,Bobby Bowden,L,21,26
1978-10-14,Cincinnati,Ind,Ralph Staub,A,Temple,Ind,Wayne Hardin,L,13,16
1978-10-21,Cincinnati,Ind,Ralph Staub,H,Tulsa,MVC,John Cooper,L,26,27
1978-10-28,Cincinnati,Ind,Ralph Staub,A,Louisiana,Southland,Augie Tammariello,W,38,13
1978-11-04,Cincinnati,Ind,Ralph Staub,H,Louisiana-Monroe,Ind,John David Crow,W,20,7
1978-11-11,Cincinnati,Ind,Ralph Staub,H,Ohio,MAC,Bob Kappes,W,35,0
1978-11-18,Cincinnati,Ind,Ralph Staub,A,Miami (OH),MAC,Tom Reed,L,24,28
1978-11-25,Cincinnati,Ind,Ralph Staub,A,Memphis,Ind,Richard Williamson,W,34,14
1978-09-09,Arizona State,Pac-10,Frank Kush,H,Pacific,PCAA,Chester Caddas,W,42,7
1978-09-16,Arizona State,Pac-10,Frank Kush,H,BYU,WAC,LaVell Edwards,W,24,17
1978-09-23,Arizona State,Pac-10,Frank Kush,A,Washington State,Pac-10,Jim Walden,L,26,51
1978-09-30,Arizona State,Pac-10,Frank Kush,H,UTEP,WAC,Bill Michael,W,27,0
1978-10-07,Arizona State,Pac-10,Frank Kush,A,Northwestern,Big Ten,Rick Venturi,W,56,14
1978-10-14,Arizona State,Pac-10,Frank Kush,H,USC,Pac-10,John Robinson,W,20,7
1978-10-28,Arizona State,Pac-10,Frank Kush,A,Washington,Pac-10,Don James,L,7,41
1978-11-04,Arizona State,Pac-10,Frank Kush,H,California,Pac-10,Roger Theder,W,35,21
1978-11-11,Arizona State,Pac-10,Frank Kush,H,Stanford,Pac-10,Bill Walsh,L,14,21
1978-11-18,Arizona State,Pac-10,Frank Kush,A,Oregon State,Pac-10,Craig Fertig,W,44,22
1978-11-25,Arizona State,Pac-10,Frank Kush,A,Arizona,Pac-10,Tony Mason,W,18,17
1978-12-16,Arizona State,Pac-10,Frank Kush,N,Rutgers,Ind,Frank Burns,W,34,18
1978-09-09,Furman,Southern,Dick Sheridan,A,South Carolina,Ind,Jim Carlen,L,10,45
1978-09-23,Furman,Southern,Dick Sheridan,A,Vanderbilt,SEC,Fred Pancoast,L,10,17
1978-09-30,Furman,Southern,Dick Sheridan,A,Appalachian State,Southern,Jim Brakefield,W,52,34
1978-10-21,Furman,Southern,Dick Sheridan,H,Chattanooga,Southern,Joe Morrison,L,9,13
1978-10-28,Furman,Southern,Dick Sheridan,A,Marshall,Southern,Frank Ellwood,W,42,12
1978-11-11,Furman,Southern,Dick Sheridan,A,Western Carolina,Southern,Bob Waters,W,24,7
1978-11-18,Furman,Southern,Dick Sheridan,H,Citadel,Southern,Art Baker,W,17,13
1978-09-23,Utah,WAC,Wayne Howard,A,Houston,SWC,Bill Yeoman,L,25,42
1978-09-30,Utah,WAC,Wayne Howard,H,Colorado State,WAC,Sarkis Arslanian,W,30,6
1978-10-07,Utah,WAC,Wayne Howard,A,Iowa,Big Ten,Bob Commings,W,13,9
1978-10-21,Utah,WAC,Wayne Howard,A,Wyoming,WAC,Bill Lewis,L,21,34
1978-11-04,Utah,WAC,Wayne Howard,H,New Mexico,WAC,Bill Mondt,L,12,24
1978-11-11,Utah,WAC,Wayne Howard,A,UTEP,WAC,Bill Michael,W,38,0
1978-11-18,Utah,WAC,Wayne Howard,H,BYU,WAC,LaVell Edwards,W,23,22
1978-11-25,Utah,WAC,Wayne Howard,A,Utah State,PCAA,Bruce Snyder,W,23,20
1978-12-02,Utah,WAC,Wayne Howard,A,San Diego State,WAC,Claude Gilbert,W,20,18
1978-09-30,Cal State Fullerton,PCAA,Jim Colletto,A,Hawaii,Ind,Dick Tomey,L,33,42
1978-10-07,Cal State Fullerton,PCAA,Jim Colletto,A,Pacific,PCAA,Chester Caddas,L,17,35
1978-10-21,Cal State Fullerton,PCAA,Jim Colletto,A,Long Beach State,PCAA,Dave Currey,W,34,9
1978-10-28,Cal State Fullerton,PCAA,Jim Colletto,A,Fresno State,PCAA,Bob Padilla,W,37,8
1978-11-04,Cal State Fullerton,PCAA,Jim Colletto,A,San Jose State,PCAA,Lynn Stiles,L,21,30
1978-11-24,Cal State Fullerton,PCAA,Jim Colletto,A,Nevada-Las Vegas,Ind,Tony Knap,L,7,24
1978-09-09,Wichita State,MVC,Jim Wright,H,Oklahoma State,Big 8,Jim Stanley,W,20,10
1978-09-16,Wichita State,MVC,Jim Wright,H,New Mexico,WAC,Bill Mondt,L,14,16
1978-09-30,Wichita State,MVC,Jim Wright,A,West Texas A&M,MVC,Bill Yung,W,38,37
1978-10-07,Wichita State,MVC,Jim Wright,A,Drake,MVC,Chuck Shelton,L,22,48
1978-10-14,Wichita State,MVC,Jim Wright,A,Memphis,Ind,Richard Williamson,L,13,26
1978-10-21,Wichita State,MVC,Jim Wright,H,Southern Illinois,MVC,Rey Dempsey,W,33,7
1978-10-28,Wichita State,MVC,Jim Wright,H,New Mexico State,MVC,Gil Krueger,L,21,31
1978-11-04,Wichita State,MVC,Jim Wright,H,Louisville,Ind,Vince Gibson,L,20,38
1978-11-11,Wichita State,MVC,Jim Wright,H,Tulsa,MVC,John Cooper,L,13,27
1978-11-18,Wichita State,MVC,Jim Wright,A,Indiana State,MVC,Dick Jamieson,L,18,42
1978-09-09,Illinois State,Ind,Charlie Cowdrey,A,Western Michigan,MAC,Elliot Uzelac,L,17,27
1978-09-23,Illinois State,Ind,Charlie Cowdrey,A,Kent State,MAC,Ron Blackledge,L,3,34
1978-09-30,Illinois State,Ind,Charlie Cowdrey,A,Northern Illinois,MAC,Pat Culpepper,L,21,49
1978-10-07,Illinois State,Ind,Charlie Cowdrey,H,Southern Illinois,MVC,Rey Dempsey,L,0,26
1978-10-14,Illinois State,Ind,Charlie Cowdrey,A,Central Michigan,MAC,Herb Deromedi,L,7,45
1978-10-21,Illinois State,Ind,Charlie Cowdrey,H,Ball State,MAC,Dwight Wallace,L,7,14
1978-11-11,Illinois State,Ind,Charlie Cowdrey,H,Indiana State,MVC,Dick Jamieson,W,27,14
1978-11-18,Illinois State,Ind,Charlie Cowdrey,H,Eastern Michigan,MAC,Mike Stock,W,14,13
1978-09-09,Villanova,Ind,Dick Bedesem,H,Bowling Green State,MAC,Dennis Stolz,W,35,28
1978-09-23,Villanova,Ind,Dick Bedesem,H,William & Mary,Ind,James Root,L,17,21
1978-09-30,Villanova,Ind,Dick Bedesem,A,Clemson,ACC,Danny Ford,L,0,31
1978-10-07,Villanova,Ind,Dick Bedesem,H,Richmond,Ind,Jim Tait,W,17,14
1978-10-14,Villanova,Ind,Dick Bedesem,H,Colgate,Ind,Frederick Dunlap,L,14,20
1978-10-21,Villanova,Ind,Dick Bedesem,A,Rutgers,Ind,Frank Burns,L,9,24
1978-11-04,Villanova,Ind,Dick Bedesem,H,Boston College,Ind,Ed Chlebek,W,28,16
1978-11-18,Villanova,Ind,Dick Bedesem,N,Temple,Ind,Wayne Hardin,L,17,27
1978-09-09,Syracuse,Ind,Frank Maloney,H,Florida State,Ind,Bobby Bowden,L,0,28
1978-09-16,Syracuse,Ind,Frank Maloney,A,North Carolina State,ACC,Bo Rein,L,19,27
1978-09-23,Syracuse,Ind,Frank Maloney,A,Michigan State,Big Ten,Darryl Rogers,L,21,49
1978-09-30,Syracuse,Ind,Frank Maloney,H,Illinois,Big Ten,Gary Moeller,L,14,28
1978-10-07,Syracuse,Ind,Frank Maloney,A,West Virginia,Ind,Frank Cignetti,W,31,15
1978-10-14,Syracuse,Ind,Frank Maloney,H,Maryland,ACC,Jerry Claiborne,L,9,24
1978-10-21,Syracuse,Ind,Frank Maloney,A,Penn State,Ind,Joe Paterno,L,15,45
1978-11-04,Syracuse,Ind,Frank Maloney,H,Pitt,Ind,Jackie Sherrill,L,17,18
1978-11-11,Syracuse,Ind,Frank Maloney,H,Navy,Ind,George Welsh,W,20,17
1978-11-18,Syracuse,Ind,Frank Maloney,A,Boston College,Ind,Ed Chlebek,W,37,23
1978-11-25,Syracuse,Ind,Frank Maloney,A,Miami (FL),Ind,Lou Saban,L,9,21
1978-09-09,Arizona,Pac-10,Tony Mason,H,Kansas State,Big 8,Jim Dickey,W,31,0
1978-09-16,Arizona,Pac-10,Tony Mason,H,Oregon State,Pac-10,Craig Fertig,W,21,7
1978-09-23,Arizona,Pac-10,Tony Mason,A,Texas Tech,SWC,Rex Dockery,L,26,41
1978-09-30,Arizona,Pac-10,Tony Mason,H,Iowa,Big Ten,Bob Commings,W,23,3
1978-10-07,Arizona,Pac-10,Tony Mason,A,Michigan,Big Ten,Bo Schembechler,L,17,21
1978-10-14,Arizona,Pac-10,Tony Mason,H,California,Pac-10,Roger Theder,L,20,33
1978-10-27,Arizona,Pac-10,Tony Mason,A,UCLA,Pac-10,Terry Donahue,L,14,24
1978-11-04,Arizona,Pac-10,Tony Mason,A,Washington,Pac-10,Don James,L,21,31
1978-11-11,Arizona,Pac-10,Tony Mason,A,Oregon,Pac-10,Rich Brooks,W,24,3
1978-11-18,Arizona,Pac-10,Tony Mason,H,Washington State,Pac-10,Jim Walden,W,31,24
1978-11-25,Arizona,Pac-10,Tony Mason,H,Arizona State,Pac-10,Frank Kush,L,17,18
1978-09-01,Penn State,Ind,Joe Paterno,A,Temple,Ind,Wayne Hardin,W,10,7
1978-09-09,Penn State,Ind,Joe Paterno,H,Rutgers,Ind,Frank Burns,W,26,10
1978-09-16,Penn State,Ind,Joe Paterno,A,Ohio State,Big Ten,Woody Hayes,W,19,0
1978-09-23,Penn State,Ind,Joe Paterno,H,SMU,SWC,Ron Meyer,W,26,21
1978-09-30,Penn State,Ind,Joe Paterno,H,Texas Christian,SWC,F. Dry,W,58,0
1978-10-07,Penn State,Ind,Joe Paterno,A,Kentucky,SEC,Fran Curci,W,30,0
1978-10-21,Penn State,Ind,Joe Paterno,H,Syracuse,Ind,Frank Maloney,W,45,15
1978-10-28,Penn State,Ind,Joe Paterno,A,West Virginia,Ind,Frank Cignetti,W,49,21
1978-11-04,Penn State,Ind,Joe Paterno,H,Maryland,ACC,Jerry Claiborne,W,27,3
1978-11-11,Penn State,Ind,Joe Paterno,H,North Carolina State,ACC,Bo Rein,W,19,10
1978-11-25,Penn State,Ind,Joe Paterno,H,Pitt,Ind,Jackie Sherrill,W,17,10
1979-01-01,Penn State,Ind,Joe Paterno,N,Alabama,SEC,Bear Bryant,L,7,14
1978-09-23,Princeton,Ivy,Frank Navarro,A,Cornell,Ivy,Bob Blackman,T,14,14
1978-09-30,Princeton,Ivy,Frank Navarro,N,Rutgers,Ind,Frank Burns,L,0,24
1978-10-07,Princeton,Ivy,Frank Navarro,H,Brown,Ivy,John Anderson,L,16,44
1978-10-14,Princeton,Ivy,Frank Navarro,A,Columbia,Ivy,William Campbell,L,10,14
1978-10-21,Princeton,Ivy,Frank Navarro,H,Colgate,Ind,Frederick Dunlap,W,13,12
1978-10-28,Princeton,Ivy,Frank Navarro,H,Harvard,Ivy,Joseph Restic,T,24,24
1978-11-04,Princeton,Ivy,Frank Navarro,H,Pennsylvania,Ivy,Harry Gamble,W,21,0
1978-11-11,Princeton,Ivy,Frank Navarro,A,Yale,Ivy,Carmen Cozza,L,7,23
1978-11-18,Princeton,Ivy,Frank Navarro,H,Dartmouth,Ivy,Joseph Yukica,L,21,28
1978-09-16,Vanderbilt,SEC,Fred Pancoast,A,Arkansas,SWC,Lou Holtz,L,17,48
1978-09-23,Vanderbilt,SEC,Fred Pancoast,H,Furman,Southern,Dick Sheridan,W,17,10
1978-09-30,Vanderbilt,SEC,Fred Pancoast,A,Alabama,SEC,Bear Bryant,L,28,51
1978-10-07,Vanderbilt,SEC,Fred Pancoast,H,Tulane,Ind,Larry Smith,L,3,38
1978-10-14,Vanderbilt,SEC,Fred Pancoast,H,Auburn,SEC,Doug Barfield,L,7,49
1978-10-21,Vanderbilt,SEC,Fred Pancoast,A,Georgia,SEC,Vince Dooley,L,10,31
1978-10-28,Vanderbilt,SEC,Fred Pancoast,H,Ole Miss,SEC,Steve Sloan,L,10,35
1978-11-04,Vanderbilt,SEC,Fred Pancoast,A,Memphis,Ind,Richard Williamson,L,14,35
1978-11-11,Vanderbilt,SEC,Fred Pancoast,A,Kentucky,SEC,Fran Curci,L,2,53
1978-11-18,Vanderbilt,SEC,Fred Pancoast,H,Air Force,Ind,Bill Parcells,W,41,27
1978-12-02,Vanderbilt,SEC,Fred Pancoast,H,Tennessee,SEC,Johnny Majors,L,15,41
1978-09-16,Kentucky,SEC,Fran Curci,A,South Carolina,Ind,Jim Carlen,T,14,14
1978-09-23,Kentucky,SEC,Fran Curci,H,Baylor,SWC,Grant Teaff,W,25,21
1978-09-30,Kentucky,SEC,Fran Curci,A,Maryland,ACC,Jerry Claiborne,L,3,20
1978-10-07,Kentucky,SEC,Fran Curci,H,Penn State,Ind,Joe Paterno,L,0,30
1978-10-14,Kentucky,SEC,Fran Curci,A,Ole Miss,SEC,Steve Sloan,W,24,17
1978-10-21,Kentucky,SEC,Fran Curci,H,LSU,SEC,Charles McClendon,L,0,21
1978-10-28,Kentucky,SEC,Fran Curci,H,Georgia,SEC,Vince Dooley,L,16,17
1978-11-04,Kentucky,SEC,Fran Curci,A,Virginia Tech,Ind,Bill Dooley,W,28,0
1978-11-11,Kentucky,SEC,Fran Curci,H,Vanderbilt,SEC,Fred Pancoast,W,53,2
1978-11-18,Kentucky,SEC,Fran Curci,H,Florida,SEC,Doug Dickey,L,16,18
1978-11-25,Kentucky,SEC,Fran Curci,A,Tennessee,SEC,Johnny Majors,L,14,29
1978-09-09,California,Pac-10,Roger Theder,A,Nebraska,Big 8,Tom Osborne,L,26,36
1978-09-16,California,Pac-10,Roger Theder,A,Georgia Tech,Ind,Pepper Rodgers,W,34,22
1978-09-23,California,Pac-10,Roger Theder,H,Pacific,PCAA,Chester Caddas,W,24,6
1978-09-30,California,Pac-10,Roger Theder,A,West Virginia,Ind,Frank Cignetti,W,28,21
1978-10-07,California,Pac-10,Roger Theder,H,Oregon,Pac-10,Rich Brooks,W,21,18
1978-10-14,California,Pac-10,Roger Theder,A,Arizona,Pac-10,Tony Mason,W,33,20
1978-10-21,California,Pac-10,Roger Theder,H,UCLA,Pac-10,Terry Donahue,L,0,45
1978-10-28,California,Pac-10,Roger Theder,A,USC,Pac-10,John Robinson,L,17,42
1978-11-04,California,Pac-10,Roger Theder,A,Arizona State,Pac-10,Frank Kush,L,21,35
1978-11-11,California,Pac-10,Roger Theder,H,Washington State,Pac-10,Jim Walden,W,22,14
1978-11-18,California,Pac-10,Roger Theder,H,Stanford,Pac-10,Bill Walsh,L,10,30
1978-09-16,Florida,SEC,Doug Dickey,H,SMU,SWC,Ron Meyer,L,25,35
1978-09-30,Florida,SEC,Doug Dickey,H,Mississippi State,SEC,Bob Tyler,W,34,0
1978-10-07,Florida,SEC,Doug Dickey,H,LSU,SEC,Charles McClendon,L,21,34
1978-10-14,Florida,SEC,Doug Dickey,A,Alabama,SEC,Bear Bryant,L,12,23
1978-10-21,Florida,SEC,Doug Dickey,H,Army,Ind,Homer Smith,W,31,7
1978-10-28,Florida,SEC,Doug Dickey,A,Georgia Tech,Ind,Pepper Rodgers,L,13,17
1978-11-04,Florida,SEC,Doug Dickey,H,Auburn,SEC,Doug Barfield,W,31,7
1978-11-11,Florida,SEC,Doug Dickey,N,Georgia,SEC,Vince Dooley,L,22,24
1978-11-18,Florida,SEC,Doug Dickey,A,Kentucky,SEC,Fran Curci,W,18,16
1978-11-25,Florida,SEC,Doug Dickey,A,Florida State,Ind,Bobby Bowden,L,21,38
1978-12-02,Florida,SEC,Doug Dickey,H,Miami (FL),Ind,Lou Saban,L,21,22
1978-09-09,Stanford,Pac-10,Bill Walsh,H,Oklahoma,Big 8,Barry Switzer,L,29,35
1978-09-16,Stanford,Pac-10,Bill Walsh,H,San Jose State,PCAA,Lynn Stiles,W,38,9
1978-09-23,Stanford,Pac-10,Bill Walsh,A,Illinois,Big Ten,Gary Moeller,W,35,10
1978-09-30,Stanford,Pac-10,Bill Walsh,H,Tulane,Ind,Larry Smith,W,17,14
1978-10-07,Stanford,Pac-10,Bill Walsh,A,UCLA,Pac-10,Terry Donahue,L,26,27
1978-10-14,Stanford,Pac-10,Bill Walsh,H,Washington,Pac-10,Don James,L,31,34
1978-10-21,Stanford,Pac-10,Bill Walsh,A,Washington State,Pac-10,Jim Walden,W,43,27
1978-10-28,Stanford,Pac-10,Bill Walsh,H,Oregon State,Pac-10,Craig Fertig,W,24,6
1978-11-04,Stanford,Pac-10,Bill Walsh,H,USC,Pac-10,John Robinson,L,7,13
1978-11-11,Stanford,Pac-10,Bill Walsh,A,Arizona State,Pac-10,Frank Kush,W,21,14
1978-11-18,Stanford,Pac-10,Bill Walsh,A,California,Pac-10,Roger Theder,W,30,10
1978-12-31,Stanford,Pac-10,Bill Walsh,N,Georgia,SEC,Vince Dooley,W,25,22
1978-09-09,Washington State,Pac-10,Jim Walden,H,Nevada-Las Vegas,Ind,Tony Knap,W,34,7
1978-09-23,Washington State,Pac-10,Jim Walden,H,Arizona State,Pac-10,Frank Kush,W,51,26
1978-09-30,Washington State,Pac-10,Jim Walden,A,Army,Ind,Homer Smith,T,21,21
1978-10-14,Washington State,Pac-10,Jim Walden,A,UCLA,Pac-10,Terry Donahue,L,31,45
1978-10-21,Washington State,Pac-10,Jim Walden,H,Stanford,Pac-10,Bill Walsh,L,27,43
1978-10-28,Washington State,Pac-10,Jim Walden,A,Oregon,Pac-10,Rich Brooks,L,7,31
1978-11-04,Washington State,Pac-10,Jim Walden,H,Oregon State,Pac-10,Craig Fertig,L,31,32
1978-11-11,Washington State,Pac-10,Jim Walden,A,California,Pac-10,Roger Theder,L,14,22
1978-11-18,Washington State,Pac-10,Jim Walden,A,Arizona,Pac-10,Tony Mason,L,24,31
1978-11-25,Washington State,Pac-10,Jim Walden,H,Washington,Pac-10,Don James,L,8,38
1978-09-09,Illinois,Big Ten,Gary Moeller,H,Northwestern,Big Ten,Rick Venturi,T,0,0
1978-09-16,Illinois,Big Ten,Gary Moeller,A,Michigan,Big Ten,Bo Schembechler,L,0,31
1978-09-23,Illinois,Big Ten,Gary Moeller,H,Stanford,Pac-10,Bill Walsh,L,10,35
1978-09-30,Illinois,Big Ten,Gary Moeller,A,Syracuse,Ind,Frank Maloney,W,28,14
1978-10-07,Illinois,Big Ten,Gary Moeller,A,Missouri,Big 8,Warren Powers,L,3,45
1978-10-14,Illinois,Big Ten,Gary Moeller,H,Wisconsin,Big Ten,Dave McClain,T,20,20
1978-10-21,Illinois,Big Ten,Gary Moeller,H,Purdue,Big Ten,Jim Young,L,0,13
1978-10-28,Illinois,Big Ten,Gary Moeller,A,Indiana,Big Ten,Lee Corso,L,10,31
1978-11-04,Illinois,Big Ten,Gary Moeller,H,Michigan State,Big Ten,Darryl Rogers,L,19,59
1978-11-11,Illinois,Big Ten,Gary Moeller,A,Ohio State,Big Ten,Woody Hayes,L,7,45
1978-11-18,Illinois,Big Ten,Gary Moeller,A,Minnesota,Big Ten,Cal Stoll,L,6,24
1978-09-09,McNeese State,Southland,Jack Doland,H,Fresno State,PCAA,Bob Padilla,W,21,16
1978-09-16,McNeese State,Southland,Jack Doland,A,West Texas A&M,MVC,Bill Yung,W,45,13
1978-09-23,McNeese State,Southland,Jack Doland,A,Northwestern State,Ind,,L,7,10
1978-09-30,McNeese State,Southland,Jack Doland,A,Louisiana Tech,Southland,Maxie Lambright,L,20,34
1978-10-14,McNeese State,Southland,Jack Doland,H,Louisiana-Monroe,Ind,John David Crow,W,31,10
1978-10-21,McNeese State,Southland,Jack Doland,A,Arkansas State,Southland,Bill Davidson,L,3,6
1978-10-28,McNeese State,Southland,Jack Doland,H,Chattanooga,Southern,Joe Morrison,W,28,24
1978-11-11,McNeese State,Southland,Jack Doland,A,Lamar,Southland,Bob Frederick,W,24,23
1978-11-18,McNeese State,Southland,Jack Doland,H,Texas-Arlington,Southland,Harold Elliott,L,17,20
1978-11-25,McNeese State,Southland,Jack Doland,H,Louisiana,Southland,Augie Tammariello,W,44,18
1978-09-16,Baylor,SWC,Grant Teaff,A,Georgia,SEC,Vince Dooley,L,14,16
1978-09-23,Baylor,SWC,Grant Teaff,A,Kentucky,SEC,Fran Curci,L,21,25
1978-09-30,Baylor,SWC,Grant Teaff,A,Ohio State,Big Ten,Woody Hayes,L,28,34
1978-10-07,Baylor,SWC,Grant Teaff,H,Houston,SWC,Bill Yeoman,L,18,20
1978-10-14,Baylor,SWC,Grant Teaff,H,SMU,SWC,Ron Meyer,L,21,28
1978-10-21,Baylor,SWC,Grant Teaff,A,Texas A&M,SWC,Tom Wilson,W,24,6
1978-10-28,Baylor,SWC,Grant Teaff,A,Texas Christian,SWC,F. Dry,W,28,21
1978-11-04,Baylor,SWC,Grant Teaff,A,Texas Tech,SWC,Rex Dockery,L,9,27
1978-11-11,Baylor,SWC,Grant Teaff,H,Arkansas,SWC,Lou Holtz,L,14,27
1978-11-18,Baylor,SWC,Grant Teaff,A,Rice,SWC,Ray Alborn,L,10,24
1978-11-25,Baylor,SWC,Grant Teaff,H,Texas,SWC,Fred Akers,W,38,14
1978-09-09,SMU,SWC,Ron Meyer,H,Texas Christian,SWC,F. Dry,W,45,14
1978-09-16,SMU,SWC,Ron Meyer,A,Florida,SEC,Doug Dickey,W,35,25
1978-09-23,SMU,SWC,Ron Meyer,A,Penn State,Ind,Joe Paterno,L,21,26
1978-10-07,SMU,SWC,Ron Meyer,A,Ohio State,Big Ten,Woody Hayes,T,35,35
1978-10-14,SMU,SWC,Ron Meyer,A,Baylor,SWC,Grant Teaff,W,28,21
