Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints
1965-09-18,North Carolina,ACC,James Hickey,H,Michigan,Big Ten,Bump Elliott,L,24,31
1965-09-25,North Carolina,ACC,James Hickey,A,Ohio State,Big Ten,Woody Hayes,W,14,3
1965-10-02,North Carolina,ACC,James Hickey,H,Virginia,ACC,George Blackburn,L,17,21
1965-10-09,North Carolina,ACC,James Hickey,A,North Carolina State,ACC,Earle Edwards,W,10,7
1965-10-16,North Carolina,ACC,James Hickey,H,Maryland,ACC,Thomas Nugent,W,12,10
1965-10-23,North Carolina,ACC,James Hickey,A,Wake Forest,ACC,William Tate,L,10,12
1965-10-30,North Carolina,ACC,James Hickey,H,Georgia,SEC,Vince Dooley,L,35,47
1965-11-06,North Carolina,ACC,James Hickey,H,Clemson,ACC,Frank Howard,W,17,13
1965-11-13,North Carolina,ACC,James Hickey,A,Notre Dame,Ind,Ara Parseghian,L,0,17
1965-11-20,North Carolina,ACC,James Hickey,A,Duke,ACC,Bill Murray,L,7,34
1965-09-18,Miami (OH),MAC,Bo Schembechler,A,Purdue,Big Ten,Jack Mollenkopf,L,0,38
1965-09-25,Miami (OH),MAC,Bo Schembechler,H,Xavier,Ind,Edward Biles,L,28,29
1965-10-02,Miami (OH),MAC,Bo Schembechler,A,Western Michigan,MAC,Bill Doolittle,W,36,9
1965-10-09,Miami (OH),MAC,Bo Schembechler,A,Kent State,MAC,Leo Strang,L,13,24
1965-10-16,Miami (OH),MAC,Bo Schembechler,H,Marshall,MAC,Charlie Snyder,W,28,7
1965-10-23,Miami (OH),MAC,Bo Schembechler,H,Ohio,MAC,Bill Hess,W,34,0
1965-10-30,Miami (OH),MAC,Bo Schembechler,A,Bowling Green State,MAC,Bob Gibson,W,23,7
1965-11-06,Miami (OH),MAC,Bo Schembechler,H,Toledo,MAC,Frank Lauterbur,W,20,16
1965-11-13,Miami (OH),MAC,Bo Schembechler,A,Dayton,Ind,John McVay,W,28,0
1965-11-20,Miami (OH),MAC,Bo Schembechler,A,Cincinnati,MVC,Charles Studley,W,37,7
1965-09-18,Indiana,Big Ten,John Pont,H,Kansas State,Big 8,Doug Weaver,W,19,7
1965-09-25,Indiana,Big Ten,John Pont,H,Northwestern,Big Ten,Alex Agase,L,0,20
1965-10-02,Indiana,Big Ten,John Pont,A,Texas,SWC,Darrell Royal,L,12,27
1965-10-09,Indiana,Big Ten,John Pont,A,Minnesota,Big Ten,Murray Warmath,L,18,42
1965-10-16,Indiana,Big Ten,John Pont,A,Illinois,Big Ten,Pete Elliott,L,13,34
1965-10-23,Indiana,Big Ten,John Pont,H,Washington State,AAWU,Bert Clark,L,7,8
1965-10-30,Indiana,Big Ten,John Pont,H,Iowa,Big Ten,Jerry Burns,W,21,17
1965-11-06,Indiana,Big Ten,John Pont,A,Ohio State,Big Ten,Woody Hayes,L,10,17
1965-11-13,Indiana,Big Ten,John Pont,A,Michigan State,Big Ten,Duffy Daugherty,L,13,27
1965-11-20,Indiana,Big Ten,John Pont,H,Purdue,Big Ten,Jack Mollenkopf,L,21,26
1965-09-25,Florida State,Ind,Bill Peterson,A,Texas Christian,SWC,Abe Martin,L,3,7
1965-10-02,Florida State,Ind,Bill Peterson,H,Baylor,SWC,John Bridgers,W,9,7
1965-10-09,Florida State,Ind,Bill Peterson,A,Kentucky,SEC,Charley Bradshaw,L,24,26
1965-10-16,Florida State,Ind,Bill Peterson,H,Georgia,SEC,Vince Dooley,W,10,3
1965-10-23,Florida State,Ind,Bill Peterson,A,Alabama,SEC,Bear Bryant,L,0,21
1965-10-30,Florida State,Ind,Bill Peterson,H,Virginia Tech,Ind,Jerry Claiborne,W,7,6
1965-11-06,Florida State,Ind,Bill Peterson,H,Wake Forest,ACC,William Tate,W,35,0
1965-11-13,Florida State,Ind,Bill Peterson,A,North Carolina State,ACC,Earle Edwards,L,0,3
1965-11-20,Florida State,Ind,Bill Peterson,H,Houston,Ind,Bill Yeoman,T,16,16
1965-11-27,Florida State,Ind,Bill Peterson,A,Florida,SEC,Ray Graves,L,17,30
1965-09-25,Iowa State,Big 8,Clay Stapleton,H,Pacific,Ind,Don Campora,W,38,13
1965-10-02,Iowa State,Big 8,Clay Stapleton,A,Nebraska,Big 8,Bob Devaney,L,0,44
1965-10-09,Iowa State,Big 8,Clay Stapleton,A,Kansas,Big 8,Jack Mitchell,W,21,7
1965-10-16,Iowa State,Big 8,Clay Stapleton,A,Colorado,Big 8,Eddie Crowder,T,10,10
1965-10-23,Iowa State,Big 8,Clay Stapleton,H,Missouri,Big 8,Dan Devine,L,7,23
1965-10-30,Iowa State,Big 8,Clay Stapleton,H,Oklahoma State,Big 8,Phil Cutchin,W,14,10
1965-11-06,Iowa State,Big 8,Clay Stapleton,A,Oklahoma,Big 8,Gomer Jones,L,20,24
1965-11-13,Iowa State,Big 8,Clay Stapleton,H,Kansas State,Big 8,Doug Weaver,W,38,6
1965-11-20,Iowa State,Big 8,Clay Stapleton,A,New Mexico,WAC,Bill Weeks,L,9,10
1965-09-18,Cincinnati,MVC,Charles Studley,H,Dayton,Ind,John McVay,W,28,0
1965-09-24,Cincinnati,MVC,Charles Studley,A,Houston,Ind,Bill Yeoman,L,6,21
1965-10-02,Cincinnati,MVC,Charles Studley,H,Wichita State,MVC,George Karras,W,14,6
1965-10-09,Cincinnati,MVC,Charles Studley,H,Xavier,Ind,Edward Biles,L,3,14
1965-10-15,Cincinnati,MVC,Charles Studley,A,George Washington,Southern,Jim Camp,W,13,3
1965-10-23,Cincinnati,MVC,Charles Studley,A,Tulsa,MVC,Glenn Dobbs,L,6,49
1965-10-30,Cincinnati,MVC,Charles Studley,H,North Texas,MVC,Odus Mitchell,L,24,28
1965-11-06,Cincinnati,MVC,Charles Studley,A,Kansas State,Big 8,Doug Weaver,W,21,14
1965-11-20,Cincinnati,MVC,Charles Studley,H,Miami (OH),MAC,Bo Schembechler,L,7,37
1965-09-18,Arizona State,WAC,Frank Kush,H,Brigham Young,WAC,Tommy Hudspeth,L,6,24
1965-09-25,Arizona State,WAC,Frank Kush,H,Utah State,Ind,Tony Knap,L,0,13
1965-10-02,Arizona State,WAC,Frank Kush,A,West Texas A&M,Ind,Joe Kerbel,L,14,22
1965-10-09,Arizona State,WAC,Frank Kush,H,Wichita State,MVC,George Karras,W,8,6
